Symbol,기아차_시가(원),기아차_종가(원),기아차_거래량(주),기아차_PER(IFRS-연결),기아차_순매수수량(개인)(주),기아차_순매수수량(기관계)(주),기아차_순매수수량(외국인계)(주)
2011-03-15,61200.0,59200.0,5433688.0,8.67,630046,75500,-669651
2011-03-16,59800.0,60400.0,2603876.0,8.84,-357559,-51820,241821
2011-03-17,58900.0,59500.0,3078262.0,8.71,756796,-320082,-384164
2011-03-18,60000.0,60900.0,3042435.0,8.92,-695382,520327,183461
2011-03-21,61300.0,61600.0,1559607.0,9.02,46694,20438,-85791
2011-03-22,61900.0,63800.0,4652514.0,9.34,-1527758,1068799,363699
2011-03-23,64100.0,64700.0,4576934.0,9.47,-1354925,1217783,36079
2011-03-24,65300.0,66900.0,4381736.0,9.8,-1065260,364232,683378
2011-03-25,67900.0,66700.0,3321611.0,9.77,-45447,-59658,160615
2011-03-28,66100.0,67400.0,2279939.0,9.87,-118535,-2774,111059
2011-03-29,67000.0,68700.0,3622917.0,10.06,-225736,360190,-149897
2011-03-30,69400.0,68600.0,3532270.0,10.04,255350,111160,-280667
2011-03-31,69500.0,69000.0,3676528.0,10.1,-441453,-620920,1072042
2011-04-01,69000.0,68700.0,3206379.0,10.06,481647,-976818,557282
2011-04-04,70700.0,69100.0,3026757.0,10.12,295166,-261962,20040
2011-04-05,68700.0,69900.0,1961873.0,10.24,-16409,-139589,172243
2011-04-06,70100.0,72900.0,4963256.0,10.67,-1250206,484230,751662
2011-04-07,73600.0,72500.0,3621502.0,10.62,917784,-463601,-363997
2011-04-08,72200.0,72800.0,2274287.0,10.66,244029,-140970,-83610
2011-04-11,72800.0,72300.0,2485236.0,10.59,533676,-299342,-137224
2011-04-12,72400.0,70300.0,3760186.0,10.29,1243785,-556073,-579567
2011-04-13,70000.0,73500.0,3439067.0,10.76,-602834,469673,89664
2011-04-14,73500.0,75300.0,4864084.0,11.03,-145269,847920,-811778
2011-04-15,75000.0,75600.0,3088541.0,11.07,666704,-426101,-216662
2011-04-18,75700.0,77200.0,3989253.0,11.3,-53092,126441,32393
2011-04-19,76500.0,76700.0,3750780.0,11.23,792526,-351989,-405537
2011-04-20,77500.0,76700.0,3396990.0,11.23,511649,-532577,-80424
2011-04-21,76900.0,77300.0,4959892.0,11.32,6798,-629847,561073
2011-04-22,77900.0,78000.0,3690131.0,11.42,386582,-143999,-262465
2011-04-25,78800.0,80500.0,3043089.0,11.79,-168556,-124321,335046
2011-04-26,81500.0,82400.0,6190624.0,12.07,177845,-997749,829520
2011-04-27,83400.0,77600.0,10296217.0,11.36,3237157,-2496263,-666988
2011-04-28,76600.0,79700.0,8527942.0,11.67,1647375,-1170416,-316757
2011-04-29,81800.0,76900.0,8130361.0,11.26,1425277,-1327848,-9894
2011-05-02,76800.0,77300.0,5477350.0,11.32,1539661,-1183719,-328969
2011-05-03,76500.0,73300.0,9365228.0,10.73,2821698,-2375348,-189575
2011-05-04,72900.0,74200.0,6580194.0,10.86,-99932,-378926,509920
2011-05-06,73100.0,72500.0,3669468.0,10.62,696091,102565,-769447
2011-05-09,72700.0,74500.0,3158384.0,10.91,-339953,1786,564501
2011-05-11,75000.0,76000.0,3184634.0,11.13,-268399,-188744,502168
2011-05-12,75200.0,74500.0,2552843.0,10.91,639204,-220926,-404413
2011-05-13,75000.0,72100.0,5147889.0,10.56,1836243,-670393,-1126885
2011-05-16,71200.0,70300.0,3041226.0,10.29,712351,-91768,-607343
2011-05-17,70400.0,72100.0,3007155.0,10.56,-70396,487965,-418255
2011-05-18,72800.0,74800.0,3403601.0,10.95,-760476,333045,413933
2011-05-19,75000.0,71800.0,4397370.0,10.51,713347,-241769,-394513
2011-05-20,72600.0,72500.0,2877479.0,10.62,19091,50819,-85213
2011-05-23,69800.0,69100.0,4738112.0,10.12,1161971,-783491,-378014
2011-05-24,68400.0,70400.0,6229531.0,10.31,272807,287933,-611166
2011-05-25,71500.0,70200.0,3447812.0,10.28,60783,189575,-254277
2011-05-26,71900.0,74900.0,5119796.0,10.97,-1634881,1212897,318386
2011-05-27,75300.0,75100.0,4388751.0,11.0,79779,72389,-131811
2011-05-30,75900.0,74600.0,2011528.0,10.92,187087,-153585,-36779
2011-05-31,74200.0,75700.0,3581491.0,11.08,-323183,73807,-15820
2011-06-01,76000.0,72900.0,4675646.0,10.67,1160140,-937528,-147829
2011-06-02,71000.0,72700.0,3288954.0,10.65,573779,-362102,-99184
2011-06-03,73600.0,73100.0,2002184.0,10.7,-240880,9431,140125
2011-06-07,73000.0,72300.0,2133662.0,10.59,34733,-362352,357557
2011-06-08,72700.0,71100.0,2935574.0,10.41,885147,-615741,-127571
2011-06-09,70600.0,70500.0,2837766.0,10.32,982369,-236580,-656565
2011-06-10,71200.0,70500.0,2396926.0,10.32,164528,156755,-255830
2011-06-13,70000.0,70800.0,1893885.0,10.37,183268,156307,-470057
2011-06-14,70800.0,73200.0,2708667.0,10.72,-680966,559186,54742
2011-06-15,74000.0,72600.0,2626884.0,10.63,387185,113884,-490413
2011-06-16,71300.0,70500.0,2966807.0,10.32,1066470,-843917,-135330
2011-06-17,71000.0,69000.0,6601540.0,10.1,2181205,-1685020,-538112
2011-06-20,69600.0,68200.0,3469570.0,9.99,27790,-186748,126742
2011-06-21,69300.0,68400.0,3584875.0,10.02,35883,-210630,185460
2011-06-22,69700.0,69400.0,1942997.0,10.16,-482704,285584,258135
2011-06-23,68800.0,67500.0,3151609.0,9.88,933237,-790421,-13541
2011-06-24,68000.0,70200.0,3591353.0,10.28,-1038059,564791,396038
2011-06-27,70100.0,70400.0,2086655.0,10.31,-52269,174971,70404
2011-06-28,71300.0,69700.0,1815672.0,10.21,-63388,-137259,101841
2011-06-29,71100.0,71600.0,2342119.0,10.48,-664871,-25955,713999
2011-06-30,72200.0,72300.0,2274002.0,10.59,-581702,121088,450180
2011-07-01,73200.0,74000.0,2993284.0,10.84,-1150735,336786,783579
2011-07-04,75400.0,74900.0,2494284.0,10.97,-498526,114412,355781
2011-07-05,75500.0,75400.0,2167195.0,11.04,-654316,196640,445231
2011-07-06,75200.0,76000.0,2273585.0,11.13,-792667,118762,612120
2011-07-07,76100.0,76600.0,2223546.0,11.22,-674308,308989,355440
2011-07-08,77400.0,76900.0,2162875.0,11.26,-446414,5482,453004
2011-07-11,76500.0,74800.0,2437755.0,10.95,63660,-241476,187537
2011-07-12,73300.0,71800.0,3671320.0,10.51,760351,-294824,-461201
2011-07-13,72500.0,74200.0,2748848.0,10.86,-282107,447157,-145101
2011-07-14,74100.0,75200.0,2090837.0,11.01,-87873,167228,20854
2011-07-15,75400.0,75200.0,1951859.0,11.01,-163749,81345,66311
2011-07-18,75500.0,75100.0,1495845.0,11.0,-53055,103327,24202
2011-07-19,74600.0,75600.0,2322562.0,11.07,-826452,532173,180305
2011-07-20,77000.0,76400.0,2520594.0,11.19,-676603,583113,-70253
2011-07-21,76800.0,75000.0,2531070.0,10.98,173503,-52528,-134135
2011-07-22,75800.0,77300.0,3438240.0,11.32,-1914922,1680763,200806
2011-07-25,77800.0,78300.0,3229065.0,11.46,-1074925,785767,290240
2011-07-26,78800.0,78600.0,2079664.0,11.51,-486841,269580,146604
2011-07-27,78000.0,79400.0,2620490.0,11.63,-920954,832679,58432
2011-07-28,77700.0,77500.0,2462458.0,11.35,-5143,53117,-11897
2011-07-29,78500.0,77400.0,2638913.0,11.33,-493414,351463,131145
2011-08-01,79000.0,80900.0,4424762.0,11.85,-1808116,886559,732030
2011-08-02,80100.0,77700.0,4559058.0,11.38,998419,-189810,-702571
2011-08-03,75400.0,75700.0,4841219.0,11.08,461495,397928,-910567
2011-08-04,76500.0,73400.0,3187213.0,10.75,383330,-157524,-236802
2011-08-05,69000.0,72800.0,8268260.0,10.66,-504993,1233584,-901663
2011-08-08,72100.0,70000.0,8579565.0,10.25,-548531,1107512,-711535
2011-08-09,68400.0,69000.0,12973634.0,10.1,229368,1140394,-1462189
2011-08-10,73100.0,70000.0,6698343.0,10.25,707323,37278,-631516
2011-08-11,67100.0,70300.0,5760534.0,10.29,199926,567750,-787114
2011-08-12,70700.0,66600.0,7204079.0,9.75,1921469,-1410113,-381894
2011-08-16,68400.0,69700.0,3570803.0,10.21,-321899,-244225,639125
2011-08-17,69600.0,69800.0,2393624.0,10.22,2138,-293428,293445
2011-08-18,69900.0,67600.0,3299792.0,9.9,824732,-578388,-271817
2011-08-19,64500.0,62500.0,5827062.0,9.15,135783,-825899,620810
2011-08-22,62100.0,59000.0,5496741.0,8.64,48170,3893,-91824
2011-08-23,60100.0,64500.0,6636851.0,9.44,-1154182,1201746,-82995
2011-08-24,65400.0,64000.0,5965625.0,9.37,62432,173081,-582198
2011-08-25,66100.0,65200.0,2991834.0,9.55,-465640,290624,33542
2011-08-26,64900.0,67000.0,2754716.0,9.81,-663170,342497,169791
2011-08-29,68700.0,68300.0,3193420.0,10.0,-72712,-16550,-250855
2011-08-30,69000.0,68900.0,2411279.0,10.09,-592221,-259533,432500
2011-08-31,69500.0,70600.0,2751398.0,10.34,-839568,-50966,743289
2011-09-01,71000.0,69500.0,3435456.0,10.18,-149241,-343010,420708
2011-09-02,70000.0,69100.0,2527053.0,10.12,-148145,-631084,25105
2011-09-05,68100.0,66000.0,2050294.0,9.66,530833,-164480,-387118
2011-09-06,64200.0,67200.0,2816516.0,9.84,-99966,16574,18561
2011-09-07,68800.0,69400.0,1791528.0,10.16,-271689,284196,-72640
2011-09-08,70400.0,69700.0,1947734.0,10.21,-421915,156523,258232
2011-09-09,69000.0,68500.0,1322023.0,10.03,-62100,48529,61402
2011-09-14,68400.0,65900.0,2386863.0,9.65,642910,68100,-784118
2011-09-15,67900.0,67500.0,1825553.0,9.88,-306976,162250,122585
2011-09-16,69000.0,70000.0,3154719.0,10.25,-1326045,497426,603064
2011-09-19,70000.0,69600.0,1525502.0,10.19,-372172,432451,38786
2011-09-20,69000.0,71500.0,2859289.0,10.47,-1266390,645820,502600
2011-09-21,71800.0,72200.0,2531368.0,10.57,-967902,500770,491560
2011-09-22,70200.0,71600.0,2431140.0,10.48,-434812,689680,-105247
2011-09-23,69000.0,67700.0,4021104.0,9.91,510813,493794,-1080911
2011-09-26,68700.0,67000.0,3512553.0,9.81,-411155,577085,-349397
2011-09-27,68800.0,71000.0,3182475.0,10.4,-763097,175954,537368
2011-09-28,71700.0,70800.0,2524296.0,10.37,-509367,9337,674994
2011-09-29,70100.0,71900.0,2460058.0,10.53,-458472,201611,294844
2011-09-30,71600.0,71900.0,2472425.0,10.53,-246674,-71290,350461
2011-10-04,69000.0,69200.0,2829681.0,10.13,851013,-49458,-780503
2011-10-05,69700.0,67000.0,2887527.0,9.81,6231,-156884,78167
2011-10-06,68900.0,66500.0,3104052.0,9.74,461265,-805218,306048
2011-10-07,67700.0,69400.0,3511090.0,10.16,-449829,177461,242219
2011-10-10,69100.0,68600.0,1620111.0,10.04,187232,-76943,-61672
2011-10-11,70200.0,69600.0,3017590.0,10.19,-279747,163765,62209
2011-10-12,70100.0,70000.0,3006768.0,10.25,687164,-446191,-136391
2011-10-13,70900.0,70000.0,2962589.0,10.25,-75483,-366494,442070
2011-10-14,69600.0,70300.0,1607164.0,10.29,-285770,171012,160574
2011-10-17,71100.0,72000.0,2911765.0,10.54,-652829,251832,305362
2011-10-18,70800.0,71400.0,1751889.0,10.45,-138528,53413,74093
2011-10-19,71800.0,74000.0,4521763.0,10.84,-1036132,360530,571763
2011-10-20,74300.0,71300.0,3799581.0,10.44,-143189,-13767,214338
2011-10-21,72800.0,72400.0,1915743.0,10.6,261471,-185897,-42268
2011-10-24,73300.0,74500.0,2431890.0,10.91,-572491,194355,253729
2011-10-25,74600.0,73700.0,1897105.0,10.79,-75262,-125217,182589
2011-10-26,73000.0,73000.0,1698965.0,10.69,125072,-166507,7147
2011-10-27,73900.0,72800.0,2694958.0,10.66,490746,-316377,-149950
2011-10-28,73900.0,72600.0,4195206.0,10.63,171534,-321076,161547
2011-10-31,72900.0,72300.0,2075384.0,10.59,-22359,204668,-170059
2011-11-01,72500.0,74700.0,4813552.0,10.94,-1793175,873302,956056
2011-11-02,73500.0,76100.0,4754548.0,11.14,-1458287,1351949,78269
2011-11-03,76500.0,74900.0,2456120.0,10.97,-320487,333125,12436
2011-11-04,76300.0,77400.0,3301974.0,11.33,-1347622,800210,374629
2011-11-07,77500.0,76300.0,1509719.0,11.17,320814,-154092,-58980
2011-11-08,76800.0,74900.0,1691162.0,10.97,157674,-122114,-48431
2011-11-09,75300.0,74300.0,1477285.0,10.88,-7085,-110920,-21413
2011-11-10,72200.0,71700.0,3004036.0,10.5,-102190,376268,-124309
2011-11-11,72800.0,74500.0,1827643.0,10.91,-456764,184230,388640
2011-11-14,75700.0,74800.0,1431138.0,10.95,-55600,-203768,240469
2011-11-15,74100.0,73500.0,1224658.0,10.76,159032,-213264,68750
2011-11-16,74100.0,73000.0,1488033.0,10.69,-175973,144719,115636
2011-11-17,73800.0,73600.0,1433996.0,10.78,277028,-220225,-79948
2011-11-18,72300.0,72700.0,1231686.0,10.65,173144,-54404,-84943
2011-11-21,72700.0,71700.0,974637.0,10.5,74246,16817,-129120
2011-11-22,70900.0,72400.0,1000005.0,10.6,-65124,137984,-58397
2011-11-23,73400.0,71500.0,1354287.0,10.47,105365,-116581,12029
2011-11-24,71000.0,71400.0,976707.0,10.45,127272,2227,-87373
2011-11-25,71100.0,68100.0,3118039.0,9.97,973275,-384091,-590374
2011-11-28,68400.0,68800.0,1584836.0,10.07,15800,-63341,3315
2011-11-29,69900.0,70700.0,1984794.0,10.35,-275938,-94525,255710
2011-11-30,70700.0,69800.0,1276353.0,10.22,-132675,-43220,170371
2011-12-01,72300.0,71500.0,2064591.0,10.47,-331948,156252,257252
2011-12-02,71200.0,72000.0,1402645.0,10.54,-223911,195329,117498
2011-12-05,72700.0,72400.0,851832.0,10.6,-235063,178967,62347
2011-12-06,72800.0,72600.0,986892.0,10.63,-272566,182336,123915
2011-12-07,72900.0,72600.0,1139588.0,10.63,-194690,145845,38061
2011-12-08,72800.0,71300.0,1630313.0,10.44,160857,-113675,36734
2011-12-09,70500.0,69800.0,1329694.0,10.22,433255,-155840,-119942
2011-12-12,70700.0,68900.0,2168797.0,10.09,670296,-581089,-126275
2011-12-13,68400.0,67000.0,2590152.0,9.81,987191,-821870,-32694
2011-12-14,66700.0,66100.0,2166909.0,9.68,754565,-373896,-294789
2011-12-15,65100.0,64800.0,1968034.0,9.49,487639,-93372,-275360
2011-12-16,65000.0,66300.0,1272860.0,9.71,4332,80897,-40625
2011-12-19,66400.0,65000.0,2538699.0,9.52,-208657,507480,-272639
2011-12-20,66500.0,67400.0,2067364.0,9.87,-704081,601626,84589
2011-12-21,68800.0,67800.0,1928834.0,9.93,-307871,452199,-225952
2011-12-22,67500.0,68100.0,830381.0,9.97,-279164,290818,-10568
2011-12-23,68500.0,67900.0,1079911.0,9.94,-182547,31467,24064
2011-12-26,68400.0,67200.0,860073.0,9.84,7720,-105358,114873
2011-12-27,67000.0,66200.0,1746490.0,9.69,-115737,60754,123545
2011-12-28,66300.0,66200.0,824561.0,9.69,176339,-122282,37505
2011-12-29,65400.0,66700.0,938417.0,9.77,-63696,10707,85187
2012-01-02,66700.0,66500.0,703387.0,7.77,95012,1485,-42071
2012-01-03,67000.0,68100.0,1429497.0,7.96,-522839,93485,254091
2012-01-04,68900.0,68700.0,1211701.0,8.03,-454956,-3388,437534
2012-01-05,69000.0,68400.0,1437926.0,7.99,-370037,394639,-19378
2012-01-06,68000.0,66900.0,1503386.0,7.82,586120,-252032,-225917
2012-01-09,67000.0,66600.0,1117945.0,7.78,240750,-115122,60373
2012-01-10,66600.0,68100.0,1341778.0,7.96,-548645,91982,276084
2012-01-11,68200.0,67700.0,1020622.0,7.91,-55814,-121132,229708
2012-01-12,68200.0,68600.0,1161274.0,8.02,-435826,159670,252670
2012-01-13,68700.0,68600.0,1422242.0,8.02,-150235,-177712,268432
2012-01-16,68400.0,68100.0,1199507.0,7.96,35082,36691,-31413
2012-01-17,68800.0,68800.0,1380716.0,8.04,-126548,-320719,382726
2012-01-18,68800.0,66800.0,4343121.0,7.81,1885331,-1710682,-92003
2012-01-19,67100.0,67500.0,2898924.0,7.89,-44939,-45417,156578
2012-01-20,67600.0,67300.0,2191471.0,7.87,163774,-255568,126093
2012-01-25,67500.0,68500.0,3936875.0,8.01,-816962,83478,753553
2012-01-26,69400.0,69000.0,2039509.0,8.06,-442230,162992,264215
2012-01-27,68300.0,67100.0,3232702.0,7.84,1323114,-1007442,-245042
2012-01-30,67300.0,66500.0,2374661.0,7.77,110547,-163687,21453
2012-01-31,66500.0,67500.0,2081421.0,7.89,-390909,332829,79850
2012-02-01,67200.0,66900.0,2753624.0,7.82,1066335,-390130,-725070
2012-02-02,67300.0,66700.0,2661287.0,7.8,300803,-184876,-104078
2012-02-03,67000.0,66400.0,1719630.0,7.76,198363,-68505,-153297
2012-02-06,66900.0,65100.0,2300601.0,7.61,597702,-325417,-250580
2012-02-07,64900.0,67100.0,2537688.0,7.84,-365120,249489,110348
2012-02-08,66800.0,66700.0,1966626.0,7.8,75595,47182,-132761
2012-02-09,67000.0,66100.0,2678960.0,7.73,980719,-303621,-573847
2012-02-10,66100.0,65900.0,1760405.0,7.7,-76003,33201,93622
2012-02-13,66300.0,68300.0,3486196.0,7.98,-1415461,1133856,145930
2012-02-14,69000.0,68500.0,3369195.0,8.01,-532829,293483,298788
2012-02-15,68900.0,69100.0,2071359.0,8.08,-807067,-17184,764940
2012-02-16,68600.0,69000.0,2183294.0,8.06,-335355,24928,266295
2012-02-17,70000.0,72000.0,5606171.0,8.42,-2915786,1524372,1280349
2012-02-20,72800.0,71600.0,2134179.0,8.37,-161143,147980,-6684
2012-02-21,71600.0,72500.0,1801715.0,8.47,-426807,108562,291701
2012-02-22,72700.0,71600.0,1718013.0,8.37,-96774,-70190,201332
2012-02-23,70900.0,70300.0,1652610.0,8.22,-200432,-347210,503934
2012-02-24,70300.0,70100.0,1747309.0,8.19,-221080,-140863,373279
2012-02-27,69500.0,67900.0,2240430.0,7.94,198552,-88598,-31573
2012-02-28,67700.0,68500.0,1263344.0,8.01,-30722,-129437,159112
2012-02-29,69100.0,70700.0,1689008.0,8.26,-660031,231683,427349
2012-03-02,71600.0,71700.0,2236736.0,8.38,-1204101,437186,776677
2012-03-05,71600.0,71600.0,1270631.0,8.37,-430246,228894,240060
2012-03-06,71900.0,72000.0,1931826.0,8.42,-596684,-15587,612585
2012-03-07,71000.0,71000.0,1136540.0,8.3,-90478,-5710,131435
2012-03-08,71300.0,72500.0,2600644.0,8.47,-697101,115610,562002
2012-03-09,72800.0,72100.0,1413409.0,8.43,-238620,85207,89511
2012-03-12,72700.0,72100.0,1130413.0,8.43,-121070,14426,126672
2012-03-13,72500.0,73000.0,2295516.0,8.53,-576864,483079,49785
2012-03-14,74000.0,72700.0,1816456.0,8.5,-300613,-200975,585173
2012-03-15,73000.0,72800.0,1517201.0,8.51,-188153,-32897,222718
2012-03-16,72900.0,72000.0,1309777.0,8.42,137170,-84471,-12324
2012-03-19,71200.0,71000.0,2232600.0,8.3,443217,-305498,-135190
2012-03-20,71000.0,70800.0,1224515.0,8.28,136851,98335,-212229
2012-03-21,70800.0,71600.0,1089912.0,8.37,-313124,271018,5082
2012-03-22,71600.0,73100.0,1779531.0,8.54,-747707,492489,261617
2012-03-23,72700.0,72000.0,986886.0,8.42,15190,75278,-47921
2012-03-26,72300.0,72800.0,1120772.0,8.51,-178439,-59330,181220
2012-03-27,73900.0,72800.0,1363388.0,8.51,-180154,-1177,167436
2012-03-28,73000.0,74800.0,3121479.0,8.74,-1584692,1354135,167014
2012-03-29,74700.0,75000.0,2679356.0,8.77,-670344,588785,105250
2012-03-30,75300.0,74100.0,1580104.0,8.66,-158876,209239,-5458
2012-04-02,74500.0,75700.0,1656707.0,8.85,-437845,212579,222436
2012-04-03,76600.0,78300.0,4092596.0,9.15,-2130964,1391959,587591
2012-04-04,78700.0,78300.0,2883505.0,9.15,-408345,72823,234332
2012-04-05,78000.0,80900.0,3120226.0,9.46,-849908,779300,124037
2012-04-06,81400.0,79900.0,2382272.0,9.34,373724,-259957,-9429
2012-04-09,79000.0,79800.0,1836756.0,9.33,-88254,20671,85168
2012-04-10,79900.0,77800.0,1866242.0,9.09,114516,-93819,-75401
2012-04-12,77700.0,77500.0,2048034.0,9.06,53343,812,-58736
2012-04-13,78800.0,78600.0,1492655.0,9.19,41137,-208313,207815
2012-04-16,78000.0,79100.0,1259713.0,9.25,-91711,148140,6061
2012-04-17,79500.0,78600.0,1228436.0,9.19,-153102,105379,-31844
2012-04-18,79900.0,80500.0,1836733.0,9.41,-696458,309470,387927
2012-04-19,80400.0,80000.0,969596.0,9.35,-197187,298240,-125722
2012-04-20,79800.0,79900.0,1149457.0,9.34,-207989,281774,-92686
2012-04-23,79400.0,78600.0,1029602.0,9.19,125170,-39888,-84951
2012-04-24,78300.0,79300.0,1565778.0,9.27,-220204,243720,72151
2012-04-25,80000.0,79900.0,1818931.0,9.34,-660857,487049,209406
2012-04-26,80500.0,79600.0,2492344.0,9.3,-50065,189850,-233102
2012-04-27,80400.0,80700.0,2867952.0,9.43,-1076212,319917,785592
2012-04-30,81500.0,83400.0,2995930.0,9.75,-668762,600848,50236
2012-05-02,84300.0,83800.0,2268126.0,9.79,-383770,-252388,641166
2012-05-03,83100.0,82400.0,1729921.0,9.63,174040,-255891,3283
2012-05-04,81800.0,80300.0,1457793.0,9.39,451542,-381044,-34943
2012-05-07,79000.0,80900.0,1732085.0,9.46,192333,13951,-173047
2012-05-08,81300.0,81800.0,1131189.0,9.56,-274076,-110687,354655
2012-05-09,81600.0,80800.0,966257.0,9.44,-166465,-7391,112826
2012-05-10,80100.0,79800.0,1550633.0,9.33,149191,-79513,-7239
2012-05-11,80000.0,80600.0,1547140.0,9.42,-302905,-133311,463234
2012-05-14,80800.0,80300.0,1132044.0,9.39,-134477,163364,-18220
2012-05-15,79900.0,80800.0,1431574.0,9.44,-367749,192767,85461
2012-05-16,80900.0,77600.0,2308313.0,9.07,104208,33155,-183456
2012-05-17,78400.0,77700.0,1830313.0,9.08,102549,-130152,155421
2012-05-18,76400.0,73300.0,2630898.0,8.57,363743,58106,-434680
2012-05-21,74100.0,76100.0,1884487.0,8.89,-406196,108277,325388
2012-05-22,78000.0,76100.0,1519552.0,8.89,247976,-177046,-24657
2012-05-23,76500.0,75500.0,833302.0,8.82,55246,10512,-72629
2012-05-24,75600.0,75900.0,918594.0,8.87,-145020,-62773,180680
2012-05-25,77000.0,76400.0,851778.0,8.93,50429,-131209,108655
2012-05-29,76000.0,77900.0,1031543.0,9.1,-266329,12875,214227
2012-05-30,78400.0,78500.0,1114739.0,9.18,-170332,181087,44353
2012-05-31,77700.0,80200.0,2833428.0,9.37,-618680,-35893,746183
2012-06-01,79800.0,79400.0,1114228.0,9.28,10758,105065,-132931
2012-06-04,76400.0,76700.0,1480253.0,8.96,-200281,226810,-255174
2012-06-05,77600.0,76900.0,1026141.0,8.99,58581,135118,-270411
2012-06-07,78100.0,78100.0,1352544.0,9.13,-76091,-119252,214338
2012-06-08,78100.0,77000.0,702099.0,9.0,35933,-41579,25280
2012-06-11,78200.0,77900.0,873906.0,9.1,95437,-188709,91367
2012-06-12,76900.0,78100.0,873157.0,9.13,-75457,-9327,97182
2012-06-13,78800.0,78000.0,607632.0,9.12,-156231,29711,135099
2012-06-14,77900.0,78300.0,1103195.0,9.15,-171793,-100217,280171
2012-06-15,78500.0,77900.0,918794.0,9.1,-213023,70909,93753
2012-06-18,79400.0,80000.0,1762413.0,9.35,-529359,150168,351892
2012-06-19,80000.0,80000.0,1077624.0,9.35,-61284,141179,-115230
2012-06-20,80900.0,80000.0,890440.0,9.35,-5011,-52082,19390
2012-06-21,79700.0,78800.0,790955.0,9.21,111175,-127521,-4804
2012-06-22,77900.0,77500.0,1096167.0,9.06,308533,8595,-40540
2012-06-25,77000.0,77300.0,1096003.0,9.03,148944,-595,-5550
2012-06-26,76700.0,76100.0,1308379.0,8.89,509115,-199086,-296764
