Symbol,현대산업_시가(원),현대산업_종가(원),현대산업_거래량(주),현대산업_PER(IFRS-연결),현대산업_순매수수량(개인)(주),현대산업_순매수수량(기관계)(주),현대산업_순매수수량(외국인계)(주)
2011-05-20,27750.0,28300.0,238335.0,21.93,-20045,7415,7090
2011-05-23,28350.0,27300.0,360436.0,21.16,25510,18810,-46260
2011-05-24,26950.0,27400.0,348249.0,21.24,13193,-30370,15100
2011-05-25,27550.0,27350.0,247548.0,21.2,-33502,21892,8940
2011-05-26,27950.0,28100.0,231910.0,21.78,-450,26830,-36580
2011-05-27,28050.0,28300.0,321484.0,21.93,-26371,50341,-14850
2011-05-30,28700.0,28350.0,174102.0,21.97,-36680,-7140,42170
2011-05-31,28350.0,28350.0,520655.0,21.97,9664,-38885,-24589
2011-06-01,27900.0,29000.0,464497.0,22.48,-84723,21563,56680
2011-06-02,28450.0,29000.0,299773.0,22.48,-84051,18811,89610
2011-06-03,29350.0,29500.0,535713.0,22.86,-137450,26690,89990
2011-06-07,29400.0,29900.0,570334.0,23.17,-109460,48120,58050
2011-06-08,29900.0,29500.0,384892.0,22.86,-123420,37760,96560
2011-06-09,29350.0,29550.0,368631.0,22.9,43943,-16753,-6320
2011-06-10,29550.0,28800.0,248282.0,22.32,12807,-23837,30020
2011-06-13,28600.0,28400.0,209839.0,22.01,-41582,29770,-9340
2011-06-14,28300.0,28950.0,301075.0,22.44,13080,70295,-94458
2011-06-15,29550.0,28800.0,368509.0,22.32,58676,49474,-110980
2011-06-16,28200.0,28350.0,188959.0,21.97,-4135,14125,4720
2011-06-17,28600.0,28250.0,309247.0,21.89,19844,22115,-71959
2011-06-20,28450.0,29150.0,629676.0,22.59,68866,75524,-141380
2011-06-21,29350.0,29350.0,324704.0,22.75,-53311,14631,17060
2011-06-22,29950.0,30000.0,405174.0,23.25,-22526,17406,-5390
2011-06-23,29750.0,29900.0,133914.0,23.17,2528,-448,6880
2011-06-24,29950.0,30500.0,303100.0,23.64,-124464,8764,106980
2011-06-27,30250.0,30300.0,258422.0,23.48,-34187,6367,77950
2011-06-28,30600.0,30050.0,279620.0,23.29,-47559,33109,-17030
2011-06-29,30600.0,30500.0,284054.0,23.64,-70080,-15500,81200
2011-06-30,30550.0,29900.0,278564.0,23.17,-36843,17343,35100
2011-07-01,30350.0,30950.0,500860.0,23.99,-62432,-34638,98480
2011-07-04,31300.0,31700.0,699502.0,24.57,-157574,211524,-73210
2011-07-05,31600.0,31700.0,582836.0,24.57,-87516,204276,-132210
2011-07-06,31750.0,32300.0,477919.0,25.03,-76203,131975,-53522
2011-07-07,32300.0,32000.0,659559.0,24.8,-93770,157155,-62865
2011-07-08,32400.0,34050.0,1425389.0,26.39,-384858,127780,271678
2011-07-11,34250.0,33100.0,909776.0,25.65,66192,167257,-236089
2011-07-12,32500.0,33000.0,809270.0,25.58,43995,-70,-57655
2011-07-13,33000.0,33500.0,566045.0,25.96,9546,62994,-64460
2011-07-14,33500.0,33600.0,645274.0,26.04,87302,-35810,-9742
2011-07-15,33550.0,33100.0,429216.0,25.65,109735,-96315,-24270
2011-07-18,33450.0,32850.0,492176.0,25.46,-88678,67260,49148
2011-07-19,32850.0,34400.0,559016.0,26.66,-44073,7261,18792
2011-07-20,34500.0,35150.0,932815.0,27.24,-120582,-35750,125172
2011-07-21,35150.0,34750.0,629303.0,26.93,71648,19373,-95301
2011-07-22,34950.0,34900.0,660688.0,27.05,7091,-1789,-5122
2011-07-25,34000.0,34100.0,387123.0,26.43,14359,-57299,41540
2011-07-26,34250.0,33400.0,586049.0,25.89,45661,-126044,71303
2011-07-27,33150.0,33150.0,444843.0,25.69,38713,-28412,-10831
2011-07-28,32150.0,33150.0,145445.0,25.69,-4068,-26869,38157
2011-07-29,32950.0,33150.0,303183.0,25.69,-75305,20338,64527
2011-08-01,33400.0,32350.0,488752.0,25.07,141472,-89092,-55100
2011-08-02,32400.0,31550.0,686495.0,24.45,68042,-259493,210061
2011-08-03,31000.0,29950.0,903650.0,23.21,15217,-69068,58051
2011-08-04,30000.0,29350.0,474050.0,22.75,-32033,-20031,41595
2011-08-05,28000.0,28350.0,559757.0,21.97,-120133,-75912,194605
2011-08-08,28000.0,27450.0,744125.0,21.27,-149446,30115,120111
2011-08-09,26400.0,25000.0,839633.0,19.38,81908,-5848,-49410
2011-08-10,26200.0,25550.0,933470.0,19.8,93079,-2918,-121281
2011-08-11,23700.0,25450.0,708776.0,19.72,114391,-75411,-37210
2011-08-12,25950.0,24700.0,605021.0,19.14,119628,-21901,-107077
2011-08-16,25400.0,26000.0,620379.0,20.15,28755,-1147,-9855
2011-08-17,25800.0,25850.0,506445.0,20.03,148431,8012,-166303
2011-08-18,26000.0,24700.0,640226.0,19.14,80361,-96541,61070
2011-08-19,23500.0,22800.0,640349.0,17.67,49563,-41210,-93843
2011-08-22,22600.0,22950.0,472431.0,17.79,-62780,38900,-2170
2011-08-23,23550.0,23400.0,402876.0,18.14,83390,31951,-91801
2011-08-24,23750.0,23000.0,603933.0,17.83,36318,3420,-2948
2011-08-25,23400.0,22850.0,368639.0,17.71,36248,-24794,-12744
2011-08-26,22700.0,23150.0,314998.0,17.94,-37463,57410,-12657
2011-08-29,23650.0,23850.0,376791.0,18.48,56543,3709,-51100
2011-08-30,24400.0,24650.0,547483.0,19.1,-15014,118988,-106434
2011-08-31,24600.0,24950.0,518236.0,19.34,20669,44460,-79169
2011-09-01,25550.0,25000.0,834709.0,19.38,-121085,77644,14311
2011-09-02,25000.0,24200.0,315617.0,18.76,108087,37880,-112127
2011-09-05,23700.0,22850.0,501351.0,17.71,155380,26730,-183840
2011-09-06,22550.0,22400.0,586590.0,17.36,73563,-102140,42407
2011-09-07,22950.0,22650.0,836514.0,17.55,251380,-100292,-172018
2011-09-08,23000.0,22750.0,723832.0,17.63,400,108100,-116030
2011-09-09,22500.0,22500.0,292025.0,17.44,-37136,67452,-29216
2011-09-14,22500.0,21250.0,378252.0,16.47,-25402,98900,-76368
2011-09-15,21800.0,20250.0,627147.0,15.69,139981,14584,-152685
2011-09-16,20650.0,21250.0,564316.0,16.47,32061,5919,-108780
2011-09-19,21000.0,20150.0,517097.0,15.62,149451,-1410,-106071
2011-09-20,20100.0,20350.0,505837.0,15.77,116769,-185274,35575
2011-09-21,20400.0,20500.0,441445.0,15.89,81275,-41478,-55907
2011-09-22,19700.0,19650.0,806638.0,15.23,134951,-136221,-6290
2011-09-23,18600.0,16750.0,2419746.0,12.98,1069278,-428306,-667682
2011-09-26,16850.0,14750.0,2220467.0,11.43,275540,-269351,-28920
2011-09-27,15450.0,16000.0,881143.0,12.4,-19802,-899,-31889
2011-09-28,16250.0,16200.0,810636.0,12.56,-88929,14777,80422
2011-09-29,16000.0,16850.0,802896.0,13.06,-45945,-78617,121522
2011-09-30,16750.0,16800.0,694998.0,13.02,-14050,25110,-32800
2011-10-04,15550.0,16200.0,849243.0,12.56,-183099,149100,109209
2011-10-05,16950.0,16150.0,1179041.0,12.52,-205283,-143959,355420
2011-10-06,16750.0,17050.0,578071.0,13.21,-101815,133436,114081
2011-10-07,17450.0,17700.0,669625.0,13.72,-96503,34193,49200
2011-10-10,17550.0,17900.0,434573.0,13.87,-19561,49688,-19887
2011-10-11,18900.0,19500.0,1014603.0,15.11,-367100,-114460,478510
2011-10-12,19350.0,19650.0,398284.0,15.23,-46115,-485,71410
2011-10-13,19800.0,20250.0,541507.0,15.69,-182298,-89865,274793
2011-10-14,20250.0,19800.0,264166.0,15.35,45268,-61070,22332
2011-10-17,20150.0,20200.0,314401.0,15.66,-27127,-74464,111241
2011-10-18,19250.0,20000.0,359102.0,15.5,-48093,-54293,106416
2011-10-19,20150.0,20300.0,209650.0,15.73,-25598,-34224,52852
2011-10-20,20300.0,18700.0,287985.0,14.49,-3645,6252,-16327
2011-10-21,19500.0,19250.0,311513.0,14.92,-4833,-7971,15274
2011-10-24,19800.0,20900.0,425863.0,16.2,-140147,-30613,134370
2011-10-25,21000.0,21200.0,481275.0,16.43,-111463,2526,108087
2011-10-26,20700.0,20900.0,317936.0,16.2,-33202,4772,24180
2011-10-27,21250.0,21950.0,330762.0,17.01,-87989,14489,61700
2011-10-28,22900.0,23500.0,893817.0,18.21,-284277,-91997,402774
2011-10-31,23500.0,23350.0,612025.0,18.1,-50251,-136889,177450
2011-11-01,22600.0,20650.0,1381314.0,16.0,404490,-268959,-137431
2011-11-02,19800.0,19900.0,1323495.0,15.42,178518,-88831,-58257
2011-11-03,20150.0,19100.0,537689.0,14.8,145616,-98896,-25940
2011-11-04,19650.0,19550.0,457471.0,15.15,163693,-11613,-174220
2011-11-07,19550.0,19550.0,246103.0,15.15,45361,-3081,-19350
2011-11-08,19250.0,19350.0,214750.0,15.0,5902,-15914,-5158
2011-11-09,19750.0,19900.0,547862.0,15.42,-116648,-21912,96420
2011-11-10,19300.0,18000.0,756900.0,13.95,205507,47060,-225907
2011-11-11,18400.0,18150.0,489505.0,14.07,170762,-50512,-86270
2011-11-14,18600.0,19100.0,420347.0,14.8,-62100,-15320,75060
2011-11-15,18700.0,18550.0,171196.0,14.38,29470,-12220,-22280
2011-11-16,18700.0,18100.0,313763.0,14.03,30747,31927,-44124
2011-11-17,17850.0,18600.0,408070.0,14.42,24132,428,-35770
2011-11-18,17850.0,17850.0,303438.0,13.83,143230,-29140,-104790
2011-11-21,17950.0,17150.0,333360.0,13.29,166740,-20800,-155090
2011-11-22,16750.0,17200.0,222277.0,13.33,46251,-19561,-24050
2011-11-23,16900.0,16250.0,644690.0,12.59,341329,-54749,-289310
2011-11-24,16150.0,16350.0,270565.0,12.67,56163,5207,-56280
2011-11-25,16100.0,15800.0,484412.0,12.25,219542,10488,-233080
2011-11-28,15950.0,16300.0,430028.0,12.63,101999,20298,-141557
2011-11-29,16450.0,16950.0,1010634.0,13.14,164097,17393,-219420
2011-11-30,16800.0,17000.0,541730.0,13.18,-9865,-31146,35091
2011-12-01,17600.0,18000.0,827663.0,13.95,-263249,40058,210961
2011-12-02,18000.0,18000.0,375616.0,13.95,-137513,56833,57850
2011-12-05,18250.0,18100.0,270346.0,14.03,-20102,34142,-14640
2011-12-06,18200.0,18350.0,390741.0,14.22,-95672,44762,49200
2011-12-07,19100.0,19800.0,1103157.0,15.35,-322481,529,333652
2011-12-08,20000.0,20200.0,813589.0,15.66,-265443,-11644,285757
2011-12-09,19750.0,19800.0,535112.0,15.35,-74031,4710,82701
2011-12-12,20250.0,20450.0,467181.0,15.85,-84475,9345,72870
2011-12-13,20200.0,19250.0,553797.0,14.92,205635,13685,-199200
2011-12-14,19100.0,19350.0,417384.0,15.0,-14906,-55373,76840
2011-12-15,18450.0,18100.0,511215.0,14.03,181170,-6640,-180290
2011-12-16,18100.0,18050.0,366191.0,13.99,103791,-1628,-97173
2011-12-19,17900.0,16450.0,960389.0,12.75,293037,26846,-308711
2011-12-20,16600.0,16750.0,639121.0,12.98,174740,56530,-358680
2011-12-21,17400.0,17800.0,361621.0,13.8,3883,-4553,-8260
2011-12-22,17750.0,17400.0,228596.0,13.49,48367,-29117,-20630
2011-12-23,17650.0,18050.0,306760.0,13.99,-86240,2640,51200
2011-12-26,18300.0,18150.0,320432.0,14.07,32477,-7057,-21720
2011-12-27,18150.0,17700.0,320043.0,13.72,70400,5140,-64920
2011-12-28,17400.0,17200.0,311979.0,13.33,149730,-13890,-115430
2011-12-29,16900.0,16800.0,397723.0,13.02,176380,-3410,-169710
2012-01-02,17000.0,17200.0,470208.0,5.85,51090,36850,-74290
2012-01-03,17400.0,17850.0,339540.0,6.07,-11365,20225,-61830
2012-01-04,17950.0,17700.0,337343.0,6.02,-20859,25099,-8930
2012-01-05,17700.0,18200.0,396089.0,6.19,-81043,91840,-13997
2012-01-06,18000.0,17550.0,299843.0,5.97,80570,-17690,-41050
2012-01-09,17450.0,17350.0,312687.0,5.9,-19790,4140,52720
2012-01-10,17500.0,17650.0,361629.0,6.0,-16539,6630,-50691
2012-01-11,17600.0,17250.0,364835.0,5.86,141254,16316,-156990
2012-01-12,17400.0,18050.0,545371.0,6.14,-93960,-12420,66890
2012-01-13,18100.0,18400.0,453751.0,6.26,-169770,37500,126630
2012-01-16,18050.0,17750.0,448899.0,6.03,152600,11330,-168810
2012-01-17,17900.0,18600.0,945235.0,6.32,75281,6090,-124931
2012-01-18,18750.0,19000.0,832163.0,6.46,-184407,119817,115450
2012-01-19,19400.0,20400.0,1801532.0,6.94,-605279,360699,213690
2012-01-20,20600.0,20850.0,779269.0,7.09,-226079,237983,8076
2012-01-25,20950.0,20850.0,499162.0,7.09,-161957,25216,134491
2012-01-26,21000.0,20850.0,390609.0,7.09,-46555,12567,45068
2012-01-27,21300.0,22550.0,945390.0,7.67,-344333,-16607,310490
2012-01-30,22450.0,22700.0,1045055.0,7.72,-314469,241404,56695
2012-01-31,22550.0,22700.0,572527.0,7.72,12219,-92963,64234
2012-02-01,22800.0,22600.0,672522.0,7.68,127875,-75015,-13200
2012-02-02,22700.0,23400.0,565475.0,7.96,-95800,-9163,121593
2012-02-03,23400.0,23800.0,617634.0,8.09,-173160,9910,150940
2012-02-06,24100.0,24400.0,440215.0,8.3,-147534,-8286,152430
2012-02-07,24200.0,23000.0,854741.0,7.82,71418,-800,-64578
2012-02-08,23050.0,24200.0,560450.0,8.23,-74652,-1266,76618
2012-02-09,24400.0,25400.0,687851.0,8.64,-122886,71086,92750
2012-02-10,25350.0,25500.0,601545.0,8.67,-15108,-17836,47754
2012-02-13,25400.0,25300.0,460355.0,8.6,54120,-7970,-62480
2012-02-14,24500.0,24900.0,339910.0,8.47,-13075,-6527,38192
2012-02-15,24750.0,24300.0,540660.0,8.26,119406,-32603,-160770
2012-02-16,24000.0,23500.0,330259.0,7.99,23449,-20,-14244
2012-02-17,24000.0,24850.0,427539.0,8.45,-172600,-4400,174570
2012-02-20,25200.0,24400.0,311847.0,8.3,7723,99966,-123989
2012-02-21,24000.0,23500.0,779155.0,7.99,195885,110835,-337770
2012-02-22,23600.0,24000.0,331726.0,8.16,-31905,37365,60
2012-02-23,23500.0,24000.0,332969.0,8.16,17120,-127650,91960
2012-02-24,24000.0,24100.0,286877.0,8.19,-44580,62750,-21000
2012-02-27,23600.0,23300.0,274471.0,7.92,29934,-23220,1676
2012-02-28,23200.0,23450.0,306177.0,7.97,8240,-50060,62410
2012-02-29,23550.0,24750.0,664466.0,8.41,-235919,181786,58113
2012-03-02,24850.0,24700.0,447252.0,8.4,-110328,204873,-96945
2012-03-05,24250.0,24850.0,566986.0,8.45,-149340,326360,-163930
2012-03-06,25050.0,24700.0,296936.0,8.4,20161,85569,-113120
2012-03-07,23800.0,25150.0,508180.0,8.55,-93964,252030,-143746
2012-03-08,25200.0,26900.0,1261829.0,9.14,-252460,564130,-350140
2012-03-09,27200.0,26700.0,823791.0,9.08,13746,349049,-390495
2012-03-12,26800.0,27850.0,700630.0,9.47,-60147,198699,-58802
2012-03-13,28000.0,27900.0,673656.0,9.48,-216009,114988,128451
2012-03-14,28300.0,27700.0,698410.0,9.42,-42082,48871,4588
2012-03-15,27750.0,28450.0,428315.0,9.67,-63595,2790,55225
2012-03-16,28550.0,27600.0,374400.0,9.38,81763,-18862,-66651
2012-03-19,27700.0,27650.0,213330.0,9.4,-15322,-6818,10540
2012-03-20,27600.0,27000.0,371081.0,9.18,42734,-24754,-5870
2012-03-21,26500.0,25950.0,836109.0,8.82,240415,-7025,-245440
2012-03-22,26050.0,24850.0,1217875.0,8.45,259041,-140671,-141980
2012-03-23,24200.0,25450.0,672125.0,8.65,-32450,217653,-183852
2012-03-26,25150.0,25800.0,357862.0,8.77,-96622,142101,-36938
2012-03-27,26100.0,25500.0,275615.0,8.67,21264,-27164,20400
2012-03-28,25550.0,25150.0,158816.0,8.55,-32179,19134,20100
2012-03-29,25150.0,24500.0,402369.0,8.33,34537,-2917,-19590
2012-03-30,24650.0,24850.0,434191.0,8.45,-28778,66098,-52251
2012-04-02,24850.0,24850.0,216443.0,8.45,-19291,1689,24311
2012-04-03,25000.0,25200.0,327295.0,8.57,28459,-81029,37777
2012-04-04,25250.0,24950.0,381832.0,8.48,-16878,75138,-97130
2012-04-05,24800.0,24400.0,282735.0,8.3,26842,-23807,-11375
2012-04-06,24400.0,25250.0,289105.0,8.58,-20106,-61017,93300
2012-04-09,25000.0,22900.0,908911.0,7.79,236959,-339479,80600
2012-04-10,23000.0,23750.0,739572.0,8.07,-96153,99634,38690
2012-04-12,23550.0,24500.0,384731.0,8.33,-65702,132244,-68472
2012-04-13,24700.0,25400.0,444241.0,8.64,-137937,78058,45959
2012-04-16,25000.0,24150.0,515308.0,8.21,188164,47996,-282620
2012-04-17,24150.0,25000.0,420066.0,8.5,-120102,126542,16400
2012-04-18,25400.0,25900.0,509911.0,8.81,-78995,96855,-7320
2012-04-19,25700.0,26000.0,280468.0,8.84,-29187,112576,-98519
2012-04-20,26000.0,25950.0,261139.0,8.82,-31911,-10388,20299
2012-04-23,26000.0,25100.0,144505.0,8.53,-11198,17306,-9368
2012-04-24,24600.0,25150.0,245982.0,8.55,-34079,23746,44184
2012-04-25,25450.0,25400.0,188212.0,8.64,-42021,35440,8100
2012-04-26,25650.0,25700.0,527134.0,8.74,-58006,35466,15350
2012-04-27,25750.0,25100.0,328922.0,8.53,50333,28490,-61615
2012-04-30,24800.0,23850.0,517476.0,8.11,-24480,6971,-6470
2012-05-02,24200.0,24600.0,532017.0,8.36,-7241,-107230,151451
2012-05-03,24350.0,23750.0,428905.0,8.07,95311,37996,-180107
2012-05-04,23500.0,23000.0,844311.0,7.82,182211,88338,-301140
2012-05-07,22600.0,22100.0,786412.0,7.51,182600,-152890,-49084
2012-05-08,22450.0,23000.0,604003.0,7.82,53653,189358,-178661
2012-05-09,23000.0,22300.0,471642.0,7.58,103697,59689,-181986
2012-05-10,22150.0,22000.0,672155.0,7.48,106149,-80916,-64743
2012-05-11,22000.0,20700.0,698156.0,7.04,121075,-19363,-113932
2012-05-14,20800.0,21400.0,378166.0,7.28,-70039,109600,-44451
2012-05-15,21050.0,22100.0,562612.0,7.51,-104708,177068,-121420
2012-05-16,21800.0,21500.0,243143.0,7.31,-15636,35225,-60329
2012-05-17,21500.0,21450.0,517246.0,7.29,51499,4340,-87239
2012-05-18,21000.0,20900.0,436181.0,7.11,-51978,-29560,44908
2012-05-21,21150.0,21150.0,395202.0,7.19,-53420,2141,-2097
2012-05-22,21450.0,21450.0,315067.0,7.29,-15585,52587,-34572
2012-05-23,21450.0,21800.0,443820.0,7.41,-85565,51858,-29543
2012-05-24,22000.0,22950.0,821143.0,7.8,-226099,123387,81012
2012-05-25,22900.0,23100.0,325768.0,7.85,-67069,39206,8923
2012-05-29,23200.0,23800.0,372300.0,8.09,-90387,21537,80140
2012-05-30,23900.0,23650.0,176267.0,8.04,-19969,18790,2959
2012-05-31,22900.0,23550.0,301858.0,8.01,-55647,83390,-59216
2012-06-01,23400.0,23300.0,193640.0,7.92,12286,-13410,-36036
2012-06-04,22450.0,22500.0,303020.0,7.65,-23902,-56781,-30817
2012-06-05,22800.0,23250.0,194066.0,7.9,-64931,91961,-56870
2012-06-07,24000.0,23300.0,265890.0,7.92,3980,-41925,8545
2012-06-08,23000.0,22850.0,244093.0,7.77,19152,9701,-74033
2012-06-11,22950.0,23000.0,252571.0,7.82,36300,35651,-89551
2012-06-12,22500.0,22400.0,321399.0,7.62,58481,47880,-122961
2012-06-13,22400.0,22000.0,455004.0,7.48,95947,1438,-126445
2012-06-14,22000.0,22300.0,554714.0,7.58,-15609,25724,-41963
2012-06-15,22350.0,23200.0,352138.0,7.89,-123621,-2966,104287
2012-06-18,23500.0,23650.0,279112.0,8.04,-90306,21508,69428
2012-06-19,23750.0,23400.0,199861.0,7.96,-19277,33294,-15067
2012-06-20,23750.0,24550.0,495584.0,8.35,-108924,72310,2734
2012-06-21,24700.0,24100.0,515514.0,8.19,-86310,116966,-32626
2012-06-22,24000.0,24400.0,491569.0,8.3,-21330,102772,-62732
2012-06-25,24100.0,23900.0,237565.0,8.13,23818,74337,-83505
2012-06-26,23900.0,23950.0,295345.0,8.14,-12177,-1015,17092
2012-06-27,24100.0,23800.0,234300.0,8.09,47975,-5552,-31103
2012-06-28,24100.0,23550.0,294437.0,8.01,-3104,43964,-32970
2012-06-29,23050.0,24150.0,474044.0,8.21,11250,13540,-39280
2012-07-02,24250.0,24000.0,220933.0,8.16,9110,-24270,17630
2012-07-03,24200.0,24250.0,316034.0,8.24,-2641,-44134,55545
2012-07-04,24150.0,23750.0,453507.0,8.07,65179,-89646,28467
2012-07-05,23550.0,24000.0,263491.0,8.16,-19700,33310,6230
2012-07-06,24000.0,24050.0,263209.0,8.18,-8900,98030,-84340
2012-07-09,23950.0,23250.0,311315.0,7.9,87471,91429,-207530
2012-07-10,23350.0,23150.0,275318.0,7.87,-10054,69884,-63650
2012-07-11,23100.0,23000.0,179159.0,7.82,10522,-45872,36800
2012-07-12,22700.0,23000.0,412113.0,7.82,-49701,53631,15500
2012-07-13,23200.0,22600.0,353598.0,7.68,63465,2618,-61593
2012-07-16,22700.0,22750.0,224173.0,7.73,-22734,-33061,55800
2012-07-17,22850.0,22200.0,405970.0,7.55,24261,-67071,66470
2012-07-18,22050.0,21400.0,969778.0,7.28,3835,-172779,184244
2012-07-19,21600.0,21000.0,764231.0,7.14,128946,-244142,91393
2012-07-20,20800.0,21000.0,457412.0,7.14,26955,-86513,45788
2012-07-23,20500.0,19800.0,1280170.0,6.73,193715,212144,-468016
2012-07-24,19550.0,19500.0,949629.0,6.63,45675,32629,-138034
2012-07-25,19100.0,19700.0,338482.0,6.7,-60960,129067,-94157
2012-07-26,19800.0,18900.0,524516.0,6.43,149867,-123951,-25416
2012-07-27,19450.0,19650.0,416636.0,6.68,-58656,-17314,80420
2012-07-30,20050.0,20250.0,352974.0,6.88,-72712,178150,-116648
2012-07-31,20050.0,20450.0,418899.0,6.95,28993,119535,-150068
2012-08-01,20400.0,19850.0,522151.0,6.75,110591,9869,-120780
2012-08-02,19900.0,19700.0,534629.0,6.7,38189,-45329,5910
2012-08-03,19450.0,20300.0,362341.0,6.9,-101565,90537,3218
2012-08-06,20650.0,21400.0,462520.0,7.28,-155850,220280,-79860
2012-08-07,21600.0,21250.0,317707.0,7.22,-4167,57357,-57490
2012-08-08,21300.0,21550.0,460566.0,7.33,-73435,50826,22349
2012-08-09,21650.0,22000.0,434432.0,7.48,-114990,53400,59480
2012-08-10,22100.0,21900.0,186556.0,7.45,-47580,25986,21694
2012-08-13,21900.0,21900.0,254151.0,7.45,38612,-96722,63510
2012-08-14,22300.0,22250.0,276702.0,7.56,-22965,-43598,58693
2012-08-16,22400.0,22400.0,158896.0,7.62,-29256,-4626,33882
2012-08-17,22600.0,22600.0,192987.0,7.68,-50810,21480,27400
2012-08-20,22700.0,22300.0,220576.0,7.58,-5118,3868,590
2012-08-21,22550.0,22300.0,181109.0,7.58,-45257,-6850,52470
2012-08-22,22200.0,22100.0,164672.0,7.51,-21060,-48300,68910
2012-08-23,22350.0,22200.0,119836.0,7.55,1025,-26170,25145
2012-08-24,21850.0,21550.0,337780.0,7.33,84324,-180317,99953
2012-08-27,21600.0,21700.0,272899.0,7.38,-38118,25378,9390
2012-08-28,21700.0,21950.0,184037.0,7.46,7800,-43370,35570
2012-08-29,22000.0,21700.0,272196.0,7.38,54063,-28830,-13973
2012-08-30,21300.0,20850.0,333192.0,7.09,70225,-158455,89790
2012-08-31,20850.0,20850.0,162249.0,7.09,-1521,-52710,52331
2012-09-03,20850.0,21500.0,200237.0,7.31,-42196,-11344,52220
2012-09-04,21400.0,21600.0,233690.0,7.34,-17343,-49420,70373
2012-09-05,21600.0,21250.0,100048.0,7.22,-1904,-31216,33120
2012-09-06,21250.0,21300.0,129870.0,7.24,-21897,50587,-26160
2012-09-07,21900.0,22000.0,196770.0,7.48,-27833,-15486,45319
2012-09-10,22350.0,22550.0,393268.0,7.67,-54610,20510,34970
2012-09-11,22550.0,22300.0,194470.0,7.58,-13978,30190,-16712
2012-09-12,22600.0,22800.0,308874.0,7.75,-106753,91630,10523
2012-09-13,22800.0,22900.0,491454.0,7.79,47531,-142360,82709
2012-09-14,23700.0,24050.0,562518.0,8.18,-138449,788,125341
2012-09-17,23600.0,24100.0,302755.0,8.19,-56731,52372,4939
2012-09-18,24150.0,23450.0,261988.0,7.97,30265,30705,-64400
2012-09-19,23550.0,24200.0,277679.0,8.23,-39960,42041,-6881
2012-09-20,23800.0,23850.0,207626.0,8.11,33713,2856,-36569
2012-09-21,24000.0,24400.0,377003.0,8.3,-67291,-2120,70571
2012-09-24,24400.0,24050.0,208701.0,8.18,5963,19363,-25436
2012-09-25,23950.0,23200.0,532220.0,7.89,71980,-72630,-3650
