Symbol,한온시스템_시가(원),한온시스템_종가(원),한온시스템_거래량(주),한온시스템_PER(IFRS-연결),한온시스템_순매수수량(개인)(주),한온시스템_순매수수량(기관계)(주),한온시스템_순매수수량(외국인계)(주)
2010-07-29,17300.0,17350.0,185711.0,12.24,-13210,-21160,32780
2010-07-30,17350.0,17300.0,116506.0,12.2,50,8850,-8890
2010-08-02,17300.0,17850.0,216177.0,12.59,-37783,2433,35110
2010-08-03,17950.0,17700.0,94701.0,12.48,10499,15591,-25740
2010-08-04,17650.0,17900.0,103426.0,12.62,-31544,21494,10540
2010-08-05,17750.0,18000.0,229388.0,12.69,-32119,30339,26560
2010-08-06,18050.0,18000.0,219306.0,12.69,-26840,17570,9140
2010-08-09,17800.0,17900.0,261780.0,12.62,-15754,22104,-5980
2010-08-10,18000.0,17500.0,148766.0,12.34,14219,-53579,42670
2010-08-11,17350.0,17250.0,139306.0,12.17,6977,-50007,53060
2010-08-12,16950.0,16450.0,161048.0,11.6,47067,-69707,35030
2010-08-13,16550.0,17100.0,224055.0,12.06,-3871,-27749,36740
2010-08-16,17200.0,16900.0,102099.0,11.92,9210,-2400,-5210
2010-08-17,17900.0,17200.0,124131.0,12.13,5327,-43877,30580
2010-08-18,17700.0,17300.0,80446.0,12.2,4406,-26446,22970
2010-08-19,17550.0,17500.0,114545.0,12.34,-14673,-34517,32820
2010-08-20,17600.0,16950.0,234401.0,11.95,37775,-144545,103550
2010-08-23,17050.0,17000.0,160025.0,11.99,-3305,-2696,6701
2010-08-24,16750.0,17300.0,144689.0,12.2,-16441,-20800,42681
2010-08-25,16800.0,17300.0,84170.0,12.2,-13681,7931,5590
2010-08-26,17400.0,17600.0,155846.0,12.41,-30846,-4604,42060
2010-08-27,17650.0,17500.0,204268.0,12.34,-2690,-65170,78040
2010-08-30,17600.0,18150.0,286743.0,12.8,-34704,-33806,66470
2010-08-31,18000.0,18050.0,207175.0,12.73,-13294,11804,-8140
2010-09-01,18100.0,18350.0,494216.0,12.94,34455,45710,-100335
2010-09-02,18350.0,18250.0,109360.0,12.87,-1565,31885,-21330
2010-09-03,18200.0,18100.0,199932.0,12.76,33920,-7350,-41250
2010-09-06,18050.0,18000.0,428052.0,12.69,-557,16287,11490
2010-09-07,18100.0,17750.0,182106.0,12.52,56960,-86440,29910
2010-09-08,17550.0,17700.0,181428.0,12.48,22140,7370,-30840
2010-09-09,17800.0,18050.0,229957.0,12.73,-16540,-9700,20360
2010-09-10,18150.0,18300.0,606928.0,12.91,34319,27841,-69100
2010-09-13,18550.0,19200.0,533678.0,13.54,-99889,143322,-75663
2010-09-14,19200.0,18900.0,280907.0,13.33,32244,79256,-107680
2010-09-15,18950.0,18800.0,341838.0,13.26,85563,-46203,-39720
2010-09-16,18750.0,19000.0,223502.0,13.4,-42919,66699,-27140
2010-09-17,19100.0,19050.0,272187.0,13.43,-26032,-28308,54500
2010-09-20,18800.0,19150.0,135779.0,13.51,-7440,50090,-42060
2010-09-24,19200.0,19300.0,197885.0,13.61,22586,26398,-48934
2010-09-27,19300.0,19750.0,263405.0,13.93,-37448,57058,-43040
2010-09-28,20000.0,20850.0,504103.0,14.7,37881,31289,-78940
2010-09-29,21200.0,21500.0,407041.0,15.16,-11842,15002,-20060
2010-09-30,21350.0,21350.0,240518.0,15.06,45623,-32153,-15420
2010-10-01,21500.0,21900.0,351668.0,15.44,-26366,-62664,81270
2010-10-04,22100.0,21600.0,274554.0,15.23,32415,-101625,79730
2010-10-05,21500.0,21550.0,232510.0,15.2,-60364,29614,22870
2010-10-06,21700.0,21800.0,139815.0,15.37,-11203,-6939,41423
2010-10-07,22100.0,21800.0,366220.0,15.37,-6630,-33181,35811
2010-10-08,21550.0,22000.0,159176.0,15.52,-9559,31557,-21878
2010-10-11,21850.0,21850.0,163876.0,15.41,18173,-35469,17376
2010-10-12,21700.0,21150.0,169382.0,14.92,12850,25350,-26560
2010-10-13,21450.0,22200.0,294569.0,15.66,-68983,-52413,124046
2010-10-14,22150.0,21500.0,305444.0,15.16,125137,-167925,44738
2010-10-15,21550.0,21350.0,149185.0,15.06,8796,-58476,49250
2010-10-18,21150.0,21150.0,197976.0,14.92,26206,-16136,50740
2010-10-19,21150.0,20800.0,193681.0,14.67,19778,10038,-19336
2010-10-20,20800.0,20950.0,93113.0,14.77,-4095,-765,-3190
2010-10-21,20950.0,21550.0,183790.0,15.2,-32017,-25403,65280
2010-10-22,21400.0,21750.0,107460.0,15.34,-30986,4896,16120
2010-10-25,21800.0,22150.0,160524.0,15.62,-39220,10030,20160
2010-10-26,22200.0,23100.0,221361.0,16.29,-21243,-987,22780
2010-10-27,23100.0,22300.0,181549.0,15.73,51849,-36739,-3570
2010-10-28,22000.0,20900.0,517475.0,14.74,264195,-166635,-102620
2010-10-29,20850.0,20900.0,544231.0,14.74,78854,20126,-98840
2010-11-01,20900.0,21700.0,417728.0,15.3,-27820,5720,17160
2010-11-02,21700.0,21250.0,119885.0,14.99,26318,-11638,-10120
2010-11-03,21600.0,21900.0,220638.0,15.44,-94293,20223,62180
2010-11-04,21900.0,21350.0,203858.0,15.06,55866,-72826,18270
2010-11-05,21400.0,20000.0,408736.0,14.1,139231,-134451,-13330
2010-11-08,20450.0,19600.0,909736.0,13.82,465205,-508945,43700
2010-11-09,19800.0,19850.0,580809.0,14.0,144587,-267063,136780
2010-11-10,20000.0,20200.0,628511.0,14.25,-54526,-193110,246886
2010-11-11,20450.0,20700.0,774932.0,14.6,-221906,125296,72600
2010-11-12,21200.0,20800.0,343351.0,14.67,-85474,73242,21502
2010-11-15,20650.0,19650.0,525723.0,13.86,108508,-103249,-22549
2010-11-16,19850.0,18800.0,576675.0,13.26,137462,55328,-157860
2010-11-17,18300.0,18850.0,339145.0,13.29,119269,-74899,-59980
2010-11-18,18950.0,19250.0,265248.0,13.58,44941,15679,-49110
2010-11-19,19250.0,19250.0,196691.0,13.58,377,-12967,26330
2010-11-22,19450.0,18750.0,197588.0,13.22,59568,-83588,12830
2010-11-23,18700.0,18200.0,686643.0,12.84,233898,-202948,15400
2010-11-24,17700.0,18200.0,461767.0,12.84,-70103,71063,5570
2010-11-25,18450.0,18350.0,208128.0,12.94,-17597,38691,-40160
2010-11-26,18200.0,17850.0,270743.0,12.59,59620,-60309,36970
2010-11-29,17850.0,17900.0,146047.0,12.62,-27162,20102,610
2010-11-30,18000.0,18800.0,460849.0,13.26,48872,-59435,8186
2010-12-01,18800.0,18950.0,344328.0,13.36,-1250,95560,-89170
2010-12-02,19300.0,19150.0,373703.0,13.51,-71363,75393,-3400
2010-12-03,19200.0,19150.0,311947.0,13.51,-8274,66124,-110050
2010-12-06,19850.0,18900.0,541526.0,13.33,128397,-63397,-57550
2010-12-07,18800.0,18450.0,652187.0,13.01,119641,-30351,-60560
2010-12-08,18200.0,18050.0,278414.0,12.73,50507,7773,-52090
2010-12-09,18100.0,19000.0,467485.0,13.4,-75542,-62176,126750
2010-12-10,18950.0,18700.0,278473.0,13.19,77345,-62675,-16030
2010-12-13,19050.0,19400.0,237683.0,13.68,-46114,24834,4840
2010-12-14,19400.0,19500.0,320667.0,13.75,-4617,46957,-28550
2010-12-15,19400.0,19700.0,275515.0,13.89,-25388,50898,-13340
2010-12-16,19700.0,19800.0,244498.0,13.96,-44171,50071,-23250
2010-12-17,19800.0,19800.0,241595.0,13.96,-45572,44032,1130
2010-12-20,19550.0,19650.0,199814.0,13.86,-57492,50144,-4725
2010-12-21,19950.0,19900.0,210778.0,14.03,-51858,85843,-44915
2010-12-22,20150.0,20650.0,323565.0,14.56,-55284,34359,26755
2010-12-23,20900.0,20600.0,177668.0,14.53,-26979,39469,-20390
2010-12-24,20400.0,20650.0,192855.0,14.56,-35945,59265,-28590
2010-12-27,20650.0,20300.0,319375.0,14.32,-4324,58308,-58544
2010-12-28,20700.0,20650.0,333887.0,14.56,23271,-1686,-3885
2010-12-29,20150.0,20100.0,396730.0,14.18,-9741,8301,3530
2010-12-30,19850.0,20000.0,433813.0,14.1,-39353,189018,-163995
2011-01-03,20200.0,20250.0,234267.0,9.6,-64424,39284,34060
2011-01-04,20300.0,19800.0,185807.0,9.39,44530,-66890,32880
2011-01-05,19800.0,20750.0,858471.0,9.84,88356,93943,-183959
2011-01-06,20750.0,20150.0,408726.0,9.55,95965,-32305,-48520
2011-01-07,20200.0,19650.0,331429.0,9.32,139255,-70395,-52750
2011-01-10,19600.0,20400.0,510063.0,9.67,-39051,31071,1910
2011-01-11,20300.0,20600.0,328766.0,9.77,-10465,-65255,84790
2011-01-12,20750.0,20500.0,266955.0,9.72,-35985,-62885,112510
2011-01-13,21200.0,20500.0,363515.0,9.72,-55636,-10191,89347
2011-01-14,20500.0,20450.0,327420.0,9.7,118053,-106403,-8310
2011-01-17,20300.0,19800.0,394373.0,9.39,138532,-97928,-31190
2011-01-18,19650.0,19000.0,469773.0,9.01,93535,-87085,-11140
2011-01-19,19050.0,19000.0,388032.0,9.01,99923,-22673,-77610
2011-01-20,19000.0,18600.0,411486.0,8.82,72776,-14876,-65380
2011-01-21,18600.0,18600.0,248809.0,8.82,-19145,6525,14690
2011-01-24,18700.0,18300.0,199750.0,8.68,45119,-17619,-20490
2011-01-25,18300.0,18650.0,266803.0,8.84,31345,-47555,13910
2011-01-26,18600.0,18800.0,197059.0,8.91,41325,12735,-89180
2011-01-27,18750.0,18550.0,206800.0,8.8,4611,13129,-36760
2011-01-28,18750.0,18100.0,200886.0,8.58,33640,5150,-27840
2011-01-31,17650.0,17700.0,189586.0,8.39,39949,3241,-51780
2011-02-01,17600.0,18200.0,273808.0,8.63,14053,79877,-69590
2011-02-07,18600.0,18250.0,176681.0,8.65,-20411,-8149,30880
2011-02-08,18500.0,17800.0,210028.0,8.44,59234,-34424,-42030
2011-02-09,17800.0,17150.0,243809.0,8.13,78521,-28171,-43120
2011-02-10,17150.0,16100.0,581802.0,7.63,237604,13146,-251390
2011-02-11,16350.0,16900.0,501612.0,8.01,-125785,149445,410
2011-02-14,16950.0,17300.0,327885.0,8.2,-5561,94051,-90230
2011-02-15,17050.0,17500.0,233551.0,8.3,-31326,85026,-52350
2011-02-16,17250.0,17000.0,221499.0,8.06,-8400,49420,-67600
2011-02-17,16900.0,16800.0,195789.0,7.97,166,67734,-61590
2011-02-18,16950.0,17700.0,213521.0,8.39,-31710,17210,7760
2011-02-21,17350.0,17750.0,180291.0,8.42,1310,4580,4780
2011-02-22,17550.0,17550.0,269935.0,8.32,-18124,61904,-43580
2011-02-23,17550.0,17300.0,281080.0,8.2,27757,-20718,-10829
2011-02-24,17100.0,17300.0,162940.0,8.2,-32520,57760,-31650
2011-02-25,17250.0,16950.0,157792.0,8.04,34151,-4331,-11870
2011-02-28,17050.0,17200.0,124804.0,8.16,-17501,34871,-10430
2011-03-02,17100.0,16750.0,158421.0,7.94,50844,-6224,-41230
2011-03-03,16750.0,17350.0,199027.0,8.23,-6534,50094,-36740
2011-03-04,17550.0,18000.0,507387.0,8.53,-74997,103037,-46580
2011-03-07,17850.0,17700.0,147761.0,8.39,7949,9111,-13530
2011-03-08,17600.0,18000.0,228873.0,8.53,10425,53285,-100510
2011-03-09,18300.0,18550.0,405236.0,8.8,-134334,144234,-28670
2011-03-10,18700.0,18300.0,239889.0,8.68,4211,66879,-92690
2011-03-11,17950.0,17400.0,239756.0,8.25,76875,-1705,-67070
2011-03-14,17700.0,16950.0,173942.0,8.04,43156,-27156,-13720
2011-03-15,16900.0,17000.0,482276.0,8.06,-2734,-56926,90660
2011-03-16,17050.0,17000.0,270768.0,8.06,-62334,69624,-33260
2011-03-17,16700.0,17100.0,137989.0,8.11,-17236,40886,-18960
2011-03-18,17350.0,18300.0,622060.0,8.68,-170838,326688,-149480
2011-03-21,18350.0,18200.0,168018.0,8.63,41904,13766,-48810
2011-03-22,18350.0,18600.0,340134.0,8.82,-6434,86694,-100410
2011-03-23,18750.0,19000.0,632218.0,9.01,-3593,149746,-187183
2011-03-24,19150.0,20100.0,675605.0,9.53,-219288,229458,-29290
2011-03-25,20300.0,20150.0,411873.0,9.55,-102970,64894,32426
2011-03-28,20100.0,20300.0,330562.0,9.63,-82053,70423,-36390
2011-03-29,20150.0,21000.0,484893.0,9.96,-189797,139074,803
2011-03-30,21200.0,21000.0,517675.0,9.96,-36610,50566,-9990
2011-03-31,21450.0,20950.0,346252.0,9.93,-53833,-43072,114915
2011-04-01,20650.0,20950.0,286615.0,9.93,-119057,20557,91650
2011-04-04,20950.0,20600.0,164591.0,9.77,15438,-56468,37680
2011-04-05,20600.0,21100.0,242803.0,10.0,-80368,37349,70099
2011-04-06,21200.0,21750.0,851463.0,10.31,-130977,-115173,232810
2011-04-07,22200.0,23100.0,517117.0,10.95,-146248,-10554,164192
2011-04-08,23000.0,23000.0,460020.0,10.91,-2281,60211,-41530
2011-04-11,22800.0,23100.0,223936.0,10.95,20342,48078,-34470
2011-04-12,23100.0,22700.0,345501.0,10.76,-3636,-38434,61200
2011-04-13,22300.0,23250.0,340706.0,11.02,2156,61884,-59890
2011-04-14,23300.0,24400.0,847493.0,11.57,-66873,301480,-295987
2011-04-15,24350.0,25150.0,502659.0,11.92,-101921,205551,-98470
2011-04-18,25200.0,26100.0,599191.0,12.38,58918,-20754,-20600
2011-04-19,25500.0,24500.0,1019075.0,11.62,101086,247984,-428620
2011-04-20,24650.0,24350.0,725998.0,11.55,17790,102743,-151823
2011-04-21,24500.0,24050.0,475343.0,11.4,35623,-66043,29820
2011-04-22,24250.0,25000.0,500060.0,11.85,-5543,-70746,43270
2011-04-25,25000.0,25300.0,979889.0,12.0,122182,16528,-134180
2011-04-26,25450.0,25150.0,1122020.0,11.92,-130033,429312,-366049
2011-04-27,25400.0,22750.0,813155.0,10.79,192897,-88437,-108200
2011-04-28,22550.0,22650.0,794514.0,10.74,210472,-35200,-129550
2011-04-29,23000.0,21900.0,653954.0,10.38,68623,-210513,149610
2011-05-02,21700.0,23500.0,531381.0,11.14,-42226,15666,22390
2011-05-03,23300.0,22900.0,295630.0,10.86,-25570,31680,-15380
2011-05-04,22650.0,22200.0,349907.0,10.53,52456,-60866,10710
2011-05-06,22000.0,22550.0,246457.0,10.69,-53881,100251,-6360
2011-05-09,22850.0,23000.0,322121.0,10.91,-42083,112013,-42790
2011-05-11,23200.0,23150.0,215925.0,10.98,15980,-46070,36960
2011-05-12,23000.0,22600.0,260084.0,10.72,10203,-66593,59780
2011-05-13,22600.0,22650.0,297683.0,10.74,-55910,164480,-99670
2011-05-16,22250.0,21400.0,457388.0,10.15,168231,-58481,-109210
2011-05-17,21200.0,21400.0,323249.0,10.15,-5190,60390,-53020
2011-05-18,21550.0,22050.0,278256.0,10.45,-73075,132805,-61830
2011-05-19,22100.0,21100.0,388126.0,10.0,23745,28055,-55050
2011-05-20,21150.0,21450.0,146651.0,10.17,-26600,24140,2190
2011-05-23,21300.0,20450.0,155096.0,9.7,9965,24914,-35919
2011-05-24,20050.0,20700.0,295788.0,9.81,24719,-42245,15230
2011-05-25,21000.0,20600.0,158166.0,9.77,-28170,6580,23930
2011-05-26,21050.0,21900.0,498729.0,10.38,-52802,85052,-45790
2011-05-27,21900.0,21450.0,368600.0,10.17,-19290,40810,-26280
2011-05-30,21550.0,21500.0,179878.0,10.19,-9353,52803,-39500
2011-05-31,21500.0,22500.0,284290.0,10.67,-25408,59908,-74740
2011-06-01,23400.0,21650.0,461612.0,10.27,127643,-21183,-119970
2011-06-02,21200.0,21450.0,471343.0,10.17,-6662,139040,-125888
2011-06-03,21650.0,21550.0,129620.0,10.22,-9220,32020,-39290
2011-06-07,21550.0,20900.0,124841.0,9.91,-2800,6730,-7490
2011-06-08,20750.0,20500.0,159161.0,9.72,19900,35850,-43040
2011-06-09,20500.0,21200.0,267676.0,10.05,-46626,147454,-93548
2011-06-10,21400.0,21200.0,380200.0,10.05,-22361,122834,-87683
2011-06-13,21200.0,20900.0,133234.0,9.91,-4185,32295,-51890
2011-06-14,20950.0,22150.0,616386.0,10.5,-88671,153569,-80171
2011-06-15,22650.0,22900.0,511718.0,10.86,21002,91698,-70740
2011-06-16,22700.0,23850.0,676800.0,11.31,-182882,219090,-39628
2011-06-17,24100.0,24350.0,892001.0,11.55,-108145,81854,-71959
2011-06-20,24700.0,24500.0,450503.0,11.62,-101045,30355,66230
2011-06-21,24650.0,24750.0,447206.0,11.74,-54836,141946,-100680
2011-06-22,24900.0,24150.0,428040.0,11.45,29814,158216,-188570
2011-06-23,23900.0,24350.0,263881.0,11.55,-8482,39852,-36030
2011-06-24,24150.0,25150.0,287169.0,11.92,-54219,61569,-30420
2011-06-27,24700.0,24700.0,240200.0,11.71,39761,66435,-76716
2011-06-28,24800.0,24500.0,214425.0,11.62,30572,-5362,-37100
2011-06-29,24800.0,25900.0,495477.0,12.28,-60925,61635,3550
2011-06-30,26150.0,25700.0,366064.0,12.19,38344,60986,-77420
2011-07-01,26100.0,26200.0,459772.0,12.42,10997,-12777,-1390
2011-07-04,26200.0,26200.0,319892.0,12.42,-24646,-4054,2560
2011-07-05,25850.0,25550.0,492651.0,12.11,6300,126270,-168840
2011-07-06,25500.0,25700.0,270925.0,12.19,8831,15289,-65560
2011-07-07,25500.0,26050.0,327223.0,12.35,-42767,70958,-81391
2011-07-08,26250.0,25750.0,258785.0,12.21,-41590,99720,-59980
2011-07-11,25750.0,25600.0,190822.0,12.14,-18450,50790,-33060
2011-07-12,25500.0,24750.0,199857.0,11.74,-7450,68820,-81110
2011-07-13,24900.0,25950.0,378331.0,12.3,-24600,151210,-107660
2011-07-14,26350.0,27000.0,375825.0,12.8,-40730,43080,11050
2011-07-15,27200.0,28150.0,610227.0,13.35,-108773,211163,-84970
2011-07-18,27800.0,27400.0,631647.0,12.99,91902,204838,-286670
2011-07-19,27600.0,27050.0,383756.0,12.83,52696,90912,-151358
2011-07-20,27450.0,26700.0,508910.0,12.66,88591,109719,-213150
2011-07-21,27400.0,26200.0,632445.0,12.42,151187,5459,-154646
2011-07-22,26350.0,26700.0,326094.0,12.66,26082,57388,-122010
2011-07-25,26700.0,26650.0,244225.0,12.64,23222,-6161,-7860
2011-07-26,26600.0,27400.0,340180.0,12.99,-26869,111729,-98130
2011-07-27,27400.0,27800.0,193735.0,13.18,-19330,39380,-23830
2011-07-28,27300.0,26700.0,439397.0,12.66,105208,-48408,-28720
2011-07-29,26800.0,25750.0,233623.0,12.21,19875,-15315,21470
2011-08-01,25000.0,26550.0,417569.0,12.59,-6013,-2457,-16220
2011-08-02,25900.0,25700.0,463634.0,12.19,24392,-892,-4250
2011-08-03,24800.0,25000.0,518647.0,11.85,-16040,87920,-51340
2011-08-04,25000.0,23850.0,380860.0,11.31,20245,-51216,26891
2011-08-05,21700.0,23900.0,313467.0,11.33,-90179,46339,23960
2011-08-08,23800.0,23600.0,488276.0,11.19,-127708,62619,68360
2011-08-09,23500.0,24600.0,450604.0,11.66,-5120,59480,-69160
2011-08-10,25500.0,24900.0,520085.0,11.81,-20597,-47580,48550
2011-08-11,23350.0,25050.0,373810.0,11.88,-48490,68380,-17300
2011-08-12,25550.0,24950.0,469666.0,11.83,4377,28823,-50700
2011-08-16,25300.0,25600.0,559715.0,12.14,95899,174208,-274067
2011-08-17,25600.0,26850.0,448953.0,12.73,-122645,40015,87310
2011-08-18,26850.0,26850.0,343902.0,12.73,4678,38412,-29980
2011-08-19,26000.0,24900.0,420941.0,11.81,-26490,-31410,41800
2011-08-22,24800.0,23550.0,224894.0,11.17,-38689,27189,-5210
2011-08-23,23550.0,24000.0,600488.0,11.38,81100,-2810,-32360
2011-08-24,23850.0,22500.0,1120652.0,10.67,93954,-72743,15079
2011-08-25,22800.0,22000.0,430275.0,10.43,23135,-71035,52590
2011-08-26,22050.0,22250.0,291355.0,10.55,-14993,47998,-39565
2011-08-29,23200.0,22900.0,302261.0,10.86,3422,71305,-79330
2011-08-30,23250.0,23200.0,217015.0,11.0,-3619,-41747,41030
2011-08-31,23150.0,23550.0,491936.0,11.17,44893,15347,-74060
2011-09-01,23350.0,22850.0,345090.0,10.83,35620,-42300,10890
2011-09-02,22700.0,22800.0,156959.0,10.81,-17490,34330,-7330
2011-09-05,22250.0,22150.0,218683.0,10.5,-33760,41010,-65410
2011-09-06,21500.0,21450.0,330551.0,10.17,-2399,92549,-87300
2011-09-07,21950.0,23100.0,248884.0,10.95,-77500,83080,-12740
2011-09-08,23350.0,24500.0,815524.0,11.62,-225931,219311,-43630
2011-09-09,24500.0,23950.0,390658.0,11.36,-11411,172921,-180140
2011-09-14,23550.0,22500.0,276072.0,10.67,-27480,106530,-87160
2011-09-15,23250.0,23000.0,476765.0,10.91,66589,-80359,25570
2011-09-16,23450.0,24450.0,254171.0,11.59,-89220,49420,16710
2011-09-19,24150.0,23800.0,170530.0,11.28,29610,-1640,-5990
2011-09-20,23800.0,24350.0,149218.0,11.55,-58710,40100,2330
2011-09-21,24150.0,25650.0,324159.0,12.16,-146973,98423,57080
2011-09-22,25200.0,24750.0,234980.0,11.74,65997,16443,-50580
2011-09-23,23900.0,24050.0,232020.0,11.4,-24487,71147,-42010
2011-09-26,24200.0,24250.0,280684.0,11.5,-122450,118381,-25351
2011-09-27,24850.0,24950.0,349004.0,11.83,73849,-89079,23270
2011-09-28,25250.0,23850.0,443590.0,11.31,115462,-61232,-8640
2011-09-29,23650.0,24500.0,228798.0,11.62,-63141,86961,-21270
2011-09-30,24600.0,24500.0,220006.0,11.62,-22839,10919,15410
2011-10-04,23000.0,23850.0,250090.0,11.31,-18343,97793,-63440
2011-10-05,24450.0,21800.0,519714.0,10.34,140652,-192182,28800
2011-10-06,22300.0,19950.0,849648.0,9.46,293442,-305841,31949
2011-10-07,20500.0,21000.0,563293.0,9.96,73660,13729,-91629
2011-10-10,21100.0,20600.0,322008.0,9.77,82550,-63070,-30770
2011-10-11,21300.0,21900.0,534231.0,10.38,-26110,-16220,32420
2011-10-12,22250.0,22700.0,450398.0,10.76,-125466,171466,-36700
2011-10-13,23250.0,22500.0,483063.0,10.67,1450,113920,-108610
2011-10-14,22550.0,22700.0,250159.0,10.76,11432,38258,-47640
2011-10-17,22900.0,22900.0,263752.0,10.86,-51154,58574,-4120
2011-10-18,22300.0,22650.0,143253.0,10.74,-28510,-2780,35390
2011-10-19,22800.0,22700.0,158302.0,10.76,14693,-30433,10940
2011-10-20,22700.0,21700.0,290458.0,10.29,34671,-28321,-6360
2011-10-21,22000.0,22000.0,355174.0,10.43,47077,66323,-71920
2011-10-24,22400.0,23200.0,324501.0,11.0,-122330,137360,-34470
2011-10-25,23600.0,23050.0,232285.0,10.93,-40386,39546,280
2011-10-26,22700.0,22800.0,254717.0,10.81,78536,16034,-106480
2011-10-27,23050.0,23450.0,235105.0,11.12,-6478,-14932,11110
2011-10-28,23800.0,23050.0,314979.0,10.93,-25538,12118,9630
2011-10-31,24450.0,23850.0,1255128.0,11.31,69900,-193950,138030
2011-11-01,23600.0,24000.0,505362.0,11.38,-8529,71199,-70330
2011-11-02,23300.0,25350.0,681065.0,12.02,-68114,18894,-7160
2011-11-03,24900.0,25450.0,280605.0,12.07,-88055,44165,58160
2011-11-04,25500.0,24900.0,967123.0,11.81,117496,216164,-360320
2011-11-07,24900.0,24300.0,274662.0,11.52,14430,94220,-95120
2011-11-08,25000.0,24750.0,252345.0,11.74,-10640,65880,-69080
2011-11-09,24800.0,24350.0,331155.0,11.55,-29537,176167,-185060
2011-11-10,23600.0,23150.0,301616.0,10.98,-24723,-11497,49330
2011-11-11,23350.0,23200.0,423057.0,11.0,108126,-2286,-89870
2011-11-14,23350.0,23150.0,319571.0,10.98,89344,-20494,-73680
2011-11-15,23000.0,22850.0,444859.0,10.83,63066,-69906,20080
2011-11-16,23100.0,22250.0,224076.0,10.55,16457,45053,-43520
2011-11-17,22350.0,22600.0,471298.0,10.72,87240,93998,-184268
2011-11-18,22000.0,22500.0,346324.0,10.67,-101,150,5471
2011-11-21,22550.0,22250.0,353362.0,10.55,47900,71090,-118480
2011-11-22,21700.0,21700.0,331075.0,10.29,112740,22490,-122740
2011-11-23,22500.0,21850.0,529345.0,10.36,100771,-8301,-94880
2011-11-24,21850.0,21800.0,177936.0,10.34,-16158,39798,-22470
2011-11-25,21500.0,21050.0,248706.0,9.98,-769,51119,-52390
2011-11-28,21250.0,21550.0,158039.0,10.22,-30147,28680,-6920
2011-11-29,21800.0,22550.0,253667.0,10.69,-111621,78901,8590
2011-11-30,22500.0,22100.0,113294.0,10.48,-14760,10590,-1290
2011-12-01,22950.0,21700.0,428657.0,10.29,86174,-31510,-41220
2011-12-02,21850.0,21900.0,297339.0,10.38,-51021,143251,-81690
2011-12-05,22450.0,22800.0,277184.0,10.81,-83730,68250,13760
2011-12-06,23000.0,22850.0,140170.0,10.83,-34754,40894,-7250
2011-12-07,23000.0,23150.0,204487.0,10.98,-54768,58400,-4582
2011-12-08,23150.0,22700.0,188423.0,10.76,1246,-31622,37506
2011-12-09,22500.0,22300.0,239556.0,10.57,22739,-89089,62240
2011-12-12,22800.0,22000.0,194065.0,10.43,28146,-111256,81240
2011-12-13,22000.0,22150.0,222443.0,10.5,-26810,-77400,118400
2011-12-14,21900.0,21650.0,241171.0,10.27,63100,-65640,-3430
2011-12-15,21500.0,21750.0,187773.0,10.31,-25603,66213,-33100
2011-12-16,21950.0,22000.0,153403.0,10.43,-31483,60116,-22103
