Symbol,동서_시가(원),동서_종가(원),동서_거래량(주),동서_PER(IFRS-연결),동서_순매수수량(개인)(주),동서_순매수수량(기관계)(주),동서_순매수수량(외국인계)(주)
2012-09-12,31750.0,31700.0,12802.0,9.74,3427,-2449,-978
2012-09-13,31600.0,31550.0,10933.0,9.69,-1643,4004,-2061
2012-09-14,31700.0,31800.0,15687.0,9.77,-915,4747,-3832
2012-09-17,31800.0,31750.0,13280.0,9.75,-348,-2027,2375
2012-09-18,31850.0,31750.0,8683.0,9.75,-481,-370,851
2012-09-19,31750.0,31550.0,24735.0,9.69,8719,-6534,-2285
2012-09-20,31700.0,31500.0,11141.0,9.67,-72,-2047,2119
2012-09-21,31500.0,31550.0,50632.0,9.69,4597,-5088,383
2012-09-24,31500.0,31600.0,26396.0,9.71,6229,-8493,1115
2012-09-25,31650.0,31750.0,12313.0,9.75,1808,902,-1710
2012-09-26,31700.0,31700.0,31499.0,9.74,6529,-3880,-2025
2012-09-27,31600.0,31500.0,22765.0,9.67,4165,-12360,7945
2012-09-28,31600.0,31800.0,8574.0,9.77,848,-1157,509
2012-10-02,31950.0,31650.0,6604.0,9.72,2693,-965,-1728
2012-10-04,31800.0,31850.0,9769.0,9.78,2064,740,-2804
2012-10-05,31850.0,32150.0,20614.0,9.87,949,11135,-12084
2012-10-08,32150.0,32150.0,9508.0,9.87,2096,1167,-3263
2012-10-09,32050.0,32250.0,12945.0,9.9,3891,446,-4337
2012-10-10,32200.0,32750.0,18277.0,10.06,3800,3992,-7792
2012-10-11,32750.0,32650.0,9661.0,10.03,2809,2218,-5027
2012-10-12,32750.0,32900.0,18085.0,10.1,7972,2934,-12206
2012-10-15,32800.0,32900.0,29842.0,10.1,11884,8462,-20656
2012-10-16,33000.0,33100.0,18819.0,10.17,5351,4895,-10436
2012-10-17,33150.0,33550.0,26153.0,10.3,-1203,9236,-3431
2012-10-18,33550.0,33600.0,24127.0,10.32,-2575,10357,-11781
2012-10-19,34050.0,33700.0,26981.0,10.35,1361,14745,-18496
2012-10-22,33700.0,34100.0,35954.0,10.47,6648,14741,-26070
2012-10-23,34100.0,34000.0,37082.0,10.44,3326,17673,-19659
2012-10-24,34300.0,34000.0,34124.0,10.44,-953,17182,-18229
2012-10-25,33650.0,34050.0,28199.0,10.46,12852,7774,-21257
2012-10-26,34100.0,34000.0,20785.0,10.44,-2007,5343,-9317
2012-10-29,34000.0,33850.0,22824.0,10.4,-2035,6218,-17141
2012-10-30,33750.0,33500.0,19522.0,10.29,-7321,7980,-2757
2012-10-31,33500.0,33150.0,14913.0,10.18,-6144,6092,52
2012-11-01,33500.0,33950.0,19829.0,10.43,-2157,6105,-8448
2012-11-02,34000.0,34000.0,4974.0,10.44,-1447,3303,-1856
2012-11-05,34000.0,33600.0,10788.0,10.32,107,1548,-1744
2012-11-06,33800.0,33400.0,13829.0,10.26,2035,-1829,-297
2012-11-07,33300.0,33600.0,11273.0,10.32,4886,-2000,-2977
2012-11-08,33550.0,33250.0,11154.0,10.21,4182,-1768,-2506
2012-11-09,32850.0,34200.0,27478.0,10.5,-7876,3864,612
2012-11-12,33750.0,34000.0,9092.0,10.44,-1372,333,-2006
2012-11-13,34200.0,36000.0,173631.0,11.06,52386,-10837,-43979
2012-11-14,36000.0,35200.0,62443.0,10.81,9272,4234,-16284
2012-11-15,35500.0,34950.0,60329.0,10.73,24695,-2469,-20875
2012-11-16,34400.0,34300.0,27577.0,10.53,4574,3511,-9541
2012-11-19,34300.0,34600.0,20854.0,10.63,5608,50,-5934
2012-11-20,35000.0,35350.0,25039.0,10.86,6780,3,-7059
2012-11-21,35800.0,35800.0,63229.0,10.99,20087,-10,-23735
2012-11-22,36000.0,35550.0,32955.0,10.92,8804,2780,-11896
2012-11-23,35500.0,35700.0,17073.0,10.96,6384,-24,-6748
2012-11-26,35900.0,36000.0,39937.0,11.06,6844,1589,-9123
2012-11-27,36050.0,36350.0,62837.0,11.16,5472,12296,-19372
2012-11-28,18950.0,18150.0,59805.0,11.04,8464,4497,-23314
2012-11-29,18400.0,17900.0,37619.0,10.89,128,-1426,-11152
2012-11-30,18200.0,17900.0,24144.0,10.89,-3743,5242,-7220
2012-12-03,17700.0,17800.0,18141.0,10.83,-962,50,-3958
2012-12-04,17900.0,17800.0,7710.0,10.83,-462,465,-3
2012-12-05,17900.0,17850.0,6467.0,10.86,-277,601,-2375
2012-12-06,17800.0,18000.0,35844.0,10.95,-5265,18217,-19302
2012-12-07,18100.0,18100.0,20405.0,11.01,1129,5304,-6433
2012-12-10,18250.0,18450.0,59280.0,11.22,-10222,5653,7932
2012-12-11,18800.0,18550.0,18937.0,11.29,1694,-60,-1634
2012-12-12,18650.0,18550.0,17992.0,11.29,-4597,0,2597
2012-12-13,18650.0,18500.0,17071.0,11.25,-1966,-3633,3831
2012-12-14,18500.0,19800.0,67905.0,12.05,-22380,27084,-1492
2012-12-17,19550.0,19300.0,54904.0,11.74,4512,-3853,-1930
2012-12-18,18900.0,18800.0,32217.0,11.44,-11734,-3032,13059
2012-12-20,18950.0,19100.0,38919.0,11.62,1739,-2694,1421
2012-12-21,18800.0,18950.0,152474.0,11.53,-17483,-60926,70009
2012-12-24,18800.0,18400.0,48207.0,11.19,10555,-2088,-12695
2012-12-26,18250.0,18450.0,74130.0,11.22,-10620,4592,-9772
2012-12-27,18200.0,18200.0,45980.0,11.07,-20581,1441,15314
2012-12-28,18300.0,18400.0,94283.0,11.19,-43724,4812,64631
2013-01-02,18450.0,18250.0,31773.0,8.82,-15721,1276,15346
2013-01-03,18350.0,18000.0,31447.0,8.7,-8391,646,7542
2013-01-04,18100.0,18200.0,57204.0,8.8,-33331,3522,31324
2013-01-07,18200.0,18200.0,69531.0,8.8,-22849,2210,31532
2013-01-08,18200.0,18400.0,212750.0,8.9,-114046,559,140400
2013-01-09,18600.0,18100.0,90187.0,8.75,1597,19509,-22521
2013-01-10,18150.0,18200.0,43603.0,8.8,-15914,6806,8886
2013-01-11,18100.0,18300.0,64132.0,8.85,-28004,11657,17366
2013-01-14,18450.0,18250.0,73411.0,8.82,-1642,11528,-1625
2013-01-15,18400.0,18400.0,109577.0,8.9,-62763,6533,56208
2013-01-16,18600.0,18900.0,257527.0,9.14,-29890,-5396,37929
2013-01-17,18950.0,18700.0,196538.0,9.04,-76926,-2966,128574
2013-01-18,18800.0,18500.0,58961.0,8.94,-22387,1949,21915
2013-01-21,18600.0,18250.0,91774.0,8.82,-25085,4897,20061
2013-01-22,18350.0,18150.0,60577.0,8.78,2756,6621,5136
2013-01-23,18300.0,18450.0,129773.0,8.92,-75062,2116,79415
2013-01-24,18550.0,18200.0,122439.0,8.8,-53167,-3990,71788
2013-01-25,18350.0,18500.0,106528.0,8.94,-34670,15823,37095
2013-01-28,18700.0,18650.0,76942.0,9.02,-11501,933,13294
2013-01-29,18750.0,18600.0,48056.0,8.99,-9007,-2303,10930
2013-01-30,18600.0,18400.0,45359.0,8.9,-1476,3895,5000
2013-01-31,18500.0,18750.0,64001.0,9.07,-28384,3292,27392
2013-02-01,18800.0,18800.0,107740.0,9.09,-12178,896,30853
2013-02-04,18700.0,18550.0,51056.0,8.97,-21077,5236,14841
2013-02-05,18500.0,18650.0,58835.0,9.02,-20316,12881,7445
2013-02-06,18750.0,18800.0,42924.0,9.09,-239,-4804,4043
2013-02-07,18800.0,18700.0,22945.0,9.04,-166,3990,-4324
2013-02-08,18600.0,18500.0,33629.0,8.94,-9409,12384,-3259
2013-02-12,18650.0,18300.0,32376.0,8.85,-12528,0,11528
2013-02-13,18300.0,18700.0,86325.0,9.04,-22201,14380,43521
2013-02-14,18700.0,18450.0,49588.0,8.92,-9061,-7543,17104
2013-02-15,18600.0,18600.0,22751.0,8.99,-13428,419,14009
2013-02-18,18550.0,18650.0,18889.0,9.02,-10769,-99,11768
2013-02-19,18700.0,18650.0,43364.0,9.02,-15271,63,17708
2013-02-20,18800.0,18800.0,118754.0,9.09,-38803,-17474,69946
2013-02-21,18700.0,18800.0,70679.0,9.09,-21977,361,32130
2013-02-22,18700.0,19400.0,140273.0,9.38,-30377,5094,41728
2013-02-25,19500.0,19350.0,36733.0,9.36,-7942,-984,10626
2013-02-26,19300.0,19750.0,91614.0,9.55,-18015,567,27376
2013-02-27,19800.0,21500.0,750756.0,10.4,-223532,450557,-122002
2013-02-28,21650.0,21250.0,265368.0,10.27,23997,36459,-44594
2013-03-04,21250.0,21600.0,212604.0,10.44,-21867,31339,935
2013-03-05,21750.0,22000.0,198165.0,10.64,1556,32821,-38526
2013-03-06,21800.0,22600.0,186657.0,10.93,-57804,35228,39915
2013-03-07,22600.0,22800.0,105503.0,11.02,-17226,47126,-23890
2013-03-08,22700.0,22100.0,107987.0,10.69,8710,-10910,3180
2013-03-11,22100.0,23100.0,301366.0,11.17,-75295,126875,-32984
2013-03-12,23100.0,22600.0,126718.0,10.93,46512,-4287,-20740
2013-03-13,22650.0,22850.0,115992.0,11.05,-27643,16552,18137
2013-03-14,23000.0,23000.0,96053.0,11.12,-19773,50482,-22818
2013-03-15,23350.0,23250.0,82954.0,11.24,-4134,18393,-8281
2013-03-18,23350.0,22950.0,80076.0,11.1,-12605,22250,-4036
2013-03-19,23250.0,22700.0,65720.0,10.98,-11130,-916,14366
2013-03-20,22900.0,22750.0,93759.0,11.0,-28434,1247,28881
2013-03-21,22750.0,22700.0,47609.0,10.98,-8929,6602,3310
2013-03-22,22700.0,23300.0,134121.0,11.27,4617,-2863,-1860
2013-03-25,23450.0,23200.0,44339.0,11.22,-7365,23836,-16467
2013-03-26,23200.0,22950.0,53874.0,11.1,1621,-7761,7140
2013-03-27,22900.0,22950.0,62928.0,11.1,-19553,15871,3682
2013-03-28,23350.0,23350.0,87331.0,11.29,-6541,22908,14633
2013-03-29,23500.0,24350.0,208273.0,11.77,-9297,77619,-25774
2013-04-01,24300.0,24050.0,68122.0,11.63,14494,2219,-8924
2013-04-02,23800.0,24250.0,108304.0,11.72,22617,20162,-26342
2013-04-03,24500.0,24300.0,92812.0,11.75,2430,30462,-27652
2013-04-04,24100.0,24400.0,97257.0,11.8,-30957,18973,13704
2013-04-05,24400.0,23450.0,92690.0,11.34,8411,-1674,-6246
2013-04-08,23050.0,22700.0,93364.0,10.98,-19794,2504,16800
2013-04-09,21550.0,23000.0,278708.0,11.12,-54481,9548,71852
2013-04-10,22900.0,23150.0,94312.0,11.19,-25039,34060,2986
2013-04-11,23050.0,23000.0,118637.0,11.12,19354,-32051,15603
2013-04-12,22950.0,22700.0,94769.0,10.98,-22190,2314,19876
2013-04-15,22700.0,23000.0,59706.0,11.12,-11464,-4357,16507
2013-04-16,22500.0,24000.0,169402.0,11.6,1611,45441,-39844
2013-04-17,24000.0,24200.0,157910.0,11.7,30942,22250,-22560
2013-04-18,24200.0,23900.0,140602.0,11.56,6122,7137,-1028
2013-04-19,23800.0,24150.0,95356.0,11.68,-10160,6249,20829
2013-04-22,24100.0,24400.0,94072.0,11.8,-17455,32510,-3791
2013-04-23,24700.0,25450.0,307390.0,12.31,92082,54120,-130758
2013-04-24,25450.0,26450.0,300634.0,12.79,29489,98405,-108500
2013-04-25,27150.0,26500.0,249054.0,12.81,52670,-13606,-36659
2013-04-26,26500.0,27350.0,108683.0,13.22,-17679,28896,2164
2013-04-29,27050.0,27450.0,109476.0,13.27,19383,16171,-36538
2013-04-30,27450.0,27400.0,112618.0,13.25,-15932,31726,-15792
2013-05-02,27300.0,26900.0,96795.0,13.01,1003,-6979,7834
2013-05-03,26900.0,27500.0,89120.0,13.3,-10349,32025,-20837
2013-05-06,27700.0,28650.0,187462.0,13.85,22525,32475,-51259
2013-05-07,28850.0,29500.0,276322.0,14.26,32241,37828,-66916
2013-05-08,29800.0,30200.0,296292.0,14.6,3895,84762,-87054
2013-05-09,30500.0,29200.0,181856.0,14.12,23677,-25409,5360
2013-05-10,29250.0,28900.0,154640.0,13.97,13677,-10335,1256
2013-05-13,28900.0,28500.0,129417.0,13.78,-4758,11262,-3580
2013-05-14,28100.0,28000.0,132800.0,13.54,5313,-27700,23565
2013-05-15,28000.0,28300.0,86174.0,13.68,-2380,-1599,2196
2013-05-16,28300.0,27700.0,86040.0,13.39,-8516,858,5339
2013-05-20,27500.0,28350.0,121654.0,13.71,-16637,-5089,23056
2013-05-21,28500.0,28550.0,93647.0,13.8,17826,-18265,-235
2013-05-22,28550.0,28200.0,83111.0,13.64,-7792,-21435,29825
2013-05-23,28000.0,28150.0,80445.0,13.61,-8042,-16096,21152
2013-05-24,28200.0,28000.0,71929.0,13.54,-20782,-2565,24052
2013-05-27,27900.0,27800.0,95185.0,13.44,-13849,2857,9475
2013-05-28,27800.0,27900.0,54256.0,13.49,-795,-5182,5638
2013-05-29,27850.0,27500.0,87311.0,13.3,-9447,-2885,9773
2013-05-30,27600.0,28350.0,160494.0,13.71,-29350,-17821,45838
2013-05-31,28350.0,27800.0,112980.0,13.44,-32203,30675,2791
2013-06-03,27800.0,27400.0,118156.0,13.25,4697,11840,-17927
2013-06-04,27550.0,26850.0,107780.0,12.98,4593,-24810,20377
2013-06-05,26750.0,27100.0,74406.0,13.1,-24734,4451,20988
2013-06-07,27200.0,27500.0,57785.0,13.3,-18771,14639,2774
2013-06-10,27500.0,28400.0,90495.0,13.73,-52,19814,-21585
2013-06-11,28450.0,28400.0,55646.0,13.73,-10047,29724,-20255
2013-06-12,27900.0,28300.0,57850.0,13.68,-26711,32828,-5278
2013-06-13,28450.0,27500.0,70458.0,13.3,-7955,-5976,12009
2013-06-14,27500.0,27850.0,34997.0,13.47,-13608,10360,5364
2013-06-17,27950.0,28000.0,50413.0,13.54,-27213,10393,16820
2013-06-18,27850.0,28000.0,42987.0,13.54,-4258,4661,-37
