Symbol,고려제강_시가(원),고려제강_종가(원),고려제강_거래량(주),고려제강_PER(IFRS-연결),고려제강_순매수수량(개인)(주),고려제강_순매수수량(기관계)(주),고려제강_순매수수량(외국인계)(주)
2010-11-18,39300.0,39750.0,21238.0,5.89,-1234,4384,-3470
2010-11-19,39900.0,39800.0,9382.0,5.9,-1909,1229,940
2010-11-22,39600.0,39250.0,10484.0,5.82,-2546,-354,2660
2010-11-23,39300.0,39800.0,6090.0,5.9,-2810,2220,560
2010-11-24,38600.0,38300.0,20171.0,5.68,10101,-10251,50
2010-11-25,38600.0,39250.0,13900.0,5.82,-2730,4010,-1380
2010-11-26,39200.0,37200.0,10316.0,5.52,6450,-6220,-380
2010-11-29,37100.0,37750.0,14170.0,5.6,190,-7300,7010
2010-11-30,37750.0,37750.0,12678.0,5.6,4430,290,-4720
2010-12-01,37400.0,37500.0,2985.0,5.56,280,-180,-200
2010-12-02,37700.0,38200.0,5941.0,5.66,-2760,2520,120
2010-12-03,38200.0,37400.0,5510.0,5.55,2300,-2060,-200
2010-12-06,37200.0,36700.0,13582.0,5.44,10053,-9023,-1080
2010-12-07,36700.0,36300.0,12510.0,5.38,7900,-9030,980
2010-12-08,36250.0,36000.0,17633.0,5.34,7010,-6330,-730
2010-12-09,36300.0,36750.0,16197.0,5.45,1677,-597,-830
2010-12-10,36750.0,36950.0,6590.0,5.48,-1290,-1100,2370
2010-12-13,37350.0,38100.0,8210.0,5.65,-4320,800,3520
2010-12-14,37800.0,37450.0,14287.0,5.55,6350,-2710,-3130
2010-12-15,37250.0,37900.0,5620.0,5.62,-1735,-345,2040
2010-12-16,37550.0,37500.0,7469.0,5.56,3708,-2508,-1400
2010-12-17,37250.0,37050.0,5981.0,5.49,2320,-1740,-910
2010-12-20,36950.0,36150.0,13688.0,5.36,2817,-2437,-340
2010-12-21,36700.0,36800.0,7039.0,5.46,1220,-990,-230
2010-12-22,36700.0,36600.0,22091.0,5.43,10121,-4751,-5370
2010-12-23,36450.0,36250.0,11469.0,5.38,5101,-4191,-1070
2010-12-24,36350.0,36150.0,10438.0,5.36,3660,-5700,-370
2010-12-27,36000.0,36000.0,13863.0,5.34,7513,-6783,-1280
2010-12-28,36000.0,36650.0,8118.0,5.43,-1689,189,630
2010-12-29,36450.0,36650.0,8490.0,5.43,3360,-3100,-1370
2010-12-30,36650.0,37000.0,10426.0,5.49,-724,-1636,-270
2011-01-03,37100.0,36850.0,12083.0,4.53,5710,-3120,-3960
2011-01-04,36950.0,37450.0,20759.0,4.6,-4484,7344,-2780
2011-01-05,37450.0,37100.0,6787.0,4.56,2585,-1525,-1260
2011-01-06,37050.0,36550.0,10926.0,4.49,1718,-908,-1410
2011-01-07,36500.0,37000.0,9103.0,4.55,-4898,4598,520
2011-01-10,37000.0,37350.0,7661.0,4.59,-841,661,80
2011-01-11,37400.0,37250.0,4881.0,4.58,-1950,1120,730
2011-01-12,37400.0,36900.0,10445.0,4.54,3760,-3880,720
2011-01-13,37100.0,36400.0,13447.0,4.47,8126,-3776,-4340
2011-01-14,36400.0,36800.0,12599.0,4.52,7677,-4787,-1310
2011-01-17,36850.0,36400.0,16374.0,4.47,-2317,2087,-1920
2011-01-18,36150.0,36150.0,12443.0,4.44,1167,-907,-240
2011-01-19,36150.0,36650.0,11853.0,4.51,-3857,1487,1450
2011-01-20,36300.0,36100.0,14412.0,4.44,6032,-2852,-3810
2011-01-21,36100.0,36350.0,11951.0,4.47,-3020,1480,1570
2011-01-24,36150.0,36300.0,11322.0,4.46,3822,-4192,270
2011-01-25,36250.0,36100.0,13601.0,4.44,9993,-10523,-370
2011-01-26,36100.0,36150.0,17313.0,4.44,11150,-11820,2690
2011-01-27,36100.0,36250.0,9164.0,4.46,3569,-4059,490
2011-01-28,36250.0,36500.0,11892.0,4.49,-1020,-90,1110
2011-01-31,36500.0,36400.0,11430.0,4.47,-730,2140,-1510
2011-02-01,36400.0,36500.0,8020.0,4.49,-620,810,-390
2011-02-07,36300.0,36400.0,12185.0,4.47,-1797,2447,40
2011-02-08,36550.0,37200.0,16100.0,4.57,-4410,5310,-940
2011-02-09,37200.0,37700.0,20941.0,4.63,-4110,2920,1190
2011-02-10,38100.0,37450.0,8583.0,4.6,-1130,290,60
2011-02-11,37750.0,37350.0,17620.0,4.59,-4620,6420,-2070
2011-02-14,37300.0,36800.0,6285.0,4.52,3547,-2870,-390
2011-02-15,36700.0,36500.0,14780.0,4.49,4096,-2486,-1440
2011-02-16,36200.0,37400.0,18253.0,4.6,-12174,6964,1760
2011-02-17,37500.0,36850.0,6250.0,4.53,-449,-231,680
2011-02-18,36550.0,37000.0,11451.0,4.55,-650,3720,-2640
2011-02-21,37000.0,36800.0,12610.0,4.52,3440,-1840,-340
2011-02-22,36450.0,35500.0,21097.0,4.36,7890,-4800,-3090
2011-02-23,35700.0,34550.0,11271.0,4.25,3613,-3283,-480
2011-02-24,34850.0,34650.0,7690.0,4.26,250,-620,-470
2011-02-25,34500.0,34650.0,4912.0,4.26,-508,1928,-500
2011-02-28,34650.0,35450.0,3651.0,4.36,-2410,1990,420
2011-03-02,34800.0,35300.0,2680.0,4.34,60,550,-550
2011-03-03,34850.0,34800.0,3392.0,4.28,2340,-1170,-630
2011-03-04,34800.0,35550.0,3272.0,4.37,-1150,530,-580
2011-03-07,35550.0,34800.0,4189.0,4.28,1359,631,-1090
2011-03-08,35150.0,34850.0,8232.0,4.28,130,-1830,500
2011-03-09,34900.0,35150.0,6562.0,4.32,3150,-3990,1140
2011-03-10,34800.0,34550.0,10620.0,4.25,1890,1540,-3430
2011-03-11,34350.0,35200.0,13973.0,4.33,-1540,5000,-2900
2011-03-14,35200.0,35150.0,5531.0,4.32,-20,1710,-1750
2011-03-15,34500.0,34350.0,11157.0,4.22,-1390,1210,660
2011-03-16,34150.0,34950.0,6400.0,4.3,-4080,2400,-240
2011-03-17,34850.0,35300.0,8230.0,4.34,-1808,1538,1110
2011-03-18,34900.0,35500.0,15851.0,4.36,1470,-2640,930
2011-03-21,35500.0,36400.0,6635.0,4.47,-1840,1770,70
2011-03-22,36100.0,36750.0,5810.0,4.52,-1350,-620,1370
2011-03-23,36700.0,36800.0,9050.0,4.52,-4090,2760,1160
2011-03-24,36550.0,37500.0,68168.0,4.61,-9170,8870,620
2011-03-25,37500.0,37850.0,10030.0,4.65,-4106,2966,590
2011-03-28,38200.0,39500.0,24949.0,4.86,-12136,11076,1010
2011-03-29,39050.0,40100.0,18280.0,4.93,-5170,1800,2970
2011-03-30,40400.0,40100.0,20182.0,4.93,-7580,3490,3490
2011-03-31,40050.0,40200.0,16251.0,4.94,-5869,-1110,8099
2011-04-01,39800.0,40000.0,14944.0,4.92,-8230,-1010,9240
2011-04-04,39500.0,39800.0,8877.0,4.89,-363,-1977,3910
2011-04-05,39250.0,40300.0,8672.0,4.95,-3180,440,2740
2011-04-06,40000.0,40450.0,10742.0,4.97,-3850,-2980,7550
2011-04-07,40150.0,40650.0,11542.0,5.0,-4286,556,4210
2011-04-08,40800.0,41000.0,16994.0,5.04,-4809,1160,4659
2011-04-11,41350.0,41950.0,22439.0,5.16,-5430,2150,3560
2011-04-12,41900.0,41750.0,8770.0,5.13,-1730,-150,1640
2011-04-13,41050.0,41600.0,7210.0,5.11,-2170,800,930
2011-04-14,40900.0,41500.0,10277.0,5.1,-3120,4170,-1310
2011-04-15,41500.0,42050.0,11250.0,5.17,-1840,-1380,2980
2011-04-18,42050.0,42000.0,7170.0,5.16,167,-757,710
2011-04-19,41300.0,41350.0,7690.0,5.08,-1590,3170,-1490
2011-04-20,41050.0,40950.0,9952.0,5.03,-2212,-3008,1160
2011-04-21,41000.0,42300.0,19526.0,5.2,-10180,3860,5160
2011-04-22,42500.0,41500.0,12836.0,5.1,-3850,1900,960
2011-04-25,41450.0,42000.0,16297.0,5.16,-8380,7460,1440
2011-04-26,41800.0,42450.0,11914.0,5.22,-7726,4946,1500
2011-04-27,42900.0,42900.0,9043.0,5.27,-2360,10,2040
2011-04-28,42650.0,41100.0,11782.0,5.05,4662,-4250,990
2011-04-29,41250.0,40250.0,21650.0,4.95,-658,-1179,2320
2011-05-02,39850.0,40500.0,3027.0,4.98,-1180,740,180
2011-05-03,40450.0,40400.0,3744.0,4.97,-1269,-330,1819
2011-05-04,40400.0,40800.0,6774.0,5.02,-1730,310,1180
2011-05-06,40250.0,40550.0,10933.0,4.98,-1380,-80,1860
2011-05-09,40250.0,39600.0,11511.0,4.87,1260,2360,-2520
2011-05-11,40050.0,40150.0,4662.0,4.94,-200,900,-640
2011-05-12,40050.0,39000.0,8054.0,4.79,3340,530,-4110
2011-05-13,40000.0,39200.0,5581.0,4.82,-1410,2230,-940
2011-05-16,39600.0,39850.0,13701.0,4.9,-2830,6720,-3910
2011-05-17,40300.0,40350.0,6616.0,4.96,-910,1680,-710
2011-05-18,40900.0,40950.0,8293.0,5.03,-4717,4147,510
2011-05-19,40550.0,41950.0,23067.0,5.16,-17220,19290,-1950
2011-05-20,41800.0,41400.0,14400.0,5.09,1180,980,-2260
2011-05-23,40600.0,41750.0,8580.0,5.13,-5290,7170,-1900
2011-05-24,41600.0,41800.0,4053.0,5.14,-1401,2530,-690
2011-05-25,41850.0,41650.0,5422.0,5.12,-600,1170,-580
2011-05-26,41050.0,41300.0,162983.0,5.08,-140790,350,30
2011-05-27,41350.0,41500.0,5235.0,5.1,-1110,1360,-10
2011-05-30,41650.0,43200.0,17144.0,5.31,-8290,8660,-250
2011-05-31,43350.0,44250.0,25036.0,5.44,-10703,8013,1150
2011-06-01,43650.0,46950.0,25561.0,5.77,-11260,12190,-1240
2011-06-02,46750.0,46500.0,15838.0,5.72,564,326,-630
2011-06-03,46450.0,46800.0,7247.0,5.75,-1820,2200,-1540
2011-06-07,46200.0,46850.0,7679.0,5.76,-4500,1630,2280
2011-06-08,46850.0,46350.0,8844.0,5.7,-2972,3412,260
2011-06-09,46400.0,45650.0,12608.0,5.61,-1930,556,2004
2011-06-10,45650.0,46850.0,11053.0,5.76,-4360,6270,-2850
2011-06-13,46800.0,46850.0,5850.0,5.76,-2700,3110,-700
2011-06-14,46050.0,46950.0,7600.0,5.77,-520,-1540,1760
2011-06-15,46650.0,47300.0,11167.0,5.81,-7720,5313,1727
2011-06-16,47250.0,46200.0,2443.0,5.68,1250,20,-1170
2011-06-17,46700.0,49150.0,13710.0,6.04,-7870,5440,-700
2011-06-20,49150.0,49100.0,11366.0,6.04,-1110,-50,-870
2011-06-21,49500.0,48350.0,4921.0,5.94,-79,-471,260
2011-06-22,48500.0,50000.0,24601.0,6.15,-1170,70,1110
2011-06-23,49450.0,48300.0,10175.0,5.94,6155,-4687,-1468
2011-06-24,48550.0,47900.0,13651.0,5.89,-2476,-3444,5850
2011-06-27,47450.0,46800.0,9668.0,5.75,-2720,490,-260
2011-06-28,46750.0,46250.0,10329.0,5.69,-4177,4187,-40
2011-06-29,46200.0,47000.0,7893.0,5.78,-1140,2740,-2320
2011-06-30,46750.0,48050.0,8777.0,5.91,-2499,1512,857
2011-07-01,48050.0,47300.0,5271.0,5.81,810,-820,10
2011-07-04,46900.0,47450.0,9832.0,5.83,1490,-2400,750
2011-07-05,47650.0,49000.0,7315.0,6.02,-4580,3170,1350
2011-07-06,49400.0,49850.0,5008.0,6.13,-3440,1950,1480
2011-07-07,49950.0,49800.0,6982.0,6.12,-2670,-1310,3990
2011-07-08,49700.0,49200.0,3404.0,6.05,-1270,-190,1450
2011-07-11,49150.0,50000.0,6772.0,6.15,-2470,1290,1910
2011-07-12,49800.0,49000.0,2906.0,6.02,1571,-573,-940
2011-07-13,49000.0,48150.0,6253.0,5.92,1289,-209,-370
2011-07-14,48150.0,48150.0,3993.0,5.92,-560,1480,-490
2011-07-15,48150.0,49300.0,3484.0,6.06,-1144,1164,-300
2011-07-18,49800.0,48950.0,4175.0,6.02,780,-160,-830
2011-07-19,49800.0,49300.0,1652.0,6.06,-1011,341,580
2011-07-20,49300.0,49400.0,5232.0,6.07,770,-2260,1670
2011-07-21,49000.0,49300.0,6950.0,6.06,-2220,2400,1790
2011-07-22,49750.0,51500.0,19850.0,6.33,-7370,2740,5240
2011-07-25,51000.0,50300.0,5295.0,6.18,618,-18,-493
2011-07-26,50300.0,52500.0,10509.0,6.45,-1137,714,223
2011-07-27,52500.0,53700.0,7166.0,6.6,-1621,2058,-437
2011-07-28,52400.0,53200.0,8427.0,6.54,-38,683,-555
2011-07-29,52600.0,52500.0,5307.0,6.45,-1071,715,-214
2011-08-01,53400.0,52000.0,5542.0,6.39,-1447,-970,2437
2011-08-02,51600.0,51500.0,6798.0,6.33,-310,699,226
2011-08-03,50900.0,50200.0,8877.0,6.17,-499,3463,-2285
2011-08-04,49750.0,49000.0,7555.0,6.02,3259,-1493,-1795
2011-08-05,45450.0,50800.0,26280.0,6.24,-16990,12560,-690
2011-08-08,49000.0,49750.0,14660.0,6.12,-3737,5223,-1446
2011-08-09,48250.0,46450.0,17511.0,5.71,1192,7618,-7400
2011-08-10,47800.0,45300.0,22907.0,5.57,11270,-490,-10140
2011-08-11,44650.0,47000.0,12214.0,5.78,-3980,6480,-660
2011-08-12,47000.0,46750.0,14854.0,5.75,-2354,5254,-2920
2011-08-16,46900.0,48100.0,12370.0,5.91,-7671,4361,320
2011-08-17,48800.0,49150.0,12548.0,6.04,-3930,4950,-1080
2011-08-18,49100.0,48550.0,7856.0,5.97,-846,1966,-520
2011-08-19,48500.0,47000.0,11969.0,5.78,-4495,4745,-1120
2011-08-22,49700.0,47300.0,32423.0,5.81,-10203,9753,-710
2011-08-23,47300.0,47500.0,22270.0,5.84,-13230,9640,5120
2011-08-24,47700.0,47900.0,19040.0,5.89,-5120,4880,670
2011-08-25,48500.0,47750.0,18599.0,5.87,-2812,7302,-3260
2011-08-26,47750.0,47750.0,15390.0,5.87,-4397,4557,-60
2011-08-29,47850.0,49700.0,12830.0,6.11,-1840,3660,-1740
2011-08-30,49400.0,51900.0,10317.0,6.38,-4434,3894,-320
2011-08-31,51400.0,52000.0,12651.0,6.39,-2232,1908,65
2011-09-01,52400.0,52000.0,12443.0,6.39,-3789,3305,666
2011-09-02,51000.0,50400.0,10538.0,6.2,1765,-701,-774
2011-09-05,49850.0,50300.0,13685.0,6.18,-1369,6007,1608
2011-09-06,49750.0,50000.0,15402.0,6.15,-4823,6843,-2020
2011-09-07,50100.0,50100.0,6522.0,6.16,-1371,2466,-1455
2011-09-08,50900.0,50400.0,6397.0,6.2,-465,178,77
2011-09-09,49350.0,49400.0,8456.0,6.07,-1477,2251,-295
2011-09-14,49100.0,49450.0,11940.0,6.08,-3700,6060,-2570
2011-09-15,49700.0,49200.0,2409.0,6.05,-560,180,230
2011-09-16,49400.0,50500.0,6380.0,6.21,-2960,-70,2360
2011-09-19,50100.0,50500.0,5321.0,6.21,-1105,1652,-67
2011-09-20,51500.0,49750.0,6884.0,6.12,73,158,-625
2011-09-21,49750.0,49700.0,2059.0,6.11,-680,40,450
2011-09-22,48800.0,49700.0,5740.0,6.11,-2070,3870,-790
2011-09-23,49550.0,47750.0,13200.0,5.87,-50,5860,-5830
2011-09-26,49400.0,46000.0,5488.0,5.65,-1330,2970,-2050
2011-09-27,46050.0,49600.0,8110.0,6.1,-2700,3580,-1100
2011-09-28,49350.0,48550.0,12258.0,5.97,-1400,2880,-50
2011-09-29,47500.0,48500.0,7390.0,5.96,640,-700,210
2011-09-30,48300.0,47750.0,12910.0,5.87,4420,-3960,-430
2011-10-04,46950.0,44850.0,30756.0,5.51,-2624,5354,-2530
2011-10-05,44850.0,44300.0,31983.0,5.45,-10440,6910,3060
2011-10-06,47800.0,45000.0,19916.0,5.53,660,-1300,520
2011-10-07,45000.0,46000.0,5820.0,5.65,-1280,3270,-1920
2011-10-10,46600.0,47150.0,3058.0,5.8,-1340,1100,-600
2011-10-11,47200.0,47150.0,8242.0,5.8,-1190,850,-180
2011-10-12,46600.0,48500.0,3721.0,5.96,-1740,2990,-1030
2011-10-13,48500.0,48600.0,4081.0,5.97,-1270,780,350
2011-10-14,47450.0,48000.0,6200.0,5.9,1430,-1070,-310
2011-10-17,47350.0,48300.0,7484.0,5.94,-620,-90,700
2011-10-18,47800.0,47300.0,6090.0,5.81,1860,-1650,-170
2011-10-19,47100.0,46600.0,7104.0,5.73,1471,-2050,59
2011-10-20,46500.0,45250.0,7855.0,5.56,3206,-2826,-750
2011-10-21,44800.0,44600.0,19350.0,5.48,6145,-6295,-120
2011-10-24,44400.0,45700.0,10225.0,5.62,-640,-40,300
2011-10-25,45700.0,44200.0,13992.0,5.43,6867,-7727,820
2011-10-26,44100.0,43950.0,10523.0,5.4,1303,-893,280
2011-10-27,44000.0,44550.0,11294.0,5.48,-926,-1024,1690
2011-10-28,44800.0,45000.0,8618.0,5.53,860,-3210,1600
2011-10-31,45200.0,44200.0,6118.0,5.43,1070,1240,-1740
2011-11-01,44150.0,44300.0,27114.0,5.45,-838,2158,-620
2011-11-02,43650.0,43300.0,9923.0,5.32,560,-800,-1130
2011-11-03,43450.0,43600.0,2031.0,5.36,590,-430,170
2011-11-04,44100.0,44000.0,9020.0,5.41,2313,-2560,30
2011-11-07,44700.0,44650.0,5362.0,5.49,-2430,3230,180
2011-11-08,44950.0,45150.0,4880.0,5.55,-660,510,-210
2011-11-09,44900.0,44400.0,2229.0,5.46,-287,-93,-100
2011-11-10,43500.0,44600.0,36000.0,5.48,-2420,-22950,730
2011-11-11,44950.0,46000.0,5530.0,5.65,-1550,1730,-350
2011-11-14,46350.0,46200.0,6632.0,5.68,-3210,3620,-450
2011-11-15,46150.0,46200.0,4030.0,5.68,-1990,2530,-590
2011-11-16,45600.0,45250.0,3020.0,5.56,-70,1350,-960
2011-11-17,45250.0,45600.0,2881.0,5.61,90,140,-330
2011-11-18,44350.0,44750.0,10020.0,5.5,1890,1740,-3560
2011-11-21,43900.0,44450.0,6030.0,5.46,-60,2270,-2250
2011-11-22,44400.0,43850.0,7231.0,5.39,1341,1409,-2730
2011-11-23,43550.0,43200.0,8425.0,5.31,1160,3834,-5024
2011-11-24,44000.0,43500.0,4140.0,5.35,1040,-180,-830
2011-11-25,43100.0,43950.0,9727.0,5.4,-1732,3452,-1690
2011-11-28,44350.0,45200.0,2201.0,5.56,-1470,550,500
2011-11-29,45200.0,46150.0,6330.0,5.67,-1540,270,1500
2011-11-30,46950.0,45200.0,1451.0,5.56,-350,20,280
2011-12-01,45800.0,45750.0,10465.0,5.62,-990,-1680,2450
2011-12-02,45950.0,45950.0,7105.0,5.65,-1685,-2285,3870
2011-12-05,46250.0,46500.0,4960.0,5.72,-230,-470,660
2011-12-06,46150.0,46250.0,2080.0,5.69,-1100,260,840
2011-12-07,46400.0,48100.0,18947.0,5.91,284,-326,-8
2011-12-08,48900.0,50300.0,8477.0,6.18,-3164,1925,1259
2011-12-09,50400.0,49600.0,7497.0,6.1,1461,396,-1607
2011-12-12,49550.0,49850.0,4252.0,6.13,745,-1225,90
2011-12-13,49350.0,48700.0,4275.0,5.99,1540,-37,-1363
2011-12-14,48250.0,47950.0,1064.0,5.89,233,-63,-190
2011-12-15,47600.0,47000.0,3520.0,5.78,640,650,-1020
2011-12-16,46950.0,46900.0,7987.0,5.77,1820,-110,-1400
2011-12-19,46000.0,47000.0,9775.0,5.78,-2351,3756,-1210
2011-12-20,48800.0,47050.0,3005.0,5.78,805,-960,-40
2011-12-21,48400.0,47050.0,2015.0,5.78,-500,120,70
2011-12-22,47200.0,46550.0,1871.0,5.72,635,-525,-110
2011-12-23,47500.0,46600.0,3360.0,5.73,810,-2170,1030
2011-12-26,46550.0,46950.0,1270.0,5.77,60,-270,190
2011-12-27,47100.0,48200.0,3362.0,5.93,-118,-2,90
2011-12-28,43850.0,41950.0,1410.0,5.95,30,180,80
2011-12-29,41350.0,42300.0,1710.0,6.0,-160,530,-30
2012-01-02,42300.0,41550.0,1630.0,5.97,-170,600,-300
2012-01-03,41200.0,43000.0,3964.0,6.18,250,-590,140
2012-01-04,43800.0,42150.0,3670.0,6.05,-1350,930,370
2012-01-05,42150.0,41900.0,3480.0,6.02,-1370,700,600
2012-01-06,41600.0,42050.0,3640.0,6.04,0,750,-130
2012-01-09,41650.0,48350.0,4671.0,6.95,-2660,3640,-460
2012-01-10,47950.0,45200.0,6241.0,6.49,1790,-2750,200
2012-01-11,44500.0,44800.0,1091.0,6.44,-149,-1,140
2012-01-12,45500.0,45550.0,780.0,6.54,-190,-50,160
2012-01-13,45100.0,45550.0,2250.0,6.54,-600,-100,750
2012-01-16,45700.0,45150.0,1040.0,6.49,150,30,110
2012-01-17,46200.0,44800.0,2260.0,6.44,-1070,480,300
2012-01-18,43950.0,43500.0,1603.0,6.25,-147,-213,440
2012-01-19,44450.0,43400.0,5058.0,6.23,-812,-2378,2670
2012-01-20,43400.0,45250.0,6393.0,6.5,-2280,-1902,4122
2012-01-25,45200.0,46550.0,8527.0,6.69,-4306,-301,4537
2012-01-26,46100.0,46600.0,3905.0,6.69,-2178,-862,3020
2012-01-27,46700.0,46550.0,2020.0,6.69,-430,-360,750
2012-01-30,43500.0,44600.0,5207.0,6.41,723,-1612,499
2012-01-31,45400.0,44400.0,10870.0,6.38,-2864,-1913,5814
2012-02-01,43900.0,44150.0,3178.0,6.34,1260,-1760,400
2012-02-02,44100.0,44050.0,10438.0,6.33,2726,-7743,5097
2012-02-03,44300.0,44400.0,6200.0,6.38,630,-950,550
2012-02-06,44450.0,45000.0,12240.0,6.46,-4220,2920,1810
2012-02-07,45000.0,44350.0,4581.0,6.37,-1617,-757,2397
2012-02-08,44200.0,45650.0,18495.0,6.56,-6045,4305,2730
2012-02-09,45350.0,45700.0,7130.0,6.56,310,1560,-1630
2012-02-10,45650.0,45750.0,6385.0,6.57,234,596,-400
2012-02-13,46400.0,44900.0,3099.0,6.45,-890,330,320
2012-02-14,44900.0,45300.0,3500.0,6.51,-520,740,350
2012-02-15,45550.0,44850.0,2350.0,6.44,460,-580,-280
2012-02-16,44700.0,45000.0,2200.0,6.46,280,-100,-110
2012-02-17,45100.0,44100.0,3941.0,6.33,961,-861,-110
2012-02-20,43950.0,45000.0,5104.0,6.46,-1508,-1071,2469
2012-02-21,45000.0,44500.0,3600.0,6.39,30,-850,790
2012-02-22,44250.0,43700.0,3987.0,6.28,-303,-847,1100
2012-02-23,43700.0,43700.0,3690.0,6.28,-160,-750,900
2012-02-24,43700.0,44000.0,5445.0,6.32,-635,-1255,1900
2012-02-27,43600.0,44350.0,3910.0,6.37,-460,-210,770
2012-02-28,44000.0,44350.0,3908.0,6.37,-1735,1745,-110
2012-02-29,45000.0,44300.0,8885.0,6.36,-3253,283,3270
2012-03-02,44750.0,43900.0,3753.0,6.31,490,-1670,1070
2012-03-05,43700.0,43950.0,4835.0,6.31,-430,370,-1880
2012-03-06,45050.0,43100.0,4081.0,6.19,456,214,-800
2012-03-07,43100.0,43050.0,2496.0,6.18,866,305,-750
2012-03-08,43050.0,42800.0,5724.0,6.15,962,970,-1822
2012-03-09,43500.0,42750.0,2320.0,6.14,560,-980,150
2012-03-12,42700.0,42500.0,2024.0,6.1,550,-570,-20
2012-03-13,42400.0,42050.0,6760.0,6.04,1700,-3600,1480
2012-03-14,42350.0,42400.0,5332.0,6.09,870,-3252,2622
2012-03-15,42150.0,42350.0,2053.0,6.08,840,-1060,200
2012-03-16,42150.0,42900.0,2381.0,6.16,-940,630,280
2012-03-19,43000.0,42750.0,6630.0,6.14,3640,-4040,400
2012-03-20,42800.0,42500.0,4950.0,6.1,690,-1040,670
2012-03-21,42650.0,42550.0,3740.0,6.11,-130,-2080,2310
2012-03-22,42400.0,41650.0,4832.0,5.98,3632,-3052,-790
2012-03-23,42500.0,41700.0,8423.0,5.99,918,-4798,4660
2012-03-26,41650.0,42000.0,2318.0,6.03,-843,1078,-335
2012-03-27,41950.0,41900.0,1248.0,6.02,320,-240,-60
2012-03-28,42000.0,42500.0,2720.0,6.1,-1860,1930,-20
2012-03-29,42050.0,42500.0,4310.0,6.1,640,-320,130
2012-03-30,42500.0,42850.0,4575.0,6.16,695,-495,-60
2012-04-02,42500.0,42900.0,2774.0,6.16,-95,864,-509
2012-04-03,42750.0,40550.0,7967.0,5.82,3407,-3793,-484
2012-04-04,41600.0,40050.0,12290.0,5.75,1750,-9830,7250
2012-04-05,40900.0,39850.0,5901.0,5.72,2080,-1750,-20
2012-04-06,39700.0,40100.0,2910.0,5.76,440,140,-200
2012-04-09,40050.0,39900.0,5091.0,5.73,-1149,-951,2270
2012-04-10,39900.0,39600.0,2421.0,5.69,660,-680,-430
2012-04-12,39600.0,39800.0,3960.0,5.72,-1830,-240,2170
2012-04-13,40050.0,39900.0,2427.0,5.73,530,-510,-60
2012-04-16,39550.0,39900.0,2943.0,5.73,823,520,-853
2012-04-17,40400.0,40350.0,3453.0,5.8,970,-70,-1120
2012-04-18,40000.0,40100.0,1560.0,5.76,-58,370,-300
2012-04-19,40100.0,40250.0,2190.0,5.78,110,-50,-60
2012-04-20,40650.0,40100.0,2640.0,5.76,260,660,-1000
2012-04-23,40600.0,39500.0,4484.0,5.67,770,-1410,580
2012-04-24,39500.0,38650.0,7938.0,5.55,1207,1750,-2377
2012-04-25,40600.0,38300.0,4024.0,5.5,895,230,-1465
2012-04-26,38500.0,37650.0,4211.0,5.41,2314,-2920,-144
2012-04-27,37700.0,36850.0,4613.0,5.29,3151,-2762,-469
2012-04-30,37050.0,36450.0,13323.0,5.24,1793,-6061,4318
2012-05-02,36300.0,35500.0,12135.0,5.1,4321,-3787,-764
2012-05-03,36100.0,35000.0,13100.0,5.03,8498,-8738,-230
2012-05-04,35650.0,35200.0,9700.0,5.06,4870,-7120,1440
2012-05-07,35150.0,34750.0,5565.0,4.99,1534,2,-1336
2012-05-08,35000.0,35050.0,7969.0,5.03,2046,-5011,2555
2012-05-09,35100.0,35500.0,5003.0,5.1,-1695,1387,8
2012-05-10,35550.0,35450.0,5910.0,5.09,970,-1080,80
2012-05-11,35450.0,34700.0,5704.0,4.98,2423,240,277
2012-05-14,34650.0,34200.0,5272.0,4.91,2442,-320,-2342
2012-05-15,34000.0,33400.0,12292.0,4.8,4562,601,-1688
2012-05-16,33300.0,33100.0,7301.0,4.75,2610,-2040,-860
2012-05-17,33100.0,33050.0,7301.0,4.75,331,1170,-1851
2012-05-18,32700.0,31900.0,11214.0,4.58,5070,227,-5297
2012-05-21,31850.0,32450.0,4890.0,4.66,940,-920,-140
2012-05-22,32500.0,32650.0,5801.0,4.69,1091,-160,-891
2012-05-23,32550.0,32800.0,4304.0,4.71,461,1503,-1944
2012-05-24,32600.0,33000.0,5200.0,4.74,0,1540,-1760
2012-05-25,32700.0,33050.0,3945.0,4.75,180,-20,-130
2012-05-29,33550.0,33500.0,2100.0,4.81,34,-194,10
2012-05-30,33400.0,33750.0,7890.0,4.85,-170,2890,-2200
2012-05-31,33300.0,33250.0,2897.0,4.78,661,290,-1111
2012-06-01,33300.0,33100.0,3749.0,4.75,920,-370,-960
2012-06-04,32150.0,32750.0,4123.0,4.7,650,-1510,-120
2012-06-05,33250.0,32800.0,4560.0,4.71,930,-450,-670
2012-06-07,33500.0,32700.0,4835.0,4.7,2100,-2200,-930
2012-06-08,32600.0,32700.0,3976.0,4.7,94,-1271,107
2012-06-11,33350.0,33000.0,1584.0,4.74,106,-460,434
2012-06-12,32600.0,33050.0,1663.0,4.75,247,-647,480
2012-06-13,33100.0,33350.0,3993.0,4.79,-1107,907,-120
2012-06-14,33850.0,34850.0,14366.0,5.01,-3622,27,4128
2012-06-15,34050.0,33300.0,10932.0,4.78,2435,2507,30
2012-06-18,33300.0,33200.0,12451.0,4.77,1822,-9792,2610
