Symbol,영진약품_시가(원),영진약품_종가(원),영진약품_거래량(주),영진약품_PER(IFRS-연결),영진약품_순매수수량(개인)(주),영진약품_순매수수량(기관계)(주),영진약품_순매수수량(외국인계)(주)
2012-05-02,1690.0,1685.0,1702240.0,115.97,20360,0,-26360
2012-05-03,1685.0,1705.0,3390147.0,117.34,23880,-20,-23860
2012-05-04,1720.0,1685.0,1200470.0,115.97,36031,-21,-36010
2012-05-07,1680.0,1610.0,1253466.0,110.81,-43000,-40,41040
2012-05-08,1625.0,1605.0,1306263.0,110.46,-20550,0,20550
2012-05-09,1610.0,1565.0,1395103.0,107.71,24780,0,-41780
2012-05-10,1565.0,1620.0,892586.0,111.49,-106170,0,106670
2012-05-11,1600.0,1595.0,796196.0,109.77,57550,0,-57550
2012-05-14,1585.0,1535.0,1253916.0,105.64,69063,-3,-71560
2012-05-15,1500.0,1480.0,1609505.0,101.86,54950,0,-54950
2012-05-16,1455.0,1405.0,1091571.0,96.7,6300,0,-8300
2012-05-17,1380.0,1405.0,1094282.0,96.7,-86540,0,94040
2012-05-18,1360.0,1300.0,1782113.0,89.47,-18910,0,15910
2012-05-21,1280.0,1320.0,1129125.0,90.85,-128000,-10,128010
2012-05-22,1360.0,1385.0,745709.0,95.32,12350,0,-12350
2012-05-23,1385.0,1330.0,686694.0,91.53,17186,-16,-17170
2012-05-24,1350.0,1340.0,560881.0,92.22,-23653,0,23653
2012-05-25,1380.0,1475.0,6549773.0,101.51,84360,-80,-80780
2012-05-29,1495.0,1500.0,1476997.0,103.23,76340,0,-76340
2012-05-30,1520.0,1470.0,1121358.0,101.17,35798,-18,-35780
2012-05-31,1450.0,1555.0,3916817.0,107.02,-41610,6350,-740
2012-06-01,1555.0,1550.0,1239974.0,106.68,65840,0,-65840
2012-06-04,1485.0,1410.0,1905268.0,97.04,-31180,0,32180
2012-06-05,1400.0,1440.0,1716950.0,99.11,36460,-20,-36440
2012-06-07,1490.0,1460.0,1679525.0,100.48,-69610,-10,69620
2012-06-08,1460.0,1455.0,1488806.0,100.14,-25540,0,25540
2012-06-11,1480.0,1510.0,1454325.0,103.92,7032,-2,-7030
2012-06-12,1480.0,1550.0,1884203.0,106.68,36006,-6366,-29640
2012-06-13,1565.0,1540.0,4285244.0,105.99,136600,0,-131600
2012-06-14,1540.0,1605.0,2512769.0,110.46,1260,-10,-1250
2012-06-15,1620.0,1570.0,1579373.0,108.05,28230,0,-47930
2012-06-18,1590.0,1610.0,1748694.0,110.81,15430,0,-15430
2012-06-19,1610.0,1570.0,1374998.0,108.05,92770,0,-76370
2012-06-20,1585.0,1560.0,992473.0,107.36,-32320,0,32320
2012-06-21,1570.0,1550.0,1060571.0,106.68,-18390,-50,18440
2012-06-22,1520.0,1660.0,7209123.0,114.25,101340,0,-98340
2012-06-25,1665.0,1660.0,1736268.0,114.25,-10700,0,10700
2012-06-26,1660.0,1700.0,1984716.0,117.0,111520,0,-91520
2012-06-27,1690.0,1655.0,1621720.0,113.9,87490,-10,-93570
2012-06-28,1655.0,1610.0,1169860.0,110.81,-91920,0,98010
2012-06-29,1620.0,1595.0,1337826.0,109.77,-90340,0,90340
2012-07-02,1610.0,1615.0,1077537.0,111.15,-93910,0,93910
2012-07-03,1625.0,1690.0,2737481.0,116.31,-10360,-10,13370
2012-07-04,1695.0,1660.0,1263953.0,114.25,48240,-20,-48220
2012-07-05,1680.0,1625.0,982228.0,111.84,-27061,0,27061
2012-07-06,1635.0,1635.0,1021988.0,112.53,-17810,0,5810
2012-07-09,1635.0,1655.0,1237416.0,113.9,-23210,-10,23220
2012-07-10,1655.0,1610.0,1150838.0,110.81,76090,1190,-77280
2012-07-11,1630.0,1685.0,3733092.0,115.97,-101470,0,103470
2012-07-12,1700.0,1730.0,3935298.0,119.06,128430,-40,-132800
2012-07-13,1720.0,1655.0,2158489.0,113.9,79580,0,-79170
2012-07-16,1660.0,1680.0,1297803.0,115.62,-4240,0,27130
2012-07-17,1665.0,1640.0,1657121.0,112.87,78900,-50,-77140
2012-07-18,1650.0,1610.0,2283052.0,110.81,-41840,0,41670
2012-07-19,1635.0,1630.0,1788861.0,112.18,-41670,0,32020
2012-07-20,1645.0,1630.0,999983.0,112.18,-114910,0,114910
2012-07-23,1615.0,1575.0,1385527.0,108.4,-877,0,-2053
2012-07-24,1560.0,1570.0,1461955.0,108.05,-53923,-20,53943
2012-07-25,1555.0,1450.0,2086699.0,99.79,1250,0,-1630
2012-07-26,1460.0,1505.0,1477242.0,103.58,-178050,-10,178060
2012-07-27,1530.0,1500.0,712867.0,103.23,760,-30,-730
2012-07-30,1520.0,1470.0,797426.0,101.17,-44401,-9,25410
2012-07-31,1480.0,1500.0,922870.0,103.23,-75660,0,75660
2012-08-01,1500.0,1520.0,642240.0,104.61,-20250,0,20250
2012-08-02,1525.0,1520.0,718828.0,104.61,77160,0,-77160
2012-08-03,1500.0,1535.0,564950.0,105.64,-29360,0,29360
2012-08-06,1550.0,1525.0,962369.0,104.96,25250,0,-35250
2012-08-07,1530.0,1510.0,590126.0,103.92,-4820,0,-11180
2012-08-08,1515.0,1510.0,542313.0,103.92,-19830,0,-170
2012-08-09,1510.0,1505.0,831364.0,103.58,-13750,-70,13400
2012-08-10,1510.0,1540.0,1458534.0,105.99,-29108,13878,15230
2012-08-13,1570.0,1590.0,2490223.0,109.43,-7310,-13880,5670
2012-08-14,1600.0,1585.0,860373.0,109.08,-11541,-20,11561
2012-08-16,1585.0,1605.0,3470816.0,110.46,70410,-10,-69970
2012-08-17,1605.0,1555.0,1288204.0,107.02,7185,0,-12185
2012-08-20,1565.0,1575.0,915188.0,108.4,-9865,0,9935
2012-08-21,1565.0,1625.0,1857021.0,111.84,32700,0,-32700
2012-08-22,1640.0,1695.0,7784482.0,116.66,222970,-70,-162900
2012-08-23,1740.0,1585.0,14193222.0,109.08,123510,-30,-111480
2012-08-24,1570.0,1535.0,2507937.0,105.64,-75860,0,44860
2012-08-27,1530.0,1520.0,1376999.0,104.61,25261,-61,-24200
2012-08-28,1505.0,1515.0,1546996.0,104.27,-40460,0,27160
2012-08-29,1520.0,1535.0,1390910.0,105.64,-41610,-10,41620
2012-08-30,1540.0,1605.0,7737777.0,110.46,83570,0,-74270
2012-08-31,1620.0,1610.0,1637202.0,110.81,-20430,-20,9300
2012-09-03,1630.0,1630.0,1995052.0,112.18,-70140,49780,20360
2012-09-04,1685.0,1640.0,3152808.0,112.87,45210,9990,-60700
2012-09-05,1640.0,1655.0,1313712.0,113.9,-10670,0,11490
2012-09-06,1660.0,1645.0,1249042.0,113.21,23400,20000,-40150
2012-09-07,1670.0,1695.0,1627011.0,116.66,-40280,8000,37280
2012-09-10,1705.0,1705.0,1836904.0,117.34,-103640,0,-38660
2012-09-11,1705.0,1665.0,1221448.0,114.59,-26134,12104,9030
2012-09-12,1670.0,1665.0,1011121.0,114.59,-84700,0,80200
2012-09-13,1665.0,1730.0,3819216.0,119.06,-22270,0,31270
2012-09-14,1750.0,1715.0,2729201.0,118.03,15240,10000,-57200
2012-09-17,1740.0,1715.0,1184608.0,118.03,-38100,-20030,44430
2012-09-18,1720.0,1690.0,1468962.0,116.31,-34880,9980,19900
2012-09-19,1700.0,1770.0,5780503.0,121.82,-151807,-2,125769
2012-09-20,1795.0,1895.0,8391231.0,130.42,143840,-100000,-111770
2012-09-21,1900.0,1890.0,5124065.0,130.08,75466,88433,-234299
2012-09-24,1960.0,1855.0,10138917.0,127.67,-3339,-72400,-146861
2012-09-25,1880.0,1925.0,3550521.0,132.48,61780,-40,-33840
2012-09-26,1945.0,1975.0,2584125.0,135.93,216139,0,-63089
2012-09-27,1975.0,1830.0,6250259.0,125.95,-222190,-10,301650
2012-09-28,1880.0,1850.0,1755776.0,127.32,-41310,0,41310
2012-10-02,1870.0,1850.0,1227808.0,127.32,-80010,0,80010
2012-10-04,1850.0,1910.0,2442487.0,131.45,-153365,-10,146675
2012-10-05,1930.0,1850.0,3017090.0,127.32,-16000,-3680,-51620
2012-10-08,1885.0,1850.0,1978012.0,127.32,5510,3100,-64340
2012-10-09,1840.0,1915.0,2426178.0,131.8,-129860,-60,141690
2012-10-10,1905.0,1860.0,1792707.0,128.01,26370,-50,-89360
2012-10-11,1850.0,1840.0,1752677.0,126.63,226080,-10,-91070
2012-10-12,1820.0,1750.0,2740817.0,120.44,-120110,0,119610
2012-10-15,1750.0,1725.0,2271594.0,118.72,-24443,-7,44150
2012-10-16,1730.0,1710.0,1147140.0,117.69,-40690,-20,25410
2012-10-17,1730.0,1770.0,1408716.0,121.82,-115010,0,166010
2012-10-18,1765.0,1800.0,6628040.0,123.88,409250,0,-346450
2012-10-19,1800.0,1770.0,1732480.0,121.82,-36750,-20,36880
2012-10-22,1760.0,1790.0,1324554.0,123.19,-44670,-10,45050
2012-10-23,1795.0,1805.0,1770384.0,124.23,127170,-20,-120150
2012-10-24,1825.0,1910.0,10159152.0,131.45,147010,5280,-104690
2012-10-25,1935.0,1865.0,4497928.0,128.36,216994,2206,-229200
2012-10-26,1865.0,1830.0,3220280.0,125.95,-5010,0,3510
2012-10-29,1835.0,1745.0,2295454.0,120.1,86970,14170,-16140
2012-10-30,1735.0,1765.0,1217427.0,121.47,-97680,7520,90660
2012-10-31,1800.0,1900.0,4095260.0,130.76,-332225,271030,68195
2012-11-01,2100.0,2015.0,22347121.0,138.68,522730,-63080,-255860
2012-11-02,2025.0,2315.0,44695987.0,159.33,247865,9835,-235280
2012-11-05,2645.0,2660.0,5095299.0,183.07,267016,-200086,-58930
2012-11-06,2775.0,2600.0,44158031.0,178.94,-353490,-2900,225580
2012-11-07,2630.0,2280.0,27881368.0,156.92,-712453,-23880,259910
2012-11-08,2295.0,2320.0,19658955.0,159.67,-81217,0,203840
2012-11-09,2280.0,2145.0,12444121.0,147.63,-137589,-40,321389
2012-11-12,2170.0,2215.0,10661853.0,152.44,-158800,-20,173240
2012-11-13,2215.0,2100.0,12306193.0,144.53,141298,692,-164790
2012-11-14,2120.0,2175.0,15214554.0,149.69,426330,-10,-410840
2012-11-15,2115.0,1940.0,9998656.0,133.52,-515,12425,26560
2012-11-16,1925.0,1920.0,6293256.0,132.14,-202400,-30,178440
2012-11-19,1920.0,1940.0,3946252.0,133.52,-149160,-13000,126600
2012-11-20,1975.0,1900.0,4032630.0,130.76,27620,0,-22700
2012-11-21,1925.0,1950.0,5815711.0,134.21,-15670,0,-19680
2012-11-22,1970.0,1910.0,3870209.0,131.45,47226,-6,-59220
2012-11-23,1910.0,1825.0,5663957.0,125.6,-227170,-30,226700
2012-11-26,1850.0,1820.0,3002401.0,125.26,-207620,-40,207160
2012-11-27,1835.0,1815.0,3348355.0,124.91,93000,-70,-108390
2012-11-28,1805.0,1820.0,2145453.0,125.26,-113920,0,103970
2012-11-29,1805.0,1850.0,3419161.0,127.32,109470,20,-151990
2012-11-30,1845.0,1845.0,2160391.0,126.98,109000,-60,-141630
2012-12-03,1850.0,1835.0,3037148.0,126.29,101840,0,-100840
2012-12-04,1825.0,1780.0,2907665.0,122.51,-70930,0,96230
2012-12-05,1775.0,1715.0,4105899.0,118.03,23580,-20,25940
2012-12-06,1700.0,1690.0,2674949.0,116.31,-187346,-10874,180490
2012-12-07,1710.0,1695.0,2019180.0,116.66,66650,0,-104050
2012-12-10,1690.0,1750.0,1804089.0,120.44,-16740,-10,18750
2012-12-11,1750.0,1700.0,1634741.0,117.0,181700,0,-199200
2012-12-12,1700.0,1700.0,5184359.0,117.0,284690,0,-286150
2012-12-13,1715.0,1715.0,1814287.0,118.03,-58482,-18,48500
2012-12-14,1715.0,1765.0,2153787.0,121.47,40024,-4,-40020
2012-12-17,1765.0,1720.0,1415133.0,118.38,222322,-2,-74020
2012-12-18,1720.0,1700.0,1597914.0,117.0,69510,0,-58810
2012-12-20,1705.0,1650.0,2261611.0,113.56,-17420,0,-34250
2012-12-21,1650.0,1590.0,2632868.0,109.43,-57730,-10,55320
2012-12-24,1590.0,1600.0,1042620.0,110.12,-151860,0,151860
2012-12-26,1615.0,1595.0,1080962.0,109.77,-11530,0,11530
2012-12-27,1590.0,1615.0,634702.0,111.15,-29770,-20,29790
2012-12-28,1620.0,1620.0,948178.0,111.49,23970,50,-24020
2013-01-02,1640.0,1645.0,943762.0,162.87,-46880,-30,46910
2013-01-03,1655.0,1675.0,1086099.0,165.84,-9420,-30,-20550
2013-01-04,1665.0,1665.0,967004.0,164.85,1820,-60,-6760
2013-01-07,1680.0,1690.0,2358389.0,167.33,70150,-10,-70140
2013-01-08,1690.0,1740.0,1926395.0,172.28,-180085,-14955,21950
2013-01-09,1755.0,1705.0,1407296.0,168.81,108380,0,-124160
2013-01-10,1700.0,1705.0,1229673.0,168.81,6890,0,-7890
2013-01-11,1720.0,1695.0,828054.0,167.82,-7170,-70,6240
2013-01-14,1700.0,1705.0,1108293.0,168.81,16956,-10,-41520
2013-01-15,1705.0,1770.0,12686071.0,175.25,112420,-30,-73560
2013-01-16,1785.0,1745.0,3047970.0,172.77,100929,-10,-14925
2013-01-17,1745.0,1795.0,4887404.0,177.72,43246,-6,-43240
2013-01-18,1790.0,1810.0,2816913.0,179.21,55880,0,-51300
2013-01-21,1805.0,1740.0,2099887.0,172.28,167040,-20,-160520
2013-01-22,1735.0,1720.0,1952853.0,170.3,-129823,-7,193500
2013-01-23,1735.0,1720.0,1330647.0,170.3,-143420,0,110420
2013-01-24,1725.0,1665.0,1901933.0,164.85,14610,-20,-33540
2013-01-25,1665.0,1650.0,1220172.0,163.37,-132350,0,132350
2013-01-28,1665.0,1665.0,851897.0,164.85,-24900,-70,24970
2013-01-29,1655.0,1695.0,1166944.0,167.82,44587,0,-28627
2013-01-30,1705.0,1675.0,724975.0,165.84,61495,-15,-71480
2013-01-31,1675.0,1650.0,686515.0,163.37,-1870,0,-3130
2013-02-01,1650.0,1620.0,1182842.0,160.4,-53730,-30,42960
2013-02-04,1630.0,1605.0,754862.0,158.91,-46650,0,42150
2013-02-05,1605.0,1600.0,2098725.0,158.42,50520,0,-50520
2013-02-06,1610.0,1620.0,1252439.0,160.4,-76750,0,26250
2013-02-07,1630.0,1645.0,951353.0,162.87,-103140,106910,8760
2013-02-08,1675.0,1690.0,3434362.0,167.33,191360,-106910,-103160
2013-02-12,1675.0,1670.0,1097201.0,165.35,-47220,0,47220
2013-02-13,1670.0,1700.0,1032595.0,168.32,-26610,-40,26650
2013-02-14,1700.0,1670.0,674378.0,165.35,76760,0,-76760
2013-02-15,1670.0,1650.0,791199.0,163.37,-59500,0,58200
2013-02-18,1650.0,1675.0,845285.0,165.84,-10190,-10,90200
2013-02-19,1665.0,1675.0,717774.0,165.84,5960,0,-5960
2013-02-20,1685.0,1690.0,717970.0,167.33,6260,-10,3820
2013-02-21,1680.0,1680.0,1072503.0,166.34,-36160,-30,38190
2013-02-22,1675.0,1665.0,1068480.0,164.85,46970,0,-46970
2013-02-25,1675.0,1650.0,1223924.0,163.37,530,-10,-520
2013-02-26,1640.0,1655.0,1164499.0,163.86,-42158,-42,43210
2013-02-27,1670.0,1645.0,789242.0,162.87,34046,-6,-34040
2013-02-28,1660.0,1735.0,4134577.0,171.78,-89800,0,169800
2013-03-04,1745.0,1710.0,7405387.0,169.31,177991,-51,-122460
2013-03-05,1725.0,1735.0,1641009.0,171.78,-29790,0,38290
2013-03-06,1750.0,1710.0,1258035.0,169.31,61220,0,-60590
2013-03-07,1710.0,1690.0,1086015.0,167.33,-25800,-40,25840
2013-03-08,1700.0,1740.0,1859324.0,172.28,-73520,0,81090
2013-03-11,1740.0,1725.0,1424501.0,170.79,35100,0,-35100
2013-03-12,1720.0,1700.0,889104.0,168.32,-9050,0,9050
2013-03-13,1700.0,1740.0,1086861.0,172.28,-69394,48224,36580
2013-03-14,1765.0,1800.0,6688465.0,178.22,215400,0,-216360
2013-03-15,1780.0,1775.0,1583770.0,175.74,-29950,1500,29090
2013-03-18,1785.0,1740.0,2322434.0,172.28,230260,-50000,-175190
2013-03-19,1745.0,1815.0,2437755.0,179.7,-122420,0,142420
2013-03-20,1850.0,1790.0,7543744.0,177.23,306330,0,-299050
