Symbol,SK텔레콤_시가(원),SK텔레콤_종가(원),SK텔레콤_거래량(주),SK텔레콤_PER(IFRS-연결),SK텔레콤_순매수수량(개인)(주),SK텔레콤_순매수수량(기관계)(주),SK텔레콤_순매수수량(외국인계)(주)
2016-12-22,229000.0,230500.0,110059.0,12.26,-4311,16297,-12108
2016-12-23,232000.0,230500.0,204668.0,12.26,-4743,98072,-98965
2016-12-26,230500.0,231000.0,110623.0,12.28,-5447,9537,-3959
2016-12-27,231000.0,231000.0,199462.0,12.28,232,22967,-23920
2016-12-28,224000.0,224500.0,174245.0,11.94,13448,-24777,11611
2016-12-29,225500.0,224000.0,105776.0,11.91,6426,-40762,34354
2017-01-02,224000.0,225500.0,69090.0,10.86,-17293,-1058,18451
2017-01-03,225500.0,223000.0,157301.0,10.74,37270,-78105,40293
2017-01-04,223000.0,223000.0,193754.0,10.74,21709,-117834,94915
2017-01-05,222500.0,228000.0,157297.0,10.98,-69242,20884,48916
2017-01-06,228000.0,226500.0,91401.0,10.91,8907,-20066,11018
2017-01-09,225500.0,226000.0,82983.0,10.89,2756,-42606,39898
2017-01-10,227000.0,225000.0,117759.0,10.84,8521,-49747,48109
2017-01-11,226500.0,227500.0,215621.0,10.96,-23524,-52066,76772
2017-01-12,227500.0,229000.0,140315.0,11.03,-25309,-29415,52024
2017-01-13,229000.0,228500.0,84692.0,11.01,-15917,-5639,21169
2017-01-16,227500.0,224500.0,110420.0,10.82,23930,-862,-23117
2017-01-17,226000.0,226000.0,91557.0,10.89,-11188,8390,3097
2017-01-18,225000.0,224500.0,113892.0,10.82,11664,-28596,16781
2017-01-19,223500.0,224000.0,103361.0,10.79,15946,-37219,21086
2017-01-20,225000.0,223000.0,93772.0,10.74,10950,-8693,-2370
2017-01-23,223000.0,220500.0,160388.0,10.62,32456,-30630,-1746
2017-01-24,220500.0,221500.0,111347.0,10.67,3010,3073,-6116
2017-01-25,222500.0,219000.0,206026.0,10.55,28385,-39360,10061
2017-01-26,221000.0,222500.0,171398.0,10.72,-13099,-24175,36885
2017-01-31,222500.0,223000.0,115752.0,10.74,-1528,6909,-4972
2017-02-01,222500.0,220000.0,226950.0,10.6,60712,-1647,-64464
2017-02-02,220000.0,218000.0,228735.0,10.5,80461,-20618,-64528
2017-02-03,218500.0,219500.0,188820.0,10.58,-7777,13794,-10001
2017-02-06,222500.0,222000.0,166213.0,10.7,-42169,26064,21025
2017-02-07,223500.0,226500.0,158794.0,10.91,-61216,29449,32083
2017-02-08,225000.0,224500.0,170012.0,10.82,-554,4413,-2664
2017-02-09,225000.0,224000.0,129338.0,10.79,-21278,-24753,47716
2017-02-10,226500.0,227500.0,174529.0,10.96,-52791,-4121,56842
2017-02-13,228500.0,229500.0,118014.0,11.06,-49195,8880,40330
2017-02-14,229500.0,229000.0,119947.0,11.03,-2096,-4042,7081
2017-02-15,228000.0,225000.0,99862.0,10.84,20198,-6951,-14321
2017-02-16,225000.0,225500.0,138170.0,10.86,8132,-21252,13309
2017-02-17,224000.0,226500.0,73384.0,10.91,-20227,17392,5181
2017-02-20,225500.0,226500.0,57878.0,10.91,3166,-9580,6189
2017-02-21,227000.0,227500.0,95026.0,10.96,-15902,-16252,32231
2017-02-22,227000.0,231000.0,198661.0,11.13,-66470,-31316,97822
2017-02-23,231500.0,231000.0,158210.0,11.13,-19743,-479,16890
2017-02-24,232000.0,231500.0,151517.0,11.15,-34964,30577,3640
2017-02-27,233000.0,232000.0,90507.0,11.18,-17653,19030,2871
2017-02-28,233000.0,231500.0,177080.0,11.15,-18396,44854,-25587
2017-03-02,233000.0,229500.0,143949.0,11.06,18427,-14202,-4501
2017-03-03,229500.0,233000.0,181980.0,11.23,-31756,45886,-14463
2017-03-06,232500.0,232000.0,154891.0,11.18,1629,-26230,24355
2017-03-07,233500.0,231000.0,83318.0,11.13,335,-17559,17148
2017-03-08,233500.0,241000.0,565790.0,11.61,-38915,68573,-28357
2017-03-09,245500.0,248000.0,389887.0,11.95,-61824,-51598,117235
2017-03-10,249000.0,247000.0,311059.0,11.9,-33442,-71544,109290
2017-03-13,246000.0,245000.0,258119.0,11.8,22176,-36436,11394
2017-03-14,247500.0,245500.0,230494.0,11.83,2435,-30032,33585
2017-03-15,248000.0,257500.0,436849.0,12.41,-72094,33635,39121
2017-03-16,257500.0,256000.0,231999.0,12.33,10220,-9118,-1837
2017-03-17,255500.0,250000.0,199714.0,12.04,28213,12038,-41344
2017-03-20,249000.0,251000.0,158048.0,12.09,5600,30808,-34855
2017-03-21,251500.0,253000.0,172670.0,12.19,1887,18092,-20300
2017-03-22,254500.0,259500.0,273378.0,12.5,-52481,45481,1150
2017-03-23,258500.0,262500.0,289661.0,12.65,-18061,43617,-35535
2017-03-24,262500.0,260000.0,114827.0,12.53,7910,-226,-7806
2017-03-27,261500.0,259500.0,135529.0,12.5,-2348,-10757,12756
2017-03-28,259500.0,260500.0,145953.0,12.55,18715,-31067,12241
2017-03-29,259500.0,252500.0,198304.0,12.17,46098,-46086,-129
2017-03-30,252500.0,255500.0,263189.0,12.31,9812,-32501,19204
2017-03-31,253500.0,252000.0,107774.0,12.14,18791,-5002,-14801
2017-04-03,252500.0,254000.0,80889.0,12.24,-2429,-10943,12469
2017-04-04,255000.0,257000.0,110088.0,12.38,-22145,12558,10422
2017-04-05,257000.0,253000.0,96925.0,12.19,5907,-24711,18556
2017-04-06,254000.0,256000.0,147789.0,12.33,-21577,-20005,43833
2017-04-07,258500.0,255000.0,116211.0,12.29,-3378,14253,-10770
2017-04-10,255000.0,252500.0,73361.0,12.17,-14806,-1621,17054
2017-04-11,251500.0,245000.0,268884.0,11.8,36195,-66659,28448
2017-04-12,244000.0,243000.0,208517.0,11.71,39809,-75663,35412
2017-04-13,244000.0,245500.0,176540.0,11.83,2525,36812,-39970
2017-04-14,245000.0,243500.0,78948.0,11.73,4423,-2717,-3508
2017-04-17,241500.0,242500.0,76321.0,11.68,6266,-13148,6042
2017-04-18,244000.0,247000.0,139180.0,11.9,-32902,-20660,54569
2017-04-19,248000.0,248500.0,115343.0,11.97,-7976,4613,3331
2017-04-20,247500.0,249000.0,104309.0,12.0,-17825,6913,15179
2017-04-21,250000.0,251500.0,119018.0,12.12,-1311,-9576,14765
2017-04-24,252000.0,251500.0,107859.0,12.12,-10362,-17801,29923
2017-04-25,249000.0,249500.0,128678.0,12.02,5571,-15936,10910
2017-04-26,249500.0,244000.0,450303.0,11.76,181722,-188184,-3577
2017-04-27,245000.0,240000.0,189769.0,11.56,72014,-35942,-38221
2017-04-28,238000.0,239500.0,251760.0,11.54,35436,-13018,-20160
2017-05-02,239500.0,240000.0,178587.0,11.56,-237,-17741,17884
2017-05-04,237500.0,235500.0,264873.0,11.35,82129,-78834,-4270
2017-05-08,237500.0,236000.0,327467.0,11.37,57717,-66536,9867
2017-05-10,238000.0,238500.0,383752.0,11.49,-61448,-47237,108122
2017-05-11,239000.0,235500.0,379942.0,11.35,55820,-88050,39546
2017-05-12,235500.0,236000.0,226595.0,11.37,-2830,-5348,7783
2017-05-15,237500.0,236000.0,178272.0,11.37,19259,-43597,24190
2017-05-16,237000.0,239500.0,274349.0,11.54,-34208,-77585,112687
2017-05-17,241000.0,239500.0,190716.0,11.54,20079,-31123,12403
2017-05-18,240500.0,241000.0,177145.0,11.61,-29554,-41656,71702
2017-05-19,242000.0,244500.0,194088.0,11.78,-50372,-3446,57491
2017-05-22,245000.0,246500.0,201299.0,11.88,-42593,-17612,60804
2017-05-23,247000.0,246000.0,191437.0,11.85,-21895,32307,-9850
2017-05-24,246500.0,252000.0,257784.0,12.14,-78232,37970,47648
2017-05-25,252000.0,249500.0,207068.0,12.02,11351,7504,-17239
2017-05-26,250000.0,254500.0,163064.0,12.26,-38167,-8368,52366
2017-05-29,254000.0,250000.0,150750.0,12.04,21532,-845,-20714
2017-05-30,250000.0,249000.0,102115.0,12.0,7417,3156,-10133
2017-05-31,249000.0,253500.0,189365.0,12.21,-37032,17743,20221
2017-06-01,254000.0,249500.0,108575.0,12.02,15088,-8059,-6969
2017-06-02,250000.0,250500.0,226055.0,12.07,-21724,-39307,61051
2017-06-05,251000.0,246000.0,208944.0,11.85,61615,-20411,-41311
2017-06-07,247000.0,245500.0,271354.0,11.83,18302,-95108,77826
2017-06-08,248000.0,243000.0,338933.0,11.71,25385,-215119,189675
2017-06-09,245000.0,246000.0,206480.0,11.85,4838,-78646,73876
2017-06-12,244000.0,246500.0,139025.0,11.88,-8494,-30175,37121
2017-06-13,246500.0,248000.0,111878.0,11.95,8996,-9102,-1502
2017-06-14,246000.0,243500.0,186039.0,11.73,53923,-57704,5579
2017-06-15,243000.0,242000.0,171626.0,11.66,35862,-29594,-6753
2017-06-16,241500.0,242000.0,159385.0,11.66,9677,13509,-22420
2017-06-19,242000.0,247500.0,173620.0,11.92,-57765,28582,31465
2017-06-20,249000.0,249500.0,219557.0,12.02,-36584,18242,17825
2017-06-21,255000.0,254500.0,404959.0,12.26,-79311,95916,-21403
2017-06-22,254000.0,263000.0,389910.0,12.67,-99914,146963,-41239
2017-06-23,260000.0,258000.0,218024.0,12.43,-12919,2362,8410
2017-06-26,258000.0,258000.0,138036.0,12.43,-10702,23360,-11405
2017-06-27,257500.0,264000.0,393867.0,12.72,-32702,211294,-171025
2017-06-28,264500.0,266000.0,284409.0,12.82,-40004,90800,-46880
2017-06-29,269000.0,261500.0,141618.0,12.6,25845,-17050,-8747
2017-06-30,263500.0,266000.0,177237.0,12.82,-8895,6147,6150
2017-07-03,269000.0,274500.0,240413.0,13.23,-42032,-7222,49215
2017-07-04,272500.0,264000.0,196522.0,12.72,50525,-9032,-41894
2017-07-05,262500.0,267500.0,119830.0,12.89,-5523,-10598,16013
2017-07-06,264000.0,257500.0,272229.0,12.41,47989,-48398,2385
2017-07-07,257000.0,256500.0,255702.0,12.36,45801,-23466,-23315
2017-07-10,256500.0,255500.0,127883.0,12.31,28804,-19209,-10004
2017-07-11,257500.0,260000.0,179862.0,12.53,-10493,-6900,19907
2017-07-12,258500.0,257000.0,155613.0,12.38,10665,-20071,8963
2017-07-13,257000.0,257500.0,160275.0,12.41,2663,-36002,33403
2017-07-14,259500.0,263000.0,119669.0,12.67,-23029,15436,7491
