Symbol,KCC_시가(원),KCC_종가(원),KCC_거래량(주),KCC_PER(IFRS-연결),KCC_순매수수량(개인)(주),KCC_순매수수량(기관계)(주),KCC_순매수수량(외국인계)(주)
2010-07-07,279500.0,272500.0,56443.0,7.86,14593,-12399,-19039
2010-07-08,275000.0,272000.0,53760.0,7.85,20702,-8520,-16760
2010-07-09,276500.0,282500.0,31992.0,8.15,-8268,5758,1266
2010-07-12,285500.0,287500.0,25391.0,8.3,-4546,1430,3318
2010-07-13,288500.0,290500.0,26895.0,8.38,-5098,-2217,5997
2010-07-14,290500.0,295000.0,33351.0,8.51,-7165,2501,6992
2010-07-15,295000.0,293000.0,16886.0,8.46,298,-4544,4653
2010-07-16,291000.0,293000.0,25168.0,8.46,-3428,1357,2837
2010-07-19,290000.0,287500.0,21926.0,8.3,5232,-7812,-287
2010-07-20,288500.0,287500.0,14546.0,8.3,2248,-2273,-1823
2010-07-21,288000.0,288500.0,44038.0,8.33,4186,231,-17210
2010-07-22,285000.0,295500.0,53892.0,8.53,-5521,6847,-5464
2010-07-23,298500.0,310000.0,121580.0,8.95,-23816,38784,-14542
2010-07-26,312500.0,308000.0,44798.0,8.89,4721,-2280,-5862
2010-07-27,308000.0,307500.0,32889.0,8.87,-12,-4144,-1265
2010-07-28,308000.0,308000.0,43126.0,8.89,-6129,-2342,-4416
2010-07-29,306000.0,304500.0,19177.0,8.79,-825,792,-183
2010-07-30,305000.0,305500.0,24119.0,8.82,-3629,-4807,-588
2010-08-02,303000.0,305000.0,23689.0,8.8,-10510,2722,782
2010-08-03,305000.0,310000.0,33286.0,8.95,-3676,-6925,-1379
2010-08-04,312000.0,311000.0,23302.0,8.98,-5038,-1550,6759
2010-08-05,310000.0,309500.0,19898.0,8.93,-2533,-3906,4991
2010-08-06,309500.0,310500.0,12299.0,8.96,-3194,1036,1622
2010-08-09,310000.0,310000.0,7471.0,8.95,-2638,-317,954
2010-08-10,309500.0,312500.0,18462.0,9.02,-6788,921,-819
2010-08-11,311000.0,310500.0,22829.0,8.96,-14357,-1870,1805
2010-08-12,306000.0,305000.0,28471.0,8.8,-7869,-5571,-2811
2010-08-13,302500.0,309000.0,24613.0,8.92,-1866,-23,-5227
2010-08-16,310000.0,303000.0,20796.0,8.74,961,-421,-4733
2010-08-17,303000.0,309500.0,20221.0,8.93,-1279,4493,-7173
2010-08-18,309000.0,321000.0,44881.0,9.26,-17561,12946,3047
2010-08-19,323000.0,320000.0,42299.0,9.23,-11336,6959,1417
2010-08-20,318000.0,325500.0,28768.0,9.39,-13848,9037,4695
2010-08-23,325500.0,323000.0,34275.0,9.32,527,4297,-2674
2010-08-24,322000.0,314000.0,21957.0,9.06,1042,4543,-4468
2010-08-25,313500.0,308500.0,20593.0,8.9,1989,526,-2295
2010-08-26,311500.0,307500.0,12060.0,8.87,1881,-4028,2082
2010-08-27,307500.0,303000.0,22802.0,8.74,6008,-4451,2327
2010-08-30,308500.0,303500.0,18316.0,8.76,7208,-682,-6827
2010-08-31,303500.0,298000.0,29668.0,8.6,6240,-5914,503
2010-09-01,299500.0,305000.0,41955.0,8.8,2634,-675,-4182
2010-09-02,307000.0,314000.0,39959.0,9.06,-9418,12674,-3934
2010-09-03,316500.0,319500.0,59370.0,9.22,-17388,8073,8773
2010-09-06,324500.0,338000.0,124950.0,9.75,-58593,6169,55039
2010-09-07,338000.0,338000.0,60756.0,9.75,-26304,-3185,32625
2010-09-08,335000.0,331500.0,38841.0,9.57,-9835,-4327,16067
2010-09-09,336000.0,338000.0,52883.0,9.75,-13041,7612,6593
2010-09-10,339000.0,336500.0,28318.0,9.71,-8328,-1831,10898
2010-09-13,337500.0,334000.0,25481.0,9.64,-1830,-9947,12027
2010-09-14,338000.0,346000.0,107921.0,9.99,-33575,-15665,52566
2010-09-15,347000.0,355500.0,79483.0,10.26,-28090,-1999,35857
2010-09-16,356500.0,343500.0,43232.0,9.91,-885,974,1105
2010-09-17,345500.0,350000.0,30569.0,10.1,-8939,-1197,13308
2010-09-20,352000.0,350000.0,13283.0,10.1,-4035,-3876,8870
2010-09-24,350000.0,352000.0,23080.0,10.16,-3793,-5275,8909
2010-09-27,358000.0,364000.0,55652.0,10.5,-19893,-3421,28696
2010-09-28,365000.0,379500.0,87142.0,10.95,-37612,-10135,62227
2010-09-29,382000.0,368500.0,51744.0,10.63,9182,-14817,8523
2010-09-30,369000.0,367000.0,21449.0,10.59,-804,-4522,6287
2010-10-01,371500.0,356500.0,47271.0,10.29,7790,-15381,11041
2010-10-04,359000.0,364500.0,48363.0,10.52,-4917,-18362,24448
2010-10-05,362000.0,354000.0,38635.0,10.22,4931,-2379,-2176
2010-10-06,362500.0,355500.0,48778.0,10.26,5742,-14259,13882
2010-10-07,356500.0,372000.0,62152.0,10.74,-16796,-716,19590
2010-10-08,376000.0,377500.0,54999.0,10.89,-15061,9040,6883
2010-10-11,380500.0,368500.0,34628.0,10.63,3686,-185,-3653
2010-10-12,368500.0,356000.0,48170.0,10.27,-499,-797,2731
2010-10-13,359000.0,365500.0,33271.0,10.55,-8430,-16172,24608
2010-10-14,372000.0,389000.0,108661.0,11.23,-45105,-18190,63414
2010-10-15,388500.0,386500.0,26031.0,11.15,-3628,-451,4061
2010-10-18,389000.0,382500.0,33598.0,11.04,-4337,1166,5481
2010-10-19,384500.0,385000.0,36564.0,11.11,-6087,-8234,17831
2010-10-20,383000.0,382000.0,40911.0,11.02,-5803,-6575,11925
2010-10-21,387500.0,380500.0,27678.0,10.98,306,-3076,3777
2010-10-22,380500.0,380000.0,22331.0,10.97,-2908,-1065,3209
2010-10-25,382000.0,389000.0,33681.0,11.23,-10193,2352,4006
2010-10-26,391000.0,400000.0,39621.0,11.54,-19359,-4370,25811
2010-10-27,399500.0,395000.0,29884.0,11.4,-3465,-2302,6967
2010-10-28,390000.0,385500.0,31744.0,11.13,2844,-7477,6329
2010-10-29,389000.0,373000.0,35519.0,10.76,9198,906,-11086
2010-11-01,375000.0,391000.0,32088.0,11.28,-7449,-5015,12163
2010-11-02,396000.0,387000.0,29187.0,11.17,-7613,-6800,12276
2010-11-03,392000.0,384000.0,27050.0,11.08,1141,-12961,10233
2010-11-04,389500.0,391000.0,30552.0,11.28,-5702,-13919,21195
2010-11-05,395000.0,395500.0,42874.0,11.41,-4580,-24248,27720
2010-11-08,396000.0,392000.0,18544.0,11.31,1166,-2718,1412
2010-11-09,392000.0,382000.0,49108.0,11.02,10593,-14348,3885
2010-11-10,382000.0,363500.0,79039.0,10.49,29772,-14827,-12112
2010-11-11,364000.0,351500.0,117174.0,10.14,-8745,-14197,19854
2010-11-12,363500.0,360500.0,37218.0,10.4,847,1039,-1824
2010-11-15,360000.0,355000.0,18956.0,10.24,2824,-1611,-883
2010-11-16,359500.0,352500.0,28648.0,10.17,4765,-4759,2617
2010-11-17,347000.0,344000.0,20177.0,9.93,6400,-1645,-3661
2010-11-18,349500.0,358500.0,30057.0,10.35,-1333,-2518,3068
2010-11-19,364000.0,352000.0,28960.0,10.16,5444,-544,-3185
2010-11-22,350000.0,355500.0,13963.0,10.26,-557,-4878,3604
2010-11-23,352500.0,345500.0,29629.0,9.97,11187,-4264,-4254
2010-11-24,335000.0,342000.0,25780.0,9.87,2552,-2356,93
2010-11-25,346500.0,343500.0,14781.0,9.91,3282,-3423,-940
2010-11-26,346000.0,340500.0,12960.0,9.83,-1205,-1299,861
2010-11-29,343500.0,340000.0,10304.0,9.81,-2086,4156,-2965
2010-11-30,344000.0,335000.0,21197.0,9.67,4168,1427,-5677
2010-12-01,338000.0,342500.0,14503.0,9.88,3661,-1021,-2073
2010-12-02,346000.0,347000.0,26421.0,10.01,249,-785,957
2010-12-03,346000.0,346000.0,25183.0,9.99,2872,-3189,-339
2010-12-06,344000.0,347500.0,11924.0,10.03,-1675,-81,1540
2010-12-07,349500.0,343500.0,16035.0,9.91,3850,881,-4604
2010-12-08,341000.0,342500.0,16962.0,9.88,2988,-3141,2245
2010-12-09,343500.0,340000.0,44883.0,9.81,17292,-967,-16242
2010-12-10,342500.0,357500.0,44412.0,10.32,-10044,3268,6016
2010-12-13,360000.0,354500.0,15431.0,10.23,-165,2553,-2386
2010-12-14,353500.0,357500.0,28193.0,10.32,4324,-801,-2514
2010-12-15,358000.0,368500.0,53309.0,10.63,-18463,-4640,23686
2010-12-16,369500.0,367500.0,20620.0,10.61,-2168,-3205,5406
2010-12-17,367500.0,375000.0,35355.0,10.82,-15646,-6080,23142
2010-12-20,371000.0,365000.0,25184.0,10.53,3529,-6177,3392
2010-12-21,369000.0,366500.0,22625.0,10.58,3389,-9670,4107
2010-12-22,367000.0,366000.0,11125.0,10.56,-2248,-1359,3836
2010-12-23,370000.0,377500.0,33216.0,10.89,-12607,2829,9536
2010-12-24,377500.0,381000.0,16979.0,11.0,-6971,206,6586
2010-12-27,383500.0,385500.0,18957.0,11.13,-9555,1596,6719
2010-12-28,389500.0,381000.0,15253.0,11.0,-2754,3254,-314
2010-12-29,375000.0,384500.0,25790.0,11.1,-4120,-3511,7737
2010-12-30,384500.0,394500.0,42743.0,11.38,-21233,22583,-1383
2011-01-03,394500.0,391500.0,17777.0,10.26,-1511,-7238,9723
2011-01-04,388000.0,391000.0,20091.0,10.25,1984,-6658,6374
2011-01-05,391000.0,388500.0,16951.0,10.18,1076,-7678,5154
2011-01-06,387500.0,389000.0,22795.0,10.19,-501,-7329,8512
2011-01-07,389000.0,382000.0,27815.0,10.01,7391,-7035,-938
2011-01-10,384000.0,376500.0,19818.0,9.87,-1901,578,617
2011-01-11,378000.0,378000.0,26814.0,9.9,5619,-10034,4777
2011-01-12,376500.0,375000.0,19376.0,9.83,747,-459,844
2011-01-13,375500.0,375000.0,28734.0,9.83,1886,-8010,8841
2011-01-14,376000.0,373000.0,45232.0,9.77,-3065,1423,1420
2011-01-17,374500.0,374000.0,19348.0,9.8,2545,124,-1687
2011-01-18,374000.0,370000.0,14170.0,9.7,2691,478,-2792
2011-01-19,372000.0,365000.0,27706.0,9.56,6474,-2165,-7399
2011-01-20,362000.0,370500.0,17380.0,9.71,-2319,3575,-2131
2011-01-21,371500.0,366500.0,9919.0,9.6,-394,726,-941
2011-01-24,363500.0,372500.0,15444.0,9.76,-3126,-394,3364
2011-01-25,375500.0,365500.0,25296.0,9.58,7773,-4588,-4380
2011-01-26,362000.0,363500.0,15868.0,9.52,3153,-472,-3187
2011-01-27,362000.0,357000.0,28831.0,9.35,14459,-2115,-7183
2011-01-28,353000.0,350000.0,61912.0,9.17,31579,-2867,-27979
2011-01-31,347500.0,341000.0,32683.0,8.94,12083,-4496,-8916
2011-02-01,341500.0,345000.0,12535.0,9.04,1566,1934,-2399
2011-02-07,348000.0,341500.0,20939.0,8.95,3320,-1154,-1932
2011-02-08,346500.0,334000.0,31122.0,8.75,16056,-3710,-12353
2011-02-09,334000.0,327500.0,29712.0,8.58,8012,-3973,-4067
2011-02-10,325000.0,315500.0,41963.0,8.27,18392,-2317,-17473
2011-02-11,317500.0,311000.0,44638.0,8.15,12534,8328,-21678
2011-02-14,313000.0,311000.0,55872.0,8.15,21739,3258,-30342
2011-02-15,318500.0,319000.0,64457.0,8.36,3835,-5962,-1830
2011-02-16,323000.0,335500.0,90533.0,8.79,-17806,-9947,24031
2011-02-17,338500.0,328500.0,38557.0,8.61,1486,6421,-8396
2011-02-18,333000.0,333500.0,24580.0,8.74,-950,6067,-4700
2011-02-21,329000.0,328500.0,20116.0,8.61,4104,1319,-3975
2011-02-22,323000.0,318500.0,26589.0,8.35,2084,6144,-8323
2011-02-23,322500.0,322000.0,12749.0,8.44,386,222,-2949
2011-02-24,320000.0,317500.0,16767.0,8.32,4178,-3244,-3311
2011-02-25,315000.0,316500.0,20779.0,8.29,3878,1332,-3583
2011-02-28,319000.0,313500.0,17132.0,8.21,741,-3474,3530
2011-03-02,313500.0,309500.0,17800.0,8.11,1873,-677,-1328
2011-03-03,310000.0,313500.0,26750.0,8.21,3655,13049,-15832
2011-03-04,316500.0,322500.0,20963.0,8.45,-909,199,-1384
2011-03-07,325000.0,317500.0,12161.0,8.32,1443,516,-270
2011-03-08,317000.0,325000.0,19041.0,8.52,-4782,1766,618
2011-03-09,326000.0,326500.0,16639.0,8.56,1755,-845,-1082
2011-03-10,328500.0,323000.0,27018.0,8.46,2264,4589,-8878
2011-03-11,322000.0,315000.0,19284.0,8.25,5687,-328,-3673
2011-03-14,319000.0,318000.0,14489.0,8.33,-1513,1810,1074
2011-03-15,320000.0,314000.0,28666.0,8.23,-446,4519,-2064
2011-03-16,317000.0,327000.0,31395.0,8.57,-1608,2808,-5385
2011-03-17,323500.0,340000.0,61753.0,8.91,-9706,-1903,13136
2011-03-18,336500.0,335500.0,28820.0,8.79,-1310,3791,-3542
2011-03-21,335500.0,350000.0,43337.0,9.17,-18444,-5151,23396
2011-03-22,353000.0,348000.0,23356.0,9.12,-202,-1021,134
2011-03-23,350000.0,341000.0,26613.0,8.94,2377,-6098,741
2011-03-24,339000.0,343000.0,29005.0,8.99,359,-4292,4046
2011-03-25,347000.0,351500.0,42643.0,9.21,-5444,1389,4335
2011-03-28,356500.0,344000.0,15932.0,9.01,2991,-3050,-45
2011-03-29,350000.0,359000.0,49593.0,9.41,-10768,-10746,20711
2011-03-30,358000.0,364000.0,36935.0,9.54,-5335,2443,4264
2011-03-31,361500.0,363500.0,29310.0,9.52,2988,1478,-4370
2011-04-01,361500.0,361000.0,19568.0,9.46,718,-2529,2293
2011-04-04,359500.0,360000.0,22743.0,9.43,-219,-3962,3726
2011-04-05,358000.0,364000.0,12652.0,9.54,-2211,-4177,6885
2011-04-06,360500.0,359000.0,28195.0,9.41,147,-5016,4630
2011-04-07,359500.0,354000.0,18084.0,9.28,-304,-3335,4429
2011-04-08,352000.0,362000.0,30542.0,9.49,-3993,-3720,8998
2011-04-11,358000.0,350500.0,26966.0,9.18,10825,2025,-11986
2011-04-12,349000.0,345000.0,23953.0,9.04,4357,1889,-4039
2011-04-13,342000.0,340000.0,22689.0,8.91,8970,-4138,-5051
2011-04-14,341000.0,334500.0,47830.0,8.77,22139,-15547,-7283
2011-04-15,334500.0,337500.0,43092.0,8.84,5842,-5935,-1
2011-04-18,339500.0,334500.0,28839.0,8.77,7639,-1760,-5386
2011-04-19,332000.0,329000.0,23549.0,8.62,3252,-374,-1525
2011-04-20,331000.0,328500.0,33125.0,8.61,14481,-10103,-6699
2011-04-21,331500.0,333000.0,60419.0,8.73,19167,-3292,-19402
2011-04-22,335500.0,330000.0,32669.0,8.65,5635,-2230,-4239
2011-04-25,328000.0,326500.0,30847.0,8.56,11988,1151,-12028
2011-04-26,327500.0,353000.0,111828.0,9.25,-35380,34872,2388
2011-04-27,360000.0,365000.0,132251.0,9.56,-46128,7123,38208
2011-04-28,363500.0,361500.0,55359.0,9.47,-10339,5882,6530
2011-04-29,360000.0,362500.0,42573.0,9.5,-10518,5698,4662
2011-05-02,365500.0,385000.0,93727.0,10.09,-47039,28843,17773
2011-05-03,380000.0,363500.0,58601.0,9.52,18010,-9988,-8709
2011-05-04,362500.0,354000.0,56617.0,9.28,4586,-240,-5241
2011-05-06,353000.0,348000.0,48587.0,9.12,2678,12641,-15083
2011-05-09,346500.0,343000.0,17996.0,8.99,6670,-1595,-1711
2011-05-11,348000.0,350000.0,24735.0,9.17,5636,-377,-4252
2011-05-12,345500.0,344500.0,42019.0,9.03,-686,14343,-13203
2011-05-13,347500.0,339000.0,26728.0,8.88,6508,-123,-6117
2011-05-16,338500.0,332000.0,18242.0,8.7,8484,-3262,-5400
2011-05-17,332000.0,332500.0,21157.0,8.71,4712,-6150,1364
2011-05-18,334500.0,337500.0,15580.0,8.84,1371,-1929,319
2011-05-19,338000.0,328500.0,44128.0,8.61,13101,-18449,2975
2011-05-20,329000.0,331500.0,17437.0,8.69,245,-2425,1928
2011-05-23,333000.0,324500.0,23132.0,8.5,5504,-6477,908
2011-05-24,324500.0,323000.0,21199.0,8.46,5815,1399,-7553
2011-05-25,323000.0,310000.0,45556.0,8.12,15011,-5001,-10238
2011-05-26,311500.0,315000.0,19958.0,8.25,5094,-3505,-1012
2011-05-27,315000.0,314000.0,21845.0,8.23,8924,-6384,-272
2011-05-30,320000.0,314500.0,12287.0,8.24,2707,-3568,789
2011-05-31,318000.0,318500.0,58230.0,8.35,10204,-6760,-8354
2011-06-01,322000.0,328000.0,27319.0,8.59,-2243,-4675,6549
2011-06-02,322000.0,319000.0,21673.0,8.36,1922,3300,-3322
2011-06-03,319500.0,325500.0,22049.0,8.53,-3554,-107,1472
2011-06-07,320000.0,322500.0,17666.0,8.45,-1770,-881,2435
2011-06-08,322000.0,320500.0,16505.0,8.4,151,-480,1965
2011-06-09,320000.0,318000.0,20864.0,8.33,4570,-1311,-1446
2011-06-10,320000.0,308500.0,28806.0,8.08,9617,-6633,-388
2011-06-13,308500.0,314000.0,14301.0,8.23,-4758,1959,1002
2011-06-14,310000.0,314000.0,19073.0,8.23,3764,3646,-8341
2011-06-15,316500.0,321500.0,19291.0,8.42,-40,-914,614
2011-06-16,316000.0,313000.0,15326.0,8.2,4979,3734,-7463
2011-06-17,313500.0,315000.0,16043.0,8.25,-4428,-150,1063
2011-06-20,315000.0,321500.0,21289.0,8.42,-6029,4266,1816
2011-06-21,325000.0,330000.0,30443.0,8.65,-13866,9367,3619
2011-06-22,332000.0,331500.0,23560.0,8.69,-6493,11119,-4656
2011-06-23,331000.0,333000.0,15976.0,8.73,-3732,4596,17
2011-06-24,335500.0,334500.0,15279.0,8.77,-8102,4558,2892
2011-06-27,334000.0,332500.0,11777.0,8.71,589,2802,872
2011-06-28,335500.0,331000.0,12311.0,8.67,-5889,946,2259
2011-06-29,335000.0,337000.0,17194.0,8.83,-5554,1408,3643
2011-06-30,337000.0,334000.0,17334.0,8.75,1476,-2357,984
2011-07-01,332500.0,337500.0,16696.0,8.84,-9612,2991,6275
2011-07-04,339000.0,338500.0,14624.0,8.87,-2111,-4044,5544
2011-07-05,343000.0,344000.0,26288.0,9.01,-6688,2225,4288
2011-07-06,344000.0,342500.0,27073.0,8.97,-2126,604,1613
2011-07-07,344500.0,350000.0,27254.0,9.17,-18270,57,18600
2011-07-08,345500.0,340500.0,72546.0,8.92,8332,-21521,10121
2011-07-11,344000.0,349000.0,49095.0,9.14,-14727,3258,9884
2011-07-12,344000.0,340500.0,10960.0,8.92,-667,287,764
2011-07-13,343000.0,342500.0,13685.0,8.97,138,1132,-602
2011-07-14,345500.0,336500.0,37670.0,8.82,9580,-3813,-3610
2011-07-15,340000.0,345000.0,35414.0,9.04,7,-1625,-598
2011-07-18,348000.0,357000.0,39407.0,9.35,-11747,5191,9780
2011-07-19,357000.0,352500.0,26777.0,9.24,4108,-2215,-2259
2011-07-20,351500.0,346000.0,34351.0,9.07,4377,3926,-11947
2011-07-21,349000.0,349000.0,29143.0,9.14,-4199,3890,2892
2011-07-22,351000.0,351000.0,16601.0,9.2,119,4284,-1729
2011-07-25,342000.0,349000.0,14237.0,9.14,-4346,4977,729
2011-07-26,348000.0,354500.0,23906.0,9.29,-3891,4670,1589
2011-07-27,355000.0,361500.0,25821.0,9.47,-10509,12555,-1677
2011-07-28,355000.0,360500.0,30721.0,9.45,-6234,11800,-4648
2011-07-29,360500.0,350000.0,26078.0,9.17,2372,8990,-10389
2011-08-01,350500.0,355500.0,24104.0,9.32,-3358,11291,-7991
2011-08-02,354500.0,342500.0,46482.0,8.97,3980,18875,-21075
2011-08-03,336000.0,325500.0,51844.0,8.53,13950,12799,-24776
2011-08-04,328500.0,311000.0,55530.0,8.15,12409,9524,-22984
2011-08-05,295000.0,305000.0,41830.0,7.99,-6013,12427,-6804
2011-08-08,308500.0,285500.0,54111.0,7.48,11528,4051,-14136
2011-08-09,271000.0,274000.0,75484.0,7.18,9002,-888,-7104
2011-08-10,287000.0,273000.0,62718.0,7.15,34052,112,-33409
2011-08-11,261000.0,272000.0,47318.0,7.13,15821,1970,-18513
2011-08-12,278500.0,273000.0,57458.0,7.15,8100,228,-12429
2011-08-16,280000.0,288000.0,49890.0,7.55,-1135,5498,-5360
2011-08-17,285000.0,292000.0,61515.0,7.65,-9519,7782,1785
2011-08-18,294000.0,290500.0,24831.0,7.61,3695,-2358,-2929
2011-08-19,278500.0,271500.0,28801.0,7.11,-5181,2731,-2967
2011-08-22,267500.0,272000.0,24304.0,7.13,2000,3365,-7845
2011-08-23,278000.0,280500.0,27091.0,7.35,-338,11634,-9164
2011-08-24,282000.0,276000.0,28818.0,7.23,1061,8565,-5105
2011-08-25,279500.0,273500.0,24343.0,7.17,2737,5125,-7618
2011-08-26,272000.0,270000.0,19401.0,7.07,8557,-4347,-2646
2011-08-29,276000.0,282000.0,32456.0,7.39,4417,-2141,-2589
2011-08-30,284000.0,289500.0,37572.0,7.59,-10043,405,9058
2011-08-31,296000.0,298000.0,31934.0,7.81,-14703,5226,9426
2011-09-01,299500.0,299000.0,41001.0,7.83,-16500,-1905,20216
2011-09-02,294500.0,290000.0,18077.0,7.6,6127,-2458,-3156
2011-09-05,282000.0,272000.0,38509.0,7.13,20249,-1824,-18438
2011-09-06,264500.0,262500.0,39270.0,6.88,21518,2527,-23820
2011-09-07,268000.0,272500.0,39353.0,7.14,5061,-2271,-4016
2011-09-08,277000.0,272500.0,32948.0,7.14,-336,-931,621
2011-09-09,268000.0,268500.0,20864.0,7.04,5525,-4639,-927
2011-09-14,264500.0,263000.0,26102.0,6.89,-1682,-2593,3284
2011-09-15,266000.0,251000.0,61142.0,6.58,22312,-5267,-15128
2011-09-16,256000.0,263500.0,26923.0,6.9,-9951,4340,3248
2011-09-19,263500.0,253000.0,41746.0,6.63,17151,5398,-21562
2011-09-20,251000.0,256000.0,51310.0,6.71,10987,4983,-19607
2011-09-21,255000.0,263500.0,33830.0,6.9,-10958,478,11984
2011-09-22,254000.0,248000.0,55275.0,6.5,34628,-6433,-25037
2011-09-23,230000.0,220000.0,106591.0,5.76,54159,-15399,-37483
2011-09-26,223000.0,205500.0,62436.0,5.38,2869,-8606,3295
2011-09-27,212000.0,214500.0,36167.0,5.62,9880,-11895,2125
2011-09-28,214500.0,215000.0,38205.0,5.63,-8665,871,12517
2011-09-29,215000.0,220000.0,30327.0,5.76,2605,6883,-9849
2011-09-30,229000.0,225000.0,26976.0,5.9,-5505,3959,1488
2011-10-04,217500.0,206000.0,58914.0,5.4,3329,12144,-16338
2011-10-05,207500.0,212000.0,32881.0,5.56,-13257,2444,9152
2011-10-06,217000.0,224000.0,43868.0,5.87,-7348,11653,-3965
2011-10-07,230000.0,229000.0,25411.0,6.0,-5167,6619,-436
2011-10-10,227000.0,227500.0,19590.0,5.96,188,-246,1551
2011-10-11,234000.0,241500.0,39617.0,6.33,-17798,6865,9740
2011-10-12,238500.0,246500.0,28905.0,6.46,-11165,3024,9654
2011-10-13,250000.0,246000.0,24957.0,6.45,-978,-3699,5475
2011-10-14,243000.0,246500.0,19925.0,6.46,-4846,-3786,8631
2011-10-17,252000.0,260000.0,38166.0,6.81,-14689,8301,5896
2011-10-18,253000.0,267000.0,36797.0,7.0,-17393,16977,1692
2011-10-19,269000.0,270000.0,31718.0,7.07,-7514,12079,-3801
2011-10-20,270000.0,270000.0,49658.0,7.07,-15876,24061,-6544
2011-10-21,270000.0,276000.0,36810.0,7.23,-6050,95,6368
2011-10-24,273000.0,283500.0,35895.0,7.43,-6312,12839,-9384
2011-10-25,281500.0,280500.0,42727.0,7.35,98,6439,-6157
2011-10-26,276000.0,272500.0,26177.0,7.14,3986,-2023,-2726
2011-10-27,275000.0,280000.0,28179.0,7.34,-5923,4355,895
2011-10-28,289000.0,285000.0,48488.0,7.47,-12465,18907,-5400
2011-10-31,282000.0,272500.0,19018.0,7.14,3837,1252,-3672
2011-11-01,267000.0,264000.0,60235.0,6.92,19299,16364,-33076
2011-11-02,258000.0,258500.0,60567.0,6.77,18268,4037,-20283
2011-11-03,260000.0,248500.0,51443.0,6.51,14775,3593,-18485
2011-11-04,254500.0,253000.0,65714.0,6.63,28886,6479,-37297
2011-11-07,253500.0,253000.0,24566.0,6.63,7012,4110,-9131
2011-11-08,255500.0,253000.0,15955.0,6.63,-467,2658,-3737
2011-11-09,256000.0,254500.0,30527.0,6.67,-1736,1711,-3192
2011-11-10,243000.0,233500.0,67436.0,6.12,19802,12507,-30396
2011-11-11,238500.0,242500.0,25777.0,6.35,2824,4036,-4071
2011-11-14,249500.0,253000.0,28571.0,6.63,-9305,9071,609
2011-11-15,252500.0,249000.0,23832.0,6.52,3730,859,-5226
2011-11-16,251000.0,239500.0,28171.0,6.28,7720,-5809,295
2011-11-17,239500.0,241500.0,32556.0,6.33,12125,-3808,-8166
2011-11-18,236000.0,236500.0,24068.0,6.2,6344,-920,-5870
2011-11-21,234000.0,227500.0,33423.0,5.96,16186,-2413,-15613
2011-11-22,227500.0,227500.0,35906.0,5.96,8854,1186,-9872
2011-11-23,226000.0,223000.0,25469.0,5.84,4111,5024,-8880
2011-11-24,221000.0,224000.0,18051.0,5.87,4978,1814,-6535
2011-11-25,223000.0,221000.0,21617.0,5.79,6152,2450,-9161
2011-11-28,223500.0,219000.0,60783.0,5.74,42565,-8158,-35556
2011-11-29,222000.0,231000.0,66005.0,6.05,-18685,11360,204
2011-11-30,232000.0,229500.0,46456.0,6.01,-4764,880,2828
2011-12-01,240000.0,237500.0,57706.0,6.22,5702,-1271,-5927
2011-12-02,243500.0,238000.0,37079.0,6.24,2718,-4637,2298
2011-12-05,241500.0,259000.0,88857.0,6.79,-22826,5598,17498
2011-12-06,258500.0,252500.0,39537.0,6.62,7682,5769,-13979
2011-12-07,252500.0,265000.0,75973.0,6.94,-26431,13169,14781
2011-12-08,264500.0,272000.0,126983.0,7.13,-36741,27315,5836
2011-12-09,266000.0,285500.0,164405.0,7.48,-28415,37888,-12695
2011-12-12,287500.0,283500.0,57953.0,7.43,-782,18026,-21220
2011-12-13,290500.0,287000.0,151882.0,7.52,-17899,31947,-22612
2011-12-14,291000.0,289500.0,75538.0,7.59,-6040,12761,-7898
2011-12-15,282500.0,281000.0,28495.0,7.36,3780,5194,-9693
2011-12-16,275500.0,277500.0,34873.0,7.27,-118,891,2487
