Symbol,녹십자_시가(원),녹십자_종가(원),녹십자_거래량(주),녹십자_PER(IFRS-연결),녹십자_순매수수량(개인)(주),녹십자_순매수수량(기관계)(주),녹십자_순매수수량(외국인계)(주)
2012-01-04,148000.0,142000.0,32508.0,25.59,12109,-8338,-4072
2012-01-05,144000.0,143000.0,33145.0,25.77,3251,-1766,-5316
2012-01-06,143000.0,150000.0,110330.0,27.03,27310,-5459,-27555
2012-01-09,147000.0,144000.0,33241.0,25.95,4655,-7147,6013
2012-01-10,145000.0,146500.0,29266.0,26.4,-246,84,-3338
2012-01-11,148500.0,149000.0,37850.0,26.85,-1191,4894,-5985
2012-01-12,150000.0,149500.0,21506.0,26.94,1505,2257,-3799
2012-01-13,148500.0,145500.0,33350.0,26.22,16396,-5733,-10950
2012-01-16,146000.0,141500.0,24072.0,25.5,12009,-4581,-6089
2012-01-17,143000.0,144500.0,27835.0,26.04,-7263,1669,3766
2012-01-18,143500.0,142500.0,17186.0,25.68,1014,-1018,1233
2012-01-19,144000.0,142500.0,26581.0,25.68,9501,-3434,-6834
2012-01-20,143000.0,143500.0,30092.0,25.86,-7059,4056,2993
2012-01-25,145000.0,147500.0,22869.0,26.58,-9618,2072,7430
2012-01-26,147000.0,147000.0,20121.0,26.49,1027,-110,-1007
2012-01-27,146500.0,144000.0,20053.0,25.95,8701,-8401,-97
2012-01-30,144500.0,142500.0,11734.0,25.68,848,-244,-1508
2012-01-31,144000.0,143000.0,13648.0,25.77,-1223,-2731,4445
2012-02-01,142000.0,139000.0,72836.0,25.05,38019,-3789,-33663
2012-02-02,140000.0,133500.0,120960.0,24.06,69343,-35301,-34641
2012-02-03,133500.0,129000.0,127120.0,23.24,55960,-5456,-48007
2012-02-06,130500.0,124500.0,99112.0,22.43,55882,-5850,-44993
2012-02-07,125000.0,133000.0,70702.0,23.97,-19544,14444,4619
2012-02-08,135000.0,133500.0,62683.0,24.06,-14033,18628,-7290
2012-02-09,133500.0,131500.0,38480.0,23.7,10859,-4171,-7386
2012-02-10,130500.0,129000.0,37490.0,23.24,13726,-13129,906
