Symbol,아이에스동서_시가(원),아이에스동서_종가(원),아이에스동서_거래량(주),아이에스동서_PER(IFRS-연결),아이에스동서_순매수수량(개인)(주),아이에스동서_순매수수량(기관계)(주),아이에스동서_순매수수량(외국인계)(주)
2002-01-22,3960.0,3910.0,44970.0,,0,0,0
2002-01-23,3990.0,3960.0,20630.0,,10,-10,0
2002-01-24,3860.0,3370.0,58530.0,,0,0,0
2002-01-25,3050.0,3300.0,255726.0,,10,-10,0
2002-01-28,3300.0,3100.0,67180.0,,20,-20,0
2002-01-29,3400.0,3565.0,260674.0,,0,0,0
2002-01-30,4095.0,4095.0,106041.0,,0,0,0
2002-01-31,4010.0,3750.0,173280.0,,10,-10,0
2002-02-01,3750.0,3300.0,47690.0,,0,0,0
2002-02-04,3450.0,3300.0,27874.0,,0,0,0
2002-02-05,3290.0,3320.0,37230.0,,2800,0,0
2002-02-06,3155.0,3090.0,32140.0,,0,0,0
2002-02-07,3150.0,2800.0,54550.0,,0,0,0
2002-02-08,2800.0,2995.0,37870.0,,0,0,0
2002-02-14,3045.0,3050.0,25410.0,,20,-20,0
2002-02-15,2900.0,2950.0,33530.0,,0,0,0
2002-02-18,3000.0,2900.0,58790.0,,0,0,0
2002-02-19,2900.0,2860.0,48250.0,,0,0,0
2002-02-20,2850.0,2955.0,67830.0,,0,0,0
2002-02-21,2955.0,2955.0,0.0,,0,0,0
2002-02-22,2955.0,2955.0,0.0,,0,0,0
2002-02-25,2955.0,2955.0,0.0,,0,0,0
2002-02-26,2955.0,2955.0,0.0,,0,0,0
2002-02-27,2955.0,2955.0,0.0,,0,0,0
2002-02-28,2955.0,2955.0,0.0,,0,0,0
2002-03-04,2955.0,2955.0,0.0,,0,0,0
2002-03-05,2955.0,2955.0,0.0,,0,0,0
2002-03-06,2955.0,2955.0,0.0,,0,0,0
2002-03-07,2955.0,2955.0,0.0,,0,0,0
2002-03-08,2955.0,2955.0,0.0,,0,0,0
2002-03-11,2955.0,2955.0,0.0,,0,0,0
2002-03-12,2955.0,2955.0,0.0,,0,0,0
2002-03-13,2955.0,2955.0,0.0,,0,0,0
2002-03-14,2955.0,2955.0,0.0,,0,0,0
2002-03-15,2955.0,2955.0,0.0,,0,0,0
2002-03-18,10200.0,10200.0,45269.0,,0,0,0
2002-03-19,8800.0,8700.0,40323.0,,10,-10,0
2002-03-20,8700.0,8910.0,26800.0,,0,0,0
2002-03-21,8920.0,8600.0,11950.0,,40,-40,0
2002-03-22,8600.0,8850.0,7650.0,,20,-20,0
2002-03-25,8850.0,8000.0,6611.0,,50,-50,0
2002-03-26,8010.0,8300.0,3206.0,,20,-20,0
2002-03-27,8490.0,8590.0,16852.0,,0,0,0
2002-03-28,7740.0,8720.0,6756.0,,20,-20,0
2002-03-29,8690.0,8550.0,4410.0,,60,-60,0
2002-04-01,8700.0,8700.0,1010.0,,10,-10,0
2002-04-02,8680.0,8730.0,5820.0,,-4490,-20,0
2002-04-03,8730.0,8850.0,3840.0,,-570,-110,0
2002-04-04,8850.0,9010.0,6502.0,,-2680,0,0
2002-04-08,9300.0,9490.0,3320.0,,-2090,-20,0
2002-04-09,9300.0,9550.0,7244.0,,-4390,-20,0
2002-04-10,9550.0,8900.0,2980.0,,20,-20,0
2002-04-11,8650.0,9990.0,7190.0,,-7100,-20,0
2002-04-12,9490.0,9990.0,3220.0,,-740,-40,0
2002-04-15,9900.0,9950.0,2690.0,,-2150,0,0
2002-04-16,9360.0,9900.0,2676.0,,-2240,-10,0
2002-04-17,9890.0,9820.0,5173.0,,-2572,-10,0
2002-04-18,9990.0,9990.0,5770.0,,0,0,0
2002-04-19,9990.0,9810.0,2999.0,,-1950,-10,0
2002-04-22,9950.0,9900.0,6390.0,,-2770,-30,0
2002-04-23,9410.0,9950.0,4721.0,,-1800,0,0
2002-04-24,9900.0,9900.0,3420.0,,-2480,-20,0
2002-04-25,9900.0,9800.0,2720.0,,-1460,0,0
2002-04-26,9800.0,9910.0,3300.0,,-2750,0,0
2002-04-29,9900.0,9800.0,4926.0,,-4080,0,0
2002-04-30,9800.0,9800.0,2510.0,,-2150,-20,0
2002-05-02,9700.0,9800.0,2014.0,,-1570,-30,0
2002-05-03,9800.0,9800.0,1911.0,,-1080,0,0
2002-05-06,9800.0,9750.0,1160.0,,10,-10,0
2002-05-07,9900.0,9700.0,2850.0,,10,-10,0
2002-05-08,9700.0,9100.0,3410.0,,0,0,0
2002-05-09,9300.0,9500.0,4380.0,,40,-40,0
2002-05-10,9700.0,9900.0,3010.0,,0,0,0
2002-05-13,9100.0,9300.0,1610.0,,0,0,0
2002-05-14,10000.0,9690.0,990.0,,10,-10,10
2002-05-15,9800.0,9800.0,6690.0,,0,0,0
2002-05-16,9800.0,9800.0,3640.0,,10,-10,0
2002-05-17,9510.0,9700.0,2060.0,,30,-30,0
2002-05-20,9700.0,9600.0,29450.0,,21970,-25670,0
2002-05-21,9550.0,9600.0,12110.0,,5220,-7520,0
2002-05-22,9300.0,9750.0,10380.0,,4910,-5410,0
2002-05-23,9700.0,9600.0,15980.0,,-1090,-3310,0
2002-05-24,9400.0,9590.0,4150.0,,-1500,0,0
2002-05-27,9590.0,9500.0,2050.0,,-1600,0,0
2002-05-28,9500.0,9200.0,8150.0,,1960,-3960,0
2002-05-29,9200.0,9200.0,7340.0,,-990,-2010,0
2002-05-30,9100.0,9100.0,12080.0,,1000,-2000,0
2002-05-31,9200.0,9200.0,360.0,,350,-350,0
2002-06-03,8740.0,9010.0,1800.0,,0,0,0
2002-06-04,8710.0,9100.0,1180.0,,20,-20,0
2002-06-05,8950.0,8810.0,590.0,,0,0,0
2002-06-07,9000.0,9000.0,2040.0,,0,0,0
2002-06-10,9000.0,9000.0,5140.0,,430,-430,0
2002-06-11,8990.0,9000.0,1070.0,,10,-10,0
2002-06-12,9000.0,9100.0,6070.0,,3090,-3090,0
2002-06-14,9100.0,9100.0,3750.0,,2010,-2010,0
2002-06-17,8900.0,9000.0,1740.0,,30,-30,0
2002-06-18,8990.0,8990.0,0.0,,0,0,0
2002-06-19,8810.0,8800.0,360.0,,0,0,0
2002-06-20,8790.0,8790.0,140.0,,0,0,0
2002-06-21,9900.0,8400.0,740.0,,0,0,0
2002-06-24,8700.0,8010.0,4350.0,,0,0,0
2002-06-25,8010.0,7800.0,1660.0,,10,-10,0
2002-06-26,7990.0,7980.0,2800.0,,0,0,0
2002-06-27,7900.0,7800.0,230.0,,0,0,0
2002-06-28,7800.0,8100.0,2410.0,,0,0,0
2002-07-02,9200.0,9200.0,10.0,,0,0,0
2002-07-03,8100.0,8200.0,3880.0,,0,0,0
2002-07-04,8200.0,8800.0,2810.0,,0,0,0
2002-07-05,8750.0,8400.0,4280.0,,0,0,0
2002-07-08,8000.0,8350.0,9440.0,,10,-10,0
2002-07-09,8000.0,8400.0,8280.0,,10,-10,0
2002-07-10,8000.0,8500.0,21310.0,,30,-30,0
2002-07-11,8600.0,8300.0,7780.0,,4080,-4080,0
2002-07-12,8600.0,8000.0,22480.0,,16940,-16940,0
2002-07-15,8000.0,8100.0,6780.0,,10,-10,0
2002-07-16,8320.0,8320.0,27900.0,,6360,-6360,0
2002-07-18,8190.0,8140.0,10110.0,,0,0,0
2002-07-19,8200.0,8190.0,1560.0,,0,0,0
2002-07-22,7810.0,7710.0,5450.0,,-1000,0,0
2002-07-23,7980.0,7950.0,1310.0,,1000,0,0
2002-07-24,7900.0,8000.0,5940.0,,0,0,0
2002-07-25,8010.0,8100.0,5370.0,,10,-10,0
2002-07-26,8100.0,7950.0,3970.0,,0,0,0
2002-07-29,7320.0,7950.0,2400.0,,10,-10,0
2002-07-30,8100.0,8010.0,5070.0,,10,-10,0
2002-07-31,8020.0,8100.0,3410.0,,20,-20,0
2002-08-01,8010.0,8050.0,5350.0,,10,-10,0
2002-08-02,8100.0,8100.0,8210.0,,-1680,0,0
2002-08-05,8300.0,8200.0,10980.0,,0,0,0
2002-08-06,8280.0,8070.0,11390.0,,0,0,0
2002-08-07,8360.0,8290.0,5040.0,,0,0,0
2002-08-08,8580.0,8610.0,7330.0,,0,0,0
2002-08-09,9500.0,9000.0,4220.0,,2060,-2060,0
2002-08-12,9000.0,8980.0,9490.0,,5010,-5010,0
2002-08-13,9000.0,9000.0,5890.0,,3230,-3230,0
2002-08-14,8640.0,8850.0,1440.0,,500,-500,0
2002-08-16,8850.0,8850.0,7696.0,,7030,-7030,0
2002-08-19,8700.0,9000.0,23710.0,,21520,-21520,0
2002-08-20,8990.0,9000.0,9398.0,,5108,-5108,0
2002-08-21,8710.0,8880.0,2870.0,,40,-40,0
2002-08-22,8900.0,9000.0,15012.0,,10142,-10142,0
2002-08-23,8900.0,8950.0,8270.0,,6430,-6430,0
2002-08-26,9100.0,9000.0,3400.0,,1980,-1980,0
2002-08-27,9000.0,9100.0,5370.0,,3320,-3320,0
2002-08-28,8810.0,9000.0,10516.0,,9670,-9670,0
2002-08-29,9100.0,9000.0,24735.0,,22788,-22788,0
2002-08-30,9000.0,10350.0,34710.0,,6480,-6480,0
2002-09-02,11900.0,11900.0,151589.0,,21860,-11880,0
2002-09-03,11500.0,10700.0,84669.0,,22160,-50,0
2002-09-04,10700.0,11100.0,79075.0,,16700,-4040,0
2002-09-05,11450.0,11250.0,70565.0,,10500,0,0
2002-09-06,11250.0,10400.0,37425.0,,520,-20,0
2002-09-09,10300.0,10300.0,16065.0,,4190,0,0
2002-09-10,10400.0,10700.0,21389.0,,2920,-30,0
2002-09-11,10700.0,10000.0,27812.0,,11040,0,0
2002-09-12,10250.0,9650.0,24620.0,,10430,-10780,310
2002-09-13,9650.0,9590.0,21940.0,,9910,-9910,0
2002-09-16,9120.0,9350.0,3660.0,,-450,0,0
2002-09-17,9400.0,9350.0,5980.0,,10,-10,0
2002-09-18,9200.0,9100.0,7570.0,,10,-10,0
2002-09-19,9480.0,8960.0,2780.0,,-160,0,160
2002-09-23,8500.0,9000.0,2414.0,,0,0,0
2002-09-24,8600.0,8500.0,2479.0,,0,0,0
2002-09-25,8700.0,8900.0,5923.0,,0,0,0
2002-09-26,8900.0,8990.0,4790.0,,10,-10,0
2002-09-27,8500.0,8990.0,1360.0,,490,-20,-470
2002-09-30,8540.0,8950.0,3310.0,,0,0,0
2002-10-01,8560.0,8700.0,1790.0,,0,0,0
2002-10-02,8700.0,8850.0,3050.0,,2030,0,0
2002-10-04,8800.0,8800.0,1640.0,,960,0,0
2002-10-07,8800.0,8800.0,1700.0,,650,0,0
2002-10-08,8800.0,8750.0,6380.0,,20,0,0
2002-10-09,8750.0,8700.0,4811.0,,-320,0,0
2002-10-10,8600.0,8550.0,3495.0,,2230,0,0
2002-10-11,8250.0,8500.0,2651.0,,991,-1,0
2002-10-14,8500.0,8500.0,5170.0,,4310,0,0
2002-10-15,8510.0,8650.0,16780.0,,2500,0,0
2002-10-16,8750.0,8700.0,5820.0,,-1990,-10,0
2002-10-17,8700.0,8770.0,1637.0,,270,-10,0
2002-10-18,8610.0,8650.0,8960.0,,3110,0,0
2002-10-21,8600.0,8530.0,5830.0,,150,-10,0
2002-10-22,8700.0,8590.0,3470.0,,2120,0,0
2002-10-23,8600.0,8590.0,1670.0,,400,0,0
2002-10-24,8510.0,8480.0,3980.0,,2710,0,0
2002-10-25,8450.0,8250.0,12570.0,,5460,0,0
2002-10-28,8500.0,8440.0,2460.0,,420,0,0
2002-10-29,8400.0,8340.0,2920.0,,40,-40,0
2002-10-30,8260.0,8250.0,2640.0,,0,0,0
2002-10-31,8490.0,8400.0,680.0,,0,0,0
2002-11-01,8390.0,8340.0,5150.0,,-890,0,0
2002-11-04,8300.0,8200.0,7870.0,,-110,0,0
2002-11-05,8000.0,8100.0,6080.0,,0,0,0
2002-11-06,8100.0,7960.0,16390.0,,0,0,0
2002-11-07,7760.0,7970.0,7576.0,,0,0,0
2002-11-08,8090.0,8040.0,4187.0,,0,0,0
2002-11-11,7900.0,7850.0,4730.0,,0,0,0
2002-11-12,7520.0,7890.0,1540.0,,0,0,0
2002-11-13,7930.0,8000.0,2600.0,,0,0,0
2002-11-14,8100.0,8200.0,7393.0,,-2900,0,0
2002-11-15,8200.0,8400.0,2313.0,,-110,0,0
2002-11-18,8300.0,8790.0,28612.0,,21310,0,0
2002-11-19,8800.0,8950.0,7216.0,,5000,0,0
2002-11-20,8710.0,8800.0,3590.0,,3060,0,0
2002-11-21,8810.0,8670.0,1980.0,,10,-10,0
2002-11-22,8800.0,8650.0,10963.0,,2003,-3,0
2002-11-25,8700.0,8630.0,20510.0,,10100,0,0
2002-11-26,8600.0,8560.0,4890.0,,10,-10,0
2002-11-27,8650.0,8900.0,4830.0,,-350,0,0
2002-11-28,8900.0,8750.0,1107.0,,0,0,0
2002-11-29,8650.0,8890.0,60.0,,0,0,0
2002-12-02,8600.0,8810.0,7120.0,,-1140,0,0
2002-12-03,8800.0,8750.0,5050.0,,0,0,0
2002-12-04,8650.0,8750.0,4700.0,,0,0,0
2002-12-05,8700.0,9190.0,12650.0,,3160,0,0
2002-12-06,9190.0,9370.0,370.0,,10,-10,0
2002-12-09,9370.0,9200.0,4430.0,,-670,0,670
2002-12-10,10550.0,9140.0,16590.0,,8960,-2000,0
2002-12-11,9140.0,8970.0,7000.0,,6760,-10,0
2002-12-12,9000.0,9250.0,2860.0,,0,0,0
2002-12-13,8900.0,9050.0,9050.0,,3680,-10,-670
2002-12-16,9100.0,9090.0,4130.0,,0,0,0
2002-12-17,9100.0,9180.0,1360.0,,0,0,0
2002-12-18,9150.0,8910.0,1713.0,,0,0,0
2002-12-20,8960.0,8970.0,1790.0,,30,-30,0
2002-12-23,8850.0,8950.0,3154.0,,10,-10,0
2002-12-24,8950.0,8930.0,13310.0,,0,0,0
2002-12-26,8800.0,8850.0,3920.0,,30,-30,0
2002-12-27,8950.0,9100.0,7320.0,,10,-10,0
2002-12-30,9200.0,9100.0,4000.0,,-220,0,0
2003-01-02,9000.0,9100.0,2090.0,0.82,-40,0,0
2003-01-03,9100.0,9000.0,12921.0,0.81,-600,-1000,0
2003-01-06,9000.0,9000.0,5710.0,0.81,1020,-1020,0
2003-01-07,9000.0,8900.0,4940.0,0.8,0,0,0
2003-01-08,8540.0,8900.0,5290.0,0.8,-500,0,0
2003-01-09,9000.0,9050.0,6790.0,0.81,980,-1030,0
2003-01-10,9500.0,9100.0,8830.0,0.82,4220,-3780,0
2003-01-13,9100.0,9130.0,3420.0,0.82,830,-830,0
2003-01-14,9300.0,9200.0,9140.0,0.82,2510,-2510,0
2003-01-15,9250.0,9200.0,19680.0,0.82,11160,-11160,0
2003-01-16,9300.0,9140.0,12340.0,0.82,4630,-4630,0
2003-01-17,9000.0,9200.0,9665.0,0.82,5000,-5000,0
2003-01-20,9200.0,9130.0,11030.0,0.82,490,4510,0
2003-01-21,9110.0,9170.0,8410.0,0.82,4160,-4010,0
2003-01-22,9190.0,9020.0,3402.0,0.81,800,-800,0
2003-01-23,9100.0,9100.0,15570.0,0.82,9720,-10500,780
2003-01-24,9100.0,9090.0,7580.0,0.81,140,-140,0
2003-01-27,8580.0,9000.0,10030.0,0.81,780,0,-780
2003-01-28,9100.0,8950.0,2450.0,0.8,0,0,0
2003-01-29,9000.0,9100.0,17020.0,0.82,3100,-8100,0
2003-01-30,9050.0,9100.0,20330.0,0.82,-3430,2430,0
2003-02-03,9100.0,9100.0,10410.0,0.82,3960,-3960,0
2003-02-04,9100.0,9110.0,24836.0,0.82,11500,-12980,0
2003-02-05,9130.0,9240.0,660.0,0.83,0,0,0
2003-02-06,9100.0,9050.0,3500.0,0.81,450,-700,0
2003-02-07,9000.0,9090.0,4850.0,0.81,2190,-900,0
2003-02-10,9380.0,9000.0,1480.0,0.81,120,-120,0
2003-02-11,9100.0,8970.0,2736.0,0.8,460,-460,0
2003-02-12,9220.0,9000.0,3470.0,0.81,-500,0,500
2003-02-13,9100.0,9000.0,3320.0,0.81,500,0,0
2003-02-14,9100.0,9090.0,5730.0,0.81,-1690,-10,0
2003-02-17,9010.0,9000.0,2470.0,0.81,-480,-220,0
2003-02-18,8870.0,8900.0,2266.0,0.8,0,0,0
2003-02-19,9000.0,8900.0,6224.0,0.8,110,0,0
2003-02-20,8900.0,8800.0,3090.0,0.79,-500,0,0
2003-02-21,8800.0,8700.0,3770.0,0.78,-360,0,0
2003-02-24,8690.0,8700.0,4733.0,0.78,740,0,0
2003-02-25,8610.0,8790.0,5231.0,0.79,1370,0,0
2003-02-26,8790.0,8800.0,3760.0,0.79,10,-10,0
2003-02-27,8800.0,8850.0,12600.0,0.79,-10420,0,0
2003-02-28,8990.0,8800.0,2378.0,0.79,0,0,0
2003-03-03,8850.0,9790.0,52580.0,0.88,-9450,-30450,0
2003-03-04,9300.0,9650.0,2590.0,0.86,10,-10,0
2003-03-05,9400.0,9000.0,7151.0,0.81,-1981,0,0
2003-03-06,9000.0,9290.0,780.0,0.83,0,0,0
2003-03-07,8920.0,9800.0,24360.0,0.88,-18800,-10,0
2003-03-10,9850.0,9550.0,22450.0,0.86,-2010,-10,0
2003-03-11,9500.0,9550.0,3430.0,0.86,-800,0,0
2003-03-12,9350.0,9400.0,3470.0,0.84,10,-10,0
2003-03-13,9270.0,9100.0,7990.0,0.82,0,0,0
2003-03-14,9100.0,9250.0,4490.0,0.83,0,0,0
2003-03-17,9150.0,8980.0,5510.0,0.8,0,0,0
2003-03-18,9100.0,9190.0,2890.0,0.82,10,-10,0
2003-03-19,9190.0,9170.0,1130.0,0.82,10,-10,0
2003-03-20,9190.0,8900.0,4413.0,0.8,0,0,0
2003-03-21,9000.0,9100.0,2150.0,0.82,0,0,0
2003-03-24,9100.0,9090.0,1750.0,0.81,20,-20,0
2003-03-25,8710.0,8820.0,950.0,0.79,-190,0,0
2003-03-26,8900.0,8810.0,2160.0,0.79,0,0,0
2003-03-27,9000.0,9040.0,29480.0,0.81,-18000,8000,0
2003-03-28,9010.0,9190.0,36340.0,0.82,-10000,0,0
2003-03-31,8930.0,9190.0,5150.0,0.82,-1990,1990,0
2003-04-01,9000.0,9190.0,4550.0,0.82,0,0,0
2003-04-02,9000.0,9020.0,7840.0,0.81,1400,1150,0
2003-04-03,8910.0,9080.0,180.0,0.81,0,0,0
2003-04-04,8940.0,8870.0,10790.0,0.79,1370,6000,0
2003-04-07,9100.0,8970.0,14980.0,0.8,-5000,5000,0
2003-04-08,8970.0,8920.0,3720.0,0.8,10,-10,0
2003-04-09,8800.0,8270.0,8120.0,0.74,0,0,0
2003-04-10,8450.0,8750.0,4510.0,0.78,10,-10,0
2003-04-11,8800.0,8500.0,10160.0,0.76,10,-10,0
2003-04-14,8360.0,8500.0,12830.0,0.76,-9850,9850,0
2003-04-15,8500.0,8560.0,1687.0,0.77,17,-7,-10
2003-04-16,8500.0,8770.0,10280.0,0.79,-3920,5000,-490
2003-04-17,8700.0,8760.0,1373.0,0.78,0,0,0
2003-04-18,8700.0,8700.0,27073.0,0.78,20,-20,0
2003-04-21,8750.0,8690.0,19870.0,0.78,-15000,15000,0
2003-04-22,8550.0,8500.0,12667.0,0.76,220,0,0
2003-04-23,8460.0,8500.0,5000.0,0.76,240,0,0
2003-04-24,8500.0,8360.0,5900.0,0.75,-300,0,0
2003-04-25,8300.0,8440.0,2020.0,0.76,-100,0,0
2003-04-28,8440.0,8540.0,3070.0,0.77,-1160,1160,0
2003-04-29,8590.0,8530.0,4018.0,0.76,0,0,0
2003-04-30,8550.0,8570.0,7960.0,0.77,0,0,0
2003-05-02,8500.0,8560.0,10570.0,0.77,0,0,0
2003-05-06,8570.0,8800.0,1490.0,0.79,0,0,0
2003-05-07,8750.0,8770.0,9830.0,0.79,0,0,0
2003-05-09,8790.0,8750.0,17290.0,0.78,-1000,0,0
2003-05-12,8750.0,8770.0,16060.0,0.79,-5990,0,0
2003-05-13,8750.0,8610.0,27700.0,0.77,-4000,-10,0
2003-05-14,8550.0,8700.0,15469.0,0.78,0,0,0
2003-05-15,8700.0,8800.0,20660.0,0.79,5980,-10,0
2003-05-16,8800.0,9130.0,39737.0,0.82,-4166,-4,0
2003-05-19,9130.0,9100.0,25790.0,0.82,-430,0,0
2003-05-20,8900.0,9100.0,9370.0,0.82,500,-30,0
2003-05-21,9010.0,9100.0,35970.0,0.82,-3000,5000,0
2003-05-22,9100.0,9090.0,14930.0,0.81,1510,-10,0
2003-05-23,9030.0,9070.0,20950.0,0.81,1100,0,0
2003-05-26,9000.0,8730.0,36317.0,0.78,-9993,-7,0
2003-05-27,8730.0,8420.0,20990.0,0.75,0,0,0
2003-05-28,8440.0,8460.0,9110.0,0.76,20,-20,0
2003-05-29,8510.0,8600.0,9730.0,0.77,0,0,0
2003-05-30,8500.0,8570.0,9650.0,0.77,0,0,0
2003-06-02,8700.0,8590.0,22830.0,0.77,10,-10,0
2003-06-03,8590.0,8510.0,34570.0,0.76,0,0,0
2003-06-04,8520.0,8560.0,15160.0,0.77,0,0,0
2003-06-05,8530.0,8630.0,9010.0,0.77,0,0,0
2003-06-09,8700.0,8650.0,6966.0,0.77,0,0,0
2003-06-10,8650.0,8930.0,8230.0,0.8,-90,-10,0
2003-06-11,9000.0,9040.0,16280.0,0.81,3840,0,0
2003-06-12,9040.0,9110.0,16690.0,0.82,3760,-20,0
2003-06-13,9110.0,9080.0,21150.0,0.81,1790,0,0
2003-06-16,9080.0,9050.0,26650.0,0.81,100,0,0
2003-06-17,9000.0,8900.0,14440.0,0.8,-100,-10,120
2003-06-18,8700.0,8800.0,6160.0,0.79,2010,-10,0
2003-06-19,8670.0,8790.0,8050.0,0.79,2010,-10,0
2003-06-20,8650.0,8710.0,5940.0,0.78,2000,0,0
2003-06-23,8660.0,8700.0,8730.0,0.78,1590,-20,0
2003-06-24,8850.0,8800.0,7890.0,0.79,1010,0,0
2003-06-25,8630.0,8720.0,21970.0,0.78,1490,0,0
2003-06-26,8950.0,8950.0,12280.0,0.8,1500,0,0
2003-06-27,8980.0,8830.0,6200.0,0.79,0,0,0
2003-06-30,8770.0,8900.0,5700.0,0.8,0,0,0
2003-07-01,8740.0,8750.0,7830.0,0.78,0,0,0
2003-07-02,8700.0,8710.0,20570.0,0.78,0,0,0
2003-07-03,8760.0,8840.0,10260.0,0.79,0,0,0
2003-07-04,8990.0,8800.0,17840.0,0.79,0,0,0
2003-07-07,8900.0,10050.0,146557.0,0.9,45122,-7512,0
2003-07-08,10500.0,11400.0,165107.0,1.02,18320,-25820,0
2003-07-09,11300.0,11500.0,69860.0,1.03,14250,-10050,0
2003-07-10,11000.0,10400.0,81928.0,0.93,27020,0,0
2003-07-11,10200.0,11200.0,47010.0,1.0,9920,990,0
2003-07-14,10950.0,11250.0,55120.0,1.01,-6980,-20,0
2003-07-15,11250.0,11000.0,29030.0,0.99,1311,-20,0
2003-07-16,10800.0,10950.0,35850.0,0.98,10,-10,0
2003-07-18,10600.0,11000.0,45330.0,0.99,4010,4980,0
2003-07-21,11200.0,11050.0,28380.0,0.99,0,0,0
2003-07-22,11200.0,11250.0,25120.0,1.01,4740,0,0
2003-07-23,11150.0,10900.0,12930.0,0.98,500,0,0
2003-07-24,10900.0,10850.0,23330.0,0.97,1530,0,0
2003-07-25,11100.0,11100.0,23785.0,0.99,5500,0,0
2003-07-28,11000.0,10950.0,35660.0,0.98,2510,3000,0
2003-07-29,10900.0,10950.0,9838.0,0.98,800,0,0
2003-07-30,10950.0,10950.0,17562.0,0.98,2180,9330,0
2003-07-31,10950.0,10950.0,11050.0,0.98,2370,0,-120
2003-08-01,10950.0,10950.0,16660.0,0.98,2940,-10,0
2003-08-04,10850.0,11000.0,13560.0,0.99,10,-10,0
2003-08-05,11100.0,11500.0,11850.0,1.03,930,-930,0
2003-08-06,11400.0,11300.0,11211.0,1.01,1530,-30,0
2003-08-07,11300.0,11250.0,11200.0,1.01,0,0,0
2003-08-08,11250.0,11350.0,9350.0,1.02,10,-10,0
2003-08-11,11350.0,11250.0,15830.0,1.01,0,0,0
2003-08-12,11600.0,11250.0,8120.0,1.01,0,0,0
2003-08-13,11250.0,11450.0,14290.0,1.03,5000,0,0
2003-08-14,11500.0,11600.0,35440.0,1.04,18010,-10,0
2003-08-18,11750.0,12000.0,35707.0,1.08,2070,-2070,0
2003-08-19,12100.0,11900.0,29070.0,1.07,5010,-10,0
2003-08-20,11900.0,11650.0,22290.0,1.04,2600,0,0
2003-08-21,11600.0,11950.0,28990.0,1.07,7900,0,0
2003-08-22,12150.0,12000.0,17660.0,1.08,4500,0,0
2003-08-25,12400.0,11750.0,21376.0,1.05,260,1000,0
2003-08-26,11850.0,11750.0,6010.0,1.05,1870,0,0
2003-08-27,11700.0,11900.0,24002.0,1.07,10392,-2,0
2003-08-28,11800.0,12000.0,16010.0,1.08,3000,0,0
2003-08-29,12100.0,12000.0,6414.0,1.08,0,0,0
2003-09-01,11900.0,11700.0,30550.0,1.05,5410,-5410,0
2003-09-02,11850.0,11450.0,13575.0,1.03,4773,-4773,0
2003-09-03,11500.0,12950.0,101533.0,1.16,23900,-4570,0
2003-09-04,12650.0,12500.0,18120.0,1.12,1440,-20,0
2003-09-05,12100.0,11750.0,46230.0,1.05,-3000,3000,0
2003-09-08,11750.0,12000.0,27780.0,1.08,-7120,4120,0
2003-09-09,12000.0,12000.0,31720.0,1.08,-300,300,0
2003-09-15,12000.0,12300.0,45419.0,1.1,-5000,2000,0
2003-09-16,12200.0,12300.0,17260.0,1.1,30,-30,0
2003-09-17,12250.0,12200.0,25736.0,1.09,0,0,0
2003-09-18,12250.0,12400.0,19240.0,1.11,0,0,0
2003-09-19,12300.0,12900.0,26640.0,1.16,310,-310,0
2003-09-22,12800.0,12900.0,40410.0,1.16,210,-710,0
2003-09-23,12700.0,12450.0,19040.0,1.12,-2000,0,0
2003-09-24,12450.0,12600.0,7500.0,1.13,1010,-10,0
2003-09-25,12300.0,12600.0,6690.0,1.13,0,0,0
2003-09-26,12500.0,12650.0,9210.0,1.13,0,0,0
2003-09-29,12750.0,13150.0,11060.0,1.18,-4880,0,4880
2003-09-30,13200.0,13250.0,21953.0,1.19,-5489,-11,5000
2003-10-01,13150.0,12850.0,11970.0,1.15,10,0,0
2003-10-02,12850.0,13000.0,17500.0,1.16,-10,1000,0
2003-10-06,13100.0,12950.0,5670.0,1.16,0,0,0
2003-10-07,13000.0,13000.0,15250.0,1.16,-8320,0,8820
2003-10-08,12800.0,13100.0,31820.0,1.17,-8220,-4000,11720
2003-10-09,13100.0,13200.0,9030.0,1.18,-2460,0,2960
2003-10-10,12950.0,13100.0,20750.0,1.17,-8800,-1200,10000
2003-10-13,12900.0,13100.0,36020.0,1.17,-19100,-100,20200
2003-10-14,13200.0,13000.0,17430.0,1.16,3730,-1900,0
2003-10-15,13000.0,13000.0,8670.0,1.16,0,0,0
2003-10-16,12900.0,13000.0,28240.0,1.16,-8380,-1820,8000
2003-10-17,13000.0,13200.0,13830.0,1.18,2010,-2010,0
2003-10-20,13000.0,13200.0,28340.0,1.18,-3400,-20,4920
2003-10-21,13200.0,13650.0,60530.0,1.22,2110,-30,0
2003-10-22,13500.0,13800.0,14080.0,1.24,10,-10,0
2003-10-23,14200.0,13550.0,9556.0,1.21,136,-136,0
2003-10-24,13550.0,14100.0,23020.0,1.26,4270,-4000,0
2003-10-27,14400.0,14500.0,45465.0,1.3,5530,-4010,0
2003-10-28,14500.0,14100.0,46420.0,1.26,1010,-1010,0
2003-10-29,14100.0,14200.0,6900.0,1.27,0,0,0
2003-10-30,13950.0,13700.0,26900.0,1.23,-2230,0,2230
2003-10-31,13600.0,13600.0,20050.0,1.22,-40,-10,50
2003-11-03,13350.0,13900.0,6280.0,1.25,0,0,0
2003-11-04,13700.0,13800.0,13080.0,1.24,1180,0,0
