Symbol,아모레G_시가(원),아모레G_종가(원),아모레G_거래량(주),아모레G_PER(IFRS-연결),아모레G_순매수수량(개인)(주),아모레G_순매수수량(기관계)(주),아모레G_순매수수량(외국인계)(주)
2015-07-07,198500.0,170000.0,729604.0,63.04,213910,-171116,-53296
2015-07-08,172000.0,167000.0,300722.0,61.93,30704,20443,-52455
2015-07-09,165000.0,166500.0,396339.0,61.74,40364,-2921,-36908
2015-07-10,167500.0,171500.0,215119.0,63.6,-16169,4911,9535
2015-07-13,171000.0,184000.0,190737.0,68.23,-30711,38888,-10413
2015-07-14,186500.0,184500.0,122216.0,68.42,-9904,36906,-27317
2015-07-15,184500.0,181000.0,91608.0,67.12,744,3671,-1982
2015-07-16,180500.0,178500.0,102154.0,66.19,-14444,-2554,15007
2015-07-17,177000.0,182500.0,100269.0,67.68,-33246,19023,14039
2015-07-20,184500.0,195000.0,228661.0,72.31,-95517,101138,-3961
2015-07-21,194500.0,190500.0,158134.0,70.64,12665,22046,-34762
2015-07-22,188500.0,192000.0,182617.0,71.2,-24144,74919,-36825
2015-07-23,194000.0,194000.0,125457.0,71.94,-12467,40067,-27601
2015-07-24,194000.0,190000.0,114390.0,70.46,10224,32885,-43128
2015-07-27,194000.0,196000.0,220912.0,72.68,-19624,61220,-41750
2015-07-28,196000.0,197000.0,166202.0,73.05,-14455,74491,-59868
2015-07-29,195500.0,197000.0,177931.0,73.05,-15248,86089,-70698
2015-07-30,197000.0,190000.0,136903.0,70.46,14233,29687,-43356
2015-07-31,194500.0,194500.0,163335.0,72.13,-4946,26844,-22467
2015-08-03,193500.0,195500.0,108271.0,72.5,-15354,30298,-14134
2015-08-04,195500.0,192000.0,135913.0,71.2,31106,-4824,-26042
2015-08-05,190000.0,199000.0,148143.0,73.8,-48131,37100,11018
2015-08-06,200000.0,194500.0,146472.0,72.13,15149,10229,-25388
2015-08-07,192000.0,197500.0,86307.0,73.24,-12974,33819,-21508
2015-08-10,197500.0,199500.0,98674.0,73.98,-4224,26543,-27319
2015-08-11,199500.0,195000.0,99072.0,72.31,-2796,38684,-35497
2015-08-12,194000.0,191000.0,258278.0,70.83,-1129,49520,-50760
2015-08-13,189000.0,188500.0,198857.0,69.9,30346,-1724,-28768
2015-08-17,184000.0,186000.0,160278.0,68.97,33107,-7963,-28441
2015-08-18,185500.0,175000.0,234851.0,64.9,47766,-52546,3656
2015-08-19,171000.0,167500.0,356893.0,62.11,26996,-6942,-21899
2015-08-20,166500.0,165000.0,192782.0,61.19,-297,56561,-55510
2015-08-21,156500.0,164000.0,184744.0,60.82,-26160,69091,-42931
2015-08-24,164000.0,161500.0,147569.0,59.89,3271,26541,-30160
2015-08-25,160000.0,160000.0,239725.0,59.33,44445,-27579,-16295
2015-08-26,160500.0,170500.0,255592.0,63.23,-26735,40349,-16376
2015-08-27,173000.0,174500.0,209193.0,64.71,-9341,57135,-49171
2015-08-28,178000.0,176500.0,132192.0,65.45,-2183,41117,-37067
2015-08-31,175000.0,172000.0,168141.0,63.78,13160,23931,-38253
2015-09-01,170500.0,166000.0,156310.0,61.56,32283,-56408,24623
2015-09-02,163000.0,168000.0,111359.0,62.3,-5404,-204,5368
2015-09-03,170000.0,164500.0,125972.0,61.0,25766,-18239,-7026
2015-09-04,162000.0,154000.0,268648.0,57.11,88532,-76726,-7557
2015-09-07,154500.0,156000.0,144197.0,57.85,-38370,-13095,53914
2015-09-08,156000.0,148500.0,298044.0,55.07,64432,-17672,-46381
2015-09-09,152000.0,158500.0,166042.0,58.78,-22244,31634,-9168
2015-09-10,156000.0,157500.0,187911.0,58.41,5293,22416,-22681
2015-09-11,157000.0,159000.0,142584.0,58.96,-12455,-15022,27127
2015-09-14,160000.0,156000.0,89558.0,57.85,16358,5310,-21400
2015-09-15,157000.0,155500.0,102000.0,57.66,9370,6715,-17903
2015-09-16,158000.0,154500.0,159576.0,57.29,56140,-49826,-7450
2015-09-17,157500.0,153000.0,145232.0,56.74,16365,-46551,28438
2015-09-18,155000.0,161000.0,295623.0,59.7,-54747,28470,28218
2015-09-21,159000.0,157500.0,120770.0,58.41,19029,-12511,-6294
2015-09-22,158500.0,162500.0,114928.0,60.26,-17867,36413,-19837
2015-09-23,159500.0,159500.0,114465.0,59.15,3878,36993,-42795
2015-09-24,161000.0,163500.0,100512.0,60.63,-16014,28388,-13391
2015-09-25,162500.0,157000.0,118301.0,58.22,38555,-5844,-34367
2015-09-30,153000.0,163000.0,172898.0,60.45,-17550,-15733,33706
2015-10-01,163500.0,164000.0,66766.0,60.82,1179,1258,-1582
2015-10-02,165500.0,171000.0,237653.0,63.41,-54190,38438,20645
2015-10-05,174500.0,177000.0,203102.0,65.64,-41367,44618,-8514
2015-10-06,179000.0,176500.0,146161.0,65.45,4888,29852,-39760
2015-10-07,174000.0,166500.0,117176.0,61.74,43233,-24072,-18210
2015-10-08,168500.0,166000.0,103937.0,61.56,16546,-28602,12056
2015-10-12,164000.0,159000.0,182808.0,58.96,54906,-7886,-47361
2015-10-13,158500.0,159500.0,178021.0,59.15,21999,8570,-27989
2015-10-14,159000.0,158500.0,106243.0,58.78,10454,16816,-28289
2015-10-15,156500.0,158000.0,116532.0,58.59,12353,37809,-49787
2015-10-16,161000.0,163000.0,156393.0,60.45,-25696,31066,-4215
2015-10-19,163500.0,159000.0,123781.0,58.96,24845,18789,-43802
2015-10-20,160000.0,161000.0,129479.0,59.7,9112,27034,-36114
2015-10-21,160500.0,160500.0,71962.0,59.52,3632,10059,-13663
2015-10-22,159000.0,159500.0,94973.0,59.15,8145,19437,-27643
2015-10-23,161000.0,161500.0,120956.0,59.89,5140,19717,-24964
2015-10-26,163500.0,161500.0,76778.0,59.89,2520,3105,-5625
2015-10-27,162000.0,162500.0,54434.0,60.26,1455,5321,-6573
2015-10-28,164000.0,169500.0,189315.0,62.86,-64806,72469,-8622
2015-10-29,168500.0,167000.0,100251.0,61.93,1942,19193,-22906
2015-10-30,166000.0,161000.0,172632.0,59.7,28301,-29740,-6099
2015-11-02,160500.0,161000.0,145422.0,59.7,12139,-13125,1426
2015-11-03,163000.0,166500.0,148653.0,61.74,-29999,38096,-8519
2015-11-04,166500.0,165500.0,111634.0,61.37,-17443,19046,-1619
2015-11-05,164000.0,165000.0,64105.0,61.19,1330,-13142,7784
2015-11-06,164500.0,160500.0,81001.0,59.52,31074,-18095,-13114
2015-11-09,160000.0,156500.0,61411.0,58.04,10311,-9288,-668
2015-11-10,156000.0,154500.0,121002.0,57.29,16409,-5835,-10977
2015-11-11,154000.0,156500.0,63889.0,58.04,507,21598,-22140
2015-11-12,156500.0,153500.0,78298.0,56.92,29204,-22679,-6620
2015-11-13,151000.0,155500.0,119390.0,57.66,4559,8046,-15314
2015-11-16,150000.0,150000.0,125098.0,55.62,28178,-38837,10709
2015-11-17,151000.0,149000.0,149559.0,55.25,36792,-38653,1658
2015-11-18,151000.0,145000.0,232958.0,53.77,37222,-43882,9974
2015-11-19,145500.0,150000.0,134113.0,55.62,-1451,-3227,4667
2015-11-20,149500.0,146500.0,105174.0,54.33,25580,-4829,-20631
2015-11-23,146500.0,153500.0,136073.0,56.92,-34926,61143,-27992
2015-11-24,154000.0,155500.0,94880.0,57.66,-15934,18663,-3061
2015-11-25,154000.0,155500.0,90610.0,57.66,2107,30054,-32526
2015-11-26,155500.0,156000.0,71647.0,57.85,-8478,16057,-8755
2015-11-27,156500.0,155000.0,113236.0,57.48,8172,1144,-8502
2015-11-30,154500.0,153500.0,172707.0,56.92,-11588,21157,-10033
2015-12-01,154500.0,156500.0,133290.0,58.04,-11165,36051,-25337
2015-12-02,156500.0,162000.0,220702.0,60.07,-44535,36246,7609
2015-12-03,161000.0,158500.0,98665.0,58.78,18106,-3145,-15595
2015-12-04,155000.0,153000.0,120988.0,56.74,18811,20161,-38972
2015-12-07,155000.0,150000.0,68556.0,55.62,2819,-1705,976
2015-12-08,150000.0,150500.0,54437.0,55.81,-13097,14781,-534
2015-12-09,151500.0,150500.0,80693.0,55.81,-12927,37891,-24468
2015-12-10,151000.0,148500.0,91028.0,55.07,8588,9978,-19109
2015-12-11,148000.0,146500.0,115043.0,54.33,14652,1716,-11113
2015-12-14,144000.0,140500.0,144710.0,52.1,29613,-64483,39604
2015-12-15,141500.0,141500.0,93239.0,52.47,-3828,-10255,13984
2015-12-16,144000.0,147500.0,111450.0,54.7,-13649,26216,-13335
2015-12-17,149500.0,149500.0,72077.0,55.44,-985,23164,-22579
2015-12-18,147500.0,149000.0,64067.0,55.25,-7453,24009,-18550
2015-12-21,149000.0,153500.0,89039.0,56.92,-9223,41408,-32185
2015-12-22,153000.0,150500.0,48109.0,55.81,4696,6186,-8559
2015-12-23,151500.0,151500.0,80054.0,56.18,-10943,-2939,16468
2015-12-24,153000.0,150000.0,68903.0,55.62,-11297,8010,3500
2015-12-28,150500.0,148500.0,89304.0,55.07,411,-3676,3423
2015-12-29,148000.0,150500.0,135063.0,55.81,38994,-57045,18135
2015-12-30,150500.0,148000.0,151821.0,54.88,29933,-36741,5472
2016-01-04,146500.0,147000.0,70219.0,46.54,-5387,-11736,18382
2016-01-05,146000.0,149000.0,83082.0,47.18,-6852,-5522,12054
2016-01-06,146000.0,150500.0,105751.0,47.65,-7280,5761,1489
2016-01-07,150000.0,154500.0,180844.0,48.92,-33490,28948,4400
2016-01-08,153000.0,157000.0,90707.0,49.71,-22453,41441,-20302
2016-01-11,155000.0,150500.0,72775.0,47.65,12731,6121,-16898
2016-01-12,152500.0,149500.0,60880.0,47.33,13105,-17347,6195
2016-01-13,151500.0,150000.0,92735.0,47.49,22262,-4479,-14270
2016-01-14,146000.0,145500.0,156672.0,46.07,36855,-9848,-26277
2016-01-15,147500.0,142000.0,130256.0,44.96,26191,-73406,47715
2016-01-18,142500.0,139500.0,94400.0,44.17,23417,-32554,8974
2016-01-19,139500.0,142000.0,81855.0,44.96,7650,-10253,1640
2016-01-20,140000.0,141000.0,107639.0,44.64,12963,-14942,2239
2016-01-21,142500.0,136500.0,101149.0,43.22,17995,8178,-27516
2016-01-22,138500.0,140500.0,84439.0,44.48,-7623,-2856,10246
2016-01-25,141000.0,145000.0,115164.0,45.91,-26349,11802,14045
2016-01-26,143000.0,146000.0,74762.0,46.23,-10089,1171,9118
2016-01-27,148000.0,148000.0,143353.0,46.86,-10288,4067,5002
2016-01-28,146000.0,145000.0,78325.0,45.91,13546,-29720,16356
2016-01-29,144000.0,148500.0,110896.0,47.02,-16504,-18603,35955
2016-02-01,148500.0,151000.0,89664.0,47.81,-12681,6040,6939
2016-02-02,151000.0,146500.0,212365.0,46.38,33978,-58005,24156
2016-02-03,151500.0,161000.0,715462.0,50.98,-225974,142240,74772
2016-02-04,163000.0,164500.0,256967.0,52.08,-87113,54496,32652
2016-02-05,164500.0,161500.0,145243.0,51.13,-6417,10282,-1449
2016-02-11,156000.0,157000.0,92390.0,49.71,-20440,-7804,27929
2016-02-12,155000.0,148500.0,259830.0,47.02,2936,-30039,28951
2016-02-15,151000.0,144500.0,222796.0,45.75,41871,-49754,7478
2016-02-16,144500.0,145000.0,126665.0,45.91,21261,-59248,38046
2016-02-17,143500.0,134500.0,426594.0,42.58,132863,-89970,-44398
2016-02-18,137500.0,139500.0,262952.0,44.17,-34650,13187,18202
2016-02-19,138500.0,139500.0,120941.0,44.17,4710,-11233,7413
2016-02-22,139000.0,142000.0,83052.0,44.96,-3365,1036,-585
2016-02-23,144500.0,137000.0,177833.0,43.38,32937,-36283,2187
2016-02-24,136000.0,136500.0,81349.0,43.22,2642,-12010,8993
2016-02-25,138500.0,142000.0,158136.0,44.96,-48761,30307,18688
2016-02-26,143000.0,141500.0,118785.0,44.8,-23789,36119,-12039
2016-02-29,143500.0,141500.0,122350.0,44.8,-4699,-5011,9886
2016-03-02,144500.0,147500.0,123661.0,46.7,-27064,6067,18343
2016-03-03,147000.0,145500.0,116015.0,46.07,7857,-4405,-3455
2016-03-04,144000.0,144500.0,78958.0,45.75,1885,-12116,10912
2016-03-07,143500.0,142000.0,176076.0,44.96,17876,-48106,29091
2016-03-08,141500.0,138500.0,138209.0,43.85,47508,-74152,25627
2016-03-09,139000.0,138500.0,85948.0,43.85,11869,-30710,19314
2016-03-10,138500.0,141500.0,127388.0,44.8,-7952,-53354,61884
2016-03-11,141500.0,138000.0,111383.0,43.69,37178,-25551,-7403
2016-03-14,138500.0,140500.0,123337.0,44.48,-6642,-14224,20764
2016-03-15,141500.0,144500.0,200367.0,45.75,-64850,16459,49011
2016-03-16,144500.0,154000.0,310798.0,48.76,-90801,74427,15714
2016-03-17,154000.0,153500.0,194148.0,48.6,-6352,-555,8027
2016-03-18,152000.0,150500.0,143978.0,47.65,23089,-30879,8096
2016-03-21,151500.0,146500.0,130076.0,46.38,37323,-53306,16152
2016-03-22,146000.0,145000.0,92433.0,45.91,24520,-22697,-2249
2016-03-23,145000.0,145000.0,76766.0,45.91,13815,-17404,531
2016-03-24,144000.0,146000.0,108002.0,46.23,3183,6584,-5855
2016-03-25,146500.0,151000.0,155370.0,47.81,-50912,62786,-14300
2016-03-28,151000.0,151000.0,100440.0,47.81,-10481,22523,-12012
2016-03-29,151500.0,146000.0,148125.0,46.23,40920,-23337,-12873
2016-03-30,146500.0,145000.0,111404.0,45.91,10643,-21528,13576
2016-03-31,146000.0,146500.0,107633.0,46.38,-751,-5450,5860
2016-04-01,146500.0,146500.0,144470.0,46.38,-6668,25793,-20418
2016-04-04,147500.0,149500.0,189399.0,47.33,16930,14654,-30562
2016-04-05,149000.0,150000.0,79206.0,47.49,2045,-11281,7142
2016-04-06,149000.0,150500.0,116409.0,47.65,1852,-22866,20386
2016-04-07,150500.0,149500.0,100921.0,47.33,-13087,-13253,25710
2016-04-08,148500.0,153500.0,118704.0,48.6,-35692,29130,7192
2016-04-11,153000.0,149500.0,62817.0,47.33,15817,-4522,-11316
2016-04-12,150500.0,147000.0,73807.0,46.54,25535,-15474,-10811
2016-04-14,150000.0,147000.0,137989.0,46.54,15199,-25620,10547
2016-04-15,148500.0,152000.0,81160.0,48.13,-26333,11547,16004
2016-04-18,153000.0,158000.0,201929.0,50.03,-57206,26403,31460
2016-04-19,158000.0,157000.0,83499.0,49.71,42,-270,403
2016-04-20,157000.0,158000.0,103369.0,50.03,7365,-6278,-3860
2016-04-21,158500.0,163500.0,241926.0,51.77,-78400,53637,22722
2016-04-22,162000.0,166000.0,166128.0,52.56,-54398,14788,40816
2016-04-25,165000.0,167000.0,96054.0,52.87,-2768,-16902,18834
2016-04-26,166500.0,163500.0,93281.0,51.77,2519,-12990,10601
2016-04-27,163000.0,164500.0,108221.0,52.08,8004,-7003,423
2016-04-28,163500.0,162000.0,101490.0,51.29,952,29382,-30199
2016-04-29,164000.0,168000.0,193019.0,53.19,-37856,22645,11128
2016-05-02,170000.0,165000.0,177368.0,52.24,-11937,41595,-29854
2016-05-03,168000.0,172500.0,260688.0,54.62,-59463,-17395,75576
2016-05-04,170000.0,171000.0,143767.0,54.14,-9617,9330,1813
2016-05-09,171500.0,174500.0,163528.0,55.25,-2314,4282,-2192
2016-05-10,174500.0,172500.0,91781.0,54.62,19057,-33688,13385
2016-05-11,173000.0,169000.0,99636.0,53.51,22876,-39198,15746
2016-05-12,168500.0,169500.0,70611.0,53.67,-4172,-4840,10261
2016-05-13,168500.0,169000.0,64477.0,53.51,-1585,-10014,11818
2016-05-16,168000.0,173000.0,77813.0,54.77,-20121,20783,233
2016-05-17,173000.0,169000.0,84390.0,53.51,20936,-18559,-2149
2016-05-18,168000.0,164500.0,108538.0,52.08,25130,-38527,14766
2016-05-19,163500.0,163000.0,107384.0,51.61,10029,-20797,10956
2016-05-20,162000.0,162000.0,60690.0,51.29,7380,-10731,3225
2016-05-23,162000.0,164000.0,66155.0,51.92,-12509,7302,5186
2016-05-24,162500.0,163000.0,49671.0,51.61,-510,7325,-6919
2016-05-25,164000.0,164500.0,94580.0,52.08,-11721,29226,-17444
2016-05-26,164500.0,160500.0,67333.0,50.82,9621,-13003,3284
2016-05-27,161500.0,162000.0,48630.0,51.29,-3822,248,3574
2016-05-30,161500.0,166500.0,68727.0,52.72,-19784,10825,10509
2016-05-31,166500.0,167000.0,153207.0,52.87,6145,10065,-18086
2016-06-01,165500.0,168500.0,86535.0,53.35,-14582,10636,4135
2016-06-02,168000.0,171000.0,88944.0,54.14,-20587,24933,-6144
2016-06-03,171000.0,169000.0,62008.0,53.51,2422,15395,-17853
2016-06-07,168000.0,168000.0,81525.0,53.19,4772,6345,-10622
2016-06-08,167000.0,173500.0,119664.0,54.93,-14427,1003,14674
2016-06-09,172500.0,169500.0,117602.0,53.67,7372,-24948,16831
2016-06-10,170000.0,168500.0,122659.0,53.35,13274,-31497,19021
2016-06-13,166500.0,166000.0,95646.0,52.56,-4199,3767,-565
2016-06-14,165500.0,167000.0,81425.0,52.87,3024,6333,-9726
2016-06-15,165500.0,163000.0,60561.0,51.61,10476,2797,-13274
2016-06-16,164000.0,163000.0,57064.0,51.61,6474,-10221,3749
2016-06-17,163000.0,159500.0,68215.0,50.5,14888,-5008,-9844
2016-06-20,162000.0,162000.0,47034.0,51.29,-2571,629,2972
2016-06-21,162000.0,163000.0,70182.0,51.61,343,-767,425
2016-06-22,163000.0,165500.0,59371.0,52.4,-1041,3570,-2609
2016-06-23,164000.0,163500.0,53185.0,51.77,-1679,9520,-6115
2016-06-24,164000.0,159500.0,138034.0,50.5,8602,-24717,16589
2016-06-27,155000.0,159500.0,68986.0,50.5,-7932,16476,-4098
2016-06-28,159000.0,162000.0,73752.0,51.29,-960,1914,-828
2016-06-29,161500.0,164000.0,91836.0,51.92,-160,5117,-5288
2016-06-30,165000.0,167500.0,119925.0,53.03,-16968,13326,1373
2016-07-01,167500.0,165000.0,92874.0,52.24,19844,-6925,-15546
2016-07-04,165000.0,164500.0,92257.0,52.08,12353,-34506,20949
2016-07-05,165000.0,168000.0,82995.0,53.19,-31569,17930,9191
2016-07-06,169500.0,170000.0,119853.0,53.82,-19111,23494,-11338
2016-07-07,172000.0,171500.0,71451.0,54.3,-22863,32679,-9173
2016-07-08,170500.0,163500.0,192400.0,51.77,36806,-34193,-3171
2016-07-11,161500.0,159500.0,213226.0,50.5,43241,-59235,21317
2016-07-12,159000.0,158000.0,142842.0,50.03,32068,-34384,1173
2016-07-13,158500.0,159000.0,124602.0,50.34,10739,-42958,27197
2016-07-14,159000.0,157500.0,116743.0,49.87,19479,-45219,25775
2016-07-15,159000.0,163000.0,148725.0,51.61,-44096,13403,28399
2016-07-18,162500.0,164000.0,94560.0,51.92,-14566,26135,-8996
2016-07-19,165000.0,164500.0,105457.0,52.08,-21366,27168,-5449
2016-07-20,164500.0,164000.0,103585.0,51.92,-2851,3694,-1263
2016-07-21,163000.0,159000.0,156065.0,50.34,39005,-5755,-33300
2016-07-22,158500.0,159000.0,118093.0,50.34,6451,-4320,-1400
2016-07-25,159000.0,155000.0,193856.0,49.08,56453,-90833,34855
2016-07-26,155000.0,155500.0,149267.0,49.23,14016,-27056,12116
2016-07-27,155500.0,149500.0,287687.0,47.33,81105,-119240,40648
2016-07-28,148500.0,151000.0,150145.0,47.81,7426,-18509,12417
2016-07-29,150500.0,144500.0,275222.0,45.75,77891,-99041,22828
2016-08-01,144500.0,146000.0,347417.0,46.23,-24736,-37334,64380
2016-08-02,146000.0,152000.0,253493.0,48.13,-58476,-11246,69180
2016-08-03,150000.0,150500.0,166582.0,47.65,8177,-2523,-5840
2016-08-04,150000.0,149000.0,152512.0,47.18,5902,28879,-33322
2016-08-05,147500.0,140500.0,288657.0,44.48,79220,-45388,-29291
2016-08-08,140500.0,147000.0,354248.0,46.54,-9487,6106,4447
2016-08-09,146500.0,144500.0,164136.0,45.75,19882,-23901,4224
2016-08-10,143500.0,148500.0,163565.0,47.02,-19982,12199,6022
2016-08-11,149000.0,148000.0,95041.0,46.86,5823,2716,-8310
2016-08-12,148500.0,149500.0,123160.0,47.33,-8887,-19966,28739
2016-08-16,150500.0,148500.0,104637.0,47.02,-695,27443,-26774
2016-08-17,148500.0,146500.0,84473.0,46.38,8301,-9762,1931
2016-08-18,145500.0,146500.0,135473.0,46.38,15149,-58870,39934
2016-08-19,145000.0,142500.0,168702.0,45.12,52851,-26705,-28660
2016-08-22,142500.0,141500.0,119575.0,44.8,25333,-23298,-2608
2016-08-23,141000.0,148500.0,165548.0,47.02,-20020,-23209,39742
2016-08-24,149000.0,149000.0,119780.0,47.18,-33087,52437,-19407
2016-08-25,151000.0,147000.0,62585.0,46.54,8514,13437,-22026
2016-08-26,147000.0,148500.0,90115.0,47.02,-21894,1219,21842
2016-08-29,148500.0,149500.0,77811.0,47.33,-7128,-6222,13655
2016-08-30,151000.0,147000.0,87231.0,46.54,13756,4058,-17368
2016-08-31,147500.0,145000.0,103647.0,45.91,14733,-8951,-5223
2016-09-01,145000.0,147500.0,129290.0,46.7,10665,-31305,22482
2016-09-02,148500.0,151000.0,155558.0,47.81,-54857,52904,2463
2016-09-05,154000.0,150000.0,106843.0,47.49,-13566,-1748,14177
2016-09-06,151000.0,152000.0,146582.0,48.13,-33076,-47284,81513
2016-09-07,152000.0,154000.0,128868.0,48.76,-27517,-25353,53660
2016-09-08,152500.0,155000.0,141820.0,49.08,-1783,-141,5055
2016-09-09,152500.0,152500.0,148579.0,48.28,-3521,11220,-7399
2016-09-12,151500.0,153000.0,138856.0,48.44,-36655,9853,27004
2016-09-13,153500.0,153000.0,123841.0,48.44,-14678,-24644,39948
2016-09-19,151500.0,157500.0,202739.0,49.87,-52789,-14473,67165
2016-09-20,155500.0,158000.0,91514.0,50.03,2769,-3503,-3167
2016-09-21,156500.0,157000.0,86109.0,49.71,5367,-10273,5111
2016-09-22,157500.0,158000.0,128389.0,50.03,-1359,-49162,51377
2016-09-23,160000.0,161500.0,121293.0,51.13,-47726,7022,42623
2016-09-26,163000.0,163000.0,106484.0,51.61,-20509,1892,19916
2016-09-27,158000.0,163000.0,170246.0,51.61,-46594,22089,39471
2016-09-28,163500.0,163500.0,94761.0,51.77,-10002,-11313,24358
2016-09-29,162500.0,163500.0,122954.0,51.77,-15742,-18191,39085
2016-09-30,163000.0,165500.0,224098.0,52.4,-38792,22799,16392
2016-10-04,166500.0,167500.0,100383.0,53.03,-10872,728,10432
2016-10-05,165500.0,166500.0,114925.0,52.72,-9232,-2480,9893
2016-10-06,165500.0,162500.0,127449.0,51.45,4095,-61546,58633
2016-10-07,161000.0,158500.0,231739.0,50.18,7180,-102328,95843
2016-10-10,161000.0,161000.0,109141.0,50.98,-4906,-30570,35668
2016-10-11,163500.0,162500.0,128634.0,51.45,-12362,-25068,37548
2016-10-12,163500.0,164500.0,93868.0,52.08,-10418,6801,7385
2016-10-13,163000.0,162500.0,91053.0,51.45,5000,-44516,39626
2016-10-14,162000.0,159500.0,128556.0,50.5,7584,-79124,71673
2016-10-17,160500.0,157000.0,84494.0,49.71,11484,-50772,40185
2016-10-18,157000.0,159000.0,88734.0,50.34,2156,-25287,30133
2016-10-19,157500.0,157500.0,108467.0,49.87,15805,-67166,51577
2016-10-20,156500.0,157000.0,91500.0,49.71,11096,-31764,21368
2016-10-21,156500.0,157500.0,62152.0,49.87,-294,-30230,30530
2016-10-24,157000.0,160500.0,71549.0,50.82,339,-4027,3697
2016-10-25,150000.0,146000.0,682883.0,46.23,74548,-171685,98242
2016-10-26,145000.0,150000.0,233009.0,47.49,-29452,-28452,59107
2016-10-27,151000.0,151500.0,102718.0,47.97,-6903,8476,-1328
2016-10-28,150000.0,152000.0,72854.0,48.13,-15898,209,15434
2016-10-31,149000.0,148000.0,107408.0,46.86,9059,-30429,21684
2016-11-01,143000.0,150500.0,244137.0,47.65,-18787,-19716,38007
2016-11-02,150500.0,146500.0,154359.0,46.38,-72,-44218,47969
2016-11-03,147500.0,150000.0,112820.0,47.49,-7569,28453,-20863
2016-11-04,150000.0,148000.0,89638.0,46.86,7430,-7867,358
2016-11-07,150000.0,148000.0,64432.0,46.86,2834,-5726,3305
2016-11-08,148000.0,148500.0,59397.0,47.02,-2463,6811,-4348
2016-11-09,149500.0,152500.0,232328.0,48.28,-59446,49334,9786
2016-11-10,155000.0,156500.0,149185.0,49.55,-13461,42209,-29518
2016-11-11,156000.0,151500.0,156540.0,47.97,6927,-23139,16178
2016-11-14,150500.0,148500.0,126188.0,47.02,8783,-28538,19973
2016-11-15,149000.0,143500.0,181096.0,45.43,43234,-88874,46055
2016-11-16,145000.0,142500.0,87403.0,45.12,30094,-27977,-2117
2016-11-17,142000.0,141000.0,108188.0,44.64,18515,-34928,16519
2016-11-18,141500.0,137500.0,296597.0,43.53,82764,-126033,35820
2016-11-21,135000.0,129000.0,314197.0,40.84,66403,-37978,-30349
2016-11-22,130000.0,128000.0,205358.0,40.53,20079,-25429,4991
2016-11-23,126500.0,127500.0,135556.0,40.37,6923,-15931,7008
2016-11-24,128000.0,123000.0,185064.0,38.94,15536,-25938,11639
2016-11-25,123000.0,126000.0,226252.0,39.89,-19456,5136,10814
2016-11-28,126500.0,126500.0,121231.0,40.05,-6181,-15576,22189
2016-11-29,126000.0,135500.0,277768.0,42.9,-60103,84939,-22919
2016-11-30,135500.0,129000.0,203432.0,40.84,20583,-38198,17859
2016-12-01,129000.0,127500.0,184642.0,40.37,10379,-72656,63237
2016-12-02,127500.0,122000.0,127946.0,38.63,27096,-21307,-5646
2016-12-05,123000.0,123000.0,117971.0,38.94,-5363,-341,5804
2016-12-06,125000.0,123000.0,370738.0,38.94,17263,-91063,80631
2016-12-07,124000.0,123000.0,142060.0,38.94,-2929,-32376,36384
