Symbol,한국단자_시가(원),한국단자_종가(원),한국단자_거래량(주),한국단자_PER(IFRS-연결),한국단자_순매수수량(개인)(주),한국단자_순매수수량(기관계)(주),한국단자_순매수수량(외국인계)(주)
2016-04-28,91300.0,91100.0,7100.0,13.77,-1625,995,630
2016-04-29,91100.0,89400.0,9220.0,13.52,2064,-3124,1030
2016-05-02,89500.0,86600.0,12925.0,13.09,4773,-7671,2478
2016-05-03,87000.0,86400.0,7651.0,13.06,3591,-4104,513
2016-05-04,85500.0,86600.0,13169.0,13.09,1597,-3245,1648
2016-05-09,85800.0,87200.0,7469.0,13.18,-530,3040,-2510
2016-05-10,86500.0,84600.0,11839.0,12.79,5317,-2403,-2914
2016-05-11,84600.0,87600.0,11488.0,13.24,-1145,2208,-1063
2016-05-12,87000.0,88100.0,3990.0,13.32,23,44,-67
2016-05-13,87200.0,87600.0,3985.0,13.24,-200,1032,-832
2016-05-16,87000.0,89600.0,10503.0,13.55,-3060,5856,-3050
2016-05-17,89500.0,92600.0,17103.0,14.0,-6212,9308,-3004
2016-05-18,91700.0,91900.0,13316.0,13.89,-2349,5139,-2790
2016-05-19,90300.0,92000.0,8037.0,13.91,-1275,2625,-1350
2016-05-20,91000.0,93100.0,14680.0,14.08,-6086,9257,-3173
2016-05-23,92300.0,92800.0,6526.0,14.03,-595,766,-276
2016-05-24,91500.0,92800.0,7131.0,14.03,-3116,3240,-124
2016-05-25,92400.0,95700.0,12515.0,14.47,-8500,6936,1949
