Symbol,현대중공업_시가(원),현대중공업_종가(원),현대중공업_거래량(주),현대중공업_PER(IFRS-연결),현대중공업_순매수수량(개인)(주),현대중공업_순매수수량(기관계)(주),현대중공업_순매수수량(외국인계)(주)
2011-06-09,451000.0,450000.0,1238025.0,7.83,280489,-79501,-173640
2011-06-10,454000.0,444000.0,580915.0,7.73,105823,-27364,-69787
2011-06-13,442500.0,454000.0,325002.0,7.9,-58953,48048,-17247
2011-06-14,450500.0,460000.0,296830.0,8.01,-37455,65553,-39603
2011-06-15,473000.0,465500.0,222122.0,8.1,-32791,47333,-15305
2011-06-16,457000.0,445500.0,413040.0,7.76,105451,-56274,-25464
2011-06-17,449000.0,438000.0,408016.0,7.63,52578,-57579,-18776
2011-06-20,441000.0,415000.0,747931.0,7.23,127108,-201778,109249
2011-06-21,422000.0,423000.0,483010.0,7.36,21196,-95674,58277
2011-06-22,431000.0,430000.0,309401.0,7.49,-50431,12795,39175
2011-06-23,428000.0,430000.0,154584.0,7.49,-10634,20519,-4743
2011-06-24,425500.0,438500.0,256924.0,7.63,-48485,-14030,56710
2011-06-27,435500.0,432000.0,223191.0,7.52,67560,-7723,-22644
2011-06-28,437000.0,440000.0,317395.0,7.66,-85180,54376,3072
2011-06-29,450000.0,447000.0,196072.0,7.78,-38098,-15944,49179
2011-06-30,453500.0,443500.0,237015.0,7.72,30651,-46624,11622
2011-07-01,448000.0,447000.0,204285.0,7.78,-17616,-18813,31422
2011-07-04,451500.0,461000.0,340724.0,8.03,-98887,9475,69610
2011-07-05,451000.0,455000.0,621210.0,7.92,-68809,48728,12544
2011-07-06,453500.0,484000.0,775498.0,8.43,-110324,156574,-57060
2011-07-07,486500.0,496500.0,434894.0,8.64,-125477,147027,-25494
2011-07-08,502000.0,491000.0,254445.0,8.55,-6841,-25445,32599
2011-07-11,490000.0,483500.0,184950.0,8.42,1414,-27262,26284
2011-07-12,475500.0,467000.0,253452.0,8.13,13638,23179,-29574
2011-07-13,470000.0,467500.0,273387.0,8.14,69944,-29849,-39757
2011-07-14,469000.0,459000.0,479664.0,7.99,194515,-143720,-32180
2011-07-15,455500.0,463000.0,253123.0,8.06,-1377,-28307,25240
2011-07-18,464000.0,451500.0,305864.0,7.86,80907,-57926,-11494
2011-07-19,451500.0,449500.0,251088.0,7.83,14911,-31126,128
2011-07-20,456500.0,432000.0,1018459.0,7.52,360603,-385119,27005
2011-07-21,415000.0,410000.0,1168607.0,7.14,452291,-200268,-227568
2011-07-22,413000.0,417500.0,573467.0,7.27,100307,-44046,-58221
2011-07-25,412000.0,404000.0,476473.0,7.03,176744,-44983,-120262
2011-07-26,403500.0,411000.0,446329.0,7.16,98755,48615,-156869
2011-07-27,412000.0,417000.0,377358.0,7.26,-13830,29344,-26594
2011-07-28,408500.0,411000.0,370707.0,7.16,143162,-113489,-23770
2011-07-29,409500.0,408000.0,215184.0,7.1,27800,-12507,-6432
2011-08-01,412000.0,415500.0,374227.0,7.23,-71974,15337,31843
2011-08-02,414000.0,407000.0,296961.0,7.09,47518,40126,-72064
2011-08-03,396500.0,381000.0,901939.0,6.63,264136,-77308,-158080
2011-08-04,385000.0,374000.0,456875.0,6.51,9407,-1240,-23067
2011-08-05,353000.0,352500.0,894366.0,6.14,-34283,152263,-98325
2011-08-08,348000.0,339500.0,797812.0,5.91,-69617,42304,-6361
2011-08-09,328500.0,342000.0,880790.0,5.95,-58166,193819,-161020
2011-08-10,363000.0,350000.0,727321.0,6.09,94328,100936,-216190
2011-08-11,337500.0,358500.0,446157.0,6.24,13672,26522,-45802
2011-08-12,365500.0,350500.0,356254.0,6.1,22178,-9777,-22084
2011-08-16,364500.0,366500.0,285043.0,6.38,-15095,14088,11376
2011-08-17,363000.0,364500.0,226543.0,6.35,19378,-22846,2060
2011-08-18,362000.0,341000.0,474629.0,5.94,163003,-149683,13244
2011-08-19,323000.0,304000.0,604420.0,5.29,79214,-147405,41529
2011-08-22,303000.0,290500.0,479839.0,5.06,-25984,7421,9539
2011-08-23,295000.0,308000.0,671953.0,5.36,46434,-23834,-22733
2011-08-24,311500.0,303500.0,513740.0,5.28,38680,8288,-26650
2011-08-25,315000.0,313500.0,490699.0,5.46,-26327,24845,-6492
2011-08-26,316500.0,320000.0,331431.0,5.57,6589,54918,-69496
2011-08-29,327500.0,349000.0,664231.0,6.08,-10975,44507,-65571
2011-08-30,356000.0,346000.0,355664.0,6.02,48720,-45286,-2968
2011-08-31,343000.0,346500.0,338245.0,6.03,26210,-36191,9382
2011-09-01,349500.0,344500.0,514613.0,6.0,-35814,13076,34737
2011-09-02,340000.0,335500.0,422847.0,5.84,107464,-60571,-40364
2011-09-05,330000.0,312000.0,516382.0,5.43,123017,-73263,-35630
2011-09-06,302000.0,302000.0,561987.0,5.26,160297,-9677,-140275
2011-09-07,313000.0,315500.0,326051.0,5.49,-2574,32190,-39788
2011-09-08,320000.0,315000.0,422796.0,5.48,5745,85805,-85680
2011-09-09,310500.0,304500.0,476651.0,5.3,160600,-31613,-111316
2011-09-14,301000.0,288000.0,475352.0,5.01,117781,-57138,-77156
2011-09-15,298000.0,289500.0,508300.0,5.04,94057,-6062,-76499
2011-09-16,298000.0,306000.0,602765.0,5.33,-119738,100766,-9015
2011-09-19,305000.0,303000.0,288218.0,5.28,-39685,57555,-783
2011-09-20,300000.0,307000.0,349231.0,5.35,-8687,-9809,-4023
2011-09-21,308000.0,308500.0,597165.0,5.37,110235,-49684,-63273
2011-09-22,294500.0,289500.0,646075.0,5.04,269291,-128401,-48994
2011-09-23,272500.0,266000.0,708842.0,4.63,153505,-136394,-3213
2011-09-26,269500.0,237000.0,756984.0,4.13,103613,-70304,-35755
2011-09-27,252500.0,263500.0,748106.0,4.59,-10651,-85081,85958
2011-09-28,271000.0,262000.0,618021.0,4.56,-47504,27162,47526
2011-09-29,260000.0,278500.0,571060.0,4.85,-63640,77823,-24624
2011-09-30,279500.0,281000.0,535073.0,4.89,1011,-16260,1235
2011-10-04,258500.0,267000.0,499104.0,4.65,47159,-33167,2275
2011-10-05,270500.0,254500.0,457911.0,4.43,34713,-93914,38816
2011-10-06,266000.0,280000.0,578031.0,4.87,-200801,106781,76796
2011-10-07,292500.0,302000.0,706137.0,5.26,-316897,305637,-1716
2011-10-10,302000.0,301500.0,495556.0,5.25,-30379,87421,-40168
2011-10-11,317500.0,310000.0,523296.0,5.4,-101162,14253,109059
2011-10-12,307000.0,306500.0,384281.0,5.34,79379,-15628,-39196
2011-10-13,311000.0,303500.0,434460.0,5.28,57237,-81907,43391
2011-10-14,300000.0,300500.0,463246.0,5.23,171892,-208680,45082
2011-10-17,303000.0,300000.0,577887.0,5.22,226167,-205991,-16814
2011-10-18,290000.0,290000.0,562041.0,5.05,227850,-166619,-30675
2011-10-19,293500.0,285500.0,727054.0,4.97,293768,-266949,2319
2011-10-20,283500.0,272000.0,660367.0,4.74,136413,-119564,-4321
2011-10-21,277000.0,280500.0,338809.0,4.88,38772,-40125,1526
2011-10-24,281000.0,301000.0,778973.0,5.24,-132813,41039,58652
2011-10-25,301000.0,295000.0,470929.0,5.14,-36713,-326,39087
2011-10-26,289500.0,289500.0,522153.0,5.04,174938,-32192,-152982
2011-10-27,294500.0,306000.0,933680.0,5.33,-130982,72266,36101
2011-10-28,319000.0,308000.0,1208643.0,5.36,-149903,94250,63940
2011-10-31,309000.0,302500.0,519544.0,5.27,38411,28511,-67183
2011-11-01,298000.0,300000.0,459136.0,5.22,34822,-43750,18405
2011-11-02,287000.0,286500.0,720827.0,4.99,274353,-72620,-193021
2011-11-03,287500.0,280000.0,560473.0,4.87,166937,-53355,-78167
2011-11-04,290500.0,288500.0,529761.0,5.02,104583,13904,-131376
2011-11-07,289500.0,286500.0,339413.0,4.99,46781,-174,-27143
2011-11-08,290500.0,282000.0,364965.0,4.91,57686,3936,-75268
2011-11-09,287000.0,283500.0,229211.0,4.94,-27592,-30723,30280
2011-11-10,270000.0,261500.0,810546.0,4.55,187746,-60239,-97258
2011-11-11,268000.0,276500.0,468980.0,4.81,-91348,46785,69740
2011-11-14,284000.0,282500.0,376548.0,4.92,-69683,-61325,126326
2011-11-15,279500.0,283500.0,312371.0,4.94,-75823,13992,55275
2011-11-16,285500.0,277500.0,272916.0,4.83,-20892,-319,33540
2011-11-17,280000.0,280500.0,309742.0,4.88,87693,-50773,-40083
2011-11-18,273000.0,271000.0,304458.0,4.72,103838,-43078,-53469
2011-11-21,271500.0,266000.0,384504.0,4.63,119666,-16625,-106568
2011-11-22,258000.0,262000.0,402978.0,4.56,150170,-21110,-127573
2011-11-23,258500.0,257000.0,338821.0,4.47,47123,-12468,-36384
2011-11-24,253500.0,256000.0,216974.0,4.46,17067,-2456,-3187
2011-11-25,251500.0,252000.0,238472.0,4.39,34771,6055,-47595
2011-11-28,257000.0,263000.0,283500.0,4.58,-60761,51597,-16002
2011-11-29,265000.0,274000.0,369835.0,4.77,-140636,64779,40610
2011-11-30,271500.0,269000.0,244977.0,4.68,5550,-7381,-2565
2011-12-01,284000.0,287000.0,838409.0,5.0,-301221,158985,130069
2011-12-02,288500.0,289000.0,297742.0,5.03,-55921,14489,40564
2011-12-05,293000.0,294500.0,422311.0,5.13,-131795,51897,72351
2011-12-06,295500.0,294000.0,296958.0,5.12,-115859,55847,57485
2011-12-07,295500.0,295000.0,309358.0,5.14,-60497,37863,24140
2011-12-08,292000.0,290000.0,289432.0,5.05,784,26747,-12985
2011-12-09,283500.0,279000.0,348051.0,4.86,81657,-4568,-61362
2011-12-12,284500.0,279000.0,307571.0,4.86,80460,-83065,-705
2011-12-13,274000.0,269000.0,328705.0,4.68,70597,-13375,-49096
2011-12-14,266000.0,269000.0,213191.0,4.68,1491,-26696,16493
2011-12-15,263000.0,262500.0,297346.0,4.57,92396,-64637,6096
2011-12-16,264000.0,265000.0,226738.0,4.61,77388,-52472,-13861
2011-12-19,264000.0,257000.0,371419.0,4.47,49884,9685,-53415
2011-12-20,261000.0,261000.0,138610.0,4.54,-7560,14461,-16070
2011-12-21,268500.0,269500.0,218488.0,4.69,-24326,13728,-11380
2011-12-22,268500.0,269000.0,122589.0,4.68,-821,-18503,21880
2011-12-23,271500.0,275000.0,209475.0,4.79,-94285,22057,49232
2011-12-26,275000.0,269000.0,193365.0,4.68,64824,-36702,-18849
2011-12-27,268500.0,263500.0,232713.0,4.59,55629,-15252,-20591
2011-12-28,261500.0,258000.0,184399.0,4.49,64954,-15203,-18333
2011-12-29,255000.0,257000.0,229411.0,4.47,82706,-57958,-17610
2012-01-02,258000.0,258500.0,122023.0,7.3,15260,-25126,25540
2012-01-03,263000.0,273500.0,385774.0,7.73,-198072,97918,64335
2012-01-04,275000.0,278500.0,481650.0,7.87,-282449,123012,123296
2012-01-05,278500.0,277500.0,209282.0,7.84,-63569,49316,10053
2012-01-06,274000.0,277500.0,209602.0,7.84,-27452,24568,15354
2012-01-09,275500.0,273000.0,226082.0,7.71,5601,7763,15545
2012-01-10,275500.0,284000.0,458639.0,8.03,-136482,95066,-479
2012-01-11,284000.0,288000.0,432043.0,8.14,-207732,135751,77172
2012-01-12,288500.0,291500.0,319728.0,8.24,-78948,49979,27733
2012-01-13,287000.0,289000.0,3249057.0,8.17,31215,1060519,1391126
2012-01-16,286500.0,287000.0,358361.0,8.11,37228,47435,-70989
2012-01-17,292500.0,297500.0,649306.0,8.41,-195404,159612,8933
2012-01-18,298500.0,307000.0,730291.0,8.68,-303604,78953,226933
2012-01-19,307500.0,303500.0,644783.0,8.58,89391,-91684,7851
2012-01-20,301500.0,317000.0,727495.0,8.96,-266063,2297,245813
2012-01-25,319000.0,317500.0,496746.0,8.97,-57211,-104563,164304
2012-01-26,318500.0,307500.0,585249.0,8.69,155499,-170805,41209
2012-01-27,308000.0,307000.0,407953.0,8.68,25294,-80452,63051
2012-01-30,304000.0,299500.0,441044.0,8.46,62724,-140519,63474
2012-01-31,298000.0,311500.0,488510.0,8.8,-60433,-26223,93118
2012-02-01,314000.0,314000.0,343690.0,8.87,-72778,-22979,95450
2012-02-02,318500.0,317500.0,350104.0,8.97,-69553,-32316,99730
2012-02-03,305500.0,293000.0,1368055.0,8.28,394515,-98247,-299472
2012-02-06,297000.0,294000.0,559742.0,8.31,53492,81725,-137281
2012-02-07,296000.0,296000.0,456859.0,8.36,-23988,80484,-60940
2012-02-08,296000.0,313500.0,883935.0,8.86,-111261,103662,-9225
2012-02-09,314500.0,326000.0,847618.0,9.21,-231057,245204,-8548
2012-02-10,330000.0,328500.0,664740.0,9.28,-100160,-2374,115860
2012-02-13,325500.0,328500.0,364347.0,9.28,-9112,5516,-5252
2012-02-14,326500.0,329500.0,322200.0,9.31,-20607,42425,-18157
2012-02-15,332500.0,333500.0,351706.0,9.42,-72286,19054,36487
2012-02-16,328000.0,318000.0,564660.0,8.99,90545,-23650,-62467
2012-02-17,323500.0,321500.0,388710.0,9.09,21998,-10935,-17285
2012-02-20,325500.0,325000.0,246420.0,9.18,-52058,20561,24069
2012-02-21,325000.0,323000.0,267679.0,9.13,8647,-34095,28055
2012-02-22,321000.0,317500.0,232229.0,8.97,17834,-11837,-8156
2012-02-23,316500.0,320000.0,279990.0,9.04,-46038,-26703,80607
2012-02-24,320500.0,318000.0,295866.0,8.99,38482,-7180,-24083
2012-02-27,316000.0,316000.0,245362.0,8.93,-63056,33528,32225
2012-02-28,318500.0,333000.0,588022.0,9.41,-183476,196939,-23551
2012-02-29,334000.0,339500.0,583445.0,9.59,-224068,138874,92930
2012-03-02,342500.0,345000.0,356463.0,9.75,-176115,116676,70425
2012-03-05,343500.0,339000.0,244679.0,9.58,-7444,53336,-40924
2012-03-06,339000.0,328500.0,373706.0,9.28,105351,-3089,-108403
2012-03-07,320500.0,328000.0,218475.0,9.27,-543,30195,-20017
2012-03-08,327500.0,331500.0,350183.0,9.37,17552,-18004,-2250
2012-03-09,337000.0,335000.0,264451.0,9.47,-27231,46139,-28145
2012-03-12,334500.0,326500.0,240986.0,9.23,39105,-12760,-11206
2012-03-13,330000.0,326000.0,239425.0,9.21,36675,-58979,21282
2012-03-14,333000.0,333000.0,376442.0,9.41,-69501,21560,46223
2012-03-15,334500.0,331500.0,196792.0,9.37,-25067,9867,14645
2012-03-16,333000.0,328000.0,188817.0,9.27,25468,-16469,396
2012-03-19,327500.0,328000.0,196294.0,9.27,23231,-23914,3609
2012-03-20,323500.0,325500.0,193847.0,9.2,30163,-14442,16617
2012-03-21,321000.0,318500.0,352736.0,9.0,96607,-5004,-89201
2012-03-22,317500.0,312500.0,275471.0,8.83,50094,-27089,-27757
2012-03-23,309000.0,318000.0,282322.0,8.99,-17770,26355,1981
2012-03-26,322500.0,320500.0,235361.0,9.06,-47139,56602,-17734
2012-03-27,327500.0,330500.0,416457.0,9.34,-110261,96352,9655
2012-03-28,328500.0,333000.0,356351.0,9.41,-137483,122006,-15378
2012-03-29,330000.0,323000.0,303197.0,9.13,47341,11360,-42309
2012-03-30,318000.0,321500.0,322984.0,9.09,47938,55221,-96022
2012-04-02,322000.0,321000.0,200257.0,9.07,49900,-5776,-36901
2012-04-03,323500.0,328000.0,282160.0,9.27,-40390,53205,-30467
2012-04-04,326000.0,320500.0,281068.0,9.06,25209,-57594,14124
2012-04-05,314000.0,316500.0,201387.0,8.94,44427,-49759,20600
2012-04-06,315000.0,313000.0,294591.0,8.85,75910,-78354,12830
2012-04-09,310000.0,303000.0,309414.0,8.56,51489,-60721,21866
2012-04-10,303000.0,303000.0,229511.0,8.56,18925,-44350,17569
2012-04-12,303000.0,302500.0,163629.0,8.55,38933,8376,-40923
2012-04-13,309000.0,310000.0,215505.0,8.76,-25277,55090,-35101
2012-04-16,309000.0,307500.0,120847.0,8.69,13914,12995,-12722
2012-04-17,309500.0,310000.0,217830.0,8.76,-30222,31801,-11577
2012-04-18,317000.0,315500.0,232838.0,8.92,-33164,69370,-37880
2012-04-19,313500.0,314500.0,144162.0,8.89,-33191,58426,-27895
2012-04-20,315500.0,312000.0,125715.0,8.82,-15242,20309,-8490
2012-04-23,308500.0,311500.0,103184.0,8.8,-3287,9231,-7995
2012-04-24,306500.0,304500.0,335980.0,8.6,37233,1562,-10387
2012-04-25,306500.0,301000.0,197550.0,8.51,38827,-55523,19159
2012-04-26,305000.0,290500.0,476185.0,8.21,108806,-76285,-42161
2012-04-27,290500.0,289000.0,273521.0,8.17,36763,-50633,16764
2012-04-30,291000.0,283000.0,485070.0,8.0,94899,-166799,65383
2012-05-02,286500.0,288000.0,248812.0,8.14,11328,-2031,-4089
2012-05-03,286000.0,283000.0,379138.0,8.0,93714,-72736,-9274
2012-05-04,281500.0,286500.0,304067.0,8.1,33808,-27615,-3863
2012-05-07,280500.0,277000.0,351829.0,7.83,86040,-110353,29501
2012-05-08,278500.0,274500.0,277567.0,7.76,91486,-88394,-5336
2012-05-09,269500.0,260500.0,743748.0,7.36,243325,-321028,57836
2012-05-10,259500.0,264000.0,447995.0,7.46,29155,-49850,30555
2012-05-11,264500.0,260000.0,265867.0,7.35,30580,-32856,9342
2012-05-14,262000.0,256500.0,305978.0,7.25,52351,-14337,-33015
2012-05-15,254000.0,254500.0,265234.0,7.19,13145,-13598,-9533
2012-05-16,253000.0,251000.0,290845.0,7.09,29411,15909,-66131
2012-05-17,254500.0,260000.0,315926.0,7.35,-50648,68143,-24746
2012-05-18,255000.0,253000.0,286943.0,7.15,54283,-326,-51994
2012-05-21,257000.0,255000.0,186292.0,7.21,-3124,7711,-3562
2012-05-22,260000.0,262500.0,325313.0,7.42,-33647,47907,-14404
2012-05-23,259000.0,255000.0,233091.0,7.21,60013,10552,-72347
2012-05-24,254000.0,257000.0,176232.0,7.26,-22742,-8255,26071
2012-05-25,255000.0,261500.0,155702.0,7.39,698,44653,-47687
2012-05-29,263000.0,270500.0,346504.0,7.64,-94623,121013,-36102
2012-05-30,270500.0,272000.0,270239.0,7.69,-66005,-12452,86363
2012-05-31,267500.0,267000.0,266046.0,7.55,59302,-25825,-33130
2012-06-01,263500.0,260000.0,188541.0,7.35,49279,-46604,-6042
2012-06-04,250000.0,250000.0,313338.0,7.06,57438,-105003,3597
2012-06-05,251500.0,253000.0,168029.0,7.15,-647,31239,-45324
2012-06-07,260500.0,262500.0,355440.0,7.42,-57754,-3152,49274
2012-06-08,261000.0,262000.0,141137.0,7.4,-17289,1319,16812
2012-06-11,267000.0,272000.0,264522.0,7.69,-81886,66565,11175
2012-06-12,266000.0,269000.0,123112.0,7.6,5270,3063,-753
2012-06-13,272000.0,269000.0,118702.0,7.6,-23654,4428,16210
2012-06-14,266000.0,272500.0,270128.0,7.7,-31388,-7210,37616
2012-06-15,270000.0,272500.0,186824.0,7.7,-32137,2799,22582
2012-06-18,280000.0,280000.0,288472.0,7.91,-75751,75615,88
2012-06-19,277500.0,279500.0,131516.0,7.9,-3433,-10216,13842
2012-06-20,281500.0,278000.0,188928.0,7.86,19574,-30900,17221
2012-06-21,278000.0,273500.0,212711.0,7.73,20913,-45145,23491
2012-06-22,265000.0,262500.0,396857.0,7.42,189301,-167371,18172
2012-06-25,261000.0,258500.0,257326.0,7.3,103282,-46105,-39605
2012-06-26,256500.0,257500.0,186184.0,7.28,46153,-26419,-17198
2012-06-27,256500.0,256500.0,208714.0,7.25,74427,-76132,845
2012-06-28,256000.0,255000.0,256998.0,7.21,98088,-113553,22169
2012-06-29,251500.0,257500.0,333723.0,7.28,66179,-68092,-9100
2012-07-02,262000.0,256500.0,255743.0,7.25,20597,-8604,7156
2012-07-03,257000.0,269000.0,526636.0,7.6,-167609,135663,5363
2012-07-04,271000.0,268000.0,277048.0,7.57,-61914,33964,36247
2012-07-05,266500.0,269000.0,220018.0,7.6,-29756,71845,-37567
2012-07-06,269000.0,266000.0,185142.0,7.52,-3612,10534,-4850
2012-07-09,262000.0,262000.0,141758.0,7.4,-1001,-13218,4392
2012-07-10,263000.0,261000.0,108932.0,7.38,2439,-23530,22947
2012-07-11,257500.0,254500.0,504104.0,7.19,216800,-218639,-1545
2012-07-12,254000.0,250000.0,270386.0,7.06,120927,-78112,-24059
2012-07-13,250000.0,242500.0,917327.0,6.85,313797,-161927,-146740
2012-07-16,242500.0,236500.0,587423.0,6.68,207086,-78198,-136777
2012-07-17,236500.0,238500.0,326740.0,6.74,87,13706,-15194
2012-07-18,238000.0,228500.0,657299.0,6.46,151122,-121902,-23965
2012-07-19,232000.0,228000.0,512033.0,6.44,88069,-33452,-48526
2012-07-20,228000.0,226000.0,424614.0,6.39,79043,68250,-149726
2012-07-23,221000.0,218500.0,472816.0,6.17,58328,-37756,-23615
2012-07-24,217500.0,219500.0,468535.0,6.2,57720,-40983,-9573
2012-07-25,215500.0,217500.0,304536.0,6.15,-31875,55686,-22635
2012-07-26,220000.0,217500.0,356063.0,6.15,45862,94569,-148661
2012-07-27,226000.0,226500.0,375181.0,6.4,-55935,73364,-18154
2012-07-30,229000.0,227000.0,281728.0,6.41,-31291,45674,-13793
2012-07-31,227500.0,242000.0,743201.0,6.84,-229165,230950,453
2012-08-01,238000.0,237500.0,363142.0,6.71,10650,78580,-89714
2012-08-02,239500.0,239500.0,282859.0,6.77,-48487,26085,19312
2012-08-03,233000.0,233500.0,358097.0,6.6,60843,2782,-60960
2012-08-06,241000.0,243000.0,360377.0,6.87,-153778,165701,-9797
2012-08-07,243000.0,246500.0,244515.0,6.97,-105478,52919,50560
2012-08-08,247500.0,243000.0,370313.0,6.87,-38074,26407,14409
2012-08-09,244500.0,248000.0,376713.0,7.01,-120427,18323,119705
2012-08-10,248500.0,245500.0,346989.0,6.94,4531,-58002,55710
2012-08-13,245500.0,243500.0,270702.0,6.88,12382,-47010,38249
2012-08-14,236500.0,241000.0,606987.0,6.81,132216,-154448,33009
2012-08-16,240000.0,241000.0,332701.0,6.81,2583,38281,-40846
2012-08-17,244500.0,248500.0,398938.0,7.02,-127987,42738,88190
2012-08-20,250000.0,254000.0,464891.0,7.18,-146029,30218,118281
2012-08-21,255000.0,251500.0,275328.0,7.11,-29058,-58923,90437
2012-08-22,251500.0,244500.0,401295.0,6.91,100165,-125136,41477
2012-08-23,243500.0,246000.0,181446.0,6.95,13437,-43014,29112
2012-08-24,240500.0,240000.0,287351.0,6.78,47916,-79100,41196
2012-08-27,241000.0,243000.0,177026.0,6.87,-48916,-2720,46170
2012-08-28,241000.0,239000.0,248653.0,6.75,84495,-54840,-19101
2012-08-29,239000.0,240000.0,193931.0,6.78,24939,-63469,38068
2012-08-30,239000.0,233000.0,291141.0,6.58,146738,-112986,-35219
2012-08-31,230500.0,231500.0,183037.0,6.54,57826,-47825,-10956
2012-09-03,231500.0,233500.0,141120.0,6.6,-14424,12202,2236
2012-09-04,235500.0,236000.0,240152.0,6.67,-8901,39101,-30111
2012-09-05,234000.0,229500.0,252201.0,6.49,89738,-43430,-46866
2012-09-06,230000.0,229000.0,195370.0,6.47,55740,-7151,-48634
2012-09-07,239500.0,239500.0,441985.0,6.77,-70898,91781,-20384
2012-09-10,240500.0,238500.0,154213.0,6.74,-23024,31816,-4903
2012-09-11,240000.0,237000.0,229039.0,6.7,-12886,41430,-28147
2012-09-12,240500.0,245000.0,408511.0,6.92,-167517,170246,-4773
2012-09-13,245500.0,244500.0,371958.0,6.91,-27656,134299,-104669
2012-09-14,254000.0,260000.0,750619.0,7.35,-329868,244464,72423
2012-09-17,264500.0,263500.0,527950.0,7.45,-113355,42810,66299
2012-09-18,263500.0,266500.0,323685.0,7.53,-69892,52147,15882
2012-09-19,266000.0,264500.0,229007.0,7.47,9385,-3919,-6808
2012-09-20,260500.0,257000.0,282554.0,7.26,19513,-28391,7662
2012-09-21,257000.0,258500.0,164210.0,7.3,-2252,-7167,10546
2012-09-24,256000.0,256000.0,127110.0,7.23,320,-17024,17279
2012-09-25,252500.0,255000.0,127933.0,7.21,-4937,-19966,25715
2012-09-26,252000.0,252500.0,142226.0,7.14,13857,-24132,10046
2012-09-27,249500.0,256500.0,264765.0,7.25,-10956,8420,1228
2012-09-28,254500.0,252500.0,326314.0,7.14,38593,-18758,-11967
2012-10-02,252000.0,251000.0,99902.0,7.09,907,10426,-10845
