Symbol,한화_시가(원),한화_종가(원),한화_거래량(주),한화_PER(IFRS-연결),한화_순매수수량(개인)(주),한화_순매수수량(기관계)(주),한화_순매수수량(외국인계)(주)
2006-06-20,23200.0,21800.0,680884.0,16.03,-33130,-11210,41830
2006-06-21,22200.0,22200.0,554731.0,16.33,20240,-11170,-1570
2006-06-22,22700.0,21900.0,355405.0,16.11,-118110,58890,49220
2006-06-23,22450.0,22100.0,652920.0,16.25,151340,-27170,-163690
2006-06-26,22200.0,21950.0,600853.0,16.14,76237,11884,-100021
2006-06-27,22300.0,21650.0,611240.0,15.92,89460,12110,-111880
2006-06-28,21250.0,21300.0,334281.0,15.66,71210,3330,-73480
2006-06-29,21550.0,21800.0,591055.0,16.03,86505,93165,-202500
2006-06-30,22400.0,22700.0,724175.0,16.69,-49430,61800,16800
2006-07-03,22800.0,24100.0,900150.0,17.72,-159860,91300,61040
2006-07-04,24100.0,23500.0,468933.0,17.28,-11640,105790,-108250
2006-07-05,22750.0,22950.0,468323.0,16.88,-25680,3170,-23920
2006-07-06,22700.0,21800.0,785382.0,16.03,252475,-233965,-31250
2006-07-07,22000.0,22250.0,747389.0,16.36,45500,52300,-71670
2006-07-10,21900.0,23000.0,506587.0,16.92,-116112,94442,-4790
2006-07-11,23000.0,24100.0,942270.0,17.72,-200800,262320,-65990
2006-07-12,24100.0,24400.0,1113823.0,17.94,17260,42240,-87950
2006-07-13,24000.0,24850.0,1360799.0,18.28,-343830,133850,204180
2006-07-14,24500.0,23700.0,2557975.0,17.43,2047652,-2054342,3050
2006-07-18,23200.0,21900.0,695041.0,16.11,177850,-8530,-175100
2006-07-19,22350.0,22850.0,681775.0,16.8,-135820,2780,132650
2006-07-20,23600.0,23550.0,369295.0,17.32,6670,34910,-38840
2006-07-21,23000.0,24100.0,351847.0,17.72,-68050,5920,61620
2006-07-24,23850.0,24400.0,303894.0,17.94,-35120,33660,-480
2006-07-25,24750.0,24200.0,462310.0,17.8,72392,16808,-46600
2006-07-26,24350.0,23800.0,319249.0,17.5,24720,-30160,9960
2006-07-27,24000.0,24900.0,985336.0,18.31,-257170,121460,107320
2006-07-28,25000.0,25550.0,642343.0,18.79,-246230,119080,117610
2006-07-31,26000.0,25000.0,675061.0,18.39,63883,-3663,-52410
2006-08-01,24700.0,24400.0,352251.0,17.94,-19848,38998,-31300
2006-08-02,24200.0,25400.0,365390.0,18.68,28530,-2640,-29080
2006-08-03,25400.0,24950.0,460827.0,18.35,54420,-48040,33460
2006-08-04,24900.0,25350.0,502561.0,18.64,47540,-38470,-11170
2006-08-07,25800.0,25500.0,595935.0,18.75,56880,13460,-69590
2006-08-08,25750.0,25950.0,1212026.0,19.08,-75080,288250,-216270
2006-08-09,26000.0,26750.0,1204690.0,19.67,-127320,221560,-51500
2006-08-10,26650.0,26400.0,663365.0,19.42,147784,52166,-233580
2006-08-11,26850.0,26100.0,434327.0,19.2,-34074,100044,-81030
2006-08-14,25950.0,25450.0,367624.0,18.72,-19691,19901,-19230
2006-08-16,26000.0,25850.0,447045.0,19.01,70327,95403,-171880
2006-08-17,26000.0,25700.0,536546.0,18.9,136590,21990,-166920
2006-08-18,25700.0,26650.0,620318.0,19.6,-86297,139547,-40300
2006-08-21,27200.0,26900.0,767207.0,19.78,90050,20570,-108630
2006-08-22,27250.0,28000.0,808415.0,20.59,-242073,359253,-132970
2006-08-23,28200.0,28000.0,425830.0,20.59,40804,23166,-72700
2006-08-24,27800.0,27800.0,377434.0,20.44,-63230,10520,35650
2006-08-25,28300.0,27500.0,368621.0,20.22,4441,22739,-30290
2006-08-28,27400.0,27550.0,398087.0,20.26,-29387,1417,24370
2006-08-29,27800.0,27250.0,472669.0,20.04,188520,13830,-213870
2006-08-30,27550.0,27850.0,374115.0,20.48,45520,31520,-92510
2006-08-31,27800.0,28250.0,616575.0,20.78,-27334,115154,-110880
2006-09-01,28250.0,27850.0,384294.0,20.48,44929,1520,-44489
2006-09-04,27400.0,27100.0,1811053.0,19.93,255909,-297439,78020
2006-09-05,27400.0,27350.0,537961.0,20.11,-13958,-42962,41320
2006-09-06,27250.0,26500.0,1004749.0,19.49,81742,17308,-95370
2006-09-07,26150.0,26300.0,1063183.0,19.34,209230,11000,-219090
2006-09-08,26250.0,26400.0,699203.0,19.42,29189,202511,-225990
2006-09-11,26150.0,25700.0,644561.0,18.9,200069,50280,-254160
2006-09-12,25850.0,25250.0,739720.0,18.57,300427,-111757,-203610
2006-09-13,25600.0,25050.0,422766.0,18.42,80805,-54235,-53520
2006-09-14,25050.0,26100.0,683631.0,19.2,-7750,32320,-9500
2006-09-15,25850.0,26500.0,361037.0,19.49,16272,63968,-80860
2006-09-18,26600.0,26600.0,735541.0,19.56,-111760,152200,-52780
2006-09-19,27200.0,27200.0,915267.0,20.0,26847,67893,-34420
2006-09-20,26900.0,27100.0,376764.0,19.93,40725,-31835,-6430
2006-09-21,27500.0,27300.0,451540.0,20.08,-85210,158270,-72600
2006-09-22,26950.0,26900.0,369193.0,19.78,-55189,28279,18170
2006-09-25,26550.0,26800.0,426055.0,19.71,-48172,43592,-1470
2006-09-26,27000.0,27550.0,753693.0,20.26,-149668,279298,-182620
2006-09-27,27650.0,27950.0,629900.0,20.56,-233570,280430,-68300
2006-09-28,28100.0,29300.0,1436994.0,21.55,-598406,501986,-10030
2006-09-29,29300.0,29850.0,781437.0,21.95,-266999,255999,3770
2006-10-02,29500.0,29500.0,325818.0,21.7,-53176,39947,-36321
2006-10-04,29050.0,28100.0,602236.0,20.67,-63102,74572,-17900
2006-10-09,27850.0,27450.0,1345133.0,20.19,-334938,1148,316970
2006-10-10,27450.0,27700.0,527785.0,20.37,-97081,-10619,102700
2006-10-11,27400.0,28000.0,386683.0,20.59,-97625,2315,93350
2006-10-12,28000.0,28050.0,419250.0,20.63,52353,38507,-76870
2006-10-13,28450.0,28200.0,394255.0,20.74,28661,75529,-97750
2006-10-16,28500.0,28000.0,311153.0,20.59,73233,29437,-96590
2006-10-17,28150.0,27950.0,484141.0,20.56,-9812,33692,-25800
2006-10-18,27650.0,28250.0,382115.0,20.78,-98220,69740,-17490
2006-10-19,28500.0,29200.0,725894.0,21.47,-140134,158884,-100
2006-10-20,29000.0,29600.0,726666.0,21.77,-125623,274405,-134080
2006-10-23,29700.0,29500.0,383150.0,21.7,24438,-11578,-18080
2006-10-24,29400.0,29100.0,481139.0,21.4,34378,-10128,-17540
2006-10-25,29100.0,29600.0,441836.0,21.77,-14279,20069,810
2006-10-26,29700.0,30300.0,779896.0,22.28,-83049,110329,-20810
2006-10-27,30600.0,30500.0,1039068.0,22.43,-69064,69272,42522
2006-10-30,30500.0,31200.0,728787.0,22.95,-373820,232540,31870
2006-10-31,31400.0,32000.0,979018.0,23.53,-468449,315939,93780
2006-11-01,32200.0,31950.0,523455.0,23.5,-157553,72743,22040
2006-11-02,31800.0,32100.0,419519.0,23.61,12676,73484,-97820
2006-11-03,32500.0,32100.0,326036.0,23.61,-51426,31806,14370
2006-11-06,31850.0,31800.0,319807.0,23.39,-12387,-13533,31140
