Symbol,한일시멘트_시가(원),한일시멘트_종가(원),한일시멘트_거래량(주),한일시멘트_PER(IFRS-연결),한일시멘트_순매수수량(개인)(주),한일시멘트_순매수수량(기관계)(주),한일시멘트_순매수수량(외국인계)(주)
2010-04-06,73600.0,74300.0,5005.0,13.88,-4099,576,3226
2010-04-07,74100.0,74700.0,9763.0,13.95,-2381,1494,898
2010-04-08,75100.0,74500.0,9242.0,13.92,-161,691,-124
2010-04-09,73700.0,72600.0,13340.0,13.56,4326,-1997,-2281
2010-04-12,73000.0,73500.0,8174.0,13.73,-2849,53,1955
2010-04-13,73000.0,73400.0,3656.0,13.71,-396,-344,299
2010-04-14,72600.0,74500.0,7541.0,13.92,-3705,2029,1927
2010-04-15,73800.0,74500.0,15106.0,13.92,3098,-2209,-1482
2010-04-16,73900.0,74500.0,10497.0,13.92,1213,-3681,2058
2010-04-19,74500.0,73600.0,3499.0,13.75,1135,-214,-1004
2010-04-20,73600.0,73400.0,9501.0,13.71,3109,-7730,2086
2010-04-21,73200.0,73200.0,10057.0,13.67,4550,-6773,201
2010-04-22,72500.0,72200.0,13416.0,13.49,6415,-4747,-4709
2010-04-23,72100.0,72300.0,5176.0,13.51,973,-1115,-648
2010-04-26,72500.0,73100.0,5669.0,13.66,-1757,926,-895
2010-04-27,72200.0,72800.0,5367.0,13.6,310,625,-1295
2010-04-28,72700.0,70100.0,11400.0,13.09,6378,-1195,-5339
2010-04-29,69600.0,68600.0,18032.0,12.81,7039,-5437,-3875
2010-04-30,67500.0,69300.0,16966.0,12.95,-4109,2427,2337
2010-05-03,70600.0,69500.0,7943.0,12.98,-1139,-283,-532
2010-05-04,68900.0,68200.0,7168.0,12.74,4238,-3906,-324
2010-05-06,68800.0,66300.0,14614.0,12.39,7521,-5550,-1007
2010-05-07,65600.0,62700.0,24329.0,11.71,8793,-2869,-6732
2010-05-10,63800.0,62600.0,25319.0,11.69,14271,-16701,836
2010-05-11,62800.0,62800.0,28618.0,11.73,11635,-9262,-1471
2010-05-12,63000.0,63000.0,12889.0,11.77,1313,-7185,-450
2010-05-13,62400.0,63000.0,17541.0,11.77,799,-3265,460
2010-05-14,62600.0,62400.0,12042.0,11.66,2597,-3669,-3645
2010-05-17,61500.0,62400.0,13956.0,11.66,-197,-1721,-2711
2010-05-18,61400.0,65200.0,11717.0,12.18,-4547,3613,-2657
2010-05-19,62500.0,62900.0,14684.0,11.75,1948,693,-3589
2010-05-20,61900.0,63400.0,10489.0,11.84,-747,1416,-4169
2010-05-24,63800.0,62100.0,5576.0,11.6,-161,1214,-1796
2010-05-25,62300.0,59200.0,17879.0,11.06,3874,-1567,-3324
2010-05-26,60400.0,59700.0,16561.0,11.15,3324,2694,-5055
2010-05-27,58900.0,60200.0,13442.0,11.25,2506,1558,-4266
2010-05-28,59800.0,60000.0,22753.0,11.21,3439,-2645,756
2010-05-31,61000.0,60000.0,6763.0,11.21,-2096,697,1212
2010-06-01,59600.0,59700.0,24719.0,11.15,9162,-17550,10328
2010-06-03,59800.0,59700.0,16049.0,11.15,6585,-9939,2182
2010-06-04,59200.0,58900.0,8436.0,11.0,4297,-2703,-949
2010-06-07,58800.0,58800.0,6539.0,10.98,157,756,-1460
2010-06-08,59500.0,59600.0,5800.0,11.13,446,139,-1280
2010-06-09,59100.0,59700.0,6950.0,11.15,1864,-751,-460
2010-06-10,59100.0,59400.0,19518.0,11.1,3783,-7897,1218
2010-06-11,59600.0,61800.0,12684.0,11.54,-2607,-2195,3171
2010-06-14,61700.0,64100.0,14215.0,11.97,-3702,-649,4733
2010-06-15,64500.0,63200.0,3071.0,11.81,201,-490,-360
2010-06-16,62300.0,60700.0,11330.0,11.34,4848,-4216,707
2010-06-17,60400.0,59100.0,15428.0,11.04,8026,-11066,307
2010-06-18,59600.0,59400.0,12097.0,11.1,4435,-6121,258
2010-06-21,59400.0,61300.0,16858.0,11.45,-2834,2683,3983
2010-06-22,61700.0,62200.0,15955.0,11.62,-4821,117,4472
2010-06-23,62500.0,63300.0,9830.0,11.82,-5297,3418,1925
2010-06-24,62200.0,62600.0,8530.0,11.69,-6,-2156,2758
2010-06-25,62100.0,60300.0,16449.0,11.26,5759,-2347,-1349
2010-06-28,60000.0,61000.0,7990.0,11.39,-1059,-695,1107
2010-06-29,60500.0,61000.0,8375.0,11.39,-2253,-3330,4238
2010-06-30,61000.0,60500.0,20761.0,11.3,6475,-12690,6858
2010-07-01,59900.0,59800.0,14037.0,11.17,6236,-1850,-1151
2010-07-02,60600.0,59400.0,8047.0,11.1,4714,-2927,-1223
2010-07-05,60000.0,58300.0,11248.0,10.89,7463,-7491,-771
2010-07-06,58300.0,55800.0,16911.0,10.42,9405,-4913,-6278
2010-07-07,55600.0,53600.0,26533.0,10.01,11468,-2862,-7708
2010-07-08,53200.0,53100.0,57229.0,9.92,7692,10107,-14476
2010-07-09,53400.0,53100.0,17696.0,9.92,2696,-4998,1686
2010-07-12,53100.0,51700.0,29255.0,9.66,16831,-19711,-2769
2010-07-13,51700.0,53000.0,18327.0,9.9,-3328,340,-204
2010-07-14,52500.0,53700.0,23779.0,10.03,-3671,-2758,3277
2010-07-15,53700.0,53300.0,21328.0,9.96,8544,-11962,1581
2010-07-16,53400.0,54200.0,11092.0,10.12,-3207,1518,1556
2010-07-19,53900.0,54200.0,5008.0,10.12,408,-977,-534
2010-07-20,53600.0,53300.0,14710.0,9.96,3700,-7920,594
2010-07-21,53300.0,53300.0,19299.0,9.96,6912,-5339,-1630
2010-07-22,53500.0,53200.0,18288.0,9.94,604,-5853,4051
2010-07-23,53200.0,51900.0,21128.0,9.7,13296,-15172,1872
2010-07-26,51800.0,51500.0,32727.0,9.62,13495,-22870,6804
2010-07-27,51900.0,52200.0,25608.0,9.75,2136,-16337,8334
2010-07-28,52000.0,52600.0,14878.0,9.83,609,-7468,5879
2010-07-29,52600.0,52700.0,23989.0,9.84,7175,-14868,6833
2010-07-30,52400.0,53400.0,19238.0,9.98,0,-9348,7873
2010-08-02,53800.0,52300.0,24262.0,9.77,5871,-14397,10805
2010-08-03,52400.0,52300.0,22596.0,9.77,5559,-17656,7113
2010-08-04,52800.0,52100.0,15707.0,9.73,5499,-3751,2896
2010-08-05,53000.0,52100.0,33171.0,9.73,13145,-12621,-8200
2010-08-06,51900.0,52700.0,17623.0,9.84,-1596,-4446,-502
2010-08-09,53500.0,53200.0,39812.0,9.94,-4198,-14300,17110
2010-08-10,53200.0,54000.0,33173.0,10.09,5531,-17261,12108
2010-08-11,54000.0,53400.0,28289.0,9.98,9675,-8791,5401
2010-08-12,53000.0,53400.0,33930.0,9.98,3871,-10690,8406
2010-08-13,53000.0,53400.0,35812.0,9.98,3498,-21061,17946
2010-08-16,53500.0,53800.0,24688.0,10.05,4114,-2209,-1944
2010-08-17,53600.0,53800.0,12303.0,10.05,673,1541,-2869
2010-08-18,53600.0,54900.0,26896.0,10.26,-8605,-5773,14544
2010-08-19,55000.0,56000.0,17459.0,10.46,2242,-5292,1148
2010-08-20,56200.0,57400.0,21755.0,10.72,-4969,3648,1045
2010-08-23,57800.0,58000.0,14451.0,10.83,-2966,780,2090
2010-08-24,58000.0,56600.0,12906.0,10.57,-375,-658,1870
2010-08-25,56500.0,56600.0,11890.0,10.57,-3396,-843,4157
2010-08-26,57100.0,56600.0,4980.0,10.57,-2143,903,1680
2010-08-27,56500.0,56500.0,13452.0,10.55,-1454,-3225,5718
2010-08-30,56700.0,58200.0,7169.0,10.87,-3521,3727,-365
2010-08-31,58200.0,56500.0,14258.0,10.55,6365,-4054,-1808
2010-09-01,55500.0,57000.0,6845.0,10.65,-1787,-56,-647
2010-09-02,57100.0,58100.0,6887.0,10.85,-3217,1894,1326
2010-09-03,58100.0,58600.0,4792.0,10.95,-2014,1118,1003
2010-09-06,58500.0,58600.0,5469.0,10.95,-909,1222,-333
2010-09-07,57600.0,57900.0,6019.0,10.82,564,331,-391
2010-09-08,59900.0,57200.0,8697.0,10.69,259,2531,-2908
2010-09-09,56900.0,55900.0,21405.0,10.44,7469,-4409,-3273
2010-09-10,56000.0,56200.0,9605.0,10.5,-5711,193,5318
2010-09-13,56200.0,56800.0,7437.0,10.61,267,-3051,2774
2010-09-14,56600.0,58500.0,18559.0,10.93,-9557,11056,-2229
2010-09-15,58600.0,60500.0,33679.0,11.3,-5595,23826,-18281
2010-09-16,60600.0,62900.0,22808.0,11.75,-8433,12185,-3772
2010-09-17,64900.0,62900.0,7058.0,11.75,-581,-794,1415
2010-09-20,62100.0,63500.0,6076.0,11.86,-745,2253,-516
2010-09-24,62100.0,63400.0,10080.0,11.84,-177,5738,-5780
2010-09-27,62100.0,63100.0,4440.0,11.79,-960,627,-290
2010-09-28,62300.0,63100.0,2609.0,11.79,-933,734,-1
2010-09-29,62400.0,63600.0,20525.0,11.88,134,8450,-9206
2010-09-30,63600.0,66500.0,11954.0,12.42,-4457,2107,2579
2010-10-01,67700.0,67000.0,7632.0,12.52,-1557,-21,1609
2010-10-04,67000.0,65800.0,3170.0,12.29,1041,-453,646
2010-10-05,66800.0,66700.0,6969.0,12.46,-2857,-160,1711
2010-10-06,66000.0,66800.0,5195.0,12.48,1419,-1955,1000
2010-10-07,67000.0,68100.0,5744.0,12.72,-2048,-1009,2618
2010-10-08,68600.0,69300.0,13773.0,12.95,-1270,1669,-322
2010-10-11,70100.0,69200.0,6439.0,12.93,-2739,2681,-611
2010-10-12,69200.0,67800.0,8577.0,12.67,555,2391,-1732
2010-10-13,67000.0,65100.0,12805.0,12.16,2439,-90,-2487
2010-10-14,64200.0,67000.0,5778.0,12.52,155,-2423,1238
2010-10-15,65000.0,63400.0,26795.0,11.84,16684,-22305,4588
2010-10-18,63400.0,63100.0,6763.0,11.79,200,-194,1819
2010-10-19,62500.0,63200.0,6566.0,11.81,-103,1975,-317
2010-10-20,63200.0,63400.0,4325.0,11.84,-244,1065,-1185
2010-10-21,63100.0,62700.0,12304.0,11.71,2195,874,-3110
2010-10-22,62000.0,62900.0,3790.0,11.75,-481,93,-371
2010-10-25,62000.0,63400.0,3776.0,11.84,-1740,434,133
2010-10-26,62200.0,62500.0,7098.0,11.68,252,-278,135
2010-10-27,62100.0,62200.0,7347.0,11.62,3996,-1371,-1634
2010-10-28,62400.0,63200.0,7201.0,11.81,1274,1182,-2450
2010-10-29,62100.0,61000.0,21030.0,11.39,5460,3849,-9242
2010-11-01,60700.0,63300.0,6742.0,11.82,-1705,2698,-2247
2010-11-02,62100.0,62000.0,19870.0,11.58,8842,8188,-16356
2010-11-03,62000.0,61100.0,7043.0,11.41,786,-414,-2329
2010-11-04,61200.0,61200.0,3418.0,11.43,1280,-665,-888
2010-11-05,61200.0,61100.0,7738.0,11.41,468,-563,-216
2010-11-08,61100.0,61100.0,10376.0,11.41,4260,-2321,-1798
2010-11-09,61000.0,60600.0,16256.0,11.32,3937,-3161,-2209
2010-11-10,60600.0,60400.0,11198.0,11.28,920,-559,-5804
2010-11-11,61000.0,57600.0,24837.0,10.76,4878,5440,-13984
2010-11-12,58300.0,60300.0,15227.0,11.26,-3293,-58,1891
2010-11-15,61000.0,60700.0,7404.0,11.34,1052,-730,580
2010-11-16,60200.0,61000.0,14803.0,11.39,2402,3794,-2868
2010-11-17,61000.0,60100.0,20061.0,11.23,430,-1013,-3198
2010-11-18,58500.0,60200.0,9624.0,11.25,195,2341,-2631
2010-11-19,60300.0,60000.0,5447.0,11.21,2403,18,-69
2010-11-22,60000.0,60200.0,3830.0,11.25,-1233,-165,472
2010-11-23,59800.0,60300.0,3735.0,11.26,229,276,132
2010-11-24,61000.0,60400.0,9351.0,11.28,-1877,3304,-2197
2010-11-25,59900.0,60800.0,6078.0,11.36,1702,-473,-2971
2010-11-26,61400.0,62000.0,4044.0,11.58,-2462,7,-529
2010-11-29,62500.0,61100.0,3404.0,11.41,-1010,1089,-930
2010-11-30,61000.0,61800.0,6119.0,11.54,-2667,789,521
2010-12-01,61700.0,61000.0,12152.0,11.39,1769,-2280,-562
2010-12-02,60700.0,61800.0,3471.0,11.54,1639,-936,455
2010-12-03,61100.0,61300.0,7620.0,11.45,4524,-2703,-2418
2010-12-06,60800.0,63400.0,12950.0,11.84,741,3220,-4107
2010-12-07,64000.0,63400.0,4716.0,11.84,-202,1208,-861
2010-12-08,62600.0,61800.0,4789.0,11.54,1627,-2168,177
2010-12-09,61300.0,63900.0,14699.0,11.94,-300,-6565,4608
2010-12-10,63900.0,64000.0,5526.0,11.96,-666,-113,204
2010-12-13,64400.0,64500.0,2385.0,12.05,-941,298,558
2010-12-14,63700.0,63500.0,4317.0,11.86,1298,-651,1685
2010-12-15,63000.0,64400.0,3771.0,12.03,-568,102,1122
2010-12-16,64400.0,63100.0,9604.0,11.79,1333,3891,-1377
2010-12-17,63100.0,62100.0,19298.0,11.6,5743,5314,-9530
2010-12-20,61900.0,61200.0,15678.0,11.43,6267,2237,-8506
2010-12-21,61000.0,60500.0,11052.0,11.3,6270,-2556,-4855
2010-12-22,60800.0,60800.0,6095.0,11.36,925,974,-2235
2010-12-23,61000.0,60200.0,10762.0,11.25,2928,747,-2116
2010-12-24,60100.0,60000.0,11312.0,11.21,3765,539,-1741
2010-12-27,59500.0,59500.0,17754.0,11.11,9085,1399,-1101
2010-12-28,59300.0,59700.0,21023.0,11.15,10887,3045,2168
2010-12-29,59000.0,58200.0,36350.0,10.87,14961,-6048,15921
2010-12-30,58700.0,60000.0,21075.0,11.21,-4073,-563,14167
2011-01-03,60200.0,60300.0,8619.0,33.59,-3450,6397,-2482
2011-01-04,60200.0,60800.0,12878.0,33.87,-3443,8205,-770
2011-01-05,61600.0,60200.0,10891.0,33.53,-2205,6128,-4887
2011-01-06,60000.0,60100.0,9325.0,33.48,-1595,6067,-1537
2011-01-07,60200.0,61100.0,19065.0,34.04,-4733,8243,-1655
2011-01-10,61400.0,61700.0,4714.0,34.37,-2165,1371,175
2011-01-11,61100.0,61400.0,4929.0,34.2,214,-527,803
2011-01-12,60700.0,60400.0,6985.0,33.65,3610,-1954,640
2011-01-13,60200.0,58700.0,17473.0,32.7,13110,-6583,-3468
2011-01-14,59100.0,58100.0,9735.0,32.36,5882,-2797,-3188
2011-01-17,57800.0,57900.0,5318.0,32.25,515,580,-146
2011-01-18,57400.0,57700.0,6984.0,32.14,1562,-2548,1703
2011-01-19,57900.0,57500.0,8559.0,32.03,-927,-211,565
2011-01-20,57500.0,57000.0,4626.0,31.75,1908,-412,-735
2011-01-21,57300.0,56800.0,4872.0,31.64,747,-1020,258
2011-01-24,56300.0,56500.0,9744.0,31.47,574,-5409,2082
2011-01-25,56000.0,56300.0,12165.0,31.36,1883,-5640,-540
2011-01-26,55800.0,56300.0,8824.0,31.36,-644,-1871,-191
2011-01-27,56000.0,57000.0,11036.0,31.75,1026,-3619,724
2011-01-28,57500.0,56600.0,2998.0,31.53,217,-66,-751
2011-01-31,56600.0,56400.0,4108.0,31.42,-671,-5,-1521
2011-02-01,55900.0,56400.0,3568.0,31.42,-653,549,-487
2011-02-07,56700.0,56600.0,5322.0,31.53,-123,-1859,746
2011-02-08,56600.0,55500.0,7213.0,30.92,3162,-935,-2650
2011-02-09,55600.0,55700.0,2818.0,31.03,18,-286,340
2011-02-10,55800.0,54800.0,11452.0,30.53,-468,-2461,1249
2011-02-11,55400.0,53600.0,10282.0,29.86,1304,-1742,805
2011-02-14,53600.0,53700.0,4470.0,29.91,125,-168,-131
2011-02-15,52900.0,52600.0,8100.0,29.3,2136,-2405,212
2011-02-16,52600.0,54000.0,10225.0,30.08,-881,-4670,2958
2011-02-17,54300.0,53900.0,7934.0,30.02,-2321,956,1506
2011-02-18,53900.0,54000.0,7806.0,30.08,3429,-2099,-1078
2011-02-21,53300.0,54000.0,8656.0,30.08,6561,-4483,-671
2011-02-22,54400.0,53800.0,7397.0,29.97,1748,-238,-1563
2011-02-23,54200.0,54300.0,10369.0,30.25,2779,-3207,-1721
2011-02-24,55000.0,54500.0,10969.0,30.36,357,-1475,-590
2011-02-25,55500.0,53600.0,12983.0,29.86,3654,-1107,-1187
2011-02-28,53700.0,54600.0,5983.0,30.41,272,-1777,1840
2011-03-02,53500.0,54600.0,4734.0,30.41,1078,146,-679
2011-03-03,54400.0,54500.0,6045.0,30.36,1330,-925,316
2011-03-04,54600.0,55900.0,6123.0,31.14,600,-2570,-264
2011-03-07,55800.0,54100.0,5905.0,30.14,4638,-90,-3046
2011-03-08,53700.0,54100.0,6003.0,30.14,-259,-1293,-1145
2011-03-09,59900.0,55700.0,12586.0,31.03,451,-2042,2175
2011-03-10,55100.0,54500.0,18137.0,30.36,6242,467,-8806
2011-03-11,54800.0,54900.0,13093.0,30.58,1715,2607,-3165
2011-03-14,58000.0,56700.0,42419.0,31.58,14184,-4948,-8890
2011-03-15,56800.0,55000.0,38139.0,30.64,4072,-1228,-1045
2011-03-16,55600.0,56900.0,21638.0,31.7,-4292,-750,1474
2011-03-17,56700.0,55300.0,8954.0,30.8,1040,-388,19
2011-03-18,54500.0,55300.0,13917.0,30.8,4523,-6945,2179
2011-03-21,54700.0,54900.0,12565.0,30.58,-1925,-513,1772
2011-03-22,54700.0,55200.0,6537.0,30.75,-1478,-1118,1508
2011-03-23,55300.0,55800.0,22875.0,31.08,-703,-4257,713
2011-03-24,55400.0,56200.0,6752.0,31.31,-1348,-234,1192
2011-03-25,56200.0,56700.0,5937.0,31.58,-461,-259,340
2011-03-28,56700.0,56400.0,5043.0,31.42,-79,1664,-515
2011-03-29,56400.0,56300.0,3279.0,31.36,-842,1199,133
2011-03-30,55500.0,56400.0,9110.0,31.42,-2670,847,1579
2011-03-31,56500.0,56200.0,9567.0,31.31,-4274,-124,5920
2011-04-01,55800.0,56000.0,14127.0,31.19,-2377,-2536,4727
2011-04-04,56000.0,57100.0,7702.0,31.81,-3385,1606,1604
2011-04-05,56500.0,59900.0,9655.0,33.37,-5872,605,2379
2011-04-06,59000.0,57600.0,6435.0,32.09,330,406,519
2011-04-07,58100.0,57500.0,9633.0,32.03,-1081,-134,2355
2011-04-08,56900.0,57000.0,7190.0,31.75,1398,175,367
2011-04-11,58900.0,56700.0,36006.0,31.58,22609,-26884,1385
2011-04-12,56300.0,54600.0,38140.0,30.41,28342,-27688,-4724
2011-04-13,54200.0,53000.0,36426.0,29.52,22408,-27683,3525
2011-04-14,53300.0,54000.0,53347.0,30.08,20314,-32619,5011
2011-04-15,51600.0,51300.0,97126.0,28.58,-40436,-27362,-1280
2011-04-18,51700.0,51000.0,11428.0,28.41,1490,-1013,723
2011-04-19,51000.0,50900.0,17959.0,28.35,2283,-629,-2152
2011-04-20,50800.0,51000.0,7166.0,28.41,-475,-1925,-1075
2011-04-21,51400.0,52500.0,12557.0,29.24,-6757,968,2458
2011-04-22,52500.0,52200.0,8768.0,29.08,-1374,-830,1912
2011-04-25,51500.0,51500.0,7422.0,28.69,2347,-911,-486
2011-04-26,51300.0,52400.0,9275.0,29.19,-2030,-621,464
2011-04-27,52000.0,52100.0,11731.0,29.02,-1323,-2961,3639
2011-04-28,52100.0,51000.0,12283.0,28.41,3008,-1904,1238
2011-04-29,50800.0,51700.0,10284.0,28.8,98,-2341,879
2011-05-02,50500.0,52600.0,7238.0,29.3,-2823,-524,597
2011-05-03,51800.0,51200.0,7633.0,28.52,754,-2373,899
2011-05-04,50900.0,51400.0,6840.0,28.63,-2809,-1196,3865
2011-05-06,51800.0,51100.0,6415.0,28.46,2292,-2188,876
2011-05-09,51000.0,50700.0,11661.0,28.24,8713,-4724,-1262
2011-05-11,50600.0,50400.0,10168.0,28.08,7014,-6185,-647
2011-05-12,50400.0,49650.0,18182.0,27.66,14203,-6777,-7425
2011-05-13,49650.0,49150.0,8684.0,27.38,874,-3244,-1210
2011-05-16,48750.0,47400.0,12756.0,26.4,2075,-2685,-4410
2011-05-17,47250.0,47300.0,9564.0,26.35,1428,-1148,-210
2011-05-18,47300.0,47950.0,7775.0,26.71,-1360,-3450,1510
2011-05-19,48000.0,47700.0,9880.0,26.57,1020,-1550,-2880
2011-05-20,47700.0,48000.0,6452.0,26.74,-364,-946,-910
2011-05-23,48900.0,48600.0,8830.0,27.07,2431,-2421,-2080
2011-05-24,49000.0,46500.0,11724.0,25.9,6558,-3326,-3100
2011-05-25,46500.0,46600.0,10042.0,25.96,6123,-4353,-1780
2011-05-26,46600.0,46700.0,14604.0,26.01,7844,-7534,690
2011-05-27,46050.0,46700.0,8889.0,26.01,831,989,-810
2011-05-30,46700.0,46700.0,9339.0,26.01,3003,-1633,-1420
2011-05-31,46900.0,50800.0,18098.0,28.3,-8031,391,420
2011-06-01,49100.0,48600.0,9733.0,27.07,2532,-1282,-2029
2011-06-02,48650.0,47000.0,10785.0,26.18,5632,-1902,-890
2011-06-03,46500.0,49900.0,7560.0,27.8,-3330,870,-830
2011-06-07,49800.0,47050.0,24581.0,26.21,15153,-11953,1550
2011-06-08,47100.0,46250.0,28951.0,25.76,20478,-20008,-850
2011-06-09,45850.0,46000.0,23672.0,25.62,13375,-5437,-5518
2011-06-10,46000.0,46700.0,18365.0,26.01,10822,-7065,-1540
2011-06-13,47100.0,45950.0,7788.0,25.6,1890,-2870,-220
2011-06-14,46400.0,45700.0,12405.0,25.46,5922,-6886,-20
2011-06-15,45500.0,46800.0,8822.0,26.07,-38,-2072,1630
2011-06-16,45700.0,45550.0,11573.0,25.37,8450,-170,-6690
2011-06-17,45300.0,45850.0,18320.0,25.54,7004,-3384,-6140
2011-06-20,45650.0,46700.0,13840.0,26.01,5940,-3530,-2840
2011-06-21,46300.0,46800.0,4337.0,26.07,-47,77,-730
2011-06-22,46800.0,46700.0,3989.0,26.01,-1432,172,1000
2011-06-23,46750.0,47000.0,8870.0,26.18,-1709,999,1560
2011-06-24,46750.0,47150.0,9162.0,26.26,-5920,1150,3670
2011-06-27,47800.0,46700.0,14954.0,26.01,11109,-5759,-410
2011-06-28,46550.0,46700.0,8863.0,26.01,373,100,-2150
2011-06-29,46700.0,46150.0,22482.0,25.71,13232,-9510,-4310
2011-06-30,46150.0,46300.0,18296.0,25.79,10675,-6885,-3470
2011-07-01,46100.0,46700.0,14823.0,26.01,2511,4439,-7320
2011-07-04,46400.0,46700.0,9182.0,26.01,3348,-1558,-2790
2011-07-05,46400.0,46800.0,6077.0,26.07,-316,-474,470
2011-07-06,47050.0,46500.0,10471.0,25.9,5418,-3048,-2510
2011-07-07,46700.0,47600.0,16689.0,26.52,2010,190,-2040
2011-07-08,47950.0,47150.0,6930.0,26.26,1140,-760,-450
2011-07-11,47050.0,46850.0,7079.0,26.1,2224,-2324,100
2011-07-12,46800.0,46650.0,10630.0,25.99,150,3620,-3680
2011-07-13,46450.0,46300.0,6430.0,25.79,2170,20,-1340
2011-07-14,46300.0,45600.0,23745.0,25.4,8310,1855,-11240
2011-07-15,45900.0,46700.0,15911.0,26.01,3070,-730,-7840
2011-07-18,46000.0,45400.0,28488.0,25.29,6432,-2944,-14190
2011-07-19,45400.0,46300.0,39342.0,25.79,21777,2500,-11477
2011-07-20,46050.0,48000.0,35800.0,26.74,8100,630,-370
2011-07-21,48200.0,47600.0,27490.0,26.52,967,303,-540
2011-07-22,47650.0,48700.0,47217.0,27.13,-44,-1194,-7902
2011-07-25,48700.0,48700.0,103001.0,27.13,822,5700,-8290
2011-07-26,48700.0,50300.0,26473.0,28.02,-6460,16370,-9650
2011-07-27,49300.0,49700.0,11488.0,27.69,-728,5959,-1760
2011-07-28,49000.0,49850.0,14178.0,27.77,-1388,4200,-862
2011-07-29,49850.0,49450.0,22052.0,27.55,-1113,10910,-3190
2011-08-01,49450.0,50800.0,16440.0,28.3,646,6173,-8189
2011-08-02,50800.0,49100.0,15566.0,27.35,3864,1972,-3516
2011-08-03,48300.0,47700.0,15956.0,26.57,1068,6296,-6094
2011-08-04,47800.0,48000.0,13141.0,26.74,-1902,992,-860
2011-08-05,47900.0,47400.0,26555.0,26.4,-9410,11780,-3940
2011-08-08,48550.0,46700.0,30440.0,26.01,8740,5930,-16770
2011-08-09,46500.0,46000.0,63130.0,25.62,26860,6290,-44040
2011-08-10,45600.0,44500.0,80675.0,24.79,19640,-520,-20740
2011-08-11,44100.0,44000.0,46723.0,24.51,16691,-392,-8950
2011-08-12,44050.0,43750.0,20957.0,24.37,2805,1315,-5510
2011-08-16,43950.0,44800.0,17440.0,24.96,3170,-350,-1760
2011-08-17,44300.0,45450.0,9229.0,25.32,1190,-1710,290
2011-08-18,45050.0,45400.0,14292.0,25.29,7582,-352,-6420
2011-08-19,45400.0,45200.0,40500.0,25.18,14590,410,-19660
2011-08-22,44800.0,45050.0,8340.0,25.09,1000,1030,-3830
2011-08-23,46000.0,47300.0,18816.0,26.35,-5493,11346,-3613
2011-08-24,46400.0,46450.0,20500.0,25.87,3958,215,-883
2011-08-25,46050.0,47150.0,17282.0,26.26,1121,490,-881
2011-08-26,47850.0,45200.0,7597.0,25.18,2951,-1982,-809
2011-08-29,45200.0,44950.0,6059.0,25.04,-491,-209,400
2011-08-30,45000.0,47500.0,7853.0,26.46,-4229,1559,1930
2011-08-31,46650.0,48000.0,6400.0,26.74,-1640,1700,-950
2011-09-01,46500.0,46950.0,9824.0,26.15,250,540,-250
2011-09-02,46200.0,46600.0,5110.0,25.96,-630,-120,450
2011-09-05,45550.0,46600.0,4900.0,25.96,-1300,730,-1730
2011-09-06,46550.0,45950.0,4104.0,25.6,-231,-1059,-1010
2011-09-07,46700.0,45500.0,3980.0,25.35,40,-720,-1320
2011-09-08,46500.0,46900.0,9183.0,26.13,-1087,4247,-2620
2011-09-09,45600.0,45300.0,5280.0,25.23,410,-1720,-250
2011-09-14,45500.0,47000.0,18691.0,26.18,-3080,9340,-13250
2011-09-15,47500.0,45800.0,2854.0,25.51,21,100,-550
2011-09-16,46400.0,48000.0,9844.0,26.74,-4990,-1670,3420
2011-09-19,47050.0,46400.0,4369.0,25.85,1770,-10,-340
2011-09-20,46000.0,47600.0,4471.0,26.52,-1739,219,-670
2011-09-21,46150.0,48600.0,7632.0,27.07,-3290,3410,-470
2011-09-22,48000.0,47000.0,8441.0,26.18,2080,2890,-610
2011-09-23,46600.0,43300.0,27381.0,24.12,6791,-12821,-6260
2011-09-26,43400.0,43000.0,18410.0,23.95,6100,120,-13070
2011-09-27,43300.0,42800.0,8398.0,23.84,3570,-2210,-3830
2011-09-28,42500.0,41000.0,12021.0,22.84,4652,-1722,-1620
2011-09-29,41100.0,41100.0,4644.0,22.89,1760,-320,-1010
2011-09-30,40900.0,41700.0,6501.0,23.23,2301,-2250,-730
2011-10-04,41400.0,41000.0,11100.0,22.84,5050,-120,-7040
2011-10-05,40900.0,44500.0,7290.0,24.79,-2710,1560,-1210
2011-10-06,43050.0,43400.0,3940.0,24.18,-594,479,-515
2011-10-07,44000.0,44600.0,7821.0,24.84,-1130,3480,-2050
2011-10-10,43200.0,42800.0,9575.0,23.84,-761,2580,-3689
2011-10-11,42650.0,43650.0,7595.0,24.31,-10,410,-1510
2011-10-12,42850.0,42600.0,4891.0,23.73,2870,420,-1970
2011-10-13,42300.0,42200.0,9727.0,23.51,4900,-2820,-1970
2011-10-14,41800.0,41900.0,16412.0,23.34,2410,-300,-2160
2011-10-17,41800.0,41900.0,4030.0,23.34,830,-50,-850
2011-10-18,42000.0,42300.0,8146.0,23.56,-1484,4754,-3010
2011-10-19,42350.0,42500.0,2601.0,23.67,159,170,-889
2011-10-20,43450.0,42500.0,6261.0,23.67,1449,1310,-3259
2011-10-21,43950.0,41900.0,5382.0,23.34,1783,-370,-1680
2011-10-24,41900.0,42400.0,4140.0,23.62,-1360,470,-1080
2011-10-25,43400.0,42400.0,3004.0,23.62,-226,196,-330
2011-10-26,42000.0,41900.0,13706.0,23.34,4750,-4080,-1750
