Symbol,메리츠종금증권_시가(원),메리츠종금증권_종가(원),메리츠종금증권_거래량(주),메리츠종금증권_PER(IFRS-연결),메리츠종금증권_순매수수량(개인)(주),메리츠종금증권_순매수수량(기관계)(주),메리츠종금증권_순매수수량(외국인계)(주)
2010-11-23,940.0,935.0,405750.0,12.0,-34930,56540,-21610
2010-11-24,881.0,925.0,1035997.0,11.88,-284092,299482,-15390
2010-11-25,930.0,937.0,470976.0,12.03,-158379,165829,-7450
2010-11-26,940.0,925.0,944428.0,11.88,-476072,482182,-6110
2010-11-29,923.0,925.0,334917.0,11.88,-23690,24180,-490
2010-11-30,918.0,934.0,402818.0,12.0,-85610,43210,42400
2010-12-01,928.0,935.0,379899.0,12.0,-35720,58510,-22790
2010-12-02,945.0,936.0,675700.0,12.02,208060,45190,-3250
2010-12-03,940.0,931.0,882682.0,11.96,-426250,299880,126370
2010-12-06,932.0,931.0,249676.0,11.96,-8180,-2050,10230
2010-12-07,929.0,937.0,789836.0,12.03,-68790,14230,49560
2010-12-08,938.0,935.0,440737.0,12.0,-145800,102750,38050
2010-12-09,940.0,955.0,972001.0,12.27,-306630,225980,80650
2010-12-10,958.0,958.0,795497.0,12.3,279144,-186014,57870
2010-12-13,962.0,960.0,814050.0,12.32,17550,-94300,76750
2010-12-14,960.0,952.0,763874.0,12.23,129140,-184760,55620
2010-12-15,953.0,987.0,4509723.0,12.68,851549,-1002719,151170
2010-12-16,987.0,972.0,761609.0,12.48,186872,-227632,40760
2010-12-17,980.0,995.0,2045993.0,12.77,33000,-12190,-20810
2010-12-20,975.0,966.0,1150614.0,12.41,-58860,-370,59230
2010-12-21,976.0,983.0,914598.0,12.62,-90704,-606,91310
2010-12-22,989.0,980.0,560546.0,12.59,-40030,-2700,42730
2010-12-23,972.0,969.0,594873.0,12.45,-27470,-640,28110
2010-12-24,970.0,964.0,681390.0,12.38,16910,-590,-16320
2010-12-27,961.0,959.0,578875.0,12.31,16194,-214,-15980
2010-12-28,955.0,956.0,613874.0,12.28,-18980,190,18790
2010-12-29,961.0,967.0,337179.0,12.42,-25826,46,25780
2010-12-30,967.0,967.0,977477.0,12.42,255383,-317693,62310
2011-01-03,972.0,978.0,1037928.0,12.56,790,-68170,67380
2011-01-04,982.0,998.0,1067988.0,12.82,-536140,474370,61770
2011-01-05,996.0,997.0,936711.0,12.8,-171750,193340,-21590
2011-01-06,1000.0,1020.0,1843955.0,13.1,-535105,190065,345040
2011-01-07,1015.0,1020.0,888460.0,13.1,-169390,70090,99300
2011-01-10,1020.0,1005.0,771408.0,12.9,-92780,79900,12880
2011-01-11,1005.0,1030.0,1619081.0,13.22,-427280,385340,41940
2011-01-12,1030.0,1050.0,1877874.0,13.49,-495509,559169,-56960
2011-01-13,1060.0,1045.0,2123248.0,13.42,-540486,727726,-187240
2011-01-14,1050.0,1065.0,2118925.0,13.67,-149580,102500,47080
2011-01-17,1070.0,1050.0,1916204.0,13.49,355928,-366768,10940
2011-01-18,1050.0,1050.0,1707136.0,13.49,-361720,439760,121960
2011-01-19,1055.0,1050.0,995899.0,13.49,-437850,439480,1670
2011-01-20,1045.0,1050.0,852791.0,13.49,-191090,89990,85100
2011-01-21,1055.0,1045.0,1303094.0,13.42,-493790,501470,-12600
2011-01-24,1040.0,1045.0,1095452.0,13.42,-415650,443290,-27640
2011-01-25,1050.0,1045.0,944220.0,13.42,-348288,382738,-33870
2011-01-26,1045.0,1065.0,1035316.0,13.67,-101177,-10090,110110
2011-01-27,1055.0,1055.0,1047444.0,13.55,-331600,360470,-27350
2011-01-28,1045.0,1055.0,1081720.0,13.55,-591987,562440,30930
2011-01-31,1040.0,1050.0,1209164.0,13.49,-603107,615687,7920
2011-02-01,1055.0,1045.0,418119.0,13.42,-13337,220,13170
2011-02-07,1060.0,1055.0,517778.0,13.55,-44810,100,44630
2011-02-08,1060.0,1040.0,504290.0,13.36,-113276,76696,36600
2011-02-09,1035.0,1025.0,1006243.0,13.17,-422880,419900,2980
2011-02-10,1020.0,1025.0,803150.0,13.17,-269380,269690,-310
2011-02-11,1020.0,1015.0,670312.0,13.04,-269382,253452,15930
2011-02-14,1015.0,1040.0,842712.0,13.36,-518100,510050,8050
2011-02-15,1030.0,1040.0,906921.0,13.36,-350940,533700,-106260
2011-02-16,1030.0,1035.0,722717.0,13.29,-358240,358310,-70
2011-02-17,1035.0,1025.0,908058.0,13.17,-342430,325560,16870
2011-02-18,1025.0,1035.0,439867.0,13.29,-61910,32200,29710
2011-02-21,1035.0,1015.0,910062.0,13.04,153690,-154190,500
2011-02-22,1005.0,989.0,1041586.0,12.7,-141387,136277,6750
2011-02-23,985.0,989.0,392310.0,12.7,-23390,21700,1690
2011-02-24,980.0,990.0,680101.0,12.72,-82770,241480,1170
2011-02-25,996.0,1020.0,760206.0,13.1,-190580,303780,-113200
2011-02-28,1020.0,1030.0,1581606.0,13.22,-1109630,1092520,17110
2011-03-02,1020.0,1000.0,786101.0,12.84,2753,29527,-32280
2011-03-03,1005.0,1025.0,369377.0,13.17,-30320,4570,25750
2011-03-04,1030.0,1035.0,568118.0,13.29,-209180,162810,46370
2011-03-07,1035.0,1040.0,585647.0,13.36,-117460,106850,9520
2011-03-08,1030.0,1035.0,778578.0,13.29,-32610,30380,5670
2011-03-09,1040.0,1030.0,522083.0,13.22,-5165,55,5110
2011-03-10,1035.0,1030.0,539008.0,13.22,-7490,910,6580
2011-03-11,1025.0,1005.0,1661292.0,12.9,-282500,274370,8090
2011-03-14,998.0,995.0,2096750.0,12.77,-854380,355250,-18630
2011-03-15,986.0,985.0,1481574.0,12.65,-731040,370,-11240
2011-03-16,985.0,985.0,649208.0,12.65,-140210,130,46420
2011-03-17,971.0,980.0,392133.0,12.59,-28470,-330,28780
2011-03-18,982.0,985.0,300747.0,12.65,2270,-370,-6090
2011-03-21,986.0,996.0,384369.0,12.79,16489,70,10631
2011-03-22,1000.0,998.0,330277.0,12.82,-78233,101073,9700
2011-03-23,1000.0,999.0,301528.0,12.83,-60280,45820,14460
2011-03-24,1000.0,1010.0,736952.0,12.97,-120120,181850,22380
2011-03-25,1020.0,1005.0,1321312.0,12.9,756515,-545,161340
2011-03-28,1015.0,1000.0,690354.0,12.84,-47820,18540,60060
2011-03-29,1000.0,1000.0,525105.0,12.84,-18110,440,37670
2011-03-30,998.0,995.0,972893.0,12.77,-379380,300160,79220
2011-03-31,1000.0,1010.0,712285.0,12.97,-116212,-20,116232
2011-04-01,1020.0,1015.0,1283872.0,37.86,308335,15,71350
2011-04-04,1025.0,1030.0,1521732.0,38.39,-79920,25870,131720
2011-04-05,1040.0,1040.0,690169.0,38.79,-35473,73,46260
2011-04-06,1045.0,1025.0,667687.0,38.22,950,-20130,18880
2011-04-07,1025.0,1010.0,620901.0,37.65,4090,-20,-4350
2011-04-08,1005.0,1005.0,726627.0,37.45,-13050,-2410,14720
2011-04-11,1005.0,992.0,1015892.0,37.0,95310,-162150,-5190
2011-04-12,992.0,987.0,854546.0,36.8,-171842,-170,-27098
2011-04-13,981.0,975.0,1106007.0,36.35,-163350,0,-81770
2011-04-14,965.0,955.0,2000970.0,35.62,-544597,-133,86380
2011-04-15,955.0,970.0,834484.0,36.15,-219590,215960,970
2011-04-18,969.0,960.0,928947.0,35.78,-415970,254240,-7690
2011-04-19,952.0,947.0,1389411.0,35.29,-740985,123999,-8910
2011-04-20,948.0,955.0,871459.0,35.62,-215992,193912,22080
2011-04-21,960.0,949.0,852903.0,35.37,-304180,285680,18500
2011-04-22,956.0,975.0,4453869.0,36.35,1184160,-240,-45760
2011-04-25,980.0,950.0,1347075.0,35.41,-97517,57957,-16650
2011-04-26,950.0,930.0,1174545.0,34.68,-307690,-13440,-4390
2011-04-27,931.0,935.0,1955981.0,34.84,-446945,299965,146430
2011-04-28,943.0,936.0,1448881.0,34.88,-623800,406390,97280
2011-04-29,937.0,940.0,1069411.0,35.04,-189860,137420,52800
2011-05-02,945.0,939.0,1168850.0,35.0,342778,-350028,7250
2011-05-03,939.0,930.0,631874.0,34.68,-50519,13599,36920
2011-05-04,930.0,921.0,705130.0,34.35,-23740,29510,-5770
2011-05-06,919.0,920.0,910454.0,34.31,-489131,503521,9330
2011-05-09,926.0,919.0,336779.0,34.27,-125574,134705,-9120
2011-05-11,916.0,938.0,570020.0,34.96,-347720,383210,-35490
2011-05-12,932.0,935.0,341702.0,34.84,-186320,209640,-23320
2011-05-13,935.0,925.0,676374.0,34.47,-274420,358010,-83590
2011-05-16,920.0,921.0,382750.0,34.35,-128120,147090,-18970
2011-05-17,915.0,921.0,407288.0,34.35,-235655,248645,-12990
2011-05-18,921.0,923.0,249653.0,34.39,-91096,51656,42440
2011-05-19,925.0,915.0,604941.0,34.11,-273160,274950,-1790
2011-05-20,916.0,924.0,596217.0,34.43,-209162,215902,-6740
2011-05-23,921.0,915.0,259535.0,34.11,-111900,114280,-2380
2011-05-24,901.0,917.0,311663.0,34.19,-120859,110259,10600
2011-05-25,917.0,904.0,636037.0,33.7,-323865,331415,-7550
2011-05-26,903.0,903.0,396839.0,33.66,-49280,29820,19460
2011-05-27,904.0,904.0,254414.0,33.7,-29130,29980,-850
2011-05-30,903.0,887.0,485344.0,33.09,78509,-18699,-59810
2011-05-31,890.0,896.0,509271.0,33.41,-234860,221730,23130
2011-06-01,896.0,891.0,488239.0,33.21,-38500,7510,30990
2011-06-02,875.0,879.0,243136.0,32.76,-35370,29990,5380
2011-06-03,880.0,900.0,533048.0,33.54,-387960,377420,10540
2011-06-07,899.0,907.0,296912.0,33.82,-142450,57110,85340
2011-06-08,910.0,907.0,201640.0,33.82,-100220,108810,-8590
2011-06-09,901.0,910.0,231160.0,33.94,-160090,165710,-5620
2011-06-10,911.0,911.0,269613.0,33.94,-146015,151725,-5710
2011-06-13,902.0,911.0,217504.0,33.94,-157270,152420,4850
2011-06-14,912.0,911.0,215304.0,33.94,-127894,128794,-900
2011-06-15,913.0,915.0,111789.0,34.11,-70970,74390,-3420
2011-06-16,915.0,915.0,519110.0,34.11,-403270,414730,-11460
2011-06-17,912.0,915.0,215804.0,34.11,-98200,121320,-23120
2011-06-20,905.0,920.0,469041.0,34.31,-372370,392060,-19690
2011-06-21,916.0,930.0,387054.0,34.68,-126150,132890,-6740
2011-06-22,939.0,935.0,328718.0,34.84,-191237,194937,-3700
2011-06-23,930.0,936.0,102617.0,34.88,-58030,53860,4170
2011-06-24,935.0,937.0,353257.0,34.92,-121840,112490,9350
2011-06-27,937.0,939.0,312405.0,35.0,-140670,142620,-1950
2011-06-28,940.0,941.0,423780.0,35.09,-199310,110620,88690
2011-06-29,943.0,942.0,254188.0,35.13,-133850,131160,2690
2011-06-30,939.0,950.0,326633.0,35.41,-165030,156900,8130
2011-07-01,955.0,935.0,665261.0,34.84,423350,-436940,13590
2011-07-04,938.0,934.0,517716.0,34.84,187255,-210145,22890
2011-07-05,931.0,930.0,429582.0,34.68,-88535,48385,40150
2011-07-06,931.0,926.0,254797.0,34.52,-24840,-1150,25990
2011-07-07,926.0,927.0,267918.0,34.56,-87610,210,87400
2011-07-08,930.0,925.0,267370.0,34.47,-8130,-90,8220
2011-07-11,924.0,915.0,317627.0,34.11,-63010,59230,3780
2011-07-12,908.0,907.0,350225.0,33.82,-130700,130600,100
2011-07-13,905.0,907.0,253488.0,33.82,-78462,69882,8580
2011-07-14,908.0,907.0,253697.0,33.82,-114607,112907,1700
2011-07-15,909.0,915.0,172576.0,34.11,-4675,-35,4710
2011-07-18,920.0,909.0,344042.0,33.9,-41677,44017,-2340
2011-07-19,910.0,909.0,254360.0,33.9,-67130,66830,300
2011-07-20,914.0,915.0,268955.0,34.11,6800,-1110,-5690
2011-07-21,919.0,915.0,250200.0,34.11,-84092,92992,1100
2011-07-22,918.0,914.0,427057.0,34.07,-14470,24270,200
2011-07-25,912.0,914.0,506619.0,34.07,-184160,179540,4620
2011-07-26,911.0,917.0,464234.0,34.19,-25060,-260,25320
2011-07-27,915.0,918.0,328196.0,34.23,-97740,42990,54750
2011-07-28,915.0,915.0,349742.0,34.11,-156910,151210,5700
2011-07-29,915.0,919.0,472901.0,34.27,-261170,258380,2790
2011-08-01,921.0,918.0,655022.0,34.23,342691,-346801,4110
2011-08-02,918.0,906.0,467494.0,33.78,-83630,87650,-4020
2011-08-03,900.0,903.0,903965.0,33.66,-532920,556620,-22600
2011-08-04,905.0,896.0,413103.0,33.41,-37780,80000,-42220
2011-08-05,867.0,860.0,1098799.0,32.07,-328935,468935,-70000
2011-08-08,853.0,806.0,1161923.0,30.03,-585010,600650,-5640
2011-08-09,802.0,760.0,1406230.0,28.32,-461990,403240,58750
2011-08-10,785.0,782.0,474331.0,29.14,-2870,220,2650
2011-08-11,758.0,779.0,291108.0,29.05,-6960,-10,6970
2011-08-12,790.0,780.0,563140.0,29.1,145240,-156310,11070
2011-08-16,791.0,819.0,422962.0,30.52,-89520,84270,6350
2011-08-17,810.0,820.0,249344.0,30.56,-60100,-820,60920
2011-08-18,821.0,807.0,389896.0,30.07,31950,-10,-31940
2011-08-19,785.0,770.0,629661.0,28.69,-141100,133680,7420
2011-08-22,770.0,770.0,215225.0,28.69,-20480,29470,-8990
2011-08-23,779.0,780.0,203055.0,29.1,-21370,-290,21660
2011-08-24,792.0,770.0,238806.0,28.69,-10441,37151,-26710
2011-08-25,776.0,771.0,286136.0,28.73,14853,-13193,-1660
2011-08-26,779.0,775.0,75575.0,28.89,-11650,9090,2560
2011-08-29,777.0,779.0,291616.0,29.05,17520,-44680,27160
2011-08-30,788.0,808.0,484234.0,30.11,-59060,-80960,140020
2011-08-31,808.0,825.0,361675.0,30.77,-117570,-39470,157040
2011-09-01,818.0,823.0,472996.0,30.68,56190,-109240,53050
2011-09-02,824.0,802.0,247946.0,29.91,96594,-81654,-14940
2011-09-05,796.0,774.0,277892.0,28.85,13380,18000,-31380
2011-09-06,769.0,761.0,257364.0,28.36,14190,9280,-23470
2011-09-07,765.0,770.0,114382.0,28.69,-26027,22957,3070
2011-09-08,771.0,770.0,252301.0,28.69,-119650,79260,35070
2011-09-09,771.0,770.0,136437.0,28.69,-17651,38530,-18120
2011-09-14,768.0,750.0,306668.0,27.95,-5030,29450,-24420
2011-09-15,757.0,745.0,265260.0,27.79,-37850,51890,-11480
2011-09-16,747.0,756.0,510901.0,28.2,-57115,-6315,63430
2011-09-19,742.0,750.0,360257.0,27.95,-53040,54020,-980
2011-09-20,744.0,750.0,238016.0,27.95,10160,0,-10160
2011-09-21,745.0,754.0,248785.0,28.12,16420,-17000,580
2011-09-22,757.0,745.0,140521.0,27.79,-31710,38340,-6630
2011-09-23,732.0,716.0,270019.0,26.69,-59720,62760,-3040
2011-09-26,705.0,712.0,622828.0,26.53,-268644,322824,-54180
2011-09-27,690.0,750.0,989395.0,27.95,-351440,358660,-7220
2011-09-28,747.0,750.0,511779.0,27.95,-346010,332480,13530
2011-09-29,740.0,738.0,267348.0,27.51,45031,-24010,-21020
2011-09-30,737.0,739.0,25908874.0,27.55,48840,-24438060,-5690
2011-10-04,715.0,716.0,169201.0,26.69,-22180,330,21850
2011-10-05,716.0,696.0,136394.0,25.96,4219,-9,-4210
2011-10-06,700.0,710.0,222387.0,26.49,-20909,-1611,22520
2011-10-07,716.0,730.0,301270.0,27.22,-7060,-520,7530
2011-10-10,735.0,726.0,238534.0,27.06,-20340,0,19340
2011-10-11,744.0,726.0,305161.0,27.06,-29140,0,10910
2011-10-12,729.0,727.0,460138.0,27.1,25930,-400,-6250
2011-10-13,732.0,728.0,294508.0,27.14,2723,187,-2910
2011-10-14,725.0,722.0,351630.0,26.94,-15840,0,15840
2011-10-17,732.0,723.0,328580.0,26.94,-37460,-20,37480
2011-10-18,705.0,708.0,256421.0,26.41,-18270,0,18270
2011-10-19,714.0,710.0,213311.0,26.49,-21350,0,21350
2011-10-20,707.0,693.0,424605.0,25.84,31620,1130,-32750
2011-10-21,700.0,692.0,417455.0,25.79,-34520,-240,60
2011-10-24,697.0,699.0,704444.0,26.08,-41150,-250,41400
2011-10-25,701.0,693.0,430430.0,25.84,58830,-230,-29400
2011-10-26,694.0,698.0,295725.0,26.04,-4600,1220,8880
2011-10-27,700.0,709.0,427918.0,26.45,-32460,0,45060
2011-10-28,721.0,715.0,869061.0,26.65,126100,-170,-168990
2011-10-31,714.0,704.0,402726.0,26.24,41216,264,1580
2011-11-01,696.0,702.0,174363.0,26.16,-51200,0,51200
2011-11-02,696.0,692.0,266520.0,25.79,-5190,0,5190
2011-11-03,695.0,689.0,245735.0,25.67,10640,-30,-10610
2011-11-04,695.0,702.0,283505.0,26.16,-71510,-20,33400
2011-11-07,702.0,701.0,136244.0,26.12,485,-5,-480
2011-11-08,702.0,697.0,140008.0,26.0,7090,-120,-6970
2011-11-09,699.0,700.0,122872.0,26.08,-6650,-240,6890
2011-11-10,689.0,680.0,358116.0,25.35,50450,690,-13010
2011-11-11,684.0,682.0,185970.0,25.43,3370,0,-3370
2011-11-14,684.0,690.0,189156.0,25.71,-14090,-230,14320
2011-11-15,683.0,682.0,282785.0,25.43,2580,0,-2580
2011-11-16,682.0,677.0,146153.0,25.22,10330,0,-10330
2011-11-17,677.0,676.0,146203.0,25.18,3210,0,-3210
2011-11-18,672.0,674.0,4166558.0,25.14,890,-3958420,-880
2011-11-21,669.0,670.0,269878.0,24.98,-9140,-20,9160
2011-11-22,670.0,666.0,191777.0,24.82,-1780,-20,1800
2011-11-23,666.0,657.0,336881.0,24.49,70230,-10,-70220
2011-11-24,654.0,658.0,144685.0,24.53,18410,-4010,-14400
2011-11-25,658.0,660.0,158691.0,24.61,4010,-6000,1990
2011-11-28,660.0,672.0,360653.0,25.06,-2690,-10,2700
2011-11-29,675.0,680.0,275820.0,25.35,20360,0,-20360
2011-11-30,680.0,682.0,193609.0,25.43,-51140,0,51140
2011-12-01,690.0,699.0,692819.0,26.08,-13640,0,13640
2011-12-02,698.0,694.0,188677.0,25.88,-6210,-210,6420
2011-12-05,696.0,698.0,186162.0,26.04,-4523,-32,4555
2011-12-06,697.0,694.0,94890.0,25.88,4550,-200,-4350
2011-12-07,694.0,704.0,303598.0,26.24,910,-100,-810
2011-12-08,704.0,702.0,137110.0,26.16,-26280,-20,26300
2011-12-09,698.0,697.0,193185.0,26.0,79000,-74920,-4080
2011-12-12,700.0,698.0,264650.0,26.04,49090,-2900,-46190
2011-12-13,698.0,694.0,134936.0,25.88,41530,910,-42440
2011-12-14,698.0,694.0,134159.0,25.88,13410,-2130,-11280
2011-12-15,693.0,689.0,179311.0,25.67,6310,0,-6310
2011-12-16,690.0,686.0,268395.0,25.59,57040,0,-57040
2011-12-19,689.0,665.0,374020.0,24.78,28730,0,-28730
2011-12-20,665.0,672.0,140100.0,25.06,-745,5,740
2011-12-21,680.0,685.0,191156.0,25.55,-1550,-10,1560
2011-12-22,689.0,686.0,138349.0,25.59,-16680,0,16680
2011-12-23,686.0,688.0,191124.0,25.63,-5674,-96,5770
2011-12-26,693.0,699.0,236860.0,26.08,-6030,0,6030
2011-12-27,696.0,699.0,412607.0,26.08,-7160,8570,-1410
2011-12-28,704.0,701.0,173179.0,26.12,1990,-1090,-900
2011-12-29,706.0,704.0,82170.0,26.24,-3650,0,3650
2012-01-02,703.0,706.0,184383.0,26.32,-8280,-10,8290
2012-01-03,703.0,719.0,333794.0,26.81,-23630,-10,23640
2012-01-04,720.0,720.0,394979.0,26.85,-37424,-26,14970
2012-01-05,719.0,723.0,309870.0,26.94,-96420,-10,-6630
2012-01-06,723.0,717.0,103760.0,26.73,-10360,0,-7460
2012-01-09,720.0,713.0,148241.0,26.57,-920,630,290
2012-01-10,706.0,738.0,479813.0,27.51,18340,-10,-18330
2012-01-11,738.0,733.0,311393.0,27.34,86400,-10,-86390
2012-01-12,731.0,739.0,1078995.0,27.55,-127236,-14,36570
2012-01-13,739.0,738.0,328892.0,27.51,-6320,0,6320
2012-01-16,733.0,728.0,402309.0,27.14,87799,-39,2920
2012-01-17,743.0,754.0,618005.0,28.12,3520,-10,-25660
2012-01-18,754.0,761.0,441612.0,28.36,-13950,-30,18980
2012-01-19,769.0,767.0,722473.0,28.61,29460,0,-24220
2012-01-20,771.0,795.0,726463.0,29.63,40810,-70,-40740
2012-01-25,794.0,788.0,264673.0,29.38,5810,-10,-5800
2012-01-26,790.0,794.0,220124.0,29.58,-9540,-310,3750
2012-01-27,796.0,829.0,716509.0,30.89,460,-180,49850
2012-01-30,824.0,819.0,546891.0,30.52,48380,0,44850
2012-01-31,820.0,817.0,318429.0,30.44,-17280,-40,23420
2012-02-01,816.0,817.0,570265.0,30.44,6710,-10,5210
2012-02-02,823.0,834.0,456774.0,31.09,-10118,-132,10250
2012-02-03,835.0,829.0,285900.0,30.89,-12150,-3370,15520
2012-02-06,835.0,833.0,445080.0,31.05,-38350,0,38350
2012-02-07,831.0,825.0,279145.0,30.77,-18384,-16,18400
2012-02-08,831.0,809.0,1406471.0,30.15,-29910,-20,29930
2012-02-09,814.0,812.0,498796.0,30.28,-53000,-110,53110
2012-02-10,812.0,820.0,190498.0,30.56,-28170,-30,28200
2012-02-13,820.0,824.0,168822.0,30.73,-38383,-307,38690
2012-02-14,828.0,824.0,298034.0,30.73,-17070,-120,17190
2012-02-15,823.0,830.0,194911.0,30.93,-33590,-100,33690
2012-02-16,825.0,820.0,310621.0,30.56,-11510,20,11490
2012-02-17,827.0,827.0,253341.0,30.85,-21800,-2750,24550
2012-02-20,833.0,831.0,290073.0,30.97,-34350,-130,34480
2012-02-21,827.0,841.0,301786.0,31.34,-9260,0,9260
2012-02-22,843.0,857.0,413903.0,31.95,-30630,-810,31440
2012-02-23,856.0,842.0,339798.0,31.38,15500,0,-15500
2012-02-24,836.0,840.0,163371.0,31.34,-1300,-10,1310
2012-02-27,842.0,835.0,179201.0,31.13,-1810,-20,1830
2012-02-28,835.0,855.0,263912.0,31.87,-32020,-110,32130
2012-02-29,855.0,877.0,314557.0,32.68,-39040,0,39040
2012-03-02,879.0,905.0,916112.0,33.74,-571680,371330,41490
2012-03-05,909.0,904.0,407256.0,33.7,-44180,-110,44290
2012-03-06,907.0,899.0,302075.0,33.54,-60900,-10,60910
2012-03-07,891.0,889.0,246665.0,33.13,11410,-10,-11400
2012-03-08,894.0,898.0,153785.0,33.5,19309,1591,-20900
2012-03-09,902.0,897.0,293650.0,33.46,-3050,-10,-2050
2012-03-12,888.0,886.0,257369.0,33.05,-4580,-650,-4770
2012-03-13,885.0,892.0,125135.0,33.25,-7690,0,7690
2012-03-14,903.0,908.0,504350.0,33.86,-26410,-230,26640
2012-03-15,908.0,905.0,161014.0,33.74,9560,-3130,-6430
2012-03-16,910.0,903.0,307453.0,33.66,-116040,-10,-4950
2012-03-19,904.0,909.0,281889.0,33.9,-142653,-217,21870
2012-03-20,909.0,919.0,292961.0,34.27,5106,-286,-4820
2012-03-21,919.0,931.0,531104.0,34.72,-2770,-60,-190
2012-03-22,932.0,931.0,310575.0,34.72,5040,0,-5040
2012-03-23,928.0,932.0,352865.0,34.76,-5710,0,5710
2012-03-26,940.0,927.0,231154.0,34.56,6740,-10,-3710
2012-03-27,940.0,940.0,700705.0,35.04,-159140,-20,9160
2012-03-28,944.0,941.0,609570.0,35.09,-21546,-264,21810
2012-03-29,930.0,910.0,533205.0,33.94,-19240,-20,19260
2012-03-30,905.0,903.0,288363.0,33.66,-40250,0,40250
2012-04-02,895.0,904.0,130833.0,5.16,-47790,-20,47810
2012-04-03,906.0,902.0,208505.0,5.15,-115990,-20,-1990
2012-04-04,901.0,868.0,341010.0,4.95,-13760,-10,14860
2012-04-05,865.0,851.0,457181.0,4.86,-22400,0,22400
2012-04-06,841.0,839.0,170076.0,4.79,7520,-30,-7490
2012-04-09,825.0,811.0,371190.0,4.63,-3730,-10,3740
2012-04-10,811.0,812.0,148163.0,4.64,7310,0,-7310
2012-04-12,805.0,803.0,227369.0,4.59,-15190,-10,15200
2012-04-13,806.0,824.0,99019.0,4.7,-830,0,830
2012-04-16,823.0,820.0,52495.0,4.68,7995,-5,-7990
2012-04-17,822.0,823.0,141372.0,4.7,-48980,0,43980
2012-04-18,827.0,832.0,173528.0,4.75,-8340,-10,8350
2012-04-19,825.0,830.0,75591.0,4.73,-1390,0,-610
2012-04-20,830.0,816.0,163000.0,4.66,-28100,-10,13610
2012-04-23,816.0,819.0,146660.0,4.67,34640,-10,-35130
2012-04-24,834.0,816.0,352070.0,4.66,50190,0,-35080
2012-04-25,833.0,800.0,275792.0,4.57,-11110,-10,11120
2012-04-26,798.0,795.0,310924.0,4.54,-9214,-20,9234
2012-04-27,804.0,781.0,727877.0,4.46,-3851,-1000,4851
2012-04-30,785.0,789.0,155359.0,4.5,-17770,-510,18280
2012-05-02,792.0,802.0,274430.0,4.58,-20640,0,20640
2012-05-03,807.0,809.0,54122.0,4.62,14020,0,-13820
2012-05-04,810.0,807.0,68381.0,4.6,-9570,0,7570
2012-05-07,807.0,797.0,102980.0,4.55,5640,-80,-5560
2012-05-08,805.0,804.0,75002.0,4.59,-118,-2,120
2012-05-09,798.0,795.0,100795.0,4.54,2930,-10,-2920
2012-05-10,794.0,788.0,121356.0,4.5,7020,170,-6980
2012-05-11,788.0,778.0,149874.0,4.44,284,-14,9520
2012-05-14,782.0,775.0,238995.0,4.42,5470,0,-5470
2012-05-15,767.0,770.0,199206.0,4.39,485,-5,-480
2012-05-16,765.0,768.0,101975.0,4.39,-3910,-100,1010
2012-05-17,767.0,765.0,109070.0,4.37,-5660,0,5660
2012-05-18,747.0,743.0,252561.0,4.24,-5330,540,7790
2012-05-21,750.0,735.0,418774.0,4.19,28880,-220,0
2012-05-22,749.0,746.0,150394.0,4.26,-3870,0,3870
2012-05-23,743.0,735.0,188429.0,4.19,-9950,0,9950
2012-05-24,736.0,734.0,191884.0,4.19,-12440,0,12440
2012-05-25,735.0,736.0,112419.0,4.2,10550,-13510,9620
2012-05-29,735.0,742.0,168566.0,4.24,-3930,-13380,17310
2012-05-30,745.0,739.0,139320.0,4.22,-11194,-6,-3800
2012-05-31,735.0,731.0,240748.0,4.17,9860,0,-19860
2012-06-01,734.0,750.0,420567.0,4.28,-118730,129610,-10880
2012-06-04,745.0,732.0,373437.0,4.18,78580,-129610,51030
2012-06-05,738.0,737.0,181307.0,4.2,-17038,-332,17370
2012-06-07,741.0,752.0,173472.0,4.29,-22780,-10,22790
2012-06-08,757.0,755.0,157533.0,4.31,-17300,0,17300
2012-06-11,756.0,773.0,118797.0,4.41,-11915,-325,12240
2012-06-12,770.0,773.0,127432.0,4.41,-15640,11970,-6330
2012-06-13,774.0,776.0,193338.0,4.43,-55070,32910,22160
2012-06-14,777.0,773.0,166921.0,4.41,-75380,60190,15190
2012-06-15,774.0,773.0,141465.0,4.41,43290,-15230,-11420
2012-06-18,775.0,783.0,201473.0,4.47,-6080,-18660,24740
