Symbol,현대미포조선_시가(원),현대미포조선_종가(원),현대미포조선_거래량(주),현대미포조선_PER(IFRS-연결),현대미포조선_순매수수량(개인)(주),현대미포조선_순매수수량(기관계)(주),현대미포조선_순매수수량(외국인계)(주)
2012-06-01,118500.0,112500.0,161457.0,11.26,32964,5008,-40800
2012-06-04,107500.0,108000.0,141037.0,10.81,-7455,-13186,15245
2012-06-05,109000.0,111000.0,116078.0,11.11,-5782,12831,-18318
2012-06-07,114500.0,114000.0,86876.0,11.41,5427,11752,-19199
2012-06-08,113500.0,114000.0,48002.0,11.41,-10088,6304,3813
2012-06-11,116500.0,119000.0,97630.0,11.91,-15458,12287,4590
2012-06-12,116000.0,116500.0,53354.0,11.66,1220,-6567,6199
2012-06-13,117500.0,115500.0,51007.0,11.56,-1962,-9952,12923
2012-06-14,114000.0,118500.0,76113.0,11.86,-15300,9757,2900
2012-06-15,118000.0,117500.0,45368.0,11.76,-1640,4266,-4535
2012-06-18,121000.0,122000.0,135179.0,12.21,-34457,21784,8063
2012-06-19,122000.0,122500.0,59355.0,12.26,-4501,-4530,10821
2012-06-20,125000.0,124000.0,71273.0,12.41,-12901,7216,7109
2012-06-21,123000.0,122000.0,68665.0,12.21,-2929,-10972,16332
2012-06-22,119500.0,120000.0,81114.0,12.01,-4821,-3104,17997
2012-06-25,120500.0,117000.0,66814.0,11.71,8386,-10305,10525
2012-06-26,116500.0,116000.0,77654.0,11.61,5420,-3340,-1411
2012-06-27,116500.0,115500.0,81083.0,11.56,9194,-17893,10775
2012-06-28,116000.0,115500.0,62250.0,11.56,1590,-17018,16250
2012-06-29,115000.0,118000.0,88097.0,11.81,-2126,14552,-14857
2012-07-02,121000.0,118500.0,72851.0,11.86,-5700,7342,730
2012-07-03,119000.0,122500.0,119561.0,12.26,-13903,30971,-17944
2012-07-04,122500.0,128000.0,211060.0,12.81,-59129,35550,20959
2012-07-05,128000.0,126500.0,91816.0,12.66,5551,19671,-24010
2012-07-06,126000.0,127500.0,54596.0,12.76,-11930,-10600,18912
2012-07-09,126000.0,124000.0,74081.0,12.41,4938,-23323,14694
2012-07-10,123500.0,120500.0,96813.0,12.06,14140,-10011,-4302
2012-07-11,120500.0,121000.0,83426.0,12.11,5729,-25956,15664
2012-07-12,120000.0,117500.0,58975.0,11.76,7456,-7976,4218
2012-07-13,118000.0,118000.0,109414.0,11.81,5443,-22615,15278
2012-07-16,119000.0,117500.0,62654.0,11.76,1805,3856,-8016
2012-07-17,116500.0,119500.0,52802.0,11.96,-3662,2523,1139
2012-07-18,120000.0,113500.0,166150.0,11.36,19250,-4575,-16310
2012-07-19,115500.0,116500.0,79828.0,11.66,-17604,26862,-3798
2012-07-20,117500.0,117000.0,71543.0,11.71,-11092,15994,-4891
2012-07-23,115000.0,115500.0,44803.0,11.56,-6621,3115,3506
2012-07-24,114000.0,113500.0,124426.0,11.36,14634,-12848,-2565
2012-07-25,111000.0,111500.0,114893.0,11.16,-17009,22178,-5808
2012-07-26,112000.0,109000.0,152426.0,10.91,36824,-49843,11723
2012-07-27,112000.0,112500.0,122675.0,11.26,-2761,22162,-19743
2012-07-30,114000.0,113000.0,60096.0,11.31,-6791,26495,-19704
2012-07-31,114000.0,118500.0,180094.0,11.86,-21635,17998,3723
2012-08-01,115500.0,118500.0,101175.0,11.86,238,5467,-5728
2012-08-02,118500.0,119000.0,49516.0,11.91,-8056,1074,5811
2012-08-03,116500.0,118000.0,64099.0,11.81,-3436,2149,-226
2012-08-06,122000.0,121000.0,117723.0,12.11,-21494,22300,-4465
2012-08-07,121000.0,125000.0,236092.0,12.51,-38605,31280,5205
2012-08-08,126000.0,126500.0,225368.0,12.66,-37991,-7615,43543
2012-08-09,126500.0,131500.0,197594.0,13.16,-33871,3016,28917
2012-08-10,132000.0,131000.0,112756.0,13.11,-4582,-16848,22311
2012-08-13,130500.0,133000.0,101047.0,13.31,-13114,-9479,23041
2012-08-14,132000.0,132000.0,169210.0,13.21,59,-15185,18566
2012-08-16,131500.0,134500.0,125812.0,13.46,-24409,1846,23004
2012-08-17,135500.0,137500.0,112645.0,13.76,-32783,-11569,44854
