Symbol,대덕전자_시가(원),대덕전자_종가(원),대덕전자_거래량(주),대덕전자_PER(IFRS-연결),대덕전자_순매수수량(개인)(주),대덕전자_순매수수량(기관계)(주),대덕전자_순매수수량(외국인계)(주)
2001-10-18,10100.0,10150.0,215990.0,8.35,-23010,23010,0
2001-10-19,10000.0,10150.0,332590.0,8.35,-41210,-23810,65090
2001-10-22,10250.0,10050.0,190120.0,8.27,22510,-50150,0
2001-10-23,10100.0,10150.0,199980.0,8.35,-50450,52950,7730
2001-10-24,10300.0,10500.0,478020.0,8.64,-41330,-82570,103630
2001-10-25,10750.0,10450.0,170580.0,8.6,16870,-30750,16000
2001-10-26,10250.0,9960.0,534110.0,8.19,259050,-87530,-170590
2001-10-29,9800.0,9970.0,267790.0,8.2,-12740,35860,-23000
2001-10-30,9910.0,9800.0,490830.0,8.06,-45460,221410,-175970
2001-10-31,9430.0,9590.0,309920.0,7.89,94740,32260,-127000
2001-11-01,9800.0,9660.0,177330.0,7.95,19330,-4690,-15140
2001-11-02,9800.0,9650.0,336770.0,7.94,24970,1460,-32430
2001-11-05,9790.0,9780.0,136940.0,8.05,-12870,-25380,35000
2001-11-06,9900.0,9750.0,452940.0,8.02,79070,119530,-209820
2001-11-07,9800.0,10100.0,546510.0,8.31,-131750,-62120,178330
2001-11-08,10300.0,10250.0,424170.0,8.43,-191910,-45550,242690
2001-11-09,10200.0,10000.0,82030.0,8.23,4910,-1760,-180
2001-11-12,10150.0,10150.0,1019350.0,8.35,67740,-353740,30000
2001-11-13,10050.0,10150.0,182510.0,8.35,-25820,-14090,20720
2001-11-14,10450.0,10600.0,565490.0,8.72,-49760,-63230,118910
2001-11-15,10600.0,11350.0,960210.0,9.34,-166690,8080,166240
2001-11-16,11300.0,11000.0,622320.0,9.05,-1200,-5420,-4110
2001-11-19,11000.0,11000.0,394840.0,9.05,-88240,59930,26330
2001-11-20,11100.0,10600.0,418130.0,8.72,37380,124640,-169510
2001-11-21,10300.0,10400.0,377150.0,8.56,71080,63440,-128980
2001-11-22,10500.0,11100.0,307110.0,9.13,-100190,73290,14010
2001-11-23,11100.0,11050.0,461690.0,9.09,-32680,60290,-43570
2001-11-26,11000.0,11450.0,526890.0,9.42,-34390,107520,-75110
2001-11-27,11500.0,12100.0,1139430.0,9.95,-132240,-180800,377620
2001-11-28,12000.0,11450.0,1104410.0,9.42,-69170,-269760,358880
2001-11-29,11400.0,11600.0,651030.0,9.54,89340,-265290,175810
2001-11-30,11600.0,12200.0,637750.0,10.04,-142750,-69690,151070
2001-12-03,12300.0,11950.0,389040.0,9.83,50660,-39900,-23910
2001-12-04,11600.0,11550.0,358800.0,9.5,82580,-21760,-69500
2001-12-05,11700.0,12000.0,658950.0,9.87,-140550,27000,126220
2001-12-06,12500.0,12100.0,1327320.0,9.95,-151320,18320,240030
2001-12-07,12150.0,12350.0,839190.0,10.16,43900,-58750,81220
2001-12-10,12600.0,12200.0,552120.0,10.04,-50260,-23920,77220
2001-12-11,11850.0,12500.0,290730.0,10.28,-88220,-9040,75710
2001-12-12,12500.0,12950.0,897350.0,10.65,-179040,110000,16520
2001-12-13,12800.0,12800.0,511030.0,10.53,26570,30330,-8500
2001-12-14,12700.0,12700.0,323380.0,10.45,-19310,-42690,77600
2001-12-17,12400.0,12200.0,381370.0,10.04,63140,-27860,-42780
2001-12-18,12200.0,12250.0,330880.0,10.08,-52920,-2930,17830
2001-12-19,12050.0,11750.0,169690.0,9.67,-22980,31550,-36930
2001-12-20,11700.0,11750.0,352770.0,9.67,23900,40540,-69330
2001-12-21,11500.0,11550.0,158130.0,9.5,28020,-18730,-7480
2001-12-24,11800.0,11600.0,174680.0,9.54,-8910,10500,-12600
2001-12-26,11550.0,11700.0,138150.0,9.62,20840,-37830,15000
2001-12-27,11400.0,11650.0,182120.0,9.84,-84070,61970,22490
2001-12-28,11800.0,12800.0,267340.0,10.81,-165700,72510,81040
2002-01-02,13100.0,14100.0,707863.0,18.08,-192548,52158,185570
2002-01-03,14300.0,14300.0,478937.0,18.33,-237100,48950,185960
2002-01-04,14300.0,13850.0,380881.0,17.76,-65970,1620,90410
2002-01-07,14150.0,14000.0,491972.0,17.95,-34087,-121735,149442
2002-01-08,14000.0,13750.0,423770.0,17.63,-12012,-64232,78074
2002-01-09,13700.0,13900.0,701253.0,17.82,90213,-62048,-56105
2002-01-10,13600.0,12500.0,1044374.0,16.03,362734,-32640,-390194
2002-01-11,13000.0,13500.0,967260.0,17.31,-45510,-288880,397640
2002-01-14,13450.0,13800.0,441890.0,17.69,-61471,208550,-159999
2002-01-15,13500.0,12500.0,532492.0,16.03,214605,-170825,-37130
2002-01-16,12500.0,12300.0,378003.0,15.77,117050,-90550,-17000
2002-01-17,12050.0,12500.0,299800.0,16.03,-36307,21987,-28160
2002-01-18,12500.0,12550.0,230315.0,16.09,-62540,67370,-20140
2002-01-21,12200.0,12450.0,203479.0,15.96,-386,55986,-76070
2002-01-22,12450.0,12400.0,333038.0,15.9,97800,-17110,-30550
2002-01-23,12100.0,12200.0,448375.0,15.64,176995,-74431,-87484
2002-01-24,12500.0,13500.0,1132460.0,17.31,-267410,78380,169330
2002-01-25,13700.0,13400.0,622134.0,17.18,-110437,140310,-33233
2002-01-28,13700.0,13800.0,668004.0,17.69,-114103,111743,0
2002-01-29,13500.0,13150.0,505280.0,16.86,80897,25563,-110560
2002-01-30,12500.0,12200.0,515669.0,15.64,223372,-23430,-195452
2002-01-31,12500.0,12250.0,376810.0,15.71,172360,-134130,15680
2002-02-01,12500.0,12200.0,271083.0,15.64,81838,-84710,-2668
2002-02-04,11800.0,11750.0,230900.0,15.07,31310,-18580,20
2002-02-05,11450.0,11550.0,246470.0,14.81,89330,-31470,-39500
2002-02-06,12000.0,12000.0,420424.0,15.39,77554,-131320,72196
2002-02-07,11900.0,11750.0,554301.0,15.07,-43069,-115880,-61671
2002-02-08,11800.0,11600.0,463996.0,14.87,72920,45820,-215740
2002-02-14,12000.0,13300.0,892850.0,17.05,-427100,-70530,44790
2002-02-15,12900.0,12800.0,451249.0,16.41,-36791,20330,-92589
2002-02-18,12500.0,12600.0,424134.0,16.16,11674,-82104,-78560
2002-02-19,12800.0,12900.0,439720.0,16.54,17050,82400,-143110
2002-02-20,12700.0,13200.0,214437.0,16.92,-8479,22639,-45930
2002-02-21,13400.0,13400.0,369070.0,17.18,-83774,12384,19000
2002-02-22,13000.0,13150.0,567933.0,16.86,97051,8039,-194060
2002-02-25,13500.0,13100.0,306337.0,16.8,-20550,49330,-36180
2002-02-26,13150.0,12950.0,363930.0,16.6,-3890,-44040,14240
2002-02-27,12950.0,13000.0,874154.0,16.67,297840,-38730,-283300
2002-02-28,12800.0,12500.0,674793.0,16.03,346513,-179123,-38230
2002-03-04,12900.0,13450.0,1522966.0,17.24,-52822,349752,-372610
2002-03-05,14200.0,14000.0,1417915.0,17.95,73550,172830,-123110
2002-03-06,13900.0,14000.0,809090.0,17.95,-131932,279712,-2060
2002-03-07,14100.0,14250.0,844150.0,18.27,-181900,88730,57090
2002-03-08,14000.0,13600.0,544807.0,17.44,85120,133930,-144640
2002-03-11,13350.0,14000.0,799260.0,17.95,-49334,208154,-162610
2002-03-12,13900.0,13750.0,797044.0,17.63,-18726,447696,-430270
2002-03-13,13500.0,13550.0,1166920.0,17.37,468378,-131128,-153890
2002-03-14,13700.0,13400.0,1000281.0,17.18,327881,-249164,-45557
2002-03-15,13500.0,13850.0,791950.0,17.76,-188890,151370,3420
2002-03-18,14000.0,13900.0,1020747.0,17.82,99062,148831,-30333
2002-03-19,14100.0,14900.0,1872026.0,19.1,-309387,281827,56350
2002-03-20,15200.0,14900.0,946540.0,19.1,-300,-27390,-30740
2002-03-21,14500.0,14850.0,416523.0,19.04,24690,87490,-970
2002-03-22,15000.0,16200.0,1561368.0,20.77,-201888,117038,34930
2002-03-25,16450.0,17000.0,1300570.0,21.8,-344975,249265,28100
2002-03-26,17000.0,17200.0,657720.0,22.05,-202620,130990,-32270
2002-03-27,17200.0,17500.0,1014627.0,22.44,-202300,450380,-28850
2002-03-28,17300.0,16950.0,727890.0,21.73,-62620,198870,-153130
2002-03-29,17600.0,16650.0,631020.0,21.35,-87970,192800,95970
2002-04-01,16750.0,16200.0,487450.0,20.77,30730,-29170,-8000
2002-04-02,16400.0,17100.0,457191.0,21.92,-88360,81600,10730
2002-04-03,17100.0,18300.0,1406791.0,23.46,-50934,-40596,120550
2002-04-04,18050.0,17800.0,982341.0,22.82,-29242,30902,14570
2002-04-08,17500.0,16650.0,850508.0,21.35,29790,203160,-369090
2002-04-09,16800.0,16250.0,511931.0,20.83,36267,61134,-127541
2002-04-10,15800.0,15750.0,452835.0,20.19,-1857,126706,-129949
2002-04-11,15850.0,15650.0,552659.0,20.07,91274,22661,-147375
2002-04-12,15500.0,15600.0,387449.0,20.0,10073,52060,-62613
2002-04-15,15500.0,16200.0,459962.0,20.77,39228,6128,-43676
2002-04-16,16050.0,16350.0,393795.0,20.96,-56353,85983,-33690
2002-04-17,16600.0,16750.0,828324.0,21.48,5376,110284,-234360
2002-04-18,16600.0,16850.0,733000.0,21.6,-110964,88826,-28062
2002-04-19,16800.0,16450.0,900694.0,21.09,-185614,341351,-166517
2002-04-22,16000.0,16400.0,621591.0,21.03,-65451,222321,-165480
2002-04-23,16100.0,15800.0,589662.0,20.26,72166,90534,-226330
2002-04-24,15400.0,15900.0,799834.0,20.39,-31673,269435,-306432
2002-04-25,15550.0,15300.0,473745.0,19.62,-38929,121414,-85115
2002-04-26,15300.0,15800.0,327990.0,20.26,-114385,31320,36105
2002-04-29,15050.0,15100.0,297695.0,19.36,-43380,33220,5850
2002-04-30,15100.0,14900.0,495919.0,19.1,-2581,-27290,24371
2002-05-02,15200.0,15300.0,279047.0,19.62,31989,-25809,-8140
2002-05-03,15300.0,15050.0,402490.0,19.3,29090,67550,-86080
2002-05-06,14700.0,14500.0,174233.0,18.59,-50695,72855,-25640
2002-05-07,14200.0,14550.0,209650.0,18.66,-41632,39152,0
2002-05-08,14850.0,15000.0,252148.0,19.23,-20720,-17360,-2300
2002-05-09,15500.0,14500.0,481134.0,18.59,112337,-65267,-60510
2002-05-10,14650.0,14150.0,242755.0,18.14,63362,-12,-50330
2002-05-13,14000.0,14000.0,137588.0,17.95,-8840,7910,-1000
2002-05-14,14200.0,14550.0,244612.0,18.66,-88710,46110,-79810
2002-05-15,14700.0,14900.0,227627.0,19.1,-57239,28809,16530
2002-05-16,14800.0,14500.0,134660.0,18.59,39294,-14054,-14530
2002-05-17,14800.0,14550.0,286913.0,18.66,23480,-28680,-540
2002-05-20,14600.0,14800.0,194550.0,18.98,11571,-4111,-6640
2002-05-21,14500.0,14000.0,238729.0,17.95,41974,22450,-73734
2002-05-22,14050.0,14100.0,383282.0,18.08,121052,62880,-194672
2002-05-23,13850.0,13550.0,792275.0,17.37,264060,188690,-410750
2002-05-24,13500.0,13700.0,326011.0,17.57,-8813,59560,-47337
2002-05-27,13750.0,13550.0,146070.0,17.37,28419,-26589,-2020
2002-05-28,13350.0,13200.0,245160.0,16.92,53400,-28350,-34860
2002-05-29,13100.0,12550.0,372990.0,16.09,64580,-30820,-40780
2002-05-30,12350.0,12300.0,292000.0,15.77,-12090,51500,-25780
2002-05-31,12350.0,12500.0,328899.0,16.03,-38099,-74691,61050
2002-06-03,12500.0,13000.0,281392.0,16.67,12445,-94685,80040
2002-06-04,12700.0,13000.0,180441.0,16.67,-19361,-35549,62100
2002-06-05,13100.0,13150.0,154901.0,16.86,120,10080,-3640
2002-06-07,12700.0,12800.0,166610.0,16.41,-29240,-25940,69520
2002-06-10,13100.0,13250.0,192486.0,16.99,-46514,-16506,78380
2002-06-11,13250.0,13200.0,229062.0,16.92,9427,19568,2175
2002-06-12,13050.0,13300.0,418800.0,17.05,1690,33670,-10170
2002-06-14,13300.0,13250.0,217981.0,16.99,32840,-18280,-44500
2002-06-17,13300.0,13250.0,118101.0,16.99,-3350,-19190,25380
2002-06-18,13500.0,13200.0,77640.0,16.92,-6600,11810,4550
2002-06-19,13000.0,12200.0,122738.0,15.64,20025,7715,-10560
2002-06-20,12100.0,12150.0,182663.0,15.58,13902,25318,-1210
2002-06-21,12000.0,12300.0,509794.0,15.77,81680,-41510,41090
2002-06-24,11850.0,11650.0,149330.0,14.94,8437,16730,733
2002-06-25,11700.0,11550.0,1646526.0,14.81,23720,-46410,-660
2002-06-26,11050.0,9950.0,907412.0,12.76,4462,1870,-30
2002-06-27,10900.0,9940.0,857310.0,12.74,192430,-158410,310
2002-06-28,10100.0,11100.0,1126170.0,14.23,-21903,-296327,418460
2002-07-02,10550.0,10900.0,760456.0,13.98,47250,-32790,-109040
2002-07-03,10600.0,10600.0,694058.0,13.59,325639,-249140,-56739
2002-07-04,10800.0,11000.0,611490.0,14.1,105370,-87640,2270
2002-07-05,11000.0,11400.0,795950.0,14.62,-181700,48590,131090
2002-07-08,11850.0,11050.0,520341.0,14.17,-2222,-21898,20200
2002-07-09,11300.0,11350.0,523793.0,14.55,143048,-98168,25000
2002-07-10,11150.0,11450.0,372396.0,14.68,-30044,-41806,74840
2002-07-11,11100.0,10700.0,390882.0,13.72,159972,-75460,-83912
2002-07-12,10850.0,10850.0,668937.0,13.91,306146,-145476,-150540
2002-07-15,10650.0,10700.0,619337.0,13.72,-119040,83900,35000
2002-07-16,10900.0,10450.0,319790.0,13.4,-46070,6430,25000
2002-07-18,10400.0,10450.0,267662.0,13.4,31962,-45882,25000
2002-07-19,10300.0,10400.0,333980.0,13.33,8730,800,14600
2002-07-22,9600.0,9930.0,223110.0,12.73,-58385,66445,-8450
2002-07-23,9750.0,10400.0,509413.0,13.33,-20366,-85610,107100
2002-07-24,10050.0,10400.0,286590.0,13.33,-68070,51550,-13230
2002-07-25,10700.0,10400.0,380643.0,13.33,-32284,20200,24874
2002-07-26,10450.0,10400.0,296160.0,13.33,-57570,65730,-6000
2002-07-29,10250.0,10500.0,173206.0,13.46,-69350,69910,0
2002-07-30,10800.0,10900.0,554429.0,13.98,37110,52860,-92900
2002-07-31,10700.0,10550.0,431100.0,13.53,99330,16680,-142830
2002-08-01,10300.0,10450.0,212445.0,13.4,-44416,42670,-19154
2002-08-02,10300.0,10400.0,151510.0,13.33,-27230,4540,17840
2002-08-05,10150.0,10050.0,221010.0,12.89,-62860,44790,470
2002-08-06,9880.0,10000.0,403240.0,12.82,7660,96670,-2220
2002-08-07,10300.0,10000.0,262510.0,12.82,31530,25670,-53540
2002-08-08,10000.0,9810.0,478720.0,12.58,113560,13910,-191120
2002-08-09,10000.0,9780.0,554990.0,12.54,126390,57830,-134470
2002-08-12,9650.0,9630.0,490410.0,12.35,146440,-780,-119000
2002-08-13,9800.0,9840.0,456451.0,12.62,32371,809,-58730
2002-08-14,9800.0,9860.0,314390.0,12.64,55590,42760,-95450
2002-08-16,10250.0,11300.0,2172464.0,14.49,-94930,-365860,593600
2002-08-19,11600.0,11150.0,1026787.0,14.3,-81924,-90216,178310
2002-08-20,11500.0,11600.0,1414810.0,14.87,-152510,-104410,262640
2002-08-21,11450.0,11700.0,489124.0,15.0,-39220,-26200,88200
2002-08-22,11900.0,11750.0,732861.0,15.07,-20940,15880,12690
2002-08-23,11800.0,11500.0,318171.0,14.74,-32982,36780,-60
2002-08-26,11150.0,11150.0,261291.0,14.3,-11640,-19100,23890
2002-08-27,11350.0,10950.0,298932.0,14.04,57182,-43980,12600
2002-08-28,10800.0,11050.0,403686.0,14.17,87010,27230,5700
2002-08-29,11050.0,11050.0,355631.0,14.17,136191,-31493,-7698
2002-08-30,10950.0,11300.0,579626.0,14.49,135810,-49120,3310
2002-09-02,11350.0,11500.0,344481.0,14.74,8736,-19816,-8030
2002-09-03,11500.0,11000.0,417590.0,14.1,-46690,34350,-350
2002-09-04,10600.0,10650.0,485654.0,13.65,43054,20406,-15200
2002-09-05,10800.0,10350.0,536955.0,13.27,123800,-58480,-82630
2002-09-06,10300.0,10000.0,515924.0,12.82,138710,-79050,-15000
2002-09-09,10050.0,9800.0,319335.0,12.57,-33770,13380,20000
2002-09-10,9700.0,9970.0,338183.0,12.78,18243,48447,19480
2002-09-11,10000.0,10600.0,397430.0,13.59,-115270,83600,30000
2002-09-12,10450.0,10750.0,544326.0,13.78,-82788,219440,56538
2002-09-13,10450.0,10400.0,233650.0,13.33,130,620,-990
2002-09-16,10600.0,10550.0,457959.0,13.53,42864,-131504,102280
2002-09-17,10750.0,10750.0,472140.0,13.78,48570,-69830,21820
2002-09-18,10450.0,10500.0,245280.0,13.46,27640,-23270,-1000
2002-09-19,10250.0,10250.0,126840.0,13.14,13020,1350,-14370
2002-09-23,9930.0,10900.0,306000.0,13.98,9710,64270,-12410
2002-09-24,10000.0,10000.0,346480.0,12.82,127570,-27490,-60800
2002-09-25,9850.0,9850.0,337062.0,12.63,11462,-42402,2550
2002-09-26,10050.0,9900.0,335080.0,12.69,42910,-86810,36000
2002-09-27,9720.0,9900.0,189260.0,12.69,-17980,21330,6120
2002-09-30,9650.0,9790.0,154720.0,12.55,-46540,1700,46940
2002-10-01,9690.0,9780.0,403645.0,12.54,120035,-88665,-17080
2002-10-02,10100.0,9680.0,318620.0,12.41,60030,-43280,61040
2002-10-04,9570.0,9830.0,173092.0,12.6,-8822,23882,-13160
2002-10-07,9700.0,9410.0,221410.0,12.07,21070,-107100,88500
2002-10-08,9360.0,9320.0,269409.0,11.95,46689,-29409,9270
2002-10-09,9300.0,8700.0,730756.0,11.15,92986,32517,-98833
2002-10-10,8350.0,8200.0,467848.0,10.51,44958,-29218,-16980
2002-10-11,8410.0,8150.0,416392.0,10.45,46492,-154582,137960
2002-10-14,8300.0,8860.0,382910.0,11.36,-29680,-20560,56000
2002-10-15,8900.0,9200.0,358207.0,11.8,-19772,24422,50620
2002-10-16,9260.0,9000.0,343388.0,11.54,44311,-49790,55260
2002-10-17,8910.0,9200.0,414646.0,11.8,-3944,-48936,56500
2002-10-18,9510.0,9950.0,751250.0,12.76,-138190,-95710,250900
2002-10-21,9950.0,10000.0,907060.0,12.82,-11146,-267464,311140
2002-10-22,10350.0,9550.0,647391.0,12.24,77348,-50468,175870
2002-10-23,9900.0,10200.0,477700.0,13.08,-135970,101660,31530
2002-10-24,10300.0,10200.0,531160.0,13.08,-96300,-60610,151990
2002-10-25,10000.0,10200.0,312520.0,13.08,-121580,106280,25610
2002-10-28,10500.0,10700.0,1008519.0,13.72,280010,-229790,-25900
2002-10-29,10450.0,9920.0,1298647.0,12.72,396600,-94970,-234860
2002-10-30,10000.0,9800.0,321299.0,12.57,-34562,14982,33960
2002-10-31,9910.0,9770.0,255062.0,12.53,-61860,19420,45040
2002-11-01,9600.0,9770.0,183169.0,12.53,-35480,13860,24550
2002-11-04,9870.0,10200.0,438577.0,13.08,-165690,123010,55000
2002-11-05,10250.0,10100.0,372500.0,12.95,-20060,47060,-16250
2002-11-06,10250.0,10200.0,382280.0,13.08,-58070,99390,-52500
2002-11-07,10300.0,10200.0,332420.0,13.08,-93296,62856,47600
2002-11-08,9920.0,9870.0,190842.0,12.65,59550,-27220,-31820
2002-11-11,9750.0,9370.0,392892.0,12.01,161443,-140060,-53733
2002-11-12,9150.0,9310.0,178011.0,11.94,33970,2860,-37250
2002-11-13,9310.0,9110.0,319255.0,11.68,87537,-51517,-37480
2002-11-14,9010.0,9470.0,249856.0,12.14,-31320,-20370,52240
2002-11-15,9610.0,9600.0,214128.0,12.31,1658,38742,-42680
2002-11-18,9700.0,9500.0,122632.0,12.18,-26390,6630,920
2002-11-19,9430.0,9670.0,119243.0,12.4,-59290,28130,28480
2002-11-20,9600.0,9800.0,168381.0,12.57,-88150,85680,0
2002-11-21,10000.0,10200.0,450160.0,13.08,-271928,196048,25000
2002-11-22,10400.0,10500.0,621847.0,13.46,-259870,161290,89030
2002-11-25,10650.0,11000.0,533588.0,14.1,-272427,187997,76550
2002-11-26,11150.0,11100.0,320240.0,14.23,-42266,-5814,36210
2002-11-27,10850.0,11300.0,288600.0,14.49,-42358,-3582,11030
2002-11-28,11600.0,11000.0,575755.0,14.1,-101354,3504,96990
2002-11-29,11100.0,11400.0,462696.0,14.62,41597,56170,-107867
2002-12-02,11400.0,11550.0,332081.0,14.81,-32235,55705,-8000
2002-12-03,11600.0,12050.0,1442822.0,15.45,-45808,669898,-668440
2002-12-04,11600.0,11350.0,294130.0,14.55,16820,-1850,13090
2002-12-05,11250.0,11450.0,354306.0,14.68,-11417,3587,450
2002-12-06,11200.0,11200.0,308767.0,14.36,84597,-80857,22200
2002-12-09,11200.0,10900.0,198950.0,13.98,11700,-52550,0
2002-12-10,10700.0,10950.0,198060.0,14.04,4170,530,-7500
2002-12-11,10900.0,10700.0,268410.0,13.72,93720,-75150,-46180
2002-12-12,10700.0,10900.0,451068.0,13.98,66918,-137078,71520
2002-12-13,10800.0,10850.0,283202.0,13.91,44920,-49210,-29080
2002-12-16,10550.0,10400.0,419961.0,13.33,140991,4550,-149591
2002-12-17,10500.0,10500.0,248071.0,13.46,17941,25058,-53519
2002-12-18,10500.0,10500.0,223334.0,13.46,15366,-50386,20940
2002-12-20,10500.0,10400.0,179596.0,13.33,30193,-54173,980
2002-12-23,10600.0,9970.0,288640.0,12.78,22018,-82998,32780
2002-12-24,9960.0,10000.0,253990.0,12.82,-28333,112443,-68460
2002-12-26,9980.0,9940.0,208361.0,12.74,73619,-46999,3000
2002-12-27,9740.0,9940.0,118190.0,12.74,-9030,6400,-3490
2002-12-30,9850.0,9800.0,266430.0,12.57,-50370,96660,-51400
2003-01-02,9700.0,9680.0,202263.0,15.41,105520,-106730,-15100
2003-01-03,9900.0,9930.0,321050.0,15.8,121360,-163450,24550
2003-01-06,10050.0,9970.0,185094.0,15.87,15773,-36913,22010
2003-01-07,10150.0,9600.0,415700.0,15.28,111350,23900,-133300
2003-01-08,9680.0,9740.0,289276.0,15.5,-52494,-99636,153960
2003-01-09,9730.0,9700.0,269880.0,15.44,-33490,-41360,87440
2003-01-10,9810.0,9740.0,227380.0,15.5,-89170,17840,70360
2003-01-13,9990.0,10100.0,152906.0,16.07,-37186,12266,25180
2003-01-14,9980.0,10000.0,140037.0,15.91,37410,-64350,270
2003-01-15,10200.0,10150.0,151020.0,16.15,-10150,-45040,56450
2003-01-16,9980.0,9900.0,225851.0,15.76,30988,-36638,450
2003-01-17,9770.0,9650.0,262377.0,15.36,26263,18987,-45830
2003-01-20,9510.0,9450.0,179702.0,15.04,59076,-29074,-27682
2003-01-21,9400.0,9290.0,170120.0,14.78,8440,-22150,-19000
2003-01-22,9150.0,9310.0,135626.0,14.82,-59094,20254,25810
2003-01-23,9170.0,9350.0,149418.0,14.88,-40420,87560,-34890
2003-01-24,9230.0,9090.0,162340.0,14.47,23968,51440,-72168
2003-01-27,8900.0,8980.0,162660.0,14.29,-35220,72690,500
2003-01-28,8900.0,9100.0,216602.0,14.48,-14830,103130,-31500
2003-01-29,9140.0,9100.0,161600.0,14.48,13800,-10390,-14090
2003-01-30,9020.0,9000.0,300770.0,14.32,96250,17350,-110910
2003-02-03,8990.0,9100.0,87911.0,14.48,-29090,16960,12130
2003-02-04,9160.0,9250.0,115001.0,14.72,-17600,7150,13450
2003-02-05,9140.0,9250.0,80250.0,14.72,-7309,3249,190
2003-02-06,9220.0,9200.0,71770.0,14.64,-18100,-1580,-5050
2003-02-07,9100.0,9100.0,88230.0,14.48,-6100,30150,-24650
2003-02-10,9090.0,8930.0,183400.0,14.21,59580,-17930,-41700
2003-02-11,8890.0,8840.0,161560.0,14.07,31435,-49505,2150
