Symbol,팜스코_시가(원),팜스코_종가(원),팜스코_거래량(주),팜스코_PER(IFRS-연결),팜스코_순매수수량(개인)(주),팜스코_순매수수량(기관계)(주),팜스코_순매수수량(외국인계)(주)
2011-05-18,4590.0,4445.0,281182.0,9.27,40920,-40000,-920
2011-05-19,4320.0,4390.0,144290.0,9.16,48700,-50000,1300
2011-05-20,4305.0,4370.0,72570.0,9.12,9780,-10,-9770
2011-05-23,4245.0,4285.0,102594.0,8.94,24300,0,-24300
2011-05-24,4400.0,4650.0,490200.0,9.7,106910,9970,-116880
2011-05-25,4595.0,4510.0,127265.0,9.41,4409,-1679,-2730
2011-05-26,4525.0,4560.0,71950.0,9.51,-6600,990,-4390
2011-05-27,4600.0,4770.0,125693.0,9.95,7960,-10000,2040
2011-05-30,4770.0,4710.0,69378.0,9.82,1400,-10,-5090
2011-05-31,4645.0,4775.0,47032.0,9.96,640,0,-640
2011-06-01,4715.0,4750.0,51760.0,9.91,-640,0,-360
2011-06-02,4700.0,4750.0,110305.0,9.91,16960,-17660,700
2011-06-03,4850.0,4730.0,36260.0,9.87,2680,-2430,-250
2011-06-07,4725.0,4780.0,18600.0,9.97,90,-10,-80
2011-06-08,4780.0,4805.0,60400.0,10.02,-2270,-10,-540
2011-06-09,4805.0,4800.0,56980.0,10.01,-810,0,810
2011-06-10,4835.0,4740.0,31310.0,9.89,20,0,-50
2011-06-13,4620.0,4500.0,75802.0,9.39,-2818,-2,150
2011-06-14,4500.0,4565.0,89860.0,9.52,410,-1630,1220
2011-06-15,4610.0,4590.0,16290.0,9.57,610,-20,-750
2011-06-16,4375.0,4395.0,70685.0,9.17,-290,0,290
2011-06-17,4580.0,4445.0,29980.0,9.27,-1020,-10,1060
2011-06-20,4445.0,4200.0,143433.0,8.76,-1510,-10,1520
2011-06-21,4105.0,4040.0,60034.0,8.43,-11360,0,5490
2011-06-22,4125.0,4075.0,61017.0,8.5,-7190,0,-70
2011-06-23,4195.0,4120.0,11001.0,8.59,-1579,-1,1580
2011-06-24,4210.0,4280.0,28950.0,8.93,-720,0,720
2011-06-27,4205.0,4360.0,26430.0,9.09,-1980,0,2200
2011-06-28,4455.0,4315.0,70946.0,9.0,3383,-3,-3380
2011-06-29,4315.0,4265.0,26880.0,8.9,-6280,6990,-820
2011-06-30,4155.0,4250.0,25842.0,8.87,-2990,-20,1340
2011-07-01,4150.0,4285.0,13817.0,8.94,-256,-24,280
2011-07-04,4250.0,4240.0,54992.0,8.84,-1380,0,1270
2011-07-05,4240.0,4405.0,53970.0,9.19,-2960,0,2960
2011-07-06,4405.0,4400.0,23555.0,9.18,1200,-10,-1110
2011-07-07,4405.0,4390.0,13540.0,9.16,-1080,-60,1110
2011-07-08,4405.0,4375.0,10384.0,9.13,-360,0,360
2011-07-11,4280.0,4285.0,32794.0,8.94,2830,-2950,120
2011-07-12,4160.0,4230.0,23570.0,8.82,1970,0,-1970
2011-07-13,4200.0,4205.0,56290.0,8.77,11700,-10960,790
2011-07-14,4200.0,4200.0,51880.0,8.76,-2670,3000,-330
2011-07-15,4115.0,4135.0,50650.0,8.63,-810,0,810
2011-07-18,4300.0,4200.0,12240.0,8.76,-1020,-20,1040
2011-07-19,4125.0,4190.0,4920.0,8.74,-50,0,50
2011-07-20,4270.0,4250.0,24660.0,8.87,-2739,2999,-290
2011-07-21,4300.0,4135.0,14020.0,8.63,560,-100,-460
2011-07-22,4135.0,4135.0,68727.0,8.63,-3280,-10,3290
2011-07-25,4135.0,4220.0,12840.0,8.8,-380,0,-620
2011-07-26,4200.0,4365.0,33105.0,9.11,60,0,-60
2011-07-27,4510.0,4370.0,7442.0,9.12,70,0,-70
2011-07-28,4250.0,4355.0,12620.0,9.08,-370,-10,300
2011-07-29,4355.0,4300.0,17300.0,8.97,640,0,-640
2011-08-01,4300.0,4300.0,5641.0,8.97,250,-20,-230
2011-08-02,4120.0,4295.0,10730.0,8.96,260,0,-260
2011-08-03,4305.0,4195.0,13470.0,8.75,870,0,-900
2011-08-04,4125.0,4230.0,39850.0,8.82,-5660,5000,660
2011-08-05,4100.0,4100.0,21640.0,8.55,2990,0,-2990
2011-08-08,3935.0,3895.0,98264.0,8.12,17880,0,-820
2011-08-09,3470.0,3700.0,145213.0,7.72,11820,0,-3650
2011-08-10,4100.0,3750.0,52006.0,7.82,-430,0,430
2011-08-11,3600.0,3895.0,21270.0,8.12,240,0,-240
2011-08-12,4090.0,3890.0,19027.0,8.11,-2610,0,2610
2011-08-16,3905.0,4020.0,34579.0,8.39,-3440,0,3440
2011-08-17,4025.0,4350.0,145349.0,9.07,-2920,0,2920
2011-08-18,4430.0,4400.0,94560.0,9.18,370,0,-370
2011-08-19,4300.0,4300.0,57660.0,8.97,1200,0,-1200
2011-08-22,4380.0,4070.0,51628.0,8.49,4510,-10,-3690
2011-08-23,4010.0,4070.0,28670.0,8.49,-1400,0,1400
2011-08-24,4080.0,4070.0,26546.0,8.49,-611,-9,620
2011-08-25,4180.0,4050.0,25010.0,8.45,540,0,-540
2011-08-26,4000.0,4135.0,18532.0,8.63,1130,-50,-1080
2011-08-29,4200.0,4135.0,17920.0,8.63,-198,-2,200
2011-08-30,4175.0,4110.0,15791.0,8.57,-1470,0,1470
2011-08-31,4110.0,4120.0,15322.0,8.59,-480,-20,500
2011-09-01,4120.0,4100.0,37520.0,8.55,-5570,5000,570
2011-09-02,4100.0,4090.0,19298.0,8.53,400,-10,-390
2011-09-05,4090.0,4000.0,20460.0,8.34,1190,-10,-1180
2011-09-06,3850.0,3940.0,8472.0,8.22,1290,0,-1290
2011-09-07,3900.0,3940.0,47322.0,8.22,8760,-10000,1240
2011-09-08,3945.0,4000.0,29710.0,8.34,-80,0,80
2011-09-09,4190.0,3975.0,46570.0,8.29,110,0,-110
2011-09-14,4150.0,3950.0,17589.0,8.24,20,0,-20
2011-09-15,3945.0,3970.0,34290.0,8.28,790,0,-790
2011-09-16,3860.0,3965.0,53262.0,8.27,570,-10,-560
2011-09-19,4070.0,4000.0,1720.0,8.34,20,0,-20
2011-09-20,3950.0,3910.0,38082.0,8.16,1430,-10,-1420
2011-09-21,3865.0,3900.0,38119.0,8.14,250,0,-250
2011-09-22,3815.0,3900.0,14840.0,8.14,5190,0,-190
2011-09-23,3550.0,3670.0,80940.0,7.66,1750,0,-1750
2011-09-26,3670.0,3410.0,43420.0,7.11,2720,0,-2720
2011-09-27,3310.0,3420.0,52720.0,7.13,-610,0,610
2011-09-28,3740.0,3575.0,22750.0,7.46,-2400,-30,2430
2011-09-29,3580.0,3580.0,17730.0,7.47,530,-10,-520
2011-09-30,3780.0,3690.0,5070.0,7.7,890,0,-890
2011-10-04,3645.0,3530.0,15710.0,7.36,-90,0,90
2011-10-05,3570.0,3580.0,19690.0,7.47,420,0,-420
2011-10-06,3580.0,3530.0,46952.0,7.36,-600,0,600
2011-10-07,3540.0,3560.0,26113.0,7.43,210,0,-210
2011-10-10,3490.0,3450.0,42561.0,7.2,240,0,-240
2011-10-11,3470.0,3430.0,32051.0,7.15,-548,-12,580
2011-10-12,3460.0,3455.0,48512.0,7.21,-490,0,490
2011-10-13,3500.0,3565.0,119250.0,7.44,-510,0,510
2011-10-14,3695.0,3680.0,24750.0,7.68,560,0,-560
2011-10-17,3680.0,3720.0,8320.0,7.76,-70,0,70
2011-10-18,3720.0,3595.0,15872.0,7.5,1400,0,-1400
2011-10-19,3600.0,3425.0,81675.0,7.14,11550,-10000,-1550
2011-10-20,3390.0,3180.0,79615.0,6.63,10940,-10000,-940
2011-10-21,3185.0,3290.0,25090.0,6.86,6030,-4990,-1040
2011-10-24,3335.0,3380.0,51254.0,7.05,10020,-10000,-20
2011-10-25,3395.0,3380.0,23021.0,7.05,1710,-10,-1700
2011-10-26,3375.0,3380.0,33231.0,7.05,0,0,0
2011-10-27,3350.0,3420.0,37700.0,7.13,-1060,0,1060
2011-10-28,3500.0,3450.0,31340.0,7.2,1610,0,-1610
2011-10-31,3440.0,3250.0,100694.0,6.78,-810,0,810
2011-11-01,3270.0,3260.0,31004.0,6.8,110,0,-110
2011-11-02,3100.0,3170.0,24241.0,6.61,183,-3,-180
2011-11-03,3150.0,3190.0,37130.0,6.65,-1000,0,1000
2011-11-04,3295.0,3245.0,7026.0,6.77,40,0,-40
2011-11-07,3190.0,3260.0,18260.0,6.8,-940,0,890
2011-11-08,3200.0,3265.0,17300.0,6.81,240,0,-240
2011-11-09,3230.0,3215.0,76901.0,6.71,1050,0,-1050
2011-11-10,3185.0,3170.0,21391.0,6.61,360,0,-310
2011-11-11,3280.0,3295.0,21860.0,6.87,-1250,0,1250
2011-11-14,3315.0,3410.0,36568.0,7.11,-3230,0,3230
2011-11-15,3400.0,3460.0,35691.0,7.22,-590,0,590
2011-11-16,3495.0,3430.0,12510.0,7.15,800,0,-800
2011-11-17,3550.0,3490.0,37545.0,7.28,1220,-10,-1210
2011-11-18,3480.0,3485.0,24050.0,7.27,460,0,-460
2011-11-21,3530.0,3495.0,41281.0,7.29,90,0,-90
2011-11-22,3110.0,3505.0,6160.0,7.31,1060,0,-1060
2011-11-23,3505.0,3450.0,12200.0,7.2,270,-10,-260
2011-11-24,3360.0,3520.0,19370.0,7.34,1170,0,-1170
2011-11-25,3500.0,3400.0,42740.0,7.09,150,0,-150
2011-11-28,3435.0,3445.0,10034.0,7.19,0,0,0
2011-11-29,3350.0,3425.0,26670.0,7.14,-1690,0,190
2011-11-30,3370.0,3460.0,11950.0,7.22,190,0,-290
2011-12-01,3430.0,3490.0,60280.0,7.28,-340,-10,350
2011-12-02,3515.0,3490.0,17060.0,7.28,160,0,-160
2011-12-05,3365.0,3495.0,19504.0,7.29,-460,-40,100
2011-12-06,3495.0,3420.0,9351.0,7.13,580,0,-580
2011-12-07,3500.0,3470.0,29281.0,7.24,880,0,-880
2011-12-08,3465.0,3495.0,9865.0,7.29,420,0,-420
2011-12-09,3495.0,3485.0,27883.0,7.27,-1450,-10,460
2011-12-12,3485.0,3465.0,47026.0,7.23,1565,-5,-1560
2011-12-13,3500.0,3485.0,29440.0,7.27,0,0,0
2011-12-14,3485.0,3970.0,229171.0,8.28,36540,-10,270
2011-12-15,3995.0,3900.0,42579.0,8.14,-1230,0,1230
2011-12-16,3890.0,3900.0,40250.0,8.14,810,-10,-800
2011-12-19,3900.0,3650.0,71689.0,7.61,-780,0,780
2011-12-20,3750.0,3840.0,28761.0,8.01,1650,-10,1560
2011-12-21,3840.0,3940.0,85636.0,8.22,-150,0,150
2011-12-22,3840.0,3920.0,12970.0,8.18,-340,0,340
2011-12-23,3945.0,3980.0,21641.0,8.3,-340,-40,380
2011-12-26,4000.0,3975.0,23180.0,8.29,-140,0,140
2011-12-27,3860.0,4000.0,21021.0,8.34,-468,-2,470
2011-12-28,3950.0,3990.0,8130.0,8.32,230,-10,-220
2011-12-29,3920.0,4000.0,20970.0,8.34,1290,0,-1290
2012-01-02,4000.0,3995.0,30768.0,6.77,-730,-10,740
2012-01-03,3995.0,4015.0,46960.0,6.81,-70,0,70
2012-01-04,4020.0,4010.0,45860.0,6.8,-430,0,430
2012-01-05,3950.0,4000.0,55077.0,6.78,-580,0,580
2012-01-06,4010.0,3980.0,21891.0,6.75,740,0,-740
2012-01-09,4000.0,3945.0,32250.0,6.69,2790,0,-2790
2012-01-10,3960.0,3955.0,7800.0,6.7,30,0,-30
2012-01-11,3875.0,3820.0,31371.0,6.48,-10,0,10
2012-01-12,3750.0,3935.0,8831.0,6.67,10,0,-10
2012-01-13,4000.0,3970.0,23241.0,6.73,-240,0,240
2012-01-16,3970.0,3980.0,24470.0,6.75,470,0,-470
2012-01-17,3880.0,3940.0,29712.0,6.68,310,0,-310
2012-01-18,4000.0,3850.0,38752.0,6.53,-10,0,10
2012-01-19,3795.0,3845.0,5540.0,6.52,-120,0,120
2012-01-20,3805.0,3760.0,6310.0,6.37,70,-20,-50
2012-01-25,3865.0,3835.0,18140.0,6.5,-170,0,170
2012-01-26,3940.0,3865.0,17201.0,6.55,990,0,-990
2012-01-27,3850.0,3840.0,11363.0,6.51,-100,0,100
2012-01-30,3780.0,3800.0,55527.0,6.44,-430,0,430
2012-01-31,3800.0,3865.0,37481.0,6.55,-40,0,40
2012-02-01,3880.0,3875.0,12871.0,6.57,-530,-20,550
2012-02-02,3895.0,3830.0,21730.0,6.49,-70,0,70
2012-02-03,3850.0,4000.0,53331.0,6.78,-890,0,890
2012-02-06,3955.0,3990.0,34820.0,6.76,870,0,-870
2012-02-07,3980.0,3990.0,13881.0,6.76,800,0,-800
2012-02-08,4100.0,4070.0,23600.0,6.9,-1800,-10,1810
2012-02-09,4100.0,4050.0,32750.0,6.87,90,-10,-80
2012-02-10,4100.0,4075.0,60066.0,6.91,-1020,-10,1030
2012-02-13,4075.0,4040.0,27330.0,6.85,470,0,-470
2012-02-14,4090.0,4080.0,23231.0,6.92,-320,0,320
2012-02-15,4020.0,4050.0,29561.0,6.87,680,0,-680
2012-02-16,3980.0,3985.0,6320.0,6.76,110,-10,-100
2012-02-17,4000.0,4025.0,2560.0,6.82,-70,0,70
2012-02-20,4025.0,3985.0,16170.0,6.76,-490,0,490
2012-02-21,4000.0,3990.0,14690.0,6.76,-310,0,310
2012-02-22,4020.0,3960.0,26480.0,6.71,-240,0,240
2012-02-23,4000.0,3865.0,9650.0,6.55,-130,0,130
2012-02-24,3880.0,3895.0,12720.0,6.6,-300,0,300
2012-02-27,3895.0,3845.0,16712.0,6.52,-239,-1,240
2012-02-28,3810.0,3920.0,7190.0,6.65,-2350,0,2350
2012-02-29,3940.0,3945.0,1998.0,6.69,378,-18,-360
2012-03-02,3970.0,3990.0,8690.0,6.76,-430,0,430
2012-03-05,3990.0,3970.0,5212.0,6.73,-220,0,220
2012-03-06,3865.0,3895.0,22842.0,6.6,2730,-10,-2720
2012-03-07,3910.0,3775.0,63909.0,6.4,1130,0,-1130
2012-03-08,3775.0,3860.0,35911.0,6.54,-200,0,200
2012-03-09,3820.0,3755.0,20920.0,6.37,140,-20,-120
2012-03-12,3740.0,3780.0,52661.0,6.41,-995,-5,1000
2012-03-13,3830.0,3880.0,17159.0,6.58,-300,0,300
2012-03-14,3900.0,3950.0,29240.0,6.7,-380,0,380
2012-03-15,3950.0,3905.0,21950.0,6.62,-780,-20,800
2012-03-16,3920.0,3915.0,31380.0,6.64,-382,-18,400
2012-03-19,3915.0,3865.0,15620.0,6.55,400,0,-400
2012-03-20,3865.0,3880.0,14530.0,6.58,810,0,-810
2012-03-21,3815.0,3890.0,15040.0,6.59,1120,0,-1120
2012-03-22,3890.0,3915.0,13210.0,6.64,500,0,-500
2012-03-23,3850.0,3915.0,17380.0,6.64,150,-10,-140
2012-03-26,3930.0,3910.0,12027.0,6.63,570,-10,-560
2012-03-27,3910.0,3925.0,11822.0,6.65,-170,0,170
2012-03-28,3870.0,3870.0,12549.0,6.56,900,-10,-890
2012-03-29,3810.0,3830.0,16010.0,6.49,1570,0,-1570
2012-03-30,3900.0,3895.0,11050.0,6.6,0,0,0
2012-04-02,3800.0,3915.0,9990.0,6.64,0,0,0
2012-04-03,3880.0,3935.0,6740.0,6.67,20,-20,0
2012-04-04,3925.0,3900.0,30250.0,6.61,20,-20,0
2012-04-05,3800.0,3940.0,24516.0,6.68,1000,0,-1000
2012-04-06,3900.0,4150.0,45198.0,7.03,-170,-20,190
2012-04-09,4480.0,4325.0,48911.0,7.33,190,0,-190
2012-04-10,4325.0,4375.0,59480.0,7.42,-1380,-20,1400
2012-04-12,4430.0,4200.0,37403.0,7.12,-520,0,520
2012-04-13,4120.0,4265.0,9270.0,7.23,1190,-20,-1170
2012-04-16,4370.0,4265.0,18471.0,7.23,390,0,-390
2012-04-17,4290.0,4265.0,23680.0,7.23,20,0,-20
2012-04-18,4265.0,4235.0,8960.0,7.18,40,0,-40
2012-04-19,4295.0,4270.0,14170.0,7.24,100,0,-100
2012-04-20,4300.0,4175.0,10474.0,7.08,2,-12,10
2012-04-23,4485.0,4200.0,6454.0,7.12,210,0,-210
2012-04-24,4120.0,4290.0,18632.0,7.27,-580,0,580
2012-04-25,4450.0,4200.0,5238.0,7.12,40,0,-40
2012-04-26,4200.0,4070.0,31888.0,6.9,-90,0,90
2012-04-27,4240.0,3985.0,49360.0,6.76,630,0,-630
2012-04-30,3980.0,3985.0,9660.0,6.76,-80,0,80
2012-05-02,3985.0,3935.0,25370.0,6.67,-1140,0,1140
2012-05-03,3935.0,4005.0,2350.0,6.79,-980,0,980
2012-05-04,4000.0,3925.0,13072.0,6.65,980,0,-980
2012-05-07,3925.0,3980.0,2540.0,6.75,0,0,0
2012-05-08,4000.0,3985.0,38490.0,6.76,-570,0,570
2012-05-09,3990.0,3870.0,46430.0,6.56,-1060,0,1060
2012-05-10,3825.0,3795.0,59640.0,6.43,-250,-20,270
2012-05-11,3870.0,3735.0,39062.0,6.33,0,0,0
2012-05-14,3770.0,3650.0,10865.0,6.19,30,-30,0
2012-05-15,3650.0,3725.0,5681.0,6.31,0,0,0
2012-05-16,3770.0,3720.0,7750.0,6.31,-100,0,100
2012-05-17,3720.0,3715.0,11230.0,6.3,210,0,-210
2012-05-18,3630.0,3760.0,14920.0,6.37,-220,0,220
2012-05-21,3700.0,3690.0,19870.0,6.26,-50,0,50
2012-05-22,3700.0,3565.0,73500.0,6.04,220,0,-220
2012-05-23,3565.0,3185.0,303611.0,5.4,1840,0,-1840
2012-05-24,3175.0,3185.0,68597.0,5.4,0,0,0
2012-05-25,3155.0,3410.0,42490.0,5.78,0,0,0
2012-05-29,3445.0,3400.0,33033.0,5.76,0,0,0
2012-05-30,3575.0,3360.0,29173.0,5.7,-2500,0,2500
2012-05-31,3400.0,3320.0,10873.0,5.63,0,0,0
2012-06-01,3390.0,3355.0,19968.0,5.69,0,0,0
2012-06-04,3235.0,3270.0,9060.0,5.54,30,0,-30
2012-06-05,3270.0,3370.0,7390.0,5.71,250,0,-250
2012-06-07,3490.0,3435.0,9110.0,5.82,-120,0,120
2012-06-08,3385.0,3540.0,19440.0,6.0,-20,0,20
2012-06-11,3565.0,3510.0,25150.0,5.95,0,0,0
2012-06-12,3500.0,3455.0,11490.0,5.86,40,0,-40
2012-06-13,3425.0,3450.0,25559.0,5.85,970,0,-970
2012-06-14,3450.0,3485.0,20980.0,5.91,20,-20,0
2012-06-15,3485.0,3460.0,4080.0,5.87,0,0,0
2012-06-18,3590.0,3475.0,16712.0,5.89,1370,-20,-1350
2012-06-19,3365.0,3420.0,17590.0,5.8,10,-10,0
2012-06-20,3405.0,3415.0,16462.0,5.79,0,0,0
2012-06-21,3425.0,3425.0,19880.0,5.81,10,-10,0
2012-06-22,3495.0,3370.0,21302.0,5.71,-4999,4999,0
2012-06-25,3370.0,3430.0,280.0,5.81,0,0,0
2012-06-26,3440.0,3470.0,950.0,5.88,0,0,0
2012-06-27,3470.0,3515.0,13400.0,5.96,-50,-20,70
2012-06-28,3530.0,3500.0,2530.0,5.93,-150,0,150
2012-06-29,3390.0,3535.0,2270.0,5.99,-780,0,780
2012-07-02,3535.0,3600.0,13330.0,6.1,-780,2500,-1720
2012-07-03,3550.0,3675.0,17510.0,6.23,1010,-10,-1000
2012-07-04,3700.0,3695.0,7790.0,6.26,0,0,0
2012-07-05,3590.0,3690.0,49110.0,6.26,0,0,0
2012-07-06,3710.0,3770.0,31310.0,6.39,0,0,0
2012-07-09,3830.0,3820.0,27600.0,6.48,0,0,0
2012-07-10,3815.0,3790.0,2949.0,6.42,1,-1,0
2012-07-11,3850.0,3800.0,26470.0,6.44,20,-20,0
2012-07-12,3815.0,3740.0,9041.0,6.34,0,0,0
2012-07-13,3740.0,3735.0,7060.0,6.33,0,0,0
2012-07-16,3880.0,3790.0,32400.0,6.42,0,0,0
2012-07-17,3720.0,3760.0,12650.0,6.37,10,-10,0
2012-07-18,3690.0,3650.0,24935.0,6.19,0,0,0
2012-07-19,3700.0,3735.0,2910.0,6.33,0,0,0
2012-07-20,3750.0,3690.0,7160.0,6.26,0,0,0
2012-07-23,3695.0,3650.0,2620.0,6.19,0,0,0
2012-07-24,4100.0,3630.0,7890.0,6.15,0,0,0
2012-07-25,3620.0,3520.0,28790.0,5.97,0,0,0
2012-07-26,3685.0,3600.0,12630.0,6.1,-500,0,500
2012-07-27,3510.0,3635.0,7520.0,6.16,0,0,0
2012-07-30,3695.0,3635.0,580.0,6.16,0,0,0
2012-07-31,3635.0,3630.0,774.0,6.15,0,0,0
2012-08-01,3560.0,3575.0,13880.0,6.06,0,0,0
2012-08-02,3590.0,3630.0,5230.0,6.15,-3540,3540,0
2012-08-03,3640.0,3635.0,6463.0,6.16,0,0,0
2012-08-06,3545.0,3600.0,4300.0,6.1,0,0,0
2012-08-07,3640.0,3525.0,7910.0,5.98,0,0,0
2012-08-08,3520.0,3560.0,8680.0,6.03,0,0,0
2012-08-09,3560.0,3565.0,2788.0,6.04,0,0,0
2012-08-10,3610.0,3620.0,4562.0,6.14,0,0,0
2012-08-13,3620.0,3590.0,8800.0,6.09,0,0,0
2012-08-14,3525.0,3645.0,16730.0,6.18,0,0,0
2012-08-16,3700.0,3710.0,5861.0,6.29,0,0,0
2012-08-17,3795.0,3605.0,25481.0,6.11,7,-7,0
2012-08-20,3655.0,3580.0,47740.0,6.07,0,0,0
2012-08-21,3555.0,3615.0,24690.0,6.13,20,-20,0
2012-08-22,3650.0,3550.0,29694.0,6.02,0,0,0
2012-08-23,3540.0,3605.0,13570.0,6.11,0,0,0
2012-08-24,3655.0,3610.0,2100.0,6.12,0,0,0
2012-08-27,3625.0,3675.0,13613.0,6.23,10,-10,0
2012-08-28,3850.0,3700.0,14403.0,6.27,0,0,0
2012-08-29,3715.0,3735.0,4996.0,6.33,0,0,0
2012-08-30,3750.0,3760.0,12968.0,6.37,0,0,0
2012-08-31,3840.0,3790.0,2500.0,6.42,0,0,0
2012-09-03,3790.0,3790.0,6704.0,6.42,-3560,3560,0
2012-09-04,3840.0,3830.0,29260.0,6.49,-10010,10010,0
2012-09-05,3830.0,3820.0,16643.0,6.48,0,0,0
2012-09-06,3820.0,3795.0,15446.0,6.43,-5390,5390,0
2012-09-07,3800.0,4275.0,111675.0,7.25,4,-4,0
2012-09-10,4275.0,4300.0,65760.0,7.29,0,0,0
2012-09-11,4160.0,4140.0,108490.0,7.02,0,0,0
2012-09-12,4135.0,4000.0,111191.0,6.78,12,-12,0
2012-09-13,4005.0,3970.0,152296.0,6.73,-10993,7993,1740
2012-09-14,4000.0,4220.0,119978.0,7.15,-2960,2960,0
2012-09-17,4210.0,4345.0,27910.0,7.37,-60,0,60
2012-09-18,4350.0,4370.0,14890.0,7.41,-40,0,40
2012-09-19,4325.0,4400.0,20850.0,7.46,-1000,1000,0
2012-09-20,4485.0,4320.0,24510.0,7.32,0,0,0
2012-09-21,4275.0,4180.0,61209.0,7.09,-1800,1960,-160
2012-09-24,4175.0,4150.0,32101.0,7.03,-20,0,20
2012-09-25,4095.0,4300.0,64071.0,7.29,-32461,26391,1570
2012-09-26,4385.0,4300.0,13730.0,7.29,230,0,-230
2012-09-27,4345.0,4300.0,38191.0,7.29,-230,0,230
2012-09-28,4300.0,4590.0,118803.0,7.78,1710,500,-100
2012-10-02,4590.0,4690.0,68531.0,7.95,29310,-27900,-760
2012-10-04,4690.0,4785.0,49330.0,8.11,7560,-8500,940
2012-10-05,4760.0,5150.0,198307.0,8.73,-710,-20,730
2012-10-08,5110.0,5120.0,75320.0,8.68,2970,0,-970
2012-10-09,5100.0,5080.0,48353.0,8.61,-350,-20,170
2012-10-10,5020.0,5230.0,177717.0,8.87,-11940,-10,10950
2012-10-11,5230.0,5300.0,427630.0,8.98,-41570,-10,2580
2012-10-12,5400.0,5360.0,36220.0,9.09,1710,0,-1710
2012-10-15,5230.0,5000.0,271153.0,8.48,7410,-10,1700
2012-10-16,4900.0,4840.0,83655.0,8.2,-350,0,570
2012-10-17,4860.0,4810.0,71471.0,8.15,-5160,-10,5170
2012-10-18,4815.0,4810.0,27606.0,8.15,1440,-10,-1430
2012-10-19,4830.0,4865.0,20000.0,8.25,-520,0,520
2012-10-22,4800.0,4920.0,9130.0,8.34,1100,0,-1100
2012-10-23,4990.0,5110.0,31390.0,8.66,-2230,-10,5260
2012-10-24,5020.0,4950.0,23435.0,8.39,220,-510,670
2012-10-25,4950.0,4900.0,16805.0,8.31,970,0,30
2012-10-26,4905.0,4790.0,23430.0,8.12,-1620,0,1620
2012-10-29,4850.0,4540.0,75850.0,7.7,-730,0,730
2012-10-30,4540.0,4400.0,86028.0,7.46,-22160,10000,1970
2012-10-31,4400.0,4450.0,30000.0,7.54,250,-10,-240
2012-11-01,4450.0,4400.0,7532.0,7.46,220,0,-220
2012-11-02,4405.0,4370.0,18450.0,7.41,-560,-10,570
2012-11-05,4390.0,4245.0,38531.0,7.2,-3620,0,3620
2012-11-06,4310.0,4240.0,27944.0,7.19,-3230,0,3230
2012-11-07,4155.0,4150.0,45110.0,7.03,-6220,0,5920
2012-11-08,4090.0,4080.0,77213.0,6.92,-22947,19797,3150
2012-11-09,4160.0,4265.0,52841.0,7.23,-19627,14987,4640
2012-11-12,4350.0,4520.0,44271.0,7.66,-8190,0,8190
2012-11-13,4475.0,4450.0,12400.0,7.54,1950,-650,-1300
2012-11-14,4370.0,4450.0,6850.0,7.54,1310,0,-1310
2012-11-15,4450.0,4490.0,32300.0,7.61,7020,-5000,-2020
2012-11-16,4600.0,4525.0,10310.0,7.67,-380,0,380
2012-11-19,4800.0,4545.0,13960.0,7.7,800,0,-1370
2012-11-20,4545.0,4575.0,24850.0,7.76,-3500,0,800
2012-11-21,4900.0,4500.0,25300.0,7.63,4740,-2440,-2300
2012-11-22,4885.0,4590.0,4570.0,7.78,-1630,-10,1030
2012-11-23,4565.0,4590.0,19380.0,7.78,2110,-20,-2080
2012-11-26,4590.0,4395.0,51100.0,7.45,5040,-10,-5030
2012-11-27,4420.0,4370.0,17487.0,7.41,670,150,-920
2012-11-28,4420.0,4360.0,3101.0,7.39,10,0,-30
2012-11-29,4295.0,4330.0,23881.0,7.34,220,0,-220
2012-11-30,4405.0,4265.0,20550.0,7.23,-1450,0,1450
2012-12-03,4340.0,4220.0,42939.0,7.15,-8470,7650,820
2012-12-04,4255.0,4210.0,11004.0,7.14,410,0,-410
2012-12-05,4210.0,4195.0,16600.0,7.11,1050,0,-1110
2012-12-06,4250.0,4180.0,13583.0,7.09,-127,87,-20
2012-12-07,4230.0,4260.0,27250.0,7.22,-230,80,100
2012-12-10,4175.0,4210.0,21100.0,7.14,1010,0,-1010
2012-12-11,4295.0,4230.0,9810.0,7.17,380,0,-380
2012-12-12,4250.0,4105.0,14931.0,6.96,610,20,-630
2012-12-13,4125.0,4300.0,40981.0,7.29,-23959,27039,-3110
2012-12-14,4350.0,4295.0,4292.0,7.28,260,0,-250
2012-12-17,4200.0,4285.0,32771.0,7.26,-13210,17410,-710
2012-12-18,4250.0,4225.0,40661.0,7.16,-4520,-10,-1230
2012-12-20,4285.0,4205.0,6408.0,7.13,-230,-10,240
2012-12-21,4205.0,4205.0,8518.0,7.13,150,0,-150
2012-12-24,4260.0,4200.0,10401.0,7.12,-540,0,540
2012-12-26,4250.0,4200.0,5467640.0,7.12,-840,0,840
2012-12-27,4270.0,4225.0,3541.0,7.16,-360,0,360
2012-12-28,4240.0,4210.0,3510.0,7.14,-290,0,290
2013-01-02,4200.0,4245.0,12040.0,5.88,-1580,0,390
2013-01-03,4295.0,4200.0,41500.0,5.82,-5960,6650,0
2013-01-04,4240.0,4330.0,18530.0,6.0,-250,0,250
2013-01-07,4400.0,4590.0,30361.0,6.36,1170,0,-1170
2013-01-08,4650.0,4850.0,48920.0,6.72,-1720,1570,150
