Symbol,세아베스틸_시가(원),세아베스틸_종가(원),세아베스틸_거래량(주),세아베스틸_PER(IFRS-연결),세아베스틸_순매수수량(개인)(주),세아베스틸_순매수수량(기관계)(주),세아베스틸_순매수수량(외국인계)(주)
2011-06-01,54600.0,55000.0,61692.0,13.24,-18041,18805,-1572
2011-06-02,54500.0,54600.0,52619.0,13.14,-8907,6860,-1887
2011-06-03,54700.0,52900.0,45506.0,12.73,7401,-13403,972
2011-06-07,52500.0,51600.0,60723.0,12.42,6708,-28581,21810
2011-06-08,51000.0,51000.0,93136.0,12.27,28409,-41912,17695
2011-06-09,50500.0,52500.0,80799.0,12.63,-4228,18568,-12308
2011-06-10,52500.0,52400.0,52518.0,12.61,-6179,14086,-5491
2011-06-13,52500.0,53200.0,50334.0,12.8,-3680,-7816,1708
2011-06-14,53200.0,55200.0,155415.0,13.28,-24125,7767,25598
2011-06-15,56000.0,57600.0,230215.0,13.86,-91838,106931,-17143
2011-06-16,57400.0,57400.0,122317.0,13.81,-7312,27222,-21285
2011-06-17,57400.0,56800.0,101887.0,13.67,1047,-22013,7691
2011-06-20,56800.0,57000.0,73097.0,13.72,4649,-5162,16836
2011-06-21,57000.0,56000.0,98865.0,13.48,-13133,5213,8868
2011-06-22,57000.0,57000.0,86315.0,13.72,-5814,-5223,14301
2011-06-23,57500.0,58800.0,176266.0,14.15,-4962,17340,5076
2011-06-24,59000.0,59300.0,87631.0,14.27,-22664,14117,8071
2011-06-27,59000.0,57200.0,131946.0,13.76,44765,-23366,-11344
2011-06-28,57400.0,56000.0,204058.0,13.48,40895,-37884,38490
2011-06-29,56500.0,58200.0,164128.0,14.01,-18162,13466,5968
2011-06-30,58000.0,58500.0,145285.0,14.08,-24930,17768,10571
2011-07-01,58500.0,58000.0,93470.0,13.96,5655,-9165,2212
2011-07-04,58400.0,56300.0,125339.0,13.55,37809,-53246,13174
2011-07-05,56600.0,56500.0,116384.0,13.6,16950,-62755,45774
2011-07-06,56100.0,56000.0,153969.0,13.48,16683,-53656,43321
2011-07-07,56200.0,56900.0,122226.0,13.69,1713,-26430,26832
2011-07-08,57500.0,56700.0,81822.0,13.64,12956,-21089,13744
2011-07-11,56700.0,56300.0,44817.0,13.55,-12016,-2484,13953
2011-07-12,56100.0,55700.0,72221.0,13.4,-29016,15297,13559
2011-07-13,55900.0,56300.0,94050.0,13.55,-7954,4925,7980
2011-07-14,56700.0,59700.0,301961.0,14.37,-41604,37251,-10950
2011-07-15,59000.0,60100.0,124291.0,14.46,-13084,23573,-12371
2011-07-18,60500.0,61600.0,230818.0,14.82,-6874,34495,-14935
2011-07-19,61800.0,62200.0,180614.0,14.97,-24239,74328,-56747
2011-07-20,62200.0,63900.0,180613.0,15.38,-21487,15092,-22954
2011-07-21,64000.0,63100.0,83913.0,15.18,-22448,30142,-6264
2011-07-22,63400.0,64600.0,95558.0,15.55,-15880,16136,3744
2011-07-25,65000.0,65700.0,113667.0,15.81,-16897,21868,-20420
2011-07-26,65800.0,65100.0,122991.0,15.67,-7002,12572,-2890
2011-07-27,65200.0,65100.0,105943.0,15.67,11082,-26767,11622
2011-07-28,64000.0,66400.0,137494.0,15.98,-17544,11370,-1609
2011-07-29,66800.0,66300.0,151336.0,15.95,-7361,15781,-16455
2011-08-01,66400.0,65400.0,109712.0,15.74,18981,-36680,9851
2011-08-02,64700.0,64100.0,183880.0,15.43,10997,-19796,11987
2011-08-03,62300.0,62400.0,86341.0,15.02,11589,9810,-15627
2011-08-04,62600.0,60300.0,84530.0,14.51,-9530,15258,-8307
2011-08-05,57200.0,60500.0,206787.0,14.56,-41727,52074,-14055
2011-08-08,60800.0,58100.0,188127.0,13.98,-17537,46515,-38277
2011-08-09,58300.0,57700.0,196833.0,13.89,-53218,53726,-12938
2011-08-10,60900.0,55500.0,191378.0,13.36,65512,-53963,-11165
2011-08-11,54500.0,57000.0,178181.0,13.72,-44334,23495,12887
2011-08-12,58300.0,57500.0,117735.0,13.84,-14200,1952,-2956
2011-08-16,58700.0,60800.0,112179.0,14.63,-19215,-16264,32793
2011-08-17,60800.0,66800.0,249390.0,16.07,-42756,-11054,66513
2011-08-18,65600.0,68800.0,153479.0,16.56,-15786,29815,-10296
2011-08-19,66000.0,66300.0,203191.0,15.95,-21206,-35952,25346
2011-08-22,63000.0,63700.0,205995.0,15.33,-6040,-7135,10026
2011-08-23,63700.0,63400.0,181377.0,15.26,-6786,9871,-5839
2011-08-24,64100.0,62700.0,99871.0,15.09,7931,19279,-21195
2011-08-25,63200.0,62600.0,92168.0,15.06,-7954,22927,-17505
2011-08-26,62700.0,63400.0,66627.0,15.26,-3538,6822,-2227
2011-08-29,64800.0,64900.0,108437.0,15.62,-17692,24106,-8112
2011-08-30,65500.0,63400.0,93856.0,15.26,2918,-1577,-1690
2011-08-31,64000.0,65900.0,126782.0,15.86,-22371,-39069,57151
2011-09-01,65500.0,66500.0,148143.0,16.0,-22444,-11499,31281
2011-09-02,66600.0,66400.0,53620.0,15.98,-8115,216,9609
2011-09-05,64500.0,65500.0,94684.0,15.76,-18679,23993,-855
2011-09-06,65100.0,66700.0,74114.0,16.05,-6450,3288,4193
2011-09-07,67600.0,66900.0,55438.0,16.1,2374,8984,-15368
2011-09-08,67800.0,65300.0,124275.0,15.71,39706,-25468,-4900
2011-09-09,64200.0,63000.0,123487.0,15.16,16242,-15479,-5857
2011-09-14,63000.0,61500.0,62686.0,14.8,-5560,10236,-10340
2011-09-15,62300.0,59200.0,132144.0,14.25,29682,-22722,731
2011-09-16,59800.0,61200.0,142066.0,14.73,6184,-48035,36850
2011-09-19,61400.0,60400.0,137262.0,14.53,3418,40295,-39547
2011-09-20,60400.0,61600.0,92616.0,14.82,-17637,28406,-19668
2011-09-21,61700.0,64500.0,200636.0,15.52,-37068,19942,13043
2011-09-22,63500.0,65200.0,175939.0,15.69,-54872,68263,6968
2011-09-23,63100.0,63800.0,160546.0,15.35,-43631,48194,-1880
2011-09-26,64400.0,57500.0,143260.0,13.84,-1627,12787,-26403
2011-09-27,60000.0,60900.0,114278.0,14.66,-3249,9138,-14492
2011-09-28,62500.0,61400.0,123570.0,14.78,2746,6552,-4172
2011-09-29,62100.0,63200.0,89850.0,15.21,-15190,20191,-3876
2011-09-30,61000.0,62700.0,108010.0,15.09,-6040,10452,-2890
2011-10-04,60500.0,65000.0,112855.0,15.64,-10804,16560,-12348
2011-10-05,64000.0,59700.0,189371.0,14.37,28107,-20115,-8263
2011-10-06,61500.0,60200.0,92743.0,14.49,-14138,24199,-12328
2011-10-07,60800.0,59200.0,164124.0,14.25,43767,-37004,780
2011-10-10,58500.0,58500.0,72956.0,14.08,6236,-1575,-1602
2011-10-11,59700.0,59700.0,112932.0,14.37,-6848,-7779,12604
2011-10-12,60700.0,61400.0,108838.0,14.78,-17671,5369,-7455
2011-10-13,61600.0,60200.0,87135.0,14.49,4979,12901,-15046
2011-10-14,59400.0,61000.0,37478.0,14.68,-12808,10259,3406
2011-10-17,61200.0,60300.0,84078.0,14.51,16850,-13719,-9925
2011-10-18,59100.0,57700.0,97997.0,13.89,28112,-24307,-461
2011-10-19,58200.0,59600.0,127839.0,14.34,-8569,1911,8762
2011-10-20,60200.0,59000.0,91556.0,14.2,17972,-1758,634
2011-10-21,59100.0,58500.0,59357.0,14.08,10495,-8499,-1385
2011-10-24,57600.0,59000.0,88405.0,14.2,-2724,5649,-9667
2011-10-25,59100.0,57400.0,106385.0,13.81,15702,-20631,6321
2011-10-26,57800.0,57400.0,88991.0,13.81,7166,118,-15636
2011-10-27,58500.0,59900.0,127523.0,14.41,-17713,-3972,6000
2011-10-28,60900.0,58400.0,191898.0,14.05,32973,-32271,5989
2011-10-31,58500.0,56800.0,72001.0,13.67,9715,-8906,-1803
2011-11-01,56800.0,57800.0,113315.0,13.91,-6789,7148,6752
2011-11-02,56700.0,56300.0,112043.0,13.55,17987,-34828,20922
2011-11-03,56800.0,55800.0,87687.0,13.43,18,15746,-10122
2011-11-04,56900.0,55900.0,95124.0,13.45,27332,-27702,-5757
2011-11-07,55900.0,53700.0,220062.0,12.92,74513,-43323,-13086
2011-11-08,54000.0,53500.0,98279.0,12.87,-19684,16766,-3005
2011-11-09,54400.0,53900.0,152011.0,12.97,24368,-22551,-10396
2011-11-10,52900.0,51500.0,92838.0,12.39,-17284,8883,10653
2011-11-11,52100.0,52100.0,129903.0,12.54,21912,-15990,5457
2011-11-14,52500.0,54800.0,145737.0,13.19,-11621,53032,-45665
2011-11-15,54600.0,54800.0,135833.0,13.19,5724,-11266,3082
2011-11-16,55300.0,52900.0,153594.0,12.73,37785,-40319,11867
2011-11-17,53000.0,54400.0,81988.0,13.09,-989,19640,-13073
2011-11-18,52900.0,52900.0,80993.0,12.73,14583,-143,-10577
2011-11-21,53000.0,52900.0,63023.0,12.73,435,-7556,6674
2011-11-22,52100.0,53800.0,58172.0,12.95,-13562,26449,-12357
2011-11-23,54100.0,54500.0,87573.0,13.12,-31974,33553,-1935
2011-11-24,54300.0,54300.0,78651.0,13.07,-12093,30171,-17137
2011-11-25,54300.0,53800.0,74620.0,12.95,4480,8190,-14620
2011-11-28,54000.0,55200.0,83927.0,13.28,-22161,29092,-11575
2011-11-29,55500.0,56900.0,123711.0,13.69,-37901,45514,-10905
2011-11-30,57200.0,56800.0,104810.0,13.67,33123,-21421,-3928
2011-12-01,58000.0,57400.0,132324.0,13.81,-5285,19743,4996
2011-12-02,57800.0,56600.0,89353.0,13.62,-2251,-6764,16077
2011-12-05,56900.0,57400.0,49639.0,13.81,-5545,-9741,18903
2011-12-06,57600.0,54500.0,190139.0,13.12,59724,-76707,16488
2011-12-07,54500.0,51800.0,658416.0,12.47,236935,-237659,-812
2011-12-08,51700.0,51500.0,202792.0,12.39,24092,-45525,31781
2011-12-09,50400.0,51100.0,145829.0,12.3,39878,3193,-30632
2011-12-12,52000.0,50700.0,148039.0,12.2,-2864,7707,-9331
2011-12-13,50100.0,48000.0,201543.0,11.55,52824,-6571,-34489
2011-12-14,48200.0,49500.0,189384.0,11.91,-30096,-24164,53690
2011-12-15,49600.0,48000.0,130669.0,11.55,4282,6458,-5660
2011-12-16,48000.0,47600.0,140112.0,11.45,866,5704,-2700
2011-12-19,47800.0,45650.0,131121.0,10.99,-24428,23538,2630
2011-12-20,45700.0,46500.0,130620.0,11.19,5343,-18363,8290
2011-12-21,47500.0,47250.0,83208.0,11.37,11220,-19950,200
2011-12-22,47300.0,47500.0,46574.0,11.43,-7246,7866,-1190
2011-12-23,47500.0,48000.0,59818.0,11.55,-12302,19749,-14520
2011-12-26,47850.0,47750.0,67444.0,11.49,16903,-8323,-4410
2011-12-27,47750.0,47900.0,69562.0,11.53,-22440,18975,5215
2011-12-28,47800.0,46800.0,40998.0,11.26,-5674,16516,-7922
2011-12-29,47050.0,46000.0,85972.0,11.07,19841,-8431,-12990
2012-01-02,45900.0,43300.0,135996.0,6.85,34773,-37266,10040
2012-01-03,43450.0,46000.0,174599.0,7.28,-49657,15253,33954
2012-01-04,46000.0,47350.0,123632.0,7.5,-42420,52281,-8030
2012-01-05,47500.0,48150.0,128449.0,7.62,-21669,16722,-25946
2012-01-06,48500.0,48500.0,73349.0,7.68,-15090,39338,-18788
2012-01-09,48800.0,47050.0,60808.0,7.45,7328,21680,-21508
2012-01-10,47500.0,49350.0,110051.0,7.81,-22505,15305,-2140
2012-01-11,48000.0,48350.0,122336.0,7.65,4000,-46114,-17048
2012-01-12,48400.0,46950.0,268388.0,7.43,62155,-86952,11447
2012-01-13,46800.0,46100.0,114849.0,7.3,11557,-20113,3100
2012-01-16,46100.0,46700.0,41444.0,7.39,-13286,10816,8430
2012-01-17,47500.0,49400.0,130583.0,7.82,-25981,10191,7520
2012-01-18,49500.0,50300.0,133002.0,7.96,-19013,45512,-24969
2012-01-19,50600.0,50200.0,83648.0,7.95,5323,2170,-14940
2012-01-20,49000.0,51100.0,142938.0,8.09,4022,-19893,25405
2012-01-25,49900.0,50000.0,92318.0,7.91,9569,-9052,1535
2012-01-26,50200.0,50200.0,79950.0,7.95,1559,-11403,9843
2012-01-27,50600.0,50500.0,78652.0,7.99,12580,-19859,7647
2012-01-30,50600.0,49400.0,71957.0,7.82,4654,-19883,9996
2012-01-31,49800.0,50300.0,86577.0,7.96,-13513,2075,11868
2012-02-01,49300.0,49950.0,112497.0,7.91,22075,-18396,-11089
2012-02-02,51200.0,53600.0,250174.0,8.48,-57454,52091,9463
2012-02-03,53600.0,52700.0,107427.0,8.34,12622,-2843,-16616
2012-02-06,53000.0,52800.0,98496.0,8.36,-15069,16314,2461
2012-02-07,52500.0,53900.0,93815.0,8.53,-16646,10489,-2606
2012-02-08,53300.0,54600.0,107209.0,8.64,-24179,27932,-2584
2012-02-09,54800.0,54800.0,82506.0,8.67,14237,-2799,-6643
2012-02-10,55000.0,54000.0,99758.0,8.55,29271,-8118,-12978
2012-02-13,54000.0,52500.0,93229.0,8.31,35346,-40311,2387
2012-02-14,52400.0,51300.0,219018.0,8.12,86062,-122893,54654
2012-02-15,52200.0,51800.0,132240.0,8.2,34191,-52956,16794
2012-02-16,51800.0,51200.0,76189.0,8.1,14154,-10313,-1706
2012-02-17,51300.0,50500.0,181791.0,7.99,37484,-40075,-7633
2012-02-20,50800.0,51000.0,112767.0,8.07,650,-18354,14417
2012-02-21,51300.0,50000.0,85287.0,7.91,28141,-35779,6840
2012-02-22,50000.0,49350.0,133666.0,7.81,3029,-9155,5226
2012-02-23,49150.0,50100.0,51875.0,7.93,-8017,1113,5244
2012-02-24,50400.0,51000.0,81233.0,8.07,6082,-8135,-13
2012-02-27,51100.0,48750.0,139221.0,7.72,36389,-22006,-15072
2012-02-28,48100.0,48300.0,167012.0,7.65,57176,-73454,8928
2012-02-29,48750.0,48500.0,107221.0,7.68,30252,-30414,770
2012-03-02,48600.0,48400.0,96907.0,7.66,22570,-28615,856
2012-03-05,48400.0,49400.0,69702.0,7.82,-13833,18163,-3600
2012-03-06,49500.0,49200.0,79113.0,7.79,-483,17159,-17936
2012-03-07,48200.0,49750.0,98594.0,7.87,-12638,15715,252
2012-03-08,49800.0,49600.0,92192.0,7.85,32040,-10109,-32911
2012-03-09,49000.0,49650.0,56586.0,7.86,-10268,6167,2111
2012-03-12,49650.0,48650.0,41448.0,7.7,9097,-3577,-4770
2012-03-13,48550.0,48300.0,76212.0,7.65,4925,25662,9520
2012-03-14,48900.0,48450.0,72501.0,7.67,8680,-28898,19649
2012-03-15,48500.0,47000.0,223920.0,7.44,67272,-92757,22545
2012-03-16,46550.0,45850.0,150541.0,7.26,69759,-95666,23470
2012-03-19,46100.0,47300.0,106719.0,7.49,-27759,12289,12520
2012-03-20,47300.0,49000.0,206526.0,7.76,-73814,70364,-200
2012-03-21,48950.0,49350.0,112528.0,7.81,4066,18912,-24060
2012-03-22,49300.0,47800.0,68121.0,7.57,2595,5937,-9742
2012-03-23,47300.0,47500.0,44467.0,7.52,-5130,4370,3710
2012-03-26,47500.0,46950.0,37023.0,7.43,-1490,2861,-2721
2012-03-27,47100.0,46450.0,64180.0,7.35,18244,-18164,310
2012-03-28,46750.0,46700.0,43462.0,7.39,7513,-9103,590
2012-03-29,46800.0,47300.0,54660.0,7.49,-14713,8853,8410
2012-03-30,47900.0,47550.0,60188.0,7.53,22625,-25955,3050
2012-04-02,46900.0,47200.0,87739.0,7.47,46395,-39972,-9842
2012-04-03,47250.0,47450.0,61955.0,7.51,-7951,-2379,-700
2012-04-04,47900.0,47100.0,132485.0,7.46,-6085,5019,-8450
2012-04-05,47100.0,48150.0,112357.0,7.62,1028,-368,1770
2012-04-06,47200.0,47750.0,96449.0,7.56,9790,2195,-10990
2012-04-09,46200.0,46950.0,72857.0,7.43,-11046,15846,-3570
2012-04-10,47100.0,46000.0,59275.0,7.28,2204,-17893,3019
2012-04-12,46500.0,45850.0,87950.0,7.26,-17147,17525,2380
2012-04-13,46950.0,48500.0,132570.0,7.68,-46590,37320,8150
2012-04-16,48450.0,47500.0,48693.0,7.52,7132,16030,-18542
2012-04-17,47750.0,48400.0,76829.0,7.66,7290,-3520,-1760
2012-04-18,48550.0,48500.0,154953.0,7.68,-26541,4307,11620
2012-04-19,48500.0,49850.0,194002.0,7.89,-77167,50897,43730
2012-04-20,49950.0,48800.0,135705.0,7.72,13182,13623,-9800
2012-04-23,48850.0,48250.0,86537.0,7.64,2654,-12255,8081
2012-04-24,47000.0,46550.0,75554.0,7.37,21691,-6628,-8143
2012-04-25,47000.0,46100.0,57477.0,7.3,-10576,12010,-717
2012-04-26,46100.0,44850.0,153184.0,7.1,4810,24049,-27129
2012-04-27,45200.0,46900.0,92129.0,7.42,-25925,31855,-13190
2012-04-30,47000.0,45100.0,87710.0,7.14,21566,-16734,-5522
2012-05-02,45000.0,46000.0,67523.0,7.28,-19009,22637,-1654
2012-05-03,46550.0,46150.0,25253.0,7.31,-4570,2645,-4085
2012-05-04,46300.0,46200.0,24649.0,7.31,-3547,3027,110
2012-05-07,46100.0,45250.0,44413.0,7.16,7625,-1570,-5225
2012-05-08,45400.0,46100.0,32147.0,7.3,-1255,-4696,-1109
2012-05-09,46100.0,45850.0,40978.0,7.26,-5625,585,1100
2012-05-10,45950.0,45700.0,22904.0,7.23,-2048,1307,4610
2012-05-11,45350.0,44250.0,80503.0,7.0,22091,-18834,1893
2012-05-14,44250.0,44000.0,39753.0,6.96,-6508,2750,388
2012-05-15,43600.0,43400.0,79800.0,6.87,-2510,-20441,8261
2012-05-16,42650.0,43000.0,49448.0,6.81,-12385,8511,-1706
2012-05-17,42500.0,41650.0,82141.0,6.59,22934,-19726,1982
2012-05-18,41200.0,38500.0,172486.0,6.09,31883,-44125,5862
2012-05-21,38600.0,39300.0,69174.0,6.22,-2389,-8156,12061
2012-05-22,40000.0,38950.0,166022.0,6.17,71688,-31680,-35088
2012-05-23,38800.0,38600.0,87098.0,6.11,-3153,23761,-16476
2012-05-24,39100.0,39900.0,63772.0,6.32,-11196,11284,-4632
2012-05-25,40300.0,39600.0,97167.0,6.27,17188,19206,-9380
2012-05-29,40000.0,39550.0,61160.0,6.26,4933,-4471,-3480
2012-05-30,39600.0,39800.0,65990.0,6.3,-399,-11717,14996
2012-05-31,39400.0,39600.0,53379.0,6.27,-8425,-8925,18060
2012-06-01,39350.0,38750.0,55517.0,6.13,-4465,-2554,7250
2012-06-04,37450.0,37400.0,83753.0,5.92,-18724,-15017,21431
2012-06-05,37800.0,38900.0,59938.0,6.16,-28691,7149,17052
2012-06-07,39500.0,39200.0,46626.0,6.2,-1721,-10822,7713
2012-06-08,39250.0,38100.0,61944.0,6.03,8864,-21432,13998
2012-06-11,38650.0,39950.0,70994.0,6.32,-3924,-8396,12080
2012-06-12,38650.0,39700.0,66034.0,6.28,3252,-5942,3370
2012-06-13,39950.0,40300.0,63537.0,6.38,-878,-6202,2860
2012-06-14,40300.0,40450.0,91778.0,6.4,-2046,-25163,24239
2012-06-15,40450.0,39250.0,68718.0,6.21,18016,-13026,-4970
2012-06-18,39800.0,39900.0,68791.0,6.32,-2469,-13191,15280
2012-06-19,39800.0,38900.0,92303.0,6.16,40925,-46315,5240
2012-06-20,39200.0,39200.0,65401.0,6.2,-4901,-2207,10308
2012-06-21,38750.0,38600.0,73084.0,6.11,2219,-5289,7270
2012-06-22,38300.0,38300.0,77710.0,6.06,1844,-3774,-1570
2012-06-25,37800.0,38950.0,48229.0,6.17,-11281,23041,-7610
2012-06-26,38800.0,38250.0,43646.0,6.05,7243,1517,-6480
2012-06-27,37850.0,37850.0,85134.0,5.99,-9316,12526,880
2012-06-28,37550.0,37700.0,61312.0,5.97,-6418,10748,-3130
2012-06-29,37200.0,38150.0,86376.0,6.04,-23532,19334,15648
2012-07-02,38250.0,37900.0,54804.0,6.0,8662,-4312,4780
2012-07-03,37900.0,37700.0,120467.0,5.97,24802,-30542,8748
2012-07-04,37650.0,37700.0,82289.0,5.97,-8580,14240,6060
2012-07-05,37800.0,37700.0,72184.0,5.97,2053,-7593,5910
2012-07-06,37700.0,37100.0,101178.0,5.87,27429,-23872,4500
2012-07-09,37100.0,36500.0,69930.0,5.78,9670,-14739,2510
2012-07-10,36500.0,36200.0,68882.0,5.73,-4815,5,5890
2012-07-11,36000.0,35900.0,62621.0,5.68,3536,734,250
2012-07-12,35550.0,34550.0,149008.0,5.47,27127,-12977,-7910
2012-07-13,34600.0,34000.0,122272.0,5.38,16094,-20704,7260
2012-07-16,34000.0,33500.0,115866.0,5.3,-21190,4460,17180
2012-07-17,33100.0,33300.0,143937.0,5.27,8465,-22145,18550
2012-07-18,33500.0,32050.0,274366.0,5.07,29992,-43442,20160
2012-07-19,32250.0,32650.0,119910.0,5.17,-12931,1046,11430
2012-07-20,33250.0,33300.0,141001.0,5.27,11782,-10012,-1770
2012-07-23,33400.0,32350.0,84531.0,5.12,-5986,12596,-8290
2012-07-24,32300.0,31700.0,84926.0,5.02,-3379,3969,-550
2012-07-25,30850.0,30800.0,140318.0,4.88,12732,-5992,2450
2012-07-26,30350.0,31300.0,86167.0,4.95,-17751,-15545,32646
2012-07-27,31950.0,32700.0,104866.0,5.18,-45138,24688,20360
2012-07-30,33200.0,32450.0,70064.0,5.14,837,8153,-5360
2012-07-31,32600.0,33050.0,50368.0,5.23,-10037,12857,-3110
2012-08-01,33000.0,32550.0,87055.0,5.15,20917,-24457,1320
2012-08-02,32400.0,32150.0,48402.0,5.09,-2673,1035,-710
2012-08-03,31500.0,31750.0,25657.0,5.03,-752,3896,-3040
2012-08-06,32100.0,32700.0,76515.0,5.18,-8158,-11642,15480
2012-08-07,32950.0,33850.0,92797.0,5.36,-21773,21393,2370
2012-08-08,33950.0,34650.0,137046.0,5.48,-40376,44896,-9300
2012-08-09,34250.0,34400.0,138354.0,5.45,5687,-30987,17560
2012-08-10,34300.0,33250.0,121584.0,5.26,-1119,-9099,9312
2012-08-13,33600.0,33950.0,132428.0,5.37,21480,-25750,20030
2012-08-14,34000.0,34750.0,136227.0,5.5,-27790,33490,-4480
2012-08-16,34500.0,35350.0,96828.0,5.6,-40572,44204,-1774
2012-08-17,35350.0,35950.0,156859.0,5.69,-23378,35350,720
2012-08-20,36100.0,35500.0,126505.0,5.62,19261,-34011,12430
2012-08-21,35500.0,34800.0,113796.0,5.51,7437,-6437,1440
2012-08-22,35000.0,35050.0,137156.0,5.55,2402,-32862,23050
2012-08-23,35200.0,34850.0,99084.0,5.52,12000,-16101,2163
2012-08-24,34700.0,34850.0,69748.0,5.52,-7040,6440,1660
2012-08-27,35050.0,35150.0,86691.0,5.56,-2458,-8332,10590
2012-08-28,34950.0,34750.0,52878.0,5.5,9709,-3529,-5050
2012-08-29,34850.0,35050.0,63128.0,5.55,-19594,23364,-3770
2012-08-30,35050.0,34700.0,51388.0,5.49,7392,-4782,-2650
2012-08-31,34500.0,35350.0,77868.0,5.6,-30686,29943,1608
2012-09-03,35750.0,35800.0,82793.0,5.67,-2900,3860,-650
2012-09-04,36050.0,35000.0,112992.0,5.54,15772,-10992,740
2012-09-05,34900.0,34200.0,86819.0,5.41,-4307,-13,3730
2012-09-06,34250.0,33500.0,75634.0,5.3,6871,-14300,6959
2012-09-07,33900.0,33900.0,100309.0,5.37,30014,-29574,-540
2012-09-10,34000.0,33300.0,145260.0,5.27,41203,-57883,14950
2012-09-11,33600.0,32800.0,111989.0,5.19,20090,-45090,26240
2012-09-12,32800.0,33000.0,67960.0,5.22,12755,-23722,12307
2012-09-13,32950.0,32600.0,86643.0,5.16,22192,-40122,18000
2012-09-14,33300.0,35500.0,474294.0,5.62,-25296,-50194,96780
2012-09-17,35750.0,36450.0,230876.0,5.77,-12468,25548,-6110
2012-09-18,36400.0,36750.0,204596.0,5.82,-47900,41840,10100
2012-09-19,37100.0,37950.0,253461.0,6.01,-4954,334,7330
2012-09-20,38200.0,38700.0,196607.0,6.13,-47566,40596,1790
2012-09-21,38950.0,38450.0,208654.0,6.09,-18343,17863,-12060
2012-09-24,38700.0,38450.0,145934.0,6.09,-3309,-1681,5290
2012-09-25,38450.0,37450.0,172485.0,5.93,8586,-20862,14656
2012-09-26,36800.0,37300.0,88655.0,5.9,-9110,-12700,22020
2012-09-27,36500.0,37500.0,214713.0,5.94,-4706,-6794,11770
2012-09-28,38050.0,38150.0,103218.0,6.04,-20621,32621,-12000
2012-10-02,37500.0,38000.0,130125.0,6.02,-12844,14494,-1440
2012-10-04,38050.0,37050.0,106882.0,5.86,-4750,15332,-9692
2012-10-05,37100.0,37150.0,74140.0,5.88,7193,-13903,6330
2012-10-08,37200.0,36500.0,59993.0,5.78,9970,-12630,2130
2012-10-09,36500.0,36200.0,180495.0,5.73,12368,-21853,9410
2012-10-10,36000.0,34450.0,152514.0,5.45,47023,-59813,13180
2012-10-11,34400.0,33700.0,134352.0,5.33,47461,-56361,10160
2012-10-12,33800.0,32750.0,145317.0,5.18,16618,-17898,940
2012-10-15,32700.0,31400.0,101692.0,4.97,18773,-11633,-2490
2012-10-16,31800.0,32650.0,132181.0,5.17,-23053,8803,14250
2012-10-17,32900.0,32850.0,114275.0,5.2,-7004,46978,-37990
2012-10-18,33050.0,32800.0,79629.0,5.19,-6217,15032,-8220
2012-10-19,32300.0,31550.0,187233.0,4.99,68209,-51599,-18470
2012-10-22,31000.0,31600.0,115505.0,5.0,13045,-16665,520
2012-10-23,31200.0,30600.0,79849.0,4.84,9823,-2163,-7670
2012-10-24,30000.0,30250.0,113750.0,4.79,19436,-23986,3720
2012-10-25,30000.0,28950.0,233503.0,4.58,95688,-59198,-29860
2012-10-26,28300.0,26800.0,271329.0,4.24,90016,-109046,20410
2012-10-29,26850.0,26150.0,155804.0,4.14,46106,-58256,12090
2012-10-30,26200.0,25500.0,184304.0,4.04,63881,-43701,-20510
2012-10-31,25600.0,25500.0,83966.0,4.04,24703,-18903,-5320
2012-11-01,25350.0,24850.0,165054.0,3.93,38960,-25170,-3030
2012-11-02,25300.0,24950.0,198589.0,3.95,80624,-87144,4870
2012-11-05,24800.0,24550.0,140154.0,3.89,7778,-11544,3796
2012-11-06,24550.0,24800.0,122370.0,3.93,-4361,6391,4660
2012-11-07,25200.0,25250.0,298750.0,4.0,-3592,13892,-3100
2012-11-08,24850.0,25650.0,191466.0,4.06,-22160,54060,-30900
2012-11-09,25450.0,25300.0,141272.0,4.0,45043,7150,-54343
2012-11-12,25300.0,24950.0,114348.0,3.95,-548,13888,-11480
2012-11-13,24800.0,24350.0,149128.0,3.85,-4430,-1730,12030
2012-11-14,24400.0,23900.0,159002.0,3.78,-19285,31695,-13320
2012-11-15,23550.0,23450.0,100328.0,3.71,15744,-34724,17950
2012-11-16,23200.0,24050.0,110392.0,3.81,-38864,24354,14560
2012-11-19,24350.0,24600.0,77338.0,3.89,-6631,21261,-14710
2012-11-20,25050.0,25950.0,257463.0,4.11,-71168,21528,42480
