Symbol,무학_시가(원),무학_종가(원),무학_거래량(주),무학_PER(IFRS-연결),무학_순매수수량(개인)(주),무학_순매수수량(기관계)(주),무학_순매수수량(외국인계)(주)
2007-04-24,4940.0,5010.0,14456.0,8.72,0,0,0
2007-04-25,4990.0,4945.0,15172.0,8.6,-2824,2824,0
2007-04-26,4950.0,4910.0,15454.0,8.54,-2176,2176,0
2007-04-27,4925.0,4855.0,12384.0,8.45,-500,0,500
2007-04-30,4855.0,4865.0,13958.0,8.47,-4782,4782,0
2007-05-02,4870.0,4830.0,20846.0,8.4,-1928,1968,-40
2007-05-03,4780.0,4870.0,13471.0,8.47,0,0,0
2007-05-04,4900.0,4920.0,8521.0,8.56,0,0,0
2007-05-07,4920.0,4890.0,9282.0,8.51,0,0,0
2007-05-08,4890.0,4940.0,32344.0,8.6,0,0,0
2007-05-09,4960.0,4970.0,11499.0,8.65,-3051,3051,0
2007-05-10,4980.0,5130.0,61968.0,8.93,-7155,7255,-100
2007-05-11,5090.0,5050.0,23813.0,8.79,0,0,0
2007-05-14,5030.0,5100.0,23160.0,8.88,0,0,0
2007-05-15,5060.0,5110.0,84645.0,8.89,100,0,-100
2007-05-16,5170.0,5200.0,12281.0,9.05,0,0,0
2007-05-17,5340.0,5250.0,23201.0,9.14,-1681,1681,0
2007-05-18,5280.0,5200.0,779429.0,9.05,-1000,1000,0
2007-05-21,5200.0,5160.0,14273.0,8.98,500,0,-500
2007-05-22,5160.0,5160.0,22394.0,8.98,-4172,4172,0
2007-05-23,5160.0,5100.0,21541.0,8.88,-2526,2526,0
2007-05-25,5000.0,5430.0,132969.0,9.45,0,0,0
2007-05-28,5540.0,6240.0,439670.0,10.86,-35886,35886,0
2007-05-29,6160.0,6210.0,206915.0,10.81,-20000,0,0
2007-05-30,6270.0,5750.0,66662.0,10.0,-100,0,100
2007-05-31,5760.0,5750.0,75861.0,10.0,0,0,700
2007-06-01,5830.0,5500.0,38541.0,9.57,0,0,0
2007-06-04,5510.0,5320.0,58142.0,9.26,0,0,0
2007-06-05,5320.0,5480.0,33226.0,9.54,0,0,0
2007-06-07,5450.0,5300.0,76515.0,9.22,0,0,0
2007-06-08,5310.0,5300.0,31566.0,9.22,0,0,0
2007-06-11,5210.0,5080.0,110401.0,8.84,-40,0,40
2007-06-12,5120.0,5160.0,20527.0,8.98,-60,0,60
2007-06-13,5170.0,5060.0,68977.0,8.81,37430,0,-37430
2007-06-14,5060.0,4940.0,76645.0,8.6,37592,0,-37992
2007-06-15,4965.0,5020.0,54136.0,8.74,10486,-10886,0
2007-06-18,5050.0,5010.0,71874.0,8.72,589,0,-589
2007-06-19,5070.0,4945.0,107395.0,8.6,44800,-45000,0
2007-06-20,4950.0,4925.0,48311.0,8.57,500,0,-500
2007-06-21,4925.0,4925.0,26570.0,8.57,0,0,0
2007-06-22,4950.0,4930.0,38521.0,8.58,-1000,0,0
2007-06-25,4900.0,4900.0,39616.0,8.53,0,0,0
2007-06-26,4855.0,4850.0,30887.0,8.44,0,0,0
2007-06-27,4830.0,4900.0,17390.0,8.53,0,0,0
2007-06-28,4930.0,4900.0,21330.0,8.53,-4594,0,0
2007-06-29,4900.0,4940.0,10625.0,8.6,-2000,2000,0
2007-07-02,4920.0,4930.0,23699.0,8.58,0,0,0
2007-07-03,4950.0,4960.0,32131.0,8.63,0,0,0
2007-07-04,4960.0,5100.0,155029.0,8.88,-20384,0,17303
2007-07-05,5110.0,5100.0,47879.0,8.88,-2266,0,5347
2007-07-06,5140.0,5050.0,26304.0,8.79,-3604,0,3604
2007-07-09,5050.0,5260.0,63713.0,9.15,51,0,1949
2007-07-10,5200.0,5530.0,142275.0,9.62,-34734,44734,0
2007-07-11,5550.0,5830.0,955604.0,10.14,-820226,825826,2400
2007-07-12,6000.0,6100.0,227732.0,10.61,-7803,7803,0
2007-07-13,6250.0,6200.0,188589.0,10.79,-101063,101063,0
2007-07-16,6300.0,6800.0,192633.0,11.83,-9489,14269,-80
2007-07-18,6660.0,6800.0,113210.0,11.83,-36626,37626,0
2007-07-19,6800.0,6550.0,97827.0,11.4,39414,3409,-42823
2007-07-20,6550.0,6960.0,537366.0,12.11,295054,10304,-304258
2007-07-23,7100.0,7240.0,234566.0,12.6,11579,52821,-67400
2007-07-24,7340.0,7170.0,118810.0,12.48,5179,32643,-35822
2007-07-25,7080.0,7050.0,277960.0,12.27,39675,116915,-159990
2007-07-26,7100.0,7400.0,317012.0,12.88,52226,386,-52612
2007-07-27,7340.0,7410.0,100247.0,12.89,3655,0,-3655
2007-07-30,7460.0,7300.0,29558.0,12.7,0,0,0
2007-07-31,7380.0,7010.0,100143.0,12.2,-21740,22240,-1500
2007-08-01,7000.0,7000.0,111511.0,12.18,-28512,-60,27212
2007-08-02,7050.0,6900.0,61530.0,12.01,3881,-79,11691
2007-08-03,7050.0,7190.0,71326.0,12.51,-13301,7003,12876
2007-08-06,7100.0,6950.0,107742.0,12.09,35711,10632,-46843
2007-08-07,7100.0,6800.0,70048.0,11.83,2248,30,-2278
2007-08-08,6850.0,6970.0,33469.0,12.13,-4844,500,4344
2007-08-09,7270.0,7190.0,150594.0,12.51,-4221,-9000,23221
2007-08-10,7090.0,6980.0,80516.0,12.15,-18214,-14,23111
2007-08-13,7000.0,6990.0,36675.0,12.16,-7237,0,7237
2007-08-14,7150.0,6990.0,95624.0,12.16,-18613,70,19043
2007-08-16,6840.0,6480.0,85744.0,11.28,7917,-264,347
2007-08-17,6580.0,5910.0,93525.0,10.28,-8325,-12963,1288
2007-08-20,6260.0,6260.0,54408.0,10.89,958,-2980,2022
2007-08-21,6110.0,6050.0,37375.0,10.53,-1728,0,1728
2007-08-22,6040.0,6540.0,108215.0,11.38,-36345,28178,8167
2007-08-23,6540.0,6540.0,0.0,11.38,0,0,0
2007-08-24,6700.0,6450.0,87838.0,11.22,-25760,44002,-18242
2007-08-27,6520.0,6390.0,29302.0,11.12,3559,-4158,599
2007-08-28,6100.0,6190.0,55844.0,10.77,-1691,470,1221
2007-08-29,6000.0,6190.0,17892.0,10.77,1235,-1432,157
2007-08-30,6200.0,6380.0,72581.0,11.1,-14972,15130,-158
2007-08-31,6500.0,6300.0,72824.0,10.96,-18519,20630,-2121
2007-09-03,6200.0,6110.0,23433.0,10.63,1013,0,-1013
2007-09-04,6200.0,6190.0,21644.0,10.77,-8802,8131,671
2007-09-05,6270.0,6120.0,3763.0,10.65,636,0,-636
2007-09-06,6150.0,6100.0,9552.0,10.61,-383,0,383
2007-09-07,6140.0,6180.0,11821.0,10.75,-556,0,556
2007-09-10,6110.0,5920.0,41767.0,10.3,14037,-14887,850
2007-09-11,6180.0,6100.0,25363.0,10.61,340,20,-360
2007-09-12,6110.0,6080.0,9077.0,10.58,-1743,2004,-261
2007-09-13,6080.0,6050.0,8636.0,10.53,652,9,-661
2007-09-14,5960.0,6040.0,17176.0,10.51,-198,18,180
2007-09-17,6100.0,5950.0,12510.0,10.35,699,1,-900
2007-09-18,5860.0,5950.0,6682.0,10.35,-11,21,-10
2007-09-19,6000.0,5950.0,27088.0,10.35,233,10,-43
2007-09-20,6060.0,5940.0,4730.0,10.34,-361,20,341
2007-09-21,5900.0,5780.0,23307.0,10.06,1688,0,-1688
2007-09-27,5850.0,5570.0,24303.0,9.69,-660,0,360
2007-09-28,5670.0,5570.0,65347.0,9.69,-26781,26732,349
2007-10-01,5510.0,5570.0,25388.0,9.69,-1268,-2,1270
2007-10-02,5530.0,5820.0,49125.0,10.13,-2578,29,2549
2007-10-04,5730.0,5840.0,19289.0,10.16,-2373,0,2373
2007-10-05,5860.0,5870.0,50468.0,10.21,-7980,0,7980
2007-10-08,6090.0,6140.0,60419.0,10.68,-1827,-50,1877
2007-10-09,6140.0,6000.0,22080.0,10.44,-2384,1,2383
2007-10-10,6000.0,6140.0,34963.0,10.68,-962,-21,983
2007-10-11,6150.0,6090.0,28533.0,10.6,-4828,-10,4838
2007-10-12,5970.0,6110.0,33653.0,10.63,-12120,120,2000
2007-10-15,6160.0,6000.0,39304.0,10.44,-8911,-300,9211
2007-10-16,6000.0,6030.0,12993.0,10.49,-2680,0,2680
2007-10-17,6050.0,5970.0,18028.0,10.39,-4597,0,4597
2007-10-18,6090.0,5800.0,38409.0,10.09,-6013,0,9513
2007-10-19,5900.0,5880.0,15008.0,10.23,-4874,0,4874
2007-10-22,5790.0,5800.0,24599.0,10.09,-14803,10651,4152
2007-10-23,5830.0,5930.0,23853.0,10.32,-5731,0,5731
2007-10-24,6070.0,5900.0,45782.0,10.27,-11418,0,11418
2007-10-25,5850.0,5890.0,32767.0,10.25,-5873,-3000,8893
2007-10-26,5760.0,5840.0,9927.0,10.16,-2256,-20,2276
2007-10-29,5950.0,5870.0,14780.0,10.21,1,-1,0
2007-10-30,5870.0,5860.0,10296.0,10.2,180,-180,0
2007-10-31,5860.0,5950.0,11810.0,10.35,139,-240,101
2007-11-01,5940.0,5860.0,10785.0,10.2,-1681,0,1681
2007-11-02,5860.0,5850.0,6796.0,10.18,-24,-12,36
2007-11-05,5860.0,5700.0,13505.0,9.92,447,-1,-446
2007-11-06,5700.0,5550.0,35248.0,9.66,4470,-190,-4280
2007-11-07,5490.0,5210.0,36396.0,9.07,92,0,-92
2007-11-08,5060.0,5350.0,47249.0,9.31,-19525,26525,-7000
2007-11-09,5260.0,5350.0,11871.0,9.31,-9910,9910,0
2007-11-12,5490.0,5400.0,35914.0,9.4,-31074,31074,0
2007-11-13,5870.0,5510.0,6369.0,9.59,-770,410,0
2007-11-14,5510.0,5580.0,14496.0,9.71,-3968,3968,0
2007-11-15,5640.0,5530.0,1569.0,9.62,10,-10,0
2007-11-16,5600.0,5520.0,3179.0,9.61,0,0,0
2007-11-19,5480.0,5480.0,11632.0,9.54,0,0,0
2007-11-20,5460.0,5100.0,29613.0,8.88,-2396,2396,0
2007-11-21,5100.0,4910.0,3016.0,8.54,-1,1,0
2007-11-22,4910.0,4950.0,19320.0,8.61,20,-20,0
2007-11-23,4895.0,4840.0,7452.0,8.42,0,0,0
2007-11-26,4840.0,4900.0,9778.0,8.53,22,-22,0
2007-11-27,4900.0,4995.0,7493.0,8.69,0,0,0
2007-11-28,4960.0,4960.0,8458.0,8.63,20,-20,0
2007-11-29,4950.0,5060.0,11834.0,8.81,-2530,0,2530
2007-11-30,5000.0,5200.0,10132.0,9.05,-2530,0,2530
2007-12-03,5100.0,5250.0,6387.0,9.14,-2697,-11,2708
2007-12-04,5250.0,5300.0,16943.0,9.22,-14142,0,14142
2007-12-05,5230.0,5300.0,5255.0,9.22,-1211,0,1211
2007-12-06,5220.0,5340.0,4428.0,9.29,-1336,0,1336
2007-12-07,5310.0,5300.0,10758.0,9.22,-7728,1,7727
2007-12-10,5320.0,5270.0,15271.0,9.17,-12167,0,9373
2007-12-11,5270.0,5270.0,4381.0,9.17,-2390,-93,2483
2007-12-12,5130.0,5360.0,18282.0,9.33,-13727,10421,3306
2007-12-13,5300.0,5350.0,8105.0,9.31,-2219,-60,2279
2007-12-14,5230.0,5300.0,7984.0,9.22,2626,-3809,1183
2007-12-17,5250.0,5200.0,10935.0,9.05,-3617,2,3615
2007-12-18,5150.0,5250.0,132329.0,9.14,-825,-90,915
2007-12-20,5250.0,5250.0,6890.0,9.14,-988,-20,1008
2007-12-21,5080.0,5200.0,6719.0,9.05,-1011,0,1011
2007-12-24,5200.0,5240.0,4857.0,9.12,-696,-10,706
2007-12-26,5220.0,5390.0,13842.0,9.38,-2372,0,2372
2007-12-27,5390.0,5250.0,6184.0,9.14,790,0,-790
2007-12-28,5240.0,5100.0,1563.0,8.88,195,0,-195
2008-01-02,5100.0,5100.0,20827.0,8.22,-10579,13220,-2641
2008-01-03,5040.0,5170.0,6577.0,8.33,-4151,4309,-158
2008-01-04,5140.0,5120.0,2731.0,8.25,397,0,-397
2008-01-07,5040.0,5120.0,1789.0,8.25,-352,0,352
2008-01-08,5100.0,4950.0,2825.0,7.98,212,0,-212
2008-01-09,4950.0,5000.0,6656.0,8.06,-2885,0,2885
2008-01-10,5040.0,5030.0,3621.0,8.11,-2459,0,2459
2008-01-11,5030.0,4985.0,4726.0,8.03,-1691,0,1691
2008-01-14,4950.0,5000.0,2160.0,8.06,-1,0,1
2008-01-15,5000.0,5050.0,12447.0,8.14,-101,0,101
2008-01-16,4940.0,5000.0,4041.0,8.06,-448,0,448
2008-01-17,5000.0,5000.0,9346.0,8.06,1582,0,-1582
2008-01-18,4940.0,5440.0,5510.0,8.77,-1123,0,1123
2008-01-21,5270.0,5140.0,4533.0,8.28,-1474,0,1474
2008-01-22,5040.0,4820.0,14260.0,7.77,-908,0,908
2008-01-23,5000.0,4990.0,1236.0,8.04,79,0,-79
2008-01-24,5090.0,4900.0,11852.0,7.9,-2913,0,2913
2008-01-25,4830.0,4990.0,8355.0,8.04,-1168,0,1168
2008-01-28,4950.0,4880.0,20605.0,7.86,-17078,0,17078
2008-01-29,4885.0,4980.0,7934.0,8.03,-2585,0,2585
2008-01-30,4915.0,4900.0,2290.0,7.9,-2229,0,2229
2008-01-31,4900.0,4945.0,2714.0,7.97,-1000,0,1000
2008-02-01,4945.0,4935.0,4318.0,7.95,-1636,0,1636
2008-02-04,4995.0,4940.0,1317.0,7.96,0,0,0
2008-02-05,4870.0,4975.0,3184.0,8.02,0,0,0
2008-02-11,4985.0,4965.0,1934.0,8.0,0,0,0
2008-02-12,4965.0,4965.0,5846.0,8.0,-4800,0,4800
2008-02-13,4965.0,4915.0,6539.0,7.92,0,0,0
2008-02-14,4900.0,4930.0,2824.0,7.95,0,0,0
2008-02-15,4850.0,4915.0,1351.0,7.92,0,0,0
2008-02-18,4910.0,4880.0,2826.0,7.86,-1921,0,1921
2008-02-19,4880.0,4920.0,889.0,7.93,357,-357,0
2008-02-20,4850.0,4940.0,6845.0,7.96,-483,-357,840
2008-02-21,4980.0,4970.0,4929.0,8.01,357,-357,0
2008-02-22,4970.0,4950.0,10291.0,7.98,357,-357,0
2008-02-25,4905.0,4890.0,3782.0,7.88,15,-357,342
2008-02-26,4885.0,4800.0,3549.0,7.74,-1706,-357,2063
2008-02-27,4800.0,5100.0,20292.0,8.22,-13592,13592,0
2008-02-28,5100.0,5100.0,18626.0,8.22,-14042,12942,1100
2008-02-29,5000.0,5170.0,2406.0,8.33,-1018,1018,0
2008-03-03,5100.0,5130.0,575.0,8.27,0,0,0
2008-03-04,5020.0,5130.0,3827.0,8.27,-2100,2090,10
2008-03-05,5100.0,5200.0,9219.0,8.38,-5000,0,5000
2008-03-06,5160.0,5110.0,2844.0,8.24,-1140,0,1140
2008-03-07,5140.0,5080.0,4240.0,8.19,-2236,-460,2696
2008-03-10,5030.0,5090.0,6104.0,8.2,-2680,1540,1140
2008-03-11,5100.0,5090.0,12432.0,8.2,-8360,8360,0
2008-03-12,5100.0,5070.0,1717.0,8.17,460,-460,0
2008-03-13,4910.0,4960.0,1233.0,7.99,460,-460,0
2008-03-14,5000.0,4960.0,2019.0,7.99,460,-460,0
2008-03-17,4900.0,4890.0,3837.0,7.88,480,-480,0
2008-03-18,4825.0,4750.0,10530.0,7.65,460,-460,0
2008-03-19,4810.0,4870.0,2559.0,7.85,460,-460,0
2008-03-20,4985.0,4890.0,4323.0,7.88,460,-460,0
2008-03-21,4840.0,4885.0,1089.0,7.87,460,-460,0
2008-03-24,4880.0,4880.0,2960.0,7.86,460,-460,0
2008-03-25,4800.0,4875.0,1344.0,7.86,480,-480,0
2008-03-26,4850.0,4900.0,3251.0,7.9,0,0,0
2008-03-27,4805.0,4900.0,769.0,7.9,0,0,0
2008-03-28,4890.0,4840.0,2049.0,7.8,0,0,0
2008-03-31,4825.0,4880.0,2091.0,7.86,0,0,0
2008-04-01,4815.0,4900.0,6038.0,7.9,0,0,0
2008-04-02,4870.0,4915.0,3469.0,7.92,0,0,0
2008-04-03,4915.0,4920.0,3648.0,7.93,0,0,0
2008-04-04,4900.0,4900.0,4089.0,7.9,40,1000,-1040
2008-04-07,4880.0,4910.0,1474.0,7.91,1090,0,-1090
2008-04-08,4900.0,4890.0,2146.0,7.88,703,0,0
2008-04-10,4850.0,4900.0,4926.0,7.9,-1824,3521,-1000
2008-04-11,4900.0,4900.0,3014.0,7.9,1100,0,0
2008-04-14,4910.0,4700.0,15828.0,7.57,12279,-12279,0
2008-04-15,4745.0,4775.0,4599.0,7.69,4042,-4042,0
2008-04-16,4775.0,4775.0,2241.0,7.69,0,0,0
2008-04-17,4900.0,4845.0,3479.0,7.81,500,0,0
2008-04-18,4850.0,4800.0,4411.0,7.74,0,0,0
2008-04-21,4850.0,4850.0,8188.0,7.82,-4082,0,4082
2008-04-22,4875.0,4820.0,3513.0,7.77,-2516,0,2516
2008-04-23,4775.0,4840.0,1166.0,7.8,20,-20,0
2008-04-24,4800.0,4780.0,9370.0,7.7,-840,0,840
2008-04-25,4780.0,4805.0,1888.0,7.74,0,0,0
2008-04-28,4830.0,4785.0,1082.0,7.71,0,0,0
2008-04-29,4785.0,4805.0,2393.0,7.74,0,0,0
2008-04-30,4805.0,4735.0,4707.0,7.63,14,0,0
2008-05-02,4740.0,4790.0,8459.0,7.72,0,0,0
2008-05-06,4790.0,4770.0,4475.0,7.69,-500,0,500
2008-05-07,4750.0,4850.0,7692.0,7.82,-1340,0,1340
2008-05-08,4845.0,4895.0,7972.0,7.89,0,0,0
2008-05-09,4890.0,5130.0,16920.0,8.27,0,0,0
2008-05-13,5190.0,5060.0,9097.0,8.16,0,0,0
2008-05-14,5120.0,5070.0,3050.0,8.17,0,0,0
2008-05-15,5100.0,5210.0,6651.0,8.4,0,0,0
2008-05-16,5200.0,5240.0,15241.0,8.45,-7418,7418,0
2008-05-19,5210.0,5280.0,3872.0,8.51,0,0,0
2008-05-20,5280.0,5250.0,6127.0,8.46,-1990,0,1990
2008-05-21,5240.0,5250.0,32749.0,8.46,-29833,29833,0
2008-05-22,5250.0,5280.0,5738.0,8.51,0,0,0
2008-05-23,5280.0,5350.0,27225.0,8.62,-10021,10116,-95
2008-05-26,5310.0,5290.0,29094.0,8.53,0,0,0
2008-05-27,5290.0,5290.0,3221.0,8.53,0,0,0
2008-05-28,5290.0,5250.0,5600.0,8.46,0,0,0
2008-05-29,5200.0,5260.0,5866.0,8.48,-1720,0,1720
2008-05-30,5260.0,5260.0,17428.0,8.48,-8872,14930,487
2008-06-02,5260.0,5260.0,1855.0,8.48,0,0,0
2008-06-03,5170.0,5260.0,4588.0,8.48,-1742,2400,-658
2008-06-04,5250.0,5240.0,7888.0,8.45,0,0,0
2008-06-05,5260.0,5270.0,14144.0,8.49,0,0,0
2008-06-09,5270.0,5250.0,1569.0,8.46,0,0,0
2008-06-10,5250.0,5280.0,4608.0,8.51,260,240,-500
2008-06-11,5210.0,5320.0,4946.0,8.57,0,0,0
2008-06-12,5340.0,5250.0,5112.0,8.46,0,0,0
2008-06-13,5200.0,5120.0,2470.0,8.25,-265,-120,385
2008-06-16,5140.0,5250.0,419.0,8.46,0,0,0
2008-06-17,5200.0,5250.0,2776.0,8.46,-30,30,0
2008-06-18,5200.0,5220.0,802.0,8.41,0,0,0
2008-06-19,5140.0,5250.0,7459.0,8.46,630,-30,-600
2008-06-20,5200.0,5250.0,5122.0,8.46,-30,30,0
2008-06-23,5120.0,5210.0,1143.0,8.4,-60,60,0
2008-06-24,5150.0,5140.0,150319.0,8.28,500,0,-500
2008-06-25,5160.0,5070.0,17453.0,8.17,-60,60,0
2008-06-26,5090.0,5070.0,152694.0,8.17,40,-40,0
2008-06-27,4975.0,5000.0,3764.0,8.06,-90,90,0
2008-06-30,5000.0,5050.0,4805.0,8.14,30,-30,0
2008-07-01,5040.0,5050.0,149483.0,8.14,30,-30,0
2008-07-02,5000.0,5020.0,3376.0,8.09,-1574,1574,0
2008-07-03,5010.0,4975.0,148744.0,8.02,-30,30,0
2008-07-04,5020.0,4890.0,6114.0,7.88,-180,180,0
2008-07-07,4790.0,4810.0,4490.0,7.75,154,-154,0
2008-07-08,4870.0,4800.0,4427.0,7.74,-1169,184,985
2008-07-09,4865.0,4890.0,2009.0,7.88,20,-20,0
2008-07-10,4820.0,4915.0,6273.0,7.92,-5000,5000,0
2008-07-11,4910.0,4895.0,389.0,7.89,-104,104,0
2008-07-14,4900.0,4950.0,3492.0,7.98,95,-95,0
2008-07-15,5000.0,5100.0,22555.0,8.22,5635,61,-5696
2008-07-16,5000.0,5000.0,16130.0,8.06,7149,120,-4269
2008-07-17,5060.0,5080.0,1707.0,8.19,327,140,-467
2008-07-18,5110.0,5080.0,4401.0,8.19,1413,-134,-1279
2008-07-21,5060.0,5050.0,2144.0,8.14,757,-13,-744
2008-07-22,5100.0,5050.0,3663.0,8.14,640,287,-1027
2008-07-23,5050.0,5060.0,3420.0,8.16,801,65,-866
2008-07-24,5100.0,5000.0,10086.0,8.06,2926,-355,-2571
2008-07-25,5010.0,5090.0,8271.0,8.2,2392,-140,-2252
2008-07-28,5090.0,5050.0,7364.0,8.14,4342,10,-2016
2008-07-29,5080.0,5260.0,136901.0,8.48,3964,-340,-3509
2008-07-30,5240.0,5450.0,251073.0,8.78,-21444,234430,-209986
2008-07-31,5500.0,5450.0,52548.0,8.78,11935,160,-9948
2008-08-01,5450.0,5530.0,395681.0,8.91,-1252,365000,-360895
2008-08-04,5690.0,5480.0,16942.0,8.83,3833,0,-3833
2008-08-05,5550.0,5600.0,843322.0,9.02,4711,400000,-804711
2008-08-06,5650.0,5800.0,27366.0,9.35,3098,0,-3098
2008-08-07,5830.0,5840.0,14851.0,9.41,80,1859,-1939
2008-08-08,5740.0,6050.0,728774.0,9.75,2532,700000,-702532
2008-08-11,6250.0,6320.0,190603.0,10.19,100528,-104528,0
2008-08-12,6250.0,6250.0,49210.0,10.07,3600,-3600,0
2008-08-13,6160.0,6250.0,27182.0,10.07,-9970,9970,0
2008-08-14,6250.0,6300.0,72973.0,10.15,-1427,1427,0
2008-08-18,6390.0,6260.0,19073.0,10.09,-8300,5000,300
2008-08-19,6130.0,6190.0,37451.0,9.98,-13971,14110,-139
2008-08-20,6150.0,6190.0,25410.0,9.98,-19734,19895,-161
2008-08-21,6110.0,6200.0,12161.0,9.99,-1300,1300,0
2008-08-22,6240.0,6200.0,31976.0,9.99,-14489,8489,0
2008-08-25,6200.0,6150.0,19957.0,9.91,-4386,4323,63
2008-08-26,6000.0,5920.0,24919.0,9.54,-2967,2030,-63
2008-08-27,5930.0,6050.0,64109.0,9.75,-19157,16157,0
2008-08-28,6140.0,5900.0,12347.0,9.51,-7908,7560,348
2008-08-29,6000.0,6150.0,14564.0,9.91,-7029,6377,-348
2008-09-01,6100.0,6100.0,14414.0,9.83,-8201,8200,1
2008-09-02,6080.0,5920.0,6258.0,9.54,-1059,1060,-1
2008-09-03,5920.0,6000.0,5384.0,9.67,-3000,3000,0
2008-09-04,5990.0,5980.0,3897.0,9.64,-2450,1950,0
2008-09-05,5860.0,5950.0,7252.0,9.59,-3030,30,0
2008-09-08,5950.0,5940.0,54641.0,9.57,-20160,18160,0
2008-09-09,5840.0,5910.0,20274.0,9.52,-5500,5500,0
2008-09-10,5830.0,6000.0,17348.0,9.67,-2833,2563,270
2008-09-11,6000.0,6000.0,18532.0,9.67,-10907,10916,-9
2008-09-12,6000.0,6360.0,37363.0,10.25,1961,-5200,-261
2008-09-16,5960.0,5990.0,38079.0,9.65,-16492,21492,0
2008-09-17,6270.0,6030.0,10107.0,9.72,-265,260,5
2008-09-18,5810.0,5840.0,5813.0,9.41,21,-50,29
2008-09-19,5930.0,6040.0,19864.0,9.73,-5886,4920,-34
2008-09-22,6030.0,5990.0,5226.0,9.65,-500,0,0
2008-09-23,6000.0,6050.0,23769.0,9.75,-3207,-8650,6357
2008-09-24,5970.0,6050.0,77364.0,9.75,680,18341,19979
2008-09-25,6150.0,5990.0,20055.0,9.65,-1518,1518,0
2008-09-26,5990.0,5990.0,9682.0,9.65,0,0,0
2008-09-29,5990.0,5980.0,3517.0,9.64,-530,530,0
2008-09-30,5870.0,6120.0,22418.0,9.86,-15247,13247,0
2008-10-01,6140.0,6040.0,3615.0,9.73,-559,559,0
2008-10-02,6160.0,6080.0,5825.0,9.8,-3851,2870,981
2008-10-06,6060.0,5950.0,15242.0,9.59,-4068,4068,0
2008-10-07,5770.0,5860.0,13118.0,9.44,-6433,6401,32
2008-10-08,5790.0,5660.0,110469.0,9.12,-14355,-68613,-32
2008-10-09,5660.0,5780.0,5267.0,9.31,-3440,3440,0
2008-10-10,5880.0,5770.0,16767.0,9.3,-10941,10941,0
2008-10-13,5940.0,5880.0,8429.0,9.48,-3978,860,3118
2008-10-14,5960.0,5890.0,10346.0,9.49,-278,-1042,1300
2008-10-15,5870.0,5850.0,8255.0,9.43,-5351,30,5321
2008-10-16,5700.0,5500.0,46622.0,8.86,-26520,21430,5090
2008-10-17,5510.0,5340.0,13189.0,8.61,3369,-8224,4855
2008-10-20,5340.0,5450.0,8932.0,8.78,853,-1663,810
2008-10-21,5450.0,5500.0,9276.0,8.86,-4091,-2109,6200
2008-10-22,5480.0,5460.0,8894.0,8.8,-2015,-1865,3880
2008-10-23,5450.0,5220.0,8705.0,8.41,-3510,-1760,5270
2008-10-24,5180.0,4440.0,59444.0,7.16,6563,-6563,0
2008-10-27,4320.0,4350.0,27920.0,7.01,-10702,10702,0
2008-10-28,3925.0,4670.0,55401.0,7.53,-17610,19010,-1400
2008-10-29,4770.0,4630.0,27810.0,7.46,1203,-1203,0
2008-10-30,4945.0,5100.0,412693.0,8.22,-22258,34258,0
2008-10-31,5100.0,5340.0,45681.0,8.61,-34947,14969,19978
2008-11-03,5250.0,5250.0,33915.0,8.46,-1986,-3266,5252
2008-11-04,5370.0,5210.0,14359.0,8.4,-1429,-7180,8609
2008-11-05,5070.0,5300.0,9334.0,8.54,-2460,1623,837
2008-11-06,5040.0,5070.0,5843.0,8.17,0,0,0
2008-11-07,5150.0,5250.0,165534.0,8.46,-123197,4197,0
2008-11-10,5250.0,5340.0,3752.0,8.61,-520,0,520
2008-11-11,5570.0,5330.0,1694.0,8.59,39,-39,0
2008-11-12,5290.0,5250.0,12309.0,8.46,-6857,3107,1750
2008-11-13,5250.0,5480.0,36955.0,8.83,-9319,5474,0
2008-11-14,5700.0,5550.0,13794.0,8.94,-6999,-381,7380
2008-11-17,5770.0,5500.0,3580.0,8.86,100,-230,130
2008-11-18,5350.0,5300.0,2062.0,8.54,-687,-76,763
2008-11-19,5300.0,5330.0,4578.0,8.59,-2420,2420,0
2008-11-20,5500.0,5140.0,25901.0,8.28,3903,-3903,0
2008-11-21,5010.0,5190.0,10025.0,8.36,-30,30,0
2008-11-24,5070.0,5110.0,10990.0,8.24,-940,-60,0
2008-11-25,5290.0,5190.0,15754.0,8.36,-5008,3008,0
2008-11-26,5190.0,5130.0,10099.0,8.27,-992,992,0
2008-11-27,5250.0,4950.0,18749.0,7.98,2500,-2000,0
2008-11-28,5010.0,5600.0,51084.0,9.02,-31029,29929,0
2008-12-01,5500.0,5480.0,25750.0,8.83,1793,-2663,-130
2008-12-02,5220.0,5110.0,13891.0,8.24,9940,-9940,0
2008-12-03,5110.0,5120.0,5590.0,8.25,60,-60,0
2008-12-04,5240.0,5160.0,5691.0,8.32,-30,30,0
2008-12-05,5210.0,5040.0,5611.0,8.12,2123,-2123,0
2008-12-08,5090.0,5100.0,14342.0,8.22,267,-267,0
2008-12-09,5220.0,5100.0,9030.0,8.22,0,0,0
2008-12-10,5190.0,5280.0,35671.0,8.51,-19163,6163,0
2008-12-11,5280.0,5220.0,1368.0,8.41,-90,90,0
2008-12-12,5220.0,5150.0,26571.0,8.3,4580,-7280,2700
2008-12-15,5220.0,5260.0,3412.0,8.48,0,0,0
