Symbol,녹십자홀딩스_시가(원),녹십자홀딩스_종가(원),녹십자홀딩스_거래량(주),녹십자홀딩스_PER(IFRS-연결),녹십자홀딩스_순매수수량(개인)(주),녹십자홀딩스_순매수수량(기관계)(주),녹십자홀딩스_순매수수량(외국인계)(주)
2010-12-23,119500.0,121500.0,43352.0,14.72,460,-622,162
2010-12-24,121500.0,122500.0,15387.0,14.84,12012,-9,14
2010-12-27,122500.0,122500.0,2104.0,14.84,517,5,176
2010-12-28,121500.0,121000.0,54268.0,14.66,29368,9996,62
2010-12-29,121000.0,117500.0,24254.0,14.23,11319,5000,75
2010-12-30,116000.0,116500.0,8245.0,14.11,2493,-500,161
2011-01-03,119500.0,116000.0,5471.0,7.27,2100,-1868,268
2011-01-04,115000.0,116500.0,4871.0,7.3,-336,-700,536
2011-01-05,116000.0,116500.0,2380.0,7.3,-130,-10,140
2011-01-06,117000.0,117000.0,2561.0,7.33,132,300,68
2011-01-07,117500.0,118000.0,2776.0,7.39,771,0,139
2011-01-10,117000.0,117500.0,1532.0,7.36,-44,-3,187
2011-01-11,118500.0,117500.0,824.0,7.36,232,-81,-151
2011-01-12,116500.0,118000.0,2775.0,7.39,317,-47,-120
2011-01-13,117500.0,118500.0,6293.0,7.42,-3566,537,29
2011-01-14,120000.0,120000.0,1622.0,7.52,336,-333,-3
2011-01-17,121500.0,124000.0,8726.0,7.77,2018,-1200,-18
2011-01-18,126000.0,126000.0,8246.0,7.89,92,-1702,1610
2011-01-19,130500.0,130000.0,9812.0,8.15,3936,-3402,-34
2011-01-20,128000.0,128000.0,7072.0,8.02,343,-260,647
2011-01-21,127000.0,127000.0,6109.0,7.96,1664,-1384,132
2011-01-24,127500.0,130000.0,3387.0,8.15,544,-807,263
2011-01-25,130500.0,139500.0,4992.0,8.74,-302,-11,-44
2011-01-26,139000.0,138000.0,4326.0,8.65,759,-612,-177
2011-01-27,140500.0,146000.0,11866.0,9.15,1417,-1620,29
2011-01-28,148000.0,149500.0,16104.0,9.37,1056,-463,-32
2011-01-31,137000.0,129000.0,9331.0,8.79,2086,-1,-2085
2011-02-01,129000.0,132000.0,9328.0,8.99,1449,0,-1899
2011-02-07,133500.0,132000.0,8251.0,8.99,2334,2,-2336
2011-02-08,134000.0,131000.0,2878.0,8.92,185,-49,-136
2011-02-09,132000.0,131000.0,1769.0,8.92,179,-1,-178
2011-02-10,126000.0,125000.0,7097.0,8.51,240,3,-243
2011-02-11,124500.0,119500.0,11717.0,8.14,961,-30,-931
2011-02-14,119000.0,122000.0,7683.0,8.31,1743,0,-1743
2011-02-15,127500.0,115000.0,20705.0,7.83,1764,0,-1764
2011-02-16,112500.0,115000.0,2816.0,7.83,-920,0,920
2011-02-17,113500.0,113000.0,3262.0,7.7,-197,0,197
2011-02-18,113000.0,114500.0,1325.0,7.8,-70,-2,72
2011-02-21,113500.0,110500.0,4351.0,7.53,1027,-4,-1023
2011-02-22,110000.0,110500.0,5638.0,7.53,-66,-55,121
2011-02-23,109000.0,112000.0,6916.0,7.63,-1253,0,112
2011-02-24,111500.0,112500.0,2021.0,7.66,62,0,-62
2011-02-25,111500.0,109500.0,3389.0,7.46,-2,0,-291
2011-02-28,108500.0,110000.0,1812.0,7.49,-270,0,-103
2011-03-02,110000.0,112500.0,4380.0,7.66,148,-880,732
2011-03-03,111500.0,111500.0,3553.0,7.6,394,-362,-32
2011-03-04,111500.0,113000.0,1342.0,7.7,-75,-2,77
2011-03-07,112000.0,112500.0,1157.0,7.66,83,14,-97
2011-03-08,113000.0,113000.0,2528.0,7.7,-208,0,208
2011-03-09,114000.0,115000.0,3771.0,7.83,-216,0,216
2011-03-10,115000.0,117000.0,2491.0,7.97,90,-2,-88
2011-03-11,118000.0,119500.0,4772.0,8.14,700,0,-700
2011-03-14,117500.0,119500.0,2094.0,8.14,43,0,-43
2011-03-15,119500.0,118000.0,4921.0,8.04,-1238,0,-132
2011-03-16,117500.0,118000.0,4399.0,8.04,-809,-268,-100
2011-03-17,114000.0,116000.0,913.0,7.9,26,0,-26
2011-03-18,117500.0,119500.0,5119.0,8.14,11,0,-11
2011-03-21,120000.0,119000.0,1708.0,8.11,54,0,-54
2011-03-22,118000.0,117000.0,1683.0,7.97,75,0,-75
2011-03-23,118000.0,118000.0,1796.0,8.04,-46,0,46
2011-03-24,119000.0,118000.0,2896.0,8.04,-39,0,39
2011-03-25,118000.0,118500.0,3089.0,8.07,657,-703,46
2011-03-28,119000.0,119500.0,1541.0,8.14,21,-1,-20
2011-03-29,119500.0,118500.0,2273.0,8.07,100,0,-100
2011-03-30,118000.0,120000.0,10224.0,8.17,3176,0,-3176
2011-03-31,122000.0,130000.0,18374.0,8.86,3273,-2000,-1273
2011-04-01,128500.0,132000.0,10144.0,8.99,2563,0,-2763
2011-04-04,132000.0,134000.0,4299.0,9.13,1218,13,-1516
2011-04-05,131500.0,134000.0,5140.0,9.13,2090,-15,-2075
2011-04-06,132500.0,130500.0,1591.0,8.89,446,-2,-444
2011-04-07,128000.0,123000.0,15097.0,8.38,2909,-954,-2270
2011-04-08,125000.0,125500.0,7364.0,8.55,771,0,-1421
2011-04-11,125000.0,128500.0,4210.0,8.75,1358,-4,-1554
2011-04-12,131000.0,128500.0,9827.0,8.75,3243,-3,-3240
2011-04-13,131000.0,130000.0,6925.0,8.86,2591,-350,-2141
2011-04-14,126000.0,135000.0,31012.0,9.2,7892,358,-10266
2011-04-15,139000.0,139000.0,58530.0,9.47,-6231,-1395,6906
2011-04-18,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-19,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-20,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-21,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-22,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-25,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-26,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-27,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-28,139000.0,139000.0,0.0,9.47,0,0,0
2011-04-29,139000.0,139000.0,0.0,9.47,0,0,0
2011-05-02,139000.0,139000.0,0.0,9.47,0,0,0
2011-05-03,139000.0,139000.0,0.0,9.47,0,0,0
2011-05-04,15700.0,14500.0,2157386.0,9.88,146814,-127830,-2384
2011-05-06,14150.0,13200.0,512827.0,8.99,1400,24500,-22800
2011-05-09,13500.0,12200.0,349817.0,8.31,-21920,18190,-270
2011-05-11,12200.0,11750.0,230196.0,8.0,-15423,-7470,21553
2011-05-12,11550.0,12500.0,287964.0,8.51,-2060,-3460,20
2011-05-13,12300.0,12800.0,165416.0,8.72,2000,0,0
2011-05-16,12900.0,12250.0,99481.0,8.34,-5340,0,4840
2011-05-17,12100.0,12250.0,141875.0,8.34,-1030,-6130,7160
2011-05-18,12350.0,12450.0,90067.0,8.48,-7902,1090,9682
2011-05-19,12650.0,12650.0,90340.0,8.62,-4530,5740,4390
2011-05-20,12950.0,13200.0,101189.0,8.99,2760,0,-8780
2011-05-23,13200.0,12800.0,43257.0,8.72,-3470,0,10450
2011-05-24,12800.0,12350.0,33289.0,8.41,-870,0,550
2011-05-25,12150.0,12450.0,33471.0,8.48,-14880,0,12880
2011-05-26,12450.0,12650.0,56800.0,8.62,5800,-30,4910
2011-05-27,12550.0,12500.0,35660.0,8.51,4050,0,1970
2011-05-30,12500.0,12650.0,41780.0,8.62,-480,0,680
2011-05-31,12750.0,12700.0,42665.0,8.65,405,0,-405
2011-06-01,12700.0,13200.0,103650.0,8.99,-4010,4670,5610
2011-06-02,12700.0,13400.0,48380.0,9.13,-10830,0,1430
2011-06-03,13400.0,13450.0,49440.0,9.16,1340,0,-1340
2011-06-07,13450.0,13200.0,21400.0,8.99,-30,0,30
2011-06-08,13200.0,13200.0,25790.0,8.99,-540,0,540
2011-06-09,12850.0,13250.0,58940.0,9.03,-1530,0,1530
2011-06-10,13250.0,13250.0,119252.0,9.03,56360,-10,-57150
2011-06-13,13200.0,13250.0,48910.0,9.03,430,3170,-3600
2011-06-14,13300.0,13700.0,94800.0,9.33,20540,1930,-24520
2011-06-15,13700.0,13750.0,124216.0,9.37,19370,18500,-42120
2011-06-16,13750.0,13700.0,71124.0,9.33,14840,17270,-32310
2011-06-17,13850.0,13700.0,116343.0,9.33,2840,-4270,430
2011-06-20,13850.0,13800.0,81935.0,9.4,-33298,34830,-1682
2011-06-21,14100.0,14350.0,228161.0,9.78,-69570,72400,-6230
2011-06-22,14700.0,14300.0,124381.0,9.74,-33200,34940,-2640
2011-06-23,14200.0,14000.0,112289.0,9.54,-31092,30430,-138
2011-06-24,14100.0,15100.0,215211.0,10.29,-80970,86520,2270
2011-06-27,14950.0,14900.0,358652.0,10.15,-44435,51250,-12925
2011-06-28,15200.0,15000.0,115961.0,10.22,-42940,41420,4140
2011-06-29,15000.0,15050.0,57467.0,10.25,7130,1360,1300
2011-06-30,15150.0,15500.0,86814.0,10.56,-21590,16010,3880
2011-07-01,15700.0,15450.0,53191.0,10.52,5608,-5678,70
2011-07-04,15300.0,15200.0,104970.0,10.35,-4230,8930,-5200
2011-07-05,15300.0,15200.0,38430.0,10.35,-5150,-2090,7940
2011-07-06,15300.0,15100.0,85710.0,10.29,-17700,19010,2360
2011-07-07,15050.0,15050.0,71776.0,10.25,21803,987,6710
2011-07-08,14950.0,15100.0,126630.0,10.29,-6060,990,7070
2011-07-11,15150.0,15050.0,35840.0,10.25,9212,-7782,1070
2011-07-12,14750.0,15050.0,65767.0,10.25,-10948,5698,-1800
2011-07-13,15050.0,15100.0,151973.0,10.29,-5260,20290,960
2011-07-14,15150.0,15700.0,158040.0,10.69,6480,24260,4150
2011-07-15,15700.0,15950.0,144938.0,10.87,8920,-14058,-3250
2011-07-18,15900.0,15800.0,63307.0,10.76,63,2337,5580
2011-07-19,15800.0,16100.0,66160.0,10.97,-13810,6720,520
2011-07-20,16100.0,16300.0,120212.0,11.1,-48910,21300,4950
2011-07-21,16400.0,16550.0,76632.0,11.27,-29140,29350,-410
2011-07-22,16550.0,16300.0,69069.0,11.1,-4117,3127,6040
2011-07-25,16350.0,16150.0,59085.0,11.0,-37540,26170,12820
2011-07-26,16400.0,16950.0,176607.0,11.55,-31463,23873,18250
2011-07-27,17000.0,17400.0,87701.0,11.85,-27450,-2250,26880
2011-07-28,17250.0,18300.0,172115.0,12.47,-67440,3260,55140
2011-07-29,18350.0,18400.0,115147.0,12.53,-5420,-30120,35270
2011-08-01,18400.0,18350.0,86086.0,12.5,-25854,8194,18400
2011-08-02,18500.0,18300.0,85672.0,12.47,-13770,-5930,18620
2011-08-03,17900.0,17700.0,103597.0,12.06,-10263,-10,26421
2011-08-04,17850.0,17650.0,118292.0,12.02,-39440,27520,11820
2011-08-05,16700.0,17350.0,109770.0,11.82,-44660,30630,11530
2011-08-08,17050.0,17000.0,125181.0,11.58,-54670,55090,-7920
2011-08-09,16250.0,15950.0,108658.0,10.87,-19084,44514,-20050
2011-08-10,16900.0,16050.0,106928.0,10.93,4753,-10730,15997
2011-08-11,15750.0,16050.0,69327.0,10.93,-9550,130,10220
2011-08-12,16400.0,16750.0,80040.0,11.41,-9080,3750,5530
2011-08-16,16900.0,17100.0,62320.0,11.65,9260,-12990,3030
2011-08-17,16900.0,17250.0,62530.0,11.75,-28140,-4690,32630
2011-08-18,17850.0,17450.0,89039.0,11.89,-12972,400,11472
2011-08-19,16950.0,17100.0,57721.0,11.65,-15230,21690,-5660
2011-08-22,17000.0,17150.0,93628.0,11.68,-34110,32670,-4600
2011-08-23,17200.0,17600.0,57170.0,11.99,-28490,23670,4820
2011-08-24,17800.0,17500.0,60665.0,11.92,-10870,13770,-400
2011-08-25,17800.0,17650.0,106543.0,12.02,-67650,18200,44870
2011-08-26,17600.0,17300.0,49791.0,11.78,-10120,-6790,16920
2011-08-29,17600.0,17200.0,40623.0,11.72,7628,-10106,2478
2011-08-30,17800.0,17450.0,191274.0,11.89,28113,-34163,14860
2011-08-31,17200.0,17600.0,71691.0,11.99,-24130,26000,4990
2011-09-01,17600.0,17550.0,80830.0,11.96,-43790,18540,20350
2011-09-02,17600.0,18000.0,69830.0,12.26,-34900,10680,23360
2011-09-05,17700.0,17950.0,74031.0,12.23,-26160,2730,23590
2011-09-06,17950.0,17800.0,59090.0,12.13,-16120,-4870,21410
2011-09-07,18050.0,17850.0,48679.0,12.16,-14381,0,16111
2011-09-08,17900.0,18050.0,47679.0,12.3,-27487,19991,7996
2011-09-09,18150.0,17900.0,32666.0,12.19,-804,-706,1510
2011-09-14,17600.0,17850.0,26270.0,12.16,-17100,10570,6530
2011-09-15,17850.0,17950.0,30228.0,12.23,-8802,2560,6242
2011-09-16,18000.0,18400.0,68383.0,12.53,-16450,10,16440
2011-09-19,18250.0,18200.0,29710.0,12.4,-2290,-10,4100
2011-09-20,18350.0,18500.0,77841.0,12.6,-12622,14250,-5878
2011-09-21,18550.0,18500.0,65980.0,12.6,-30310,26660,3650
2011-09-22,18150.0,18700.0,84310.0,12.74,-38820,23890,21810
2011-09-23,18700.0,18500.0,44546.0,12.6,-22610,12920,3310
2011-09-26,18400.0,17250.0,86150.0,11.75,-2780,-510,3290
2011-09-27,17650.0,17050.0,120740.0,11.61,12040,-30920,17320
2011-09-28,17450.0,16450.0,145290.0,11.21,57348,-89670,32322
2011-09-29,16500.0,17200.0,43291.0,11.72,-19650,14250,6960
2011-09-30,17150.0,17000.0,32761.0,11.58,-11040,9000,2040
2011-10-04,16400.0,16950.0,52265.0,11.55,1080,-2280,1200
2011-10-05,16600.0,16500.0,48031.0,11.24,-930,-11880,12810
2011-10-06,16400.0,16650.0,82530.0,11.34,-2420,-16580,9000
2011-10-07,17300.0,16900.0,34801.0,11.51,4240,-7570,3330
2011-10-10,17150.0,16850.0,31380.0,11.48,-150,-9120,8270
2011-10-11,17000.0,17200.0,33010.0,11.72,-1570,-30,1600
2011-10-12,17100.0,17100.0,26719.0,11.65,-10911,-789,11700
2011-10-13,17200.0,17150.0,47630.0,11.68,4820,-1860,2040
2011-10-14,17300.0,17100.0,13340.0,11.65,-2700,1610,3140
2011-10-17,17100.0,17150.0,24540.0,11.68,-930,-50,10020
2011-10-18,17150.0,17200.0,35306.0,11.72,-510,-1030,7540
2011-10-19,17250.0,17100.0,60446.0,11.65,26410,-110,-4300
2011-10-20,17250.0,17550.0,85948.0,11.96,9072,-202,-710
2011-10-21,18400.0,19400.0,320254.0,13.22,-16990,16220,3900
2011-10-24,19000.0,18050.0,377010.0,12.3,-5147,-30143,65540
2011-10-25,18250.0,16600.0,280220.0,11.31,63414,-33590,-10664
2011-10-26,16750.0,16650.0,92023.0,11.34,-10238,25938,-3290
2011-10-27,16950.0,17050.0,65077.0,11.61,-29425,21015,3970
2011-10-28,17050.0,17050.0,83953.0,11.61,14613,-9543,-1140
2011-10-31,17050.0,17200.0,51326.0,11.72,-4590,10240,8860
2011-11-01,17050.0,17100.0,73371.0,11.65,8140,0,5980
2011-11-02,16500.0,16500.0,60964.0,11.24,1058,-2468,4540
2011-11-03,16750.0,16500.0,19400.0,11.24,-1460,-10,-530
2011-11-04,16550.0,16700.0,38960.0,11.38,3340,-5160,1820
2011-11-07,16750.0,16650.0,16244.0,11.34,-1850,10,-160
2011-11-08,16950.0,17050.0,40804.0,11.61,-24290,29640,320
2011-11-09,17000.0,17150.0,18160.0,11.68,1940,0,1420
2011-11-10,16800.0,17050.0,28979.0,11.61,-16839,15470,1369
2011-11-11,17100.0,17100.0,11650.0,11.65,-1900,-400,2300
2011-11-14,17100.0,17100.0,42424.0,11.65,-800,-480,5280
2011-11-15,17100.0,17000.0,35191.0,11.58,8490,0,-9490
2011-11-16,17000.0,16650.0,24112.0,11.34,7748,-8390,-3358
2011-11-17,16850.0,16900.0,18070.0,11.51,-7800,9920,-2120
2011-11-18,17000.0,16900.0,21938.0,11.51,-11990,14340,-2350
2011-11-21,16900.0,16500.0,16702.0,11.24,-1310,-10,1320
2011-11-22,16150.0,15950.0,25161.0,10.87,8180,140,-8320
2011-11-23,16000.0,15400.0,47808.0,10.49,9000,-8770,-1230
2011-11-24,15400.0,14800.0,28532.0,10.08,8190,-90,-8100
2011-11-25,14800.0,14650.0,68908.0,9.98,-220,-7710,7930
2011-11-28,14500.0,14550.0,35767.0,9.91,3676,-9630,5954
2011-11-29,14550.0,14750.0,32382.0,10.05,-2553,-9417,11970
2011-11-30,14850.0,16800.0,216242.0,11.44,-101978,-11790,113768
2011-12-01,17050.0,16050.0,94706.0,10.93,-9130,-22440,17570
2011-12-02,16200.0,15050.0,94124.0,10.25,9383,-14793,5410
2011-12-05,15300.0,15150.0,43222.0,10.32,-5310,1310,3000
2011-12-06,15400.0,15150.0,42930.0,10.32,-7920,6080,1840
2011-12-07,15100.0,15000.0,68366.0,10.22,12376,-18686,8030
2011-12-08,15050.0,15050.0,64551.0,10.25,-33280,11890,21580
2011-12-09,15200.0,14950.0,35030.0,10.18,-10350,5390,960
2011-12-12,15250.0,14900.0,39257.0,10.15,-7900,-2090,8990
2011-12-13,14900.0,14800.0,69060.0,10.08,-31600,-5760,24370
2011-12-14,15000.0,14350.0,47230.0,9.78,11090,-18180,6080
2011-12-15,14350.0,13700.0,54131.0,9.33,-4116,-9260,11676
2011-12-16,13950.0,13750.0,69434.0,9.37,-12381,-10913,8954
2011-12-19,13950.0,13200.0,157505.0,8.99,-11550,490,7710
2011-12-20,13400.0,14100.0,43599.0,9.6,-3110,-1860,5460
2011-12-21,14400.0,13950.0,21611.0,9.5,-400,1160,-760
2011-12-22,13950.0,14000.0,11971.0,9.54,2310,-1700,-610
2011-12-23,13850.0,14250.0,199060.0,9.71,-155570,149360,5210
2011-12-26,14300.0,14600.0,56700.0,9.95,1990,-20,-1970
2011-12-27,14800.0,14800.0,53642.0,10.08,-12100,7360,-4260
2011-12-28,14450.0,14700.0,19833.0,10.01,-7341,9650,-2429
2011-12-29,14300.0,14800.0,20510.0,10.08,-1910,1960,-50
2012-01-02,14800.0,14500.0,37733.0,25.95,-1210,-140,1350
2012-01-03,14450.0,14000.0,28592.0,25.06,2330,-4810,2480
2012-01-04,14050.0,13800.0,44076.0,24.7,-9010,-5220,14230
2012-01-05,14050.0,13750.0,29753.0,24.61,-8790,3680,5110
2012-01-06,13850.0,13850.0,51208.0,24.79,-11625,5745,3740
2012-01-09,14000.0,13800.0,17700.0,24.7,-940,-1160,1050
2012-01-10,13950.0,13800.0,21591.0,24.7,-7290,1460,310
2012-01-11,13900.0,13800.0,25080.0,24.7,-4090,2920,640
2012-01-12,13750.0,14000.0,24840.0,25.06,-8305,585,1530
2012-01-13,14000.0,13750.0,50500.0,24.61,13595,-14405,310
2012-01-16,13750.0,13800.0,33050.0,24.7,990,-7480,6490
2012-01-17,13700.0,13550.0,79561.0,24.25,-17606,-10190,23796
2012-01-18,13450.0,13150.0,54170.0,23.53,5709,-16157,10658
2012-01-19,13250.0,13200.0,51053.0,23.62,-17930,13040,5180
2012-01-20,13400.0,13350.0,33104.0,23.89,-8203,-3647,11660
2012-01-25,13550.0,13650.0,33123.0,24.43,3100,-5500,2440
2012-01-26,13650.0,13600.0,27030.0,24.34,-760,-5160,5990
2012-01-27,13600.0,13450.0,41770.0,24.07,2610,-4910,2320
2012-01-30,13600.0,13400.0,19830.0,23.98,-2610,-5050,7710
2012-01-31,13600.0,13550.0,11625.0,24.25,-1921,-330,2391
2012-02-01,13550.0,13950.0,45426.0,24.97,4234,-40,-4194
2012-02-02,13950.0,13600.0,46029.0,24.34,12998,-12640,-138
2012-02-03,13600.0,13700.0,39335.0,24.52,3273,-12823,9710
2012-02-06,13800.0,13700.0,58416.0,24.52,5630,-11450,5920
2012-02-07,13700.0,13650.0,37439.0,24.43,9020,-11370,2370
2012-02-08,13650.0,13700.0,45580.0,24.52,4732,-7730,2998
2012-02-09,13800.0,13750.0,43454.0,24.61,-12880,8790,4130
2012-02-10,13850.0,13850.0,41121.0,24.79,-6940,3630,3310
2012-02-13,14000.0,14250.0,120705.0,25.5,-18000,-6840,24850
2012-02-14,14400.0,14050.0,47430.0,25.15,1326,-10730,8104
2012-02-15,14050.0,14100.0,64141.0,25.23,-633,-4590,4363
2012-02-16,13950.0,14150.0,24707.0,25.32,10600,-9850,-740
2012-02-17,14250.0,14300.0,33973.0,25.59,14150,-7920,-6230
2012-02-20,14250.0,14400.0,22351.0,25.77,930,-60,-750
2012-02-21,14250.0,14300.0,13649.0,25.59,1151,-91,-1060
2012-02-22,14600.0,14250.0,28740.0,25.5,6150,-3260,-2890
2012-02-23,14350.0,14200.0,33990.0,25.41,17450,-17890,450
2012-02-24,14200.0,14500.0,24730.0,25.95,630,-4420,3770
2012-02-27,14500.0,14550.0,54372.0,26.04,9430,-7440,-490
2012-02-28,14250.0,14300.0,22261.0,25.59,180,-4180,3830
2012-02-29,14400.0,14300.0,17188.0,25.59,3100,-890,-2210
2012-03-02,14300.0,14350.0,30805.0,25.68,8240,-9050,880
2012-03-05,14150.0,14350.0,17060.0,25.68,3680,-4620,890
2012-03-06,14450.0,14200.0,34090.0,25.41,5620,-4840,-780
2012-03-07,14250.0,14300.0,26850.0,25.59,-5990,-3740,9730
2012-03-08,14400.0,14300.0,19313.0,25.59,7100,-3250,-3850
2012-03-09,14500.0,14000.0,24718.0,25.06,7070,-9830,540
2012-03-12,14000.0,13700.0,29852.0,24.52,6080,-6720,640
2012-03-13,13650.0,13500.0,29101.0,24.16,5730,-4830,-1090
2012-03-14,13500.0,13550.0,18152.0,24.25,2850,-4230,1480
2012-03-15,13600.0,13800.0,7540.0,24.7,-210,-1530,350
2012-03-16,13550.0,15000.0,289248.0,26.85,-37640,-1920,38600
2012-03-19,14500.0,14150.0,35630.0,25.32,14630,-4700,-8030
2012-03-20,14100.0,13700.0,34100.0,24.52,10950,-9420,-3580
2012-03-21,13500.0,13500.0,41950.0,24.16,16450,-4660,-11720
2012-03-22,13400.0,13550.0,42580.0,24.25,25440,-4100,-21340
2012-03-23,13350.0,13600.0,28334.0,24.34,15484,-1010,-14470
2012-03-26,13550.0,13100.0,22456.0,23.45,11529,-5018,-6500
2012-03-27,13250.0,13250.0,37316.0,23.71,6706,-5046,-1660
2012-03-28,13250.0,13000.0,54596.0,23.27,10286,-5110,-5190
2012-03-29,13000.0,12800.0,45824.0,22.91,12760,-16540,3780
2012-03-30,12800.0,13000.0,40135.0,23.27,18550,-6130,2430
2012-04-02,13000.0,13100.0,9715.0,23.45,3761,-5111,1430
2012-04-03,13050.0,13000.0,13610.0,23.27,3110,-4820,720
2012-04-04,12800.0,12900.0,21010.0,23.09,8680,-9210,580
2012-04-05,12850.0,13100.0,15251.0,23.45,4550,-5060,520
2012-04-06,13200.0,12900.0,16780.0,23.09,3520,-4540,940
2012-04-09,12900.0,13500.0,16470.0,24.16,-9230,10360,-1180
2012-04-10,13600.0,13650.0,19820.0,24.43,-4070,11800,-7730
2012-04-12,13450.0,13000.0,20007.0,23.27,7789,2591,-10380
2012-04-13,12950.0,12900.0,21155.0,23.09,14080,-9560,-5600
2012-04-16,12900.0,12700.0,21470.0,22.73,15110,-10020,-5090
2012-04-17,12700.0,12850.0,29530.0,23.0,15360,0,-15360
2012-04-18,13000.0,12950.0,30619.0,23.18,-6740,1200,5540
2012-04-19,12950.0,13000.0,54480.0,23.27,-1398,0,1400
2012-04-20,12850.0,13050.0,8031.0,23.36,-4879,29,4850
2012-04-23,12950.0,13000.0,8705.0,23.27,-510,-10,120
2012-04-24,13000.0,12900.0,20124.0,23.09,-6162,-2470,8670
2012-04-25,13150.0,12750.0,65450.0,22.82,7230,-6890,-330
2012-04-26,13000.0,13000.0,44273.0,23.27,2418,-3608,1090
2012-04-27,13100.0,12900.0,15383.0,23.09,9853,-5360,-4490
2012-04-30,13000.0,12900.0,41831.0,23.09,1051,-30,-1520
2012-05-02,12900.0,13100.0,21060.0,23.45,-1870,0,1870
2012-05-03,13100.0,13100.0,51081.0,23.45,5160,130,-5280
2012-05-04,13100.0,13250.0,17375.0,23.71,-4465,4985,-510
2012-05-07,13000.0,13150.0,4740.0,23.53,-2310,2480,-170
2012-05-08,13200.0,13050.0,8780.0,23.36,5430,-4930,-500
2012-05-09,13050.0,12800.0,17603.0,22.91,7270,-4520,-2750
2012-05-10,13100.0,12950.0,12861.0,23.18,7470,-7000,-470
2012-05-11,12950.0,12900.0,20135.0,23.09,14830,-7500,-7330
2012-05-14,12900.0,12750.0,3151.0,22.82,-30,0,0
2012-05-15,12800.0,13050.0,26644.0,23.36,-9320,7460,1860
2012-05-16,13000.0,12700.0,17610.0,22.73,7670,-5510,-1540
2012-05-17,12750.0,12300.0,12700.0,22.01,4550,-3290,-1260
2012-05-18,12100.0,12600.0,8568.0,22.55,-50,1460,-1410
2012-05-21,12600.0,12800.0,11361.0,22.91,4661,-3500,-1150
2012-05-22,12650.0,12600.0,18427.0,22.55,7500,-5870,-1630
2012-05-23,12600.0,12600.0,16477.0,22.55,3830,-5010,1180
2012-05-24,12650.0,12600.0,17810.0,22.55,7700,-6000,-1700
2012-05-25,12400.0,12650.0,7240.0,22.64,930,-190,-740
2012-05-29,12400.0,12600.0,15761.0,22.55,5870,-5410,-460
2012-05-30,12450.0,12050.0,12592.0,21.57,8312,-5882,-2270
2012-05-31,12100.0,12650.0,28610.0,22.64,7705,4206,-8960
2012-06-01,12450.0,13100.0,13591.0,23.45,-3540,3550,40
2012-06-04,12650.0,12900.0,9690.0,23.09,-3100,4000,-900
2012-06-05,12600.0,13000.0,10593.0,23.27,-3090,4000,-910
2012-06-07,13000.0,13200.0,47798.0,23.62,-5780,3700,2080
2012-06-08,13050.0,13250.0,6590.0,23.71,-2560,4000,-1440
2012-06-11,13250.0,13400.0,16936.0,23.98,-1150,3880,-2730
2012-06-12,13300.0,13550.0,28252.0,24.25,-3392,7712,-4320
2012-06-13,13700.0,13650.0,18346.0,24.43,-5925,5515,-920
2012-06-14,13750.0,13650.0,18769.0,24.43,3182,3511,-6560
2012-06-15,13800.0,13400.0,58534.0,23.98,27211,4651,-31862
2012-06-18,13500.0,14000.0,26940.0,25.06,-6720,3930,2430
2012-06-19,13800.0,14150.0,34233.0,25.32,820,2210,-3030
2012-06-20,14050.0,14350.0,12630.0,25.68,-2860,5840,-2980
2012-06-21,14350.0,14350.0,11345.0,25.68,-3450,5840,-2390
2012-06-22,14100.0,14000.0,24451.0,25.06,10050,-462,-9588
2012-06-25,13950.0,14300.0,19639.0,25.59,-6326,6398,908
2012-06-26,14250.0,14200.0,15325.0,25.41,2685,3300,-5945
2012-06-27,14300.0,14100.0,30500.0,25.23,-3500,1760,-1460
2012-06-28,13950.0,14350.0,8201.0,25.68,-5160,5800,-640
2012-06-29,14300.0,14450.0,15140.0,25.86,-8240,6200,2040
2012-07-02,14350.0,14500.0,6115.0,25.95,-630,2520,-850
2012-07-03,14300.0,14300.0,9852.0,25.59,3133,-1330,-1803
2012-07-04,14350.0,14250.0,22050.0,25.5,6240,-4400,-1800
2012-07-05,13950.0,14150.0,5640.0,25.32,870,-770,-100
2012-07-06,13950.0,14200.0,8995.0,25.41,5640,-2500,-3140
2012-07-09,14000.0,13800.0,6180.0,24.7,400,200,-600
2012-07-10,13850.0,14050.0,4580.0,25.15,-20,0,40
2012-07-11,14000.0,14150.0,13620.0,25.32,834,131,-965
2012-07-12,14100.0,14200.0,1502.0,25.41,-10,0,10
2012-07-13,14300.0,14250.0,10500.0,25.5,320,110,-430
2012-07-16,14400.0,14000.0,2619.0,25.06,2,-2,0
2012-07-17,13950.0,14350.0,11341.0,25.68,-6560,2150,4410
2012-07-18,14150.0,14250.0,5443.0,25.5,-2150,-20,2170
2012-07-19,14300.0,14550.0,10180.0,26.04,-6490,3630,2860
