Symbol,한섬_시가(원),한섬_종가(원),한섬_거래량(주),한섬_PER(IFRS-연결),한섬_순매수수량(개인)(주),한섬_순매수수량(기관계)(주),한섬_순매수수량(외국인계)(주)
2005-01-14,8870.0,8850.0,207440.0,6.67,43620,23720,-65600
2005-01-17,8900.0,8800.0,210585.0,6.64,68660,-6360,-60890
2005-01-18,8850.0,8850.0,268535.0,6.67,-17110,-2690,-9730
2005-01-19,8940.0,8800.0,211533.0,6.64,-26060,-21300,17490
2005-01-20,8810.0,8890.0,271077.0,6.7,45460,19710,-72000
2005-01-21,8910.0,9270.0,429520.0,6.99,-214290,191320,25870
2005-01-24,9200.0,9120.0,183250.0,6.88,40100,21020,-59200
2005-01-25,9050.0,9000.0,183400.0,6.79,23107,29903,-57970
2005-01-26,9060.0,9100.0,255670.0,6.86,20890,13780,-34460
2005-01-27,9110.0,9350.0,190030.0,7.05,-35720,15650,19070
2005-01-28,9350.0,9300.0,156930.0,7.01,-56300,16620,39770
2005-01-31,9360.0,9570.0,155035.0,7.22,-66220,59910,4940
2005-02-01,9570.0,9120.0,158060.0,6.88,10070,-40000,32030
2005-02-02,9230.0,9420.0,134031.0,7.1,-48450,29460,25940
2005-02-03,9370.0,9570.0,100910.0,7.22,-44042,31592,12450
2005-02-04,9570.0,9700.0,154220.0,7.31,-77900,67180,6510
2005-02-07,9830.0,9750.0,172630.0,7.35,-50770,6820,39650
2005-02-11,9820.0,9710.0,82200.0,7.32,3310,-17280,15450
2005-02-14,9750.0,9900.0,253330.0,7.46,-73960,13720,41940
2005-02-15,9960.0,9900.0,99859.0,7.46,11860,-23370,-9210
2005-02-16,10000.0,10700.0,315542.0,8.07,-88378,-19322,64010
2005-02-17,10700.0,10600.0,257863.0,7.99,2590,-40400,-21890
2005-02-18,10750.0,10800.0,640284.0,8.14,-94606,-26804,117400
2005-02-21,11200.0,11000.0,308864.0,8.29,-18260,-44940,70100
2005-02-22,11150.0,11100.0,610740.0,8.37,-96690,-189470,288180
2005-02-23,11200.0,11500.0,249421.0,8.67,-48970,-7620,56590
2005-02-24,11500.0,11500.0,162230.0,8.67,-46860,50880,-4330
2005-02-25,11750.0,11350.0,179015.0,8.56,7890,4760,-10390
2005-02-28,11200.0,10900.0,168911.0,8.22,49161,-10411,-38860
2005-03-02,10900.0,10950.0,233704.0,8.26,24090,24210,-42630
2005-03-03,10800.0,10800.0,124306.0,8.14,12630,9690,-21000
2005-03-04,10800.0,11100.0,104675.0,8.37,740,13370,-14480
2005-03-07,11300.0,11050.0,158381.0,8.33,25750,-1550,-25820
2005-03-08,11150.0,10900.0,97630.0,8.22,-8610,13030,-6210
2005-03-09,11050.0,11200.0,123311.0,8.44,-19430,15670,3120
2005-03-10,11300.0,11250.0,178860.0,8.48,35430,-12140,-4980
2005-03-11,11250.0,11450.0,233056.0,8.63,-29330,-27720,52490
2005-03-14,11600.0,11450.0,85710.0,8.63,-2570,570,1910
2005-03-15,11450.0,11050.0,122930.0,8.33,-28340,13010,7370
2005-03-16,10950.0,11250.0,145959.0,8.48,-52158,20578,29260
2005-03-17,11300.0,11200.0,99870.0,8.44,-38640,1990,27660
2005-03-18,11100.0,11050.0,196020.0,8.33,-36730,50700,-28990
2005-03-21,11000.0,10650.0,124820.0,8.03,-1010,17240,-7610
2005-03-22,10600.0,10600.0,52880.0,7.99,-5560,6320,-1420
2005-03-23,10350.0,10000.0,179540.0,7.54,10,7680,-18380
2005-03-24,10050.0,10450.0,130450.0,7.88,-46330,-13930,58520
2005-03-25,10450.0,10600.0,73690.0,7.99,-29280,16770,13630
2005-03-28,10700.0,11000.0,56650.0,8.29,-19800,3600,15090
2005-03-29,10850.0,10600.0,119290.0,7.99,19020,9000,-30050
2005-03-30,10500.0,10800.0,68780.0,8.14,-16470,16400,-2430
2005-03-31,10750.0,10850.0,81732.0,8.18,-270,14000,-14000
2005-04-01,10650.0,10950.0,71770.0,8.26,-19760,1840,16680
2005-04-04,11050.0,11000.0,65480.0,8.29,-8050,-36100,43820
2005-04-06,10800.0,11000.0,70481.0,8.29,-21779,-9501,31730
2005-04-07,11150.0,11000.0,107530.0,8.29,8660,-20100,14910
2005-04-08,11050.0,11300.0,72623.0,8.52,-19440,-14350,34010
2005-04-11,11200.0,10900.0,27030.0,8.22,8490,-3800,-4690
2005-04-12,10850.0,11050.0,29390.0,8.33,-10930,1350,8310
2005-04-13,11200.0,11450.0,67898.0,8.63,-9130,-19960,30400
2005-04-14,11250.0,11100.0,135315.0,8.37,-1430,-27830,25910
2005-04-15,11300.0,11250.0,64500.0,8.48,-9540,-19940,29530
2005-04-18,11050.0,11400.0,136660.0,8.6,-67740,-11840,80940
2005-04-19,11300.0,11650.0,96715.0,8.78,-4535,-24985,33830
2005-04-20,11650.0,11700.0,83956.0,8.82,-1750,-23170,28620
2005-04-21,11500.0,11850.0,116320.0,8.93,-41620,11350,30830
2005-04-22,11950.0,11650.0,187040.0,8.78,-26180,2526,39540
2005-04-25,11800.0,11550.0,105810.0,8.71,10640,-27410,47620
2005-04-26,11800.0,11800.0,90041.0,8.9,-20970,25840,-4870
2005-04-27,11700.0,11400.0,106290.0,8.6,4470,-11980,10760
2005-04-28,11500.0,11400.0,130791.0,8.6,-27650,10100,17340
2005-04-29,11250.0,11300.0,46490.0,8.52,-12360,5470,6390
2005-05-02,11300.0,11000.0,81530.0,8.29,6500,3330,-11350
2005-05-03,10950.0,10800.0,31310.0,8.14,5310,-5990,180
2005-05-04,10900.0,10800.0,49190.0,8.14,1000,-1580,560
2005-05-06,10850.0,10700.0,30021.0,8.07,8160,-2510,-5460
2005-05-09,10700.0,10450.0,66640.0,7.88,9240,-22990,15820
2005-05-10,10550.0,10400.0,106069.0,7.84,17738,-17218,-260
2005-05-11,10300.0,10400.0,61480.0,7.84,14550,-22420,90
2005-05-12,10400.0,10250.0,192650.0,7.73,30300,34730,-65520
2005-05-13,10250.0,10150.0,91560.0,7.65,5700,-29450,6170
2005-05-16,10150.0,10000.0,47535.0,7.54,-8510,7380,880
2005-05-17,9950.0,10050.0,71000.0,7.58,-24540,10930,2920
2005-05-18,10050.0,10050.0,52480.0,7.58,-4370,31710,-20670
2005-05-19,10100.0,10400.0,64255.0,7.84,-1540,25200,-19770
2005-05-20,10400.0,10000.0,100515.0,7.54,26780,27410,-55450
2005-05-23,10000.0,10200.0,24100.0,7.69,-14930,14440,0
2005-05-24,10100.0,10050.0,116400.0,7.58,16460,27490,-44470
2005-05-25,10000.0,10100.0,50480.0,7.62,-1910,4470,10620
2005-05-26,10000.0,10450.0,56680.0,7.88,-33410,15560,3890
2005-05-27,10350.0,10850.0,106015.0,8.18,-38450,-5500,20800
2005-05-30,10650.0,11100.0,48750.0,8.37,-34420,35970,-420
2005-05-31,11050.0,10850.0,36173.0,8.18,370,5370,-5130
2005-06-01,10800.0,10750.0,33831.0,8.1,-13980,21360,-2110
2005-06-02,10650.0,10450.0,77550.0,7.88,48780,-49800,1020
2005-06-03,10450.0,10350.0,33659.0,7.8,5756,-1926,-3830
2005-06-07,10450.0,10300.0,54320.0,7.77,13150,-17980,11700
2005-06-08,10350.0,10600.0,59830.0,7.99,-19920,22130,-3730
2005-06-09,10500.0,10700.0,113910.0,8.07,-3510,-3390,12250
2005-06-10,10600.0,10550.0,31130.0,7.95,-11700,9430,580
2005-06-13,10650.0,10550.0,23820.0,7.95,-1350,570,1920
2005-06-14,10550.0,10350.0,68150.0,7.8,40990,6190,-49000
2005-06-15,10400.0,10250.0,66018.0,7.73,20565,8655,-37190
2005-06-16,10300.0,10200.0,118590.0,7.69,40030,19480,-64060
2005-06-17,10250.0,10200.0,78770.0,7.69,21220,15150,-37850
2005-06-20,10200.0,10000.0,98270.0,7.54,43310,11170,-42180
2005-06-21,9860.0,9950.0,90380.0,7.5,37980,-1630,-38530
2005-06-22,9920.0,9980.0,95596.0,7.52,16450,17910,-36980
2005-06-23,9980.0,9900.0,157247.0,7.46,80570,-19830,-64120
2005-06-24,9890.0,9530.0,252060.0,7.19,77268,6482,-85950
2005-06-27,9460.0,9240.0,92696.0,6.97,12950,9810,-25400
2005-06-28,9240.0,9200.0,182550.0,6.94,46210,-46250,-520
2005-06-29,9300.0,9410.0,178950.0,7.1,50442,21140,-72612
2005-06-30,9340.0,9810.0,157600.0,7.4,-42832,80900,-37878
2005-07-01,9660.0,9700.0,107772.0,7.31,-3480,7060,-29350
2005-07-04,9700.0,10250.0,190100.0,7.73,-104910,63620,14860
2005-07-05,10300.0,10000.0,138310.0,7.54,10660,-10090,-1100
2005-07-06,10000.0,10050.0,77150.0,7.58,-21830,28450,-8230
2005-07-07,10000.0,10050.0,52004.0,7.58,-29560,30330,-4510
2005-07-08,9930.0,10000.0,73481.0,7.54,-42170,62100,-17050
2005-07-11,10000.0,10350.0,124880.0,7.8,-42780,35170,12540
2005-07-12,10400.0,10300.0,68085.0,7.77,-5835,7125,9580
2005-07-13,10300.0,10150.0,111065.0,7.65,-24475,17745,6820
2005-07-14,10200.0,10200.0,102400.0,7.69,4000,-12900,15820
2005-07-15,10200.0,10200.0,69372.0,7.69,8902,-4262,-4780
2005-07-18,10100.0,9980.0,84547.0,7.52,23510,-40,-23450
2005-07-19,9990.0,10200.0,137435.0,7.69,-32210,72860,-40820
2005-07-20,10200.0,10300.0,82704.0,7.77,-25440,-600,25950
2005-07-21,10350.0,10550.0,96330.0,7.95,-10970,-6120,25040
2005-07-22,10650.0,10400.0,70866.0,7.84,710,-9960,9180
2005-07-25,10450.0,10400.0,48600.0,7.84,-5540,8160,11380
2005-07-26,10500.0,10750.0,86120.0,8.1,-21220,11690,10080
2005-07-27,10650.0,10400.0,117913.0,7.84,32843,-26993,-4830
2005-07-28,10450.0,10300.0,118252.0,7.77,36820,-27630,-5180
2005-07-29,10350.0,10500.0,118435.0,7.92,33328,-69058,36890
2005-08-01,10500.0,10500.0,118710.0,7.92,16940,-39760,24730
2005-08-02,10350.0,10150.0,71060.0,7.65,10670,-19110,9130
2005-08-03,10200.0,9700.0,275450.0,7.31,45050,-57130,59720
2005-08-04,9750.0,9950.0,95793.0,7.5,-13827,43290,-870
2005-08-05,9650.0,9900.0,95210.0,7.46,-59270,70800,-11610
2005-08-08,9770.0,9500.0,96000.0,7.16,48560,2530,-52870
2005-08-09,9500.0,9900.0,102296.0,7.46,-26210,10590,11960
2005-08-10,9880.0,9950.0,27760.0,7.5,-656,3366,-4690
2005-08-11,9780.0,9960.0,94315.0,7.51,-7890,-20010,25900
2005-08-12,9960.0,9990.0,73101.0,7.53,-2250,-15740,18060
2005-08-16,9910.0,9900.0,69150.0,7.46,-2260,-19760,22020
2005-08-17,9830.0,9990.0,33530.0,7.53,-11420,10760,1400
2005-08-18,9900.0,9650.0,69610.0,7.28,39130,-21800,-18880
2005-08-19,9530.0,9550.0,39670.0,7.2,14640,-5940,-9350
2005-08-22,9480.0,9700.0,67220.0,7.31,11140,-25980,13640
2005-08-23,9740.0,9700.0,51532.0,7.31,-1070,-6530,7100
2005-08-24,9830.0,9630.0,55740.0,7.26,18310,-29410,12400
2005-08-25,9600.0,9750.0,60588.0,7.35,-10630,-650,13710
2005-08-26,9850.0,9490.0,142520.0,7.16,43500,-21280,-22600
2005-08-29,9490.0,9250.0,88880.0,6.97,6950,-8350,330
2005-08-30,9460.0,9280.0,168970.0,7.0,17030,-2680,-15380
2005-08-31,9120.0,9280.0,69771.0,7.0,14880,9230,-24110
2005-09-01,9280.0,9200.0,175616.0,6.94,104902,-73952,-30970
2005-09-02,9280.0,9210.0,105268.0,6.94,43260,15790,-50280
2005-09-05,9210.0,9340.0,209580.0,7.04,48340,14220,-43570
2005-09-06,9350.0,9500.0,245112.0,7.16,-25140,64400,-41970
2005-09-07,9610.0,9680.0,290013.0,7.3,-10120,27410,-17200
2005-09-08,9690.0,9620.0,114230.0,7.25,-2450,33500,-15550
2005-09-09,9660.0,9590.0,58049.0,7.23,-7241,23841,-26120
2005-09-12,9530.0,9460.0,89310.0,7.13,44380,-18560,-25730
2005-09-13,9500.0,9460.0,133880.0,7.13,6390,7990,-14420
2005-09-14,9410.0,9600.0,79221.0,7.24,-46480,20400,26070
2005-09-15,9620.0,9520.0,256770.0,7.18,400,-10990,11150
2005-09-16,9440.0,9770.0,98401.0,7.37,-48870,31300,18320
2005-09-20,9850.0,9920.0,124720.0,7.48,-9390,34260,17790
2005-09-21,9890.0,10350.0,217690.0,7.8,-63672,-2330,73892
2005-09-22,10200.0,10350.0,99840.0,7.8,-14650,-9700,26830
2005-09-23,10400.0,10200.0,98809.0,7.69,-34405,-1645,36810
2005-09-26,10200.0,10800.0,317638.0,8.14,-98958,128908,-26800
2005-09-27,10950.0,10850.0,94950.0,8.18,-32744,5864,27950
2005-09-28,10800.0,11200.0,131360.0,8.44,-54680,30410,26730
2005-09-29,11000.0,10900.0,140061.0,8.22,8392,-36732,28020
2005-09-30,10750.0,10700.0,59338.0,8.07,-7650,5680,-7060
2005-10-04,10700.0,10900.0,108350.0,8.22,-2868,17388,-15260
2005-10-05,10800.0,10500.0,187010.0,7.92,36050,-32120,7070
2005-10-06,10500.0,10400.0,98561.0,7.84,21430,-20600,-70
2005-10-07,10250.0,10300.0,115949.0,7.77,170,20990,-21160
2005-10-10,10300.0,10550.0,118991.0,7.95,-13482,56462,-43620
2005-10-11,10550.0,10600.0,94342.0,7.99,8720,16490,-34480
2005-10-12,10750.0,11300.0,489622.0,8.52,3490,35500,-57740
2005-10-13,11300.0,11250.0,295170.0,8.48,55740,-27710,-25310
2005-10-14,11350.0,11600.0,292171.0,8.75,-61838,35790,17688
2005-10-17,11600.0,11700.0,240121.0,8.82,3880,8690,-12570
2005-10-18,11650.0,11400.0,160250.0,8.6,-40720,44240,-3780
2005-10-19,11450.0,10650.0,223024.0,8.03,57460,-12520,-44710
2005-10-20,10750.0,11100.0,156990.0,8.37,-36210,26840,-5340
2005-10-21,10850.0,10900.0,154931.0,8.22,-15110,25900,-1350
2005-10-24,10900.0,10650.0,248210.0,8.03,61011,39729,-99820
2005-10-25,10900.0,10600.0,206710.0,7.99,30349,31521,-53590
2005-10-26,10750.0,10600.0,191580.0,7.99,49680,-13870,-36330
2005-10-27,10600.0,10700.0,134150.0,8.07,-4720,33730,-29990
2005-10-28,10500.0,10400.0,115221.0,7.84,6440,-3020,-13140
2005-10-31,10600.0,10600.0,107141.0,7.99,16740,49160,-65900
2005-11-01,10600.0,10900.0,572259.0,8.22,79930,134550,-220770
2005-11-02,10950.0,11300.0,359380.0,8.52,-65350,137260,-119630
2005-11-03,11200.0,11300.0,134331.0,8.52,-42802,45702,-3180
2005-11-04,11400.0,11500.0,242911.0,8.67,-88620,50610,36660
2005-11-07,11600.0,11650.0,206026.0,8.78,-58580,72700,-13040
2005-11-08,11750.0,11900.0,61684.0,8.97,-44670,30070,13100
2005-11-09,11950.0,12250.0,339560.0,9.24,-91480,37410,50870
2005-11-10,12450.0,12000.0,216970.0,9.05,-13940,-17700,27690
2005-11-11,12100.0,13200.0,320250.0,9.95,-123050,30690,115260
2005-11-14,13100.0,13400.0,332030.0,10.1,40891,-35531,27260
2005-11-15,13400.0,13100.0,153230.0,9.88,28640,-23640,5850
2005-11-16,12700.0,13000.0,169340.0,9.8,-17880,20940,1780
2005-11-17,12850.0,12950.0,292370.0,9.76,34680,-109610,61930
2005-11-18,12950.0,12750.0,222855.0,9.61,48530,25360,-76160
2005-11-21,13000.0,13850.0,592070.0,10.44,-11272,11152,-12270
2005-11-22,13900.0,13600.0,369019.0,10.25,20630,-26879,-9330
2005-11-23,13650.0,14700.0,344268.0,11.08,-47370,40860,23060
2005-11-24,14600.0,14700.0,208590.0,11.08,-38420,19800,46430
2005-11-25,14700.0,14700.0,111402.0,11.08,-19880,25660,3720
2005-11-28,14750.0,14350.0,59253.0,10.82,-641,5860,-610
2005-11-29,13950.0,14300.0,180103.0,10.78,-22450,35970,-3450
2005-11-30,14200.0,14800.0,274006.0,11.16,-11050,112160,-137100
2005-12-01,14500.0,14500.0,180050.0,10.93,-55770,104820,-47300
2005-12-02,14550.0,14750.0,126095.0,11.12,-26750,32750,-5230
2005-12-05,14950.0,14750.0,83565.0,11.12,-14388,33038,-28800
2005-12-06,14500.0,15000.0,146095.0,11.31,-24379,43869,1090
2005-12-07,15600.0,15250.0,194170.0,11.5,29610,-41200,1870
2005-12-08,14800.0,15000.0,174885.0,11.31,-29820,2650,25030
2005-12-09,15000.0,14850.0,111445.0,11.2,-18470,-28090,46410
2005-12-12,14700.0,14400.0,190808.0,10.86,51440,-2970,-49410
2005-12-13,14400.0,14000.0,281071.0,10.56,38100,-32430,-51790
2005-12-14,14200.0,14500.0,160578.0,10.93,-52050,7000,47610
2005-12-15,14300.0,14400.0,106349.0,10.86,-48360,54870,-12050
2005-12-16,14000.0,14550.0,68030.0,10.97,-12500,4440,-1180
2005-12-19,14150.0,14900.0,112020.0,11.23,-24270,6880,6540
2005-12-20,14900.0,15000.0,55086.0,11.31,-6550,7680,-670
2005-12-21,14900.0,14950.0,60350.0,11.27,-393,3723,-3320
2005-12-22,14950.0,14600.0,131880.0,11.01,13640,2920,-36620
2005-12-23,14900.0,14600.0,161274.0,11.01,27310,-26410,-10690
2005-12-26,14450.0,15400.0,190627.0,11.61,-28020,14720,12570
2005-12-27,15600.0,15000.0,141550.0,11.31,9720,-30640,-8950
2005-12-28,14800.0,14600.0,73820.0,11.01,27410,-28950,-10090
2005-12-29,14550.0,15000.0,93105.0,11.31,-11110,-500,12310
2006-01-02,15000.0,15600.0,295151.0,9.66,55988,-46748,-24630
2006-01-03,15850.0,15800.0,202009.0,9.78,-26740,850,30280
2006-01-04,15900.0,16400.0,352390.0,10.16,-5960,6350,-6500
2006-01-05,16400.0,17000.0,251651.0,10.53,-49070,16500,-4060
2006-01-06,17050.0,17300.0,262627.0,10.71,-5640,43100,-39770
2006-01-09,17000.0,17000.0,113132.0,10.53,-33830,8890,25380
2006-01-10,16900.0,16850.0,91950.0,10.43,-8400,-14880,26180
2006-01-11,16850.0,16000.0,274731.0,9.91,12730,-89920,48690
2006-01-12,15600.0,16700.0,169879.0,10.34,-19810,10350,3800
2006-01-13,17000.0,18900.0,324102.0,11.7,-220,-38070,55790
2006-01-16,18800.0,18600.0,181679.0,11.52,35591,-54550,18179
2006-01-17,18850.0,18000.0,156933.0,11.15,-16070,-32630,10670
2006-01-18,17500.0,17300.0,193590.0,10.71,-30430,14870,22780
2006-01-19,17000.0,16900.0,187903.0,10.46,51159,19350,-71889
2006-01-20,16700.0,16300.0,144926.0,10.09,2494,-37390,36656
2006-01-23,15650.0,15550.0,220049.0,9.63,-25470,-28230,33930
2006-01-24,15500.0,16900.0,208200.0,10.46,-43940,-23770,69490
2006-01-25,17400.0,17000.0,209306.0,10.53,25020,-30890,7000
2006-01-26,16800.0,17000.0,91260.0,10.53,-7830,19080,-14730
2006-01-27,17200.0,17450.0,150470.0,10.81,14740,10200,-6960
2006-01-31,17300.0,17250.0,99110.0,10.68,22260,-35830,12600
2006-02-01,17050.0,16900.0,139800.0,10.46,-17530,-12180,34780
2006-02-02,17000.0,16850.0,231091.0,10.43,46140,-33000,-11340
2006-02-03,16750.0,16100.0,172057.0,9.97,-4360,13010,-5900
2006-02-06,16000.0,16550.0,173980.0,10.25,-24427,75117,-50690
2006-02-07,16150.0,16600.0,96799.0,10.28,-36833,34903,-1070
2006-02-08,16250.0,16400.0,97850.0,10.16,1456,32674,-18260
2006-02-09,16400.0,16500.0,60750.0,10.22,-3390,-680,2010
2006-02-10,16500.0,16500.0,93520.0,10.22,-4610,30400,-25470
2006-02-13,16500.0,16350.0,92180.0,10.12,11500,12150,-9640
2006-02-14,16100.0,16550.0,72111.0,10.25,-10238,35828,-28570
2006-02-15,16800.0,16800.0,175990.0,10.4,13442,-51382,39100
2006-02-16,16800.0,17200.0,99459.0,10.65,-34003,18773,13280
2006-02-17,17500.0,17800.0,361765.0,11.02,-38680,-11400,51780
2006-02-20,18000.0,18100.0,153558.0,11.21,10892,-15372,7520
2006-02-21,18000.0,17900.0,128537.0,11.08,22083,40987,-62690
2006-02-22,17750.0,17750.0,186910.0,10.99,-3580,9950,-8450
2006-02-23,17900.0,18400.0,179673.0,11.39,-36513,-14797,23230
2006-02-24,18350.0,18450.0,178376.0,11.42,10320,-46980,35080
2006-02-27,18250.0,18600.0,90876.0,11.52,-15120,5830,8540
2006-02-28,18450.0,18650.0,51090.0,11.55,-17097,5537,11300
2006-03-02,18450.0,18300.0,94150.0,11.33,2260,-4520,900
2006-03-03,18000.0,18050.0,133667.0,11.18,-21556,-3714,9130
2006-03-06,17850.0,18300.0,140564.0,11.33,-27104,45894,-25010
2006-03-07,18000.0,18000.0,83990.0,11.15,-1140,25390,-22290
2006-03-08,18150.0,18400.0,78793.0,11.39,-11413,2463,13880
2006-03-09,18250.0,18200.0,88047.0,11.27,-1340,6370,90
2006-03-10,18300.0,19600.0,172481.0,12.14,-39217,20537,27210
2006-03-13,19600.0,19200.0,51195.0,11.89,16315,-1085,-18230
2006-03-14,19000.0,18900.0,99417.0,11.7,13274,786,-13170
2006-03-15,18950.0,19050.0,49750.0,11.8,-9350,840,2380
2006-03-16,19250.0,19000.0,182550.0,11.76,23346,-83036,69100
2006-03-17,18600.0,18800.0,113825.0,11.64,25660,-16500,590
2006-03-20,18600.0,18500.0,29456.0,11.46,-5310,6360,-120
2006-03-21,18100.0,18350.0,48845.0,11.36,-8025,6585,3620
2006-03-22,18000.0,17950.0,70051.0,11.12,-5242,-3908,14290
2006-03-23,18000.0,18200.0,142510.0,11.27,11250,-40580,31960
2006-03-24,18350.0,18950.0,71883.0,11.73,-15091,11791,2240
2006-03-27,18550.0,18850.0,46026.0,11.67,-7573,11923,-5540
2006-03-28,18850.0,18650.0,82860.0,11.55,6339,14841,-13120
2006-03-29,18600.0,18750.0,90790.0,11.61,-5070,12980,-6750
2006-03-30,18600.0,19000.0,52820.0,11.76,-12774,7584,4350
2006-03-31,18900.0,19400.0,79685.0,12.01,-8675,18905,-8810
2006-04-03,19250.0,19000.0,135470.0,11.76,30326,16004,-46980
2006-04-04,18700.0,18250.0,274136.0,11.3,49977,37793,-87070
2006-04-05,18450.0,18200.0,233325.0,11.27,41672,8688,-50660
2006-04-06,18350.0,17950.0,318250.0,11.12,39688,38112,-56180
2006-04-07,17950.0,17550.0,396558.0,10.87,122447,-1177,-114590
2006-04-10,17200.0,17400.0,326805.0,10.77,149459,43011,-206820
2006-04-11,17600.0,17650.0,221582.0,10.93,71843,-32323,-34750
2006-04-12,17450.0,17250.0,228711.0,10.68,20519,1531,-16940
2006-04-13,17250.0,17700.0,552652.0,10.96,59749,-93699,4030
2006-04-14,17600.0,17700.0,212254.0,10.96,-15102,31022,-40340
2006-04-17,17700.0,17250.0,144857.0,10.68,17583,-383,-11130
2006-04-18,17250.0,17800.0,279000.0,11.02,-44280,83240,-61670
2006-04-19,17800.0,17400.0,224180.0,10.77,56230,9840,-62180
2006-04-20,17350.0,17400.0,139800.0,10.77,-8006,47356,-45700
2006-04-21,17400.0,17800.0,372350.0,11.02,-49489,-38701,98750
2006-04-24,17700.0,18250.0,155335.0,11.3,-39257,-9073,51050
2006-04-25,18250.0,18100.0,142348.0,11.21,-7292,20132,-34980
2006-04-26,18050.0,17850.0,157424.0,11.05,10464,24956,-47710
2006-04-27,17850.0,17850.0,139560.0,11.05,-21804,28114,-13210
2006-04-28,18000.0,17200.0,103958.0,10.65,27043,-4553,-21140
2006-05-02,16950.0,16800.0,207514.0,10.4,2784,22946,-21060
2006-05-03,16550.0,16600.0,112405.0,10.28,28455,21405,-44920
2006-05-04,16400.0,16600.0,138748.0,10.28,6098,50422,-53250
2006-05-08,16650.0,16700.0,178652.0,10.34,1275,53895,-55140
2006-05-09,16600.0,16700.0,152955.0,10.34,-8544,-2156,20240
2006-05-10,16800.0,17500.0,382660.0,10.84,15481,-6691,-8500
2006-05-11,17300.0,17950.0,318274.0,11.12,-100761,-72579,172820
2006-05-12,17650.0,17550.0,147970.0,10.87,3220,11430,-12770
2006-05-15,17550.0,17900.0,231444.0,11.08,1926,-56936,59470
2006-05-16,18100.0,17700.0,256890.0,10.96,-19030,-55400,69930
2006-05-17,17400.0,17500.0,214554.0,10.84,41344,-5084,-33560
2006-05-18,17250.0,17000.0,169760.0,10.53,-31723,21883,-740
2006-05-19,17000.0,16900.0,155748.0,10.46,7028,-6838,-980
2006-05-22,16800.0,16700.0,142283.0,10.34,2670,-11740,8350
2006-05-23,16400.0,16000.0,224863.0,9.91,-37280,64890,-60620
2006-05-24,16000.0,15600.0,153869.0,9.66,14159,28311,-56460
2006-05-25,15700.0,14800.0,260311.0,9.16,28120,87110,-128590
2006-05-26,15050.0,15500.0,136410.0,9.6,-19200,1200,15780
2006-05-29,15500.0,15350.0,134160.0,9.5,23767,-5597,-18080
2006-05-30,15300.0,17000.0,276267.0,10.53,-4343,53193,-48600
2006-06-01,16300.0,15300.0,92914.0,9.47,957,-3697,3090
2006-06-02,15450.0,15300.0,112153.0,9.47,-19310,6300,5620
2006-06-05,15400.0,15200.0,58650.0,9.41,-2760,-37310,41390
2006-06-07,15000.0,14600.0,111040.0,9.04,-17030,2140,15480
2006-06-08,14200.0,13800.0,185495.0,8.55,254,9946,-3350
2006-06-09,14050.0,14150.0,158129.0,8.76,16978,-33938,13110
2006-06-12,14150.0,13850.0,64492.0,8.58,742,16008,-16230
2006-06-13,13850.0,13500.0,111580.0,8.36,30780,-4870,-30490
2006-06-14,13150.0,13700.0,92732.0,8.48,-28620,6180,14720
2006-06-15,14200.0,13400.0,90962.0,8.3,27832,-35732,-570
2006-06-16,13650.0,14000.0,85990.0,8.67,-21580,46340,-25000
2006-06-19,14000.0,14400.0,119380.0,8.92,6470,60,9080
2006-06-20,14450.0,13750.0,49785.0,8.51,5902,-2682,-2550
2006-06-21,13750.0,14100.0,135597.0,8.73,10830,-31100,12810
2006-06-22,14200.0,14400.0,115030.0,8.92,-4400,23250,-21310
2006-06-23,14050.0,14400.0,58690.0,8.92,-7550,13400,-3440
2006-06-26,14400.0,15000.0,104580.0,9.29,-22600,44370,-25640
2006-06-27,14850.0,15000.0,248559.0,9.29,-15073,-46477,61640
2006-06-28,14900.0,14700.0,60070.0,9.1,4520,11070,-13780
2006-06-29,14750.0,15500.0,96130.0,9.6,-26030,-11200,40290
2006-06-30,15800.0,15750.0,128153.0,9.75,1840,-49100,26000
2006-07-03,16100.0,15700.0,39684.0,9.72,10450,-6310,-3260
2006-07-04,15900.0,15500.0,44380.0,9.6,-11980,-4370,15040
2006-07-05,14850.0,15250.0,144020.0,9.44,-14610,3980,-5050
2006-07-06,15200.0,15500.0,73981.0,9.6,-25779,-24271,53340
2006-07-07,15550.0,15500.0,53860.0,9.6,-110,-20720,21010
2006-07-10,15700.0,16000.0,72110.0,9.91,-18380,4600,10050
2006-07-11,16050.0,16000.0,33311.0,9.91,-3690,-4530,8220
2006-07-12,16200.0,16050.0,42040.0,9.94,207,4563,-5410
2006-07-13,15750.0,15800.0,61294.0,9.78,5390,-12150,7740
