Symbol,OCI_시가(원),OCI_종가(원),OCI_거래량(주),OCI_PER(IFRS-연결),OCI_순매수수량(개인)(주),OCI_순매수수량(기관계)(주),OCI_순매수수량(외국인계)(주)
2011-04-26,625000.0,613000.0,179102.0,23.11,2413,-1242,1641
2011-04-27,623000.0,603000.0,455800.0,22.73,66350,-50903,-6938
2011-04-28,602000.0,618000.0,352309.0,23.3,-29567,21062,14822
2011-04-29,624000.0,640000.0,275953.0,24.13,-15990,13621,-2010
2011-05-02,633000.0,622000.0,233137.0,23.45,58928,-31230,-35986
2011-05-03,616000.0,588000.0,368046.0,22.17,86127,-34218,-53663
2011-05-04,590000.0,570000.0,496681.0,21.49,135286,-100532,-51727
2011-05-06,559000.0,540000.0,688642.0,20.36,160236,-24709,-124262
2011-05-09,546000.0,567000.0,336685.0,21.37,-25756,23947,3898
2011-05-11,576000.0,572000.0,290458.0,21.56,9088,65806,-79875
2011-05-12,558000.0,550000.0,252977.0,20.73,76341,12126,-88317
2011-05-13,548000.0,541000.0,456103.0,20.39,94302,24909,-119098
2011-05-16,537000.0,541000.0,312570.0,20.39,62304,30895,-105416
2011-05-17,540000.0,533000.0,213246.0,20.09,47402,36960,-93458
2011-05-18,536000.0,577000.0,590869.0,21.75,-33709,130255,-107623
2011-05-19,570000.0,528000.0,916772.0,19.9,267823,60008,-327693
2011-05-20,529000.0,524000.0,711601.0,19.75,127303,86957,-222584
2011-05-23,519000.0,491500.0,735620.0,18.53,117023,105263,-237829
2011-05-24,494000.0,496000.0,484178.0,18.7,62303,47479,-113332
2011-05-25,503000.0,440000.0,1638198.0,16.59,321911,-119376,-174398
2011-05-26,449500.0,458000.0,872626.0,17.27,29076,-25276,-2327
2011-05-27,452500.0,451500.0,460389.0,17.02,16059,51022,-60422
2011-05-30,457000.0,452500.0,553953.0,17.06,79565,21677,-99870
2011-05-31,471000.0,493000.0,887283.0,18.58,-95904,71827,1656
2011-06-01,491000.0,493000.0,444159.0,18.58,-11331,34998,-20206
2011-06-02,472000.0,473000.0,455605.0,17.83,88353,-6823,-69769
2011-06-03,473000.0,428500.0,930145.0,16.15,270308,-221791,-24724
2011-06-07,420500.0,410500.0,969898.0,15.47,87631,-60069,-7582
2011-06-08,414500.0,417500.0,704348.0,15.74,37784,-10766,-46976
2011-06-09,415500.0,437500.0,700252.0,16.49,-96819,133878,-41857
2011-06-10,438000.0,408500.0,731173.0,15.4,-1668,32470,-30449
2011-06-13,406500.0,410000.0,509781.0,15.46,45697,-44674,-17609
2011-06-14,413000.0,431500.0,475093.0,16.27,-67073,50934,17547
2011-06-15,435000.0,435500.0,402598.0,16.42,-60284,50379,880
2011-06-16,430000.0,436000.0,597488.0,16.44,5100,29756,-33455
2011-06-17,449000.0,448000.0,438436.0,16.89,-116564,92123,8096
2011-06-20,452000.0,428500.0,319265.0,16.15,31581,-55208,21379
2011-06-21,436000.0,434000.0,320254.0,16.36,10147,-20997,8410
2011-06-22,440000.0,432500.0,273308.0,16.3,2350,-42861,38164
2011-06-23,432500.0,414000.0,478520.0,15.61,148832,-162758,18379
2011-06-24,413000.0,416500.0,934075.0,15.7,197571,-219289,35904
2011-06-27,410000.0,426500.0,549204.0,16.08,-60014,90385,-15459
2011-06-28,432000.0,419500.0,346945.0,15.81,6341,-35471,24781
2011-06-29,428000.0,425500.0,312540.0,16.04,2716,-19896,17036
2011-06-30,420000.0,403000.0,760085.0,15.19,182136,-142909,-26969
2011-07-01,408000.0,406500.0,437194.0,15.32,60028,-26728,-17589
2011-07-04,411000.0,402000.0,493070.0,15.15,82329,-96187,8804
2011-07-05,405000.0,416000.0,536545.0,15.68,-74244,39273,39815
2011-07-06,419000.0,433000.0,605882.0,16.32,-132091,54444,64284
2011-07-07,433500.0,442000.0,589379.0,16.66,-183504,68776,111606
2011-07-08,442500.0,445500.0,434073.0,16.79,-66428,-6428,74417
2011-07-11,440500.0,426500.0,383701.0,16.08,104537,-49420,-55951
2011-07-12,415000.0,408000.0,451878.0,15.38,122659,-67050,-46876
2011-07-13,408000.0,412000.0,329324.0,15.53,60460,-10634,-49580
2011-07-14,406000.0,389500.0,1089316.0,14.68,297260,-108707,-172530
2011-07-15,386000.0,397500.0,755755.0,14.98,104205,-28649,-72564
2011-07-18,392000.0,381000.0,460518.0,14.36,138075,-20333,-113534
2011-07-19,375000.0,381000.0,341556.0,14.36,27144,-1903,-28906
2011-07-20,389000.0,382500.0,367294.0,14.42,53240,26253,-89709
2011-07-21,393000.0,409000.0,812897.0,15.42,-261909,253762,-10820
2011-07-22,415000.0,415000.0,585291.0,15.64,-146101,78689,68953
2011-07-25,411000.0,404000.0,314363.0,15.23,40455,-40592,5300
2011-07-26,406000.0,406000.0,324238.0,15.31,9352,6473,-19574
2011-07-27,407000.0,417000.0,275269.0,15.72,-33943,34504,-8275
2011-07-28,410000.0,420000.0,301818.0,15.83,-54929,54446,-12873
2011-07-29,420500.0,407000.0,246436.0,15.34,41431,16904,-53283
2011-08-01,415000.0,427000.0,290308.0,16.1,-57550,-657,51915
2011-08-02,423000.0,418500.0,258746.0,15.78,-6893,8047,3311
2011-08-03,409000.0,398000.0,373793.0,15.0,99499,-9223,-84508
2011-08-04,399000.0,375000.0,484122.0,14.14,97837,-74708,-6535
2011-08-05,345000.0,336500.0,809503.0,12.69,79265,-95469,29838
2011-08-08,328000.0,308500.0,1290035.0,11.63,78083,-8898,-88026
2011-08-09,298000.0,307000.0,1156377.0,11.57,-51180,80442,-49253
2011-08-10,330000.0,307500.0,841656.0,11.59,68240,-7373,-61138
2011-08-11,290000.0,312500.0,491149.0,11.78,23340,10547,-39263
2011-08-12,322000.0,302000.0,528029.0,11.38,45025,-58687,3622
2011-08-16,316000.0,320500.0,349784.0,12.08,-52626,22726,44793
2011-08-17,317500.0,313000.0,387343.0,11.8,117239,-81630,-27612
2011-08-18,316000.0,288000.0,946420.0,10.86,260275,-198771,-53325
2011-08-19,271500.0,247000.0,836743.0,9.31,118639,-159322,50550
2011-08-22,248000.0,251000.0,751961.0,9.46,-69142,-62468,135708
2011-08-23,258500.0,283000.0,803706.0,10.67,-51921,97491,-54540
2011-08-24,288500.0,287500.0,876843.0,10.84,-79530,-3397,95763
2011-08-25,299000.0,283500.0,373231.0,10.69,37591,-56233,21267
2011-08-26,283500.0,303000.0,532431.0,11.42,-34930,34323,-10249
2011-08-29,312000.0,325000.0,617624.0,12.25,-51372,52670,-10043
2011-08-30,333000.0,315500.0,734960.0,11.89,149224,-211479,63248
2011-08-31,319500.0,310500.0,775608.0,11.71,128782,-101702,-20675
2011-09-01,317000.0,303500.0,957920.0,11.44,222568,-212134,4759
2011-09-02,301500.0,308000.0,449581.0,11.61,-39931,-5124,45210
2011-09-05,297000.0,280000.0,537143.0,10.56,77983,-83154,11711
2011-09-06,268000.0,266000.0,927077.0,10.03,214138,-98424,-91305
2011-09-07,275000.0,273000.0,726292.0,10.29,154866,-99743,-57212
2011-09-08,276500.0,267000.0,622161.0,10.07,19645,-19692,-11439
2011-09-09,265500.0,257500.0,732634.0,9.71,65014,-39139,-22746
2011-09-14,256000.0,246000.0,515161.0,9.27,41693,4120,-51975
2011-09-15,256000.0,249500.0,511441.0,9.41,50022,-28806,-19104
2011-09-16,260000.0,274000.0,763912.0,10.33,-128829,119944,-22961
2011-09-19,268000.0,272000.0,467998.0,10.25,-88710,62457,28040
2011-09-20,271500.0,282500.0,691765.0,10.65,-41091,38102,-4165
2011-09-21,285000.0,285500.0,413943.0,10.76,-20331,-8678,25637
2011-09-22,270500.0,263000.0,695726.0,9.91,218751,-171844,-10150
2011-09-23,245000.0,241000.0,691510.0,9.09,197784,-184367,-2761
2011-09-26,246500.0,208000.0,1240937.0,7.84,178436,-135567,-23496
2011-09-27,220000.0,222000.0,744753.0,8.37,2212,-67023,78955
2011-09-28,215000.0,194500.0,2673535.0,7.33,677300,-541104,-93987
2011-09-29,200000.0,202000.0,1046298.0,7.61,27551,-147831,112074
2011-09-30,202000.0,207500.0,838963.0,7.82,-68184,2018,64503
2011-10-04,193500.0,189000.0,888037.0,7.12,139152,-118586,-59026
2011-10-05,192000.0,181000.0,859824.0,6.82,27027,-30884,-28051
2011-10-06,191000.0,188500.0,681470.0,7.11,-65554,-14729,31975
2011-10-07,199000.0,201500.0,672158.0,7.6,-67021,65326,-3183
2011-10-10,202500.0,205000.0,490772.0,7.73,4957,16385,-8412
2011-10-11,214000.0,207500.0,794712.0,7.82,-140486,90525,38775
2011-10-12,211000.0,210500.0,453382.0,7.94,51660,-22836,-20963
2011-10-13,214000.0,213500.0,636347.0,8.05,-75101,33730,41567
2011-10-14,212000.0,213500.0,463914.0,8.05,35424,26022,-83307
2011-10-17,218000.0,230500.0,847152.0,8.69,-2549,47004,-53105
2011-10-18,223500.0,232500.0,691320.0,8.76,-72181,71935,-37416
2011-10-19,235000.0,225500.0,586231.0,8.5,110192,-27498,-93284
2011-10-20,224000.0,205000.0,811553.0,7.73,108686,-115745,-19446
2011-10-21,211000.0,212000.0,427450.0,7.99,55554,-44678,562
2011-10-24,217000.0,220000.0,441720.0,8.29,24574,-28950,-771
2011-10-25,213000.0,207000.0,786698.0,7.8,67300,-85558,-11659
2011-10-26,203000.0,211000.0,533820.0,7.95,50384,-17522,-42270
2011-10-27,212500.0,218500.0,928750.0,8.24,-29118,35310,-26368
2011-10-28,229500.0,233000.0,1791256.0,8.78,-255199,150548,102377
2011-10-31,238000.0,233000.0,751962.0,8.78,-13762,10024,7744
2011-11-01,229000.0,227000.0,564045.0,8.56,107214,-58368,-84049
2011-11-02,215000.0,221000.0,690512.0,8.33,153841,-64786,-139038
2011-11-03,223000.0,209500.0,499151.0,7.9,112504,-78434,-25575
2011-11-04,217500.0,218000.0,382081.0,8.22,77346,-68974,-12966
2011-11-07,219500.0,229000.0,1021103.0,8.63,-156180,124264,15340
2011-11-08,232500.0,223500.0,449297.0,8.43,8789,-10742,-1309
2011-11-09,228000.0,216000.0,610668.0,8.14,129924,-114165,-21956
2011-11-10,205500.0,198500.0,1433058.0,7.48,497206,-145222,-336830
2011-11-11,201500.0,200000.0,713095.0,7.54,227567,13904,-237373
2011-11-14,206000.0,213000.0,758185.0,8.03,-11357,63498,-59905
2011-11-15,210500.0,206500.0,398580.0,7.78,45212,-13831,-33316
2011-11-16,208500.0,200000.0,528637.0,7.54,64954,-61980,1663
2011-11-17,202000.0,204000.0,420131.0,7.69,72811,22278,-95210
2011-11-18,198000.0,206000.0,405655.0,7.77,90,-5975,7492
2011-11-21,204000.0,200500.0,188234.0,7.56,6723,4624,-16567
2011-11-22,197000.0,199500.0,291392.0,7.52,74663,-1193,-72487
2011-11-23,198500.0,198500.0,458995.0,7.48,-17529,23954,-23418
2011-11-24,200500.0,204500.0,589297.0,7.71,-91176,102394,-25210
2011-11-25,203500.0,207000.0,678577.0,7.8,-154143,103601,33663
2011-11-28,213000.0,212500.0,334050.0,8.01,-71686,44887,24755
2011-11-29,215500.0,228000.0,1012963.0,8.6,-410089,279960,103964
2011-11-30,228000.0,226000.0,569647.0,8.52,-53709,65831,-16976
2011-12-01,239500.0,231000.0,688064.0,8.71,-235607,203939,36282
2011-12-02,231500.0,233500.0,354701.0,8.8,-20427,23814,-973
2011-12-05,237000.0,230000.0,374766.0,8.67,62191,-18971,-30291
2011-12-06,227500.0,222500.0,533357.0,8.39,28493,-26153,-1338
2011-12-07,224000.0,225500.0,334492.0,8.5,17524,-13191,-4299
2011-12-08,226500.0,235500.0,734139.0,8.88,-68666,43142,30424
2011-12-09,231000.0,234000.0,691985.0,8.82,-6000,70065,-92073
2011-12-12,242000.0,225000.0,902627.0,8.48,-78611,46598,23980
2011-12-13,228500.0,228000.0,374141.0,8.6,49596,-18575,-17147
2011-12-14,226500.0,225500.0,344921.0,8.5,32981,-23996,-6749
2011-12-15,219000.0,213000.0,471567.0,8.03,149110,-85427,-49294
2011-12-16,213500.0,214500.0,261007.0,8.09,28039,-30241,2521
2011-12-19,211000.0,203000.0,446616.0,7.65,23434,-37642,14526
2011-12-20,204000.0,201000.0,437737.0,7.58,178817,-63836,-122924
2011-12-21,207500.0,213000.0,393347.0,8.03,-80649,46576,23515
2011-12-22,213000.0,210500.0,155672.0,7.94,31060,-22083,-10228
2011-12-23,214000.0,212000.0,166382.0,7.99,-31317,16784,5553
2011-12-26,214500.0,212500.0,220404.0,8.01,-2156,-1056,7825
2011-12-27,213500.0,211500.0,312852.0,7.97,-364,-7515,12591
2011-12-28,211500.0,210500.0,131129.0,7.94,-8335,7574,1088
2011-12-29,212000.0,219500.0,484060.0,8.27,-145110,138616,-7156
2012-01-02,222000.0,215500.0,296480.0,6.61,55863,11286,-65294
2012-01-03,219000.0,222500.0,376487.0,6.82,-47520,37896,-531
2012-01-04,223500.0,219000.0,245290.0,6.71,-9803,14813,-4471
2012-01-05,225500.0,226500.0,625003.0,6.94,-80621,122998,-55022
2012-01-06,225500.0,226500.0,372004.0,6.94,25654,-21091,-8685
2012-01-09,228000.0,221500.0,335124.0,6.79,97980,-12227,-86802
2012-01-10,216500.0,221000.0,341764.0,6.77,-42940,-20987,55256
2012-01-11,222500.0,222000.0,370845.0,6.81,19946,19095,-36698
2012-01-12,238000.0,255000.0,1901863.0,7.82,-417207,85932,341593
2012-01-13,257500.0,256500.0,1342640.0,7.86,-144614,69129,73089
2012-01-16,254000.0,252500.0,609078.0,7.74,76140,35445,-108395
2012-01-17,254500.0,254500.0,533148.0,7.8,23129,-9378,-19559
2012-01-18,253000.0,260000.0,979877.0,7.97,-53165,-24769,88302
2012-01-19,262000.0,257000.0,574660.0,7.88,-12235,-39751,66130
2012-01-20,254500.0,251000.0,980715.0,7.69,164056,-130482,-29169
2012-01-25,251000.0,243500.0,754705.0,7.46,201023,-162771,-35744
2012-01-26,245500.0,252500.0,458107.0,7.74,-54158,-7569,59361
2012-01-27,255000.0,263500.0,863818.0,8.08,-229289,26854,206620
2012-01-30,266500.0,258000.0,533352.0,7.91,-6791,25028,-20267
2012-01-31,261000.0,261500.0,377380.0,8.02,-13001,12436,555
2012-02-01,264000.0,272000.0,613461.0,8.34,-115947,67173,43679
2012-02-02,278000.0,275500.0,497450.0,8.45,-127866,110936,14017
2012-02-03,278000.0,278500.0,422242.0,8.54,-73247,75341,-4031
2012-02-06,283000.0,274500.0,398845.0,8.41,2331,-8352,10747
2012-02-07,274500.0,271500.0,579147.0,8.32,7360,-31606,17520
2012-02-08,272500.0,278500.0,575103.0,8.54,-53499,-43028,98703
2012-02-09,286000.0,302000.0,1300645.0,9.26,-317062,41170,279046
2012-02-10,308000.0,304500.0,776893.0,9.33,-99644,5183,108668
2012-02-13,302000.0,299500.0,442145.0,9.18,110161,-49916,-51795
2012-02-14,303000.0,301500.0,479510.0,9.24,93226,-35615,-38119
2012-02-15,297500.0,283500.0,1336984.0,8.69,382946,-217216,-160281
2012-02-16,278500.0,279000.0,520824.0,8.55,86638,-98511,15470
2012-02-17,286000.0,288000.0,395673.0,8.83,-67472,1642,66746
2012-02-20,295000.0,286500.0,292439.0,8.78,-4600,-17890,21475
2012-02-21,288500.0,286500.0,279011.0,8.78,40711,-55669,21414
2012-02-22,289000.0,290000.0,344228.0,8.89,-25147,39867,-14386
2012-02-23,284000.0,271000.0,949367.0,8.31,226570,-72541,-153646
2012-02-24,272000.0,271000.0,525511.0,8.31,106661,-30244,-77747
2012-02-27,270000.0,263000.0,310677.0,8.06,87855,-18376,-71509
2012-02-28,259000.0,269000.0,322687.0,8.25,14725,-3890,-13378
2012-02-29,267000.0,268500.0,245166.0,8.23,18758,-19203,6676
2012-03-02,270000.0,268000.0,351108.0,8.22,111478,-83917,-23413
2012-03-05,268000.0,259500.0,345709.0,7.95,50091,-934,-45767
2012-03-06,261000.0,265500.0,351822.0,8.14,32909,-13085,-19547
2012-03-07,259000.0,258000.0,332951.0,7.91,75920,-24737,-48866
2012-03-08,259500.0,260000.0,322259.0,7.97,79587,-25287,-54748
2012-03-09,263500.0,261000.0,220326.0,8.0,21438,-1676,-19335
2012-03-12,261000.0,258000.0,274625.0,7.91,52203,-23320,-30430
2012-03-13,258500.0,261000.0,238693.0,8.0,-23121,16431,6928
2012-03-14,266000.0,262500.0,337164.0,8.05,-5130,1248,5169
2012-03-15,255500.0,249000.0,905515.0,7.63,210031,-195653,289
2012-03-16,249000.0,254000.0,307426.0,7.79,-55155,-38105,99207
2012-03-19,253500.0,250000.0,257771.0,7.66,80398,-80504,758
2012-03-20,248000.0,248000.0,333883.0,7.6,91991,-99554,9614
2012-03-21,249500.0,245500.0,205326.0,7.53,39443,-52077,15118
2012-03-22,243000.0,237500.0,442241.0,7.28,86699,-52623,-34284
2012-03-23,233500.0,236500.0,482862.0,7.25,11234,-40549,32858
2012-03-26,238500.0,238000.0,261214.0,7.3,-35431,24134,7119
2012-03-27,241500.0,239000.0,194049.0,7.33,25999,-9245,-14503
2012-03-28,238500.0,229000.0,576569.0,7.02,186089,-97495,-81774
2012-03-29,226000.0,230500.0,223153.0,7.07,-31842,-7154,39007
2012-03-30,228500.0,230500.0,208197.0,7.07,1194,18099,-15881
2012-04-02,230000.0,230000.0,192015.0,7.05,5267,11896,-15328
2012-04-03,231500.0,227000.0,289888.0,6.96,50232,-6566,-48834
2012-04-04,225500.0,219500.0,325769.0,6.73,-4379,-11842,11101
2012-04-05,216000.0,218000.0,260731.0,6.68,11270,6086,-15764
2012-04-06,216000.0,216500.0,197159.0,6.64,28156,-23779,-4552
2012-04-09,214000.0,211000.0,256962.0,6.47,-10316,-15496,28118
2012-04-10,212500.0,210000.0,227979.0,6.44,18051,-19551,2759
2012-04-12,210000.0,211000.0,227645.0,6.47,44243,-28041,-9349
2012-04-13,213000.0,217000.0,261588.0,6.65,-13675,18929,-7861
2012-04-16,215000.0,217000.0,167235.0,6.65,37428,5929,-38848
2012-04-17,218000.0,215000.0,198891.0,6.59,29310,30268,-62947
2012-04-18,222000.0,225000.0,486597.0,6.9,-5538,36251,-31562
2012-04-19,222000.0,219500.0,268917.0,6.73,-15788,39552,-25014
2012-04-20,219500.0,216500.0,227436.0,6.64,11776,-8186,-3159
2012-04-23,219000.0,220000.0,244492.0,6.74,-51766,-11695,60003
2012-04-24,217000.0,220500.0,250329.0,6.76,-21282,-27742,66308
2012-04-25,222500.0,217500.0,155846.0,6.67,31058,-31470,4021
2012-04-26,221000.0,213500.0,219551.0,6.54,-9820,-54,9470
2012-04-27,214500.0,211500.0,146868.0,6.48,17745,-7844,-6668
2012-04-30,214000.0,214000.0,191178.0,6.56,6289,-14246,10169
2012-05-02,224500.0,233500.0,1102842.0,7.16,-48790,46691,-12216
2012-05-03,233500.0,233000.0,247429.0,7.14,-10169,31534,-28406
2012-05-04,231000.0,233500.0,212832.0,7.16,23900,1675,-24905
2012-05-07,227500.0,225500.0,380046.0,6.91,103804,-21312,-51191
2012-05-08,226000.0,222000.0,379899.0,6.81,96998,-21550,-73927
2012-05-09,224500.0,222500.0,282063.0,6.82,32834,-24235,-14001
2012-05-10,220000.0,217500.0,270499.0,6.67,32421,-6354,-21520
2012-05-11,215000.0,213500.0,237433.0,6.54,27154,-54240,26874
2012-05-14,214500.0,215000.0,206906.0,6.59,35954,-3643,-29507
2012-05-15,210500.0,213500.0,175780.0,6.54,27155,-7575,-22418
2012-05-16,210500.0,210000.0,205275.0,6.44,14811,-8248,-11712
2012-05-17,210000.0,213000.0,258169.0,6.53,13752,-14434,3433
2012-05-18,211000.0,203000.0,418150.0,6.22,20928,-49780,32110
2012-05-21,204000.0,194000.0,702442.0,5.95,-46440,-20521,73323
2012-05-22,196000.0,196500.0,335193.0,6.02,-723,-63325,63992
2012-05-23,195500.0,195000.0,262777.0,5.98,-21477,14477,10232
2012-05-24,197000.0,197000.0,223901.0,6.04,-9121,29185,-25036
2012-05-25,198500.0,197000.0,139218.0,6.04,-2589,14924,-9375
2012-05-29,196000.0,203000.0,183771.0,6.22,-8508,-485,7186
2012-05-30,205000.0,205000.0,251288.0,6.28,-28108,-5217,41616
2012-05-31,201000.0,203500.0,163238.0,6.24,15982,-4716,-11221
2012-06-01,202500.0,199000.0,119997.0,6.1,2659,6016,-9302
2012-06-04,189000.0,192000.0,202664.0,5.89,-29186,-720,14571
2012-06-05,193000.0,191000.0,109131.0,5.86,-3132,5184,-6307
2012-06-07,196500.0,195000.0,128696.0,5.98,-16825,6569,10243
2012-06-08,196500.0,192500.0,160657.0,5.9,36387,-17011,-3530
2012-06-11,195500.0,199500.0,229160.0,6.12,-37583,13984,24550
2012-06-12,194500.0,200000.0,160685.0,6.13,-10814,-18317,31911
2012-06-13,212500.0,205000.0,553431.0,6.28,-75382,20087,58724
2012-06-14,204500.0,207000.0,201153.0,6.35,-36798,29040,7923
2012-06-15,208500.0,205500.0,129940.0,6.3,-29986,22395,3177
2012-06-18,212500.0,208500.0,195867.0,6.39,-43356,44731,-3059
2012-06-19,207000.0,216000.0,523328.0,6.62,-127544,141674,-25454
2012-06-20,218500.0,217500.0,191708.0,6.67,-43136,44455,-9294
2012-06-21,215500.0,217500.0,182855.0,6.67,-32026,17823,8767
2012-06-22,213500.0,217000.0,176864.0,6.65,-22248,26280,10728
2012-06-25,219500.0,221500.0,290511.0,6.79,-52542,49736,-160
2012-06-26,220000.0,217500.0,218423.0,6.67,-7072,36026,-31337
2012-06-27,218000.0,215500.0,120581.0,6.61,-14842,25185,-13640
2012-06-28,216500.0,221500.0,256054.0,6.79,-74611,45388,16950
2012-06-29,223500.0,225500.0,265218.0,6.91,-79862,79636,-3043
2012-07-02,229500.0,226000.0,208376.0,6.93,-56733,18634,38903
2012-07-03,232000.0,233000.0,457684.0,7.14,-79525,124538,-70719
2012-07-04,233000.0,231000.0,244026.0,7.08,-82555,30126,64766
2012-07-05,231000.0,231000.0,204054.0,7.08,-4558,-49136,59815
2012-07-06,228500.0,228500.0,194842.0,7.0,-29710,-30805,67329
2012-07-09,226500.0,229500.0,136002.0,7.04,-33381,-20682,51445
2012-07-10,229500.0,216500.0,440251.0,6.64,38773,-38314,2947
2012-07-11,218000.0,217000.0,131803.0,6.65,-7428,2131,5191
2012-07-12,219000.0,211500.0,138574.0,6.48,-6791,-11695,20996
2012-07-13,211500.0,213000.0,197685.0,6.53,11215,-12021,7057
2012-07-16,214500.0,212000.0,115457.0,6.5,14318,9215,-20890
2012-07-17,199500.0,204500.0,543779.0,6.27,97112,-148122,59294
2012-07-18,204500.0,201500.0,189464.0,6.18,10585,-29882,18691
2012-07-19,203500.0,201000.0,223187.0,6.16,32283,9333,-45309
2012-07-20,201500.0,199000.0,321636.0,6.1,72315,-29667,-37163
2012-07-23,195500.0,192000.0,319131.0,5.89,98003,-50799,-47501
2012-07-24,194000.0,192000.0,241472.0,5.89,64314,-24929,-40053
2012-07-25,188500.0,191500.0,239679.0,5.87,-28324,13897,17335
2012-07-26,194000.0,193500.0,160408.0,5.93,16135,-2238,-14342
2012-07-27,197500.0,197000.0,153176.0,6.04,-4603,4128,5138
2012-07-30,198500.0,197000.0,116366.0,6.04,1410,-8841,8372
2012-07-31,197000.0,201000.0,270738.0,6.16,-23748,28125,-8979
2012-08-01,200000.0,200000.0,114917.0,6.13,8702,-9175,1231
2012-08-02,200500.0,200500.0,160687.0,6.15,3319,1843,-5807
2012-08-03,198500.0,199000.0,124315.0,6.1,2440,-11481,11325
2012-08-06,202000.0,202500.0,188194.0,6.21,21785,-12694,-7665
2012-08-07,201500.0,202000.0,188315.0,6.19,32134,8811,-41046
2012-08-08,206000.0,204500.0,280475.0,6.27,-27270,14317,14960
2012-08-09,206500.0,207000.0,289336.0,6.35,-7797,-38127,45233
2012-08-10,208500.0,206500.0,224508.0,6.33,-8697,9962,-3741
2012-08-13,207000.0,206000.0,142168.0,6.31,7340,203,-4189
2012-08-14,206000.0,207000.0,136087.0,6.35,-9222,-4097,12618
2012-08-16,206000.0,206000.0,187614.0,6.31,-6282,-25188,31305
