Symbol,현대엘리베이_시가(원),현대엘리베이_종가(원),현대엘리베이_거래량(주),현대엘리베이_PER(IFRS-연결),현대엘리베이_순매수수량(개인)(주),현대엘리베이_순매수수량(기관계)(주),현대엘리베이_순매수수량(외국인계)(주)
2010-02-08,51500.0,50900.0,5821.0,,-811,-235,-907
2010-02-09,50500.0,50000.0,7302.0,,830,-62,-637
2010-02-10,50200.0,49450.0,11977.0,,4011,-1004,-2987
2010-02-11,49200.0,49500.0,6504.0,,251,1119,-1460
2010-02-12,50500.0,49200.0,17083.0,,13599,-1108,-12461
2010-02-16,49300.0,51600.0,14496.0,,-6235,995,4920
2010-02-17,51600.0,52800.0,17669.0,,-3267,365,3828
2010-02-18,52800.0,52500.0,3921.0,,493,-191,-272
2010-02-19,52800.0,51300.0,8015.0,,-37,261,-44
2010-02-22,51500.0,52500.0,5310.0,,-2728,1265,1203
2010-02-23,52000.0,52600.0,2196.0,,-677,319,308
2010-02-24,52300.0,52200.0,3657.0,,-39,332,-293
2010-02-25,52300.0,51500.0,2920.0,,824,-257,-397
2010-02-26,51500.0,51600.0,3072.0,,335,-78,-137
2010-03-02,51700.0,52500.0,2616.0,,-1080,525,535
2010-03-03,53600.0,52500.0,1850.0,,-322,44,338
2010-03-04,52100.0,52500.0,1678.0,,-495,-2,657
2010-03-05,52500.0,53200.0,4064.0,,-2078,644,1164
2010-03-08,53500.0,53700.0,3883.0,,-1482,0,1462
2010-03-09,53700.0,53700.0,2789.0,,-580,-1167,1727
2010-03-10,53900.0,54100.0,5433.0,,-3041,261,2720
2010-03-11,54000.0,53900.0,8057.0,,-553,649,-16
2010-03-12,53900.0,54700.0,3560.0,,-1716,-74,1810
2010-03-15,54900.0,55300.0,6622.0,,-3487,2455,492
2010-03-16,55900.0,55500.0,3077.0,,-1426,109,465
2010-03-17,55500.0,56100.0,8851.0,,-5021,349,4163
2010-03-18,55000.0,56400.0,6209.0,,-655,-340,1331
2010-03-19,56100.0,55700.0,6445.0,,-1405,-672,1841
2010-03-22,55700.0,55000.0,7166.0,,-245,-318,1044
2010-03-23,55200.0,55600.0,4501.0,,-2860,366,1993
2010-03-24,56100.0,56200.0,5584.0,,-1893,168,1715
2010-03-25,56300.0,55300.0,2543.0,,432,-760,396
2010-03-26,54600.0,54300.0,4959.0,,1291,-344,-510
2010-03-29,53300.0,53200.0,2586.0,,-18,-15,33
2010-03-30,53400.0,53700.0,2426.0,,227,-208,-144
2010-03-31,53500.0,52900.0,3125.0,,-166,-202,205
2010-04-01,52700.0,53800.0,2087.0,,-1423,61,1019
2010-04-02,53000.0,52600.0,3190.0,,1130,-474,-83
2010-04-05,52500.0,52100.0,3768.0,,-756,-191,215
2010-04-06,52100.0,52600.0,4240.0,,-330,-1501,1794
2010-04-07,53200.0,52300.0,7003.0,,1363,-3908,2518
2010-04-08,52000.0,52100.0,10734.0,,2605,-4576,1684
2010-04-09,51900.0,51300.0,8710.0,,2114,-4006,852
2010-04-12,51000.0,51800.0,5546.0,,-565,-1182,1551
2010-04-13,52100.0,51300.0,4614.0,,797,-1564,777
2010-04-14,51500.0,51900.0,4664.0,,-509,-1485,2001
2010-04-15,51400.0,51700.0,3528.0,,718,-780,323
2010-04-16,51500.0,51100.0,3239.0,,1012,-924,273
2010-04-19,51600.0,51100.0,7112.0,,-248,-1368,1499
2010-04-20,51900.0,51100.0,4552.0,,770,-2168,1427
2010-04-21,51400.0,51100.0,4354.0,,1012,-1286,159
2010-04-22,51100.0,51000.0,5561.0,,445,-1253,909
2010-04-23,51000.0,50900.0,4937.0,,2223,-2418,238
2010-04-26,50700.0,51000.0,4302.0,,-706,-72,387
2010-04-27,50800.0,51000.0,2396.0,,-429,56,271
2010-04-28,49550.0,49000.0,23369.0,,9066,-861,-8778
2010-04-29,49500.0,48500.0,8154.0,,-810,0,740
2010-04-30,48050.0,48500.0,4936.0,,-130,-80,190
2010-05-03,49000.0,49450.0,6302.0,,-4210,400,3300
2010-05-04,49600.0,49800.0,3283.0,,-749,69,1180
2010-05-06,49800.0,48550.0,3375.0,,110,620,-670
2010-05-07,48000.0,47800.0,11024.0,,751,9,-1030
2010-05-10,48700.0,48850.0,4078.0,,-295,-160,585
2010-05-11,48500.0,47500.0,7910.0,,860,-1190,220
2010-05-12,47550.0,47150.0,6702.0,,675,-1365,-130
2010-05-13,46900.0,46700.0,4714.0,,-1050,820,770
2010-05-14,46500.0,46150.0,5588.0,,290,-30,-610
2010-05-17,45200.0,46300.0,13530.0,,-1220,1190,2570
2010-05-18,45250.0,44500.0,12363.0,,320,-940,-900
2010-05-19,44050.0,41350.0,20174.0,,12304,-5914,-230
2010-05-20,41550.0,41700.0,13566.0,,-3143,-2237,7680
2010-05-24,41650.0,42400.0,8251.0,,-2830,-1950,5340
2010-05-25,41700.0,40800.0,13752.0,,-770,-2490,3690
2010-05-26,41750.0,40000.0,11743.0,,4696,-3050,-136
2010-05-27,42000.0,38400.0,54896.0,,34818,-35910,1132
2010-05-28,38700.0,37850.0,96318.0,,33311,-65775,14044
2010-05-31,37900.0,38700.0,38249.0,,5878,-20418,6220
2010-06-01,39000.0,39850.0,71985.0,,11170,-32020,7440
2010-06-03,41000.0,40950.0,35065.0,,4909,-17509,1610
2010-06-04,41350.0,41100.0,41132.0,,882,-25502,7830
2010-06-07,40150.0,41050.0,26513.0,,-9570,-270,-5830
2010-06-08,41500.0,45300.0,50092.0,,-18000,230,-880
2010-06-09,45000.0,44400.0,12462.0,,182,1148,-920
2010-06-10,44850.0,43700.0,16190.0,,-1301,-249,200
2010-06-11,43500.0,44500.0,11391.0,,-5049,1199,3100
2010-06-14,44550.0,45500.0,17677.0,,-1915,1375,2250
2010-06-15,46000.0,45900.0,18596.0,,-6770,2780,940
2010-06-16,46600.0,47100.0,11985.0,,-2750,150,2720
2010-06-17,47300.0,47100.0,16531.0,,486,544,-1940
2010-06-18,46200.0,47200.0,9126.0,,-1198,568,-550
2010-06-21,46950.0,47150.0,6506.0,,-1510,650,-190
2010-06-22,47100.0,47550.0,8250.0,,-3040,630,1100
2010-06-23,47550.0,46900.0,10852.0,,71,489,-2290
2010-06-24,45500.0,48300.0,25721.0,,-5890,2670,-720
2010-06-25,48200.0,48600.0,15477.0,,-2328,2258,-4490
2010-06-28,47600.0,49000.0,14290.0,,-1880,800,-580
2010-06-29,49000.0,48950.0,3469.0,,-1980,110,1170
2010-06-30,47200.0,48600.0,12807.0,,-2251,1590,-170
2010-07-01,48600.0,52500.0,54309.0,,-18630,16840,1570
2010-07-02,53000.0,52300.0,32352.0,,5726,302,-5307
2010-07-05,51900.0,50900.0,10285.0,,-233,196,-1557
2010-07-06,50100.0,50000.0,13214.0,,900,-788,-112
2010-07-07,49350.0,49650.0,9881.0,,-104,-282,328
2010-07-08,49650.0,48700.0,14408.0,,-5310,1110,3360
2010-07-09,49100.0,49000.0,6020.0,,-1570,-10,1320
2010-07-12,48250.0,49100.0,8311.0,,-1570,560,-80
2010-07-13,48550.0,50700.0,22179.0,,-7450,9340,-320
2010-07-14,51800.0,52700.0,20935.0,,-652,-2532,2704
2010-07-15,52700.0,53000.0,11675.0,,-5196,4393,803
2010-07-16,52500.0,52900.0,13658.0,,-7363,4543,2810
2010-07-19,52100.0,53000.0,8224.0,,-1983,1809,349
2010-07-20,53000.0,52600.0,9868.0,,-1902,3909,-1328
2010-07-21,52900.0,51900.0,10956.0,,-1806,3306,-1432
2010-07-22,51000.0,51900.0,9213.0,,-3407,4123,-1512
2010-07-23,52000.0,51900.0,7407.0,,-1522,2859,-1263
2010-07-26,51500.0,51500.0,6283.0,,-1117,2030,-703
2010-07-27,51100.0,51800.0,6653.0,,-1141,1364,33
2010-07-28,51200.0,52100.0,3989.0,,-1411,796,30
2010-07-29,51300.0,52100.0,3784.0,,-1521,927,794
2010-07-30,52100.0,51400.0,2341.0,,-328,-151,469
2010-08-02,51700.0,50300.0,4095.0,,-198,291,-103
2010-08-03,50400.0,50800.0,2431.0,,593,-33,-567
2010-08-04,50500.0,52300.0,7559.0,,-4900,4495,115
2010-08-05,51300.0,50900.0,3009.0,,587,-1,-677
2010-08-06,50600.0,51300.0,2319.0,,-627,13,614
2010-08-09,51100.0,51300.0,4557.0,,-2973,2569,384
2010-08-10,51400.0,52300.0,7460.0,,-2888,2897,271
2010-08-11,52200.0,50400.0,5617.0,,2183,-17,-1603
2010-08-12,50100.0,50100.0,6528.0,,1727,987,-2074
2010-08-13,50600.0,49400.0,5747.0,,3338,-810,-2498
2010-08-16,49300.0,48400.0,4740.0,,2840,-100,-2730
2010-08-17,48400.0,50400.0,11037.0,,1270,-2930,1310
2010-08-18,49550.0,51500.0,31860.0,,1463,-11568,10198
2010-08-19,51600.0,51200.0,5305.0,,-1329,-422,832
2010-08-20,50800.0,50800.0,3452.0,,-1665,868,707
2010-08-23,51900.0,52000.0,8937.0,,-3084,1851,1203
2010-08-24,52000.0,51100.0,3717.0,,501,-435,327
2010-08-25,51000.0,50200.0,3374.0,,508,-467,-46
2010-08-26,50000.0,49300.0,5480.0,,1107,-392,276
2010-08-27,48950.0,49200.0,7468.0,,670,-850,-1580
2010-08-30,49250.0,49150.0,2710.0,,500,-540,-70
2010-08-31,48900.0,48100.0,3356.0,,1921,-1141,-330
2010-09-01,48150.0,48350.0,13339.0,,2118,-6688,4560
2010-09-02,48500.0,48600.0,3555.0,,600,-800,1150
2010-09-03,49100.0,48650.0,3540.0,,1610,-1300,740
2010-09-06,48700.0,48600.0,3394.0,,1630,-1390,-260
2010-09-07,48550.0,48350.0,7866.0,,4263,-983,-720
2010-09-08,48100.0,49450.0,11796.0,,1408,-4328,2760
2010-09-09,49200.0,48250.0,18567.0,,4691,-842,4291
2010-09-10,48900.0,49300.0,8940.0,,-5100,-390,5630
2010-09-13,50300.0,51800.0,15946.0,,-2599,1409,2070
2010-09-14,52100.0,56500.0,93539.0,,9655,-10832,7109
2010-09-15,57700.0,64900.0,112464.0,,-19675,114,19561
2010-09-16,65500.0,63000.0,115283.0,,4721,-241,-4460
2010-09-17,63000.0,59300.0,66468.0,,7568,-1417,-4344
2010-09-20,59300.0,62900.0,67669.0,,-4561,5467,-646
2010-09-24,62500.0,70000.0,195465.0,,16605,1759,-18344
2010-09-27,71500.0,80500.0,205471.0,,15628,1428,-16976
2010-09-28,83500.0,70800.0,550132.0,,41629,-16980,-24406
2010-09-29,72400.0,71300.0,150854.0,,-85,-606,2815
2010-09-30,73000.0,71300.0,101006.0,,8035,-2962,42
2010-10-01,69800.0,66500.0,105894.0,,-8432,1600,1231
2010-10-04,68200.0,67400.0,86454.0,,-3264,3301,1717
2010-10-05,66800.0,66600.0,36946.0,,-6568,1008,5227
2010-10-06,71200.0,76500.0,186876.0,,46749,-5656,-20853
2010-10-07,78700.0,72100.0,329827.0,,28499,42,-13451
2010-10-08,72500.0,73400.0,61955.0,,-704,4474,-1272
2010-10-11,73700.0,70400.0,65075.0,,257,10592,5173
2010-10-12,70600.0,72200.0,135024.0,,10597,3402,-1409
2010-10-13,73000.0,72400.0,48200.0,,-3931,3235,937
2010-10-14,72100.0,75000.0,196599.0,,-22963,68799,-15411
2010-10-15,76000.0,74700.0,75707.0,,17630,707,3092
2010-10-18,76900.0,73100.0,49031.0,,-1800,1951,385
2010-10-19,73100.0,74000.0,142833.0,,-6962,2090,15033
2010-10-20,73500.0,74100.0,64391.0,,-2058,7320,-700
2010-10-21,75500.0,77000.0,144819.0,,-25877,26304,6141
2010-10-22,80000.0,78000.0,106100.0,,-3463,4502,-1699
2010-10-25,77000.0,78400.0,49526.0,,-12273,2992,6750
2010-10-26,79900.0,84000.0,225411.0,,-16609,11984,5524
2010-10-27,84700.0,84300.0,100447.0,,-3208,1181,3605
2010-10-28,85000.0,79000.0,78461.0,,-16992,-4114,21059
2010-10-29,78900.0,78400.0,81644.0,,-9939,-370,10134
2010-11-01,80000.0,80900.0,71268.0,,-15580,-4775,19477
2010-11-02,80500.0,84700.0,83333.0,,-19910,-549,19472
2010-11-03,85500.0,85800.0,67861.0,,-17727,-1835,14536
2010-11-04,87100.0,84000.0,38370.0,,-3351,3946,-458
2010-11-05,84000.0,82500.0,72657.0,,299,-4598,4056
2010-11-08,84500.0,84100.0,48227.0,,-15270,-2835,14875
2010-11-09,84500.0,84300.0,43388.0,,-19152,8536,8613
2010-11-10,86000.0,85300.0,142911.0,,-13028,1516,7013
2010-11-11,85800.0,84400.0,214328.0,,1290,-2609,-1664
2010-11-12,86500.0,81200.0,85183.0,,4618,2345,-2418
2010-11-15,81500.0,76000.0,85282.0,,-11403,12447,-718
2010-11-16,73600.0,64700.0,269027.0,,38127,-33614,10873
2010-11-17,63600.0,66300.0,108057.0,,-1691,-10851,12299
2010-11-18,67000.0,67300.0,55390.0,,-847,413,-3078
2010-11-19,68300.0,69600.0,72104.0,,8704,-4367,-1555
2010-11-22,71200.0,72600.0,75635.0,,-12947,5676,-3006
2010-11-23,74400.0,80700.0,225106.0,,-17559,5210,3055
2010-11-24,78400.0,82000.0,219588.0,,1383,-9714,4421
2010-11-25,84100.0,83000.0,81446.0,,-26075,-1883,12505
2010-11-26,83200.0,83000.0,58193.0,,-27690,597,16830
2010-11-29,83500.0,82100.0,128842.0,,-26266,-18698,19927
2010-11-30,83200.0,86000.0,138477.0,,-19307,-10,13066
2010-12-01,84800.0,91400.0,271970.0,,-14018,-48347,36312
2010-12-02,94300.0,91500.0,135554.0,,1284,-7402,6925
2010-12-03,93000.0,88500.0,111044.0,,-4217,-6752,-1304
2010-12-06,90000.0,88000.0,54602.0,,-365,285,-3534
2010-12-07,88000.0,83100.0,59525.0,,639,-5768,2539
2010-12-08,83400.0,83700.0,50104.0,,-2904,-4305,5443
2010-12-09,84600.0,77100.0,141446.0,,13124,-230,-20743
2010-12-10,77600.0,82600.0,153064.0,,-27898,-1274,18401
2010-12-13,81500.0,87600.0,103702.0,,-25278,-137,13217
2010-12-14,88600.0,87900.0,79045.0,,-9428,-206,964
2010-12-15,88600.0,89300.0,40998.0,,-13779,1048,6850
2010-12-16,93100.0,99900.0,280862.0,,-680,5025,-4757
2010-12-17,104500.0,109500.0,289541.0,,-15114,-96,14843
2010-12-20,106500.0,107000.0,127267.0,,-8266,83,8236
2010-12-21,111000.0,105000.0,133111.0,,-25086,-4813,29053
2010-12-22,104500.0,105000.0,51323.0,,-10463,-4117,12609
2010-12-23,104000.0,105000.0,74201.0,,-16836,144,12728
2010-12-24,102500.0,105000.0,82291.0,,-40274,-6675,24558
2010-12-27,98500.0,111000.0,73414.0,,-12562,-10,9886
2010-12-28,121000.0,127500.0,132293.0,,616,-5,-4232
2010-12-29,135000.0,146500.0,345833.0,,-33967,29332,4135
2010-12-30,149500.0,168000.0,139211.0,,11723,1041,-13110
2011-01-03,185000.0,193000.0,166830.0,8.1,6419,-6899,547
2011-01-04,206500.0,187500.0,535490.0,7.87,37906,-16269,-3181
2011-01-05,190000.0,159500.0,418411.0,6.7,6726,612,1899
2011-01-06,163000.0,156500.0,376687.0,6.57,23968,-26170,983
2011-01-07,157500.0,154000.0,216162.0,6.47,357,1811,-1220
2011-01-10,151000.0,153000.0,175669.0,6.43,-8236,2765,4824
2011-01-11,152000.0,143000.0,166709.0,6.01,456,235,-807
2011-01-12,146000.0,143500.0,94258.0,6.03,-2392,-63,3837
2011-01-13,144500.0,137000.0,99545.0,5.75,7087,-1476,-3645
2011-01-14,135500.0,130500.0,154222.0,5.48,-3351,1218,3215
2011-01-17,131500.0,127000.0,133300.0,5.33,6250,-1036,-4601
2011-01-18,128500.0,121000.0,111002.0,5.08,-6506,3693,2861
2011-01-19,125000.0,127500.0,195404.0,5.35,325,130,-1158
2011-01-20,131000.0,119500.0,218118.0,5.02,7107,1485,-7985
2011-01-21,120000.0,113500.0,106699.0,4.77,-15279,-40,14841
2011-01-24,115000.0,115500.0,177981.0,4.85,19356,-24747,5962
2011-01-25,117500.0,111000.0,140294.0,4.66,492,788,-2329
2011-01-26,111000.0,113500.0,78245.0,4.77,-1908,1508,290
2011-01-27,114000.0,110500.0,69898.0,4.64,4969,-1561,-2473
2011-01-28,111000.0,106500.0,46774.0,4.47,-2093,56,2299
2011-01-31,104000.0,106000.0,46594.0,4.45,-5891,1,3295
2011-02-01,107500.0,121500.0,253671.0,5.1,3756,4460,-5400
2011-02-07,125500.0,112000.0,226658.0,4.7,18130,-2983,-15420
2011-02-08,113000.0,111500.0,125888.0,4.68,1078,-251,-755
2011-02-09,112000.0,107000.0,58593.0,4.49,-2286,98,2208
2011-02-10,106000.0,109000.0,80445.0,4.58,-263,-211,-382
2011-02-11,109000.0,120000.0,484452.0,5.04,4294,590,-3914
2011-02-14,117500.0,110000.0,169246.0,4.62,11734,608,-12140
2011-02-15,109000.0,112500.0,240027.0,4.72,10117,-9963,527
2011-02-16,115000.0,122000.0,466287.0,5.12,-3571,-6105,9245
2011-02-17,124500.0,122000.0,169434.0,5.12,12778,-264,-12334
2011-02-18,123500.0,121000.0,93298.0,5.08,-2615,-210,2343
2011-02-21,121000.0,117000.0,127255.0,4.91,-1198,-508,2690
2011-02-22,117000.0,113500.0,143929.0,4.77,15358,-3493,-5853
2011-02-23,114000.0,106500.0,134911.0,4.47,-6191,-337,5769
2011-02-24,105500.0,106500.0,87869.0,4.47,-2162,-168,4721
2011-02-25,106500.0,107500.0,49853.0,4.51,363,931,433
2011-02-28,108500.0,100500.0,79637.0,4.22,-4286,7,4816
2011-03-02,100000.0,95100.0,83911.0,3.99,-3724,39,4286
2011-03-03,95500.0,98300.0,57251.0,4.13,-4123,-260,4904
2011-03-04,101500.0,103500.0,62347.0,4.35,786,-296,-1812
2011-03-07,102000.0,99500.0,53817.0,4.18,4676,-129,-3624
2011-03-08,99600.0,99700.0,33961.0,4.19,-860,-285,-611
2011-03-09,101500.0,101500.0,42578.0,4.26,1207,-889,-157
2011-03-10,102000.0,100000.0,40399.0,4.2,6462,1721,-9208
2011-03-11,98300.0,100500.0,111629.0,4.22,5314,585,-5120
2011-03-14,98100.0,92200.0,69728.0,3.87,3398,566,-3833
2011-03-15,93100.0,92200.0,79142.0,3.87,-12867,11068,3193
2011-03-16,93000.0,93500.0,36119.0,3.93,-6099,5372,-2116
2011-03-17,90500.0,92100.0,47987.0,3.87,-12217,14664,-2006
2011-03-18,93200.0,95200.0,50725.0,4.0,-6468,6340,103
2011-03-21,96000.0,96300.0,32534.0,4.04,1787,106,-1614
2011-03-22,97100.0,95100.0,31411.0,3.99,-1345,504,236
2011-03-23,96500.0,108500.0,360620.0,4.56,19447,-1120,547
2011-03-24,110000.0,106500.0,491898.0,4.47,41642,-1721,-497
2011-03-25,109500.0,110000.0,487336.0,4.62,38459,947,-2332
2011-03-28,115000.0,110000.0,229633.0,4.62,21508,820,-4583
2011-03-29,110500.0,110500.0,115724.0,4.64,-1786,3749,158
2011-03-30,111500.0,110500.0,88763.0,4.64,-3059,4463,-1563
2011-03-31,110500.0,108500.0,55269.0,4.56,-4441,856,3904
2011-04-01,108500.0,110500.0,83536.0,4.64,-8901,719,8201
2011-04-04,112000.0,109500.0,43803.0,4.6,-2159,808,1038
2011-04-05,110000.0,118000.0,289083.0,4.96,-28836,20170,6955
2011-04-06,118500.0,117500.0,96330.0,4.93,1546,-534,-474
2011-04-07,118500.0,114500.0,70223.0,4.81,-1605,-73,2232
2011-04-08,113000.0,120500.0,169480.0,5.06,-13665,-962,15646
2011-04-11,119000.0,124000.0,198095.0,5.21,-16084,4158,14055
2011-04-12,124500.0,120000.0,95544.0,5.04,2307,2672,-4768
2011-04-13,121500.0,121000.0,64172.0,5.08,1874,2558,-3959
2011-04-14,120500.0,117500.0,82829.0,4.93,-3835,2648,1755
2011-04-15,117500.0,118000.0,52135.0,4.96,-5410,2835,652
2011-04-18,119500.0,117500.0,64009.0,4.93,-740,2290,-276
2011-04-19,116500.0,112500.0,82873.0,4.72,2585,-17,-2667
2011-04-20,114000.0,112000.0,59834.0,4.7,860,37,-760
2011-04-21,112000.0,113000.0,52475.0,4.75,-7594,279,5319
2011-04-22,112000.0,111000.0,44790.0,4.66,-2117,-228,2023
2011-04-25,111500.0,111500.0,31834.0,4.68,-2724,-135,3640
2011-04-26,110500.0,107500.0,64389.0,4.51,-2440,-1718,3101
2011-04-27,108000.0,111000.0,58137.0,4.66,-18277,9738,6702
2011-04-28,112500.0,108500.0,31474.0,4.56,1830,-313,393
2011-04-29,109000.0,103500.0,44877.0,4.35,-3830,1280,2249
2011-05-02,104000.0,107500.0,31321.0,4.51,-2998,659,691
2011-05-03,106500.0,106000.0,16978.0,4.45,267,25,46
2011-05-04,105500.0,105000.0,15582.0,4.41,-2598,-60,2928
2011-05-06,105000.0,102500.0,27724.0,4.3,-1674,1399,791
2011-05-09,101500.0,101000.0,40376.0,4.24,-6378,-555,9932
2011-05-11,101000.0,102000.0,22217.0,4.28,-5525,-780,6605
2011-05-12,100500.0,99000.0,30659.0,4.16,5098,991,-5247
2011-05-13,98300.0,94800.0,43766.0,3.98,3030,-818,-2173
2011-05-16,92500.0,95100.0,33465.0,3.99,-9283,12319,-2946
2011-05-17,93100.0,93400.0,37198.0,3.92,-12630,21454,-8792
2011-05-18,94000.0,95100.0,15600.0,3.99,-630,-680,1292
2011-05-19,94800.0,97500.0,47144.0,4.09,-6483,9200,-2568
2011-05-20,97700.0,98100.0,28144.0,4.12,-1761,9202,-7478
2011-05-23,99000.0,97800.0,37955.0,4.11,-6344,11594,-5357
2011-05-24,97100.0,96900.0,22141.0,4.07,-3389,9786,-5730
2011-05-25,96900.0,95600.0,35234.0,4.01,-12686,19883,-7134
2011-05-26,96000.0,99100.0,24935.0,4.16,-6120,7474,-2134
2011-05-27,98500.0,100500.0,25511.0,4.22,-2715,4059,-1630
2011-05-30,102000.0,101500.0,16649.0,4.26,-6159,6612,377
2011-05-31,100000.0,103000.0,23678.0,4.33,-7952,91,4175
2011-06-01,102500.0,100500.0,23460.0,4.22,1329,-3334,1907
2011-06-02,98500.0,98000.0,24044.0,4.12,-5393,7213,-152
2011-06-03,98100.0,99500.0,14413.0,4.18,-8871,5011,2077
2011-06-07,99500.0,104000.0,28924.0,4.37,-8144,5310,1398
2011-06-08,103000.0,104000.0,17766.0,4.37,-3162,5269,-476
2011-06-09,104500.0,99800.0,39279.0,4.19,10519,-3575,-5564
2011-06-10,100000.0,99300.0,23425.0,4.17,-4459,9454,-3672
2011-06-13,98500.0,99600.0,18104.0,4.18,-3915,8296,-5982
2011-06-14,99000.0,98900.0,11622.0,4.15,-549,245,-958
2011-06-15,100500.0,100000.0,12897.0,4.2,-1254,36,962
2011-06-16,99100.0,98600.0,14635.0,4.14,-5021,5403,808
2011-06-17,98700.0,102000.0,25182.0,4.28,-3657,1638,-99
2011-06-20,103000.0,100500.0,16770.0,4.22,2630,-157,-2689
2011-06-21,100500.0,101500.0,13257.0,4.26,-2551,813,951
2011-06-22,102000.0,101500.0,14780.0,4.26,-5109,404,4451
2011-06-23,101000.0,99700.0,26807.0,4.19,4253,-2756,-709
2011-06-24,100500.0,101500.0,22663.0,4.26,-12502,3382,6900
2011-06-27,100000.0,99700.0,21457.0,4.19,3036,4239,-3211
2011-06-28,100000.0,101500.0,14803.0,4.26,-10231,124,6292
2011-06-29,101000.0,101500.0,14303.0,4.26,-9406,1069,7924
2011-06-30,102000.0,106500.0,49525.0,4.47,-5765,1307,4365
2011-07-01,108500.0,119000.0,224736.0,5.0,-13363,13581,-708
2011-07-04,119500.0,118000.0,66648.0,4.96,-6007,1524,3293
2011-07-05,120000.0,124500.0,173644.0,5.23,-7382,5850,-527
2011-07-06,124000.0,126500.0,54487.0,5.31,-7844,610,7258
2011-07-07,128500.0,128000.0,66555.0,5.38,-18507,13474,6304
2011-07-08,129000.0,127000.0,49745.0,5.33,-14342,12203,3723
2011-07-11,128000.0,134000.0,120047.0,5.63,-25950,23698,1558
2011-07-12,133000.0,134000.0,88602.0,5.63,-5623,13239,-7530
2011-07-13,133500.0,126500.0,78644.0,5.31,-3764,3232,4857
2011-07-14,128000.0,127500.0,50505.0,5.35,-2539,-2912,7985
2011-07-15,128500.0,129000.0,46979.0,5.42,-2043,-13,1439
2011-07-18,131000.0,128500.0,37058.0,5.4,-7893,5193,4180
2011-07-19,130000.0,125500.0,31922.0,5.27,-1682,-1931,2108
2011-07-20,126500.0,126500.0,33174.0,5.31,-6356,472,3603
2011-07-21,128000.0,139000.0,168913.0,5.84,-2121,3062,-2165
2011-07-22,141000.0,139500.0,69246.0,5.86,-10971,11766,-1658
2011-07-25,141500.0,134500.0,53289.0,5.65,5564,-3085,-1900
2011-07-26,132500.0,133500.0,43221.0,5.61,-3599,-2505,6461
2011-07-27,133000.0,136000.0,24194.0,5.71,880,339,-1409
2011-07-28,133500.0,130000.0,29267.0,5.46,1334,-601,549
2011-07-29,130000.0,118500.0,100712.0,4.98,20817,-35543,15545
2011-08-01,120000.0,123500.0,28169.0,5.19,-5787,19,4544
2011-08-02,122500.0,119000.0,28617.0,5.0,1129,3440,-2898
2011-08-03,115000.0,113000.0,35749.0,4.75,8336,-7707,2250
2011-08-04,114000.0,112500.0,32047.0,4.72,-3385,709,1411
2011-08-05,107500.0,107000.0,43908.0,4.49,-11375,4670,3747
2011-08-08,107000.0,107000.0,67722.0,4.49,-15699,1743,14032
2011-08-09,107000.0,107500.0,121986.0,4.51,2981,8230,-10792
2011-08-10,113000.0,108500.0,61585.0,4.56,10605,3866,-13734
2011-08-11,108000.0,110500.0,66447.0,4.64,-3549,2688,1171
2011-08-12,113000.0,114000.0,68694.0,4.79,-8676,5268,1333
2011-08-16,118000.0,131000.0,131391.0,5.5,-7564,-204,8272
2011-08-17,135500.0,133000.0,125661.0,5.59,-553,4794,-5473
2011-08-18,135000.0,131000.0,94089.0,5.5,4334,-508,-2764
2011-08-19,127000.0,124500.0,47742.0,5.23,-18155,1476,11927
2011-08-22,138000.0,127500.0,188067.0,5.35,30129,-27365,-5077
2011-08-23,125500.0,125500.0,84014.0,5.27,-8019,-12576,21813
2011-08-24,129000.0,127000.0,63792.0,5.33,608,402,2389
2011-08-25,129500.0,129500.0,33589.0,5.44,3396,-359,-2710
2011-08-26,130500.0,123000.0,49367.0,5.17,4850,-7718,3328
2011-08-29,125000.0,126500.0,31566.0,5.31,-632,-1093,1977
2011-08-30,130000.0,125000.0,36439.0,5.25,-2240,-2199,3762
2011-08-31,125500.0,127000.0,24490.0,5.33,-3405,-100,951
2011-09-01,125500.0,131500.0,106919.0,5.52,-2717,-1144,4592
2011-09-02,134000.0,141000.0,173529.0,5.92,3987,-5137,-2202
2011-09-05,139500.0,141000.0,109181.0,5.92,-5883,4780,-4202
2011-09-06,141000.0,138000.0,86876.0,5.8,-19730,19230,2521
2011-09-07,140500.0,158500.0,195341.0,6.66,-12007,3363,389
2011-09-08,165000.0,159500.0,245678.0,6.7,1338,-504,-1518
2011-09-09,162500.0,160500.0,131191.0,6.74,2024,1935,-1212
2011-09-14,162500.0,142500.0,122446.0,5.98,-2317,869,404
2011-09-15,146500.0,140500.0,78843.0,5.9,-416,-4248,6719
2011-09-16,145000.0,153000.0,71078.0,6.43,-18514,921,13785
2011-09-19,152000.0,154000.0,48091.0,6.47,3482,2081,-3551
2011-09-20,155000.0,154500.0,34026.0,6.49,275,-437,-2486
2011-09-21,155500.0,151500.0,38788.0,6.36,-1566,-413,1693
2011-09-22,148000.0,144000.0,36398.0,6.05,4385,-636,2935
2011-09-23,153000.0,136000.0,284211.0,5.71,16377,-13605,-1653
2011-09-26,140500.0,133500.0,81715.0,5.61,-18147,16168,-495
2011-09-27,139000.0,140000.0,58940.0,5.88,2088,-492,-2862
2011-09-28,142000.0,135500.0,48315.0,5.69,3721,-3345,2861
