Symbol,SPC삼립_시가(원),SPC삼립_종가(원),SPC삼립_거래량(주),SPC삼립_PER(IFRS-연결),SPC삼립_순매수수량(개인)(주),SPC삼립_순매수수량(기관계)(주),SPC삼립_순매수수량(외국인계)(주)
2011-03-03,13400.0,13400.0,20150.0,20.35,-2130,0,2130
2011-03-04,14000.0,13800.0,20834.0,20.95,-640,-10,650
2011-03-07,13600.0,13800.0,4780.0,20.95,-470,0,470
2011-03-08,13800.0,13650.0,5240.0,20.73,-630,0,630
2011-03-09,13750.0,13400.0,32440.0,20.35,-1580,-10,1590
2011-03-10,13350.0,13550.0,21810.0,20.57,-1390,0,1390
2011-03-11,13450.0,13500.0,16470.0,20.5,-1130,0,1130
2011-03-14,13300.0,13200.0,25580.0,20.04,-300,0,300
2011-03-15,13100.0,13150.0,18935.0,19.97,-507,-3,510
2011-03-16,13250.0,13300.0,8743.0,20.2,-710,0,710
2011-03-17,13400.0,13300.0,10550.0,20.2,-330,0,330
2011-03-18,13150.0,13300.0,3035.0,20.2,-190,0,190
2011-03-21,13450.0,13300.0,8190.0,20.2,-1900,0,1900
2011-03-22,13200.0,13800.0,11870.0,20.95,-1060,-10,1070
2011-03-23,13900.0,13950.0,20230.0,21.18,630,0,-600
2011-03-24,14050.0,13950.0,45420.0,21.18,-1050,0,1050
2011-03-25,13950.0,13650.0,17460.0,20.73,-500,0,500
2011-03-28,13600.0,13400.0,17163.0,20.35,-570,0,570
2011-03-29,13250.0,13400.0,11260.0,20.35,-950,0,950
2011-03-30,13300.0,13350.0,17820.0,20.27,-1900,0,1900
2011-03-31,13400.0,13500.0,13120.0,20.5,-1280,0,1280
2011-04-01,13550.0,13750.0,29560.0,20.88,420,0,-420
2011-04-04,13800.0,13900.0,17440.0,21.11,-350,0,350
2011-04-05,13900.0,13750.0,9640.0,20.88,-399,-1,400
2011-04-06,13750.0,13600.0,18390.0,20.65,-1570,0,1570
2011-04-07,13750.0,13550.0,9590.0,20.57,-350,0,350
2011-04-08,13500.0,13550.0,12260.0,20.57,-650,0,650
2011-04-11,13600.0,13300.0,26576.0,20.2,-2070,0,2070
2011-04-12,13350.0,13100.0,11780.0,19.89,-990,0,690
2011-04-13,13050.0,13200.0,8885.0,20.04,-1620,0,1620
2011-04-14,13400.0,13300.0,5840.0,20.2,60,0,-60
2011-04-15,13200.0,13300.0,6950.0,20.2,-880,0,880
2011-04-18,13300.0,13250.0,9510.0,20.12,-770,0,770
2011-04-19,13250.0,13200.0,6740.0,20.04,-10,0,10
2011-04-20,13150.0,13200.0,17320.0,20.04,-1330,0,1330
2011-04-21,13200.0,13250.0,18620.0,20.12,-2040,0,1440
2011-04-22,13250.0,13200.0,6591.0,20.04,870,0,-870
2011-04-25,13000.0,12800.0,14176.0,19.44,-750,0,450
2011-04-26,12850.0,12500.0,16450.0,18.98,-1660,-10,1070
2011-04-27,12700.0,12700.0,8400.0,19.28,-10,0,10
2011-04-28,12800.0,12850.0,15270.0,19.51,-1720,0,1890
2011-04-29,12750.0,12600.0,5780.0,19.13,-220,0,120
2011-05-02,12900.0,12600.0,7884.0,19.13,-410,0,410
2011-05-03,12750.0,13300.0,6280.0,20.2,-510,0,510
2011-05-04,13400.0,13100.0,9651.0,19.89,210,0,-210
2011-05-06,13300.0,12900.0,4860.0,19.59,-600,0,600
2011-05-09,13150.0,12900.0,2060.0,19.59,160,0,-160
2011-05-11,12900.0,13000.0,4660.0,19.74,-190,0,190
2011-05-12,13000.0,12900.0,12990.0,19.59,260,0,-260
2011-05-13,12950.0,12850.0,3280.0,19.51,50,0,-50
2011-05-16,12950.0,12800.0,2570.0,19.44,430,0,-430
2011-05-17,13000.0,14100.0,210571.0,21.41,1990,0,3220
2011-05-18,14300.0,14150.0,68875.0,21.49,-320,0,320
2011-05-19,14200.0,13550.0,28550.0,20.57,-1280,0,1280
2011-05-20,13550.0,13550.0,11110.0,20.57,-470,0,470
2011-05-23,13450.0,13300.0,13320.0,20.2,640,0,-640
2011-05-24,13000.0,13700.0,50968.0,20.8,1010,0,-1010
2011-05-25,13700.0,13600.0,11510.0,20.65,-310,0,310
2011-05-26,13300.0,13900.0,9853.0,21.11,-310,0,310
2011-05-27,13900.0,13800.0,7280.0,20.95,-520,0,520
2011-05-30,13600.0,13700.0,16810.0,20.8,60,0,-60
2011-05-31,13850.0,13550.0,9099.0,20.57,230,0,-230
2011-06-01,13550.0,13050.0,28691.0,19.82,-560,0,460
2011-06-02,12550.0,12750.0,21510.0,19.36,580,0,-580
2011-06-03,12950.0,13000.0,5550.0,19.74,1140,0,-1140
2011-06-07,13050.0,12800.0,7630.0,19.44,-1050,0,1050
2011-06-08,12800.0,12950.0,1464.0,19.66,-260,0,260
2011-06-09,12750.0,13100.0,2520.0,19.89,590,0,-590
2011-06-10,13250.0,13000.0,2880.0,19.74,190,0,-190
2011-06-13,13000.0,12850.0,2810.0,19.51,-120,0,120
2011-06-14,12850.0,12900.0,5850.0,19.59,-10,0,10
2011-06-15,12900.0,13000.0,2961.0,19.74,-80,0,80
2011-06-16,13000.0,12900.0,3956.0,19.59,-60,0,60
2011-06-17,13100.0,12850.0,2230.0,19.51,-50,0,50
2011-06-20,13000.0,13000.0,4720.0,19.74,-120,0,120
2011-06-21,13100.0,13300.0,10871.0,20.2,120,0,-120
2011-06-22,13200.0,13300.0,16738.0,20.2,150,0,-150
2011-06-23,13150.0,13300.0,18467.0,20.2,210,0,-210
2011-06-24,13200.0,13350.0,10763.0,20.27,67,-7,-60
2011-06-27,13350.0,13200.0,4700.0,20.04,270,0,-270
2011-06-28,13400.0,13250.0,6430.0,20.12,0,0,0
2011-06-29,13250.0,13250.0,3080.0,20.12,0,0,0
2011-06-30,13000.0,13150.0,9980.0,19.97,20,0,-20
2011-07-01,13100.0,13200.0,9420.0,20.04,-40,0,40
2011-07-04,13150.0,13000.0,33531.0,19.74,300,0,-300
2011-07-05,12850.0,12900.0,10251.0,19.59,-60,0,60
2011-07-06,12900.0,12950.0,5890.0,19.66,-180,0,180
2011-07-07,13050.0,12850.0,7520.0,19.51,-110,0,110
2011-07-08,12900.0,13000.0,9850.0,19.74,0,0,0
2011-07-11,13100.0,12850.0,7550.0,19.51,-120,0,120
2011-07-12,12550.0,12750.0,9941.0,19.36,360,0,-360
2011-07-13,12750.0,12900.0,3640.0,19.59,-160,0,160
2011-07-14,13000.0,12800.0,5261.0,19.44,0,0,0
2011-07-15,12900.0,13550.0,45000.0,20.57,-210,0,210
2011-07-18,13650.0,13550.0,31690.0,20.57,3370,0,-3370
2011-07-19,13400.0,13450.0,9950.0,20.42,1490,0,-1490
2011-07-20,13600.0,13200.0,19020.0,20.04,40,0,-40
2011-07-21,13250.0,13300.0,8400.0,20.2,-300,-40,340
2011-07-22,13400.0,13300.0,12860.0,20.2,-300,-10,310
2011-07-25,13200.0,13250.0,11342.0,20.12,-270,0,270
2011-07-26,13350.0,13650.0,41510.0,20.73,960,0,-960
2011-07-27,13750.0,13750.0,12092.0,20.88,-151,-9,160
2011-07-28,13650.0,13950.0,28111.0,21.18,160,0,-160
2011-07-29,14050.0,13750.0,17120.0,20.88,450,0,-450
2011-08-01,13800.0,13800.0,11610.0,20.95,-1990,0,-10
2011-08-02,13800.0,13700.0,8540.0,20.8,-700,0,700
2011-08-03,13300.0,13300.0,10977.0,20.2,550,0,-550
2011-08-04,13350.0,13350.0,23710.0,20.27,1440,0,-1640
2011-08-05,12800.0,12700.0,25371.0,19.28,2060,0,-2060
2011-08-08,12550.0,12100.0,35314.0,18.37,1230,0,-1370
2011-08-09,11700.0,12400.0,65080.0,18.83,4070,0,-4070
2011-08-10,12250.0,12400.0,14520.0,18.83,1080,0,-1080
2011-08-11,12100.0,12500.0,9400.0,18.98,-490,0,490
2011-08-12,12600.0,12650.0,9189.0,19.21,-520,0,520
2011-08-16,12650.0,13550.0,33610.0,20.57,3110,-10,-3100
2011-08-17,13350.0,13100.0,30340.0,19.89,2780,0,-2780
2011-08-18,13200.0,13100.0,17810.0,19.89,-360,0,360
2011-08-19,12800.0,12550.0,20230.0,19.06,-140,0,140
2011-08-22,12800.0,13000.0,34580.0,19.74,2770,0,-2770
2011-08-23,13000.0,12900.0,7170.0,19.59,-1740,0,1740
2011-08-24,12900.0,12900.0,5580.0,19.59,-410,0,410
2011-08-25,12850.0,12850.0,26430.0,19.51,-660,0,660
2011-08-26,12850.0,12750.0,3290.0,19.36,-340,0,340
2011-08-29,12800.0,12950.0,11481.0,19.66,3390,0,750
2011-08-30,12900.0,13050.0,10550.0,19.82,-640,-10,650
2011-08-31,12950.0,12950.0,4750.0,19.66,-1150,0,1150
2011-09-01,12950.0,13150.0,9380.0,19.97,-460,0,460
2011-09-02,13200.0,12850.0,6160.0,19.51,2100,0,-2100
2011-09-05,12650.0,12500.0,11550.0,18.98,340,0,-340
2011-09-06,12500.0,12400.0,7650.0,18.83,-130,0,130
2011-09-07,12750.0,12700.0,17190.0,19.28,190,0,-190
2011-09-08,13000.0,12850.0,560.0,19.51,-90,0,90
2011-09-09,13000.0,12850.0,3630.0,19.51,-110,0,110
2011-09-14,12750.0,12650.0,2290.0,19.21,-200,0,200
2011-09-15,12950.0,12800.0,7841.0,19.44,190,0,-190
2011-09-16,12700.0,12750.0,5080.0,19.36,-510,0,510
2011-09-19,12600.0,12600.0,3460.0,19.13,-600,0,600
2011-09-20,12500.0,12700.0,1570.0,19.28,-380,0,380
2011-09-21,12750.0,12750.0,3190.0,19.36,-540,0,540
2011-09-22,12450.0,12600.0,4290.0,19.13,-70,0,70
2011-09-23,12400.0,12200.0,5360.0,18.52,300,0,-300
2011-09-26,11900.0,11750.0,23297.0,17.84,1010,0,-1010
2011-09-27,12000.0,12100.0,3260.0,18.37,-640,0,640
2011-09-28,12250.0,11900.0,2322.0,18.07,-670,0,670
2011-09-29,11900.0,12000.0,4590.0,18.22,60,0,-60
2011-09-30,11900.0,11900.0,1730.0,18.07,-200,0,200
2011-10-04,11600.0,11500.0,4940.0,17.46,130,0,-130
2011-10-05,11450.0,11350.0,4250.0,17.23,-200,0,200
2011-10-06,11600.0,11500.0,2880.0,17.46,30,0,-30
2011-10-07,11700.0,11700.0,2478.0,17.77,238,-8,-230
2011-10-10,11600.0,11700.0,2706.0,17.77,-120,0,120
2011-10-11,11750.0,11900.0,7020.0,18.07,60,0,-60
2011-10-12,12000.0,11800.0,5760.0,17.92,-110,0,110
2011-10-13,12000.0,12050.0,1152.0,18.3,210,0,-210
2011-10-14,12100.0,12050.0,3400.0,18.3,90,0,-90
2011-10-17,12300.0,12200.0,7280.0,18.52,20,0,-20
2011-10-18,11950.0,12050.0,2610.0,18.3,60,0,-60
2011-10-19,12300.0,12250.0,6090.0,18.6,-120,0,120
2011-10-20,12350.0,11900.0,3440.0,18.07,180,0,-180
2011-10-21,12150.0,12000.0,2240.0,18.22,170,0,-170
2011-10-24,12150.0,12000.0,4570.0,18.22,140,0,-140
2011-10-25,12200.0,11850.0,14500.0,17.99,160,0,-160
2011-10-26,11850.0,11850.0,5030.0,17.99,-20,0,20
2011-10-27,12050.0,12000.0,2970.0,18.22,160,0,-160
2011-10-28,12100.0,11900.0,6670.0,18.07,140,0,-140
2011-10-31,11950.0,11900.0,3060.0,18.07,140,0,-140
2011-11-01,11900.0,11800.0,5801.0,17.92,510,0,-510
2011-11-02,11550.0,11800.0,5711.0,17.92,950,0,-960
2011-11-03,12250.0,11900.0,2460.0,18.07,440,0,-440
2011-11-04,11950.0,12050.0,5090.0,18.3,400,0,-400
2011-11-07,12000.0,11950.0,3361.0,18.15,160,0,-160
2011-11-08,11950.0,11900.0,1780.0,18.07,160,-10,-150
2011-11-09,12100.0,11900.0,3390.0,18.07,160,0,-160
2011-11-10,11650.0,11650.0,6240.0,17.69,-20,0,20
2011-11-11,11800.0,11750.0,810.0,17.84,10,0,-10
2011-11-14,11750.0,11900.0,6960.0,18.07,10,0,0
2011-11-15,11900.0,11800.0,11290.0,17.92,-20,0,20
2011-11-16,11700.0,11350.0,70890.0,17.23,630,0,-630
2011-11-17,11350.0,11200.0,15045.0,17.01,-650,0,550
2011-11-18,11050.0,11000.0,8056.0,16.7,-80,0,80
2011-11-21,10900.0,10800.0,9901.0,16.4,0,0,0
2011-11-22,10950.0,11000.0,2970.0,16.7,0,0,0
2011-11-23,11000.0,10700.0,5830.0,16.25,0,0,0
2011-11-24,10800.0,10750.0,3621.0,16.32,-40,0,40
2011-11-25,10700.0,10650.0,5410.0,16.17,0,0,0
2011-11-28,10650.0,10850.0,6000.0,16.48,20,0,-20
2011-11-29,10950.0,10950.0,3218.0,16.63,250,0,-250
2011-11-30,11000.0,11000.0,2040.0,16.7,-40,0,40
2011-12-01,11300.0,11250.0,11850.0,17.08,-490,0,-110
2011-12-02,11300.0,11250.0,2140.0,17.08,10,0,-40
2011-12-05,11250.0,11350.0,4905.0,17.23,80,0,-80
2011-12-06,11400.0,11250.0,7450.0,17.08,100,0,-100
2011-12-07,11300.0,11300.0,6120.0,17.16,-1020,1050,-40
2011-12-08,11500.0,12950.0,89033.0,19.66,-1110,2950,-1760
2011-12-09,14450.0,14850.0,837468.0,22.55,6240,-4000,-3140
2011-12-12,15300.0,14150.0,597372.0,21.49,40,0,-40
2011-12-13,13950.0,13800.0,243649.0,20.95,-610,0,320
2011-12-14,13950.0,13150.0,186829.0,19.97,970,0,-320
2011-12-15,13150.0,12700.0,130200.0,19.28,210,0,-210
2011-12-16,12850.0,12800.0,72420.0,19.44,-190,0,190
2011-12-19,13050.0,12500.0,284401.0,18.98,-530,0,30
2011-12-20,12500.0,12300.0,131444.0,18.68,-150,0,150
2011-12-21,12600.0,12350.0,94371.0,18.75,-110,0,110
2011-12-22,12450.0,12600.0,85669.0,19.13,610,0,490
2011-12-23,12700.0,12500.0,64120.0,18.98,-12010,6000,10
2011-12-26,12650.0,12500.0,58128.0,18.98,-2990,0,1490
2011-12-27,12650.0,12300.0,56091.0,18.68,-430,0,-1480
2011-12-28,12200.0,12050.0,46124.0,18.3,-950,0,220
2011-12-29,12050.0,12150.0,22801.0,18.45,-850,0,850
2012-01-02,12200.0,11900.0,20358.0,16.57,750,0,-750
2012-01-03,11950.0,12000.0,20486.0,16.71,510,0,-510
2012-01-04,12100.0,12250.0,41187.0,17.06,90,0,210
2012-01-05,12300.0,12150.0,42193.0,16.92,1678,-8,-390
2012-01-06,12150.0,12100.0,19564.0,16.85,280,0,-280
2012-01-09,12100.0,11800.0,20638.0,16.43,50,0,-50
2012-01-10,11900.0,11850.0,19580.0,16.5,-920,0,920
2012-01-11,11850.0,11600.0,31984.0,16.15,-370,0,370
2012-01-12,11550.0,11700.0,12998.0,16.29,-120,0,120
2012-01-13,11800.0,11450.0,31482.0,15.94,-1130,0,550
2012-01-16,11350.0,11100.0,20712.0,15.45,-2490,0,1790
2012-01-17,11100.0,11300.0,14028.0,15.73,50,0,450
2012-01-18,11300.0,11250.0,11611.0,15.66,-400,0,400
2012-01-19,11300.0,11250.0,13393.0,15.66,130,0,-130
2012-01-20,11300.0,11300.0,15250.0,15.73,-340,-20,360
2012-01-25,11300.0,11150.0,7420.0,15.52,-190,0,190
2012-01-26,11000.0,11400.0,13380.0,15.87,-1140,0,980
2012-01-27,11700.0,13100.0,177604.0,18.24,4910,5370,-2700
2012-01-30,13650.0,12100.0,443548.0,16.85,12550,-10380,-3020
2012-01-31,12150.0,12500.0,459567.0,17.4,-230,0,480
2012-02-01,12950.0,12350.0,87940.0,17.19,-1060,0,1060
2012-02-02,12400.0,12500.0,50414.0,17.4,-510,0,1010
2012-02-03,12500.0,12200.0,32460.0,16.99,-220,0,220
2012-02-06,12500.0,12400.0,58835.0,17.26,-670,0,-630
2012-02-07,12400.0,12650.0,56599.0,17.61,-3270,0,270
2012-02-08,12800.0,13000.0,59232.0,18.1,-3720,0,-1980
2012-02-09,13000.0,13000.0,37652.0,18.1,580,0,-580
2012-02-10,13050.0,12900.0,37100.0,17.96,20,0,-20
2012-02-13,12850.0,13250.0,69584.0,18.45,-190,0,-310
2012-02-14,13250.0,13150.0,36635.0,18.31,-11792,-8,0
2012-02-15,13200.0,13100.0,34510.0,18.24,-200,0,500
2012-02-16,13050.0,13450.0,71699.0,18.73,280,0,-280
2012-02-17,13500.0,14450.0,194704.0,20.12,900,0,-530
2012-02-20,14700.0,14500.0,179141.0,20.19,16590,-10,-16580
2012-02-21,14600.0,15100.0,85942.0,21.02,-4460,2480,980
2012-02-22,15100.0,15400.0,101270.0,21.44,-1630,0,1630
2012-02-23,15150.0,15750.0,161530.0,21.93,-8850,1230,7620
2012-02-24,15850.0,15550.0,43840.0,21.65,-7470,2280,1190
2012-02-27,15700.0,15400.0,58650.0,21.44,-5050,-10,5060
2012-02-28,15500.0,15100.0,56300.0,21.02,120,0,-1120
2012-02-29,15100.0,15950.0,71200.0,22.21,-1470,2740,-1270
2012-03-02,16100.0,18200.0,233858.0,25.34,-8500,4550,-2450
2012-03-05,18500.0,17700.0,90787.0,24.64,-177,-3,580
2012-03-06,17600.0,17350.0,80578.0,24.16,840,0,160
2012-03-07,16950.0,17400.0,68187.0,24.23,-8790,0,10090
2012-03-08,17300.0,17000.0,52713.0,23.67,-6620,5970,1150
2012-03-09,17100.0,17400.0,54426.0,24.23,-15990,6910,9080
2012-03-12,17700.0,17700.0,128820.0,24.64,-8540,12030,-4330
2012-03-13,17800.0,18050.0,80529.0,25.13,-10310,10850,-540
2012-03-14,18250.0,18200.0,52870.0,25.34,2090,0,-2090
2012-03-15,18100.0,19300.0,103802.0,26.87,-40,0,-960
2012-03-16,19300.0,18500.0,110390.0,25.76,-3560,-60,3020
2012-03-19,18400.0,18150.0,40560.0,25.27,440,0,-440
2012-03-20,18100.0,17300.0,93481.0,24.09,-4460,6000,160
2012-03-21,17200.0,16800.0,49048.0,23.39,380,2000,620
2012-03-22,17000.0,17200.0,27779.0,23.95,-2710,0,2710
2012-03-23,17150.0,17500.0,30461.0,24.36,140,1460,-1600
2012-03-26,17600.0,17000.0,21450.0,23.67,70,0,-70
2012-03-27,17000.0,16300.0,64440.0,22.69,-1290,0,1290
2012-03-28,16300.0,16300.0,13570.0,22.69,-2490,0,2490
2012-03-29,16000.0,16200.0,38060.0,22.55,-970,0,970
2012-03-30,16100.0,16500.0,16810.0,22.97,-4640,7000,-1760
2012-04-02,16650.0,16750.0,19490.0,23.32,-3480,0,3480
2012-04-03,16900.0,17600.0,55359.0,24.5,-3290,2100,1190
2012-04-04,17700.0,17600.0,39310.0,24.5,-5070,5000,70
2012-04-05,17300.0,17750.0,27507.0,24.71,-1920,2480,-550
2012-04-06,17950.0,17600.0,25510.0,24.5,-3910,6000,-2090
2012-04-09,17250.0,16300.0,33750.0,22.69,5720,600,-6320
2012-04-10,16000.0,15900.0,28870.0,22.14,-9290,5400,3890
2012-04-12,15900.0,15900.0,23835.0,22.14,-2590,0,1590
2012-04-13,16250.0,16300.0,18516.0,22.69,-2320,0,2320
2012-04-16,16400.0,16300.0,24610.0,22.69,200,0,-200
2012-04-17,16300.0,16100.0,10140.0,22.42,-690,0,690
2012-04-18,16400.0,16300.0,8150.0,22.69,-950,0,450
2012-04-19,16150.0,16300.0,8938.0,22.69,-1890,0,1890
2012-04-20,16350.0,16200.0,5850.0,22.55,-1360,650,710
2012-04-23,16600.0,16300.0,7970.0,22.69,230,500,-730
2012-04-24,16000.0,16350.0,12597.0,22.76,-2700,3700,-500
2012-04-25,16300.0,16500.0,10151.0,22.97,-2220,660,960
2012-04-26,16800.0,17000.0,19680.0,23.67,-1520,990,530
2012-04-27,17050.0,17550.0,34214.0,24.43,-3520,14250,-7890
2012-04-30,17600.0,17600.0,13979.0,24.5,-300,1100,-800
2012-05-02,17600.0,18050.0,34046.0,25.13,-1880,0,2450
2012-05-03,18350.0,18000.0,20060.0,25.06,1910,0,-1410
2012-05-04,18100.0,17300.0,25346.0,24.09,460,300,-760
2012-05-07,17100.0,17600.0,7920.0,24.5,-2170,2000,170
2012-05-08,17600.0,17950.0,11520.0,24.99,-380,200,-30
2012-05-09,17700.0,17900.0,8480.0,24.92,-1470,1620,-150
2012-05-10,17650.0,18000.0,13470.0,25.06,-3120,3100,-40
2012-05-11,18100.0,17850.0,14120.0,24.85,200,220,-420
2012-05-14,18000.0,18300.0,26610.0,25.48,-3820,4650,-830
2012-05-15,18100.0,18450.0,29200.0,25.69,-3400,3310,100
2012-05-16,18600.0,16050.0,223408.0,22.35,-14440,16940,-3000
2012-05-17,16000.0,16100.0,28150.0,22.42,-490,2240,-670
2012-05-18,16050.0,15550.0,62760.0,21.65,-3600,3380,-770
2012-05-21,16200.0,15600.0,33190.0,21.72,190,130,-320
2012-05-22,15700.0,15800.0,10120.0,22.0,-1410,1410,-110
2012-05-23,15800.0,16050.0,9200.0,22.35,-710,160,550
2012-05-24,16000.0,16400.0,12980.0,22.83,-920,990,-70
2012-05-25,16200.0,16100.0,7723.0,22.42,-1240,910,330
2012-05-29,15900.0,16050.0,6423.0,22.35,-1150,1550,-400
2012-05-30,16000.0,15800.0,9520.0,22.0,-140,1730,-90
2012-05-31,15750.0,15600.0,5430.0,21.72,160,740,20
2012-06-01,15600.0,15950.0,4640.0,22.21,-470,200,270
2012-06-04,15450.0,15800.0,5951.0,22.0,-2830,2880,-50
2012-06-05,15650.0,15700.0,5602.0,21.86,-780,90,690
2012-06-07,15900.0,15650.0,4240.0,21.79,-890,100,720
2012-06-08,15850.0,15500.0,7661.0,21.58,1190,-1450,260
2012-06-11,15450.0,15550.0,9271.0,21.65,1860,-1890,30
2012-06-12,15550.0,15550.0,7271.0,21.65,-1390,1350,40
2012-06-13,15700.0,15850.0,6430.0,22.07,-2540,2480,60
2012-06-14,15550.0,15950.0,5510.0,22.21,-790,680,110
2012-06-15,15800.0,16400.0,11613.0,22.83,-5280,5380,-100
2012-06-18,16500.0,16350.0,18390.0,22.76,-270,1010,-940
2012-06-19,16500.0,16500.0,5981.0,22.97,-1890,1890,0
2012-06-20,16550.0,16550.0,18600.0,23.04,-1670,1760,-90
2012-06-21,16500.0,16950.0,25200.0,23.6,4330,0,-30
2012-06-22,16650.0,16750.0,17710.0,23.32,-1880,4370,-390
2012-06-25,16850.0,16950.0,25371.0,23.6,3320,-2520,100
2012-06-26,16900.0,15900.0,48023.0,22.14,20080,-13860,-520
2012-06-27,16000.0,16000.0,9960.0,22.28,-3540,3470,70
2012-06-28,16250.0,16000.0,9730.0,22.28,430,300,-730
2012-06-29,15800.0,15900.0,5050.0,22.14,10,0,-10
2012-07-02,16000.0,15650.0,10400.0,21.79,-2120,2000,120
2012-07-03,15650.0,15900.0,10982.0,22.14,-1310,1210,100
2012-07-04,16100.0,16050.0,5620.0,22.35,660,740,-20
2012-07-05,15900.0,16000.0,7821.0,22.28,-1781,1130,100
2012-07-06,15950.0,16000.0,4639.0,22.28,-29,10,-150
2012-07-09,15800.0,15900.0,8230.0,22.14,-1880,1710,-10
2012-07-10,16050.0,15750.0,3460.0,21.93,-450,440,10
2012-07-11,15700.0,15750.0,8060.0,21.93,-3210,3160,50
2012-07-12,15900.0,15800.0,10860.0,22.0,-2650,2560,-10
2012-07-13,15700.0,15800.0,11130.0,22.0,-2970,3200,-230
2012-07-16,15800.0,15950.0,5230.0,22.21,110,0,100
2012-07-17,15900.0,15750.0,1491.0,21.93,170,0,-80
2012-07-18,15650.0,15400.0,9720.0,21.44,-1120,1160,-40
2012-07-19,15500.0,15600.0,16810.0,21.72,-7750,6770,1680
2012-07-20,15750.0,15650.0,2350.0,21.79,50,0,-50
2012-07-23,15500.0,15450.0,13960.0,21.51,-3230,3810,-580
2012-07-24,15450.0,15500.0,5220.0,21.58,-550,1320,-770
2012-07-25,15100.0,14950.0,9152.0,20.81,-2000,2990,-990
2012-07-26,15050.0,15050.0,9030.0,20.95,-1940,2570,-630
2012-07-27,15100.0,15000.0,6901.0,20.88,-280,340,-60
2012-07-30,15000.0,14800.0,17465.0,20.61,-3310,2890,420
2012-07-31,14800.0,14850.0,13077.0,20.68,-400,100,300
2012-08-01,14850.0,15150.0,11775.0,21.09,-540,0,540
2012-08-02,15100.0,14900.0,4924.0,20.74,-250,0,250
2012-08-03,14850.0,14450.0,12830.0,20.12,360,0,-360
2012-08-06,14550.0,14500.0,6680.0,20.19,1320,-20,-1300
2012-08-07,14500.0,14500.0,5090.0,20.19,640,0,-640
2012-08-08,14500.0,14600.0,13820.0,20.33,250,0,-250
2012-08-09,14500.0,14900.0,11151.0,20.74,1490,0,-1490
2012-08-10,15150.0,15200.0,15620.0,21.16,1140,0,-1140
2012-08-13,15200.0,15250.0,7540.0,21.23,1240,0,-1240
2012-08-14,15250.0,14500.0,89710.0,20.19,32840,-32330,-510
2012-08-16,14550.0,14600.0,23370.0,20.33,1550,-560,-990
2012-08-17,14600.0,14750.0,22960.0,20.54,1870,-830,-1680
2012-08-20,14700.0,14500.0,22060.0,20.19,5590,-4500,-1900
2012-08-21,14450.0,14350.0,30690.0,19.98,3680,-4490,-2040
2012-08-22,14350.0,14300.0,15333.0,19.91,3340,-660,-2680
2012-08-23,14200.0,14250.0,15635.0,19.84,490,780,-1420
2012-08-24,14250.0,14300.0,21210.0,19.91,-1650,-440,-1490
2012-08-27,14200.0,14350.0,19530.0,19.98,-170,540,-570
2012-08-28,14350.0,14400.0,43169.0,20.05,-9380,10220,-840
2012-08-29,14300.0,14600.0,20299.0,20.33,-2330,400,1430
2012-08-30,14600.0,14750.0,13021.0,20.54,-1880,2780,-400
2012-08-31,14650.0,14700.0,3220.0,20.47,40,120,-160
2012-09-03,14900.0,14700.0,5951.0,20.47,330,0,-330
2012-09-04,14900.0,14500.0,8681.0,20.19,-650,1700,-1060
2012-09-05,14400.0,14350.0,14117.0,19.98,670,370,-1040
2012-09-06,14350.0,14200.0,11840.0,19.77,660,0,-960
2012-09-07,14300.0,14350.0,11351.0,19.98,430,0,-430
2012-09-10,14350.0,14200.0,13721.0,19.77,-130,0,-1530
2012-09-11,14000.0,14300.0,9600.0,19.91,-430,0,190
2012-09-12,14400.0,14350.0,13922.0,19.98,-1840,0,-760
2012-09-13,14100.0,14350.0,17568.0,19.98,-2110,0,610
2012-09-14,14500.0,14450.0,21907.0,20.12,4420,0,180
2012-09-17,14350.0,14600.0,13859.0,20.33,150,0,550
2012-09-18,14600.0,14800.0,25204.0,20.61,300,3000,400
2012-09-19,15000.0,15250.0,28130.0,21.23,-7500,7000,-890
2012-09-20,15400.0,15900.0,59261.0,22.14,-13640,14790,-1550
2012-09-21,16000.0,16600.0,128849.0,23.11,19080,-18650,-2250
2012-09-24,16800.0,17250.0,80259.0,24.02,-15330,9810,550
2012-09-25,17250.0,17000.0,31781.0,23.67,-2650,100,750
