Symbol,신세계_시가(원),신세계_종가(원),신세계_거래량(주),신세계_PER(IFRS-연결),신세계_순매수수량(개인)(주),신세계_순매수수량(기관계)(주),신세계_순매수수량(외국인계)(주)
2010-05-24,473500.0,480000.0,43270.0,20.99,-7543,-2694,13320
2010-05-25,476500.0,468000.0,68677.0,20.46,-2274,-4786,8190
2010-05-26,465000.0,476500.0,72447.0,20.83,6623,-27238,20196
2010-05-27,465000.0,464500.0,92165.0,20.31,28057,-22241,-6435
2010-05-28,469000.0,469500.0,67018.0,20.53,2382,-18283,17703
2010-05-31,469500.0,483000.0,49864.0,21.12,-13438,-15607,28930
2010-06-01,479000.0,484500.0,37508.0,21.18,-9498,-9169,20448
2010-06-03,494000.0,503000.0,84892.0,21.99,-31554,-21841,50963
2010-06-04,500000.0,500000.0,75029.0,21.86,4106,-25739,24385
2010-06-07,496000.0,487000.0,48355.0,21.29,-879,3998,-3927
2010-06-08,491500.0,491500.0,61832.0,21.49,-213,-13895,12394
2010-06-09,495000.0,497000.0,38537.0,21.73,-3633,-8380,13691
2010-06-10,500000.0,501000.0,48876.0,21.9,-18146,6364,11649
2010-06-11,508000.0,518000.0,107837.0,22.65,-38885,-28921,65785
2010-06-14,519000.0,526000.0,84355.0,23.0,-33416,-9061,42066
2010-06-15,526000.0,531000.0,83580.0,23.22,-33189,-6239,42587
2010-06-16,529000.0,530000.0,48557.0,23.17,-20725,-6799,27917
2010-06-17,533000.0,524000.0,51012.0,22.91,720,-8778,8743
2010-06-18,517000.0,518000.0,38443.0,22.65,3475,-9616,7138
2010-06-21,532000.0,529000.0,60016.0,23.13,-22252,-15134,40225
2010-06-22,534000.0,540000.0,79554.0,23.61,-27789,-4937,33332
2010-06-23,541000.0,533000.0,64941.0,23.3,-9320,-13283,23111
2010-06-24,527000.0,531000.0,31684.0,23.22,543,-10791,12144
2010-06-25,520000.0,522000.0,46219.0,22.82,5751,-10402,8624
2010-06-28,536000.0,528000.0,29169.0,23.08,-4736,-8455,12742
2010-06-29,528000.0,533000.0,61058.0,23.3,-20346,11679,6602
2010-06-30,530000.0,531000.0,50675.0,23.22,-3068,-2902,7269
2010-07-01,521000.0,526000.0,41363.0,23.0,4577,-2334,6449
2010-07-02,523000.0,523000.0,32672.0,22.87,463,-7354,7465
2010-07-05,526000.0,518000.0,39732.0,22.65,2356,-9390,7723
2010-07-06,518000.0,515000.0,55369.0,22.52,7334,-14803,9044
2010-07-07,518000.0,517000.0,37852.0,22.6,187,-6151,5205
2010-07-08,515000.0,523000.0,37619.0,22.87,-1282,-12623,11360
2010-07-09,520000.0,522000.0,32244.0,22.82,4363,-8774,2432
2010-07-12,524000.0,526000.0,23357.0,23.0,-5347,-3605,10775
2010-07-13,526000.0,539000.0,37315.0,23.57,-18726,6333,7116
2010-07-14,536000.0,543000.0,53768.0,23.74,-27861,-122,28518
2010-07-15,544000.0,540000.0,32357.0,23.61,-1607,-10755,12373
2010-07-16,536000.0,550000.0,28426.0,24.05,-20399,10662,9804
2010-07-19,550000.0,547000.0,28256.0,23.92,-4318,3207,2680
2010-07-20,544000.0,548000.0,31104.0,23.96,-7993,-3089,14435
2010-07-21,550000.0,550000.0,31463.0,24.05,-6223,-7949,14967
2010-07-22,545000.0,550000.0,34234.0,24.05,-9517,3474,2590
2010-07-23,554000.0,556000.0,29636.0,24.31,-8294,1354,5785
2010-07-26,553000.0,546000.0,25909.0,23.87,1690,-5261,4186
2010-07-27,547000.0,543000.0,33212.0,23.74,2527,-4898,2945
2010-07-28,545000.0,553000.0,36846.0,24.18,-14896,5492,6098
2010-07-29,559000.0,569000.0,68798.0,24.88,-30747,11683,19132
2010-07-30,573000.0,566000.0,44659.0,24.75,-8864,-3155,11470
2010-08-02,564000.0,579000.0,34085.0,25.31,-10204,2756,7735
2010-08-03,576000.0,574000.0,26475.0,25.1,-3695,-328,4305
2010-08-04,581000.0,574000.0,38663.0,25.1,-4709,-2006,7754
2010-08-05,569000.0,577000.0,27131.0,25.23,-3754,8127,-5015
2010-08-06,583000.0,575000.0,27831.0,25.14,-4867,1122,4085
2010-08-09,571000.0,578000.0,27416.0,25.27,-1021,-10329,11833
2010-08-10,572000.0,568000.0,18709.0,24.83,1922,-4017,3264
2010-08-11,564000.0,566000.0,24032.0,24.75,-683,-3995,9194
2010-08-12,570000.0,549000.0,54674.0,24.0,3057,-5592,7572
2010-08-13,555000.0,548000.0,77595.0,23.96,6672,-12815,7363
2010-08-16,546000.0,541000.0,46728.0,23.65,4877,3153,-8145
2010-08-17,541000.0,545000.0,32441.0,23.83,-19,30,-1609
2010-08-18,550000.0,553000.0,25560.0,24.18,396,-1074,1116
2010-08-19,558000.0,570000.0,43550.0,24.92,-14200,-1671,10624
2010-08-20,580000.0,571000.0,21350.0,24.96,-6792,264,5764
2010-08-23,580000.0,571000.0,19944.0,24.96,-3623,1763,4569
2010-08-24,571000.0,571000.0,19856.0,24.96,-1018,-2947,5939
2010-08-25,579000.0,562000.0,16058.0,24.57,467,-1873,1336
2010-08-26,558000.0,558000.0,13157.0,24.4,-218,-3929,5336
2010-08-27,566000.0,563000.0,25828.0,24.62,-1051,-5694,10908
2010-08-30,570000.0,579000.0,26254.0,25.31,-3156,-11035,13491
2010-08-31,578000.0,577000.0,26682.0,25.23,-6320,-1649,8736
2010-09-01,585000.0,595000.0,102230.0,26.01,-22687,2391,14117
2010-09-02,599000.0,606000.0,58721.0,26.5,-16565,12827,-3763
2010-09-03,607000.0,613000.0,65654.0,26.8,-12202,955,11523
2010-09-06,625000.0,616000.0,56211.0,26.93,-7040,-8800,15934
2010-09-07,609000.0,606000.0,33146.0,26.5,928,-10390,10949
2010-09-08,598000.0,601000.0,34341.0,26.28,1037,-6866,5586
2010-09-09,611000.0,605000.0,62258.0,26.45,-1235,-3516,4308
2010-09-10,606000.0,601000.0,43945.0,26.28,-1610,-1102,1313
2010-09-13,595000.0,593000.0,55330.0,25.93,5238,5291,-11365
2010-09-14,598000.0,593000.0,46425.0,25.93,5629,-12778,7189
2010-09-15,589000.0,591000.0,50430.0,25.84,4,-8716,10797
2010-09-16,593000.0,608000.0,38579.0,26.58,-8028,-5319,14454
2010-09-17,598000.0,608000.0,30893.0,26.58,-2738,-9603,12415
2010-09-20,619000.0,586000.0,34453.0,25.62,11338,-4056,-3873
2010-09-24,600000.0,610000.0,73235.0,26.67,-10465,-15503,26566
2010-09-27,608000.0,604000.0,21361.0,26.41,-1943,-1748,2276
2010-09-28,596000.0,587000.0,36451.0,25.66,6235,1240,-5956
2010-09-29,591000.0,598000.0,44735.0,26.15,176,-689,-911
2010-09-30,591000.0,601000.0,42388.0,26.28,-1532,-11606,13430
2010-10-01,612000.0,612000.0,48309.0,26.76,-10473,-18635,30705
2010-10-04,612000.0,612000.0,40667.0,26.76,-2742,-12200,18930
2010-10-05,612000.0,617000.0,61042.0,26.98,-11380,-11600,19764
2010-10-06,614000.0,628000.0,47383.0,27.46,-10038,-1558,13210
2010-10-07,622000.0,623000.0,27994.0,27.24,-1293,-391,433
2010-10-08,620000.0,620000.0,22479.0,27.11,-2150,-1300,5294
2010-10-11,631000.0,622000.0,16735.0,27.19,-1279,-1243,1893
2010-10-12,615000.0,612000.0,20315.0,26.76,-347,-2115,6710
2010-10-13,612000.0,590000.0,42096.0,25.8,5877,-189,-5730
2010-10-14,595000.0,603000.0,49688.0,26.36,-1847,-9075,8234
2010-10-15,619000.0,606000.0,40591.0,26.5,-1949,-4548,6544
2010-10-18,606000.0,603000.0,27986.0,26.36,377,-611,6794
2010-10-19,600000.0,585000.0,33775.0,25.58,11316,-3412,-4462
2010-10-20,590000.0,589000.0,27378.0,25.75,633,-2228,281
2010-10-21,600000.0,595000.0,35860.0,26.01,1258,-11046,13690
2010-10-22,602000.0,602000.0,17700.0,26.32,-5160,-3775,7485
2010-10-25,596000.0,623000.0,40150.0,27.24,-8608,-4655,9770
2010-10-26,614000.0,595000.0,44997.0,26.01,12497,-9868,260
2010-10-27,595000.0,585000.0,44073.0,25.58,18819,-5767,-9279
2010-10-28,586000.0,577000.0,41369.0,25.23,19871,-9502,-11510
2010-10-29,591000.0,571000.0,45741.0,24.96,11315,-2297,-7505
2010-11-01,573000.0,580000.0,35657.0,25.36,-6382,6198,-2459
2010-11-02,581000.0,583000.0,29752.0,25.49,-1895,2630,1137
2010-11-03,579000.0,585000.0,39282.0,25.58,-7062,-5845,11129
2010-11-04,584000.0,580000.0,30621.0,25.36,2727,-4103,961
2010-11-05,576000.0,578000.0,59479.0,25.27,7031,-1453,-8793
2010-11-08,577000.0,563000.0,82958.0,24.62,28770,-1849,-27191
2010-11-09,561000.0,565000.0,78016.0,24.7,14574,-1175,-12395
2010-11-10,567000.0,566000.0,51202.0,24.75,4457,2903,-8350
2010-11-11,566000.0,547000.0,124432.0,23.92,7605,12910,-27785
2010-11-12,562000.0,560000.0,95952.0,24.48,-10858,7199,5536
2010-11-15,567000.0,561000.0,55452.0,24.53,552,-109,883
2010-11-16,570000.0,560000.0,62120.0,24.48,1633,565,5704
2010-11-17,561000.0,560000.0,40000.0,24.48,2105,-2072,3855
2010-11-18,568000.0,565000.0,68397.0,24.7,-791,-798,-113
2010-11-19,566000.0,569000.0,39871.0,24.88,4512,-4857,4402
2010-11-22,569000.0,575000.0,28612.0,25.14,-7322,-1048,4946
2010-11-23,579000.0,577000.0,41990.0,25.23,-3446,-7130,15318
2010-11-24,580000.0,577000.0,56392.0,25.23,-11849,-632,12942
2010-11-25,578000.0,578000.0,30321.0,25.27,-1472,-8492,8079
2010-11-26,585000.0,584000.0,41470.0,25.53,-17218,-3814,12918
2010-11-29,587000.0,580000.0,40896.0,25.36,-1362,-599,3936
2010-11-30,576000.0,567000.0,73831.0,24.79,10749,-2959,-7718
2010-12-01,569000.0,578000.0,34920.0,25.27,-3707,945,4013
2010-12-02,576000.0,562000.0,98056.0,24.57,40432,-12498,-26456
2010-12-03,565000.0,567000.0,51882.0,24.79,-2780,-8742,9022
2010-12-06,569000.0,568000.0,26791.0,24.83,-879,-2055,2443
2010-12-07,569000.0,577000.0,37034.0,25.23,-12151,-2058,14390
2010-12-08,575000.0,567000.0,25761.0,24.79,7546,109,-4439
2010-12-09,573000.0,577000.0,41302.0,25.23,-7614,-484,5125
2010-12-10,571000.0,561000.0,65832.0,24.53,23476,-4594,-18919
2010-12-13,558000.0,560000.0,76128.0,24.48,14075,-3069,-11275
2010-12-14,564000.0,566000.0,32392.0,24.75,-2109,-262,8104
2010-12-15,563000.0,564000.0,30836.0,24.66,9560,-2594,-3914
2010-12-16,563000.0,563000.0,11142.0,24.62,1137,-648,-1936
2010-12-17,564000.0,562000.0,26112.0,24.57,-6328,3035,3751
2010-12-20,565000.0,571000.0,43723.0,24.96,-18461,3811,14785
2010-12-21,575000.0,580000.0,29463.0,25.36,-10454,-4923,12271
2010-12-22,581000.0,589000.0,39762.0,25.75,-18891,-3049,22109
2010-12-23,594000.0,598000.0,37467.0,26.15,-17803,1444,14424
2010-12-24,600000.0,597000.0,18210.0,26.1,-4412,-1479,5270
2010-12-27,602000.0,597000.0,15723.0,26.1,-3946,-1892,3536
2010-12-28,601000.0,593000.0,19840.0,25.93,-7182,6141,757
2010-12-29,672000.0,620000.0,167476.0,27.11,76119,-21963,-50151
2010-12-30,623000.0,614000.0,58109.0,26.84,2128,2783,-7187
2011-01-03,618000.0,615000.0,38175.0,14.0,6182,3226,-8434
2011-01-04,613000.0,614000.0,28675.0,13.98,47,1398,2326
2011-01-05,608000.0,613000.0,42497.0,13.96,11094,958,-14821
2011-01-06,614000.0,596000.0,59383.0,13.57,27014,-762,-28178
2011-01-07,595000.0,623000.0,141574.0,14.19,-26642,47931,-24846
2011-01-10,620000.0,619000.0,55358.0,14.1,-826,25409,-27382
2011-01-11,623000.0,619000.0,35707.0,14.1,3055,9837,-11977
2011-01-12,625000.0,620000.0,30626.0,14.12,5299,4967,-5384
2011-01-13,616000.0,608000.0,56535.0,13.85,14587,-9549,2809
2011-01-14,608000.0,604000.0,36872.0,13.75,9476,1175,-13279
2011-01-17,605000.0,603000.0,39930.0,13.73,15314,2553,-15198
2011-01-18,599000.0,580000.0,93180.0,13.21,55470,-4703,-49563
2011-01-19,581000.0,570000.0,107005.0,12.98,48185,-9397,-41588
2011-01-20,572000.0,593000.0,93087.0,13.5,-6152,28942,-22314
2011-01-21,600000.0,585000.0,140095.0,13.32,5180,21976,-26948
2011-01-24,583000.0,572000.0,59425.0,13.03,27733,-1564,-25464
2011-01-25,573000.0,569000.0,61526.0,12.96,31872,3881,-37382
2011-01-26,567000.0,566000.0,65985.0,12.89,34554,3209,-38792
2011-01-27,565000.0,567000.0,58726.0,12.91,26326,-8781,-14841
2011-01-28,570000.0,576000.0,35804.0,13.12,649,1191,-1547
2011-01-31,579000.0,576000.0,56796.0,13.12,3562,10398,-15795
2011-02-01,294500.0,280000.0,78681.0,12.75,31416,-15485,-13857
2011-02-07,291500.0,280000.0,118706.0,12.75,20222,-11830,-8806
2011-02-08,282500.0,280000.0,58095.0,12.75,8721,-3844,-4025
2011-02-09,279000.0,277000.0,52700.0,12.62,10507,-2897,-7825
2011-02-10,277000.0,263500.0,114194.0,12.0,40521,-23662,-18097
2011-02-11,265500.0,257000.0,84686.0,11.7,9814,1202,-5509
2011-02-14,257000.0,267000.0,70128.0,12.16,-10813,-6515,18504
2011-02-15,267000.0,267500.0,52881.0,12.18,1901,-1079,-486
2011-02-16,268500.0,275000.0,108285.0,12.52,-30542,704,17198
2011-02-17,275500.0,275000.0,86013.0,12.52,-2435,5131,-601
2011-02-18,274000.0,278000.0,56345.0,12.66,-1373,-10191,14787
2011-02-21,283500.0,270500.0,72415.0,12.32,21771,-15780,740
2011-02-22,270000.0,259500.0,60387.0,11.82,16307,-13123,-3557
2011-02-23,260000.0,266000.0,69056.0,12.11,-14352,-7746,10457
2011-02-24,266000.0,259000.0,67502.0,11.8,9841,3788,-22543
2011-02-25,255000.0,250000.0,138925.0,11.39,52063,4289,-45765
2011-02-28,251000.0,249500.0,146325.0,11.36,15756,-14777,3553
2011-03-02,252500.0,253000.0,135315.0,11.52,-37449,-7424,47351
2011-03-03,257000.0,256000.0,98889.0,11.66,-2325,-16685,23386
2011-03-04,256000.0,261000.0,180859.0,11.89,-2294,-47720,44567
2011-03-07,262000.0,260000.0,71914.0,11.84,1684,-571,6408
2011-03-08,264000.0,264500.0,114143.0,12.05,-21594,1517,8427
2011-03-09,265500.0,261000.0,71303.0,11.89,9816,-4396,-4954
2011-03-10,258000.0,253500.0,184244.0,11.55,39434,-24999,-25389
2011-03-11,254500.0,260000.0,109661.0,11.84,-38648,8125,37577
2011-03-14,255000.0,264500.0,94291.0,12.05,-39643,9587,30087
2011-03-15,261000.0,254000.0,118300.0,11.57,21729,-24346,13026
2011-03-16,254500.0,252500.0,108562.0,11.5,19949,5269,-42647
2011-03-17,249000.0,245500.0,149489.0,11.18,56691,-28194,-25719
2011-03-18,245500.0,251000.0,88953.0,11.43,-10466,-6940,16841
2011-03-21,249500.0,250500.0,77268.0,11.41,18327,-2197,-18125
2011-03-22,250000.0,253000.0,92675.0,11.52,-11382,-5185,12868
2011-03-23,251000.0,245000.0,196388.0,11.16,49684,-28894,-27883
2011-03-24,243500.0,242500.0,165169.0,11.04,61196,-657,-62301
2011-03-25,243000.0,241500.0,147924.0,11.0,48034,-1964,-44956
2011-03-28,241500.0,245000.0,146335.0,11.16,-14607,2412,12783
2011-03-29,245500.0,248000.0,62735.0,11.29,-14582,2794,11754
2011-03-30,245500.0,252500.0,148220.0,11.5,-65972,25344,39869
2011-03-31,253000.0,261000.0,136100.0,11.89,-51799,1688,51136
2011-04-01,262000.0,260500.0,174872.0,11.86,-13243,6621,5309
2011-04-04,261000.0,267500.0,207096.0,12.18,-46133,8019,37812
2011-04-05,270000.0,268000.0,119252.0,12.21,-14851,-7156,27231
2011-04-06,265500.0,257000.0,95773.0,11.7,19536,2066,-16940
2011-04-07,256500.0,260000.0,84661.0,11.84,-661,-7480,10389
2011-04-08,257000.0,256500.0,120364.0,11.68,13827,-7209,639
2011-04-11,257500.0,257500.0,98445.0,11.73,-3927,-9815,18295
2011-04-12,257000.0,257500.0,83066.0,11.73,-2920,-9516,22912
2011-04-13,260000.0,262000.0,88955.0,11.93,-1696,-8429,15480
2011-04-14,258500.0,259000.0,89750.0,11.8,25260,-13734,-15325
2011-04-15,258500.0,256000.0,62307.0,11.66,191,329,-4337
2011-04-18,257000.0,254000.0,65201.0,11.57,-15929,-1642,23133
2011-04-19,252000.0,252000.0,80208.0,11.48,-2134,-7516,10583
2011-04-20,253500.0,254500.0,63811.0,11.59,-4745,-11836,7131
2011-04-21,257000.0,272000.0,248553.0,12.39,-143590,-12420,144402
2011-04-22,270000.0,272000.0,67270.0,12.39,-25369,1733,21745
2011-04-25,272500.0,271000.0,75401.0,12.34,-1039,-20017,26857
2011-04-26,271000.0,273000.0,114741.0,12.43,-21035,-19255,39920
2011-04-27,273500.0,270000.0,333239.0,12.3,36228,-99271,87881
2011-04-28,270000.0,270000.0,0.0,12.3,0,0,0
2011-04-29,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-02,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-03,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-04,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-06,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-09,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-11,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-12,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-13,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-16,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-17,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-18,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-19,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-20,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-23,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-24,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-25,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-26,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-27,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-30,270000.0,270000.0,0.0,12.3,0,0,0
2011-05-31,270000.0,270000.0,0.0,12.3,0,0,0
2011-06-01,270000.0,270000.0,0.0,12.3,0,0,0
2011-06-02,270000.0,270000.0,0.0,12.3,0,0,0
2011-06-03,270000.0,270000.0,0.0,12.3,0,0,0
2011-06-07,270000.0,270000.0,0.0,12.3,0,0,0
2011-06-08,270000.0,270000.0,0.0,12.3,0,0,0
2011-06-09,270000.0,270000.0,0.0,12.3,0,0,0
2011-06-10,354500.0,407500.0,322652.0,14.14,-37267,17774,25175
2011-06-13,406500.0,366500.0,174250.0,12.71,33935,16152,-53297
2011-06-14,367000.0,349000.0,182827.0,12.11,39790,10941,-52032
2011-06-15,349000.0,340000.0,144077.0,11.79,50984,1244,-52745
2011-06-16,340000.0,337000.0,129486.0,11.69,11027,-4807,-4587
2011-06-17,341000.0,342000.0,50664.0,11.86,-13296,3202,6562
2011-06-20,331500.0,323000.0,57285.0,11.2,-9497,4336,3868
2011-06-21,320500.0,319000.0,56721.0,11.07,-288,3997,-5118
2011-06-22,321500.0,322000.0,50843.0,11.17,1059,1623,-3243
2011-06-23,324000.0,316500.0,76183.0,10.98,2251,-8520,7272
2011-06-24,314500.0,323000.0,81955.0,11.2,439,8336,-8973
2011-06-27,323500.0,323000.0,48083.0,11.2,966,-3286,8138
2011-06-28,324000.0,326000.0,34306.0,11.31,-5970,-352,4528
2011-06-29,329500.0,326000.0,48734.0,11.31,-9179,-2911,9974
2011-06-30,328000.0,339500.0,45558.0,11.78,-18967,84,18452
2011-07-01,347500.0,336000.0,22451.0,11.65,-3330,-1090,4248
2011-07-04,337000.0,336000.0,21817.0,11.65,-1778,1795,-587
2011-07-05,335500.0,343000.0,28437.0,11.9,-12845,2863,9632
2011-07-06,344000.0,339000.0,17739.0,11.76,1712,-5176,3690
2011-07-07,338000.0,348000.0,50823.0,12.07,-11922,-4655,17234
2011-07-08,346500.0,348000.0,19765.0,12.07,-2044,-416,2629
2011-07-11,345000.0,347500.0,22423.0,12.05,-3406,-115,3771
2011-07-12,347500.0,343500.0,18359.0,11.92,-3905,-623,5617
2011-07-13,348000.0,349500.0,47344.0,12.12,-8546,4037,6254
2011-07-14,355000.0,348000.0,49754.0,12.07,2476,-3959,5007
2011-07-15,350000.0,353500.0,42784.0,12.26,-11535,7058,2716
2011-07-18,355000.0,348000.0,34998.0,12.07,141,6877,-4649
2011-07-19,348000.0,345500.0,25552.0,11.98,-2260,-2212,2151
2011-07-20,345000.0,348000.0,42546.0,12.07,-6940,376,3075
2011-07-21,349500.0,349500.0,25688.0,12.12,-3230,7010,-4285
2011-07-22,347500.0,344500.0,26112.0,11.95,5900,4701,-10711
2011-07-25,341500.0,337000.0,14158.0,11.69,3054,128,-2245
2011-07-26,335500.0,335000.0,19923.0,11.62,1924,3808,-6845
2011-07-27,333500.0,336000.0,26499.0,11.65,2013,-587,-1691
2011-07-28,333000.0,331000.0,26149.0,11.48,9306,-2869,-5645
2011-07-29,330000.0,328000.0,25148.0,11.38,1136,3301,-2867
2011-08-01,328500.0,329000.0,20630.0,11.41,-515,-596,-981
2011-08-02,333500.0,335000.0,44589.0,11.62,-11141,22750,-9689
2011-08-03,335500.0,333000.0,51520.0,11.55,-854,24194,-19690
2011-08-04,333000.0,324000.0,39692.0,11.24,5976,8331,-16029
2011-08-05,308000.0,299500.0,80599.0,10.39,15031,16123,-32531
2011-08-08,297000.0,297500.0,98743.0,10.32,-12426,8492,4339
2011-08-09,295000.0,290000.0,58101.0,10.06,-4349,9006,-6395
2011-08-10,299000.0,292000.0,76593.0,10.13,11744,10248,-26815
2011-08-11,281000.0,296500.0,79780.0,10.28,-1237,27151,-31059
2011-08-12,305500.0,315500.0,82020.0,10.94,-15360,14577,-5357
2011-08-16,317500.0,319000.0,80079.0,11.07,-3647,12948,-5136
2011-08-17,315000.0,324000.0,50648.0,11.24,-8807,13917,-6896
2011-08-18,324000.0,333000.0,84089.0,11.55,-5065,22289,-16988
2011-08-19,329500.0,332000.0,46286.0,11.52,-15899,6008,2107
2011-08-22,334500.0,333000.0,41035.0,11.55,-10091,6518,4808
2011-08-23,336000.0,348000.0,53558.0,12.07,-26814,17626,14336
2011-08-24,344500.0,340000.0,38125.0,11.79,-567,7168,-3211
2011-08-25,335500.0,333000.0,39156.0,11.55,1341,5206,-5431
2011-08-26,328000.0,311000.0,48323.0,10.79,17314,-27854,12681
2011-08-29,314000.0,310000.0,24011.0,10.75,6469,-7984,1515
2011-08-30,313000.0,320000.0,49274.0,11.1,2082,5136,-9494
2011-08-31,320000.0,319500.0,58070.0,11.08,4550,29619,-37298
2011-09-01,320000.0,313000.0,53264.0,10.86,3900,3858,-7175
2011-09-02,310500.0,306000.0,48340.0,10.61,16022,1204,-14498
2011-09-05,303000.0,299000.0,43901.0,10.37,9120,14878,-23416
2011-09-06,292000.0,288000.0,73264.0,9.99,14359,14621,-33108
2011-09-07,292000.0,296500.0,51501.0,10.28,-1594,5200,-5537
2011-09-08,297500.0,297000.0,87485.0,10.3,2713,27738,-31797
2011-09-09,296500.0,294000.0,51290.0,10.2,2965,-639,-1721
2011-09-14,291000.0,297000.0,32010.0,10.3,-8573,6011,959
2011-09-15,297500.0,316500.0,98753.0,10.98,-15107,31931,-19165
2011-09-16,316500.0,322500.0,93446.0,11.19,-52025,31611,13889
2011-09-19,325000.0,321500.0,45272.0,11.15,-2652,10081,-2708
2011-09-20,324000.0,310000.0,34649.0,10.75,4867,-5064,-4287
2011-09-21,308000.0,311500.0,59809.0,10.81,8705,-10997,9993
2011-09-22,301000.0,291000.0,70364.0,10.09,26105,-8729,-11991
2011-09-23,279500.0,273000.0,75197.0,9.47,14502,-6602,-7320
2011-09-26,273500.0,281000.0,53115.0,9.75,-10046,4695,-2281
2011-09-27,283500.0,285000.0,59289.0,9.89,6657,7978,-16177
2011-09-28,285000.0,279000.0,32656.0,9.68,2205,8195,-7064
2011-09-29,275500.0,280000.0,43690.0,9.71,3375,-4506,1375
2011-09-30,282000.0,275000.0,50902.0,9.54,12820,-13188,-198
2011-10-04,265000.0,279500.0,53106.0,9.7,-8756,10412,-1534
2011-10-05,280000.0,260000.0,40684.0,9.02,16699,-707,-19414
2011-10-06,265000.0,260500.0,60725.0,9.04,14614,-17791,6577
2011-10-07,263000.0,270000.0,38986.0,9.37,-5094,-1416,7522
2011-10-10,266000.0,268000.0,47775.0,9.3,8697,8141,-13882
2011-10-11,272000.0,281500.0,63409.0,9.76,-9413,14269,-6363
2011-10-12,277500.0,287000.0,46033.0,9.96,-1743,-433,5592
2011-10-13,287000.0,286500.0,43410.0,9.94,-5211,-4615,12022
2011-10-14,289000.0,284000.0,44655.0,9.85,1283,-1042,447
2011-10-17,281000.0,284000.0,29506.0,9.85,1511,-3852,3529
2011-10-18,282500.0,280500.0,19124.0,9.73,-324,1000,-255
2011-10-19,282000.0,286000.0,24552.0,9.92,-4868,2155,1633
2011-10-20,284500.0,281000.0,30345.0,9.75,-205,5629,-6560
2011-10-21,283500.0,274500.0,37853.0,9.52,8433,-9033,543
2011-10-24,278000.0,288500.0,29051.0,10.01,-14708,2517,8804
2011-10-25,286000.0,282000.0,26892.0,9.78,9156,-9444,5
