Symbol,보령제약_시가(원),보령제약_종가(원),보령제약_거래량(주),보령제약_PER(IFRS-연결),보령제약_순매수수량(개인)(주),보령제약_순매수수량(기관계)(주),보령제약_순매수수량(외국인계)(주)
2015-08-04,67100.0,68800.0,42608.0,25.66,3045,8964,-11801
2015-08-05,68000.0,68500.0,33884.0,25.54,1155,5282,-6433
2015-08-06,70000.0,71400.0,34533.0,26.63,-3313,3285,741
2015-08-07,71000.0,69800.0,36404.0,26.03,7435,8425,-15883
2015-08-10,70300.0,69200.0,23117.0,25.81,-1089,5645,-3732
2015-08-11,69900.0,67300.0,29926.0,25.1,-2201,5902,-3816
2015-08-12,65100.0,63900.0,70679.0,23.83,2933,-7376,4593
2015-08-13,63100.0,65200.0,55530.0,24.31,-4020,-406,5063
2015-08-17,65800.0,64100.0,29484.0,23.9,60,-1733,1815
2015-08-18,64200.0,62900.0,41391.0,23.46,-11833,15695,-3433
2015-08-19,61400.0,60200.0,61096.0,22.45,-9433,3595,6366
2015-08-20,58500.0,59900.0,44084.0,22.34,-15094,9324,5518
2015-08-21,55300.0,56900.0,73545.0,21.22,-24761,16638,9533
2015-08-24,56900.0,56400.0,34923.0,21.03,-9268,245,9102
2015-08-25,57800.0,60700.0,52947.0,22.64,-7328,5029,2339
2015-08-26,60600.0,63400.0,54266.0,23.64,-7503,17379,-9509
2015-08-27,65000.0,62900.0,24313.0,23.46,3213,3328,-5873
2015-08-28,64300.0,62900.0,24377.0,23.46,6993,-5476,-1358
2015-08-31,62800.0,61500.0,26827.0,22.93,-736,-597,1233
2015-09-01,60700.0,59600.0,31002.0,22.23,2071,-9401,7348
2015-09-02,58400.0,60000.0,22732.0,22.37,-6346,-189,7073
2015-09-03,61500.0,61100.0,15948.0,22.78,-631,1293,155
2015-09-04,60700.0,59500.0,33144.0,22.19,5684,2046,-8213
2015-09-07,58900.0,59700.0,13896.0,22.26,-655,2586,-1840
2015-09-08,60500.0,57200.0,32244.0,21.33,2122,1931,-4380
2015-09-09,58100.0,60100.0,32922.0,22.41,-10829,9158,1404
2015-09-10,59900.0,61000.0,17233.0,22.75,2421,-3528,818
2015-09-11,62000.0,60900.0,16853.0,22.71,2108,-2022,-617
2015-09-14,61900.0,59300.0,11446.0,22.11,-648,650,-2
2015-09-15,59400.0,59300.0,19744.0,22.11,1600,-2979,2683
2015-09-16,59700.0,60700.0,22840.0,22.64,-1238,115,2188
2015-09-17,60500.0,61000.0,22884.0,22.75,-2035,6234,-3564
2015-09-18,61300.0,64700.0,41276.0,24.13,-891,3250,-2346
2015-09-21,63400.0,63700.0,11519.0,23.75,774,-61,-693
2015-09-22,63300.0,64100.0,11383.0,23.9,-1249,-302,1551
2015-09-23,62800.0,63200.0,11659.0,23.57,121,391,-412
2015-09-24,63400.0,63900.0,8462.0,23.83,-2012,1640,372
2015-09-25,63500.0,62300.0,12910.0,23.23,3666,-764,-2902
2015-09-30,61200.0,59700.0,25538.0,22.26,2933,-1164,-1419
2015-10-01,60500.0,60400.0,19358.0,22.52,1141,-6134,4993
2015-10-02,60600.0,60200.0,16291.0,22.45,2319,-3930,1911
2015-10-05,60700.0,61800.0,11098.0,23.05,1151,-1824,620
2015-10-06,62000.0,62100.0,14457.0,23.16,3680,-2010,-1689
2015-10-07,62200.0,60000.0,26738.0,22.37,13007,-4073,-8964
2015-10-08,60700.0,59800.0,13341.0,22.3,-3118,2710,408
2015-10-12,61000.0,59000.0,14861.0,22.0,3536,1095,-4661
2015-10-13,59500.0,58500.0,25561.0,21.82,8929,-94,-11192
2015-10-14,57700.0,58000.0,20112.0,21.63,-2386,-333,-6810
2015-10-15,57500.0,58400.0,15234.0,21.78,1933,-4873,-2995
2015-10-16,59200.0,58700.0,17215.0,21.89,4841,-2293,-2548
2015-10-19,59000.0,58100.0,14406.0,21.67,-1263,-35,-3628
2015-10-20,58500.0,60200.0,22318.0,22.45,-9396,2309,7447
2015-10-21,60500.0,60100.0,15655.0,22.41,-178,412,-849
2015-10-22,60100.0,59100.0,12526.0,22.04,2015,-133,-2470
2015-10-23,59500.0,60200.0,16342.0,22.45,656,3086,-4294
2015-10-26,59800.0,60400.0,13608.0,22.52,1923,-1231,-694
2015-10-27,60900.0,60400.0,14937.0,22.52,3210,-1708,-1063
2015-10-28,61000.0,60100.0,13592.0,22.41,1372,-261,-1131
2015-10-29,60300.0,59900.0,11483.0,22.34,3966,-4776,775
2015-10-30,59500.0,55700.0,161803.0,20.77,66964,-76872,-6563
2015-11-02,56100.0,53800.0,69237.0,20.06,23875,-13480,-17512
2015-11-03,53800.0,52900.0,49491.0,19.73,26206,-25313,-6286
2015-11-04,53200.0,55000.0,47585.0,20.51,18217,-13214,-4781
2015-11-05,55500.0,58000.0,74088.0,21.63,2794,-840,-3458
2015-11-06,61300.0,58500.0,75425.0,21.82,21966,-11305,-1186
2015-11-09,58900.0,57500.0,25333.0,21.44,2157,-242,-1809
2015-11-10,57200.0,55700.0,39605.0,20.77,19565,-17172,-2932
2015-11-11,56400.0,55800.0,14533.0,20.81,4028,194,-4237
2015-11-12,56600.0,56100.0,15473.0,20.92,3312,-894,-3027
2015-11-13,55300.0,54100.0,24293.0,20.17,8077,-883,-7336
2015-11-16,53800.0,52600.0,14468.0,19.61,1843,-57,-1933
2015-11-17,52800.0,55300.0,20126.0,20.62,-3655,-34,3709
2015-11-18,55400.0,54300.0,11788.0,20.25,2247,-31,-2216
2015-11-19,55200.0,55700.0,10867.0,20.77,-1717,-31,1748
2015-11-20,55700.0,55600.0,12772.0,20.73,3478,-41,-3190
2015-11-23,56000.0,55900.0,18468.0,20.85,7277,-4206,-3278
2015-11-24,55600.0,54900.0,18797.0,20.47,5136,1301,-6538
2015-11-25,55400.0,55200.0,33946.0,20.58,8788,2925,-11713
2015-11-26,55200.0,56500.0,23950.0,21.07,2283,2332,-5286
2015-11-27,57000.0,55700.0,15110.0,20.77,558,-489,-917
2015-11-30,56500.0,54600.0,24972.0,20.36,5326,-234,-5956
2015-12-01,55000.0,56100.0,41606.0,20.92,11963,-2145,-7342
2015-12-02,56600.0,55400.0,10711.0,20.66,1245,-269,-966
2015-12-03,56100.0,55100.0,33021.0,20.55,11572,-1802,-10347
2015-12-04,54600.0,54300.0,19068.0,20.25,3458,-114,-3665
2015-12-07,54100.0,54800.0,30692.0,20.44,10480,-2296,-7513
2015-12-08,54800.0,52500.0,35633.0,19.58,6459,1206,-8044
2015-12-09,52600.0,52400.0,16186.0,19.54,4040,96,-4483
2015-12-10,52200.0,52400.0,37641.0,19.54,5069,116,-6127
2015-12-11,52400.0,51600.0,14434.0,19.24,-1632,5402,-3713
2015-12-14,50600.0,49850.0,37464.0,18.59,-20,-2343,2065
2015-12-15,50300.0,51700.0,29010.0,19.28,-1300,117,6481
2015-12-16,52100.0,51800.0,27466.0,19.32,7418,-5265,-2753
2015-12-17,52000.0,51800.0,25202.0,19.32,-3833,5916,-2031
2015-12-18,51700.0,52900.0,19040.0,19.73,-2321,206,1848
2015-12-21,52600.0,54600.0,34885.0,20.36,-5785,2417,3418
2015-12-22,54800.0,54500.0,27104.0,20.32,6204,-4974,-1374
2015-12-23,54600.0,54400.0,21921.0,20.29,-2709,3203,-524
2015-12-24,54600.0,56600.0,52815.0,21.11,-22718,25347,-3024
2015-12-28,55400.0,56800.0,54214.0,21.18,-9766,18868,-9181
2015-12-29,54300.0,56500.0,27637.0,22.08,-2271,2129,374
2015-12-30,57100.0,56400.0,15295.0,22.04,-1376,2969,-1593
2016-01-04,56600.0,56100.0,20839.0,23.32,6281,-1290,-4312
2016-01-05,55500.0,56600.0,23213.0,23.52,280,2954,-7350
2016-01-06,57200.0,59500.0,92957.0,24.73,-1231,8235,-11162
2016-01-07,58900.0,58300.0,37630.0,24.23,4766,1986,-7908
2016-01-08,57100.0,60000.0,40351.0,24.94,-5411,-749,6443
2016-01-11,60700.0,60100.0,39548.0,24.98,-5358,6877,-553
2016-01-12,60500.0,60500.0,30164.0,25.15,-1812,4935,-5123
2016-01-13,60700.0,60400.0,33744.0,25.1,-12611,17812,-7170
2016-01-14,60000.0,58100.0,36476.0,24.15,12436,-2636,-9783
2016-01-15,58200.0,59000.0,24573.0,24.52,-7485,692,7006
2016-01-18,58400.0,59000.0,18029.0,24.52,932,-401,-1405
2016-01-19,60000.0,63400.0,166979.0,26.35,-48419,16026,34169
2016-01-20,64100.0,64800.0,137007.0,26.93,-20359,19337,823
2016-01-21,64800.0,64700.0,45139.0,26.89,-5208,4992,-4012
2016-01-22,64900.0,64500.0,35841.0,26.81,-1404,-432,1263
2016-01-25,65100.0,64200.0,26205.0,26.68,-3939,-1193,4299
2016-01-26,64200.0,64400.0,23485.0,26.77,-13122,2751,10214
2016-01-27,64700.0,63500.0,42602.0,26.39,-132,3190,-4064
2016-01-28,63200.0,66000.0,58540.0,27.43,-26677,9273,17715
2016-01-29,65500.0,64500.0,34460.0,26.81,2144,1900,-3987
2016-02-01,64500.0,64300.0,28205.0,26.72,-4999,643,4361
2016-02-02,64800.0,63900.0,33328.0,26.56,-1204,3919,-1735
2016-02-03,63100.0,61600.0,57961.0,25.6,4662,-9477,5066
2016-02-04,61700.0,59900.0,75118.0,24.9,-4381,-11780,16246
2016-02-05,59200.0,59900.0,15967.0,24.9,-7094,334,6750
2016-02-11,57500.0,57600.0,22379.0,23.94,-3640,-1217,4921
2016-02-12,56300.0,53500.0,77763.0,22.24,3146,1924,-4964
2016-02-15,53600.0,53300.0,44992.0,22.15,14109,-14231,-7
2016-02-16,53000.0,53900.0,32800.0,22.4,3471,-4447,946
2016-02-17,54400.0,52300.0,42108.0,21.74,11904,-10980,-202
2016-02-18,52600.0,52700.0,34169.0,21.9,10193,-14852,2131
2016-02-19,53400.0,53200.0,31727.0,22.11,13840,-10550,1735
2016-02-22,54000.0,54800.0,33933.0,22.78,-1042,3176,-2154
2016-02-23,55100.0,53700.0,35868.0,22.32,15813,2955,-11808
2016-02-24,53200.0,53100.0,19120.0,22.07,3614,-2117,-792
2016-02-25,52900.0,52300.0,30746.0,21.74,-2100,-227,3782
2016-02-26,52500.0,53500.0,30922.0,22.24,-12688,10864,1994
2016-02-29,54200.0,54100.0,21013.0,22.49,-5180,6108,-928
2016-03-02,54900.0,54100.0,32650.0,22.49,3350,4977,-8327
2016-03-03,54500.0,54600.0,28072.0,22.69,-8434,4014,4615
2016-03-04,54600.0,54200.0,28085.0,22.53,369,7668,-7760
2016-03-07,54600.0,54100.0,35405.0,22.49,-12457,15028,-2421
2016-03-08,54100.0,53200.0,59163.0,22.11,11908,-6197,-5476
2016-03-09,53000.0,54800.0,114937.0,22.78,-8733,2488,6304
2016-03-10,56500.0,58200.0,160549.0,24.19,-10688,21616,-13246
2016-03-11,58200.0,57600.0,32615.0,23.94,-4857,1687,3140
2016-03-14,58300.0,56000.0,50198.0,23.27,15054,-8363,-6469
2016-03-15,55700.0,55500.0,49163.0,23.07,7704,2094,-9107
2016-03-16,55500.0,55000.0,27446.0,22.86,11912,-13494,1468
2016-03-17,55200.0,54700.0,38718.0,22.73,13838,-5219,-10749
2016-03-18,54800.0,54100.0,43993.0,22.49,15084,-16912,1789
2016-03-21,54500.0,53800.0,33144.0,22.36,-927,-3706,4613
2016-03-22,53800.0,54900.0,40773.0,22.82,-13346,13678,-332
2016-03-23,54900.0,54700.0,24361.0,22.73,-516,1899,-1619
2016-03-24,54700.0,54600.0,38337.0,22.69,-10514,12948,-3181
2016-03-25,54600.0,54900.0,29896.0,22.82,-2646,2031,615
2016-03-28,55000.0,55300.0,24425.0,22.98,-422,1546,-1124
2016-03-29,55300.0,55900.0,35400.0,23.23,-9830,11994,-1415
2016-03-30,55900.0,55800.0,30839.0,23.19,4426,1884,-6456
2016-03-31,56000.0,55400.0,14644.0,23.03,2752,-1939,-1007
2016-04-01,54800.0,56200.0,45863.0,23.36,-10540,7181,3355
2016-04-04,57000.0,59600.0,103413.0,24.77,-13138,11182,2958
2016-04-05,61000.0,60600.0,118618.0,25.19,11140,-1275,-9895
2016-04-06,60400.0,58600.0,57230.0,24.36,-4669,8057,-4589
2016-04-07,59100.0,58300.0,50543.0,24.23,-3033,627,3166
2016-04-08,57900.0,59000.0,37475.0,24.52,-11174,6786,3723
2016-04-11,59600.0,56300.0,52946.0,23.4,10212,-4798,-1574
2016-04-12,56100.0,55800.0,42078.0,23.19,10888,-17899,6061
2016-04-14,55700.0,55000.0,45890.0,22.86,17628,-11120,-9157
2016-04-15,54600.0,60400.0,135812.0,25.1,-47802,53786,-4255
2016-04-18,60400.0,58500.0,47776.0,24.31,5681,2396,-8047
2016-04-19,58800.0,58000.0,39381.0,24.11,19444,-6184,-13280
2016-04-20,58000.0,58000.0,46222.0,24.11,9293,-12398,3105
2016-04-21,58400.0,57400.0,34833.0,23.86,11849,-7921,-3928
2016-04-22,57800.0,57800.0,26899.0,24.02,4933,-2021,-2912
2016-04-25,57800.0,57700.0,32210.0,23.98,6295,16,-7123
2016-04-26,57400.0,58400.0,41531.0,24.27,-7770,7926,-456
2016-04-27,58500.0,56400.0,45553.0,23.44,15086,-1089,-15297
2016-04-28,56400.0,57500.0,26499.0,23.9,-15331,10613,4718
2016-04-29,57500.0,56300.0,66080.0,23.4,-4081,-1508,6176
2016-05-02,56000.0,54900.0,49654.0,22.82,3055,921,-4027
2016-05-03,54300.0,55000.0,18531.0,22.86,4506,-106,-4356
2016-05-04,55000.0,54800.0,17469.0,22.78,4910,556,-5166
2016-05-09,55600.0,54300.0,22913.0,22.57,6909,875,-7434
2016-05-10,54000.0,56400.0,32691.0,23.44,-11583,2274,8093
2016-05-11,56400.0,56100.0,18772.0,23.32,1684,3908,-4921
2016-05-12,55100.0,56400.0,24368.0,23.44,-2794,2938,145
2016-05-13,56100.0,56600.0,9533.0,23.52,1519,-162,-1357
2016-05-16,56200.0,55700.0,11274.0,23.15,1458,-146,-1359
2016-05-17,55800.0,57200.0,20306.0,23.77,-7035,4746,1782
2016-05-18,57100.0,57200.0,16357.0,23.77,1705,3052,-4757
2016-05-19,57000.0,57500.0,32242.0,23.9,-4674,8866,-4192
2016-05-20,57500.0,58400.0,71667.0,24.27,-7156,5697,2115
2016-05-23,58600.0,59500.0,69421.0,24.73,-4181,-4392,6322
2016-05-24,59100.0,59500.0,45097.0,24.73,2530,-2735,134
2016-05-25,60200.0,59500.0,53096.0,24.73,962,6231,-7387
2016-05-26,62200.0,61900.0,200783.0,25.73,-46080,21069,30762
2016-05-27,63000.0,63300.0,75300.0,26.31,-18731,11693,6953
2016-05-30,63500.0,63500.0,55173.0,26.39,-4679,-738,6806
2016-05-31,63400.0,63900.0,49205.0,26.56,-20536,5864,14672
2016-06-01,64600.0,64000.0,40666.0,26.6,-9171,-3301,12622
2016-06-02,63600.0,66000.0,57802.0,27.43,-14960,1297,13817
2016-06-03,66600.0,68700.0,145810.0,28.55,16115,-5251,-11554
2016-06-07,68700.0,68500.0,63739.0,28.47,1758,-10507,6429
2016-06-08,68400.0,68300.0,67189.0,28.39,5666,-11932,6266
2016-06-09,68800.0,67900.0,204364.0,28.22,810,86755,-85926
2016-06-10,67600.0,67700.0,53600.0,28.14,-2729,649,1984
2016-06-13,67400.0,66500.0,36227.0,27.64,110,-5827,5647
2016-06-14,66300.0,66600.0,48076.0,27.68,-8881,110,8900
2016-06-15,67000.0,66500.0,40269.0,27.64,1594,2550,-3953
2016-06-16,66900.0,65000.0,40775.0,27.02,580,-3433,-404
2016-06-17,65200.0,65700.0,30773.0,27.31,-7964,4490,2974
2016-06-20,66500.0,66800.0,48783.0,27.76,2050,6993,-9391
2016-06-21,68000.0,65800.0,60767.0,27.35,6418,-8040,1679
2016-06-22,66500.0,65800.0,44775.0,27.35,5016,-9587,4060
2016-06-23,66300.0,64300.0,41367.0,26.72,-6299,4335,2164
2016-06-24,65100.0,63300.0,109117.0,26.31,-34675,23189,11047
2016-06-27,61400.0,64900.0,70091.0,26.97,-636,4431,-3922
2016-06-28,64300.0,65200.0,46509.0,27.1,-9710,4852,4734
2016-06-29,65400.0,64500.0,45761.0,26.81,10943,2274,-13730
2016-06-30,64800.0,67100.0,115199.0,27.89,-32582,14037,19669
2016-07-01,67200.0,71600.0,221161.0,29.76,-49790,62947,-10169
2016-07-04,72000.0,71000.0,99289.0,29.51,24034,-5385,-18881
2016-07-05,71400.0,71100.0,54647.0,29.55,-2007,1844,141
2016-07-06,71000.0,70100.0,49059.0,29.14,3744,7228,-10790
2016-07-07,70900.0,70500.0,50743.0,29.3,-12754,9455,3300
2016-07-08,70500.0,70200.0,36588.0,29.18,762,4399,-4670
2016-07-11,70200.0,70200.0,25285.0,29.18,-4845,3690,1143
2016-07-12,70200.0,70700.0,50337.0,29.38,524,2811,-4305
2016-07-13,71200.0,69500.0,44724.0,28.89,20504,-6052,-14853
2016-07-14,69200.0,68500.0,47755.0,28.47,20463,-8840,-11640
2016-07-15,68000.0,66300.0,74967.0,27.56,29695,-23908,-3190
2016-07-18,66500.0,66200.0,40552.0,27.51,2277,-485,-1838
2016-07-19,66200.0,64900.0,35782.0,26.97,14430,-10288,-4563
2016-07-20,64900.0,66200.0,48540.0,27.51,3238,-935,-2368
2016-07-21,66600.0,69200.0,84153.0,28.76,-18153,28072,-9650
2016-07-22,69300.0,69200.0,33214.0,28.76,5992,5845,-12337
2016-07-25,69500.0,69600.0,69340.0,28.93,11562,6610,-19892
2016-07-26,70700.0,71000.0,55837.0,29.51,-20181,20188,-920
2016-07-27,71100.0,69800.0,42359.0,29.01,2684,3143,-6176
2016-07-28,69800.0,67800.0,51419.0,28.18,-1951,-5610,7626
2016-07-29,68200.0,66500.0,44260.0,27.64,9203,-16912,7230
2016-08-01,67200.0,66600.0,68475.0,27.68,9207,-7207,-2338
2016-08-02,66800.0,65300.0,39468.0,27.14,8428,-7037,-1414
2016-08-03,65100.0,66200.0,35507.0,27.51,-4966,3322,2049
2016-08-04,66100.0,66000.0,18526.0,27.43,3531,613,-4190
2016-08-05,65700.0,65400.0,22008.0,27.18,7013,1693,-8606
2016-08-08,65100.0,65900.0,13173.0,27.39,273,-833,560
2016-08-09,66500.0,67800.0,51817.0,28.18,-6731,14183,-7422
2016-08-10,67900.0,67700.0,24093.0,28.14,439,4056,-4888
2016-08-11,67700.0,67200.0,29977.0,27.93,108,296,-1408
2016-08-12,67200.0,67200.0,20838.0,27.93,-3906,4532,-594
2016-08-16,67400.0,68100.0,30977.0,28.3,-4364,-1401,5671
2016-08-17,67700.0,66800.0,37640.0,27.76,9963,-3738,-6175
2016-08-18,66900.0,67100.0,26703.0,27.89,-6072,9236,-2926
2016-08-19,67000.0,66700.0,19900.0,27.72,1866,3647,-4228
2016-08-22,66600.0,64500.0,51927.0,26.81,15570,-13307,-2816
2016-08-23,64000.0,64900.0,26998.0,26.97,3504,-9048,5378
2016-08-24,65300.0,64900.0,19845.0,26.97,-3716,5628,-1722
2016-08-25,64700.0,64400.0,33471.0,26.77,3590,4447,-2237
2016-08-26,65000.0,64400.0,15671.0,26.77,3059,-3325,406
2016-08-29,64100.0,62600.0,26391.0,26.02,521,-1620,1149
2016-08-30,62300.0,63400.0,17285.0,26.35,-4229,1997,2812
2016-08-31,63500.0,63100.0,24828.0,26.23,782,3447,-4210
2016-09-01,62500.0,64600.0,28791.0,26.85,-7688,6490,1227
2016-09-02,64600.0,64500.0,12774.0,26.81,4210,-840,-3376
2016-09-05,65300.0,64700.0,20777.0,26.89,-4909,4528,-109
2016-09-06,64600.0,64600.0,18357.0,26.85,-47,1534,-1487
2016-09-07,64600.0,63000.0,13793.0,26.18,4534,-2037,-2635
2016-09-08,63300.0,61800.0,45378.0,25.69,14908,-14189,-859
2016-09-09,61800.0,62100.0,30311.0,25.81,4820,-2838,-2008
2016-09-12,60500.0,61800.0,15862.0,25.69,-1694,3305,-1554
2016-09-13,62700.0,62600.0,27537.0,26.02,6273,-4514,-2256
2016-09-19,62500.0,63400.0,15007.0,26.35,4365,-2425,-2158
2016-09-20,63400.0,64400.0,22482.0,26.77,-5234,-915,6023
2016-09-21,64500.0,64800.0,11472.0,26.93,-2688,2191,497
2016-09-22,65000.0,66900.0,47437.0,27.8,-26246,23314,2935
2016-09-23,67900.0,67800.0,38710.0,28.18,-11355,6692,3167
2016-09-26,68400.0,68700.0,37661.0,28.55,-17183,5317,6967
2016-09-27,69100.0,69800.0,59417.0,29.01,-20314,9074,9851
2016-09-28,70400.0,70500.0,32727.0,29.3,-4338,1019,3374
2016-09-29,70800.0,70800.0,29837.0,29.43,-9616,7182,5448
2016-09-30,71000.0,68600.0,34787.0,28.51,1025,3371,-4300
2016-10-04,67600.0,66800.0,52733.0,27.76,9687,-17989,8308
2016-10-05,66900.0,66700.0,36653.0,27.72,967,-1842,914
2016-10-06,66500.0,64800.0,40961.0,26.93,3187,-8120,3384
2016-10-07,64500.0,63600.0,47838.0,26.43,2570,-1617,-898
2016-10-10,64000.0,64800.0,22063.0,26.93,973,-745,-220
2016-10-11,65500.0,67100.0,44839.0,27.89,-14617,18821,-5087
2016-10-12,67200.0,66700.0,25183.0,27.72,1466,3524,-4961
2016-10-13,66700.0,66300.0,30806.0,27.56,3606,5162,-8969
2016-10-14,67000.0,63900.0,37846.0,26.56,4906,469,-6241
2016-10-17,64000.0,64100.0,26400.0,26.64,-503,2119,-1619
2016-10-18,64500.0,64700.0,21571.0,26.89,-3171,1503,1709
2016-10-19,64100.0,63600.0,27586.0,26.43,993,2976,-3778
2016-10-20,63800.0,61800.0,42886.0,25.69,7166,-14259,7082
2016-10-21,60800.0,61400.0,24727.0,25.52,2138,-4368,2408
2016-10-24,61400.0,61500.0,23617.0,25.56,-1386,2287,1266
2016-10-25,61500.0,61100.0,31949.0,25.39,8126,-4797,-3988
2016-10-26,60200.0,60000.0,34471.0,24.94,3864,-7021,3674
2016-10-27,60100.0,60500.0,20788.0,25.15,-1007,-4616,5624
2016-10-28,60500.0,58700.0,40342.0,24.4,2291,-1118,-383
2016-10-31,58100.0,57000.0,32899.0,23.69,-547,-5161,5678
2016-11-01,56300.0,57700.0,26500.0,23.98,-2964,1680,1274
2016-11-02,57400.0,54800.0,57596.0,22.78,11403,-6805,-2377
2016-11-03,54900.0,55500.0,26861.0,23.07,3554,-6289,5404
2016-11-04,55200.0,56500.0,23053.0,23.48,-2450,6547,-3805
2016-11-07,57000.0,56300.0,19169.0,23.4,6706,-1526,-5072
2016-11-08,57400.0,56700.0,12295.0,23.57,1399,-1161,-2027
2016-11-09,56600.0,54700.0,42254.0,22.73,-889,-4347,3444
2016-11-10,56000.0,58800.0,72333.0,24.44,-19090,12457,6537
2016-11-11,58700.0,58700.0,36430.0,24.4,4201,2014,-6215
2016-11-14,60000.0,60600.0,34619.0,25.19,-2330,8551,-6146
2016-11-15,60900.0,59700.0,23244.0,24.81,3880,1859,-5699
2016-11-16,59000.0,62200.0,45755.0,25.85,-12142,14708,-3509
2016-11-17,61700.0,61300.0,19861.0,25.48,-1264,4550,-3286
2016-11-18,61100.0,59000.0,38528.0,24.52,19355,-18996,-359
2016-11-21,59400.0,58500.0,10592.0,24.31,-546,-1608,2154
2016-11-22,58500.0,57300.0,29789.0,23.81,10791,-11939,1148
2016-11-23,56500.0,56200.0,35373.0,23.36,16673,-15363,-1310
2016-11-24,55900.0,55200.0,35962.0,22.94,4389,-8711,4253
2016-11-25,55100.0,55500.0,21654.0,23.07,6188,-10227,4039
2016-11-28,55700.0,54700.0,19620.0,22.73,6986,-9150,2114
2016-11-29,54300.0,55000.0,17151.0,22.86,-330,-8550,8850
2016-11-30,54700.0,55500.0,18200.0,23.07,5274,-6234,960
2016-12-01,56000.0,55000.0,12497.0,22.86,463,945,-1358
2016-12-02,55000.0,54800.0,14745.0,22.78,753,2554,-3307
2016-12-05,54700.0,53000.0,25602.0,22.03,9676,-5078,-4698
2016-12-06,52500.0,53100.0,18526.0,22.07,-428,-6765,7938
2016-12-07,53300.0,52100.0,36076.0,21.65,3849,-8128,4144
2016-12-08,52200.0,52000.0,34636.0,21.61,7531,-12213,4682
2016-12-09,52000.0,53200.0,11488.0,22.11,-942,-1369,2311
2016-12-12,53600.0,55900.0,29272.0,23.23,-9990,6690,3711
2016-12-13,56600.0,58700.0,43927.0,24.4,-20543,11321,9386
2016-12-14,59300.0,59500.0,31334.0,24.73,-10342,11895,-1482
2016-12-15,59000.0,60100.0,27830.0,24.98,-7821,12580,-4844
2016-12-16,60100.0,60700.0,30945.0,25.23,-8817,7798,103
2016-12-19,61200.0,60200.0,25629.0,25.02,-4016,-1566,4584
2016-12-20,60400.0,60900.0,48913.0,25.31,-16697,3742,12956
2016-12-21,61200.0,60100.0,24080.0,24.98,8123,-7815,-308
2016-12-22,60200.0,60600.0,17558.0,25.19,110,-1097,2387
2016-12-23,61000.0,62200.0,32148.0,25.85,-9409,1478,7891
2016-12-26,62200.0,63700.0,36560.0,26.48,-3803,1931,1875
2016-12-27,63700.0,63700.0,38626.0,26.48,-12748,13251,333
2016-12-28,61100.0,61100.0,18710.0,26.61,2901,-2939,38
2016-12-29,60800.0,62000.0,40418.0,27.0,-1323,3132,-1817
2017-01-02,61500.0,60800.0,21230.0,95.74,6873,-5057,-1659
2017-01-03,60800.0,59500.0,27771.0,93.69,3298,-3930,432
2017-01-04,58900.0,60000.0,29613.0,94.48,5087,-14629,9702
2017-01-05,60000.0,60000.0,22871.0,94.48,3587,-7464,3887
2017-01-06,59500.0,58300.0,36572.0,91.8,11748,-15188,3832
2017-01-09,58300.0,56800.0,34009.0,89.44,9865,-9683,-182
2017-01-10,56800.0,55500.0,39655.0,87.39,15653,-15055,-598
2017-01-11,55300.0,55600.0,19916.0,87.55,4463,-5215,752
2017-01-12,56300.0,54700.0,49529.0,86.13,10498,-4780,-2387
2017-01-13,54500.0,55000.0,18709.0,86.6,1016,-4166,5150
2017-01-16,55200.0,54200.0,21216.0,85.34,6571,-7157,492
2017-01-17,54500.0,54200.0,9850.0,85.34,1191,-2032,831
2017-01-18,54200.0,54000.0,18613.0,85.03,10184,-11743,1259
2017-01-19,54000.0,53100.0,33610.0,83.61,9138,-12453,1502
2017-01-20,52800.0,53900.0,23697.0,84.87,2899,-7746,4847
2017-01-23,54800.0,53300.0,32728.0,83.93,20992,-11704,-7378
2017-01-24,52900.0,52300.0,38848.0,82.35,9165,-9619,404
2017-01-25,52800.0,51200.0,33587.0,80.62,14927,-14518,-564
2017-01-26,51200.0,50700.0,44067.0,79.83,21766,-24291,1884
2017-01-31,50700.0,52000.0,37286.0,81.88,3664,-2470,-1166
2017-02-01,52000.0,52200.0,22035.0,82.19,2447,-1872,-625
2017-02-02,51900.0,51000.0,32681.0,80.3,11478,-12016,538
2017-02-03,50800.0,51800.0,23145.0,81.56,-2080,511,2757
2017-02-06,52400.0,53700.0,34055.0,84.56,-11662,8125,3533
2017-02-07,53800.0,54000.0,29574.0,85.03,-1057,6433,-3376
2017-02-08,53500.0,52500.0,28667.0,82.67,7300,9,-7204
2017-02-09,52700.0,52800.0,16976.0,83.14,-1382,1348,34
2017-02-10,53100.0,52900.0,11768.0,83.3,-1753,114,1669
2017-02-13,53000.0,53300.0,13065.0,83.93,-1300,2156,-846
2017-02-14,53100.0,53000.0,10666.0,83.45,-1115,153,962
2017-02-15,52700.0,54400.0,27163.0,85.66,-15583,5430,10168
2017-02-16,54700.0,54300.0,17349.0,85.5,-4905,7969,-2564
2017-02-17,54500.0,53600.0,19777.0,84.4,-3190,1411,2546
2017-02-20,53500.0,53600.0,13792.0,84.4,603,-2149,1546
2017-02-21,53600.0,53100.0,25954.0,83.61,6654,-10579,3935
2017-02-22,53100.0,52800.0,18308.0,83.14,3230,-4597,2255
2017-02-23,53100.0,53600.0,24449.0,84.4,-12714,465,13172
