Symbol,농심_시가(원),농심_종가(원),농심_거래량(주),농심_PER(IFRS-연결),농심_순매수수량(개인)(주),농심_순매수수량(기관계)(주),농심_순매수수량(외국인계)(주)
2011-05-30,245500.0,248000.0,2690.0,10.79,-1298,568,690
2011-05-31,248000.0,251500.0,10241.0,10.95,-1465,1584,-2969
2011-06-01,257000.0,249500.0,10965.0,10.86,574,-1943,986
2011-06-02,252500.0,248500.0,8815.0,10.82,-2181,-679,4137
2011-06-03,248500.0,251000.0,4570.0,10.92,-1642,192,148
2011-06-07,258000.0,259000.0,10200.0,11.27,-5316,170,5192
2011-06-08,260000.0,258500.0,11566.0,11.25,-1008,-1871,4306
2011-06-09,257500.0,253500.0,9746.0,11.03,710,-3326,3698
2011-06-10,253500.0,253000.0,8106.0,11.01,188,439,549
2011-06-13,256000.0,255000.0,11070.0,11.1,990,-487,-1749
2011-06-14,257000.0,250500.0,8218.0,10.9,381,-1879,1037
2011-06-15,250500.0,253500.0,12257.0,11.03,-1637,-1845,3305
2011-06-16,254500.0,253500.0,5509.0,11.03,-933,36,1793
2011-06-17,253500.0,256500.0,14753.0,11.16,-1040,5605,-6942
2011-06-20,255000.0,264500.0,17962.0,11.51,-3382,7974,-4711
2011-06-21,264500.0,270000.0,31515.0,11.75,-7461,14098,-7010
2011-06-22,266000.0,257500.0,22306.0,11.21,9643,2498,-13438
2011-06-23,258000.0,250000.0,23927.0,10.88,9566,267,-9580
2011-06-24,251000.0,250500.0,24028.0,10.9,5661,-663,-5384
2011-06-27,249500.0,245000.0,11958.0,10.66,2013,693,22
2011-06-28,246000.0,244000.0,13297.0,10.62,917,-1816,-750
