Symbol,광동제약_시가(원),광동제약_종가(원),광동제약_거래량(주),광동제약_PER(IFRS-연결),광동제약_순매수수량(개인)(주),광동제약_순매수수량(기관계)(주),광동제약_순매수수량(외국인계)(주)
2015-02-25,12450.0,12550.0,600348.0,18.77,-95693,57259,38433
2015-02-26,12600.0,12650.0,796238.0,18.92,-5073,-12015,17088
2015-02-27,12550.0,12550.0,361910.0,18.77,-59770,10351,49419
2015-03-02,12550.0,12600.0,284198.0,18.85,-32049,33461,2708
2015-03-03,13000.0,13150.0,1333470.0,19.67,15438,22393,-50800
2015-03-04,13150.0,13000.0,331913.0,19.45,-13035,1438,11597
2015-03-05,13100.0,13300.0,410291.0,19.89,-31212,30170,2402
2015-03-06,13500.0,13200.0,290967.0,19.75,-5067,-1598,6825
2015-03-09,13050.0,12650.0,277026.0,18.92,4059,-21122,17063
2015-03-10,12650.0,13500.0,1099452.0,20.19,-149393,13921,127596
2015-03-11,13450.0,13550.0,404416.0,20.27,-15782,-9272,25054
2015-03-12,13500.0,13200.0,400554.0,19.75,8089,10308,-18361
2015-03-13,13300.0,13750.0,576578.0,20.57,-14364,8409,5661
2015-03-16,13750.0,13550.0,453879.0,20.27,102738,6429,-109167
2015-03-17,13750.0,13550.0,419192.0,20.27,-15769,-20433,36108
2015-03-18,13550.0,13250.0,523860.0,19.82,-21402,-15558,53018
2015-03-19,13350.0,14050.0,1373509.0,21.02,-171241,17008,151623
2015-03-20,14050.0,14000.0,497885.0,20.94,7915,8468,-14433
2015-03-23,14150.0,14000.0,462265.0,20.94,9736,18697,-30593
2015-03-24,13900.0,13900.0,251603.0,20.79,-22689,15878,13981
2015-03-25,14100.0,14350.0,589198.0,21.47,-131654,54865,72689
2015-03-26,14150.0,14150.0,220577.0,21.17,-21474,18923,2551
2015-03-27,14150.0,14100.0,194827.0,21.09,-27398,11800,15598
2015-03-30,14150.0,14000.0,196469.0,20.94,29823,7510,-37833
2015-03-31,14100.0,14350.0,427407.0,21.47,-57289,17672,40117
2015-04-01,14250.0,14250.0,215217.0,21.32,-3323,-8462,9115
2015-04-02,14250.0,14750.0,555491.0,22.06,-113058,18789,94769
2015-04-03,14850.0,14400.0,254611.0,21.54,54845,-9292,-41553
2015-04-06,14400.0,14250.0,155601.0,21.32,10558,-14190,2691
2015-04-07,14150.0,14250.0,208935.0,21.32,-11085,-2166,13251
2015-04-08,14250.0,14150.0,285178.0,21.17,10516,-11045,848
2015-04-09,14150.0,14400.0,231389.0,21.54,-68690,-3139,74698
2015-04-10,14800.0,15000.0,473413.0,22.44,-2913,12315,-22450
2015-04-13,15000.0,14700.0,191307.0,21.99,38601,-6880,-24202
2015-04-14,14650.0,14550.0,210304.0,21.76,349,9958,-13314
2015-04-15,15000.0,14900.0,532927.0,22.29,-21323,-3989,25075
2015-04-16,15000.0,15400.0,351653.0,23.04,-59491,-5288,65859
2015-04-17,15550.0,15400.0,325574.0,23.04,14621,8325,-23077
2015-04-20,15400.0,15850.0,417209.0,23.71,-35701,10606,28849
2015-04-21,15950.0,16300.0,497851.0,24.38,-41733,91845,-58950
2015-04-22,16400.0,17200.0,1044197.0,25.73,83596,-51184,-29427
2015-04-23,17300.0,16300.0,514401.0,24.38,42254,46503,-88000
2015-04-24,16050.0,15900.0,621233.0,23.78,20758,51283,-70603
2015-04-27,15950.0,16700.0,203159.0,24.98,-23909,11026,13235
2015-04-28,16800.0,16500.0,204786.0,24.68,12987,14317,-23418
2015-04-29,16550.0,16650.0,297083.0,24.91,37770,3020,-37015
2015-04-30,16650.0,16550.0,162285.0,24.76,4304,1681,-5985
2015-05-04,16400.0,16500.0,183336.0,24.68,7308,-683,-12655
2015-05-06,16200.0,15850.0,246345.0,23.71,-590,28949,-13258
2015-05-07,15600.0,15650.0,441029.0,23.41,-7610,-14211,22321
2015-05-08,15550.0,16250.0,246082.0,24.31,-22215,1647,19739
2015-05-11,16400.0,16350.0,175852.0,24.46,2946,18295,-23241
2015-05-12,16350.0,16100.0,190928.0,24.08,17227,-13263,-8966
2015-05-13,16100.0,16100.0,207249.0,24.08,8655,19917,-32617
2015-05-14,16050.0,16000.0,152230.0,23.93,45453,-1483,-43970
2015-05-15,15900.0,15850.0,196051.0,23.71,-4254,-1281,5535
2015-05-18,15800.0,16200.0,315771.0,24.23,30276,-91121,58585
2015-05-19,16450.0,16100.0,291092.0,24.08,88024,-10222,-73250
2015-05-20,16300.0,17150.0,866541.0,25.65,-64715,50892,14341
2015-05-21,17450.0,17800.0,1038702.0,26.63,36596,-5844,-32622
2015-05-22,18100.0,17350.0,476503.0,25.95,52802,-3737,-52855
2015-05-26,17300.0,17150.0,371461.0,25.65,83836,-19820,-64016
2015-05-27,16900.0,17300.0,312586.0,25.88,63641,-15380,-48261
2015-05-28,17400.0,17700.0,430719.0,26.48,61528,-1180,-60348
2015-05-29,17700.0,18200.0,784913.0,27.22,72158,35422,-111053
2015-06-01,18350.0,18700.0,413413.0,27.97,53661,25169,-73452
2015-06-02,19000.0,17050.0,1086171.0,25.5,136841,-65958,-55902
2015-06-03,17300.0,16800.0,598986.0,25.13,-69658,-11266,76924
2015-06-04,16800.0,16800.0,284439.0,25.13,-14891,36177,-21286
2015-06-05,16900.0,16500.0,298900.0,24.68,8274,932,-8981
2015-06-08,16400.0,16650.0,231137.0,24.91,-10820,-2571,14286
2015-06-09,16450.0,16550.0,138489.0,24.76,-7972,22190,-13756
2015-06-10,16550.0,17000.0,318503.0,25.43,-2863,63552,-62189
2015-06-11,17350.0,16750.0,324340.0,25.06,32550,11111,-47523
2015-06-12,16950.0,16400.0,272512.0,24.53,-31771,40790,-4836
2015-06-15,16400.0,16500.0,190931.0,24.68,-34858,24073,16785
2015-06-16,16200.0,15600.0,321283.0,23.34,13020,8925,-15770
2015-06-17,15550.0,16000.0,280753.0,23.93,-38252,18176,22019
2015-06-18,16150.0,16400.0,182424.0,24.53,-26580,21938,9560
2015-06-19,16650.0,16450.0,270796.0,24.61,53968,9277,-60855
2015-06-22,16750.0,16500.0,144315.0,24.68,-24293,36202,-11909
2015-06-23,16600.0,16200.0,131621.0,24.23,13787,2283,-16370
2015-06-24,16300.0,16350.0,373164.0,24.46,45957,-82128,36071
2015-06-25,16150.0,16800.0,395050.0,25.13,-70526,62661,8065
2015-06-26,16950.0,17250.0,719040.0,25.8,-47807,52269,-4212
2015-06-29,16800.0,16550.0,270999.0,24.76,-1812,523,1739
2015-06-30,16400.0,16450.0,276790.0,24.61,48512,-32564,-15999
2015-07-01,16500.0,16950.0,285343.0,25.35,-14756,23403,-8707
2015-07-02,16550.0,16650.0,274496.0,24.91,-2696,6277,-3581
2015-07-03,16850.0,17300.0,912933.0,25.88,-50017,-1828,51109
2015-07-06,17050.0,17900.0,988888.0,26.78,-51091,34324,-11256
2015-07-07,18550.0,16200.0,1044873.0,24.23,156202,-7131,-154342
2015-07-08,16300.0,15500.0,613607.0,23.19,36555,-9104,-17738
2015-07-09,15000.0,15800.0,441231.0,23.63,-84598,-15105,29208
2015-07-10,15700.0,15000.0,597614.0,22.44,108973,-43164,-93909
2015-07-13,15250.0,15350.0,220992.0,22.96,-43754,-2215,45969
2015-07-14,15500.0,15550.0,342629.0,23.26,44509,-14141,-30048
2015-07-15,15600.0,15700.0,205825.0,23.49,-26995,21965,6760
2015-07-16,16300.0,16050.0,388470.0,24.01,-10181,41754,-82195
2015-07-17,16150.0,15700.0,190579.0,23.49,-21136,36409,-14963
2015-07-20,16050.0,16000.0,186631.0,23.93,-1475,37260,-12785
2015-07-21,16100.0,15700.0,151238.0,23.49,45748,-4995,-40332
2015-07-22,15750.0,15500.0,194262.0,23.19,4003,12294,-16297
2015-07-23,15600.0,15700.0,224984.0,23.49,-18277,-3073,37929
2015-07-24,15750.0,15550.0,106881.0,23.26,17681,-8490,-8880
2015-07-27,15450.0,15000.0,232580.0,22.44,-21813,4040,5730
2015-07-28,14600.0,14500.0,321697.0,21.69,-13560,-24388,13251
2015-07-29,14700.0,14500.0,190558.0,21.69,-19375,-18260,15339
2015-07-30,14400.0,14300.0,181235.0,21.39,-18671,8359,10312
2015-07-31,14200.0,14500.0,245747.0,21.69,15726,10499,26821
2015-08-03,14550.0,14400.0,104391.0,21.54,-1130,30764,-29634
2015-08-04,14400.0,14300.0,248281.0,21.39,30843,7188,-51531
2015-08-05,14100.0,14500.0,144821.0,21.69,4335,-36836,32501
2015-08-06,14450.0,14550.0,109142.0,21.76,28894,-4622,-25272
2015-08-07,14250.0,14650.0,139494.0,21.91,27689,-8547,-19142
2015-08-10,15000.0,14900.0,237222.0,22.29,14620,25518,-52136
2015-08-11,14900.0,13850.0,363699.0,20.72,68065,12830,-89111
2015-08-12,13850.0,13500.0,325245.0,20.19,719,30534,-22596
2015-08-13,13350.0,13700.0,130026.0,20.49,-11477,-5297,5820
2015-08-17,13650.0,13700.0,102853.0,20.49,6649,16489,-23642
2015-08-18,13800.0,13350.0,140928.0,19.97,15401,15120,-30521
2015-08-19,13200.0,12350.0,526935.0,18.47,55492,11567,-119059
2015-08-20,12050.0,12300.0,358714.0,18.4,-127434,32721,87713
2015-08-21,11500.0,11500.0,820315.0,17.2,-196896,75852,-3028
2015-08-24,11500.0,11750.0,410723.0,17.58,-112110,42188,69922
2015-08-25,12000.0,11950.0,534825.0,17.88,113068,4145,-129213
2015-08-26,11900.0,12450.0,346781.0,18.62,-14062,17298,-3236
2015-08-27,12850.0,12500.0,309539.0,18.7,84713,-40106,-44607
2015-08-28,12600.0,12550.0,278985.0,18.77,66333,-12729,-53604
2015-08-31,12450.0,12350.0,240198.0,18.47,-5107,16855,-11748
2015-09-01,12250.0,12950.0,1219885.0,19.37,19291,-64144,48807
2015-09-02,12750.0,13500.0,613175.0,20.19,-722,246462,-193740
2015-09-03,13850.0,13750.0,777336.0,20.57,-74427,169948,-86591
2015-09-04,13750.0,13000.0,423171.0,19.45,75811,67364,-151543
2015-09-07,12950.0,13350.0,281035.0,19.97,-37891,65860,-19969
2015-09-08,13200.0,12750.0,357580.0,19.07,77611,-16663,-48948
2015-09-09,12900.0,12950.0,231952.0,19.37,7467,1000,-7267
2015-09-10,12850.0,13400.0,209344.0,20.04,-33677,16833,16844
2015-09-11,13200.0,13050.0,239670.0,19.52,20499,61356,-81520
2015-09-14,13100.0,13300.0,190169.0,19.89,-23912,73806,-49564
2015-09-15,13300.0,13050.0,162762.0,19.52,65648,11767,-77415
2015-09-16,13150.0,13200.0,236626.0,19.75,27973,16438,-44561
2015-09-17,13250.0,12900.0,230033.0,19.3,25622,12157,-37779
2015-09-18,13100.0,13500.0,577973.0,20.19,-99045,-18245,81290
2015-09-21,13350.0,13600.0,227318.0,20.34,-26121,-36395,38702
2015-09-22,13550.0,13550.0,166869.0,20.27,-12493,-2244,14737
2015-09-23,13400.0,13350.0,163960.0,19.97,11910,1684,-13594
2015-09-24,13350.0,13250.0,113050.0,19.82,3571,-4564,993
2015-09-25,13200.0,13050.0,232058.0,19.52,10755,20404,-31159
2015-09-30,12850.0,12950.0,170840.0,19.37,13439,-39146,25707
2015-10-01,13000.0,12950.0,225993.0,19.37,14921,-46535,31614
2015-10-02,13050.0,12800.0,227599.0,19.15,68239,-66111,-2128
2015-10-05,12800.0,12750.0,306601.0,19.07,59645,-127238,66593
2015-10-06,12750.0,12650.0,158776.0,18.92,-23567,4513,19054
2015-10-07,12700.0,12150.0,274898.0,18.17,105686,-57273,-47413
2015-10-08,12300.0,12250.0,194543.0,18.32,20222,-31830,11608
2015-10-12,12250.0,11900.0,207815.0,17.8,52066,1889,-53955
2015-10-13,11900.0,11900.0,238424.0,17.8,52418,-12544,-39874
2015-10-14,11800.0,11850.0,188058.0,17.73,-4757,-19486,-55275
2015-10-15,12000.0,12000.0,117974.0,17.95,23016,14763,-37779
2015-10-16,12100.0,12200.0,277600.0,18.25,25970,11265,-70506
2015-10-19,12350.0,12250.0,118142.0,18.32,-702,24171,-23469
2015-10-20,12250.0,12150.0,165704.0,18.17,38322,-11188,-27134
2015-10-21,12150.0,12000.0,196791.0,17.95,79951,2416,-82367
2015-10-22,11850.0,11600.0,202974.0,17.35,54550,-11220,-43330
2015-10-23,11700.0,11700.0,186635.0,17.5,17389,2956,-20345
2015-10-26,11850.0,11850.0,130644.0,17.73,13051,-17552,4501
2015-10-27,11850.0,11700.0,128818.0,17.5,44898,-18778,-26120
2015-10-28,11700.0,11600.0,108780.0,17.35,18944,-35864,16920
2015-10-29,11750.0,11600.0,100976.0,17.35,3647,-5388,1041
2015-10-30,11700.0,11650.0,113179.0,17.43,5011,-18902,13891
2015-11-02,11500.0,11100.0,205548.0,16.6,35273,1074,-36347
2015-11-03,11150.0,11750.0,212791.0,17.58,-53193,14882,38011
2015-11-04,11650.0,11550.0,122024.0,17.28,45174,-14480,-30694
2015-11-05,11550.0,11950.0,195896.0,17.88,3024,-13766,8305
2015-11-06,12150.0,11850.0,243475.0,17.73,3128,-8862,4734
2015-11-09,12000.0,11500.0,169490.0,17.2,18409,-34158,15149
2015-11-10,11400.0,11150.0,210306.0,16.68,63360,-14023,-49337
2015-11-11,11050.0,11200.0,129619.0,16.75,16038,673,-16611
2015-11-12,11350.0,11200.0,100482.0,16.75,6348,2801,-10432
2015-11-13,11050.0,11250.0,83712.0,16.83,-3415,992,2423
2015-11-16,11100.0,10800.0,276683.0,16.16,80821,-61618,-25891
2015-11-17,10850.0,11050.0,161650.0,16.53,-55573,19069,36504
2015-11-18,11100.0,10900.0,157114.0,16.3,34136,-17470,-16666
2015-11-19,11000.0,10900.0,163234.0,16.3,21229,-15653,-5547
2015-11-20,10900.0,11050.0,94026.0,16.53,-20307,13447,6860
2015-11-23,11050.0,11200.0,164180.0,16.75,38594,-26101,-12493
2015-11-24,11150.0,11000.0,86778.0,16.45,34630,-15741,-18889
2015-11-25,11150.0,10950.0,223991.0,16.38,47746,-16592,-31154
2015-11-26,10850.0,11100.0,140682.0,16.6,-33323,4370,6698
2015-11-27,11150.0,11050.0,77500.0,16.53,18304,-5550,-12754
2015-11-30,10950.0,10700.0,195481.0,16.01,60088,-19566,-40522
2015-12-01,10700.0,10850.0,77101.0,16.23,-20981,-101,21082
2015-12-02,10900.0,11100.0,172537.0,16.6,-42933,-5802,28300
2015-12-03,11100.0,10900.0,119014.0,16.3,64974,-9719,-65122
2015-12-04,10750.0,10850.0,57148.0,16.23,417,12622,-13039
2015-12-07,11000.0,10750.0,113475.0,16.08,31815,-8266,-23549
2015-12-08,10750.0,10300.0,168125.0,15.41,50601,-11966,-38635
2015-12-09,10150.0,10150.0,176553.0,15.18,-17264,-3901,21165
2015-12-10,10150.0,10300.0,194481.0,15.41,-15568,-15571,5933
2015-12-11,10250.0,10500.0,200093.0,15.71,-50703,73901,-34047
2015-12-14,10350.0,10400.0,196896.0,15.56,-15489,86220,-70731
2015-12-15,10450.0,10200.0,153883.0,15.26,41684,6888,-48572
2015-12-16,10400.0,10550.0,138324.0,15.78,-42596,46673,-4077
2015-12-17,10600.0,10550.0,126512.0,15.78,10554,4132,-14686
2015-12-18,10550.0,10600.0,117047.0,15.86,-10449,5842,4607
2015-12-21,10600.0,10800.0,88455.0,16.16,-9749,9351,398
2015-12-22,10850.0,10700.0,58305.0,16.01,13556,-172,-13384
2015-12-23,10650.0,10650.0,61943.0,15.93,-12071,19411,-7474
2015-12-24,10700.0,10650.0,91616.0,15.93,-2487,6697,-4210
2015-12-28,10550.0,10700.0,89705.0,16.01,-11070,11258,-54
2015-12-29,10650.0,10800.0,110705.0,16.16,-159,-10830,10856
2015-12-30,10800.0,11150.0,339347.0,16.68,-68373,43237,-21380
2016-01-04,11100.0,11000.0,158184.0,16.47,3337,13362,-16699
2016-01-05,10750.0,10900.0,162577.0,16.32,6254,31334,-37588
2016-01-06,11000.0,11750.0,552608.0,17.59,-59666,31575,25901
2016-01-07,11750.0,11650.0,281554.0,17.44,1691,33541,-35232
2016-01-08,11400.0,11900.0,433219.0,17.82,-48805,38954,33475
2016-01-11,12000.0,11550.0,690049.0,17.29,79940,-9581,-29549
2016-01-12,11700.0,11550.0,208054.0,17.29,34583,-4886,12182
2016-01-13,11600.0,11400.0,263983.0,17.07,82826,2781,-51719
2016-01-14,11200.0,11100.0,292106.0,16.62,5917,12962,-21660
2016-01-15,11300.0,11350.0,266133.0,16.99,7648,2089,10263
2016-01-18,11250.0,11500.0,153853.0,17.22,17416,-554,-17099
2016-01-19,11550.0,11650.0,240478.0,17.44,-1247,36910,-35962
2016-01-20,11650.0,11850.0,479429.0,17.74,-55383,44724,-19219
2016-01-21,11950.0,11650.0,188753.0,17.44,30139,6441,-46772
2016-01-22,11700.0,11450.0,235178.0,17.14,25217,9395,-34612
2016-01-25,11500.0,11750.0,205456.0,17.59,-34169,6195,22174
2016-01-26,11700.0,11800.0,232512.0,17.67,30440,1410,-25534
2016-01-27,11950.0,11650.0,282256.0,17.44,24343,19985,-44328
2016-01-28,11650.0,12200.0,486350.0,18.26,-87520,57949,28771
2016-01-29,12300.0,12350.0,364974.0,18.49,-60192,13614,-39686
2016-02-01,12400.0,12250.0,257408.0,18.34,-558,13005,-12531
2016-02-02,12250.0,12300.0,150345.0,18.41,2286,3102,-5393
2016-02-03,12250.0,12300.0,198484.0,18.41,-373,4648,-4375
2016-02-04,12300.0,12350.0,382390.0,18.49,64384,-7721,-55715
2016-02-05,12300.0,12150.0,141713.0,18.19,4030,9539,-11179
2016-02-11,11600.0,11500.0,284547.0,17.22,-7940,33778,-26548
2016-02-12,11350.0,10700.0,689075.0,16.02,-37230,-9453,-15848
2016-02-15,10750.0,10800.0,244707.0,16.17,66243,-78880,12687
2016-02-16,10900.0,11350.0,249352.0,16.99,-6018,4643,2181
2016-02-17,11450.0,10900.0,239681.0,16.32,91871,3499,-95370
2016-02-18,11100.0,10950.0,277164.0,16.39,36210,9768,-46083
2016-02-19,10950.0,11050.0,163630.0,16.54,27939,-5035,-22904
2016-02-22,11050.0,11150.0,163309.0,16.69,-9458,5486,4077
2016-02-23,11300.0,10950.0,200340.0,16.39,54983,8017,-65505
2016-02-24,10950.0,11000.0,104045.0,16.47,13398,2327,-15725
2016-02-25,11150.0,11200.0,154134.0,16.77,15904,5931,-21835
2016-02-26,11200.0,11150.0,96523.0,16.69,-2553,10414,-7786
2016-02-29,11200.0,11000.0,140459.0,16.47,19761,4576,-24461
2016-03-02,11200.0,11100.0,151619.0,16.62,31092,-16240,2518
2016-03-03,11100.0,11100.0,280347.0,16.62,55985,-17201,20920
2016-03-04,11100.0,10900.0,219161.0,16.32,82945,-9543,-73402
2016-03-07,11000.0,10950.0,189183.0,16.39,3179,-7217,4038
2016-03-08,10950.0,10850.0,196894.0,16.24,69166,13570,-51736
2016-03-09,10750.0,10950.0,143369.0,16.39,-10896,13849,17047
2016-03-10,11050.0,10950.0,224053.0,16.39,73758,-20538,13888
2016-03-11,10900.0,10650.0,313565.0,15.94,140711,-115563,-1141
2016-03-14,10700.0,10450.0,322410.0,15.64,125449,-73387,7270
2016-03-15,10500.0,10600.0,158917.0,15.87,-31854,45020,-2544
2016-03-16,10500.0,10700.0,130352.0,16.02,13286,11918,-26051
2016-03-17,10750.0,10700.0,258886.0,16.02,11957,21976,-36933
2016-03-18,10750.0,11100.0,420542.0,16.62,-93067,68987,32080
2016-03-21,11150.0,11000.0,215507.0,16.47,50787,19208,-70245
2016-03-22,10950.0,11100.0,200031.0,16.62,-11752,40923,-29171
2016-03-23,11100.0,11450.0,516120.0,17.14,-106420,106808,-681
2016-03-24,11450.0,11350.0,303795.0,16.99,51584,-444,-51364
2016-03-25,11350.0,11450.0,553035.0,17.14,-24918,24436,5382
2016-03-28,11550.0,11400.0,281449.0,17.07,21374,16261,-15260
2016-03-29,11450.0,11200.0,301569.0,16.77,72398,3081,-75479
2016-03-30,11250.0,11300.0,313531.0,16.92,-46188,50978,-4790
2016-03-31,11450.0,11150.0,272604.0,16.69,82061,-13684,-70960
2016-04-01,11150.0,11400.0,393286.0,17.07,-58874,27507,32367
2016-04-04,11550.0,11650.0,643416.0,17.44,55156,18632,-76812
2016-04-05,11650.0,11350.0,328495.0,16.99,74488,-1355,-78153
2016-04-06,11350.0,11500.0,268487.0,17.22,68263,-12626,-56442
2016-04-07,11600.0,11400.0,200676.0,17.07,41780,-6690,-35609
2016-04-08,11250.0,11150.0,265933.0,16.69,83166,-87594,4425
2016-04-11,11150.0,11100.0,229029.0,16.62,-603,-20492,21095
2016-04-12,11100.0,10850.0,328189.0,16.24,56978,-50794,-3086
2016-04-14,10800.0,10750.0,374676.0,16.09,23401,-69371,45965
2016-04-15,10800.0,10950.0,267010.0,16.39,-38263,7416,30847
2016-04-18,11050.0,10850.0,202904.0,16.24,71300,4662,-77071
2016-04-19,10850.0,10950.0,133541.0,16.39,-5493,9327,-3835
2016-04-20,11000.0,10700.0,265491.0,16.02,88220,-33352,-54869
2016-04-21,10750.0,10800.0,146782.0,16.17,14544,6067,-20611
2016-04-22,10750.0,10700.0,216444.0,16.02,69461,-401,-69060
2016-04-25,10700.0,10550.0,251008.0,15.79,98612,-52184,-46431
2016-04-26,10550.0,10550.0,314307.0,15.79,87694,-89642,-8252
2016-04-27,10550.0,10400.0,317308.0,15.57,108903,-63613,-51004
2016-04-28,10400.0,10250.0,380974.0,15.35,68941,-69071,629
2016-04-29,10300.0,10250.0,291653.0,15.35,81372,-67492,-13980
2016-05-02,10250.0,10050.0,378273.0,15.05,125895,-54023,-71857
2016-05-03,10150.0,10250.0,205025.0,15.35,20213,-16321,-8292
2016-05-04,10200.0,10150.0,298790.0,15.2,11053,-19336,8083
2016-05-09,10200.0,10400.0,161349.0,15.57,-38912,7719,31193
2016-05-10,10450.0,10400.0,279491.0,15.57,58551,-3376,-55175
2016-05-11,10500.0,10450.0,183836.0,15.64,-19750,-11638,31888
2016-05-12,10350.0,10350.0,121717.0,15.49,11881,-5020,-5360
2016-05-13,10350.0,10450.0,128091.0,15.64,-31165,-1280,32445
2016-05-16,10500.0,10350.0,138729.0,15.49,-1123,5591,-4468
2016-05-17,10450.0,10250.0,144946.0,15.35,38159,-4433,-31726
2016-05-18,10200.0,10200.0,221945.0,15.27,7677,-4666,-3011
2016-05-19,10100.0,10100.0,265750.0,15.12,-480,2343,-1863
2016-05-20,10000.0,10500.0,546504.0,15.72,12880,10738,-28632
2016-05-23,10550.0,10600.0,448291.0,15.87,31500,22450,-29298
2016-05-24,10650.0,10900.0,660143.0,16.32,-93322,23781,69540
2016-05-25,11050.0,10700.0,416049.0,16.02,14203,19422,-33667
2016-05-26,10650.0,10750.0,186913.0,16.09,-35848,14801,21027
2016-05-27,10850.0,10750.0,151400.0,16.09,8350,19,4470
2016-05-30,10700.0,10700.0,174279.0,16.02,-2418,-366,2783
2016-05-31,10550.0,10700.0,194294.0,16.02,1955,-2059,129
2016-06-01,10450.0,10400.0,489594.0,15.57,28804,-75245,46441
2016-06-02,10400.0,10700.0,320723.0,16.02,-70295,-12552,82848
2016-06-03,10700.0,10750.0,228024.0,16.09,-8870,14132,-262
2016-06-07,10750.0,10900.0,415902.0,16.32,-142050,4839,118253
2016-06-08,10900.0,10900.0,386810.0,16.32,-70217,6154,58640
2016-06-09,11000.0,11050.0,584877.0,16.54,-43682,17766,24016
2016-06-10,11150.0,10650.0,667486.0,15.94,360260,-404794,44067
2016-06-13,10700.0,10350.0,615777.0,15.49,271720,-357982,17501
2016-06-14,10300.0,10500.0,347759.0,15.72,14040,10549,-15789
2016-06-15,10600.0,10400.0,248435.0,15.57,27673,3672,-30359
2016-06-16,10300.0,10050.0,486946.0,15.05,41227,1545,-39794
2016-06-17,10050.0,10200.0,272413.0,15.27,772,-14664,13891
2016-06-20,10200.0,10200.0,178294.0,15.27,30293,8684,-35134
2016-06-21,10250.0,10150.0,192240.0,15.2,60472,-5631,-54835
2016-06-22,10200.0,10100.0,181330.0,15.12,3115,2787,-6102
2016-06-23,10050.0,10150.0,187222.0,15.2,-18422,11623,2859
2016-06-24,10250.0,9530.0,718527.0,14.27,42741,-2324,-60389
2016-06-27,9100.0,9510.0,321153.0,14.24,-15651,23312,-7541
2016-06-28,9420.0,9730.0,261267.0,14.57,-25891,16593,9004
2016-06-29,9900.0,9900.0,189027.0,14.82,31666,8135,-39801
2016-06-30,9950.0,9920.0,181726.0,14.85,46834,-14924,-21910
2016-07-01,9920.0,10050.0,150719.0,15.05,3241,-3100,-341
2016-07-04,10050.0,10050.0,156693.0,15.05,3408,9762,-13170
2016-07-05,10100.0,10100.0,123572.0,15.12,11381,-1095,-10778
2016-07-06,10050.0,10100.0,258221.0,15.12,-49404,82535,-33131
2016-07-07,10100.0,10100.0,157443.0,15.12,-3975,4240,-2225
2016-07-08,10100.0,10100.0,159125.0,15.12,-16964,11525,4746
2016-07-11,10150.0,10000.0,196031.0,14.97,16603,6144,-22748
2016-07-12,9960.0,9980.0,275673.0,14.94,-42537,-4313,46850
2016-07-13,9980.0,9940.0,225852.0,14.88,4513,-10033,15519
2016-07-14,9850.0,9860.0,224169.0,14.76,-13517,-18764,26293
2016-07-15,9850.0,9750.0,221236.0,14.6,9726,-4229,-5498
2016-07-18,9760.0,9940.0,147293.0,14.88,-31896,8761,18033
2016-07-19,9870.0,9790.0,139413.0,14.66,69420,-5835,-64096
2016-07-20,9800.0,9730.0,117051.0,14.57,28540,-6106,-22934
2016-07-21,9770.0,9750.0,97761.0,14.6,14616,5693,-20309
2016-07-22,9760.0,9750.0,108872.0,14.6,217,6939,-7156
2016-07-25,9750.0,9690.0,111617.0,14.51,25660,2025,-27685
2016-07-26,9680.0,9610.0,179223.0,14.39,12965,9458,-21823
2016-07-27,9580.0,9460.0,230392.0,14.16,30352,3207,-6880
2016-07-28,9420.0,9460.0,130051.0,14.16,12238,6344,-18582
2016-07-29,9440.0,9510.0,135390.0,14.24,16188,-6459,-9729
2016-08-01,9580.0,9450.0,141653.0,14.15,32589,19493,-52085
2016-08-02,9430.0,9440.0,112780.0,14.13,-16869,18294,-1434
2016-08-03,9430.0,9270.0,162054.0,13.88,49649,-9592,-32112
2016-08-04,9280.0,9320.0,94512.0,13.95,-8224,-4538,12762
2016-08-05,9360.0,9190.0,198322.0,13.76,49916,4726,-55244
2016-08-08,9200.0,9200.0,86045.0,13.77,-10916,391,10316
