Symbol,대림산업_시가(원),대림산업_종가(원),대림산업_거래량(주),대림산업_PER(IFRS-연결),대림산업_순매수수량(개인)(주),대림산업_순매수수량(기관계)(주),대림산업_순매수수량(외국인계)(주)
2010-01-27,78400.0,75900.0,512155.0,8.54,134722,33922,-182144
2010-01-28,76400.0,79000.0,330151.0,8.89,-34957,69915,-30251
2010-01-29,76700.0,76700.0,266915.0,8.63,74324,-76533,4533
2010-02-01,76200.0,73100.0,461218.0,8.22,151975,-110281,-17285
2010-02-02,74200.0,72300.0,558897.0,8.13,92138,-97443,33232
2010-02-03,74000.0,77300.0,901492.0,8.69,65120,86028,-125494
2010-02-04,76600.0,77200.0,388102.0,8.68,-3554,28267,-24455
2010-02-05,73200.0,72300.0,592954.0,8.13,164085,-64436,-98827
2010-02-08,72900.0,70600.0,401538.0,7.94,73986,-69019,233
2010-02-09,71000.0,73500.0,402742.0,8.27,-46344,-20474,61279
2010-02-10,74100.0,72500.0,277378.0,8.15,39069,23284,-63868
2010-02-11,72600.0,73100.0,647583.0,8.22,147637,107330,-250389
2010-02-12,73600.0,73000.0,306630.0,8.21,18095,25238,-39804
2010-02-16,73200.0,73900.0,246812.0,8.31,-30503,-1816,38914
2010-02-17,75100.0,76300.0,365750.0,8.58,-146695,14997,139598
2010-02-18,76500.0,75900.0,269624.0,8.54,-19426,-36759,58580
2010-02-19,74800.0,72200.0,457405.0,8.12,161774,-174391,24195
2010-02-22,73600.0,74000.0,225755.0,8.32,-56087,12401,35580
2010-02-23,73700.0,74500.0,233306.0,8.38,10565,36102,-47393
2010-02-24,73700.0,74800.0,149079.0,8.41,-15369,22990,-4651
2010-02-25,75400.0,72000.0,247745.0,8.1,54952,6921,-41519
2010-02-26,72500.0,71300.0,238717.0,8.02,73666,-5369,-58508
2010-03-02,72000.0,73100.0,225914.0,8.22,-46997,-1283,52744
2010-03-03,72700.0,72000.0,279596.0,8.1,127031,12035,-126345
2010-03-04,72600.0,72500.0,184665.0,8.15,-105902,9867,98693
2010-03-05,73000.0,74500.0,278280.0,8.38,-123990,39387,83587
2010-03-08,75400.0,75900.0,456253.0,8.54,-156723,-110494,267021
2010-03-09,75900.0,75200.0,269021.0,8.46,48761,-73936,30420
2010-03-10,76100.0,75200.0,181571.0,8.46,-26244,-18416,45409
2010-03-11,75500.0,75000.0,164227.0,8.44,-5839,-13310,21763
2010-03-12,75400.0,75100.0,187155.0,8.45,23475,-7427,-17127
2010-03-15,75100.0,73300.0,303464.0,8.24,125479,-14855,-113267
2010-03-16,73400.0,72700.0,203140.0,8.18,11337,-77613,61617
2010-03-17,73500.0,73900.0,225662.0,8.31,-22430,33187,-11791
2010-03-18,73900.0,74700.0,329450.0,8.4,-37957,37113,1069
2010-03-19,75500.0,76300.0,395251.0,8.58,-76164,122897,-55002
2010-03-22,75800.0,76000.0,211378.0,8.55,-6336,36416,-46077
2010-03-23,76100.0,77100.0,490522.0,8.67,19946,-79524,55464
2010-03-24,78000.0,76600.0,283252.0,8.62,6675,-62953,59870
2010-03-25,76000.0,74800.0,327382.0,8.41,111423,-129310,23306
2010-03-26,74700.0,75300.0,181561.0,8.47,56176,-23527,-24246
2010-03-29,74000.0,74000.0,148975.0,8.32,-4231,-24315,35157
2010-03-30,75200.0,74500.0,289554.0,8.38,25737,3840,-38795
2010-03-31,75200.0,75000.0,245142.0,8.44,-46568,26305,21110
2010-04-01,75200.0,75100.0,188250.0,8.45,21314,-41265,17603
2010-04-02,75400.0,73000.0,503052.0,8.21,232270,-203475,14847
2010-04-05,72600.0,70300.0,515731.0,7.91,116098,-206033,83188
2010-04-06,70600.0,68900.0,776683.0,7.75,303213,-160892,-127227
2010-04-07,68000.0,68700.0,354209.0,7.73,50980,37233,-80548
2010-04-08,68500.0,69000.0,230806.0,7.76,45516,-20467,-23913
2010-04-09,69400.0,70600.0,354019.0,7.94,-83541,23619,58190
2010-04-12,71000.0,71100.0,189719.0,8.0,-62607,59264,-6775
2010-04-13,71200.0,69500.0,250665.0,7.82,46385,1841,-49383
2010-04-14,68900.0,67600.0,502944.0,7.6,253380,-20414,-238520
2010-04-15,67900.0,66600.0,520929.0,7.49,254420,-13034,-238612
2010-04-16,67200.0,67500.0,366212.0,7.59,-15029,56026,-53820
2010-04-19,66900.0,65000.0,367765.0,7.31,137540,-24069,-102434
2010-04-20,66000.0,67100.0,406982.0,7.55,-29402,-21641,51135
2010-04-21,66800.0,67500.0,337832.0,7.59,12513,-31989,19074
2010-04-22,67400.0,71300.0,1253174.0,8.02,-301792,184940,126462
2010-04-23,70800.0,69500.0,512411.0,7.82,30552,-55886,36554
2010-04-26,69500.0,68700.0,244405.0,7.73,-17063,12137,2834
2010-04-27,68800.0,68500.0,234044.0,7.7,33003,-18969,-22804
2010-04-28,67300.0,66000.0,458403.0,7.42,135649,-105342,-32615
2010-04-29,66000.0,62800.0,599756.0,7.06,217363,-90059,-134510
2010-04-30,63500.0,63800.0,388270.0,7.18,-17265,-72019,87202
2010-05-03,62900.0,62500.0,304148.0,7.03,3331,-36112,27313
2010-05-04,62700.0,60000.0,349119.0,6.75,76208,7556,-48983
2010-05-06,58000.0,60100.0,593085.0,6.76,-10563,16514,-38470
2010-05-07,58000.0,57100.0,545654.0,6.42,152729,-37338,-125001
2010-05-10,57800.0,61400.0,480079.0,6.91,-116840,79481,20728
2010-05-11,63000.0,61000.0,353691.0,6.86,27012,-28100,437
2010-05-12,61100.0,58600.0,245811.0,6.59,16583,-80966,38503
2010-05-13,59000.0,57500.0,393573.0,6.47,76126,-49059,-18260
2010-05-14,57300.0,58300.0,280991.0,6.56,-40202,-29056,61757
2010-05-17,58000.0,56300.0,246846.0,6.33,52164,-41849,-3276
2010-05-18,56500.0,57200.0,230682.0,6.43,7690,-20971,15771
2010-05-19,56900.0,55600.0,277036.0,6.25,48969,-56,-45206
2010-05-20,55200.0,55200.0,243942.0,6.21,-19628,22769,-8245
2010-05-24,55000.0,56100.0,195937.0,6.31,-28994,-11940,45199
2010-05-25,55700.0,53100.0,348312.0,5.97,8925,16700,-42537
2010-05-26,53300.0,53700.0,186450.0,6.04,-24297,25901,-1352
2010-05-27,52600.0,54000.0,244527.0,6.07,-12275,1777,10291
2010-05-28,55300.0,56100.0,304510.0,6.31,-54868,40564,-3083
2010-05-31,55900.0,57300.0,195715.0,6.44,-51919,15413,23383
2010-06-01,57800.0,59700.0,578094.0,6.71,-161542,202928,-81814
2010-06-03,60100.0,60600.0,311623.0,6.82,35772,-13478,-25966
2010-06-04,60300.0,57900.0,319292.0,6.51,71712,-27180,-39258
2010-06-07,55900.0,55600.0,245557.0,6.25,48077,-42087,-8613
2010-06-08,55900.0,60200.0,379615.0,6.77,-119241,140759,-35230
2010-06-09,60200.0,61000.0,320741.0,6.86,-67714,44151,28722
2010-06-10,61500.0,61600.0,307542.0,6.93,-72280,-8377,80298
2010-06-11,62400.0,62600.0,217952.0,7.04,-24375,18835,-4332
2010-06-14,64000.0,64100.0,335940.0,7.21,-82993,15856,64011
2010-06-15,64500.0,65800.0,356317.0,7.4,-53646,-44,82942
2010-06-16,66000.0,65700.0,244325.0,7.39,-3632,-12865,15102
2010-06-17,65500.0,63000.0,375103.0,7.09,101807,-83338,-18139
2010-06-18,61800.0,63500.0,251037.0,7.14,13610,7030,-18914
2010-06-21,64800.0,69100.0,563423.0,7.77,-162655,10445,153280
2010-06-22,68000.0,69600.0,365971.0,7.83,-102824,87121,9611
2010-06-23,69100.0,67800.0,222730.0,7.63,36238,-8270,-30079
2010-06-24,67800.0,69500.0,285620.0,7.82,-103740,95254,10584
2010-06-25,69100.0,69100.0,204703.0,7.77,22478,16762,-35665
2010-06-28,69100.0,66600.0,251250.0,7.49,79392,-83945,6888
2010-06-29,66500.0,65600.0,209530.0,7.38,7549,-9201,-3146
2010-06-30,64000.0,63700.0,308183.0,7.16,69039,12941,-80738
2010-07-01,63700.0,65600.0,299569.0,7.38,-11298,66563,16724
2010-07-02,65000.0,63700.0,290884.0,7.16,75681,-71247,-9792
2010-07-05,63600.0,62300.0,229513.0,7.01,40625,-26135,-13694
2010-07-06,61900.0,64800.0,239491.0,7.29,-78725,75768,3776
2010-07-07,64300.0,62500.0,186074.0,7.03,79502,-55566,-26360
2010-07-08,63000.0,64000.0,197078.0,7.2,-50818,6128,39647
2010-07-09,64600.0,63000.0,367864.0,7.09,41428,-101062,62113
2010-07-12,63200.0,62100.0,366394.0,6.98,57854,-109642,43978
2010-07-13,62500.0,64400.0,344213.0,7.24,-118360,-31787,106675
2010-07-14,65300.0,67900.0,527934.0,7.64,-267320,51820,189052
2010-07-15,67300.0,67300.0,173933.0,7.57,-9145,-10422,24216
2010-07-16,67100.0,68000.0,303379.0,7.65,-130554,46328,86225
2010-07-19,67600.0,70000.0,424117.0,7.87,-125192,99364,1506
2010-07-20,71400.0,69100.0,319489.0,7.77,19931,19862,-29563
2010-07-21,69600.0,67300.0,406230.0,7.57,113680,-94154,-999
2010-07-22,66400.0,66500.0,371191.0,7.48,16769,-106786,131184
2010-07-23,67100.0,68700.0,378252.0,7.73,-33043,95202,-40930
2010-07-26,68700.0,68800.0,205369.0,7.74,-40609,-7933,54082
2010-07-27,69100.0,67900.0,198207.0,7.64,20564,-28104,20157
2010-07-28,67600.0,68000.0,239471.0,7.65,-12923,-409,12120
2010-07-29,67000.0,67500.0,239115.0,7.59,17762,3085,-19608
2010-07-30,67000.0,67000.0,298830.0,7.54,69891,-43004,-15009
2010-08-02,67900.0,66400.0,272992.0,7.47,-7844,-44864,63263
2010-08-03,66900.0,66400.0,347971.0,7.47,47556,-169952,143847
2010-08-04,66600.0,68500.0,343357.0,7.7,-72223,20112,20168
2010-08-05,67300.0,66300.0,356107.0,7.46,-38508,-6245,38804
2010-08-06,66300.0,66500.0,134206.0,7.48,-48526,25432,25614
2010-08-09,66100.0,66500.0,122306.0,7.48,-8631,2104,2454
2010-08-10,66800.0,66300.0,148750.0,7.46,45897,-42331,5547
2010-08-11,66300.0,63900.0,344365.0,7.19,136795,-96052,-5046
2010-08-12,62300.0,62500.0,180801.0,7.03,59260,-33636,-21455
2010-08-13,62700.0,63800.0,151975.0,7.18,13182,35698,-45747
2010-08-16,63800.0,62800.0,126843.0,7.06,59218,-16657,-44118
2010-08-17,62600.0,64900.0,166123.0,7.3,-43448,18561,18296
2010-08-18,65300.0,68500.0,384710.0,7.7,-153448,137514,17506
2010-08-19,68500.0,69700.0,706571.0,7.84,-249367,233698,-36925
2010-08-20,69000.0,71000.0,432295.0,7.99,-114446,152093,-51162
2010-08-23,74000.0,73400.0,669541.0,8.26,-322046,430000,-85979
2010-08-24,73900.0,76200.0,731025.0,8.57,-347073,278472,66399
2010-08-25,75700.0,74400.0,357794.0,8.37,-46001,100051,-59327
2010-08-26,74900.0,71100.0,376309.0,8.0,30665,-11524,2895
2010-08-27,71200.0,72500.0,259004.0,8.15,-54560,56084,10802
2010-08-30,76000.0,76600.0,471818.0,8.62,-211088,144838,67653
2010-08-31,75900.0,75400.0,317403.0,8.48,-37795,97180,-51164
2010-09-01,75800.0,77400.0,362807.0,8.71,-106211,-16745,80341
2010-09-02,77800.0,77800.0,276592.0,8.75,-52880,-44680,82270
2010-09-03,77800.0,77900.0,282401.0,8.76,-55583,-5431,75002
2010-09-06,77400.0,75800.0,381815.0,8.53,117416,-118448,6408
2010-09-07,75400.0,74900.0,229359.0,8.42,-14146,-30641,52860
2010-09-08,74500.0,73500.0,185441.0,8.27,-25184,-13829,38527
2010-09-09,72500.0,76900.0,402687.0,8.65,-93142,20692,68729
2010-09-10,77300.0,79700.0,341270.0,8.96,-201402,100753,99678
2010-09-13,80000.0,78600.0,309694.0,8.84,-51387,58530,-12197
2010-09-14,78800.0,79500.0,187019.0,8.94,-50607,17231,28805
2010-09-15,79900.0,80200.0,176812.0,9.02,-31384,24439,7410
2010-09-16,80500.0,83100.0,485971.0,9.35,-196605,102638,74458
2010-09-17,83600.0,81900.0,533955.0,9.21,30280,39997,-67306
2010-09-20,81700.0,81500.0,221346.0,9.17,-2156,34571,-41242
2010-09-24,81700.0,84900.0,281446.0,9.55,-55788,-6834,60337
2010-09-27,85500.0,88400.0,424317.0,9.94,-131056,128403,8024
2010-09-28,87600.0,86600.0,305180.0,9.74,-24102,-27938,45049
2010-09-29,87100.0,86700.0,251246.0,9.75,-17720,-77514,95522
2010-09-30,87200.0,84400.0,344017.0,9.49,-6872,-117942,125466
2010-10-01,83800.0,82600.0,400631.0,9.29,19340,-113181,95332
2010-10-04,83100.0,86300.0,318713.0,9.71,-52461,-19652,67022
2010-10-05,86700.0,88300.0,289305.0,9.93,-50019,-2211,56096
2010-10-06,88500.0,86800.0,322913.0,9.76,799,-19504,40689
2010-10-07,87800.0,86600.0,356493.0,9.74,45668,-147857,109868
2010-10-08,87000.0,88400.0,452208.0,9.94,-12591,-17697,45560
2010-10-11,88900.0,90800.0,620757.0,10.21,-53294,187999,-152164
2010-10-12,91000.0,87200.0,586643.0,9.81,41417,32396,-66761
2010-10-13,87600.0,86800.0,390409.0,9.76,18767,-55783,10585
2010-10-14,87300.0,93100.0,708021.0,10.47,-297548,-3476,276193
2010-10-15,93000.0,94400.0,459061.0,10.62,-82623,8381,57260
2010-10-18,93200.0,93200.0,282823.0,10.48,6629,22272,-15510
2010-10-19,93500.0,90900.0,265272.0,10.22,37258,5601,-33969
2010-10-20,89700.0,88500.0,811326.0,9.95,128044,26647,-161144
2010-10-21,89400.0,86500.0,257873.0,9.73,52554,21627,-68895
2010-10-22,86500.0,86900.0,318536.0,9.77,-19308,99295,-96503
2010-10-25,87000.0,90100.0,360768.0,10.13,-104262,143054,-50260
2010-10-26,90600.0,92300.0,324951.0,10.38,-67617,83149,-20938
2010-10-27,91700.0,94600.0,412229.0,10.64,-72268,141942,-83045
2010-10-28,95200.0,93000.0,384404.0,10.46,-46139,104336,-109189
2010-10-29,95000.0,91600.0,215234.0,10.3,28784,9777,-29199
2010-11-01,91600.0,95400.0,361183.0,10.73,-126862,146038,-27255
2010-11-02,95700.0,100500.0,501894.0,11.3,-163398,124412,29036
2010-11-03,102500.0,110500.0,755848.0,12.43,-7912,60477,-62767
2010-11-04,108000.0,111500.0,719823.0,12.54,17920,49706,-69292
2010-11-05,112000.0,104500.0,499266.0,11.75,67942,-76847,6770
2010-11-08,103500.0,103000.0,333991.0,11.58,18588,-13299,-7157
2010-11-09,103000.0,106000.0,289438.0,11.92,-278,716,-7317
2010-11-10,106000.0,109000.0,338971.0,12.26,-22434,-25278,51645
2010-11-11,108500.0,100000.0,606639.0,11.25,150375,-57917,-109670
2010-11-12,102500.0,95800.0,665451.0,10.77,117570,-67709,-31107
2010-11-15,96300.0,95400.0,271759.0,10.73,-11657,2011,46101
2010-11-16,95800.0,100500.0,486060.0,11.3,-87534,143718,-46365
2010-11-17,98500.0,99100.0,517433.0,11.15,40402,169472,-191255
2010-11-18,99800.0,103000.0,464280.0,11.58,-78151,158477,-96462
2010-11-19,105500.0,109000.0,506541.0,12.26,-170608,26667,164853
2010-11-22,108500.0,108000.0,267355.0,12.15,43068,27115,-71000
2010-11-23,108500.0,111000.0,396275.0,12.48,-35268,99502,-64378
2010-11-24,108000.0,108000.0,456557.0,12.15,47789,44070,-109333
2010-11-25,108500.0,107000.0,374571.0,12.03,-1205,86442,-83321
2010-11-26,108500.0,105500.0,213992.0,11.87,-55167,2169,29723
2010-11-29,105000.0,106000.0,430585.0,11.92,21557,-63162,38876
2010-11-30,106000.0,108500.0,434930.0,12.2,-33211,-17801,48414
2010-12-01,109500.0,115000.0,552905.0,12.93,-195135,228421,-13703
2010-12-02,116000.0,117500.0,378215.0,13.22,-105994,126869,-18988
2010-12-03,118000.0,119000.0,297081.0,13.38,-2642,-2328,-10805
2010-12-06,117500.0,118000.0,219746.0,13.27,20654,-24525,-682
2010-12-07,118500.0,117500.0,359909.0,13.22,51043,-15800,-42348
2010-12-08,116000.0,113000.0,233761.0,12.71,57650,-37884,-1117
2010-12-09,112500.0,111500.0,565857.0,12.54,213594,28963,-249620
2010-12-10,112000.0,113000.0,354269.0,12.71,94486,1948,-97700
2010-12-13,114000.0,114500.0,206790.0,12.88,-26360,34318,-12044
2010-12-14,115500.0,114000.0,316336.0,12.82,-4155,41303,-26038
2010-12-15,114500.0,118000.0,517627.0,13.27,-59396,63745,-10375
2010-12-16,117500.0,114500.0,299448.0,12.88,65552,23006,-95838
2010-12-17,116500.0,118500.0,356723.0,13.33,-86480,26982,28418
2010-12-20,116000.0,118500.0,248975.0,13.33,-34595,37728,-4854
2010-12-21,120000.0,119000.0,288359.0,13.38,42933,-12806,-12244
2010-12-22,118000.0,114000.0,366307.0,12.82,81612,-82815,7418
2010-12-23,115000.0,114500.0,256998.0,12.88,-18011,24965,-20415
2010-12-24,114500.0,108500.0,307535.0,12.2,83612,-105751,21151
2010-12-27,108000.0,110000.0,243288.0,12.37,-57442,-5494,56432
2010-12-28,111500.0,115500.0,443967.0,12.99,-110485,70472,42221
2010-12-29,116500.0,118000.0,214889.0,13.27,-68134,46759,29087
2010-12-30,118500.0,117500.0,232891.0,13.22,-87892,77456,4062
2011-01-03,118000.0,123500.0,318941.0,14.29,-73291,78986,11545
2011-01-04,125000.0,126000.0,391506.0,14.58,-102448,50426,46186
2011-01-05,126000.0,126500.0,276949.0,14.63,3988,-42108,46376
2011-01-06,127500.0,128500.0,311403.0,14.86,-84815,134626,-51290
2011-01-07,127500.0,125000.0,285446.0,14.46,61508,-27969,-31649
2011-01-10,125500.0,124000.0,211689.0,14.34,4824,26042,-40819
2011-01-11,124000.0,129000.0,284941.0,14.92,-12614,62898,-47489
2011-01-12,131000.0,128500.0,397747.0,14.86,-14979,-44737,76208
2011-01-13,128500.0,126500.0,430460.0,14.63,110933,-70558,-19725
2011-01-14,126500.0,133500.0,360881.0,15.44,-77470,24798,46437
2011-01-17,135000.0,134000.0,333924.0,15.5,-64881,31175,33457
2011-01-18,133500.0,133000.0,163483.0,15.38,18530,3695,-18563
2011-01-19,135000.0,127000.0,669900.0,14.69,284462,-95155,-194197
2011-01-20,127000.0,127500.0,282708.0,14.75,71329,-30826,-35887
2011-01-21,125000.0,124500.0,518226.0,14.4,22863,79564,-103331
2011-01-24,125000.0,123000.0,338340.0,14.23,46396,4724,-53743
2011-01-25,125000.0,126000.0,479105.0,14.58,10336,-9599,-4894
2011-01-26,125500.0,130500.0,406380.0,15.1,-34545,55451,-23456
2011-01-27,130000.0,130500.0,328787.0,15.1,-4352,17762,-1849
2011-01-28,131500.0,130500.0,251689.0,15.1,-28908,17011,19091
2011-01-31,126000.0,124500.0,375507.0,14.4,37702,5238,-45561
2011-02-01,125000.0,124500.0,254134.0,14.4,53564,-26585,-13796
2011-02-07,126000.0,122500.0,298660.0,14.17,76721,-84815,-3683
2011-02-08,122000.0,115000.0,737032.0,13.3,207416,47823,-276060
2011-02-09,114500.0,117000.0,626818.0,13.53,35047,20305,-52739
2011-02-10,115500.0,113500.0,750114.0,13.13,53529,65773,-141628
2011-02-11,112000.0,112500.0,485902.0,13.01,-9560,-39221,67705
2011-02-14,114000.0,108500.0,547178.0,12.55,149901,-133396,-5463
2011-02-15,110000.0,112500.0,721839.0,13.01,-65155,-117745,181025
2011-02-16,112000.0,105000.0,714869.0,12.15,189813,-266902,72032
2011-02-17,105000.0,97900.0,1005562.0,11.32,264796,-142230,-93634
2011-02-18,99800.0,105000.0,812511.0,12.15,-43825,-69983,114911
2011-02-21,105000.0,101000.0,631381.0,11.68,192584,-99590,-86006
2011-02-22,98000.0,96100.0,869803.0,11.12,200248,-289035,108073
2011-02-23,97200.0,96500.0,594524.0,11.16,25715,-48486,-8095
2011-02-24,97200.0,99500.0,534385.0,11.51,-54463,30798,-5778
2011-02-25,102000.0,102000.0,645697.0,11.8,69420,6448,-86164
2011-02-28,101500.0,98100.0,438259.0,11.35,84857,-88321,9903
2011-03-02,95800.0,92400.0,561075.0,10.69,142708,-115890,3251
2011-03-03,93200.0,95600.0,679503.0,11.06,117106,29413,-115136
2011-03-04,98100.0,101500.0,1083586.0,11.74,-284271,103929,158911
2011-03-07,100500.0,100500.0,401656.0,11.63,48753,-21167,-11752
2011-03-08,101000.0,105000.0,673752.0,12.15,-59711,181496,-151225
2011-03-09,106000.0,105500.0,540852.0,12.2,-89099,31522,49798
2011-03-10,106000.0,106000.0,325788.0,12.26,43484,46942,-102460
2011-03-11,103500.0,101000.0,455707.0,11.68,108552,-6073,-109139
2011-03-14,102000.0,105500.0,681020.0,12.2,-57882,106673,-40026
2011-03-15,105500.0,100000.0,422573.0,11.57,5494,23122,-27310
2011-03-16,101500.0,102000.0,405361.0,11.8,-22528,-1234,-8968
2011-03-17,99200.0,102000.0,378797.0,11.8,89188,-65387,-11480
2011-03-18,102500.0,106000.0,668068.0,12.26,21683,-5402,-24170
2011-03-21,107500.0,106500.0,500303.0,12.32,36120,4384,-50461
2011-03-22,107000.0,103000.0,680137.0,11.91,63843,-101679,46288
2011-03-23,106000.0,107000.0,903701.0,12.38,-12619,56234,-10626
2011-03-24,110000.0,112000.0,697529.0,12.96,-243975,36427,211853
2011-03-25,113000.0,110000.0,387734.0,12.72,73627,-85092,11009
2011-03-28,110000.0,102500.0,1166536.0,11.86,550556,-507852,1996
2011-03-29,101500.0,102000.0,621346.0,11.8,137211,-109741,-20077
2011-03-30,103500.0,106000.0,576181.0,12.26,-154548,25049,134232
2011-03-31,108000.0,107000.0,524613.0,12.38,-50007,-9572,62219
2011-04-01,107000.0,105000.0,578510.0,12.15,115582,-54106,-57015
2011-04-04,106000.0,106500.0,780917.0,12.32,-51235,48026,-6755
2011-04-05,106500.0,107500.0,293775.0,12.44,-23149,-5944,26487
2011-04-06,108000.0,107000.0,475843.0,12.38,-55236,49200,20969
2011-04-07,108000.0,110000.0,587820.0,12.72,-55095,21168,37655
2011-04-08,110000.0,117500.0,1174490.0,13.59,-255100,167804,82347
2011-04-11,118000.0,118500.0,518396.0,13.71,71030,-20054,-44119
2011-04-12,117000.0,113000.0,1022918.0,13.07,108818,-157868,60398
2011-04-13,111500.0,111500.0,1056757.0,12.9,268078,-252106,-1523
2011-04-14,111500.0,111000.0,829957.0,12.84,194187,-258057,59870
2011-04-15,111500.0,110000.0,520390.0,12.72,58569,-80830,39675
2011-04-18,110000.0,114000.0,1126383.0,13.19,17954,62429,-51132
2011-04-19,113000.0,115500.0,787414.0,13.36,-152835,149471,4696
2011-04-20,116500.0,113000.0,612246.0,13.07,-10684,-10854,14127
2011-04-21,114000.0,112000.0,556243.0,12.96,7985,-98186,80668
2011-04-22,112500.0,115000.0,491263.0,13.3,-37145,3203,26314
2011-04-25,117000.0,117500.0,437980.0,13.59,-73182,45567,37865
2011-04-26,118000.0,120500.0,1029133.0,13.94,-124822,82949,24688
2011-04-27,120000.0,124500.0,1184136.0,14.4,-257093,112316,142396
2011-04-28,126500.0,122500.0,511932.0,14.17,-16667,43863,-19518
2011-04-29,122500.0,121000.0,474021.0,14.0,-36835,56901,-43034
2011-05-02,124500.0,125500.0,505504.0,14.52,-112313,48017,45159
2011-05-03,125500.0,122500.0,439741.0,14.17,-57644,-53879,118744
2011-05-04,122000.0,121000.0,266515.0,14.0,-45614,-45595,95436
2011-05-06,118500.0,118000.0,439242.0,13.65,13758,-101245,89586
2011-05-09,117000.0,115500.0,312520.0,13.36,-5007,-23081,46587
2011-05-11,117500.0,117000.0,262635.0,13.53,20903,-60793,44144
2011-05-12,114500.0,112000.0,756946.0,12.96,229848,-178688,-35793
2011-05-13,112500.0,106000.0,1010000.0,12.26,305693,-271336,-24020
2011-05-16,104500.0,104000.0,543592.0,12.03,164588,-194927,35333
2011-05-17,104500.0,104500.0,298198.0,12.09,-19602,-53261,74933
2011-05-18,105000.0,105500.0,474766.0,12.2,43857,-61165,17392
2011-05-19,106500.0,101500.0,445959.0,11.74,61587,-58449,516
2011-05-20,102500.0,100500.0,330384.0,11.63,51556,-67092,17669
2011-05-23,101500.0,99900.0,343692.0,11.56,71027,-35147,-35676
2011-05-24,100500.0,98000.0,569796.0,11.34,178452,59112,-235517
2011-05-25,98900.0,99500.0,372912.0,11.51,-80585,17106,63941
2011-05-26,101000.0,100000.0,531624.0,11.57,151869,72923,-241040
2011-05-27,99900.0,103500.0,538410.0,11.97,-77698,82821,-2630
2011-05-30,105000.0,104000.0,405170.0,12.03,-63377,79143,-34992
2011-05-31,104500.0,106000.0,407220.0,12.26,-167272,150122,-24085
2011-06-01,107000.0,110500.0,630458.0,12.78,-218209,173334,36596
2011-06-02,107500.0,113500.0,685376.0,13.13,-241787,117511,87645
2011-06-03,114500.0,115500.0,498500.0,13.36,-169352,206941,-54321
2011-06-07,115000.0,113500.0,231014.0,13.13,-13153,57070,-43461
2011-06-08,113500.0,111500.0,407194.0,12.9,-11910,85290,-73067
