Symbol,JW중외제약_시가(원),JW중외제약_종가(원),JW중외제약_거래량(주),JW중외제약_PER(IFRS-연결),JW중외제약_순매수수량(개인)(주),JW중외제약_순매수수량(기관계)(주),JW중외제약_순매수수량(외국인계)(주)
2010-09-07,16450.0,16450.0,34924.0,14.48,3770,-4860,-330
2010-09-08,16400.0,16250.0,19859.0,14.3,-1030,-580,2110
2010-09-09,16300.0,16300.0,33620.0,14.35,2850,820,-3580
2010-09-10,16350.0,16650.0,51001.0,14.65,-7050,2710,5340
2010-09-13,16600.0,16600.0,23481.0,14.61,-2260,910,1350
2010-09-14,16550.0,16400.0,34021.0,14.43,6850,-5240,-910
2010-09-15,16400.0,16350.0,23019.0,14.39,3110,-6290,3180
2010-09-16,16350.0,16200.0,26761.0,14.26,2907,-6247,3340
2010-09-17,16250.0,16300.0,23739.0,14.35,-1220,-2590,4110
2010-09-20,16400.0,16200.0,22354.0,14.26,85,-75,80
2010-09-24,16250.0,16300.0,20381.0,14.35,-2840,-40,2880
2010-09-27,16300.0,16400.0,33604.0,14.43,-2570,-200,2770
2010-09-28,16450.0,16300.0,23342.0,14.35,525,-355,-170
2010-09-29,16350.0,16250.0,35115.0,14.3,-3180,170,2010
2010-09-30,16250.0,16450.0,30156.0,14.48,-6450,1430,5020
2010-10-01,16500.0,16900.0,75181.0,14.87,-11989,1919,10570
2010-10-04,17000.0,16800.0,38103.0,14.79,3410,-2530,-880
2010-10-05,16800.0,16700.0,21238.0,14.7,4030,-3710,680
2010-10-06,16800.0,17000.0,53761.0,14.96,615,-2065,1780
2010-10-07,17150.0,16700.0,26624.0,14.7,1746,-1206,-480
2010-10-08,16750.0,16600.0,19460.0,14.61,-190,-80,940
2010-10-11,16650.0,16500.0,25241.0,14.52,900,390,840
2010-10-12,16450.0,16500.0,18941.0,14.52,1490,-110,120
2010-10-13,16600.0,16650.0,24280.0,14.65,-2860,-40,3270
2010-10-14,16650.0,16800.0,141629.0,14.79,575,-2475,-500
2010-10-15,16800.0,16650.0,29232.0,14.65,-7609,-221,7830
2010-10-18,16800.0,16650.0,29099.0,14.65,-2740,-280,3020
2010-10-19,16700.0,16750.0,38301.0,14.74,6050,-4870,-1180
2010-10-20,17350.0,17650.0,357035.0,15.53,7753,-5953,-7410
2010-10-21,17800.0,17500.0,135354.0,15.4,10060,-9320,-2040
2010-10-22,17600.0,17400.0,51460.0,15.31,5666,-6,-5860
2010-10-25,17400.0,17100.0,71793.0,15.05,7830,-5970,-360
2010-10-26,17100.0,17600.0,97930.0,15.49,-590,-150,630
2010-10-27,17600.0,17300.0,37505.0,15.22,4177,-537,-1910
2010-10-28,17300.0,17000.0,49721.0,14.96,4176,-36,-4140
2010-10-29,17000.0,17050.0,36602.0,15.01,5850,-1680,-4170
2010-11-01,17100.0,16950.0,42884.0,14.92,5663,-1253,-4410
2010-11-02,16850.0,16500.0,53774.0,14.52,-1260,1600,-420
2010-11-03,16550.0,16450.0,39809.0,14.48,-90,-1030,1120
2010-11-04,16600.0,16700.0,25414.0,14.7,-960,-60,1020
2010-11-05,16750.0,16500.0,50522.0,14.52,440,300,-740
2010-11-08,16600.0,16650.0,30769.0,14.65,-11450,10010,1440
2010-11-09,16850.0,16700.0,23381.0,14.7,-3150,70,3080
2010-11-10,16700.0,16750.0,24150.0,14.74,-5630,-50,4680
2010-11-11,16650.0,15950.0,49261.0,14.04,13430,900,-14080
2010-11-12,16300.0,16050.0,56046.0,14.13,1950,600,-2550
2010-11-15,15950.0,15950.0,30794.0,14.04,-700,520,180
2010-11-16,15950.0,15900.0,46291.0,13.99,-3320,-8560,-4750
2010-11-17,15800.0,16000.0,21581.0,14.08,-9280,7260,-1350
2010-11-18,15950.0,16150.0,26940.0,14.21,4860,-370,-3220
2010-11-19,16150.0,16050.0,17375.0,14.13,2719,-220,-1590
2010-11-22,16200.0,16000.0,23475.0,14.08,-230,-90,320
2010-11-23,15950.0,16100.0,57450.0,14.17,2230,-50,-2180
2010-11-24,15400.0,15750.0,43197.0,13.86,1970,1240,-3410
2010-11-25,15700.0,15700.0,28732.0,13.82,2370,-310,-2060
2010-11-26,15750.0,15350.0,35399.0,13.51,340,0,-440
2010-11-29,15500.0,15150.0,24149.0,13.33,-690,640,2050
2010-11-30,15250.0,15250.0,18626.0,13.42,2700,-3160,460
2010-12-01,15400.0,15550.0,19951.0,13.68,-800,-20,1230
2010-12-02,15650.0,15550.0,18611.0,13.68,310,-400,90
2010-12-03,15700.0,15300.0,22114.0,13.47,7046,-4626,-2420
2010-12-06,15500.0,15400.0,10531.0,13.55,0,-880,880
2010-12-07,15350.0,15750.0,61117.0,13.86,1048,0,-1048
2010-12-08,15750.0,15600.0,11633.0,13.73,-617,-130,747
2010-12-09,15550.0,15750.0,20975.0,13.86,-2850,-360,3210
2010-12-10,15750.0,15750.0,15475.0,13.86,-430,-210,650
2010-12-13,15800.0,15850.0,17453.0,13.95,-1570,-100,1670
2010-12-14,15850.0,15900.0,13784.0,13.99,-1490,-380,1670
2010-12-15,15800.0,15950.0,45032.0,14.04,-160,-940,1100
2010-12-16,15950.0,16000.0,31629.0,14.08,830,-3040,2210
2010-12-17,16000.0,15950.0,21547.0,14.04,46,-1476,1430
2010-12-20,15900.0,15750.0,22321.0,13.86,-780,100,680
2010-12-21,15750.0,16000.0,29151.0,14.08,-14290,1040,2240
2010-12-22,16000.0,16200.0,29657.0,14.26,-192,-378,570
2010-12-23,16200.0,16300.0,16786.0,14.35,-957,237,720
2010-12-24,16450.0,16400.0,35478.0,14.43,-8740,-90,450
2010-12-27,16200.0,16250.0,23454.0,14.3,-4527,2017,2510
2010-12-28,16300.0,16450.0,33510.0,14.48,-6279,3589,2210
2010-12-29,16150.0,15950.0,22361.0,14.43,-5532,1082,1070
2010-12-30,15950.0,16300.0,36214.0,14.75,-12780,14410,-1630
2011-01-03,16200.0,15950.0,26712.0,42.79,-1540,-1440,2980
2011-01-04,16000.0,16100.0,30250.0,43.19,-3230,280,2950
2011-01-05,16000.0,15850.0,22857.0,42.52,2107,-2177,70
2011-01-06,15850.0,15750.0,30943.0,42.25,1612,-1742,130
2011-01-07,15650.0,15450.0,44839.0,41.45,9450,-9460,10
2011-01-10,15400.0,15450.0,27673.0,41.45,-1200,-350,1150
2011-01-11,15450.0,15350.0,39302.0,41.18,2095,-2355,140
2011-01-12,15300.0,15200.0,30642.0,40.77,5472,-4122,-910
2011-01-13,15200.0,15250.0,28741.0,40.91,5500,-2770,-2550
2011-01-14,15400.0,15300.0,19853.0,41.04,1220,-70,-1070
2011-01-17,15300.0,15000.0,32137.0,40.24,120,2140,-2240
2011-01-18,15150.0,15150.0,47514.0,40.64,749,450,-1179
2011-01-19,15250.0,15000.0,34807.0,40.24,3807,-1460,-2050
2011-01-20,15000.0,15000.0,20910.0,40.24,2097,-427,-1540
2011-01-21,15000.0,14750.0,23302.0,39.57,590,600,-1190
2011-01-24,14750.0,14600.0,22314.0,39.16,263,-413,190
2011-01-25,14600.0,14700.0,34265.0,39.43,-13070,13519,-30
2011-01-26,14700.0,14650.0,17309.0,39.3,-2851,3281,-470
2011-01-27,14650.0,14550.0,18049.0,39.03,1180,-1060,-500
2011-01-28,14550.0,14250.0,39760.0,38.22,-1388,98,1330
2011-01-31,14100.0,14150.0,19339.0,37.96,-951,-120,891
2011-02-01,14100.0,13700.0,52475.0,36.75,3190,-4230,1160
2011-02-07,13750.0,14050.0,40144.0,37.69,2480,-6640,4160
2011-02-08,14100.0,14150.0,43609.0,37.96,3760,-4570,810
2011-02-09,14250.0,14200.0,18894.0,38.09,748,-168,-580
2011-02-10,14200.0,14000.0,15665.0,37.56,1990,-1150,-1000
2011-02-11,14000.0,13700.0,25995.0,36.75,3135,-2515,-460
2011-02-14,13750.0,13750.0,14839.0,36.88,1420,-510,-910
2011-02-15,13700.0,13400.0,29952.0,35.95,3366,-576,-2230
2011-02-16,13300.0,13250.0,36521.0,35.54,-2130,230,1620
2011-02-17,13250.0,13300.0,22272.0,35.68,-1112,-2896,4268
2011-02-18,13250.0,13400.0,16623.0,35.95,-153,-1267,1440
2011-02-21,13300.0,13150.0,21606.0,35.27,1950,-1250,-700
2011-02-22,13100.0,12850.0,28108.0,34.47,980,-570,-370
2011-02-23,12800.0,12650.0,25931.0,33.93,-226,-1744,1610
2011-02-24,12550.0,12800.0,38422.0,34.34,-11164,34,11430
2011-02-25,12800.0,13500.0,34480.0,36.22,-1090,3840,-2520
2011-02-28,13550.0,13300.0,13358.0,35.68,1690,660,-2510
2011-03-02,13250.0,13150.0,9920.0,35.27,790,90,-820
2011-03-03,12950.0,13000.0,14041.0,34.87,-550,-410,1080
2011-03-04,13000.0,13400.0,12018.0,35.95,-360,-620,600
2011-03-07,13300.0,13300.0,8491.0,35.68,900,-280,-340
2011-03-08,13300.0,13550.0,14730.0,36.35,-1260,-40,1240
2011-03-09,13600.0,13650.0,19091.0,36.61,-10480,-400,2240
2011-03-10,13500.0,13600.0,22232.0,36.48,-6249,549,-3590
2011-03-11,13550.0,13600.0,38862.0,36.48,-18020,3040,-7190
2011-03-14,13600.0,13300.0,32318.0,35.68,-3043,-557,-3770
2011-03-15,13500.0,13350.0,37222.0,35.81,-21283,-807,-850
2011-03-16,13400.0,13550.0,29080.0,36.35,-20737,-63,1320
2011-03-17,13550.0,13800.0,66962.0,37.02,240,40,-470
2011-03-18,13900.0,13850.0,16819.0,37.15,-489,19,500
2011-03-21,13900.0,14000.0,15077.0,37.56,-1422,-10,1372
2011-03-22,13950.0,14000.0,26233.0,37.56,-13484,-3056,2600
2011-03-23,13900.0,14100.0,25830.0,37.82,-10040,90,3610
2011-03-24,13850.0,14150.0,12540.0,37.96,-4120,-90,470
2011-03-25,14000.0,14150.0,22689.0,37.96,-13540,740,2010
2011-03-28,14100.0,14100.0,41190.0,37.82,-24253,493,-630
2011-03-29,13950.0,14050.0,8273.0,37.69,-3590,190,1060
2011-03-30,14000.0,14200.0,25582.0,38.09,-14660,470,4560
2011-03-31,14200.0,14550.0,20323.0,39.03,-5520,30,5580
2011-04-01,14550.0,15000.0,42103.0,40.24,-17608,15070,2528
2011-04-04,15150.0,14900.0,20051.0,39.97,97,1453,-1530
2011-04-05,14800.0,14700.0,20858.0,39.43,3475,-5975,2500
2011-04-06,14650.0,14800.0,17251.0,39.7,-5740,-20,1110
2011-04-07,14650.0,14550.0,29232.0,39.03,8430,-3210,340
2011-04-08,14500.0,14450.0,25047.0,38.76,-943,-147,1090
2011-04-11,14300.0,14300.0,12150.0,38.36,-325,-115,470
2011-04-12,14200.0,14250.0,19884.0,38.22,-3634,-226,3860
2011-04-13,14250.0,14100.0,17855.0,37.82,-795,-145,90
2011-04-14,14000.0,14200.0,27222.0,38.09,-1691,4451,-2700
2011-04-15,14200.0,14350.0,12611.0,38.49,-454,1054,-700
2011-04-18,14400.0,14350.0,29880.0,38.49,-600,-970,1590
2011-04-19,14200.0,14250.0,29542.0,38.22,2750,-340,-2410
2011-04-20,14350.0,15000.0,57623.0,40.24,-17888,26,-1170
2011-04-21,14900.0,15000.0,72869.0,40.24,-8544,-11756,1550
2011-04-22,15000.0,15350.0,54051.0,41.18,-12090,-120,640
2011-04-25,15000.0,15500.0,54953.0,41.58,-3187,4840,-1543
2011-04-26,15300.0,15650.0,42901.0,41.98,-14538,-11,-921
2011-04-27,15650.0,15600.0,42120.0,41.85,-662,-3548,4340
2011-04-28,15600.0,15600.0,35435.0,41.85,-6120,4800,1530
2011-04-29,15600.0,15550.0,30653.0,41.71,7800,-8980,1160
2011-05-02,15500.0,15550.0,23729.0,41.71,-2653,2237,226
2011-05-03,15700.0,15900.0,100051.0,42.65,14491,-9471,-4850
2011-05-04,16000.0,16000.0,77227.0,42.92,12020,-5800,3500
2011-05-06,16250.0,16300.0,71972.0,43.72,2329,-119,-2170
2011-05-09,16350.0,16600.0,89717.0,44.53,19692,-9422,-10100
2011-05-11,16950.0,15350.0,404682.0,41.18,16070,-340,-10680
2011-05-12,15600.0,14350.0,290307.0,38.49,9320,-2020,-7390
2011-05-13,14450.0,14000.0,107882.0,37.56,3983,-403,-12610
2011-05-16,13750.0,14000.0,48031.0,37.56,582,-822,-5340
2011-05-17,13800.0,13900.0,51131.0,37.29,-14349,-181,-850
2011-05-18,14000.0,13900.0,28529.0,37.29,-14660,160,5350
2011-05-19,13900.0,14000.0,67158.0,37.56,-9340,-90,-2170
2011-05-20,14000.0,13500.0,49654.0,36.22,8380,3330,-6890
2011-05-23,13500.0,12950.0,68728.0,34.74,15100,190,3970
2011-05-24,12750.0,13250.0,30093.0,35.54,-1408,-192,1620
2011-05-25,13500.0,13550.0,20480.0,36.35,1270,-2000,730
2011-05-26,13600.0,13500.0,49374.0,36.22,2592,-1132,-1580
2011-05-27,13500.0,13400.0,28652.0,35.95,1590,-4390,2900
2011-05-30,13500.0,13100.0,38113.0,35.14,12240,10,-2640
2011-05-31,13100.0,13400.0,25152.0,35.95,-2990,0,2720
2011-06-01,13400.0,13550.0,57625.0,36.35,-91,131,-940
2011-06-02,13500.0,13450.0,19695.0,36.08,2644,-681,-1763
2011-06-03,13350.0,13450.0,13063.0,36.08,4101,-4921,680
2011-06-07,13350.0,13600.0,29217.0,36.48,-1813,-1194,3007
2011-06-08,13550.0,13400.0,19500.0,35.95,9010,-1490,-7340
2011-06-09,13400.0,13500.0,35782.0,36.22,1970,-13960,12070
2011-06-10,13550.0,13650.0,47714.0,36.61,-9682,-3090,12772
2011-06-13,13650.0,13300.0,25188.0,35.68,3430,70,-3500
2011-06-14,13250.0,13200.0,12853.0,35.41,-867,107,660
2011-06-15,13200.0,12900.0,26501.0,34.6,12563,-13303,740
2011-06-16,12900.0,13000.0,20051.0,34.87,2111,-3090,979
2011-06-17,13000.0,13000.0,19380.0,34.87,20,-30,10
2011-06-20,13000.0,12950.0,19403.0,34.74,-1822,-248,2170
2011-06-21,13050.0,13150.0,11611.0,35.27,-825,-25,910
2011-06-22,13050.0,13000.0,44240.0,34.87,23320,0,-23320
2011-06-23,13000.0,12950.0,11457.0,34.74,-1860,-10,1870
2011-06-24,12900.0,13000.0,52518.0,34.87,22361,1070,-23423
2011-06-27,13000.0,13100.0,30452.0,35.14,-1150,-50,1200
2011-06-28,13200.0,13050.0,17324.0,35.01,-4630,0,4630
2011-06-29,13150.0,13100.0,15102.0,35.14,-889,-1141,2030
2011-06-30,13200.0,13500.0,38040.0,36.22,-640,-1140,1780
2011-07-01,13550.0,13350.0,18309.0,35.81,-2090,-70,2160
2011-07-04,13500.0,13500.0,27901.0,36.22,-5778,-22,5800
2011-07-05,13500.0,13600.0,16319.0,36.48,-1680,0,1680
2011-07-06,13600.0,13450.0,21552.0,36.08,-770,0,770
2011-07-07,13550.0,13500.0,25864.0,36.22,-3420,-10,3430
2011-07-08,13550.0,13600.0,54973.0,36.48,-7470,610,6860
2011-07-11,13600.0,13400.0,22454.0,35.95,797,-17,-780
2011-07-12,13350.0,13300.0,24852.0,35.68,960,0,-960
2011-07-13,13350.0,13200.0,15208.0,35.41,-1780,-10,1790
2011-07-14,13200.0,13150.0,24263.0,35.27,-4875,-35,4910
2011-07-15,13100.0,13350.0,23134.0,35.81,-3130,-10,3140
2011-07-18,13400.0,13650.0,33481.0,36.61,-3130,0,3130
2011-07-19,13650.0,13950.0,59418.0,37.42,-7171,5101,2070
2011-07-20,14200.0,14450.0,72739.0,38.76,461,-11,-450
2011-07-21,14200.0,14200.0,42564.0,38.09,-2750,-60,1810
2011-07-22,16300.0,16300.0,137850.0,43.72,1990,-20,-1770
2011-07-25,18650.0,18700.0,1978021.0,50.16,20980,-980,-3390
2011-07-26,18350.0,18450.0,1026888.0,49.49,22000,-608,-6195
2011-07-27,18900.0,21200.0,703478.0,56.87,4424,-1124,-1370
2011-07-28,22400.0,22400.0,2264913.0,60.09,14056,-2730,-9616
2011-07-29,23500.0,22000.0,1820445.0,59.01,1919,-1829,-90
2011-08-01,22600.0,21800.0,1222272.0,58.48,-32729,-9381,42100
2011-08-02,21700.0,22650.0,940244.0,60.76,16941,-7490,-9452
2011-08-03,21750.0,20550.0,627661.0,55.13,3080,-4409,1349
2011-08-04,20750.0,18750.0,722372.0,50.3,-28800,-660,24510
2011-08-05,17500.0,18100.0,609383.0,48.55,-69560,4620,65940
2011-08-08,18450.0,17600.0,646448.0,47.21,461,-1510,5900
2011-08-09,16900.0,17000.0,434668.0,45.6,-1803,-2587,4390
2011-08-10,19000.0,19550.0,276513.0,52.44,550,-30,-520
2011-08-11,20000.0,20650.0,1643714.0,55.39,50770,-3410,-47690
2011-08-12,21800.0,19650.0,821859.0,52.71,9017,-217,-7200
2011-08-16,20500.0,17600.0,1140574.0,47.21,48060,-4270,-44900
2011-08-17,17400.0,19300.0,1542797.0,51.77,6358,-18,-7760
2011-08-18,19600.0,18150.0,507112.0,48.69,-17856,11141,6615
2011-08-19,17100.0,17850.0,427843.0,47.88,-20919,26479,-5560
2011-08-22,17700.0,17600.0,218828.0,47.21,-5507,57,5450
2011-08-23,17900.0,18050.0,227198.0,48.42,-7543,-70,7613
2011-08-24,18400.0,17550.0,268932.0,47.08,-5999,-251,5750
2011-08-25,17800.0,18750.0,402686.0,50.3,18510,-5030,-12980
2011-08-26,18900.0,17950.0,428215.0,48.15,762,-342,-420
2011-08-29,18250.0,17700.0,235988.0,47.48,570,-10,-560
2011-08-30,17950.0,18400.0,360418.0,49.36,-7200,0,7200
2011-08-31,18700.0,18300.0,164107.0,49.09,2196,2904,-5150
2011-09-01,18450.0,18800.0,994234.0,50.43,1060,-10,950
2011-09-02,19050.0,18450.0,342257.0,49.49,1429,-29,-1400
2011-09-05,18350.0,16900.0,321987.0,45.33,-2770,-50,2040
2011-09-06,16800.0,16550.0,212891.0,44.4,80,100,-180
2011-09-07,17000.0,16850.0,111256.0,45.2,-1410,2000,-590
2011-09-08,17000.0,16650.0,119675.0,44.66,-1660,-310,1970
2011-09-09,16800.0,16700.0,70282.0,44.8,-3070,-220,3290
2011-09-14,16650.0,15800.0,153937.0,42.38,-3350,2440,410
2011-09-15,16200.0,15400.0,159505.0,41.31,11190,-2500,-8690
2011-09-16,15700.0,16850.0,558088.0,45.2,-8169,-21231,29200
2011-09-19,17200.0,17150.0,361490.0,46.0,14470,-4840,-8850
2011-09-20,17000.0,17250.0,365409.0,46.27,12543,-3,-12540
2011-09-21,17300.0,17100.0,153535.0,45.87,10890,-10,-10880
2011-09-22,16650.0,16950.0,173163.0,45.47,-11550,0,11550
2011-09-23,16150.0,15800.0,164996.0,42.38,4336,2324,-6660
2011-09-26,16100.0,13900.0,240516.0,37.29,1890,0,-2320
2011-09-27,14400.0,14900.0,124753.0,39.97,18003,-13963,-4630
2011-09-28,15100.0,15100.0,307013.0,40.5,70,-300,230
2011-09-29,14950.0,15200.0,79865.0,40.77,-2444,-16,2360
2011-09-30,15250.0,15300.0,121055.0,41.04,-35,-5,-1220
2011-10-04,14450.0,14450.0,88288.0,38.76,-10280,-10,5530
2011-10-05,14850.0,14650.0,130031.0,39.3,4880,-10,-3110
2011-10-06,15000.0,16000.0,437277.0,42.92,7120,0,-7180
2011-10-07,16050.0,15500.0,176473.0,41.58,670,3780,-4450
2011-10-10,15700.0,16150.0,178095.0,43.32,11130,0,-11050
2011-10-11,16500.0,16150.0,163863.0,43.32,1710,0,-2210
2011-10-12,16250.0,16400.0,193214.0,43.99,-10610,10000,10
2011-10-13,16550.0,16650.0,154164.0,44.66,-3320,0,2970
2011-10-14,16500.0,16100.0,119158.0,43.19,-90,-10,-200
2011-10-17,16250.0,17450.0,454339.0,46.81,-7187,-3763,13260
2011-10-18,16950.0,17400.0,258439.0,46.68,-2320,-30,2350
2011-10-19,17700.0,17300.0,718123.0,46.41,16231,-6291,-9940
2011-10-20,17800.0,16300.0,307923.0,43.72,1500,10,-1510
2011-10-21,16600.0,16350.0,143966.0,43.86,4636,-16,-4620
2011-10-24,16550.0,16300.0,160581.0,43.72,-1120,0,1120
2011-10-25,16300.0,16250.0,134834.0,43.59,-1590,-10,1600
2011-10-26,15900.0,16300.0,120233.0,43.72,-3990,-10,4000
2011-10-27,16550.0,17300.0,505905.0,46.41,-2310,0,2310
2011-10-28,17600.0,16700.0,135899.0,44.8,2913,-33,-2880
2011-10-31,16800.0,17200.0,436738.0,46.14,1713,-3,-1710
2011-11-01,16850.0,16700.0,162530.0,44.8,-7236,-24,7260
2011-11-02,16250.0,16600.0,271808.0,44.53,6080,740,-6820
2011-11-03,16800.0,16200.0,138668.0,43.46,2990,-80,-2910
2011-11-04,16600.0,16350.0,102088.0,43.86,-2930,-20,2950
2011-11-07,16550.0,17350.0,208208.0,46.54,-6340,-930,7260
2011-11-08,17350.0,17550.0,367945.0,47.08,8020,-10,-8880
2011-11-09,18150.0,17600.0,175669.0,47.21,-1184,-26,920
2011-11-10,17000.0,17050.0,170542.0,45.74,-5600,0,5600
2011-11-11,17350.0,17600.0,159404.0,47.21,15400,-3300,-10930
2011-11-14,17900.0,17450.0,187665.0,46.81,1450,3300,-5370
2011-11-15,17350.0,17500.0,217515.0,46.94,-3900,0,3900
2011-11-16,17700.0,17150.0,164014.0,46.0,6090,-10,-6130
2011-11-17,17200.0,17600.0,93460.0,47.21,-500,-300,800
2011-11-18,17250.0,18250.0,252985.0,48.95,6570,-4070,-3220
2011-11-21,18250.0,17550.0,194053.0,47.08,3650,560,-4210
2011-11-22,17150.0,17600.0,114694.0,47.21,-5930,780,5150
2011-11-23,17400.0,15850.0,328253.0,42.52,8660,3100,-14170
2011-11-24,15700.0,15050.0,160549.0,40.37,-8820,0,7440
2011-11-25,14900.0,14100.0,214497.0,37.82,-36750,-10,35680
2011-11-28,14300.0,14550.0,91095.0,39.03,-1930,-20,3710
2011-11-29,14500.0,14550.0,118725.0,39.03,3670,0,-2170
2011-11-30,14700.0,14600.0,62920.0,39.16,-1760,60,2110
2011-12-01,15100.0,14700.0,79453.0,39.43,9280,0,-9260
2011-12-02,14900.0,14650.0,56502.0,39.3,-6304,0,6304
2011-12-05,14800.0,14750.0,49361.0,39.57,-1892,-18,1910
2011-12-06,14750.0,15100.0,161092.0,40.5,6590,-1200,-6560
2011-12-07,15250.0,15150.0,72610.0,40.64,-3430,0,3430
2011-12-08,15200.0,14750.0,59322.0,39.57,2490,80,-1370
2011-12-09,14550.0,14600.0,50031.0,39.16,-900,-5030,6120
2011-12-12,14750.0,14800.0,68622.0,39.7,-5856,-1054,6910
2011-12-13,14650.0,14950.0,106515.0,40.1,1904,-4394,2490
2011-12-14,14850.0,14650.0,41605.0,39.3,-809,109,700
2011-12-15,14700.0,14400.0,80603.0,38.63,-1807,347,860
2011-12-16,14600.0,14600.0,61930.0,39.16,-995,-405,1400
2011-12-19,14550.0,13700.0,117050.0,36.75,-3580,640,2390
2011-12-20,13700.0,14000.0,35138.0,37.56,-2480,-390,2670
2011-12-21,14000.0,14700.0,112978.0,39.43,-130,-4200,5030
2011-12-22,14700.0,14950.0,43308.0,40.1,-1110,-1530,2140
2011-12-23,14850.0,14850.0,44785.0,39.84,1170,-1900,730
2011-12-26,14950.0,14900.0,99896.0,39.97,-1000,0,4000
2011-12-27,14700.0,14800.0,79325.0,39.7,260,460,870
2011-12-28,14700.0,14350.0,34292.0,40.4,1920,-2000,30
2011-12-29,14300.0,14250.0,38381.0,40.12,1155,290,-1011
2012-01-02,14200.0,14350.0,50901.0,,-540,180,410
2012-01-03,14550.0,14500.0,52274.0,,1102,-1212,110
2012-01-04,14600.0,14150.0,52308.0,,-1102,992,-90
2012-01-05,14150.0,14450.0,88628.0,,-460,-810,2930
2012-01-06,14550.0,14400.0,57942.0,,-2220,400,1820
2012-01-09,14850.0,16550.0,658852.0,,9470,-7670,-1200
2012-01-10,16450.0,16150.0,367429.0,,334,-484,2240
2012-01-11,16450.0,15900.0,586153.0,,3540,-4610,-4160
2012-01-12,15800.0,15700.0,186147.0,,-6720,1300,4290
2012-01-13,15800.0,15300.0,117423.0,,-5120,680,3640
2012-01-16,15150.0,15550.0,84855.0,,-2830,-400,3230
2012-01-17,15500.0,15450.0,82590.0,,-1930,0,1860
2012-01-18,15500.0,15350.0,86974.0,,-3089,-100,2210
2012-01-19,15350.0,15100.0,78870.0,,3170,790,-40
2012-01-20,15100.0,15200.0,63791.0,,-3150,-560,2080
2012-01-25,15150.0,15100.0,48327.0,,-3475,1085,-110
2012-01-26,15150.0,14950.0,72898.0,,-5963,1243,720
2012-01-27,14950.0,15000.0,77297.0,,-14158,4858,5400
2012-01-30,15300.0,14750.0,59360.0,,1330,270,-2260
2012-01-31,14750.0,14700.0,46945.0,,-5780,-105,5785
2012-02-01,14700.0,15100.0,63500.0,,-7709,-859,8078
2012-02-02,15100.0,15050.0,53570.0,,-7968,-30,3328
2012-02-03,14950.0,14650.0,127718.0,,-14540,1470,6550
2012-02-06,14700.0,14650.0,47201.0,,3038,282,450
2012-02-07,14700.0,14650.0,57138.0,,-2470,70,1430
2012-02-08,14500.0,14550.0,59043.0,,-5870,-100,3640
2012-02-09,14600.0,14750.0,37133.0,,-1113,-2017,2630
2012-02-10,14850.0,14600.0,46089.0,,4704,457,-601
2012-02-13,14550.0,15350.0,226905.0,,6760,-2010,-3460
2012-02-14,15500.0,15300.0,254404.0,,1694,6286,-4660
2012-02-15,15400.0,15950.0,210103.0,,-7785,2690,6870
2012-02-16,16000.0,16300.0,204373.0,,-22390,18220,-4330
2012-02-17,16450.0,16100.0,158753.0,,10555,-55,-5760
2012-02-20,16200.0,16000.0,102510.0,,-6525,585,5790
2012-02-21,16100.0,17000.0,328013.0,,-82380,81440,500
2012-02-22,17200.0,18350.0,557819.0,,-26129,28394,-21455
2012-02-23,18150.0,18150.0,293339.0,,-89366,68906,-20240
2012-02-24,18200.0,18150.0,390522.0,,-19618,32968,-5610
2012-02-27,18450.0,18400.0,226316.0,,-52760,38240,14340
2012-02-28,18400.0,17200.0,291340.0,,1102,12538,-13760
2012-02-29,17150.0,17400.0,158176.0,,-26130,6530,18800
2012-03-02,17200.0,17300.0,64514.0,,-3368,-100,3468
2012-03-05,17250.0,17250.0,117556.0,,4650,-2040,-1810
2012-03-06,17200.0,16800.0,147966.0,,1010,2640,-3600
2012-03-07,16000.0,16000.0,187914.0,,25570,-32340,7680
2012-03-08,16100.0,15700.0,194709.0,,14537,-26047,12060
2012-03-09,15900.0,15750.0,60279.0,,9074,-4,-8070
2012-03-12,15950.0,15750.0,196715.0,,18373,-8963,-8890
2012-03-13,15750.0,15700.0,66315.0,,20783,-17493,-2790
2012-03-14,15850.0,16000.0,55007.0,,-2245,-300,2860
2012-03-15,16000.0,15700.0,82371.0,,-10646,14916,-6770
2012-03-16,15600.0,15350.0,57553.0,,7515,195,2290
2012-03-19,15300.0,15050.0,60748.0,,6819,-9849,3030
2012-03-20,15050.0,15100.0,38535.0,,21,-193,200
2012-03-21,15250.0,15050.0,33867.0,,10654,-10734,80
2012-03-22,15100.0,15800.0,739432.0,,58125,-47515,-7160
2012-03-23,15700.0,15700.0,107067.0,,-16190,12230,4060
2012-03-26,15850.0,15400.0,89147.0,,7258,1192,-6400
2012-03-27,15400.0,15550.0,54146.0,,-275,555,-280
2012-03-28,15550.0,15500.0,53278.0,,-10051,12856,-1800
2012-03-29,15350.0,16350.0,180442.0,,5350,-540,-4760
2012-03-30,16150.0,16550.0,112169.0,,1430,3900,-5450
2012-04-02,16400.0,16550.0,65900.0,,-5680,2380,2710
2012-04-03,16550.0,15800.0,104658.0,,-2820,4460,-1710
