Symbol,SK하이닉스_시가(원),SK하이닉스_종가(원),SK하이닉스_거래량(주),SK하이닉스_PER(IFRS-연결),SK하이닉스_순매수수량(개인)(주),SK하이닉스_순매수수량(기관계)(주),SK하이닉스_순매수수량(외국인계)(주)
2009-12-30,22400.0,23150.0,7868021.0,,-1546089,884255,492184
2010-01-04,23350.0,24100.0,7346425.0,,-386421,172802,122979
2010-01-05,24500.0,23350.0,12118281.0,,1298658,-1858671,544476
2010-01-06,23700.0,24550.0,7731186.0,,-1506025,-352189,1832088
2010-01-07,25000.0,24400.0,11084814.0,,-1930163,-2195963,4326547
2010-01-08,24650.0,24650.0,9695685.0,,-1060072,472361,537603
2010-01-11,24900.0,24000.0,6750517.0,,75109,-1091669,1157560
2010-01-12,24150.0,24050.0,4616931.0,,-374291,157831,268403
2010-01-13,23800.0,24050.0,5009003.0,,-176109,98893,90505
2010-01-14,24400.0,25450.0,11505860.0,,-3091015,2810342,40343
2010-01-15,25850.0,26100.0,11798734.0,,-1301397,-336445,1458776
2010-01-18,25450.0,25900.0,6947223.0,,257347,-1083997,838938
2010-01-19,26100.0,25600.0,6095082.0,,670466,-887104,341490
2010-01-20,25850.0,25400.0,5997062.0,,-409981,-196367,591750
2010-01-21,25300.0,25950.0,8321162.0,,-624144,1522464,-842340
2010-01-22,25500.0,26100.0,10560982.0,,-136116,1456493,-1319807
2010-01-25,25850.0,26050.0,7098150.0,,604702,-866924,180982
2010-01-26,25900.0,23600.0,18901657.0,,1075172,-426699,-356568
2010-01-27,23800.0,23250.0,20559203.0,,-1193927,3736397,-2654280
2010-01-28,23700.0,23600.0,10080020.0,,-516600,-15692,412272
2010-01-29,23000.0,22750.0,10273997.0,,-154036,-353704,480190
2010-02-01,22200.0,23100.0,14926334.0,,950810,-1284687,342587
2010-02-02,23600.0,22000.0,11667143.0,,1707995,-2001405,344225
2010-02-03,22350.0,21300.0,14618448.0,,1131116,-1045937,-17440
2010-02-04,21250.0,21750.0,9855737.0,,-1251042,1236718,105251
2010-02-05,20900.0,21300.0,7305491.0,,-201419,540823,-456665
2010-02-08,21550.0,21700.0,5663174.0,,-424881,1003811,-641940
2010-02-09,21850.0,22650.0,7285894.0,,-357213,203423,142969
2010-02-10,23000.0,22700.0,6809098.0,,-45784,-1080766,1197420
2010-02-11,22600.0,21950.0,11508085.0,,1741303,-1750083,95300
2010-02-12,21650.0,21600.0,7584876.0,,2235647,-2133278,-59739
2010-02-16,21550.0,21300.0,5951014.0,,688737,-520167,-166800
2010-02-17,21750.0,22350.0,7825290.0,,-1255258,390444,857264
2010-02-18,22550.0,22150.0,3744025.0,,174458,-363798,205730
2010-02-19,21850.0,21400.0,5772700.0,,1238723,-946002,-209790
2010-02-22,21850.0,22150.0,5334169.0,,-425789,-371892,847220
2010-02-23,22100.0,22650.0,6352083.0,,-904325,239066,687410
2010-02-24,22500.0,22200.0,6219693.0,,741698,-1273333,514085
2010-02-25,22450.0,21700.0,5013379.0,,930124,-620534,-72570
2010-02-26,21700.0,21000.0,9627909.0,,1198774,-1081247,-87126
2010-03-02,21500.0,21450.0,5342772.0,,-595568,943236,-465288
2010-03-03,21400.0,21850.0,5830081.0,,-691249,1022949,-401170
2010-03-04,21950.0,22200.0,5393075.0,,-1447995,1456224,-126790
2010-03-05,22300.0,22500.0,4380159.0,,-1371824,1516844,-189420
2010-03-08,22900.0,22350.0,6137729.0,,1673168,-575084,-1096685
2010-03-09,22350.0,21850.0,5881404.0,,1916962,-845762,-1102710
2010-03-10,21950.0,22550.0,6443315.0,,-1511012,1231078,265874
2010-03-11,22850.0,23150.0,10673528.0,,-2689547,2917718,-479391
2010-03-12,23350.0,23250.0,3048202.0,,-561749,487089,97820
2010-03-15,23450.0,23500.0,5574407.0,,-568137,506137,164010
2010-03-16,24100.0,23600.0,51719403.0,,2899599,-8922012,10185806
2010-03-17,23900.0,24150.0,7589609.0,,-1506220,1250230,127430
2010-03-18,24100.0,23950.0,5576105.0,,24003,568148,-656411
2010-03-19,24100.0,24350.0,5746615.0,,-643863,857341,-321978
2010-03-22,24500.0,24700.0,5270773.0,,636626,439133,-980716
2010-03-23,24950.0,24950.0,4994007.0,,-1024483,963434,73480
2010-03-24,25250.0,25200.0,6668569.0,,-767127,187557,509470
2010-03-25,25300.0,25250.0,4660575.0,,-435973,138224,353717
2010-03-26,25050.0,25200.0,3420724.0,,-450726,445596,103200
2010-03-29,24950.0,25900.0,6923592.0,,-1248435,223254,1089318
2010-03-30,26450.0,26400.0,8121899.0,,-576942,-719069,1322800
2010-03-31,26450.0,26700.0,7730622.0,,-94663,610713,-321130
2010-04-01,27050.0,28300.0,11909995.0,,-1698253,-550427,2112820
2010-04-02,28500.0,28150.0,12390690.0,,497167,-901237,536590
2010-04-05,28500.0,29100.0,8512243.0,,-27209,-174351,75840
2010-04-06,29350.0,28350.0,11484726.0,,31326,53869,-91445
2010-04-07,28150.0,27350.0,16311161.0,,921500,1591270,-2803200
2010-04-08,27500.0,28150.0,10036161.0,,783775,-1146026,336021
2010-04-09,28100.0,28000.0,7184815.0,,990766,-415526,-771030
2010-04-12,28400.0,26900.0,9780882.0,,-165402,-41498,150230
2010-04-13,27200.0,27700.0,7382940.0,,91142,-474922,366390
2010-04-14,28100.0,27900.0,6745613.0,,339182,-242141,-91340
2010-04-15,28150.0,27700.0,6822526.0,,-363898,888256,-235487
2010-04-16,27550.0,27500.0,4531892.0,,432338,396352,-824400
2010-04-19,27100.0,26650.0,6493712.0,,901026,-62255,-781841
2010-04-20,27000.0,27000.0,3663343.0,,496909,-646499,179040
2010-04-21,27500.0,28550.0,10560938.0,,-1786864,1239032,309434
2010-04-22,28250.0,28700.0,9828901.0,,-240342,1673752,-1373310
2010-04-23,29050.0,28500.0,6109366.0,,255566,1008207,-1246780
2010-04-26,28500.0,28500.0,6125001.0,,282938,77442,-413900
2010-04-27,28250.0,27500.0,11259240.0,,3487168,-1625035,-1564803
2010-04-28,26750.0,27450.0,9108923.0,,554185,-85021,-368235
2010-04-29,27700.0,27700.0,6801366.0,,61895,444395,-411270
2010-04-30,27900.0,28400.0,8909526.0,,-1112131,662804,267835
2010-05-03,28150.0,27600.0,9256409.0,,1941972,-1350782,-501690
2010-05-04,27850.0,27050.0,12653329.0,,3832472,-1488997,-2356175
2010-05-06,26200.0,26350.0,8103816.0,,399840,997133,-1687862
2010-05-07,25500.0,26350.0,11481461.0,,2141,1636099,-2276080
2010-05-10,26900.0,26900.0,7587954.0,,1968070,535334,-2528644
2010-05-11,27300.0,26600.0,7660117.0,,920267,-505347,-472590
2010-05-12,26550.0,25700.0,13097424.0,,3632745,983406,-4808801
2010-05-13,26400.0,26850.0,11337817.0,,494563,2610787,-3336400
2010-05-14,26700.0,26600.0,7925968.0,,2032359,-56565,-2090764
2010-05-17,26050.0,25050.0,12635451.0,,4011071,-2043251,-1974756
2010-05-18,24800.0,24150.0,20058192.0,,2866357,839642,-3984389
2010-05-19,23600.0,24500.0,19703600.0,,2397128,4360407,-6953910
2010-05-20,24400.0,23750.0,10081791.0,,527842,584753,-1124485
2010-05-24,23750.0,24100.0,11541283.0,,105660,2910613,-3231033
2010-05-25,23850.0,23800.0,12293259.0,,-347251,2848693,-2874752
2010-05-26,24150.0,24700.0,13150843.0,,220265,3050136,-3522041
2010-05-27,24350.0,25650.0,13430941.0,,711102,1569147,-2824209
2010-05-28,26100.0,25700.0,12826585.0,,132026,1431834,-1757050
2010-05-31,25600.0,25150.0,12706998.0,,4188888,-1740608,-2503118
2010-06-01,25050.0,24600.0,11633564.0,,2648911,-698505,-1768336
2010-06-03,25100.0,24900.0,8011807.0,,1128608,21741,-1429339
2010-06-04,25200.0,26400.0,15988869.0,,-2513531,2826760,-317525
2010-06-07,25900.0,26650.0,13874493.0,,516496,577873,-1261300
2010-06-08,26450.0,26450.0,10889286.0,,1387980,-649496,-792772
2010-06-09,26450.0,25250.0,14761328.0,,4286462,-3625996,-521356
2010-06-10,25450.0,25900.0,9271702.0,,-187492,-1177608,1329300
2010-06-11,26450.0,25800.0,8762686.0,,290778,-1345075,1067517
2010-06-14,25900.0,26000.0,5686833.0,,-65224,-851604,883948
2010-06-15,26200.0,27100.0,13402214.0,,-1822127,474958,1122499
2010-06-16,27450.0,27300.0,8415214.0,,-2277900,1292433,1147697
2010-06-17,27800.0,28200.0,10848104.0,,-3406538,1006259,2646540
2010-06-18,28200.0,28150.0,12940850.0,,-1013061,2675308,2878365
2010-06-21,28550.0,28250.0,8050689.0,,365264,-1518292,1160898
2010-06-22,27950.0,27200.0,11557147.0,,2593664,-2096515,-351809
2010-06-23,27050.0,27050.0,6595503.0,,1658523,-1468090,122827
2010-06-24,27050.0,27150.0,5203161.0,,1092743,-625973,-445540
2010-06-25,26800.0,26450.0,9787032.0,,2784034,-1627344,-1180530
2010-06-28,26500.0,26050.0,10143372.0,,3054578,-2204638,-973600
2010-06-29,26250.0,25600.0,10326061.0,,1454922,-1329302,-522860
2010-06-30,24950.0,25050.0,13952014.0,,5176076,-1544313,-3693468
2010-07-01,25100.0,25500.0,12695993.0,,2098832,20982,-1542188
2010-07-02,25450.0,25300.0,8237987.0,,1712835,-880375,-813070
2010-07-05,25300.0,24750.0,7736756.0,,2867050,-2626549,-247678
2010-07-06,24650.0,25850.0,9753797.0,,-855243,1192563,-395800
2010-07-07,26050.0,25150.0,8243930.0,,2122852,-690697,-1491145
2010-07-08,25700.0,25350.0,7219081.0,,595387,-873687,308750
2010-07-09,25700.0,25700.0,8171473.0,,726952,-985600,220234
2010-07-12,25900.0,25900.0,6412277.0,,423793,-523261,184278
2010-07-13,25750.0,24900.0,16803984.0,,3499410,-2147866,-1310480
2010-07-14,25300.0,25750.0,17890263.0,,-3180773,2319669,763134
2010-07-15,25600.0,25150.0,7695339.0,,1832815,-1444141,-344648
2010-07-16,24550.0,23500.0,26408695.0,,3087185,-3888739,1411471
2010-07-19,23700.0,23700.0,10915618.0,,2889196,-1862734,-964137
2010-07-20,23850.0,23850.0,6009885.0,,310785,-635034,559119
2010-07-21,24250.0,23600.0,7489851.0,,2173736,-2256486,315087
2010-07-22,23850.0,22600.0,21388196.0,,6386722,-5019832,-925020
2010-07-23,23000.0,23250.0,12343729.0,,-533027,-1837536,2438353
2010-07-26,23300.0,23950.0,9656787.0,,-1616534,412655,1128139
2010-07-27,24200.0,23500.0,37144652.0,,2804088,-10811792,10763750
2010-07-28,23700.0,23100.0,13310872.0,,4428366,-2343165,-2175755
2010-07-29,22900.0,22350.0,12478780.0,,4686459,-3011675,-1826626
2010-07-30,22250.0,22500.0,8930756.0,,1862757,-428726,-1441930
2010-08-02,22550.0,21600.0,18732935.0,,7068014,-4835419,-1986824
2010-08-03,21950.0,21950.0,14346069.0,,721147,100648,-854788
2010-08-04,22000.0,21600.0,11434849.0,,3326183,531752,-4015105
2010-08-05,22000.0,21900.0,11637399.0,,911793,2363159,-3446157
2010-08-06,22100.0,22850.0,14508311.0,,-1666097,2327836,-605720
2010-08-09,22900.0,22700.0,6486022.0,,82628,237983,-421221
2010-08-10,22850.0,22600.0,7329207.0,,177684,41508,-418282
2010-08-11,22000.0,21200.0,18929287.0,,6851337,-4616349,-1860221
2010-08-12,20600.0,21200.0,13041798.0,,-157224,1041867,-1031830
2010-08-13,21500.0,21650.0,7460749.0,,-797407,744277,47710
2010-08-16,21550.0,22100.0,7543971.0,,-647215,1127452,-521797
2010-08-17,21900.0,22100.0,5851598.0,,-415225,615475,-178120
2010-08-18,22250.0,21700.0,7017763.0,,1079929,-1341691,291210
2010-08-19,22150.0,22500.0,9857803.0,,-1913798,1692418,-50830
2010-08-20,22250.0,22000.0,6506966.0,,1364979,-189802,-1253377
2010-08-23,22000.0,21400.0,8185249.0,,1738989,-1722539,173260
2010-08-24,21300.0,21950.0,7212879.0,,-949885,954489,-156794
2010-08-25,21700.0,22050.0,7298041.0,,-965864,1760297,-883263
2010-08-26,22400.0,22600.0,15405418.0,,-3992245,4864621,-890466
2010-08-27,22500.0,22550.0,6317557.0,,379611,494999,-757800
2010-08-30,22900.0,22500.0,7788047.0,,1873193,-909627,-923406
2010-08-31,22100.0,21100.0,18006565.0,,6121411,-4017191,-1631650
2010-09-01,21250.0,20850.0,17891433.0,,5905290,-4009870,-2060963
2010-09-02,21300.0,21100.0,12935639.0,,504869,1541519,-1996578
2010-09-03,21300.0,21800.0,13682222.0,,-3407915,3547975,-217250
2010-09-06,22200.0,21850.0,9768969.0,,-248526,-811169,1073960
2010-09-07,21750.0,21500.0,7147421.0,,1162298,-1438557,511409
2010-09-08,21100.0,20750.0,16624161.0,,5632087,-5029469,-457990
2010-09-09,20800.0,20300.0,15189733.0,,4647602,-2891819,-1817163
2010-09-10,20500.0,20650.0,8103091.0,,234183,36947,-27130
2010-09-13,20650.0,20500.0,9030044.0,,595074,-573305,65041
2010-09-14,21100.0,20450.0,11749312.0,,313815,-375356,-160560
2010-09-15,20700.0,21000.0,9591589.0,,-1189872,1782606,-746750
2010-09-16,20900.0,21100.0,9047633.0,,-1584616,1448625,-77368
2010-09-17,21400.0,22500.0,24186132.0,,-6311707,3460427,2655690
2010-09-20,22600.0,22100.0,10471186.0,,1625366,33048,-1593654
2010-09-24,21700.0,21100.0,15723927.0,,2426035,-1082567,-1395558
2010-09-27,21550.0,21200.0,11332593.0,,380538,-971048,692361
2010-09-28,21250.0,21350.0,6960963.0,,-248518,-89861,267510
2010-09-29,21500.0,21850.0,12752750.0,,-3586973,2021485,1327638
2010-09-30,22050.0,22150.0,7530575.0,,-1951021,1725148,336643
2010-10-01,22100.0,22450.0,8945751.0,,-2306057,1468157,750100
2010-10-04,22600.0,22500.0,10634669.0,,-2258278,1332110,1106848
2010-10-05,22350.0,22750.0,8459372.0,,-194587,-15832,32529
2010-10-06,23300.0,23400.0,15727497.0,,-6576910,5302986,1019044
2010-10-07,23250.0,23200.0,9521740.0,,-1084807,1067477,-34520
2010-10-08,23200.0,23500.0,7573508.0,,-1101958,753018,184960
2010-10-11,23750.0,22350.0,14794038.0,,544240,-573881,107931
2010-10-12,22450.0,22600.0,8463492.0,,-1162090,741664,539640
2010-10-13,23000.0,23400.0,11261698.0,,-2860978,1697630,982080
2010-10-14,23600.0,23350.0,10001339.0,,514912,355348,-778002
2010-10-15,23200.0,23600.0,6311478.0,,-1438683,1234545,227478
2010-10-18,23700.0,22900.0,10138166.0,,456612,711743,-915830
2010-10-19,22900.0,22850.0,10535814.0,,-603935,2163235,-2144560
2010-10-20,22850.0,23900.0,14952331.0,,-5375779,4137899,772580
2010-10-21,24000.0,23750.0,13108254.0,,-2854840,2376541,311361
2010-10-22,24000.0,24200.0,7903928.0,,-1826469,669010,1172498
2010-10-25,24400.0,24300.0,8245692.0,,-1489113,50290,1187010
2010-10-26,24100.0,23700.0,10858815.0,,2511159,-1603479,-502088
2010-10-27,23500.0,22900.0,12636747.0,,2492901,-1305969,-901480
2010-10-28,23300.0,22850.0,13682522.0,,2007969,-1819979,112360
2010-10-29,22700.0,23150.0,11672512.0,,86893,-1364643,1757620
2010-11-01,23200.0,22700.0,8679690.0,,1895713,-1359513,-564070
2010-11-02,22600.0,21900.0,13148677.0,,2859681,-1329723,-1520591
2010-11-03,21950.0,21800.0,7882993.0,,797441,-1017227,87474
2010-11-04,22200.0,22950.0,14373857.0,,-3150792,2099252,683920
2010-11-05,24100.0,23750.0,18979574.0,,-5008921,1649561,3182360
2010-11-08,24050.0,23800.0,9799616.0,,-1439750,1393780,-136940
2010-11-09,23700.0,23450.0,6554767.0,,418832,-131027,-345620
2010-11-10,23200.0,23900.0,7224958.0,,-315320,1244291,-1042750
2010-11-11,23800.0,23400.0,11616394.0,,-412807,1829547,-1738960
2010-11-12,23600.0,22800.0,11758691.0,,733408,-731105,-45020
2010-11-15,22900.0,23650.0,9850014.0,,-579410,897332,-305932
2010-11-16,23650.0,23700.0,8517799.0,,-992988,1168258,-58980
2010-11-17,23600.0,23350.0,7311065.0,,1550337,563724,-2142870
2010-11-18,23550.0,23700.0,6420573.0,,1215358,-1166785,-44410
2010-11-19,23700.0,23900.0,8188817.0,,-1309736,991774,268392
2010-11-22,24300.0,25300.0,21524408.0,,-8057266,6174095,1330621
2010-11-23,25400.0,25350.0,12947289.0,,-2125641,847946,1498750
2010-11-24,24800.0,25750.0,18819363.0,,-2941234,1930964,1015870
2010-11-25,26000.0,25200.0,11277437.0,,557875,-248855,-280510
2010-11-26,25200.0,24650.0,10551194.0,,-841947,114821,513563
2010-11-29,24800.0,24800.0,7308951.0,,1292692,-556840,-758010
2010-11-30,24050.0,23500.0,19537475.0,,547887,-210045,-420752
2010-12-01,23550.0,23400.0,10722538.0,,936511,1038929,-1654470
2010-12-02,23650.0,23800.0,9237817.0,,-11693,-733247,825420
2010-12-03,24000.0,23450.0,7911082.0,,1496362,-1313374,-158918
2010-12-06,23600.0,23950.0,6730217.0,,31968,43298,-176886
2010-12-07,23400.0,23600.0,9142980.0,,-158518,296658,-150770
2010-12-08,23650.0,23300.0,5620721.0,,1116729,-982925,-51594
2010-12-09,23350.0,24150.0,10169510.0,,-920951,963164,-234530
2010-12-10,24100.0,24500.0,9835555.0,,-2091004,2054459,-126205
2010-12-13,24300.0,24350.0,5446369.0,,-191860,357028,30120
2010-12-14,24500.0,24750.0,8123939.0,,-1965657,1461151,488706
2010-12-15,24900.0,24250.0,6719247.0,,924903,-1155552,295019
2010-12-16,24250.0,24200.0,5123501.0,,316965,-472501,120846
2010-12-17,24450.0,23800.0,9453699.0,,2496429,-2363540,33921
2010-12-20,23400.0,23650.0,7858392.0,,284406,-869170,747630
2010-12-21,23850.0,23750.0,8090612.0,,1496604,-1177076,-355098
2010-12-22,23500.0,23300.0,7811301.0,,2339784,-1720649,-468205
2010-12-23,23350.0,23300.0,5727070.0,,1377157,-1591567,313370
2010-12-24,23400.0,23150.0,5647373.0,,781509,-939600,84361
2010-12-27,22900.0,23100.0,3579168.0,,-159678,174963,-2885
2010-12-28,23250.0,23950.0,11941653.0,,-4067898,3192416,758432
2010-12-29,24200.0,24250.0,5395331.0,,-1075097,542746,545700
2010-12-30,24300.0,24000.0,5687987.0,,13202,478379,-557676
2011-01-03,25000.0,25300.0,15107759.0,5.7,-5805076,5477180,-271150
2011-01-04,25400.0,25600.0,10931161.0,5.77,-3336929,2146256,1174858
2011-01-05,25450.0,25900.0,14139328.0,5.83,-3992092,1194596,2552896
2011-01-06,26250.0,26100.0,14287171.0,5.88,-3563724,1325650,2194162
2011-01-07,26100.0,26100.0,7024336.0,5.88,-950616,32276,836910
2011-01-10,26000.0,25300.0,9601918.0,5.7,757176,-406360,-346716
2011-01-11,25500.0,25400.0,6904019.0,5.72,448508,443789,-955523
2011-01-12,25600.0,26350.0,16029780.0,5.93,-2646395,721969,1639930
2011-01-13,27000.0,27250.0,19311300.0,6.14,-5500459,-1168197,6842029
2011-01-14,27300.0,27250.0,8859686.0,6.14,-217268,555008,-390660
2011-01-17,27350.0,26900.0,6204899.0,6.06,144808,83427,-39875
2011-01-18,26850.0,27650.0,15637718.0,6.23,-3018426,1669458,1298470
2011-01-19,28050.0,27850.0,8666295.0,6.27,-1157473,-361864,1517727
2011-01-20,27650.0,28200.0,6930500.0,6.35,-1113824,-284665,1416177
2011-01-21,28150.0,28100.0,7630162.0,6.33,-1372850,156340,1325910
2011-01-24,28250.0,28350.0,8014756.0,6.38,-1005233,-774608,2237410
2011-01-25,28700.0,27400.0,10865239.0,6.17,-32710,-759750,697390
2011-01-26,27650.0,28200.0,7873016.0,6.35,-1560552,302720,1212131
2011-01-27,28600.0,28000.0,6841459.0,6.31,492862,-571402,392980
2011-01-28,29250.0,29500.0,19314590.0,6.64,-5682480,1425861,4069232
2011-01-31,29400.0,29650.0,12114107.0,6.68,-626858,-544809,1063970
2011-02-01,29800.0,29650.0,9606594.0,6.68,412950,-1154434,1044787
2011-02-07,30300.0,29700.0,9679798.0,6.69,7227,-756593,776240
2011-02-08,29700.0,30150.0,9801975.0,6.79,-253574,-1682626,2064217
2011-02-09,30200.0,29550.0,6956946.0,6.66,-736569,-254661,1023090
2011-02-10,29450.0,28800.0,8468961.0,6.49,1391379,-299473,-1042427
2011-02-11,28700.0,28800.0,8298076.0,6.49,-136531,-135847,250540
2011-02-14,29200.0,29700.0,5954589.0,6.69,-677842,551062,131670
2011-02-15,29750.0,29750.0,4609849.0,6.7,-548911,636411,-64050
2011-02-16,29650.0,29200.0,4811721.0,6.58,-1224237,307642,730099
2011-02-17,29550.0,29100.0,5876031.0,6.55,-279329,-494444,678171
2011-02-18,29350.0,29400.0,4481286.0,6.62,94399,-429145,404650
2011-02-21,29400.0,28800.0,5147091.0,6.49,715996,-680566,170260
2011-02-22,28400.0,28800.0,5917754.0,6.49,-1374135,1258308,80077
2011-02-23,28600.0,27600.0,11843278.0,6.22,1303310,-647876,-432994
2011-02-24,27200.0,26900.0,10782089.0,6.06,-373287,1115217,-934641
2011-02-25,27450.0,28000.0,7918505.0,6.31,-1031605,409120,633815
2011-02-28,28000.0,28350.0,5304614.0,6.38,-1348314,437809,943495
2011-03-02,27900.0,27550.0,4652449.0,6.2,659846,-576870,-12550
2011-03-03,27950.0,28450.0,4337686.0,6.41,-354812,53073,370210
2011-03-04,29000.0,29200.0,6744388.0,6.58,-1591380,340950,1051350
2011-03-07,29200.0,28900.0,4206440.0,6.51,48919,-131641,281952
2011-03-08,28500.0,28650.0,8140323.0,6.45,1089844,-511091,-827100
2011-03-09,28650.0,28400.0,5641431.0,6.4,-400296,173064,254491
2011-03-10,28000.0,27700.0,9118115.0,6.24,1713073,-1460153,-469860
2011-03-11,27200.0,27700.0,5850959.0,6.24,16335,632548,-600344
2011-03-14,29100.0,30100.0,22881687.0,6.78,-21156,1913906,-1999950
2011-03-15,29700.0,28700.0,22932891.0,6.46,-409685,2299231,-2108756
2011-03-16,29400.0,29200.0,10333677.0,6.58,-265627,415027,-272290
2011-03-17,28400.0,28950.0,10815775.0,6.52,1950749,-356096,-1304412
2011-03-18,29050.0,28550.0,8317816.0,6.43,873623,-814663,-134357
2011-03-21,28550.0,28500.0,11015422.0,6.42,1884938,-1643452,-236854
2011-03-22,28750.0,27850.0,11574524.0,6.27,2650609,-2109749,-407780
2011-03-23,28200.0,29050.0,11112405.0,6.54,-1773779,855999,813750
2011-03-24,29150.0,29100.0,9140284.0,6.55,-2095260,1540609,697630
2011-03-25,30100.0,29900.0,12041899.0,6.73,-2522151,2114651,403968
2011-03-28,29950.0,30900.0,14875481.0,6.96,-3540912,3509732,-165300
2011-03-29,30800.0,31000.0,8533855.0,6.98,-839761,574391,506380
2011-03-30,31100.0,31550.0,11906300.0,7.11,-2456206,1244709,1253019
2011-03-31,31700.0,31300.0,7670699.0,7.05,38173,-360201,470368
2011-04-01,31350.0,31600.0,6802701.0,7.12,-380815,-256981,481883
2011-04-04,30850.0,31800.0,12046547.0,7.16,8593,-850908,810485
2011-04-05,32250.0,32450.0,8775396.0,7.31,-2102359,1313032,653932
2011-04-06,32700.0,32500.0,8509539.0,7.32,-794231,340897,198474
2011-04-07,32800.0,32000.0,7097712.0,7.21,44544,-285474,415160
2011-04-08,31800.0,31300.0,10084204.0,7.05,1916359,366338,-2168362
2011-04-11,31500.0,31800.0,6076949.0,7.16,-969028,731753,214682
2011-04-12,32000.0,31700.0,6421672.0,7.14,-651229,453319,413080
2011-04-13,31700.0,32350.0,6193410.0,7.29,-540055,-276371,997466
2011-04-14,32650.0,33750.0,12934539.0,7.6,-1499757,495987,1041115
2011-04-15,33700.0,34150.0,7233661.0,7.69,-58460,-696539,899643
2011-04-18,34000.0,33800.0,7218572.0,7.61,-48004,167101,40741
2011-04-19,33400.0,32800.0,8866655.0,7.39,1020576,-894769,13073
2011-04-20,33600.0,34300.0,8432079.0,7.72,-1245158,870262,156056
2011-04-21,35300.0,37000.0,19357750.0,8.33,-2466337,-25043,2408995
