Symbol,동원시스템즈_시가(원),동원시스템즈_종가(원),동원시스템즈_거래량(주),동원시스템즈_PER(IFRS-연결),동원시스템즈_순매수수량(개인)(주),동원시스템즈_순매수수량(기관계)(주),동원시스템즈_순매수수량(외국인계)(주)
2010-11-24,1470.0,1560.0,382738.0,,-15190,0,-29090
2010-11-25,1550.0,1520.0,170802.0,,8850,-180,-8670
2010-11-26,1520.0,1470.0,184044.0,,4740,0,-4740
2010-11-29,1445.0,1450.0,177758.0,,-30980,0,30980
2010-11-30,1450.0,1535.0,237929.0,,5730,-10,-5720
2010-12-01,1545.0,1530.0,74852.0,,-750,50,700
2010-12-02,1550.0,1525.0,134603.0,,7946,-6,-7940
2010-12-03,1525.0,1525.0,122290.0,,12030,-4290,-7740
2010-12-06,1535.0,1565.0,234864.0,,-300,-460,760
2010-12-07,1575.0,1610.0,447446.0,,9300,-400,-8900
2010-12-08,1635.0,1570.0,586170.0,,69595,-60525,-9070
2010-12-09,1595.0,1590.0,236770.0,,47630,-78260,25340
2010-12-10,1585.0,1605.0,157910.0,,-12460,2100,5100
2010-12-13,1620.0,1685.0,3776403.0,,1550,0,8990
2010-12-14,1690.0,1685.0,613466.0,,4200,0,-5190
2010-12-15,1685.0,1675.0,498658.0,,26220,-10220,-22200
2010-12-16,1670.0,1610.0,391438.0,,11372,-13652,-720
2010-12-17,1625.0,1640.0,291874.0,,-20477,-3,17980
2010-12-20,1600.0,1580.0,418005.0,,14062,-2,-14060
2010-12-21,1615.0,1660.0,304160.0,,-35707,-3,34510
2010-12-22,1675.0,1660.0,316521.0,,-5230,-20,9750
2010-12-23,1675.0,1620.0,318607.0,,17750,-29690,11940
2010-12-24,1635.0,1710.0,584720.0,,-15060,-170,17730
2010-12-27,1820.0,1705.0,5940922.0,,71130,0,-64230
2010-12-28,1705.0,1635.0,1066866.0,,-40267,-13,37280
2010-12-29,1625.0,1615.0,531980.0,,-7660,0,7660
2010-12-30,1620.0,1630.0,313391.0,,4100,0,-4100
2011-01-03,1620.0,1630.0,351243.0,,-1740,0,1740
2011-01-04,1630.0,1605.0,387850.0,,21780,0,-21780
2011-01-05,1605.0,1620.0,405711.0,,-22020,0,22020
2011-01-06,1625.0,1605.0,353022.0,,3600,0,-3600
2011-01-07,1605.0,1595.0,227268.0,,-2730,0,2730
2011-01-10,1590.0,1605.0,187303.0,,-2440,0,2440
2011-01-11,1590.0,1600.0,175350.0,,-1550,0,1550
2011-01-12,1600.0,1620.0,409570.0,,24610,0,4910
2011-01-13,1625.0,1615.0,213210.0,,16380,0,-16380
2011-01-14,1620.0,1590.0,242466.0,,22060,0,-22060
2011-01-17,1590.0,1560.0,282203.0,,13790,-10,-16570
2011-01-18,1560.0,1535.0,191567.0,,-2310,0,2310
2011-01-19,1550.0,1605.0,183876.0,,3340,0,-3340
2011-01-20,1605.0,1595.0,131270.0,,21940,0,-21940
2011-01-21,1595.0,1545.0,214536.0,,7480,0,-7480
2011-01-24,1550.0,1580.0,105870.0,,-3560,0,3560
2011-01-25,1590.0,1570.0,89911.0,,-540,0,540
2011-01-26,1590.0,1580.0,95420.0,,-8860,0,8860
2011-01-27,1585.0,1625.0,217920.0,,-8019,-10,8029
2011-01-28,1625.0,1615.0,153495.0,,18480,0,-18480
2011-01-31,1580.0,1555.0,195260.0,,7810,0,-7810
2011-02-01,1575.0,1555.0,71841.0,,80,0,-80
2011-02-07,1580.0,1545.0,115400.0,,-1400,-10,1400
2011-02-08,1545.0,1505.0,266311.0,,10710,0,-10710
2011-02-09,1505.0,1500.0,146166.0,,-21560,0,21560
2011-02-10,1500.0,1500.0,226373.0,,-2920,-10,2930
2011-02-11,1515.0,1495.0,164337.0,,7030,3940,-18500
2011-02-14,1495.0,1510.0,118940.0,,-12240,0,12240
2011-02-15,1520.0,1500.0,212336.0,,4260,-30,-4230
2011-02-16,1500.0,1485.0,268287.0,,-17860,0,16860
2011-02-17,1470.0,1435.0,230121.0,,7640,0,-7640
2011-02-18,1415.0,1440.0,240113.0,,-4350,-20,3370
2011-02-21,1440.0,1430.0,89522.0,,-1290,0,1290
2011-02-22,1430.0,1400.0,120984.0,,-40,0,40
2011-02-23,1370.0,1405.0,107129.0,,-2640,0,2640
2011-02-24,1415.0,1405.0,83990.0,,-10600,0,10600
2011-02-25,1405.0,1390.0,99700.0,,-3130,-20,3150
2011-02-28,1390.0,1390.0,74070.0,,6190,0,-6190
2011-03-02,1380.0,1370.0,69320.0,,-3400,0,3400
2011-03-03,1390.0,1385.0,78940.0,,-4000,-30,4030
2011-03-04,1390.0,1420.0,96810.0,,-4870,-10,4880
2011-03-07,1405.0,1400.0,76532.0,,-3958,-2,3960
2011-03-08,1400.0,1420.0,70771.0,,-1370,0,2370
2011-03-09,1430.0,1435.0,68340.0,,-240,-10,250
2011-03-10,1430.0,1400.0,78022.0,,24510,220,-24730
2011-03-11,1395.0,1385.0,88371.0,,18590,0,-18590
2011-03-14,1385.0,1375.0,126454.0,,13740,0,-13740
2011-03-15,1360.0,1330.0,147360.0,,8360,0,-8360
2011-03-16,1315.0,1300.0,224547.0,,28370,-36000,7630
2011-03-17,1275.0,1250.0,157241.0,,33790,-36040,2250
2011-03-18,1270.0,1290.0,181362.0,,14900,-34590,21690
2011-03-21,1340.0,1305.0,116620.0,,37460,-34000,-3460
2011-03-22,1310.0,1310.0,99654.0,,22940,-32000,9060
2011-03-23,1310.0,1295.0,145091.0,,-50,0,50
2011-03-24,1310.0,1350.0,82300.0,,-5610,0,5610
2011-03-25,1355.0,1330.0,120063.0,,-1870,-4110,5980
2011-03-28,1320.0,1320.0,155298.0,,24200,-22500,-1700
2011-03-29,1305.0,1305.0,149056.0,,-3605,-20015,23620
2011-03-30,1300.0,1330.0,115056.0,,2390,0,26190
2011-03-31,1315.0,1330.0,101383.0,,-18010,0,18010
2011-04-01,1335.0,1375.0,108158.0,,-31320,0,31320
2011-04-04,1380.0,1360.0,107735.0,,-9910,0,9910
2011-04-05,1365.0,1390.0,109280.0,,-17220,0,17220
2011-04-06,1395.0,1395.0,144235.0,,2730,0,-2730
2011-04-07,1395.0,1405.0,52392.0,,-2310,0,2310
2011-04-08,1405.0,1400.0,81900.0,,-1400,0,1400
2011-04-11,1375.0,1395.0,72280.0,,1590,0,-1590
2011-04-12,1385.0,1390.0,76135.0,,10280,0,-10280
2011-04-13,1370.0,1360.0,84823.0,,8470,0,-8470
2011-04-14,1355.0,1350.0,71793.0,,420,0,-420
2011-04-15,1345.0,1350.0,85900.0,,1890,-10,-1880
2011-04-18,1365.0,1320.0,115504.0,,1330,0,-1330
2011-04-19,1310.0,1310.0,63303.0,,8053,0,-8053
2011-04-20,1310.0,1315.0,87435.0,,-1377,-13,1390
2011-04-21,1320.0,1335.0,81390.0,,-8560,0,8560
2011-04-22,1330.0,1360.0,70351.0,,-10100,0,10100
2011-04-25,1360.0,1390.0,92300.0,,7910,140,-8050
2011-04-26,1390.0,1345.0,134953.0,,9980,0,-9980
2011-04-27,1360.0,1375.0,95940.0,,-18060,0,16860
2011-04-28,1370.0,1345.0,80511.0,,2990,-10,-1780
2011-04-29,1350.0,1345.0,49851.0,,4480,0,-4480
2011-05-02,1345.0,1315.0,176800.0,,-1570,-10,1580
2011-05-03,1320.0,1295.0,111865.0,,-4060,0,4060
2011-05-04,1300.0,1305.0,71430.0,,-11300,0,11300
2011-05-06,1305.0,1300.0,49981.0,,1980,0,-2480
2011-05-09,1300.0,1270.0,30591.0,,9570,0,-9570
2011-05-11,1270.0,1265.0,109792.0,,13910,0,-13910
2011-05-12,1245.0,1235.0,81980.0,,27620,0,-27620
2011-05-13,1240.0,1255.0,74210.0,,16050,10,-16060
2011-05-16,1260.0,1235.0,65092.0,,28420,0,-28420
2011-05-17,1230.0,1200.0,175540.0,,10140,0,-10140
2011-05-18,1190.0,1195.0,93920.0,,1240,10,-1250
2011-05-19,1200.0,1185.0,86930.0,,9570,0,-9570
2011-05-20,1175.0,1165.0,89276.0,,520,0,-520
2011-05-23,1175.0,1115.0,140175.0,,5150,0,-5150
2011-05-24,1095.0,1115.0,47271.0,,-2810,0,2810
2011-05-25,1100.0,1105.0,80374.0,,4680,10,-4690
2011-05-26,1100.0,1145.0,56441.0,,-5390,0,5390
2011-05-27,1130.0,1115.0,148203.0,,4110,0,-4110
2011-05-30,1125.0,1100.0,52060.0,,2510,0,-2510
2011-05-31,1100.0,1110.0,46165.0,,790,0,-290
2011-06-01,1105.0,1115.0,143520.0,,2910,0,-2910
2011-06-02,1090.0,1120.0,74060.0,,11510,0,-11510
2011-06-03,1120.0,1100.0,93945.0,,2600,-70,-2530
2011-06-07,1100.0,1005.0,336251.0,,6740,0,-6740
2011-06-08,1015.0,1015.0,163590.0,,-7180,-40,7220
2011-06-09,1020.0,1035.0,206741.0,,-24708,10,24698
2011-06-10,1050.0,1190.0,1749825.0,,-19726,25860,-6134
2011-06-13,1195.0,1170.0,1460452.0,,72402,8,-72410
2011-06-14,1190.0,1180.0,728065.0,,8430,340,-13770
2011-06-15,1170.0,1150.0,434866.0,,43532,-27502,-19030
2011-06-16,1150.0,1200.0,364823.0,,-720,0,720
2011-06-17,1215.0,1155.0,303865.0,,19150,0,-22150
2011-06-20,1165.0,1150.0,148670.0,,260,0,10740
2011-06-21,1170.0,1190.0,278320.0,,760,0,-760
2011-06-22,1210.0,1190.0,492533.0,,3269,-9,-3260
2011-06-23,1180.0,1220.0,214921.0,,-8323,-7,8330
2011-06-24,1220.0,1205.0,180996.0,,130,0,-130
2011-06-27,1195.0,1220.0,202940.0,,5690,-170,-5520
2011-06-28,1240.0,1265.0,455581.0,,13270,0,-13270
2011-06-29,1295.0,1280.0,188237.0,,-15780,-30,15810
2011-06-30,1290.0,1245.0,170846.0,,8330,0,-8330
2011-07-01,1250.0,1285.0,156272.0,,-14710,0,14710
2011-07-04,1285.0,1275.0,123830.0,,-4760,0,4760
2011-07-05,1265.0,1270.0,49536.0,,-11300,0,11300
2011-07-06,1270.0,1275.0,74649.0,,-6820,-10,6830
2011-07-07,1280.0,1270.0,95040.0,,-4140,0,4140
2011-07-08,1285.0,1290.0,99466.0,,-1987,-3,1990
2011-07-11,1290.0,1295.0,90130.0,,17540,0,-17540
2011-07-12,1290.0,1260.0,122475.0,,3220,0,-3220
2011-07-13,1285.0,1280.0,146640.0,,4770,0,-4770
2011-07-14,1280.0,1270.0,100960.0,,11630,0,-11630
2011-07-15,1270.0,1295.0,80830.0,,-2170,0,2170
2011-07-18,1295.0,1340.0,128432.0,,3870,0,-3870
2011-07-19,1355.0,1315.0,55333.0,,-3770,-20,3790
2011-07-20,1330.0,1340.0,95509.0,,-3670,0,3670
2011-07-21,1340.0,1340.0,35764.0,,-550,-10,560
2011-07-22,1340.0,1320.0,67431.0,,1960,0,-1960
2011-07-25,1330.0,1310.0,103880.0,,1280,0,-1280
2011-07-26,1315.0,1320.0,51084.0,,-1920,0,1920
2011-07-27,1320.0,1330.0,84200.0,,3330,0,-3330
2011-07-28,1310.0,1325.0,61620.0,,-1170,30,1140
2011-07-29,1315.0,1335.0,104561.0,,960,0,-960
2011-08-01,1340.0,1340.0,19670.0,,-200,0,200
2011-08-02,1330.0,1345.0,153881.0,,27810,-10,-27800
2011-08-03,1330.0,1335.0,121560.0,,12390,0,-12390
2011-08-04,1345.0,1305.0,123322.0,,13920,0,-13920
2011-08-05,1255.0,1235.0,149663.0,,510,0,-510
2011-08-08,1160.0,1055.0,889010.0,,20450,0,-20450
2011-08-09,1055.0,915.0,701570.0,,23420,0,-25420
2011-08-10,960.0,963.0,246214.0,,-19260,0,19260
2011-08-11,900.0,1010.0,150147.0,,2950,0,-2950
2011-08-12,1095.0,1050.0,106537.0,,9230,0,-9230
2011-08-16,1070.0,1085.0,117160.0,,12480,0,-12480
2011-08-17,1070.0,1100.0,48805.0,,-2650,0,2650
2011-08-18,1110.0,1090.0,110790.0,,-2290,0,2290
2011-08-19,1035.0,1000.0,305573.0,,16850,0,-16850
2011-08-22,1000.0,990.0,86302.0,,2940,170,-3110
2011-08-23,1000.0,1010.0,90193.0,,-14270,-170,14440
2011-08-24,1025.0,1010.0,60470.0,,-3320,0,3320
2011-08-25,1025.0,1015.0,95400.0,,-4640,0,4640
2011-08-26,1010.0,1015.0,67990.0,,-1990,0,1990
2011-08-29,1030.0,1060.0,248094.0,,-7290,0,7290
2011-08-30,1080.0,1080.0,93160.0,,-5338,-22,5360
2011-08-31,1070.0,1085.0,137596.0,,-2610,0,2610
2011-09-01,1095.0,1095.0,153245.0,,-5310,0,5310
2011-09-02,1095.0,1100.0,79750.0,,-2400,-10,2410
2011-09-05,1085.0,1070.0,132965.0,,-2320,0,2320
2011-09-06,1060.0,1030.0,73171.0,,6780,0,-6780
2011-09-07,1085.0,1060.0,46491.0,,-10160,0,10160
2011-09-08,1065.0,1050.0,87461.0,,-7080,0,7080
2011-09-09,1055.0,1035.0,40920.0,,-860,0,860
2011-09-14,1035.0,1000.0,47279.0,,5240,0,-5240
2011-09-15,1020.0,999.0,68175.0,,-1770,0,1780
2011-09-16,1020.0,1035.0,49735.0,,-6100,-10,6110
2011-09-19,1035.0,1005.0,77720.0,,10640,0,-10640
2011-09-20,1005.0,1005.0,74882.0,,3670,0,-3670
2011-09-21,1020.0,1010.0,31072.0,,-4200,0,4200
2011-09-22,998.0,995.0,54840.0,,11650,0,-11650
2011-09-23,980.0,976.0,111427.0,,5930,0,-5930
2011-09-26,975.0,917.0,85541.0,,11050,0,-11050
2011-09-27,910.0,943.0,45466.0,,-1270,60,1210
2011-09-28,965.0,962.0,60530.0,,-3210,-40,3250
2011-09-29,980.0,1060.0,224690.0,,-200,0,200
2011-09-30,1060.0,1030.0,98720.0,,-12100,0,12100
2011-10-04,950.0,965.0,131508.0,,13883,7,-13890
2011-10-05,984.0,920.0,164240.0,,7510,0,-7510
2011-10-06,924.0,929.0,88405.0,,-1345,-5,1350
2011-10-07,941.0,948.0,118285.0,,4070,270,-4340
2011-10-10,945.0,955.0,93170.0,,8370,0,-8370
2011-10-11,963.0,968.0,82255.0,,-740,0,740
2011-10-12,968.0,954.0,28802.0,,968,2,-970
2011-10-13,960.0,1025.0,97055.0,,3076,-6,-3070
2011-10-14,1015.0,1000.0,59686.0,,2970,10,-2980
2011-10-17,1000.0,1000.0,45677.0,,-2540,-30,2570
2011-10-18,990.0,989.0,137060.0,,11190,0,-11190
2011-10-19,991.0,983.0,20350.0,,-1050,0,1050
2011-10-20,983.0,975.0,66040.0,,760,0,-760
2011-10-21,1000.0,978.0,43990.0,,-330,0,330
2011-10-24,991.0,995.0,105887.0,,29330,0,-29330
2011-10-25,990.0,979.0,66891.0,,3470,0,-3470
2011-10-26,977.0,957.0,82390.0,,1280,0,-1280
2011-10-27,960.0,975.0,63473.0,,-2000,0,2000
2011-10-28,1000.0,976.0,123990.0,,1450,0,-1450
2011-10-31,976.0,984.0,21120.0,,170,0,-170
2011-11-01,989.0,977.0,62983.0,,15820,0,-15820
2011-11-02,972.0,973.0,52760.0,,9680,0,-9680
2011-11-03,976.0,968.0,67650.0,,12800,0,-12800
2011-11-04,969.0,980.0,72890.0,,7670,0,-7670
2011-11-07,981.0,977.0,77800.0,,16750,0,-16750
2011-11-08,986.0,965.0,61869.0,,15980,0,-15980
2011-11-09,970.0,958.0,75618.0,,17040,0,-17040
2011-11-10,935.0,917.0,105600.0,,9170,0,-9170
2011-11-11,921.0,924.0,55981.0,,9190,0,-9190
2011-11-14,939.0,936.0,37653.0,,3170,0,-3170
2011-11-15,935.0,923.0,36927.0,,3080,0,-3080
2011-11-16,929.0,921.0,61888.0,,2880,0,-2880
2011-11-17,923.0,935.0,125090.0,,2520,0,-2520
2011-11-18,930.0,910.0,99745.0,,3000,0,-3000
2011-11-21,914.0,909.0,54971.0,,3360,0,-3360
2011-11-22,909.0,900.0,80031.0,,3000,0,-3000
2011-11-23,905.0,887.0,109693.0,,3370,0,-3370
2011-11-24,871.0,881.0,46152.0,,10250,0,-10250
2011-11-25,873.0,880.0,28644.0,,0,0,0
2011-11-28,883.0,899.0,33286.0,,0,0,0
2011-11-29,909.0,902.0,42883.0,,2230,0,-2230
2011-11-30,902.0,897.0,41455.0,,1970,0,-1970
2011-12-01,915.0,909.0,71841.0,,1780,0,-1780
2011-12-02,910.0,905.0,45386.0,,2340,0,-2340
2011-12-05,905.0,904.0,33163.0,,1740,0,-1740
2011-12-06,910.0,891.0,83522.0,,9370,0,-9370
2011-12-07,898.0,892.0,67271.0,,760,0,-760
2011-12-08,898.0,889.0,63218.0,,20,-20,0
2011-12-09,889.0,914.0,100640.0,,1450,-1300,-150
2011-12-12,915.0,924.0,48428.0,,0,0,0
2011-12-13,924.0,926.0,74280.0,,-2000,0,0
2011-12-14,930.0,920.0,173130.0,,50,-50,0
2011-12-15,921.0,915.0,31200.0,,0,0,0
2011-12-16,910.0,901.0,42110.0,,760,0,-760
2011-12-19,919.0,922.0,224898.0,,0,0,0
2011-12-20,931.0,1060.0,2198946.0,,-90,-10,100
2011-12-21,1155.0,1215.0,1090716.0,,1000,0,0
2011-12-22,1215.0,1225.0,3492247.0,,100,0,-100
2011-12-23,1230.0,1245.0,1227549.0,,3660,-20,-3640
2011-12-26,1220.0,1155.0,1014371.0,,-5920,0,5920
2011-12-27,1160.0,1115.0,1108000.0,,-6430,0,6430
2011-12-28,1120.0,1145.0,578687.0,,7330,0,-7330
2011-12-29,1135.0,1165.0,784791.0,,-2320,0,2320
2012-01-02,1180.0,1110.0,617243.0,,-1500,0,1500
2012-01-03,1110.0,1105.0,578113.0,,920,0,-920
2012-01-04,1105.0,1200.0,907386.0,,3340,0,-3340
2012-01-05,1190.0,1180.0,539274.0,,-1980,0,1980
2012-01-06,1195.0,1190.0,612557.0,,-3690,0,3690
2012-01-09,1210.0,1140.0,343971.0,,-2520,0,2520
2012-01-10,1140.0,1170.0,678470.0,,27350,0,-27350
2012-01-11,1210.0,1150.0,1132670.0,,2990,0,-2990
2012-01-12,1145.0,1120.0,343084.0,,1900,0,-1900
2012-01-13,1120.0,1110.0,219261.0,,7960,0,-7960
2012-01-16,1085.0,1110.0,168211.0,,1411,-1,-1420
2012-01-17,1110.0,1095.0,184411.0,,-380,0,380
2012-01-18,1115.0,1080.0,156241.0,,6690,-10,-6680
2012-01-19,1080.0,1135.0,496428.0,,3910,0,-3900
2012-01-20,1150.0,1100.0,288576.0,,4740,-10,-4730
2012-01-25,1120.0,1075.0,217931.0,,-4460,0,4460
2012-01-26,1080.0,1075.0,104883.0,,3390,0,-3390
2012-01-27,1070.0,1100.0,147568.0,,12300,0,-12300
2012-01-30,1115.0,1075.0,141310.0,,-7470,0,7470
2012-01-31,1095.0,1095.0,89900.0,,-5530,0,5530
2012-02-01,1090.0,1095.0,73321.0,,-1170,-10,1180
2012-02-02,1100.0,1150.0,415875.0,,-13446,-14,13460
2012-02-03,1175.0,1135.0,224909.0,,-2650,0,2650
2012-02-06,1140.0,1135.0,107157.0,,1720,0,-1720
2012-02-07,1145.0,1145.0,187930.0,,-7810,0,7810
2012-02-08,1150.0,1175.0,359004.0,,3110,-10,-3100
2012-02-09,1175.0,1150.0,313560.0,,3890,0,-3890
2012-02-10,1155.0,1135.0,216637.0,,-3960,0,3960
2012-02-13,1130.0,1120.0,194106.0,,-5150,-10,5160
2012-02-14,1125.0,1120.0,151220.0,,-15210,0,15210
2012-02-15,1125.0,1140.0,187964.0,,-6330,0,6330
2012-02-16,1150.0,1125.0,127131.0,,-1990,0,1990
2012-02-17,1145.0,1170.0,289012.0,,-12650,-130,12780
2012-02-20,1185.0,1345.0,2773827.0,,13550,0,-12550
2012-02-21,1320.0,1305.0,1083103.0,,9825,0,-9825
2012-02-22,1305.0,1305.0,643359.0,,18060,0,-18060
2012-02-23,1300.0,1235.0,497073.0,,-13550,-10,13560
2012-02-24,1240.0,1200.0,538323.0,,-40100,0,40100
2012-02-27,1205.0,1200.0,332264.0,,-15340,0,15340
2012-02-28,1220.0,1195.0,243880.0,,-1120,-20,1140
2012-02-29,1220.0,1230.0,863331.0,,16490,0,-16490
2012-03-02,1245.0,1230.0,292292.0,,-14054,0,14054
2012-03-05,1240.0,1265.0,409120.0,,28800,-10,-28790
2012-03-06,1295.0,1245.0,240151.0,,-17770,-10,17780
2012-03-07,1215.0,1240.0,152768.0,,4100,0,-4100
2012-03-08,1260.0,1260.0,94009.0,,-6731,0,6731
2012-03-09,1280.0,1240.0,128723.0,,-260,0,260
2012-03-12,1250.0,1245.0,101020.0,,-8940,0,8940
2012-03-13,1250.0,1235.0,96259.0,,-3020,0,3020
2012-03-14,1250.0,1230.0,170320.0,,-2450,0,2450
2012-03-15,1230.0,1175.0,430989.0,,20320,0,-20320
2012-03-16,1170.0,1170.0,207067.0,,-2920,0,2920
2012-03-19,1175.0,1200.0,146190.0,,-12620,0,12620
2012-03-20,1190.0,1160.0,125990.0,,-1450,-10,1460
2012-03-21,1160.0,1125.0,247911.0,,-10620,0,10620
2012-03-22,1125.0,1130.0,99899.0,,-1420,0,1420
2012-03-23,1125.0,1135.0,47130.0,,750,0,-750
2012-03-26,1135.0,1135.0,96820.0,,-450,0,450
2012-03-27,1165.0,1140.0,78567.0,,4531,-1,-4530
2012-03-28,1155.0,1140.0,119370.0,,3040,-20,-3020
2012-03-29,1125.0,1135.0,63770.0,,3170,0,-3170
2012-03-30,1120.0,1140.0,61722.0,,3970,0,-3970
2012-04-02,1175.0,1215.0,176226.0,,-1350,0,1350
2012-04-03,1190.0,1190.0,102681.0,,-1440,0,1440
2012-04-04,1195.0,1190.0,43696.0,,2850,-10,-2840
2012-04-05,1170.0,1230.0,74861.0,,2120,0,-2120
2012-04-06,1240.0,1250.0,142550.0,,3170,0,-3170
2012-04-09,1270.0,1170.0,174469.0,,2529,-9,-2520
2012-04-10,1195.0,1180.0,54169.0,,950,0,-950
2012-04-12,1165.0,1160.0,34700.0,,3600,0,-3600
2012-04-13,1190.0,1200.0,44160.0,,-1680,0,1680
2012-04-16,1195.0,1250.0,312513.0,,7200,0,-7200
2012-04-17,1240.0,1255.0,171001.0,,-7370,0,7370
2012-04-18,1270.0,1285.0,208324.0,,-160,-10,170
2012-04-19,1305.0,1310.0,172978.0,,2880,-10,-2870
2012-04-20,1300.0,1270.0,89314.0,,-1160,0,1160
2012-04-23,1230.0,1235.0,97656.0,,-300,0,300
2012-04-24,1260.0,1300.0,99185.0,,1010,0,-1010
2012-04-25,1295.0,1240.0,62603.0,,-2220,0,2220
2012-04-26,1270.0,1235.0,147969.0,,-8880,0,8880
2012-04-27,1230.0,1290.0,112751.0,,1680,-130,-1550
2012-04-30,1305.0,1250.0,105721.0,,2284,0,-2284
2012-05-02,1250.0,1250.0,107840.0,,310,0,-310
2012-05-03,1240.0,1255.0,65420.0,,-760,-10,770
2012-05-04,1275.0,1235.0,51377.0,,440,0,-440
2012-05-07,1215.0,1220.0,33330.0,,-1650,0,1650
2012-05-08,1230.0,1215.0,55686.0,,-290,0,290
2012-05-09,1215.0,1170.0,61986.0,,-1460,0,1460
2012-05-10,1170.0,1190.0,31990.0,,2370,0,-2370
2012-05-11,1180.0,1140.0,175866.0,,1020,0,-1020
2012-05-14,1140.0,1130.0,74644.0,,2890,0,-2890
2012-05-15,1115.0,1095.0,124700.0,,1500,0,-1500
2012-05-16,1075.0,1070.0,90503.0,,-600,0,600
2012-05-17,1045.0,1065.0,28786.0,,1680,0,-1680
2012-05-18,1025.0,991.0,105070.0,,2850,0,-2850
2012-05-21,1005.0,977.0,75946.0,,2620,0,-2620
2012-05-22,976.0,1000.0,79200.0,,28210,0,-28210
2012-05-23,1000.0,1150.0,393068.0,,-70570,-10,70580
2012-05-24,1170.0,1090.0,280630.0,,5680,0,-5680
2012-05-25,1080.0,1080.0,92081.0,,22750,0,-22750
2012-05-29,1085.0,1080.0,72608.0,,4760,0,-4760
2012-05-30,1075.0,1080.0,32202.0,,-4350,0,4350
2012-05-31,1090.0,1050.0,58842.0,,-2120,0,2120
2012-06-01,1050.0,1025.0,65011.0,,-2500,0,2500
2012-06-04,1000.0,1000.0,61474.0,,2313,-3,-2310
2012-06-05,1000.0,1000.0,43390.0,,50,-20,-30
2012-06-07,1020.0,1040.0,96090.0,,4662,-2,-4660
2012-06-08,1040.0,1040.0,86220.0,,-1780,0,1780
2012-06-11,1045.0,1055.0,67340.0,,6560,0,-6560
2012-06-12,1040.0,1040.0,24533.0,,2260,0,-2260
2012-06-13,1055.0,1050.0,28197.0,,1260,0,-1260
2012-06-14,1060.0,1045.0,7880.0,,-1630,-10,1640
2012-06-15,1060.0,1045.0,42680.0,,3190,160,30
2012-06-18,1070.0,1075.0,42792.0,,50,-20,-30
2012-06-19,1075.0,1100.0,27280.0,,510,0,-510
2012-06-20,1100.0,1090.0,25221.0,,0,0,0
2012-06-21,1095.0,1075.0,31960.0,,-1890,0,1890
2012-06-22,1055.0,1055.0,16665.0,,490,0,-490
2012-06-25,1065.0,1040.0,109288.0,,5958,-8,-5950
2012-06-26,1040.0,1020.0,54791.0,,8900,0,-8900
2012-06-27,1020.0,1030.0,51419.0,,7200,0,-7200
2012-06-28,1040.0,1040.0,47751.0,,5520,0,-5520
2012-06-29,1025.0,1045.0,31370.0,,5350,0,-5350
2012-07-02,1050.0,1085.0,41760.0,,4970,0,-4970
2012-07-03,1080.0,1090.0,15850.0,,5400,-10,-5390
2012-07-04,1110.0,1080.0,21680.0,,4600,0,-4600
2012-07-05,1065.0,1050.0,68137.0,,9685,-5,-9680
2012-07-06,1060.0,1035.0,66690.0,,3810,0,-3810
2012-07-09,1035.0,1040.0,36131.0,,4786,0,-4786
2012-07-10,1040.0,1040.0,12380.0,,1920,0,-1920
2012-07-11,1040.0,1020.0,40891.0,,3000,0,-3000
2012-07-12,1030.0,1025.0,61370.0,,1870,0,-1870
2012-07-13,1025.0,1000.0,156673.0,,1760,0,-1760
2012-07-16,1010.0,1005.0,42470.0,,2104,-4,-2100
2012-07-17,1005.0,1005.0,115710.0,,67480,0,-68480
2012-07-18,1005.0,1000.0,70925.0,,2560,0,-2560
2012-07-19,1005.0,988.0,239008.0,,2570,0,-2570
2012-07-20,971.0,984.0,33820.0,,3030,0,-3730
2012-07-23,994.0,960.0,41600.0,,2040,0,-3040
2012-07-24,955.0,965.0,37470.0,,13820,0,-13820
2012-07-25,968.0,940.0,48220.0,,5970,0,-5970
2012-07-26,931.0,926.0,46690.0,,9030,0,-9030
2012-07-27,940.0,944.0,53070.0,,11780,0,-11780
2012-07-30,969.0,947.0,17550.0,,50,0,-50
2012-07-31,959.0,956.0,45730.0,,-4010,0,4010
2012-08-01,944.0,955.0,10130.0,,20,0,-20
2012-08-02,955.0,943.0,23530.0,,-2350,-10,2360
2012-08-03,943.0,943.0,6100.0,,-620,0,620
2012-08-06,969.0,959.0,22340.0,,-2220,0,2220
2012-08-07,975.0,974.0,30110.0,,-4190,-10,4200
2012-08-08,975.0,982.0,54630.0,,-190,0,190
2012-08-09,972.0,995.0,40772.0,,1790,0,-1790
2012-08-10,977.0,985.0,16350.0,,0,0,0
2012-08-13,996.0,980.0,25420.0,,160,0,-160
2012-08-14,998.0,993.0,26840.0,,-20,0,20
2012-08-16,996.0,990.0,15002.0,,-450,0,450
2012-08-17,1010.0,986.0,32660.0,,2200,-10,-2190
2012-08-20,998.0,980.0,40190.0,,190,0,-190
2012-08-21,980.0,971.0,36857.0,,10,0,-10
2012-08-22,987.0,974.0,43530.0,,110,0,-110
2012-08-23,979.0,980.0,115291.0,,0,0,0
2012-08-24,980.0,971.0,41751.0,,10,0,-10
2012-08-27,970.0,990.0,51500.0,,2410,0,-2410
2012-08-28,983.0,1020.0,108681.0,,18990,0,-18990
