Symbol,신도리코_시가(원),신도리코_종가(원),신도리코_거래량(주),신도리코_PER(IFRS-연결),신도리코_순매수수량(개인)(주),신도리코_순매수수량(기관계)(주),신도리코_순매수수량(외국인계)(주)
2009-10-30,60200.0,59700.0,7907.0,8.79,1959,-2023,244
2009-11-02,59000.0,61200.0,15556.0,9.01,-2539,6754,-3627
2009-11-03,60100.0,59800.0,7461.0,8.81,2209,-1404,-830
2009-11-04,60300.0,60000.0,8696.0,8.84,955,3163,-4269
2009-11-05,59500.0,60700.0,9815.0,8.94,1508,845,-2546
2009-11-06,59500.0,59800.0,4701.0,8.81,1925,-839,-1083
2009-11-09,59400.0,59100.0,6893.0,8.7,1437,-496,-944
2009-11-10,59100.0,58000.0,7675.0,8.54,3460,-1568,-1892
2009-11-11,58600.0,59400.0,7361.0,8.75,-3860,3778,82
2009-11-12,59000.0,58600.0,6147.0,8.63,1070,-636,-504
2009-11-13,59500.0,58900.0,6287.0,8.67,-387,559,-253
2009-11-16,58300.0,58000.0,9709.0,8.54,1688,1295,-2986
2009-11-17,57500.0,57600.0,5304.0,8.48,3333,-2793,-510
2009-11-18,57500.0,56900.0,11067.0,8.38,2177,2620,-3792
2009-11-19,57100.0,57000.0,9472.0,8.39,4317,-1974,-2322
2009-11-20,57000.0,57200.0,10705.0,8.42,4059,-480,-3588
2009-11-23,57000.0,57000.0,6542.0,8.39,-961,2109,-1154
2009-11-24,57000.0,55400.0,16840.0,8.16,4968,-1813,-3194
2009-11-25,55400.0,56300.0,18822.0,8.29,329,4715,-5052
2009-11-26,55200.0,56200.0,9724.0,8.28,-891,4258,-3356
2009-11-27,56100.0,54100.0,18016.0,7.97,376,1738,-2130
2009-11-30,54700.0,54000.0,8731.0,7.95,3199,-3737,576
2009-12-01,54000.0,54600.0,8908.0,8.04,-186,103,191
2009-12-02,54800.0,55500.0,7002.0,8.17,1845,-1760,-11
2009-12-03,55500.0,55800.0,5458.0,8.22,-9,2426,-2426
2009-12-04,55200.0,55100.0,13840.0,8.11,4124,29,-4179
2009-12-07,55300.0,55200.0,11724.0,8.13,4347,-1118,-3215
2009-12-08,55000.0,55200.0,10576.0,8.13,1203,1006,-2298
2009-12-09,55500.0,55700.0,18070.0,8.2,-2083,7531,-5589
2009-12-10,56200.0,55200.0,29231.0,8.13,4807,-1024,-4377
2009-12-11,55700.0,56800.0,22118.0,8.36,-6250,3933,2202
2009-12-14,57400.0,57200.0,12167.0,8.42,-2029,3173,-1150
2009-12-15,57300.0,57700.0,12167.0,8.5,-3150,-342,3437
2009-12-16,57900.0,58000.0,16425.0,8.54,292,2114,-2423
2009-12-17,57600.0,57800.0,8457.0,8.51,1142,621,-1858
2009-12-18,58100.0,58400.0,9824.0,8.6,-2828,6003,-3371
2009-12-21,57900.0,58500.0,6969.0,8.62,-373,27,264
2009-12-22,58800.0,59700.0,12638.0,8.79,-2350,6344,-5631
2009-12-23,59800.0,59700.0,8680.0,8.79,-1060,2953,-2043
2009-12-24,58700.0,60300.0,14595.0,8.88,-7923,5424,2958
2009-12-28,60300.0,58600.0,22396.0,8.63,4364,-4744,276
2009-12-29,57500.0,58000.0,20934.0,8.54,4352,930,-5999
2009-12-30,57000.0,57300.0,12136.0,8.44,-972,1581,-750
2010-01-04,57100.0,56100.0,15725.0,10.0,2584,-4775,2251
2010-01-05,55900.0,55000.0,16786.0,9.8,5696,-10953,5459
2010-01-06,55000.0,56000.0,6852.0,9.98,-3913,1649,1866
2010-01-07,56100.0,56400.0,6346.0,10.05,-1813,1060,584
2010-01-08,55800.0,56500.0,4499.0,10.07,-1156,1265,-110
2010-01-11,56100.0,55300.0,12056.0,9.85,6786,-6606,71
2010-01-12,55100.0,55800.0,7048.0,9.94,-940,-1238,2360
2010-01-13,55100.0,54900.0,3718.0,9.78,1812,-1495,-221
2010-01-14,54600.0,54100.0,13943.0,9.64,3365,2134,-5835
2010-01-15,54100.0,54100.0,5820.0,9.64,3435,-2625,-320
2010-01-18,54200.0,54300.0,6433.0,9.68,1983,-3282,1379
2010-01-19,54400.0,54200.0,5057.0,9.66,1488,-837,-473
2010-01-20,54200.0,53000.0,23914.0,9.44,16792,-15159,-1270
2010-01-21,53000.0,54000.0,13830.0,9.62,-5873,4263,924
2010-01-22,54200.0,53500.0,12051.0,9.53,2623,1968,-3998
2010-01-25,53600.0,54000.0,5654.0,9.62,-2691,2669,55
2010-01-26,54200.0,53800.0,7446.0,9.59,184,2076,-2233
2010-01-27,54000.0,54700.0,6364.0,9.75,-4097,1827,1801
2010-01-28,54800.0,53500.0,12836.0,9.53,5627,-5724,524
2010-01-29,53400.0,54100.0,9899.0,9.64,-5027,3164,1801
2010-02-01,53400.0,53600.0,6087.0,9.55,-1310,539,712
2010-02-02,53100.0,53200.0,9840.0,9.48,926,953,-1809
2010-02-03,53000.0,53000.0,4277.0,9.44,1673,-1034,-586
2010-02-04,53400.0,52500.0,5541.0,9.36,3293,-2281,-1022
2010-02-05,52500.0,52300.0,11864.0,9.32,-4385,6030,-1582
2010-02-08,51700.0,52400.0,6895.0,9.34,-1899,-259,608
2010-02-09,52500.0,52000.0,5304.0,9.27,-1344,2485,-784
2010-02-10,52400.0,52000.0,9066.0,9.27,2403,1330,-3795
2010-02-11,52000.0,51900.0,11296.0,9.25,1549,-2585,628
2010-02-12,51800.0,51500.0,11691.0,9.18,4410,-1144,-3050
2010-02-16,51500.0,51600.0,3401.0,9.19,-568,576,-758
2010-02-17,52300.0,52600.0,5901.0,9.37,-2853,-43,2792
2010-02-18,52600.0,52300.0,3867.0,9.32,-765,455,491
2010-02-19,52700.0,52000.0,2343.0,9.27,-99,545,-239
2010-02-22,52000.0,53000.0,5960.0,9.44,-2793,471,1729
2010-02-23,52600.0,53300.0,2440.0,9.5,-825,375,355
2010-02-24,53300.0,52600.0,3321.0,9.37,758,1026,-1517
2010-02-25,52600.0,52400.0,7309.0,9.34,-848,2324,-945
2010-02-26,52500.0,54100.0,9416.0,9.64,-1798,3112,-1310
2010-03-02,53000.0,54500.0,11245.0,9.71,-3235,2413,1785
2010-03-03,53800.0,53700.0,4255.0,9.57,-531,-2148,2799
2010-03-04,54100.0,53200.0,2786.0,9.48,764,-448,-8
2010-03-05,53500.0,54000.0,4283.0,9.62,-2016,1257,1059
2010-03-08,53300.0,54200.0,3307.0,9.66,-411,-1237,1469
2010-03-09,54100.0,53900.0,2324.0,9.6,392,-209,311
2010-03-10,54000.0,54100.0,6844.0,9.64,-1740,27,2574
2010-03-11,54100.0,54000.0,16561.0,9.62,-3635,6463,94
2010-03-12,54200.0,54200.0,5807.0,9.66,236,-4100,3927
2010-03-15,54500.0,54200.0,3419.0,9.66,-1286,659,704
2010-03-16,54000.0,53500.0,7643.0,9.53,1272,-4294,2855
2010-03-17,53400.0,54200.0,6700.0,9.66,-2554,-2327,5614
2010-03-18,53600.0,53600.0,8435.0,9.55,373,-3601,4931
2010-03-19,53900.0,53500.0,7010.0,9.53,-79,-2301,3221
2010-03-22,53500.0,53300.0,17144.0,9.5,-5256,2280,5497
2010-03-23,53500.0,53400.0,7647.0,9.52,-35,-334,1336
2010-03-24,53400.0,53100.0,2801.0,9.46,-136,-888,847
2010-03-25,53400.0,53000.0,6817.0,9.44,309,-902,549
2010-03-26,52800.0,53400.0,8683.0,9.52,-1402,-1261,3275
2010-03-29,53500.0,53400.0,3279.0,9.52,-376,-1114,1501
2010-03-30,53700.0,53500.0,4061.0,9.53,-1218,-388,1503
2010-03-31,53500.0,54500.0,16034.0,9.71,-6996,3328,5737
2010-04-01,54600.0,54300.0,5932.0,9.68,667,-3526,2356
2010-04-02,54300.0,53800.0,7446.0,9.59,2113,-3464,2438
2010-04-05,53300.0,54000.0,6985.0,9.62,35,-2295,1280
2010-04-06,54300.0,54300.0,4638.0,9.68,-1773,102,2226
2010-04-07,54500.0,55000.0,9839.0,9.8,-3673,808,4246
2010-04-08,55200.0,54700.0,9087.0,9.75,2084,-3548,1614
2010-04-09,54700.0,54000.0,6615.0,9.62,3552,-3743,502
2010-04-12,53600.0,54200.0,6696.0,9.66,-558,-2004,2105
2010-04-13,53600.0,53900.0,4966.0,9.6,-74,-162,1090
2010-04-14,54000.0,54300.0,10396.0,9.68,-106,-5197,6079
2010-04-15,54100.0,54000.0,5501.0,9.62,1305,-1180,494
2010-04-16,54000.0,53900.0,7430.0,9.6,466,-805,1265
2010-04-19,54100.0,53500.0,5498.0,9.53,82,-527,513
2010-04-20,53500.0,53200.0,8532.0,9.48,4530,-6001,-101
2010-04-21,53300.0,53000.0,17278.0,9.44,2826,-4482,3192
2010-04-22,53000.0,53100.0,11782.0,9.46,-1986,-918,-577
2010-04-23,53000.0,53000.0,3583.0,9.44,470,-204,-94
2010-04-26,52900.0,53100.0,5874.0,9.46,1608,-2637,148
2010-04-27,53100.0,52900.0,4927.0,9.43,73,-1288,1177
2010-04-28,52800.0,52000.0,9972.0,9.27,2333,130,-2070
2010-04-29,52000.0,52300.0,7379.0,9.32,823,929,-1460
2010-04-30,52200.0,51700.0,11295.0,9.21,-190,-1197,2307
2010-05-03,51900.0,50900.0,10981.0,9.07,4254,-6154,958
2010-05-04,50900.0,50700.0,11129.0,9.03,5795,-3092,-2137
2010-05-06,51100.0,50400.0,9064.0,8.98,-1803,1225,14
2010-05-07,50100.0,49200.0,15853.0,8.77,7693,-1243,-6875
2010-05-10,49650.0,49400.0,7849.0,8.8,4542,-3497,-226
2010-05-11,49600.0,49500.0,25461.0,8.82,-2178,1780,2900
2010-05-12,49600.0,50000.0,7978.0,8.91,-1781,2424,627
2010-05-13,50000.0,50700.0,10514.0,9.03,-421,811,3057
2010-05-14,50500.0,50200.0,12524.0,8.95,2363,466,532
2010-05-17,50200.0,49850.0,16590.0,8.88,-2038,-725,2133
2010-05-18,49700.0,50200.0,4900.0,8.95,-2460,1240,-140
2010-05-19,49700.0,50200.0,11109.0,8.95,479,765,636
2010-05-20,49500.0,49950.0,6825.0,8.9,230,-1369,189
2010-05-24,49700.0,49300.0,3011.0,8.79,1305,-25,-630
2010-05-25,49100.0,47900.0,13906.0,8.54,590,-376,860
2010-05-26,47950.0,50100.0,10561.0,8.93,-4140,4860,-610
2010-05-27,49400.0,47950.0,43284.0,8.54,30197,-27101,-3006
2010-05-28,48400.0,47150.0,41960.0,8.4,22953,-23859,419
2010-05-31,47150.0,47400.0,19363.0,8.45,3209,-4339,990
2010-06-01,47450.0,47800.0,14610.0,8.52,-3813,3213,220
2010-06-03,47850.0,48600.0,9944.0,8.66,-2417,2447,-850
2010-06-04,48350.0,48500.0,4090.0,8.64,-343,-317,1240
2010-06-07,48000.0,47950.0,5838.0,8.54,-1000,1040,-300
2010-06-08,48200.0,48500.0,4543.0,8.64,-2310,540,1160
2010-06-09,48550.0,49200.0,6641.0,8.77,-3713,2193,2030
2010-06-10,48700.0,49950.0,22062.0,8.9,-3240,5260,-1940
2010-06-11,49800.0,48700.0,18988.0,8.68,5885,465,-6330
2010-06-14,48700.0,49000.0,10356.0,8.73,-1901,1644,-3
2010-06-15,48900.0,49050.0,4288.0,8.74,1020,-150,-860
2010-06-16,49150.0,49200.0,4479.0,8.77,1273,-433,-730
2010-06-17,49000.0,48700.0,14435.0,8.68,1571,318,-1599
2010-06-18,48600.0,49850.0,11134.0,8.88,-9463,1313,8380
2010-06-21,49500.0,50200.0,11400.0,8.95,-2655,15,2640
2010-06-22,50300.0,49700.0,10586.0,8.86,2299,-2995,696
2010-06-23,49600.0,49950.0,7653.0,8.9,-177,2183,-1986
2010-06-24,49550.0,50500.0,5697.0,9.0,-1440,1080,240
2010-06-25,50200.0,49750.0,9327.0,8.87,265,2085,-2200
2010-06-28,49750.0,49600.0,3573.0,8.84,402,-842,180
2010-06-29,49500.0,49700.0,4374.0,8.86,-514,1356,-942
2010-06-30,49500.0,49500.0,10480.0,8.82,-200,4910,-5590
2010-07-01,49200.0,49450.0,8068.0,8.81,630,780,-590
2010-07-02,49450.0,49350.0,5020.0,8.79,-1230,650,590
2010-07-05,49050.0,48800.0,2755.0,8.7,843,-413,-430
2010-07-06,49000.0,48550.0,8391.0,8.65,3267,840,-4107
2010-07-07,48650.0,48550.0,8032.0,8.65,3172,578,-3740
2010-07-08,48550.0,48650.0,6859.0,8.67,2435,-925,-2370
2010-07-09,48600.0,49150.0,8012.0,8.76,222,-1922,1420
2010-07-12,49200.0,49650.0,5429.0,8.85,-210,-1010,1360
2010-07-13,49800.0,50200.0,10627.0,8.95,-4990,-10,4220
2010-07-14,50100.0,49950.0,30847.0,8.9,7827,-16109,8302
2010-07-15,49950.0,50100.0,16616.0,8.93,1474,-5714,4240
2010-07-16,50000.0,50200.0,15640.0,8.95,108,-3435,1607
2010-07-19,49950.0,49850.0,3890.0,8.88,-14,-383,597
2010-07-20,49700.0,50000.0,8080.0,8.91,2550,-2930,1680
2010-07-21,50000.0,49800.0,8075.0,8.87,219,-2538,2329
2010-07-22,50400.0,49550.0,7389.0,8.83,880,-2504,854
2010-07-23,49550.0,49750.0,7001.0,8.87,1275,-1885,690
2010-07-26,49650.0,49750.0,11479.0,8.87,4794,-5934,1350
2010-07-27,50000.0,50100.0,17268.0,8.93,1640,-6350,4920
2010-07-28,50000.0,49950.0,11323.0,8.9,2840,-6266,4721
2010-07-29,49950.0,49400.0,9033.0,8.8,4484,-6464,1830
2010-07-30,49250.0,49400.0,9057.0,8.8,-979,-2541,3510
2010-08-02,49700.0,49700.0,18383.0,8.86,9010,-13390,4350
2010-08-03,49700.0,49700.0,10155.0,8.86,-1957,-1503,3300
2010-08-04,49700.0,49700.0,15910.0,8.86,1539,-6369,8790
2010-08-05,49700.0,50000.0,20094.0,8.91,2974,-8014,1990
2010-08-06,50000.0,50000.0,14250.0,8.91,5160,-4943,1571
2010-08-09,50100.0,50200.0,9406.0,8.95,4025,-2409,-1586
2010-08-10,50300.0,50600.0,9424.0,9.02,-431,1021,-370
2010-08-11,50700.0,50000.0,12034.0,8.91,3317,-1735,-952
2010-08-12,49850.0,49850.0,12106.0,8.88,722,-4093,-764
2010-08-13,50100.0,50300.0,12127.0,8.96,-2079,-2351,2950
2010-08-16,50600.0,50100.0,18384.0,8.93,8442,-6113,-1752
2010-08-17,49950.0,50300.0,26827.0,8.96,13920,413,-16744
2010-08-18,50300.0,50300.0,13589.0,8.96,2993,-4293,3160
2010-08-19,50300.0,50600.0,21861.0,9.02,4126,-14829,9503
2010-08-20,50500.0,51700.0,31765.0,9.21,3769,-9794,5814
2010-08-23,51900.0,51300.0,11514.0,9.14,5209,-2508,-1639
2010-08-24,51000.0,51800.0,16797.0,9.23,-594,-1429,1489
2010-08-25,51500.0,51300.0,6779.0,9.14,-714,-324,1093
2010-08-26,51400.0,51000.0,10852.0,9.09,2585,-203,-2137
2010-08-27,50800.0,50000.0,14114.0,8.91,3732,-3429,-1748
2010-08-30,50300.0,51000.0,10114.0,9.09,-4748,5312,-739
2010-08-31,50600.0,50100.0,6462.0,8.93,3639,-774,-2105
2010-09-01,50300.0,50600.0,10212.0,9.02,-370,-2382,1192
2010-09-02,50600.0,50900.0,8910.0,9.07,-1648,668,-232
2010-09-03,51000.0,51400.0,16621.0,9.16,4927,-2240,-2682
2010-09-06,50600.0,50600.0,17618.0,9.02,10270,-10797,427
2010-09-07,50400.0,50300.0,4991.0,8.96,1103,-593,-198
2010-09-08,50300.0,50500.0,3978.0,9.0,-1136,6,1020
2010-09-09,50600.0,50100.0,17072.0,8.93,4847,-1291,-2537
2010-09-10,50400.0,52000.0,20291.0,9.27,-13595,3749,9836
2010-09-13,52200.0,52400.0,10537.0,9.34,-3194,1024,1975
2010-09-14,51500.0,51100.0,14389.0,9.11,9997,-9562,-430
2010-09-15,51000.0,51800.0,9935.0,9.23,-1787,-1976,3763
2010-09-16,51800.0,51800.0,13782.0,9.23,5274,-7341,2047
2010-09-17,52000.0,51800.0,22965.0,9.23,8763,-3063,-5080
2010-09-20,52100.0,52500.0,16328.0,9.36,-731,-3327,4358
2010-09-24,52600.0,53900.0,22296.0,9.6,-1191,-4176,6377
2010-09-27,54100.0,53200.0,15799.0,9.48,5869,-3552,-2252
2010-09-28,53100.0,52700.0,8209.0,9.39,1011,-1883,802
2010-09-29,52800.0,54000.0,16568.0,9.62,-6091,4379,1602
2010-09-30,53900.0,54400.0,14514.0,9.69,-3365,-2378,5728
2010-10-01,54400.0,54000.0,15300.0,9.62,150,-2827,2667
2010-10-04,54400.0,54600.0,16391.0,9.73,-3050,-2100,5510
2010-10-05,54500.0,55400.0,20164.0,9.87,-3566,5472,-2076
2010-10-06,55600.0,55000.0,12299.0,9.8,-1267,4544,-3067
2010-10-07,55000.0,55000.0,8782.0,9.8,-1450,-545,1858
2010-10-08,54500.0,54900.0,7408.0,9.78,21,433,-359
2010-10-11,54900.0,54500.0,6346.0,9.71,1478,-555,-1033
2010-10-12,54400.0,53900.0,5437.0,9.6,625,-53,23
2010-10-13,54000.0,54900.0,9995.0,9.78,-3555,3362,942
2010-10-14,55000.0,54800.0,8425.0,9.77,2468,-72,-3221
2010-10-15,54500.0,54600.0,14630.0,9.73,-304,193,119
2010-10-18,55000.0,54600.0,9955.0,9.73,1908,-2837,1719
2010-10-19,55300.0,54500.0,11726.0,9.71,1008,-1794,719
2010-10-20,55000.0,53800.0,16110.0,9.59,41,-1042,327
2010-10-21,54600.0,53500.0,22070.0,9.53,607,-4151,3883
2010-10-22,53900.0,54200.0,13472.0,9.66,1010,-1637,197
2010-10-25,54200.0,53900.0,9969.0,9.6,820,-1997,351
2010-10-26,53800.0,53800.0,9511.0,9.59,2502,-1924,607
2010-10-27,53900.0,52800.0,26728.0,9.41,9719,-6283,-2571
2010-10-28,52900.0,54300.0,15577.0,9.68,-6726,3540,2727
2010-10-29,54500.0,54400.0,19115.0,9.69,215,4506,-5048
2010-11-01,54400.0,55000.0,25250.0,9.8,-3265,4443,-2344
2010-11-02,54600.0,55600.0,17016.0,9.91,-3935,3958,429
2010-11-03,55800.0,56000.0,16430.0,9.98,-4881,3159,765
2010-11-04,56300.0,56000.0,11221.0,9.98,-863,-3133,3936
2010-11-05,56000.0,54300.0,23250.0,9.68,6412,-12035,5044
2010-11-08,54500.0,55700.0,14883.0,9.93,-9153,5964,2913
2010-11-09,55700.0,55500.0,17537.0,9.89,-3825,-2908,6231
2010-11-10,56000.0,56000.0,23411.0,9.98,451,-9492,8828
2010-11-11,55700.0,53900.0,23851.0,9.6,4288,1424,-7562
2010-11-12,55000.0,54600.0,13638.0,9.73,-1247,-72,1993
2010-11-15,54800.0,54300.0,8615.0,9.68,552,-2573,2398
2010-11-16,54300.0,53600.0,12606.0,9.55,3604,-2278,512
2010-11-17,53600.0,53300.0,12254.0,9.5,3393,-597,-2339
2010-11-18,53300.0,54000.0,8198.0,9.62,986,1511,-2929
2010-11-19,54200.0,54200.0,8138.0,9.66,2210,178,-1417
2010-11-22,54400.0,54200.0,5813.0,9.66,-3307,1268,116
2010-11-23,54500.0,54100.0,4371.0,9.64,530,-455,990
2010-11-24,53300.0,53400.0,10887.0,9.52,-1172,2143,-1704
2010-11-25,53500.0,53700.0,7824.0,9.57,693,371,-2197
2010-11-26,54300.0,52900.0,11205.0,9.43,3018,-3336,-1070
2010-11-29,53300.0,53400.0,8961.0,9.52,-7188,5995,530
2010-11-30,53400.0,53400.0,9605.0,9.52,-1077,-1324,2356
2010-12-01,53400.0,53600.0,2857.0,9.55,-1007,-246,1525
2010-12-02,53600.0,53700.0,10166.0,9.57,-3137,-752,4596
2010-12-03,54400.0,54200.0,6587.0,9.66,1073,-3104,1802
2010-12-06,53700.0,53500.0,12545.0,9.53,4340,-6956,-1600
2010-12-07,53600.0,53700.0,5579.0,9.57,-3009,-1191,1257
2010-12-08,53400.0,54200.0,6134.0,9.66,-728,-879,2165
2010-12-09,54300.0,56800.0,39921.0,10.12,-14664,-5494,19757
2010-12-10,56600.0,55500.0,8398.0,9.89,2888,-3786,885
2010-12-13,55500.0,56700.0,20794.0,10.1,-3207,-10456,13741
2010-12-14,56800.0,57000.0,20215.0,10.16,-5901,-1755,9734
2010-12-15,57000.0,57100.0,9157.0,10.18,-3887,-2217,6916
2010-12-16,57000.0,56700.0,9689.0,10.1,-2612,-1155,3297
2010-12-17,56600.0,56600.0,11092.0,10.09,-1066,-3004,4187
2010-12-20,56000.0,56000.0,9334.0,9.98,-1740,-950,2615
2010-12-21,56100.0,56400.0,6596.0,10.05,-1222,-1604,1841
2010-12-22,56400.0,56300.0,8064.0,10.03,281,-537,1709
2010-12-23,56300.0,56200.0,5216.0,10.01,544,-1104,965
2010-12-24,56300.0,56300.0,15455.0,10.03,9990,-11778,1757
2010-12-27,56300.0,56400.0,19027.0,10.05,-412,-1552,1693
2010-12-28,56000.0,56800.0,47422.0,10.12,3377,-27397,24214
2010-12-29,55300.0,54400.0,31458.0,9.69,918,-7542,6522
2010-12-30,54400.0,54400.0,25132.0,9.69,-3795,8001,-4326
2011-01-03,54500.0,55100.0,32956.0,8.38,-9272,12238,1500
2011-01-04,55000.0,54900.0,13071.0,8.35,-5609,737,6193
2011-01-05,55500.0,55200.0,9021.0,8.4,-2523,-1289,3324
2011-01-06,55000.0,55600.0,17210.0,8.46,-3355,-1972,5950
2011-01-07,55000.0,55400.0,11341.0,8.43,-1107,-184,1187
2011-01-10,55100.0,55400.0,8008.0,8.43,-1214,-942,1946
2011-01-11,55000.0,54800.0,15150.0,8.34,1069,-4002,3913
2011-01-12,54700.0,54600.0,30285.0,8.31,5118,-17984,15450
2011-01-13,54200.0,53700.0,16515.0,8.17,4697,-2533,-3780
2011-01-14,53800.0,53800.0,7986.0,8.18,-977,1688,-2895
2011-01-17,53800.0,53200.0,13907.0,8.09,-3527,974,-3046
2011-01-18,52800.0,54100.0,11023.0,8.23,-3506,2701,1462
2011-01-19,54500.0,54200.0,8712.0,8.25,1840,-336,-674
2011-01-20,54600.0,53400.0,9081.0,8.12,2299,1072,-2937
2011-01-21,53600.0,52900.0,3392.0,8.05,713,-326,-118
2011-01-24,52700.0,52600.0,5515.0,8.0,1527,-1348,9
2011-01-25,52600.0,53700.0,6914.0,8.17,534,-870,280
2011-01-26,53100.0,54700.0,7350.0,8.32,703,2021,434
2011-01-27,53700.0,53500.0,15012.0,8.14,4543,-750,-2650
2011-01-28,53900.0,53300.0,9375.0,8.11,425,-2560,2599
2011-01-31,53700.0,53700.0,7066.0,8.17,-882,332,-383
2011-02-01,53300.0,52900.0,5843.0,8.05,1800,602,-1406
2011-02-07,52800.0,53300.0,7094.0,8.11,2274,-1348,-910
2011-02-08,53000.0,52000.0,8372.0,7.91,3550,1510,-4793
2011-02-09,52200.0,51700.0,8891.0,7.86,157,3225,-1689
2011-02-10,51500.0,51300.0,12929.0,7.8,1074,3195,-5097
2011-02-11,51500.0,51400.0,15421.0,7.82,403,3365,-3387
2011-02-14,51100.0,51600.0,6613.0,7.85,573,1847,-664
2011-02-15,51500.0,51800.0,9541.0,7.88,3313,-1359,-2192
2011-02-16,51800.0,52800.0,13834.0,8.03,-7266,3952,465
2011-02-17,52600.0,52800.0,8733.0,8.03,-948,744,707
2011-02-18,52800.0,51800.0,15791.0,7.88,4314,-5916,-850
2011-02-21,52000.0,52200.0,10497.0,7.94,489,460,-484
2011-02-22,52400.0,51700.0,10085.0,7.86,-2304,3067,-3343
2011-02-23,52300.0,51800.0,8554.0,7.88,793,-2656,-273
2011-02-24,52200.0,52000.0,6697.0,7.91,392,-1107,-320
2011-02-25,52000.0,51800.0,13349.0,7.88,-3666,4713,1116
2011-02-28,51500.0,50400.0,20672.0,7.67,4779,2590,-6767
2011-03-02,50000.0,50700.0,24388.0,7.71,-22,12185,-11230
2011-03-03,50100.0,50700.0,5538.0,7.71,231,1212,-137
2011-03-04,50700.0,51600.0,10985.0,7.85,-3087,102,991
2011-03-07,50900.0,50500.0,4880.0,7.68,2181,-352,-155
2011-03-08,50500.0,51200.0,12420.0,7.79,1980,-4442,105
2011-03-09,51200.0,50500.0,10409.0,7.68,4693,-4983,491
2011-03-10,50700.0,50200.0,14299.0,7.64,1895,919,-3892
2011-03-11,50400.0,49900.0,11618.0,7.59,5047,-1094,-2878
2011-03-14,49500.0,50400.0,15964.0,7.67,2135,1185,-3040
2011-03-15,49900.0,49000.0,17113.0,7.45,6684,-1143,-3811
2011-03-16,48500.0,49850.0,8771.0,7.58,-430,-430,-2320
2011-03-17,49700.0,48750.0,14513.0,7.42,3694,-3124,190
2011-03-18,48700.0,50100.0,85957.0,7.62,6260,2240,-8750
2011-03-21,50200.0,49800.0,11036.0,7.58,1258,-813,-655
2011-03-22,49600.0,50000.0,11611.0,7.61,2531,-1747,-1674
2011-03-23,50000.0,49900.0,11195.0,7.59,1248,2047,-4185
2011-03-24,49250.0,49750.0,11072.0,7.57,-811,3206,-2785
2011-03-25,49800.0,50100.0,6929.0,7.62,-2605,1475,920
2011-03-28,50100.0,51200.0,10644.0,7.79,-1432,-1558,3100
2011-03-29,51300.0,51300.0,3940.0,7.8,-1170,633,237
2011-03-30,51600.0,52000.0,11455.0,7.91,-3381,-1356,4637
2011-03-31,51800.0,51800.0,12035.0,7.88,-19,-5516,5945
2011-04-01,51100.0,51200.0,12102.0,7.79,1382,-2518,1136
2011-04-04,51300.0,52400.0,7400.0,7.97,-3223,-100,2693
2011-04-05,52000.0,52000.0,7524.0,7.91,50,-4008,4354
2011-04-06,51700.0,52100.0,32617.0,7.93,237,-7910,8693
2011-04-07,52400.0,53000.0,46336.0,8.06,-8028,-3155,11853
2011-04-08,52200.0,53200.0,9357.0,8.09,-3608,5412,-234
2011-04-11,52600.0,52600.0,4678.0,8.0,1259,-882,383
2011-04-12,52500.0,52000.0,8278.0,7.91,432,1983,-1435
2011-04-13,51600.0,52600.0,5925.0,8.0,-462,1,801
2011-04-14,52600.0,52900.0,14356.0,8.05,-1721,923,328
2011-04-15,52200.0,51700.0,14949.0,7.86,-3026,992,1304
2011-04-18,51700.0,52000.0,11129.0,7.91,-1873,-30,2966
2011-04-19,52200.0,51700.0,11080.0,7.86,171,2965,-2437
2011-04-20,51700.0,51800.0,4186.0,7.88,-1390,216,-637
2011-04-21,51900.0,52500.0,10092.0,7.99,-6287,-190,4214
2011-04-22,52000.0,52500.0,11693.0,7.99,-4705,2189,2135
2011-04-25,52200.0,53000.0,7142.0,8.06,-2654,3107,707
2011-04-26,53000.0,53100.0,6316.0,8.08,-1031,594,-846
2011-04-27,53100.0,53100.0,11986.0,8.08,-3663,-1489,4747
2011-04-28,52800.0,52200.0,12133.0,7.94,842,485,925
2011-04-29,52000.0,52800.0,9772.0,8.03,-2620,1646,399
2011-05-02,52500.0,53800.0,21707.0,8.18,-5071,2561,930
2011-05-03,53800.0,52900.0,6781.0,8.05,-1571,-477,2238
2011-05-04,52600.0,52500.0,7088.0,7.99,2062,-3754,1582
2011-05-06,52100.0,52000.0,6483.0,7.91,-1477,-932,2950
2011-05-09,52000.0,51200.0,10740.0,7.79,6357,-2955,-215
2011-05-11,51500.0,50800.0,8893.0,7.73,6516,-2392,-2997
2011-05-12,50600.0,49700.0,21851.0,7.56,15613,-8856,-6484
2011-05-13,49750.0,50000.0,7297.0,7.61,-1012,2162,-1120
2011-05-16,49850.0,49650.0,9142.0,7.55,3045,2391,-5316
2011-05-17,50000.0,49650.0,7614.0,7.55,2479,461,-2880
2011-05-18,49750.0,49650.0,7770.0,7.55,1610,-2030,380
2011-05-19,49900.0,49450.0,15707.0,7.52,169,4134,-4203
2011-05-20,49250.0,49150.0,17212.0,7.48,4224,3916,-8230
2011-05-23,49150.0,48850.0,10770.0,7.43,4543,-1263,-3410
2011-05-24,49000.0,48650.0,8078.0,7.4,2888,-506,-2250
