Symbol,부광약품_시가(원),부광약품_종가(원),부광약품_거래량(주),부광약품_PER(IFRS-연결),부광약품_순매수수량(개인)(주),부광약품_순매수수량(기관계)(주),부광약품_순매수수량(외국인계)(주)
2011-04-08,13250.0,13300.0,158683.0,11.96,-5030,200,10690
2011-04-11,13300.0,13000.0,149586.0,11.69,-7440,3090,5180
2011-04-12,13150.0,13500.0,295473.0,12.14,-83110,-3840,98830
2011-04-13,13700.0,13600.0,322110.0,12.23,27330,-3280,-19730
2011-04-14,13400.0,13450.0,179636.0,12.09,-38050,46920,-14610
2011-04-15,13500.0,13250.0,152761.0,11.91,18739,-23759,2850
2011-04-18,13300.0,12700.0,237708.0,11.42,1693,6317,3000
2011-04-19,12600.0,12600.0,133529.0,11.33,-6493,-1780,9873
2011-04-20,12600.0,12900.0,146992.0,11.6,-40384,3474,7050
2011-04-21,12900.0,12700.0,140828.0,11.42,-40684,6884,260
2011-04-22,12750.0,12500.0,107706.0,11.24,-16730,-690,10480
2011-04-25,12500.0,12950.0,136719.0,11.64,-47530,40960,12900
2011-04-26,12900.0,12850.0,98782.0,11.55,-6560,2470,-6100
2011-04-27,12800.0,12750.0,92903.0,11.46,-19138,5368,13270
2011-04-28,12900.0,12750.0,157047.0,11.46,7117,-6161,10410
2011-04-29,12700.0,12500.0,147014.0,11.24,24812,-25180,4800
2011-05-02,12500.0,12550.0,100613.0,11.28,30600,-48020,10440
2011-05-03,12550.0,12650.0,108345.0,11.37,-44277,-9353,54080
2011-05-04,12650.0,12750.0,139139.0,11.46,-45350,1770,54360
2011-05-06,12800.0,12550.0,87875.0,11.28,-5745,425,7900
2011-05-09,12550.0,12200.0,194414.0,10.97,47090,-19080,-13870
2011-05-11,12200.0,12250.0,74686.0,11.01,20790,-13670,-3820
2011-05-12,12150.0,12100.0,90263.0,10.88,29747,-15197,-13040
2011-05-13,12100.0,12200.0,61115.0,10.97,8100,-2680,-5270
2011-05-16,12200.0,12100.0,84020.0,10.88,15890,1860,-11840
2011-05-17,12000.0,12100.0,61401.0,10.88,7931,-1,-7740
2011-05-18,12050.0,11950.0,96013.0,10.74,13850,-660,-13290
2011-05-19,11900.0,11700.0,163958.0,10.52,7280,2150,-8780
2011-05-20,11800.0,11450.0,119574.0,10.29,14480,-3220,-5710
2011-05-23,11300.0,11400.0,101976.0,10.25,5092,2538,13810
2011-05-24,11200.0,11450.0,68843.0,10.29,-1718,-610,2840
2011-05-25,11550.0,11400.0,80781.0,10.25,2580,-250,-3850
2011-05-26,11400.0,11450.0,74095.0,10.29,17730,930,-2950
2011-05-27,11400.0,11400.0,105674.0,10.25,12773,-10053,560
2011-05-30,11400.0,11300.0,64553.0,10.16,16789,-719,-5310
2011-05-31,11250.0,11550.0,100220.0,10.38,-58280,30430,8720
2011-06-01,11600.0,11850.0,80167.0,10.65,-35140,31030,2730
2011-06-02,11700.0,11600.0,66726.0,10.43,2530,20400,-15430
2011-06-03,11600.0,11850.0,63552.0,10.65,-13630,7550,-4400
2011-06-07,11850.0,11450.0,159182.0,10.29,62480,-56730,4580
2011-06-08,11500.0,11250.0,164330.0,10.11,85110,-75880,-5930
2011-06-09,11300.0,10900.0,194736.0,9.8,102046,-102646,7400
2011-06-10,10950.0,10850.0,84630.0,9.75,-2384,-5295,14339
2011-06-13,10800.0,10750.0,64049.0,9.66,-23133,9553,9490
2011-06-14,10700.0,10850.0,41766.0,9.75,-2648,-2402,2280
2011-06-15,10850.0,10900.0,59098.0,9.8,1870,-8860,4920
2011-06-16,10800.0,10850.0,45548.0,9.75,5070,1360,-2420
2011-06-17,10850.0,12050.0,331868.0,10.83,-171555,-4421,168586
2011-06-20,11750.0,12000.0,323082.0,10.79,-46307,-11833,57550
2011-06-21,12000.0,11950.0,70399.0,10.74,-11425,-2705,13560
2011-06-22,11950.0,12050.0,79784.0,10.83,-16624,3724,13270
2011-06-23,12000.0,11700.0,153430.0,10.52,54038,-85618,33640
2011-06-24,11850.0,12000.0,129140.0,10.79,-50080,3510,44550
2011-06-27,12100.0,12250.0,468485.0,11.01,36600,-42820,4550
2011-06-28,12450.0,12200.0,134901.0,10.97,-13090,1970,22610
2011-06-29,12150.0,11700.0,139447.0,10.52,33007,-45147,8500
2011-06-30,11800.0,11850.0,138493.0,10.65,1090,-34630,34750
2011-07-01,11900.0,11850.0,63843.0,10.65,5270,-10250,6100
2011-07-04,11950.0,12050.0,118347.0,10.83,4474,-9744,4800
2011-07-05,12100.0,12300.0,113019.0,11.06,-10770,4410,7120
2011-07-06,12300.0,12300.0,104903.0,11.06,12550,-13280,1140
2011-07-07,12200.0,12400.0,143129.0,11.15,-4890,210,5220
2011-07-08,12450.0,12300.0,82593.0,11.06,-10700,-30,10550
2011-07-11,12350.0,12400.0,70503.0,11.15,-10460,740,10020
2011-07-12,12350.0,12250.0,84781.0,11.01,-18440,22370,-2790
2011-07-13,12350.0,12650.0,219317.0,11.37,11080,-11970,4870
2011-07-14,12600.0,12500.0,128984.0,11.24,25595,-20935,2220
2011-07-15,12450.0,12950.0,212824.0,11.64,-39340,270,37830
2011-07-18,12950.0,13050.0,178208.0,11.73,-24110,18760,11510
2011-07-19,12950.0,13250.0,338687.0,11.91,-25551,32451,-9960
2011-07-20,13500.0,13450.0,470377.0,12.09,-41368,17009,2420
2011-07-21,13500.0,13150.0,219744.0,11.82,-13790,-4170,12640
2011-07-22,13200.0,13400.0,195021.0,12.05,-64826,41616,20090
2011-07-25,13450.0,13850.0,407626.0,12.45,-28650,360,19280
2011-07-26,13900.0,13800.0,198499.0,12.41,-8202,4272,-1450
2011-07-27,13750.0,13900.0,202620.0,12.5,-17820,10070,7240
2011-07-28,13700.0,14000.0,197448.0,12.59,-3870,7590,-1890
2011-07-29,14100.0,15200.0,1959099.0,13.66,-82601,92941,-8970
2011-08-01,15500.0,15400.0,1085450.0,13.84,-59882,91442,-21970
2011-08-02,15850.0,15950.0,980467.0,14.34,-68392,88832,-12800
2011-08-03,15650.0,16500.0,615037.0,14.83,5222,34098,-47450
2011-08-04,16450.0,15300.0,656217.0,13.75,-30365,35795,-8370
2011-08-05,14100.0,14500.0,680657.0,13.04,-78013,-22077,101120
2011-08-08,14350.0,13300.0,840312.0,11.96,-76000,9060,67180
2011-08-09,13000.0,13350.0,579975.0,12.0,-18280,-710,21740
2011-08-10,14250.0,14650.0,878578.0,13.17,66110,8400,-72010
2011-08-11,13800.0,15050.0,693814.0,13.53,-39090,47450,-4040
2011-08-12,15450.0,15350.0,1082705.0,13.8,-18740,48140,-27800
2011-08-16,15800.0,13500.0,1924813.0,12.14,82297,-30757,-32700
2011-08-17,13500.0,13750.0,731422.0,12.36,-27116,-984,27080
2011-08-18,13950.0,13950.0,655449.0,12.54,30306,-306,-26710
2011-08-19,13350.0,13400.0,575125.0,12.05,-54790,2190,36350
2011-08-22,13400.0,13700.0,450744.0,12.32,-52480,5680,34390
2011-08-23,14000.0,13550.0,510628.0,12.18,34590,-30970,-280
2011-08-24,13700.0,12500.0,420003.0,11.24,-18590,2790,25100
2011-08-25,12800.0,12900.0,280049.0,11.6,-82270,35700,49230
2011-08-26,12900.0,13250.0,223431.0,11.91,-22870,45320,-20850
2011-08-29,13350.0,13100.0,293978.0,11.78,19790,-23790,4480
2011-08-30,13300.0,13050.0,282610.0,11.73,15849,-34809,17450
2011-08-31,13150.0,14000.0,767277.0,12.59,8200,-1060,-10750
2011-09-01,14050.0,13300.0,476004.0,11.96,-800,8540,-6780
2011-09-02,13300.0,13000.0,209093.0,11.69,1770,-440,2400
2011-09-05,12700.0,12700.0,193254.0,11.42,-26809,17400,8379
2011-09-06,12500.0,11850.0,323459.0,10.65,5050,2630,-8760
2011-09-07,12200.0,12200.0,290201.0,10.97,46100,-97170,45620
2011-09-08,12400.0,12250.0,159260.0,11.01,-15831,19901,-2560
2011-09-09,12150.0,12300.0,218401.0,11.06,-33630,10400,7210
2011-09-14,12350.0,12100.0,305550.0,10.88,9250,7110,-20190
2011-09-15,12550.0,12300.0,625594.0,11.06,6720,1180,-10810
2011-09-16,12800.0,12800.0,228390.0,11.51,-22390,4880,11220
2011-09-19,12950.0,12800.0,642979.0,11.51,-3050,60,-2450
2011-09-20,13100.0,14700.0,1607459.0,13.22,-104550,65980,42140
2011-09-21,15200.0,14500.0,1392646.0,13.04,-115034,54874,59830
2011-09-22,14600.0,16650.0,2392840.0,14.97,-225320,209610,37910
2011-09-23,17100.0,15900.0,4418325.0,14.29,-48898,105118,-57920
2011-09-26,16450.0,14950.0,3004161.0,13.44,28499,56460,-108190
2011-09-27,15700.0,15600.0,1729073.0,14.02,52536,11405,-59830
2011-09-28,16150.0,14300.0,2308926.0,12.86,221702,33291,-235500
2011-09-29,14400.0,15000.0,911530.0,13.49,-82230,19470,63390
2011-09-30,15350.0,15400.0,946433.0,13.84,27350,3380,-29370
2011-10-04,14550.0,15050.0,735515.0,13.53,-37830,12370,25760
2011-10-05,15350.0,14350.0,895592.0,12.9,2866,28644,-40380
2011-10-06,15000.0,14600.0,894519.0,13.13,17459,19041,-38790
2011-10-07,15000.0,15300.0,1034494.0,13.75,-8310,12970,-4860
2011-10-10,15450.0,15850.0,1243007.0,14.25,191880,112360,-301870
2011-10-11,16250.0,16100.0,1515918.0,14.47,-5140,144090,-142550
2011-10-12,16150.0,16600.0,1916077.0,14.92,-26950,34200,-4420
2011-10-13,16900.0,16900.0,796341.0,15.19,-7644,44384,-41090
2011-10-14,16700.0,16300.0,789126.0,14.65,19310,10910,-27700
2011-10-17,16500.0,18600.0,2180509.0,16.72,-118899,42879,72910
2011-10-18,18050.0,17750.0,2068726.0,15.96,1310,53950,-44770
2011-10-19,18300.0,16750.0,3078011.0,15.06,-82400,-46780,11430
2011-10-20,17000.0,16750.0,1103474.0,15.06,-100786,94700,5950
2011-10-21,17650.0,17500.0,805681.0,15.73,23790,-22310,-45160
2011-10-24,17500.0,19050.0,1659038.0,17.13,-64793,63190,-8090
2011-10-25,18850.0,19000.0,1190454.0,17.08,30359,-27629,-6760
2011-10-26,18700.0,19050.0,400354.0,17.13,-38010,46060,-12800
2011-10-27,19350.0,18450.0,807668.0,16.59,-12087,2457,-3500
2011-10-28,18650.0,17800.0,665011.0,16.0,83970,-2790,-85490
2011-10-31,18100.0,18000.0,398026.0,16.18,-35220,7890,14960
2011-11-01,17800.0,17950.0,272237.0,16.14,-3318,1288,-12310
2011-11-02,17350.0,18050.0,292711.0,16.23,-360,30140,12630
2011-11-03,18100.0,16650.0,492057.0,14.97,61291,-41401,-14190
2011-11-04,16950.0,16800.0,456145.0,15.1,23600,-50640,19680
2011-11-07,16800.0,17050.0,388504.0,15.33,19510,-6880,13300
2011-11-08,16950.0,17000.0,251634.0,15.28,-59870,71500,-12410
2011-11-09,17250.0,17300.0,347404.0,15.55,-72145,28395,-17900
2011-11-10,16900.0,16200.0,278019.0,14.56,22300,480,-15220
2011-11-11,16450.0,16050.0,432895.0,14.43,83290,-106680,30980
2011-11-14,16100.0,16150.0,364367.0,14.52,41010,-49240,43570
2011-11-15,15800.0,16100.0,285694.0,14.47,-11510,-16300,31350
2011-11-16,16150.0,15050.0,383438.0,13.53,42380,-23820,13120
2011-11-17,15100.0,16050.0,343293.0,14.43,-12600,-24750,36240
2011-11-18,15700.0,16050.0,1097640.0,14.43,68050,-14080,-48420
2011-11-21,16000.0,16150.0,212594.0,14.52,9750,-2520,-9050
2011-11-22,15800.0,15500.0,273790.0,13.93,23200,3060,-26000
2011-11-23,15200.0,14300.0,542365.0,12.86,-27970,-4840,32700
2011-11-24,14100.0,14150.0,238044.0,12.72,-56210,36570,20710
2011-11-25,14100.0,14000.0,491386.0,12.59,798,282,-850
2011-11-28,14250.0,14600.0,628901.0,13.13,-18680,5740,7830
2011-11-29,14700.0,14550.0,267479.0,13.08,13064,-21434,-1460
2011-11-30,14650.0,14050.0,236616.0,12.63,34630,-35640,4200
2011-12-01,14350.0,14450.0,359153.0,12.99,-40970,-7870,46050
2011-12-02,14450.0,14950.0,249524.0,13.44,-12535,6635,2130
2011-12-05,15050.0,14900.0,227433.0,13.4,75810,-37590,-44820
2011-12-06,14900.0,15000.0,327248.0,13.49,3733,-2624,-9339
2011-12-07,15350.0,15000.0,350842.0,13.49,115161,-37975,-79376
2011-12-08,15000.0,15250.0,262307.0,13.71,5535,-1230,2595
2011-12-09,15000.0,15250.0,295404.0,13.71,52950,-31620,-14090
2011-12-12,15450.0,13350.0,1068861.0,12.0,-87895,27545,52730
2011-12-13,13650.0,13850.0,653426.0,12.45,87226,-130266,-16410
2011-12-14,13850.0,13750.0,370239.0,12.36,44669,521,-34240
2011-12-15,13450.0,13450.0,273461.0,12.09,42640,5410,-560
2011-12-16,13350.0,13500.0,174349.0,12.14,15767,-277,15500
2011-12-19,13500.0,12300.0,413662.0,11.06,15360,-70,-11560
2011-12-20,12450.0,12950.0,203100.0,11.64,-29006,-7834,32990
2011-12-21,13200.0,14850.0,802693.0,13.35,78435,-48245,-29390
2011-12-22,15100.0,14650.0,914498.0,13.17,82230,-20730,-57870
2011-12-23,14700.0,14500.0,332054.0,13.04,11908,-570,-20838
2011-12-26,14550.0,15150.0,293969.0,13.62,-33948,-10672,10840
2011-12-27,15000.0,14750.0,266031.0,13.26,33559,-34979,-18950
2011-12-28,14300.0,14100.0,136361.0,13.26,28290,-5590,-14010
2011-12-29,14200.0,14350.0,132432.0,13.5,8040,1150,-7210
2012-01-02,14500.0,15550.0,619118.0,63.18,19649,-1639,710
2012-01-03,15700.0,15150.0,296488.0,61.56,19278,-29868,-7690
2012-01-04,15300.0,15000.0,275207.0,60.95,24630,420,-25390
2012-01-05,15000.0,14750.0,291498.0,59.93,52673,3807,-56900
2012-01-06,15000.0,15350.0,963069.0,62.37,6150,42420,-34770
2012-01-09,17050.0,17650.0,2817039.0,71.72,369580,-9330,-35180
2012-01-10,18250.0,17250.0,2169611.0,70.09,5283,9170,-32943
2012-01-11,17550.0,17600.0,1091624.0,71.51,-410,890,-370
2012-01-12,17300.0,16150.0,1194791.0,65.62,1630,1030,-9510
2012-01-13,16250.0,16400.0,558976.0,66.63,-45180,12200,28960
2012-01-16,16600.0,17300.0,804695.0,70.29,46743,477,-36580
2012-01-17,17000.0,17250.0,906739.0,70.09,-14620,9620,-40
2012-01-18,17600.0,17000.0,454056.0,69.08,9510,-12570,6790
2012-01-19,17250.0,16550.0,1595841.0,67.25,-35965,7223,25742
2012-01-20,16350.0,15400.0,944379.0,62.57,-25052,9266,22616
2012-01-25,15200.0,15450.0,345525.0,62.77,-25186,-12530,38656
2012-01-26,15500.0,15450.0,323423.0,62.77,-38682,662,38180
2012-01-27,15650.0,15500.0,265532.0,62.98,-22700,-830,24370
2012-01-30,15150.0,15200.0,527095.0,61.76,-49680,20720,23460
2012-01-31,15200.0,15450.0,182557.0,62.77,-28190,7238,22462
2012-02-01,15550.0,15550.0,247052.0,63.18,-53844,70894,-18320
2012-02-02,15750.0,15650.0,192836.0,63.59,-11825,11390,465
2012-02-03,15550.0,15200.0,218250.0,61.76,6670,-340,-7110
2012-02-06,15200.0,14450.0,436131.0,58.71,63221,-74051,6940
2012-02-07,14300.0,14300.0,201120.0,58.1,-21515,885,20519
2012-02-08,14350.0,14600.0,232998.0,59.32,-36860,-1830,54380
2012-02-09,14600.0,14100.0,431118.0,57.29,80781,790,-80041
2012-02-10,14050.0,13950.0,302188.0,56.69,14467,-9499,10290
2012-02-13,13950.0,14350.0,293838.0,58.31,-27330,-5290,33400
2012-02-14,14500.0,14900.0,844742.0,60.55,50669,-5459,-37280
2012-02-15,14800.0,14350.0,432897.0,58.31,100967,-74177,-31460
2012-02-16,14300.0,13950.0,436740.0,56.69,130152,-140450,10540
2012-02-17,14050.0,13750.0,505255.0,55.87,215820,-232950,14540
2012-02-20,13750.0,13900.0,222972.0,56.48,-17024,-16761,32145
2012-02-21,13900.0,13900.0,189021.0,56.48,-10540,-330,10510
2012-02-22,14000.0,14550.0,541513.0,59.12,10850,-940,-2150
2012-02-23,14400.0,14100.0,307817.0,57.29,44090,-670,-44190
2012-02-24,14100.0,13750.0,329819.0,55.87,-10050,-4080,14070
2012-02-27,13750.0,13700.0,204222.0,55.67,-6505,-330,7585
2012-02-28,13750.0,13350.0,281564.0,54.24,4460,-17540,12370
2012-02-29,13400.0,13550.0,163918.0,55.05,-12490,-1400,17470
2012-03-02,13600.0,13900.0,336044.0,56.48,-57940,18800,39350
2012-03-05,14000.0,13700.0,172828.0,55.67,570,5000,-3890
2012-03-06,13700.0,14200.0,838129.0,57.7,-970,1090,-1680
2012-03-07,13900.0,13650.0,300254.0,55.46,49482,-460,-45884
2012-03-08,13750.0,13600.0,254424.0,55.26,17275,-4010,-13105
2012-03-09,13600.0,13550.0,150810.0,55.05,-3140,-1110,1900
2012-03-12,13550.0,13550.0,126335.0,55.05,-5660,-760,7240
2012-03-13,13650.0,13600.0,116342.0,55.26,-8250,890,3390
2012-03-14,13750.0,13900.0,223934.0,56.48,-12850,-1580,15970
2012-03-15,13800.0,14350.0,394687.0,58.31,32219,90,-32439
2012-03-16,14100.0,13950.0,231171.0,56.69,16100,1490,-17930
2012-03-19,14100.0,14400.0,266021.0,58.51,-64879,70479,-6600
2012-03-20,14550.0,14250.0,198147.0,57.9,1290,8330,-5970
2012-03-21,14050.0,13900.0,143292.0,56.48,3303,-3373,-1780
2012-03-22,13850.0,14000.0,127391.0,56.89,-14260,3280,9010
2012-03-23,13950.0,13650.0,227123.0,55.46,-22920,23200,3440
2012-03-26,13750.0,13900.0,126284.0,56.48,-4643,-70,2713
2012-03-27,13850.0,13650.0,155953.0,55.46,-18060,-240,18010
2012-03-28,13600.0,13600.0,173371.0,55.26,-2310,-240,3620
2012-03-29,13600.0,13250.0,207120.0,53.84,3090,-1000,2050
2012-03-30,13200.0,13350.0,136219.0,54.24,-18626,-2304,23820
2012-04-02,13400.0,13350.0,111338.0,54.24,-3262,-670,5614
2012-04-03,13400.0,12950.0,258470.0,52.62,20222,-29340,4190
2012-04-04,12800.0,12550.0,248065.0,50.99,-27591,-249,29710
2012-04-05,12350.0,12400.0,140708.0,50.38,-1046,426,4750
2012-04-06,12450.0,12750.0,87070.0,51.81,-4451,-429,7580
2012-04-09,12600.0,12050.0,245197.0,48.96,49895,-1805,-38850
2012-04-10,12000.0,12450.0,294968.0,50.59,-18988,-12650,28358
2012-04-12,12350.0,12700.0,124438.0,51.6,-18503,28451,-238
2012-04-13,12700.0,12750.0,139113.0,51.81,-16747,18147,-2030
2012-04-16,12650.0,12450.0,73116.0,50.59,9548,-570,-4224
2012-04-17,12450.0,12500.0,77704.0,50.79,-980,5250,-6730
2012-04-18,12600.0,12450.0,87611.0,50.59,13590,-560,-13370
2012-04-19,12350.0,12150.0,113848.0,49.37,21218,542,-22380
2012-04-20,12150.0,12000.0,99076.0,48.76,-5058,277,3914
2012-04-23,12100.0,11900.0,72214.0,48.35,-8961,-639,8600
2012-04-24,11700.0,12000.0,165403.0,48.76,-9473,708,16225
2012-04-25,12050.0,11900.0,134047.0,48.35,2244,-1230,-1004
2012-04-26,11950.0,11400.0,155245.0,46.32,-2539,-807,1706
2012-04-27,11450.0,11200.0,125946.0,45.51,-9345,-3820,16575
2012-04-30,11250.0,11650.0,262848.0,47.33,-20045,-271,21376
2012-05-02,11850.0,11750.0,108555.0,47.74,990,-4319,-14191
2012-05-03,11850.0,12100.0,322993.0,49.17,5860,-11550,-4440
2012-05-04,12050.0,12250.0,108542.0,49.78,-7045,-3785,-2190
2012-05-07,12150.0,12150.0,67159.0,49.37,-2130,2688,-9358
2012-05-08,12150.0,11900.0,118204.0,48.35,-13207,-13133,-6082
2012-05-09,11800.0,11800.0,98217.0,47.95,-17739,-15670,1409
2012-05-10,11700.0,11750.0,117758.0,47.74,-11985,-545,-11310
2012-05-11,11800.0,12200.0,386535.0,49.57,-10806,-5849,-15005
2012-05-14,12350.0,12050.0,138457.0,48.96,-26324,8140,-20786
2012-05-15,11950.0,11650.0,287735.0,47.33,10985,-26237,-28958
2012-05-16,11550.0,11550.0,149345.0,46.93,-14556,-9264,-230
2012-05-17,11450.0,11450.0,101883.0,46.52,-21943,10389,-10916
2012-05-18,11300.0,10900.0,234949.0,44.29,-14872,17036,-29464
2012-05-21,10850.0,10800.0,102664.0,43.88,-27240,12699,2861
2012-05-22,11000.0,10900.0,113151.0,44.29,18771,-20716,-5981
2012-05-23,10800.0,10650.0,113550.0,43.27,383,3363,-13256
2012-05-24,10650.0,10800.0,68170.0,43.88,-10643,1648,1625
2012-05-25,10850.0,11000.0,66112.0,44.7,-13348,-2502,5560
2012-05-29,11000.0,11000.0,76377.0,44.7,-24124,11102,2602
2012-05-30,11100.0,11200.0,87751.0,45.51,-5750,4430,-14210
2012-05-31,11000.0,11150.0,80706.0,45.31,-22750,16129,-4518
2012-06-01,11150.0,11000.0,78422.0,44.7,40,-2340,-9020
2012-06-04,10550.0,10650.0,92931.0,43.27,-12210,11300,-14650
2012-06-05,10550.0,11000.0,88626.0,44.7,-30642,15402,-4850
2012-06-07,11150.0,11350.0,344901.0,46.12,64471,-7311,-57430
2012-06-08,11250.0,11000.0,91655.0,44.7,5165,-375,-4210
2012-06-11,11200.0,11150.0,69798.0,45.31,-6290,360,6080
2012-06-12,11050.0,11050.0,69447.0,44.9,3103,-443,20
2012-06-13,11100.0,11000.0,139842.0,44.7,88,3122,-3890
2012-06-14,11000.0,11150.0,114768.0,45.31,-19233,11504,6049
2012-06-15,11200.0,10750.0,585376.0,43.68,77090,59163,-139383
2012-06-18,11100.0,10850.0,180677.0,44.08,40141,-10991,-29230
2012-06-19,10800.0,11200.0,135933.0,45.51,-9755,22047,-12110
2012-06-20,11300.0,11250.0,138902.0,45.71,2725,685,-2840
2012-06-21,11300.0,11450.0,147492.0,46.52,-9410,2570,6270
2012-06-22,11300.0,11400.0,119460.0,46.32,6262,6688,-1370
2012-06-25,11450.0,11100.0,94028.0,45.1,8285,6250,-9755
2012-06-26,11100.0,11200.0,105875.0,45.51,5466,2758,-7024
2012-06-27,11200.0,11150.0,70818.0,45.31,8239,2601,-10400
2012-06-28,11250.0,11150.0,59171.0,45.31,2137,643,-2820
2012-06-29,11300.0,11450.0,223867.0,46.52,-22102,-798,21070
2012-07-02,11700.0,12100.0,458431.0,49.17,5010,-230,-4230
2012-07-03,12050.0,12150.0,185554.0,49.37,23060,-16860,-9030
2012-07-04,12050.0,11900.0,192047.0,48.35,18314,-5344,-11370
2012-07-05,11950.0,12350.0,204557.0,50.18,-16150,23520,-5090
2012-07-06,12250.0,12050.0,112445.0,48.96,13400,-1460,-10940
2012-07-09,12000.0,11900.0,102072.0,48.35,-2129,1210,-2880
2012-07-10,11900.0,11750.0,88234.0,47.74,6358,-498,-5260
2012-07-11,11700.0,11900.0,81043.0,48.35,-349,639,-270
2012-07-12,11800.0,11700.0,96445.0,47.54,-1830,8750,-2620
2012-07-13,11800.0,11600.0,159324.0,47.13,11941,-841,-9500
2012-07-16,11650.0,11450.0,71348.0,46.52,808,822,-1630
2012-07-17,11450.0,11500.0,63355.0,46.73,-7934,7769,165
2012-07-18,11500.0,12000.0,302742.0,48.76,-18275,315,18380
2012-07-19,12000.0,12200.0,182460.0,49.57,-48825,57595,-8770
2012-07-20,12250.0,12100.0,153731.0,49.17,6319,2011,-8330
2012-07-23,12100.0,12750.0,576845.0,51.81,-6311,10161,-3850
2012-07-24,12700.0,12850.0,372466.0,52.21,-9479,28019,-18620
2012-07-25,12700.0,12200.0,285221.0,49.57,12935,5735,-18590
2012-07-26,12300.0,12650.0,321334.0,51.4,-47053,30313,5240
2012-07-27,12800.0,12700.0,429675.0,51.6,-62372,46512,15860
2012-07-30,12950.0,13000.0,271394.0,52.82,-2623,-3967,9090
2012-07-31,13000.0,13350.0,313470.0,54.24,-38608,51168,-12660
2012-08-01,13200.0,13350.0,160533.0,54.24,1505,15775,-18740
2012-08-02,13300.0,12900.0,190913.0,52.42,1889,3701,-5740
2012-08-03,12600.0,13200.0,201761.0,53.64,-33180,-3490,36670
2012-08-06,13400.0,13200.0,222150.0,53.64,10446,-3856,-6590
2012-08-07,13200.0,13050.0,159723.0,53.03,1058,-6768,5800
2012-08-08,13050.0,13000.0,163937.0,52.82,-15520,-4340,19860
2012-08-09,13000.0,13100.0,197703.0,53.23,-40630,-6390,46640
2012-08-10,13050.0,12950.0,131559.0,52.62,-2047,-5206,7253
2012-08-13,13150.0,13450.0,308199.0,54.65,-22692,-548,23240
2012-08-14,13500.0,13450.0,225452.0,54.65,-44992,-6298,51270
2012-08-16,13400.0,13350.0,131181.0,54.24,-13467,-1172,16519
2012-08-17,13450.0,13550.0,132768.0,55.05,-37034,664,36370
2012-08-20,13700.0,13450.0,139696.0,54.65,-256,1206,-1030
2012-08-21,13550.0,13400.0,121998.0,54.45,-30665,4255,26330
2012-08-22,13450.0,13450.0,106448.0,54.65,-15420,1410,14000
2012-08-23,13450.0,13450.0,126630.0,54.65,-16180,1170,15010
2012-08-24,13450.0,13350.0,134430.0,54.24,-6160,2410,3750
2012-08-27,13350.0,13650.0,227586.0,55.46,-37413,7153,30280
2012-08-28,13700.0,13650.0,151296.0,55.46,6081,-11501,5420
2012-08-29,13600.0,13400.0,154355.0,54.45,7450,-1450,-6050
2012-08-30,13400.0,12850.0,467831.0,52.21,-750,-3520,2250
2012-08-31,12750.0,12700.0,205598.0,51.6,1820,-3810,970
2012-09-03,12700.0,12600.0,228150.0,51.19,-25542,9332,16230
2012-09-04,12700.0,13000.0,203465.0,52.82,-41350,29660,10130
2012-09-05,13000.0,12750.0,158310.0,51.81,4632,4540,-6804
2012-09-06,12850.0,12750.0,130688.0,51.81,-23652,12062,11420
2012-09-07,12950.0,12700.0,179172.0,51.6,-750,5270,-4520
2012-09-10,12800.0,12900.0,123413.0,52.42,-30248,1890,28358
2012-09-11,12900.0,12950.0,153785.0,52.62,-3100,-6320,9420
2012-09-12,13050.0,12950.0,115234.0,52.62,-15700,11645,4055
2012-09-13,12950.0,12850.0,150135.0,52.21,-13273,7359,6034
2012-09-14,12900.0,12850.0,258601.0,52.21,-40847,2559,38288
