Symbol,SBS_시가(원),SBS_종가(원),SBS_거래량(주),SBS_PER(IFRS-연결),SBS_순매수수량(개인)(주),SBS_순매수수량(기관계)(주),SBS_순매수수량(외국인계)(주)
2010-08-13,31200.0,31500.0,19406.0,24.2,18,602,50
2010-08-16,31400.0,31550.0,19030.0,24.24,-1195,1735,0
2010-08-17,31600.0,31150.0,55130.0,23.94,30362,-32032,0
2010-08-18,31150.0,30500.0,66066.0,23.44,7603,-7173,60
2010-08-19,30150.0,30400.0,104567.0,23.36,35500,-39410,60
2010-08-20,30100.0,30400.0,36160.0,23.36,-3197,3497,-620
2010-08-23,30450.0,30050.0,29055.0,23.09,13450,-13213,0
2010-08-24,30050.0,29600.0,68370.0,22.74,29149,-27579,50
2010-08-25,29400.0,29400.0,757204.0,22.59,4330,709090,20
2010-08-26,29400.0,28000.0,265472.0,21.52,134520,-134260,230
2010-08-27,27850.0,27500.0,94069.0,21.13,19048,-16930,12
2010-08-30,27750.0,27800.0,58725.0,21.36,30260,-30950,0
2010-08-31,27700.0,27400.0,44901.0,21.05,6900,-4220,0
2010-09-01,27550.0,27800.0,48530.0,21.36,13089,-18359,0
2010-09-02,28150.0,29300.0,137421.0,22.51,-32077,33227,510
2010-09-03,29300.0,29000.0,61013.0,22.28,3234,-3704,50
2010-09-06,29200.0,28800.0,39153.0,22.13,9690,-9820,0
2010-09-07,28650.0,28000.0,75583.0,21.52,35230,1860,-500
2010-09-08,28100.0,28650.0,41021.0,22.01,-12186,11836,0
2010-09-09,29100.0,29600.0,142771.0,22.74,-12210,9210,80
2010-09-10,29600.0,29900.0,93601.0,22.98,-2625,2217,138
2010-09-13,30100.0,29900.0,51343.0,22.98,8571,-8151,90
2010-09-14,29700.0,29250.0,49057.0,22.48,26370,-16430,-50
2010-09-15,29300.0,29850.0,52117.0,22.94,8810,-8900,0
2010-09-16,29800.0,29650.0,66747.0,22.78,14713,-14203,0
2010-09-17,29600.0,29300.0,75147.0,22.51,41996,-39726,0
2010-09-20,29300.0,29350.0,52556.0,22.55,25860,-24200,0
2010-09-24,29100.0,29500.0,47798.0,22.67,-8552,9582,-190
2010-09-27,29650.0,29550.0,43350.0,22.71,-4738,3908,0
2010-09-28,29650.0,29100.0,67048.0,22.36,12239,-13339,530
2010-09-29,29150.0,29200.0,54409.0,22.44,6361,-7271,0
2010-09-30,29000.0,29450.0,56145.0,22.63,4525,-12125,-50
2010-10-01,29450.0,29700.0,52342.0,22.82,4490,-4900,0
2010-10-04,29800.0,30200.0,82016.0,23.21,15488,-14758,-100
2010-10-05,30150.0,30250.0,45442.0,23.24,5766,-7796,-320
2010-10-06,30300.0,29950.0,60101.0,23.01,22640,-21560,220
2010-10-07,30000.0,29400.0,126100.0,22.59,72930,-68550,0
2010-10-08,29350.0,29600.0,42516.0,22.74,-133,273,0
2010-10-11,29650.0,31150.0,167846.0,23.94,10285,-14645,0
2010-10-12,30900.0,30950.0,107197.0,23.78,-2160,5580,-50
2010-10-13,31150.0,31750.0,122026.0,24.4,-22963,23073,0
2010-10-14,31750.0,32000.0,68305.0,24.59,-6604,3954,-50
2010-10-15,31950.0,31500.0,75623.0,24.2,3059,-10659,100
2010-10-18,31550.0,31450.0,60453.0,24.17,10983,-6803,0
2010-10-19,31350.0,31000.0,60454.0,23.82,13771,-11911,0
2010-10-20,30650.0,31200.0,72563.0,23.97,6170,-8840,210
2010-10-21,31400.0,31250.0,59660.0,24.01,16790,-14270,0
2010-10-22,31250.0,31800.0,117025.0,24.44,16093,1927,0
2010-10-25,31400.0,31700.0,134127.0,24.36,7687,-10817,-50
2010-10-26,31700.0,32350.0,118816.0,24.86,25169,-22849,0
2010-10-27,32300.0,31050.0,136424.0,23.86,39357,-36477,0
2010-10-28,31050.0,30900.0,46294.0,23.74,15840,-920,320
2010-10-29,31050.0,30400.0,38601.0,23.36,5490,-1250,0
2010-11-01,30250.0,30350.0,47230.0,23.32,16376,-18086,0
2010-11-02,30250.0,29850.0,70045.0,22.94,7453,-2603,50
2010-11-03,29800.0,30000.0,47113.0,23.05,18122,-21572,0
2010-11-04,29900.0,29900.0,45189.0,22.98,15890,-17420,350
2010-11-05,30000.0,29650.0,78033.0,22.78,33781,-36691,-30
2010-11-08,29850.0,29900.0,30756.0,22.98,8823,-8673,160
2010-11-09,29900.0,29500.0,51580.0,22.67,24734,-23834,100
2010-11-10,29400.0,29050.0,91320.0,22.32,35653,-36233,-100
2010-11-11,29050.0,29100.0,98963.0,22.36,15140,-19600,-50
2010-11-12,29050.0,28200.0,107330.0,21.67,20880,-15780,20
2010-11-15,28450.0,27750.0,62756.0,21.32,29335,-29635,70
2010-11-16,27750.0,27900.0,40112.0,21.44,9990,-4950,0
2010-11-17,27650.0,27750.0,49562.0,21.32,25833,-19613,20
2010-11-18,27850.0,28400.0,41940.0,21.82,-6490,4780,0
2010-11-19,28600.0,29200.0,55083.0,22.44,-1820,5720,0
2010-11-22,29200.0,29100.0,38745.0,22.36,4273,-7323,0
2010-11-23,28900.0,28150.0,83327.0,21.63,24940,-18160,0
2010-11-24,27050.0,28100.0,56658.0,21.59,-7330,8090,30
2010-11-25,28100.0,28900.0,38663.0,22.21,-13650,11530,-20
2010-11-26,28850.0,28100.0,59859.0,21.59,1350,-7090,0
2010-11-29,28400.0,28100.0,31290.0,21.59,-4990,3690,0
2010-11-30,28000.0,27800.0,68922.0,21.36,39200,-34250,0
2010-12-01,27800.0,28500.0,30496.0,21.9,-18600,17460,0
2010-12-02,28300.0,28500.0,47827.0,21.9,11374,-9994,0
2010-12-03,28500.0,27850.0,58719.0,21.4,23126,-23476,0
2010-12-06,27850.0,27600.0,45809.0,21.21,18700,-20350,0
2010-12-07,27550.0,27600.0,33112.0,21.21,19359,-19099,0
2010-12-08,27600.0,27700.0,37783.0,21.28,-701,-19,0
2010-12-09,27600.0,28150.0,58173.0,21.63,-26075,23305,0
2010-12-10,28050.0,29000.0,76031.0,22.28,-30421,30191,0
2010-12-13,29200.0,28700.0,31253.0,22.05,210,-380,100
2010-12-14,28750.0,28100.0,119726.0,21.59,78930,-83920,-10
2010-12-15,28400.0,28050.0,41285.0,21.55,11248,-8868,-100
2010-12-16,28100.0,28150.0,49258.0,21.63,-2243,893,0
2010-12-17,28250.0,28900.0,97049.0,22.21,-20663,19003,0
2010-12-20,28850.0,28550.0,61428.0,21.94,-13033,12583,-10
2010-12-21,28550.0,28950.0,68398.0,22.25,-10385,7785,0
2010-12-22,28950.0,28600.0,58511.0,21.98,27957,-27897,0
2010-12-23,28500.0,28350.0,65588.0,21.78,24656,-27366,30
2010-12-24,28350.0,28200.0,35357.0,21.67,780,7130,-180
2010-12-27,28200.0,28000.0,51837.0,21.52,14332,-2052,30
2010-12-28,27900.0,28350.0,52455.0,21.78,-9655,21175,-10
2010-12-29,28200.0,28250.0,72247.0,21.71,28520,-29840,0
2010-12-30,28100.0,28450.0,45554.0,21.86,-10970,10620,0
2011-01-03,28000.0,27250.0,168319.0,418.01,43480,-41780,10
2011-01-04,27300.0,26500.0,272683.0,406.5,99806,-99596,140
2011-01-05,26450.0,26350.0,117078.0,404.2,31690,-35700,120
2011-01-06,26500.0,26400.0,67233.0,404.97,4399,-3709,-1070
2011-01-07,26500.0,26300.0,135283.0,403.44,63364,-65064,0
2011-01-10,26300.0,26500.0,60390.0,406.5,9750,-11320,0
2011-01-11,26600.0,26250.0,71759.0,402.67,-520,130,0
2011-01-12,26200.0,25850.0,103952.0,396.53,21179,-18139,60
2011-01-13,25850.0,26150.0,86916.0,401.14,-2434,8654,-210
2011-01-14,26150.0,26300.0,51191.0,403.44,2392,-2602,0
2011-01-17,26450.0,26500.0,55881.0,406.5,10044,-8264,30
2011-01-18,26800.0,26300.0,42017.0,403.44,-10,320,0
2011-01-19,26300.0,26400.0,43170.0,404.97,-9150,7780,0
2011-01-20,26300.0,26100.0,48122.0,400.37,10770,-9680,0
2011-01-21,26200.0,25800.0,56961.0,395.77,-888,-162,0
2011-01-24,25800.0,25350.0,57519.0,388.86,-13370,13760,-120
2011-01-25,25300.0,24950.0,104943.0,382.73,27780,-29963,0
2011-01-26,25500.0,26700.0,526478.0,409.57,-60895,-144665,190
2011-01-27,27100.0,27500.0,280196.0,421.84,-27486,32276,410
2011-01-28,27500.0,27300.0,76170.0,418.78,-5199,5529,100
2011-01-31,26900.0,26800.0,48243.0,411.11,-1990,-1680,0
2011-02-01,26600.0,26250.0,67182.0,402.67,11730,-9420,200
2011-02-07,26250.0,25800.0,78052.0,395.77,14340,-14140,0
2011-02-08,25800.0,25950.0,30141.0,398.07,4966,-4808,0
2011-02-09,25950.0,25200.0,52657.0,386.56,16130,-16080,10
2011-02-10,25650.0,26750.0,156453.0,410.34,-11550,16210,220
2011-02-11,27000.0,27100.0,88765.0,415.71,-45923,47403,0
2011-02-14,27100.0,27250.0,103623.0,418.01,-52192,54422,-80
2011-02-15,27100.0,27150.0,41911.0,416.47,-6234,10554,-600
2011-02-16,27200.0,26750.0,33005.0,410.34,-9210,7680,0
2011-02-17,26700.0,26350.0,30466.0,404.2,1240,-100,0
2011-02-18,26300.0,26450.0,26464.0,405.74,993,7,0
2011-02-21,26850.0,26350.0,35994.0,404.2,9420,-7780,0
2011-02-22,26350.0,26250.0,41655.0,402.67,-2690,2740,0
2011-02-23,25900.0,26550.0,32589.0,407.27,-12794,8524,40
2011-02-24,26550.0,27100.0,52115.0,415.71,-18230,15490,0
2011-02-25,27100.0,26750.0,25166.0,410.34,3173,-433,0
2011-02-28,26750.0,26350.0,21439.0,404.2,-2160,3820,0
2011-03-02,26300.0,26150.0,20721.0,401.14,820,670,-510
2011-03-03,26400.0,26450.0,22596.0,405.74,-3060,4120,0
2011-03-04,26400.0,27650.0,116958.0,424.14,3285,-6715,2520
2011-03-07,27750.0,27850.0,102194.0,427.21,-22350,24690,100
2011-03-08,27800.0,27950.0,41839.0,428.75,-6010,1630,0
2011-03-09,28550.0,28750.0,184710.0,441.02,-27390,24850,330
2011-03-10,28850.0,28650.0,66211.0,439.48,4362,-7542,0
2011-03-11,28150.0,28200.0,31534.0,432.58,1100,700,0
2011-03-14,27600.0,25950.0,120848.0,398.07,12999,-12699,190
2011-03-15,25750.0,25900.0,291543.0,397.3,3580,-149580,-230
2011-03-16,26150.0,25950.0,85769.0,398.07,-7872,2952,-470
2011-03-17,25500.0,25500.0,104870.0,391.16,-9440,10270,-280
2011-03-18,25550.0,26450.0,59872.0,405.74,-20300,20510,100
2011-03-21,26400.0,27400.0,49441.0,420.31,-22178,21718,-100
2011-03-22,27000.0,27400.0,161776.0,420.31,-20347,-80363,-30
2011-03-23,27200.0,27350.0,30806.0,419.54,-10010,7400,0
2011-03-24,27050.0,27700.0,30886.0,424.91,-13910,13450,-100
2011-03-25,27450.0,27400.0,30714.0,420.31,-11960,11550,0
2011-03-28,27300.0,27000.0,22792.0,414.17,1393,-1533,0
2011-03-29,27350.0,27700.0,54474.0,424.91,-18820,19190,-130
2011-03-30,27900.0,28250.0,108320.0,433.35,-28167,27317,-30
2011-03-31,28350.0,28600.0,77156.0,438.72,-34142,34812,0
2011-04-01,28600.0,28600.0,39591.0,438.72,-309,309,0
2011-04-04,28700.0,28600.0,53861.0,438.72,-6330,3550,0
2011-04-05,28700.0,28450.0,37130.0,436.42,-4730,4700,0
2011-04-06,28200.0,28400.0,66648.0,435.65,-13569,12529,0
2011-04-07,29000.0,29850.0,267979.0,457.89,-79968,84168,-280
2011-04-08,29950.0,30450.0,167711.0,467.1,-46470,51580,-110
2011-04-11,30500.0,29600.0,91748.0,454.06,23230,-20990,-340
2011-04-12,29550.0,30400.0,120728.0,466.33,-38390,40830,650
2011-04-13,30300.0,30500.0,96853.0,467.86,-5330,4490,-100
2011-04-14,30300.0,31400.0,174157.0,481.67,-32640,32630,0
2011-04-15,31450.0,31950.0,97279.0,490.11,-33912,32662,-100
2011-04-18,31800.0,31650.0,77225.0,485.5,-8540,9584,-430
2011-04-19,31800.0,31050.0,73680.0,476.3,-1900,1870,-620
2011-04-20,31300.0,32750.0,150047.0,502.38,-58190,47520,-2100
2011-04-21,32800.0,32700.0,114465.0,501.61,-33159,15769,100
2011-04-22,32600.0,32100.0,90456.0,492.41,20120,-18430,30
2011-04-25,32100.0,32000.0,44956.0,490.87,-2030,2310,0
2011-04-26,33300.0,31800.0,253043.0,487.8,-33704,28384,-30
2011-04-27,32300.0,32800.0,77657.0,503.14,-38348,31228,0
2011-04-28,32500.0,32450.0,66626.0,497.78,-9450,14360,-80
2011-04-29,32100.0,32050.0,61043.0,491.64,-13520,13050,0
2011-05-02,31800.0,31650.0,75870.0,485.5,-2490,940,0
2011-05-03,31500.0,32500.0,87181.0,498.54,-45200,39450,0
2011-05-04,32200.0,32500.0,48277.0,498.54,-15710,15930,0
2011-05-06,32250.0,32300.0,47113.0,495.47,2520,-800,0
2011-05-09,32700.0,31450.0,48001.0,482.44,6505,3685,0
2011-05-11,31200.0,30750.0,97492.0,471.7,-10129,11539,-80
2011-05-12,30400.0,30150.0,81983.0,462.49,19740,-17970,0
2011-05-13,30150.0,30000.0,110059.0,460.19,11680,-11240,-100
2011-05-16,29900.0,30250.0,30557.0,464.03,1210,1190,200
2011-05-17,29950.0,29550.0,65118.0,453.29,1980,-1460,-60
2011-05-18,29550.0,28850.0,115879.0,442.55,36170,-37030,920
2011-05-19,28900.0,29000.0,71638.0,444.85,-25118,21888,1000
2011-05-20,29000.0,29600.0,37648.0,454.06,-14200,16130,-1100
2011-05-23,29750.0,28950.0,35018.0,444.09,4558,6082,-1000
2011-05-24,29000.0,28500.0,48094.0,437.18,4800,-4740,100
2011-05-25,28700.0,28750.0,69871.0,441.02,-17394,8634,-50
2011-05-26,29300.0,28850.0,25859.0,442.55,3860,-5290,0
2011-05-27,28750.0,27850.0,72125.0,427.21,23559,-19580,101
2011-05-30,27850.0,28100.0,71075.0,431.05,-8379,-3931,0
2011-05-31,28300.0,28050.0,62867.0,430.28,-11990,1490,10
2011-06-01,28050.0,28450.0,62937.0,436.42,8330,-9830,80
2011-06-02,28500.0,27650.0,58294.0,424.14,-615,-12640,0
2011-06-03,27900.0,27900.0,112187.0,427.98,-11802,-68460,0
2011-06-07,27700.0,27650.0,30712.0,424.14,8650,-10260,50
2011-06-08,28000.0,27450.0,84240.0,421.08,-8330,-43130,0
2011-06-09,28200.0,27850.0,75851.0,427.21,10359,-6799,0
2011-06-10,28600.0,27800.0,47687.0,426.45,7391,-4601,-200
2011-06-13,27700.0,28950.0,80974.0,444.09,-21080,16650,-50
2011-06-14,29300.0,29300.0,64887.0,449.46,-30760,19750,70
2011-06-15,29100.0,28700.0,46126.0,440.25,13137,-2027,0
2011-06-16,28100.0,27950.0,34119.0,428.75,-3190,5680,0
2011-06-17,28000.0,27300.0,103932.0,418.78,11609,-47190,161
2011-06-20,27600.0,27250.0,58527.0,418.01,19890,-19360,0
2011-06-21,27450.0,27800.0,36938.0,426.45,-4730,2440,0
2011-06-22,28200.0,28550.0,39344.0,437.95,-8160,10750,-160
2011-06-23,28350.0,28050.0,31202.0,430.28,16075,-14125,50
2011-06-24,28100.0,28700.0,45095.0,440.25,-15295,13485,0
2011-06-27,28600.0,29000.0,32498.0,444.85,950,8480,0
2011-06-28,29300.0,28800.0,78895.0,441.79,7470,17250,40
2011-06-29,28800.0,29200.0,108258.0,447.92,-27910,41410,-30
2011-06-30,29300.0,29500.0,47348.0,452.52,-3860,15630,0
2011-07-01,29700.0,29850.0,41445.0,457.89,-17910,12950,200
2011-07-04,30000.0,30000.0,33503.0,460.19,-4099,2479,0
2011-07-05,30050.0,29950.0,40791.0,459.43,1640,5340,-210
2011-07-06,29950.0,30000.0,40117.0,460.19,-6170,4710,0
2011-07-07,30250.0,29950.0,82072.0,459.43,18680,-9360,200
2011-07-08,29800.0,28600.0,133688.0,438.72,28400,-30900,1100
2011-07-11,28700.0,28300.0,60085.0,434.12,24590,-26810,0
2011-07-12,28000.0,27550.0,78106.0,422.61,20500,-20900,-50
2011-07-13,27700.0,27250.0,91530.0,418.01,26690,-29340,0
2011-07-14,27300.0,27650.0,97203.0,424.14,46396,-43556,0
2011-07-15,27400.0,28000.0,64863.0,429.51,7459,-8139,100
2011-07-18,28250.0,27800.0,57029.0,426.45,23864,-22604,0
2011-07-19,28000.0,29800.0,193041.0,457.13,-10318,2578,60
2011-07-20,29800.0,29750.0,131520.0,456.36,-18226,3766,0
2011-07-21,31400.0,31950.0,421267.0,490.11,-36360,29570,1970
2011-07-22,32100.0,32300.0,130036.0,495.47,-48518,39528,1020
2011-07-25,31800.0,32000.0,98154.0,490.87,-20440,27770,-1000
2011-07-26,31950.0,33000.0,172219.0,506.21,-49810,38600,-90
2011-07-27,32800.0,32800.0,126286.0,503.14,-16922,14092,-10
2011-07-28,32200.0,31900.0,143013.0,489.34,391,-2121,0
2011-07-29,31800.0,31500.0,68793.0,483.2,-19337,19627,-10
2011-08-01,32100.0,31900.0,55556.0,489.34,-9350,4160,0
2011-08-02,31350.0,31850.0,93041.0,488.57,-29819,30999,130
2011-08-03,31500.0,30600.0,66369.0,469.4,4874,2706,-30
2011-08-04,31000.0,30500.0,87484.0,467.86,-28524,25644,0
2011-08-05,29000.0,29900.0,111562.0,458.66,-47430,39230,-950
2011-08-08,29850.0,28850.0,138128.0,442.55,-14940,12100,0
2011-08-09,27550.0,26800.0,250301.0,411.11,15520,6800,150
2011-08-10,27800.0,28050.0,121028.0,430.28,-17940,20060,0
2011-08-11,26700.0,28050.0,115883.0,430.28,8070,-7630,0
2011-08-12,28400.0,28050.0,83301.0,430.28,-22570,22670,-200
2011-08-16,28800.0,28850.0,58250.0,442.55,-10460,15100,0
2011-08-17,28850.0,29150.0,86597.0,447.15,10748,-12328,570
2011-08-18,29050.0,30800.0,202994.0,472.47,-33413,30523,320
2011-08-19,30000.0,30250.0,212158.0,464.03,-43904,27624,-10
2011-08-22,30350.0,30000.0,99047.0,460.19,-8000,9920,-40
2011-08-23,30300.0,29450.0,92696.0,451.76,3340,670,120
2011-08-24,29650.0,28700.0,96394.0,440.25,17350,-15650,140
2011-08-25,28900.0,28000.0,75157.0,429.51,5580,-3550,-70
2011-08-26,27900.0,27500.0,102455.0,421.84,33686,-34536,160
2011-08-29,27950.0,27600.0,98640.0,423.38,52710,-46280,140
2011-08-30,27900.0,28700.0,116547.0,440.25,-25689,25419,-400
2011-08-31,28700.0,30000.0,242061.0,460.19,-31540,25930,-200
2011-09-01,30100.0,29400.0,142084.0,450.99,-39908,34568,150
2011-09-02,29500.0,30800.0,220576.0,472.47,-51850,57180,-230
2011-09-05,31350.0,33000.0,549379.0,506.21,-194730,169710,220
2011-09-06,33100.0,33500.0,537515.0,513.88,-210607,185467,30
2011-09-07,33700.0,37500.0,574304.0,575.24,-212120,205060,-1050
2011-09-08,38200.0,37700.0,244357.0,578.31,-51673,44153,0
2011-09-09,37200.0,37300.0,163204.0,572.17,-10716,11636,130
2011-09-14,37000.0,35400.0,107943.0,543.03,-36356,34586,-270
2011-09-15,36850.0,35450.0,149202.0,543.8,-22040,26570,190
2011-09-16,36350.0,37450.0,173119.0,574.47,-34103,28693,-120
2011-09-19,36900.0,37250.0,91173.0,571.41,-26540,31170,-240
2011-09-20,37550.0,37700.0,107604.0,578.31,-5972,992,0
2011-09-21,37750.0,37950.0,132074.0,582.14,-47231,48851,-10
2011-09-22,37050.0,38300.0,99009.0,587.51,-16222,42412,10
2011-09-23,37500.0,36900.0,111368.0,566.04,-32666,34452,-10
2011-09-26,37500.0,34050.0,160203.0,522.32,1120,-15700,0
2011-09-27,35350.0,37800.0,111051.0,579.84,-34450,23730,0
2011-09-28,38500.0,37000.0,68763.0,567.57,1887,13154,309
2011-09-29,37400.0,36550.0,137122.0,560.67,11116,2414,410
2011-09-30,36750.0,36950.0,75422.0,566.8,6205,-6275,0
2011-10-04,35000.0,36300.0,99955.0,556.83,-38251,36051,170
2011-10-05,37000.0,36600.0,103767.0,561.44,-5495,1549,150
2011-10-06,37000.0,34200.0,177974.0,524.62,45052,-19072,10
2011-10-07,34800.0,33900.0,258743.0,520.02,55818,-42348,-20
2011-10-10,33700.0,33800.0,115782.0,518.48,30635,-17785,20
2011-10-11,34350.0,33200.0,128963.0,509.28,42896,-43576,150
2011-10-12,33250.0,34650.0,110782.0,531.52,-12630,14910,310
2011-10-13,34900.0,34800.0,83508.0,533.82,-31815,32515,50
2011-10-14,35050.0,36750.0,142910.0,563.74,-52468,49268,0
2011-10-17,37400.0,38500.0,194165.0,590.58,-41910,72800,-570
2011-10-18,38000.0,41300.0,335302.0,633.53,-89846,113346,30
2011-10-19,41800.0,42700.0,256308.0,655.01,-81870,90740,550
2011-10-20,42700.0,40400.0,185035.0,619.73,-36951,48161,-780
2011-10-21,41500.0,42500.0,146894.0,651.94,-16958,12799,69
2011-10-24,43300.0,41650.0,94699.0,638.9,-8639,4549,-1190
2011-10-25,41900.0,43750.0,112863.0,671.12,-22103,24053,-750
2011-10-26,43900.0,41700.0,162452.0,639.67,13780,-14690,-310
2011-10-27,41700.0,39800.0,215668.0,610.52,14171,-2541,520
2011-10-28,40700.0,41000.0,174069.0,628.93,-56363,58033,90
2011-10-31,40100.0,39200.0,100522.0,601.32,12408,-13598,-550
2011-11-01,39450.0,39850.0,90793.0,611.29,-18801,16581,-60
2011-11-02,39000.0,41800.0,101430.0,641.2,-26730,28610,-100
2011-11-03,41350.0,42000.0,61795.0,644.27,-18701,12341,0
2011-11-04,42250.0,42250.0,65200.0,648.11,-14290,12430,-90
2011-11-07,41850.0,41150.0,81704.0,631.23,9955,2305,10
2011-11-08,41100.0,41600.0,70063.0,638.13,-25200,22340,-10
2011-11-09,41600.0,41450.0,38740.0,635.83,-13145,2695,0
2011-11-10,40950.0,40000.0,48110.0,613.59,-7070,11830,0
2011-11-11,40550.0,40550.0,33311.0,622.03,-2370,7360,0
2011-11-14,41500.0,43700.0,99213.0,670.35,-35200,33550,-50
2011-11-15,43650.0,43700.0,47516.0,670.35,-6860,5440,100
2011-11-16,44150.0,43000.0,108592.0,659.61,8532,-7442,-60
2011-11-17,44400.0,45350.0,67330.0,695.66,-28705,21745,0
2011-11-18,44600.0,44550.0,35343.0,683.39,-340,1730,0
2011-11-21,44750.0,43600.0,25704.0,668.81,-1820,2090,10
