Symbol,한올바이오파마_시가(원),한올바이오파마_종가(원),한올바이오파마_거래량(주),한올바이오파마_PER(IFRS-연결),한올바이오파마_순매수수량(개인)(주),한올바이오파마_순매수수량(기관계)(주),한올바이오파마_순매수수량(외국인계)(주)
2012-04-23,9080.0,8870.0,83006.0,,-23190,7460,16930
2012-04-24,8740.0,8990.0,104174.0,,-51270,14250,38980
2012-04-25,9090.0,9060.0,294602.0,,-68070,14950,47620
2012-04-26,9180.0,9170.0,326800.0,,-75970,4240,73980
2012-04-27,9170.0,9010.0,193595.0,,-38060,14600,23450
2012-04-30,9100.0,8700.0,280121.0,,-25630,13940,28100
2012-05-02,8680.0,8840.0,128090.0,,-23360,7580,15780
2012-05-03,8840.0,9180.0,348835.0,,-60570,19920,37720
2012-05-04,9240.0,9180.0,213772.0,,860,-8310,7450
2012-05-07,8930.0,8910.0,111603.0,,-8350,12380,-1100
2012-05-08,8910.0,8880.0,136040.0,,-13640,9960,3680
2012-05-09,8850.0,9230.0,323400.0,,-67340,-7410,68150
2012-05-10,9220.0,9240.0,203129.0,,-45690,38310,8980
2012-05-11,9240.0,8900.0,395513.0,,23860,-24260,400
2012-05-14,8850.0,8830.0,221690.0,,-18280,4030,14250
2012-05-15,8650.0,8570.0,199039.0,,1530,10720,-11770
2012-05-16,8550.0,8120.0,182629.0,,-102,3122,-3020
2012-05-17,8020.0,8100.0,175875.0,,1810,-10940,9130
