Symbol,현대제철_시가(원),현대제철_종가(원),현대제철_거래량(주),현대제철_PER(IFRS-연결),현대제철_순매수수량(개인)(주),현대제철_순매수수량(기관계)(주),현대제철_순매수수량(외국인계)(주)
2011-07-04,130500.0,132500.0,531319.0,12.25,-214140,132659,77906
2011-07-05,132000.0,134500.0,590489.0,12.44,-213112,208037,13699
2011-07-06,134500.0,137000.0,394477.0,12.67,-184080,62345,120301
2011-07-07,136500.0,137000.0,431293.0,12.67,-131928,72692,33077
2011-07-08,138000.0,137500.0,262262.0,12.72,-46616,10658,36230
2011-07-11,137500.0,136000.0,221699.0,12.58,-38184,29716,11455
2011-07-12,134000.0,131000.0,516771.0,12.12,-32426,90071,-69202
2011-07-13,131500.0,134500.0,295260.0,12.44,-32368,58303,-27300
2011-07-14,133500.0,134000.0,362589.0,12.39,45783,-16634,-11560
2011-07-15,133000.0,133500.0,404410.0,12.35,43159,-34523,-1794
2011-07-18,133000.0,131500.0,462799.0,12.16,91707,-110540,35312
2011-07-19,130000.0,129500.0,291044.0,11.98,56515,-35744,-40601
2011-07-20,131500.0,132000.0,718288.0,12.21,-36214,132358,-141006
2011-07-21,131500.0,135500.0,593622.0,12.53,-164558,97002,39745
2011-07-22,137500.0,137000.0,386784.0,12.67,-115783,59098,52164
2011-07-25,136500.0,137500.0,400238.0,12.72,-137972,122361,36821
2011-07-26,138000.0,137000.0,275597.0,12.67,-31490,16464,21634
2011-07-27,136000.0,135000.0,360401.0,12.49,82737,-69653,-7979
2011-07-28,132000.0,133000.0,297199.0,12.3,53439,-33497,-16015
2011-07-29,133000.0,130000.0,685346.0,12.02,232840,-176962,-61829
2011-08-01,130000.0,132000.0,446552.0,12.21,49062,-33402,-16407
2011-08-02,129500.0,128000.0,665891.0,11.84,182649,3787,-149781
2011-08-03,124500.0,123000.0,725138.0,11.38,121721,-973,-91013
2011-08-04,123500.0,120500.0,346226.0,11.14,39702,-12665,-25892
2011-08-05,114500.0,117000.0,981769.0,10.82,-147385,245914,-189571
2011-08-08,114500.0,111500.0,1110281.0,10.31,-118418,75424,-4778
2011-08-09,105500.0,107500.0,2345771.0,9.94,71763,99350,-250601
2011-08-10,114000.0,112000.0,939973.0,10.36,42547,-11776,-49893
2011-08-11,106000.0,113000.0,757138.0,10.45,-12399,22491,4158
2011-08-12,115000.0,109500.0,540899.0,10.13,73359,-7891,-44868
2011-08-16,113000.0,116000.0,414536.0,10.73,-31791,79632,-35519
2011-08-17,114500.0,115000.0,292168.0,10.64,65015,-45743,-29956
2011-08-18,114000.0,106500.0,1247492.0,9.85,523178,-367761,-195971
2011-08-19,101000.0,96400.0,1191038.0,8.92,295557,-213469,-163554
2011-08-22,96000.0,90300.0,1007730.0,8.35,30209,76162,-91715
2011-08-23,91300.0,98000.0,892434.0,9.06,-56844,6059,87096
2011-08-24,102000.0,97200.0,731378.0,8.99,108263,-2367,-51096
2011-08-25,99900.0,99000.0,500417.0,9.16,44187,-5378,11102
2011-08-26,98000.0,99000.0,481379.0,9.16,119839,-13204,-101813
2011-08-29,102000.0,103000.0,638610.0,9.53,-39216,79648,-46244
2011-08-30,105000.0,105000.0,610949.0,9.71,-59288,75271,-20077
2011-08-31,106000.0,108500.0,521703.0,10.03,-103735,70141,-12195
2011-09-01,109000.0,108500.0,737124.0,10.03,-110831,57286,52177
2011-09-02,107500.0,104500.0,517239.0,9.66,153469,-142921,7407
2011-09-05,102000.0,100000.0,442769.0,9.25,61851,-67435,14456
2011-09-06,98800.0,104500.0,690637.0,9.66,-31725,38139,-34250
2011-09-07,108000.0,111000.0,766857.0,10.27,-222011,240496,-9110
2011-09-08,113000.0,112500.0,493950.0,10.4,-153670,112401,42559
2011-09-09,110500.0,109000.0,467813.0,10.08,-7726,31606,-14356
2011-09-14,108500.0,105500.0,472686.0,9.76,-765,-37389,26390
2011-09-15,109000.0,109500.0,501869.0,10.13,-63396,966,52591
2011-09-16,111500.0,111000.0,465971.0,10.27,-79455,-47899,99966
2011-09-19,109500.0,106500.0,473424.0,9.85,153662,-113384,-12554
2011-09-20,105000.0,105000.0,440641.0,9.71,135082,-143317,-17604
2011-09-21,105000.0,102000.0,1272778.0,9.43,518803,-514980,52118
2011-09-22,99000.0,97100.0,892349.0,8.98,469261,-280363,-107304
2011-09-23,92000.0,87500.0,1440369.0,8.09,469870,-516179,39292
2011-09-26,87600.0,82100.0,914102.0,7.59,-40390,-56434,74377
2011-09-27,85500.0,89100.0,749711.0,8.24,-32616,-81761,132314
2011-09-28,90100.0,87800.0,671272.0,8.12,88905,-13804,-3681
2011-09-29,86400.0,91000.0,509104.0,8.42,-45231,6586,41963
2011-09-30,91000.0,88200.0,755410.0,8.16,308195,-270294,-17570
2011-10-04,82100.0,82300.0,1048582.0,7.61,230261,-329564,26756
2011-10-05,82500.0,77800.0,1268318.0,7.2,179069,-247868,27316
2011-10-06,80500.0,82700.0,745185.0,7.65,-153254,36202,98799
2011-10-07,86000.0,90200.0,832144.0,8.34,-360588,261315,68836
2011-10-10,88900.0,89700.0,506117.0,8.3,30002,-41539,2745
2011-10-11,92300.0,91400.0,585776.0,8.45,-134069,1163,126471
2011-10-12,90300.0,89000.0,659550.0,8.23,178399,-255995,49826
2011-10-13,90700.0,90700.0,681556.0,8.39,19204,-122498,115440
2011-10-14,90500.0,89500.0,396418.0,8.28,64845,-64486,-1924
2011-10-17,90800.0,90500.0,425621.0,8.37,37222,-63477,37377
2011-10-18,88200.0,86300.0,818063.0,7.98,355306,-308687,-26491
2011-10-19,87500.0,90300.0,669599.0,8.35,-112459,106930,5660
2011-10-20,90500.0,87300.0,987755.0,8.07,-22775,52897,-45597
2011-10-21,89700.0,91200.0,527272.0,8.43,-151690,78366,55867
2011-10-24,91200.0,92000.0,1049535.0,8.51,114816,-70574,-46823
2011-10-25,92500.0,91800.0,995760.0,8.49,-92700,89312,7737
2011-10-26,90700.0,93200.0,469936.0,8.62,-64305,-31878,89498
2011-10-27,93500.0,102500.0,2522572.0,9.48,-734743,510325,166357
2011-10-28,105000.0,103500.0,1455946.0,9.57,-224475,137477,97357
2011-10-31,104500.0,102500.0,579442.0,9.48,77273,-175456,99942
2011-11-01,99800.0,99500.0,694832.0,9.2,123987,-147303,45082
2011-11-02,95800.0,98700.0,786944.0,9.13,115801,-158664,42905
2011-11-03,99500.0,96700.0,529015.0,8.94,16487,78604,-73233
2011-11-04,99900.0,102000.0,697650.0,9.43,-211829,190655,-12885
2011-11-07,102000.0,99700.0,444226.0,9.22,96329,-72551,2543
2011-11-08,101000.0,101500.0,684960.0,9.39,-168379,42687,88595
2011-11-09,104000.0,104000.0,711088.0,9.62,-211968,63243,114326
2011-11-10,100500.0,98300.0,856579.0,9.09,38076,50895,-45929
2011-11-11,101000.0,100500.0,458956.0,9.29,17705,18541,-5734
2011-11-14,103000.0,107000.0,1213678.0,9.9,-386137,299391,56824
2011-11-15,105500.0,106000.0,1038931.0,9.8,-295619,344515,-55073
2011-11-16,107000.0,106000.0,798689.0,9.8,-186813,150688,51618
2011-11-17,107000.0,107000.0,583350.0,9.9,7637,129971,-146311
2011-11-18,104500.0,104000.0,413536.0,9.62,66371,32469,-96121
2011-11-21,103500.0,100000.0,567260.0,9.25,181987,-36970,-150025
2011-11-22,97000.0,98600.0,602024.0,9.12,211747,-6381,-207690
2011-11-23,96500.0,92800.0,882098.0,8.58,131821,23382,-153486
2011-11-24,92000.0,93600.0,542555.0,8.66,87415,73861,-159980
2011-11-25,92800.0,90900.0,324267.0,8.41,90262,5298,-87455
2011-11-28,91800.0,93900.0,450425.0,8.68,29408,929,-45092
2011-11-29,94800.0,96800.0,665362.0,8.95,-32035,64219,-74291
2011-11-30,96100.0,96000.0,436513.0,8.88,-80030,61166,-8861
2011-12-01,106500.0,104500.0,1625756.0,9.66,-722751,577708,161582
2011-12-02,104000.0,103500.0,686946.0,9.57,-3161,255058,-267386
2011-12-05,104500.0,104500.0,380593.0,9.66,12769,49281,-59784
2011-12-06,104000.0,102000.0,460978.0,9.43,-42877,143937,-101448
2011-12-07,102500.0,104000.0,466814.0,9.62,-39497,84584,-109579
2011-12-08,103000.0,103500.0,438082.0,9.57,-79149,27720,57184
2011-12-09,101500.0,101500.0,516731.0,9.39,76070,-49988,-5988
2011-12-12,103000.0,100500.0,451957.0,9.29,63879,-63027,-21433
2011-12-13,99000.0,98500.0,352641.0,9.11,119636,-80349,-19413
2011-12-14,97700.0,98100.0,203524.0,9.07,39286,-19546,-26513
2011-12-15,97300.0,96400.0,372216.0,8.92,57247,-38948,2027
2011-12-16,97900.0,99000.0,340383.0,9.16,20673,-34494,-11866
2011-12-19,98000.0,95900.0,498881.0,8.87,-28650,104926,-59751
2011-12-20,96300.0,95400.0,458412.0,8.82,61321,-45434,-28673
2011-12-21,97800.0,98500.0,422785.0,9.11,-69098,18216,80848
2011-12-22,98000.0,97000.0,325891.0,8.97,104586,-38390,-39220
2011-12-23,97600.0,99200.0,490219.0,9.17,-134755,78806,5247
2011-12-26,99500.0,97400.0,227122.0,9.01,18907,619,-16222
2011-12-27,97500.0,96300.0,316486.0,8.91,-29981,48507,1540
2011-12-28,96000.0,96000.0,156222.0,8.88,33945,-14310,5803
2011-12-29,94500.0,95700.0,201838.0,8.85,30385,-32105,8769
2012-01-02,95700.0,94300.0,326520.0,10.77,112429,-92893,5471
2012-01-03,94200.0,97400.0,453761.0,11.12,-71654,-47686,102728
2012-01-04,97700.0,97700.0,454111.0,11.16,-109537,7805,92493
2012-01-05,98100.0,98800.0,465985.0,11.28,-48845,24157,32309
2012-01-06,98500.0,96600.0,377879.0,11.03,38686,-24679,7190
2012-01-09,96000.0,94900.0,360153.0,10.84,172601,-186615,59227
2012-01-10,95000.0,96700.0,327040.0,11.04,-122041,21395,70565
2012-01-11,96500.0,98300.0,437437.0,11.22,-174000,168866,16532
2012-01-12,98400.0,101500.0,645231.0,11.59,-168218,202583,-18385
2012-01-13,101000.0,101000.0,481491.0,11.53,-83577,-15731,86558
2012-01-16,99900.0,100500.0,380886.0,11.48,-20234,13928,54873
2012-01-17,102000.0,105000.0,702601.0,11.99,-324151,172373,88009
2012-01-18,105000.0,106500.0,733425.0,12.16,-300858,206920,129847
2012-01-19,107500.0,106500.0,415771.0,12.16,-170145,60703,120060
2012-01-20,107000.0,109000.0,646058.0,12.45,-354315,71603,338782
2012-01-25,109000.0,109000.0,605431.0,12.45,-159410,-17924,205339
2012-01-26,109500.0,109500.0,402269.0,12.5,-79270,-58653,143771
2012-01-27,109000.0,110500.0,369560.0,12.62,-163592,64204,94241
2012-01-30,109500.0,107500.0,578749.0,12.28,9491,-116139,93682
2012-01-31,107000.0,108500.0,389091.0,12.39,-26997,-33590,79111
2012-02-01,107500.0,110000.0,519315.0,12.56,-101903,57739,39447
2012-02-02,111500.0,113500.0,783469.0,12.96,-239507,291186,-58745
2012-02-03,114000.0,112000.0,309698.0,12.79,-10077,12186,-7552
2012-02-06,113500.0,112500.0,590438.0,12.85,-158606,134825,42120
2012-02-07,114000.0,113500.0,446003.0,12.96,-102300,81140,18424
2012-02-08,114500.0,115000.0,402391.0,13.13,-93064,66546,41423
2012-02-09,116000.0,117500.0,429554.0,13.42,-97838,81068,24521
2012-02-10,118000.0,116500.0,329998.0,13.3,-43804,686,51574
2012-02-13,117000.0,117000.0,421087.0,13.36,-21121,5597,59
2012-02-14,117000.0,113000.0,624401.0,12.9,200414,-169133,10772
2012-02-15,113500.0,112500.0,539182.0,12.85,146104,-240700,82872
2012-02-16,111000.0,108500.0,625396.0,12.39,192044,-217556,44667
2012-02-17,110500.0,109000.0,517901.0,12.45,159242,-134327,-33277
2012-02-20,113000.0,112000.0,658181.0,12.79,-85628,28674,39295
2012-02-21,112500.0,112000.0,338226.0,12.79,-30013,-66154,102135
2012-02-22,111000.0,109500.0,568521.0,12.5,205163,-289095,91450
2012-02-23,107500.0,107500.0,435012.0,12.28,62015,-107828,19240
2012-02-24,108000.0,110000.0,398476.0,12.56,-42846,69013,-23070
2012-02-27,109000.0,110000.0,570170.0,12.56,-128805,152021,-32368
2012-02-28,111000.0,112000.0,482957.0,12.79,-78681,58248,16704
2012-02-29,112500.0,114500.0,678551.0,13.07,-133237,140656,-27871
2012-03-02,115000.0,114500.0,446852.0,13.07,-4613,49331,-44593
2012-03-05,114500.0,112000.0,375440.0,12.79,51010,-35998,423
2012-03-06,112000.0,110000.0,399282.0,12.56,22439,-38400,15315
2012-03-07,107500.0,106000.0,555747.0,12.1,258220,-210726,-21022
2012-03-08,106500.0,106500.0,582692.0,12.16,216833,-200861,-2162
2012-03-09,107500.0,106000.0,705409.0,12.1,289715,-233517,-24774
2012-03-12,106000.0,102000.0,842405.0,11.65,332506,-351591,38826
2012-03-13,102500.0,102000.0,550526.0,11.65,171123,-59442,-108200
2012-03-14,104000.0,103500.0,713287.0,11.82,53967,52302,-109331
2012-03-15,104000.0,99900.0,1111855.0,11.41,548275,-219234,-337889
2012-03-16,101500.0,102500.0,755900.0,11.7,112550,88716,-206341
2012-03-19,104000.0,104500.0,482421.0,11.93,-73940,81271,-26376
2012-03-20,105000.0,104000.0,585517.0,11.88,-184458,101018,87408
2012-03-21,103000.0,100500.0,657488.0,11.48,247828,-249483,-5134
2012-03-22,101000.0,99900.0,439659.0,11.41,179524,-211021,26104
2012-03-23,99800.0,101000.0,363316.0,11.53,82597,-47669,-27157
2012-03-26,101500.0,99200.0,331177.0,11.33,98509,-85701,-6142
2012-03-27,100500.0,100500.0,318574.0,11.48,-19934,-36542,46932
2012-03-28,100000.0,99900.0,271533.0,11.41,74705,-55028,-12362
2012-03-29,99500.0,99600.0,242638.0,11.37,-10241,13677,8169
2012-03-30,99500.0,102000.0,444264.0,11.65,-119044,86402,35432
2012-04-02,103000.0,104500.0,670955.0,11.93,-280265,133759,135385
2012-04-03,105500.0,105500.0,562846.0,12.05,-166354,142752,2890
2012-04-04,104500.0,102500.0,349772.0,11.7,9789,-14111,-22527
2012-04-05,101500.0,105000.0,417379.0,11.99,-67369,93662,-26903
2012-04-06,103500.0,104000.0,346572.0,11.88,-52725,103320,-33628
2012-04-09,103000.0,102000.0,233839.0,11.65,-2862,21751,-4840
2012-04-10,102500.0,103500.0,468111.0,11.82,-105280,69950,20784
2012-04-12,103500.0,106000.0,736283.0,12.1,-210403,279291,-50578
2012-04-13,108500.0,108500.0,585808.0,12.39,-196152,134553,56459
2012-04-16,107000.0,107000.0,197631.0,12.22,9592,13209,-318
2012-04-17,107500.0,105000.0,291279.0,11.99,43310,20812,-69065
2012-04-18,106500.0,104000.0,410652.0,11.88,87136,-1940,-85015
2012-04-19,103500.0,103000.0,332962.0,11.76,51325,-33029,-22316
2012-04-20,102000.0,100000.0,718180.0,11.42,314159,-276292,-40150
2012-04-23,98300.0,102000.0,420043.0,11.65,-129548,135803,-24865
2012-04-24,100500.0,100000.0,322330.0,11.42,16078,54106,-36811
2012-04-25,100500.0,98700.0,417185.0,11.27,146967,18273,-145836
2012-04-26,99600.0,97900.0,430398.0,11.18,72635,-86905,2128
2012-04-27,98700.0,99200.0,279114.0,11.33,46052,-34799,10528
2012-04-30,100000.0,98600.0,315084.0,11.26,49253,-45691,5108
2012-05-02,99000.0,100500.0,319955.0,11.48,-33831,-29579,69245
2012-05-03,100500.0,100000.0,149723.0,11.42,-20233,-3096,12593
2012-05-04,99900.0,99800.0,238163.0,11.4,51132,-21357,-19625
2012-05-07,98400.0,97400.0,305700.0,11.12,112888,-26411,-73808
2012-05-08,98000.0,96000.0,743248.0,10.96,372702,-319747,-10726
2012-05-09,95100.0,93300.0,786219.0,10.65,240685,-297988,87978
2012-05-10,92800.0,92800.0,399566.0,10.6,105911,-115411,37749
2012-05-11,92500.0,91700.0,318608.0,10.47,65787,-43272,-17414
2012-05-14,92000.0,91300.0,267608.0,10.43,25078,-7390,-1835
2012-05-15,89700.0,88900.0,716723.0,10.15,121812,-118894,9705
2012-05-16,87400.0,87900.0,381992.0,10.04,-2859,4358,-13311
2012-05-17,88500.0,88900.0,382236.0,10.15,-367,-7891,48263
2012-05-18,87400.0,84700.0,553274.0,9.67,153901,-100990,-42976
2012-05-21,84700.0,83700.0,695021.0,9.56,81235,-18235,-73827
2012-05-22,84500.0,85800.0,414715.0,9.8,445,5940,-5339
2012-05-23,84500.0,81600.0,607206.0,9.32,162255,-30200,-126101
2012-05-24,82400.0,83000.0,346517.0,9.48,-23060,47544,-57116
2012-05-25,83800.0,85700.0,441614.0,9.79,-47555,135014,-105014
2012-05-29,86000.0,87400.0,396158.0,9.98,16009,71762,-88738
2012-05-30,86500.0,87000.0,435767.0,9.93,-44822,74717,-24267
2012-05-31,85600.0,84700.0,489446.0,9.67,132405,2927,-126901
2012-06-01,84700.0,83600.0,248597.0,9.55,63372,-41284,-31744
2012-06-04,80000.0,80600.0,416812.0,9.2,55125,-31086,-69803
2012-06-05,81100.0,82000.0,249315.0,9.36,-45064,44812,-2465
2012-06-07,83400.0,83700.0,278835.0,9.56,-41836,72574,-39628
2012-06-08,86200.0,86000.0,548372.0,9.82,-111623,167295,-40781
2012-06-11,87200.0,89000.0,426830.0,10.16,-168928,151382,-7909
2012-06-12,86000.0,88500.0,263090.0,10.11,-31184,41796,-12594
2012-06-13,89200.0,88300.0,167009.0,10.08,-38401,-9069,48933
2012-06-14,87900.0,90000.0,306540.0,10.28,-143060,72046,59898
2012-06-15,90500.0,89900.0,270120.0,10.27,-93698,75588,17189
2012-06-18,92400.0,91300.0,299451.0,10.43,-81317,28950,51875
2012-06-19,90900.0,90900.0,114173.0,10.38,-11644,6830,4184
2012-06-20,92000.0,90700.0,274508.0,10.36,13005,-56827,43585
2012-06-21,90200.0,89000.0,369545.0,10.16,65313,-56220,6384
2012-06-22,87200.0,86000.0,389777.0,9.82,174716,-24862,-91384
2012-06-25,85600.0,84000.0,525151.0,9.59,217629,-23552,-124675
2012-06-26,83000.0,84500.0,194254.0,9.65,-7952,19405,-20156
2012-06-27,84500.0,83600.0,333088.0,9.55,60147,-10779,-55518
2012-06-28,84000.0,83000.0,242989.0,9.48,87830,-45332,-51743
2012-06-29,82500.0,84000.0,504240.0,9.59,127709,-19935,-115207
2012-07-02,86200.0,85200.0,308039.0,9.73,-27235,71509,-49967
2012-07-03,85200.0,88500.0,532197.0,10.11,-171261,255462,-94026
2012-07-04,87900.0,88300.0,291429.0,10.08,-14711,107051,-78673
2012-07-05,88400.0,88000.0,175659.0,10.05,-2152,25993,-15877
2012-07-06,88900.0,87500.0,299780.0,9.99,-21233,48332,-19916
2012-07-09,86700.0,86200.0,218123.0,9.84,13300,-5505,-25325
2012-07-10,86300.0,84400.0,388041.0,9.64,131393,-75503,-32932
2012-07-11,83600.0,84300.0,293069.0,9.63,54291,16949,-68715
2012-07-12,84700.0,82700.0,233627.0,9.44,73794,-12264,-52952
2012-07-13,83400.0,83000.0,393295.0,9.48,117898,71182,-204163
2012-07-16,83400.0,83100.0,235667.0,9.49,20725,29335,-49599
2012-07-17,82300.0,83400.0,286935.0,9.52,11534,78460,-90272
2012-07-18,83400.0,81200.0,403658.0,9.27,125488,-44731,-98233
2012-07-19,81900.0,81900.0,354771.0,9.35,62157,6294,-74762
2012-07-20,82400.0,81300.0,249760.0,9.28,78359,-53858,-26813
2012-07-23,80100.0,79000.0,510034.0,9.02,173754,-142742,-24082
2012-07-24,77800.0,78500.0,672057.0,8.96,180172,-182766,4674
2012-07-25,76500.0,76200.0,434833.0,8.7,49395,108527,-158855
2012-07-26,76300.0,80800.0,748504.0,9.23,-26444,177155,-152480
2012-07-27,81800.0,80800.0,340026.0,9.23,-1696,62436,-63845
2012-07-30,82000.0,83000.0,547238.0,9.48,-228311,112227,119901
2012-07-31,82500.0,84000.0,547407.0,9.59,-161310,70483,91239
2012-08-01,83100.0,84800.0,455205.0,9.68,-193170,168939,27350
2012-08-02,84700.0,84300.0,233211.0,9.63,-52913,32134,30735
2012-08-03,83100.0,83300.0,225685.0,9.51,-50270,53532,-2823
2012-08-06,85200.0,87000.0,467508.0,9.93,-221262,131609,98448
2012-08-07,87800.0,87400.0,339486.0,9.98,-126272,89009,35496
2012-08-08,87800.0,88500.0,677613.0,10.11,-345570,233240,104411
2012-08-09,88600.0,91600.0,656000.0,10.46,-372196,196526,156536
2012-08-10,91800.0,90800.0,375961.0,10.37,-50034,28017,27549
2012-08-13,90800.0,89300.0,239916.0,10.2,6125,-45995,40671
2012-08-14,89900.0,90900.0,324742.0,10.38,-70587,3418,66982
2012-08-16,90000.0,89400.0,331764.0,10.21,81670,-40122,-35836
2012-08-17,89900.0,90700.0,255498.0,10.36,-57134,-14547,70318
2012-08-20,90800.0,90900.0,181994.0,10.38,-25513,8928,16459
2012-08-21,91000.0,89800.0,225699.0,10.25,-13462,-41892,53443
2012-08-22,89200.0,86900.0,865586.0,9.92,280472,-165329,-104505
2012-08-23,86700.0,86900.0,372741.0,9.92,34841,-66461,26091
2012-08-24,86100.0,85500.0,444021.0,9.76,133595,-117413,-16576
2012-08-27,85800.0,87300.0,274808.0,9.97,-77079,58280,19320
2012-08-28,87800.0,86800.0,162088.0,9.91,12529,7855,-16343
2012-08-29,87000.0,85600.0,267676.0,9.77,125152,-127663,-360
2012-08-30,84900.0,83500.0,423727.0,9.53,195059,-210672,10353
2012-08-31,83100.0,83600.0,325216.0,9.55,82841,-114718,32117
2012-09-03,83700.0,83800.0,348800.0,9.57,39989,31729,-66767
2012-09-04,83200.0,83000.0,357672.0,9.48,100511,-31602,-54450
2012-09-05,82400.0,81600.0,407102.0,9.32,62304,3298,-75565
2012-09-06,81600.0,81800.0,209563.0,9.34,53914,3652,-60784
2012-09-07,84000.0,86100.0,798698.0,9.83,-84189,194740,-140198
2012-09-10,87100.0,85700.0,504266.0,9.79,12386,31272,-18078
2012-09-11,85200.0,85000.0,232965.0,9.71,15639,-15734,298
2012-09-12,86200.0,87000.0,428179.0,9.93,-128833,119071,29415
2012-09-13,87000.0,87200.0,406211.0,9.96,-40806,-22779,76085
2012-09-14,89600.0,91700.0,1352152.0,10.47,-543303,128565,409388
2012-09-17,92200.0,91700.0,568503.0,10.47,-108865,69039,34874
2012-09-18,91000.0,89800.0,499057.0,10.25,86258,22427,-92870
2012-09-19,89500.0,90000.0,341846.0,10.28,48362,-83245,35788
2012-09-20,89500.0,88600.0,441768.0,10.12,-31114,-42805,74819
2012-09-21,89000.0,90300.0,368423.0,10.31,-94045,50163,48304
2012-09-24,90300.0,89200.0,220646.0,10.19,-14526,22716,-4135
2012-09-25,89000.0,88800.0,197554.0,10.14,-13086,7021,7400
2012-09-26,88300.0,87700.0,211433.0,10.01,28163,-19639,-7640
2012-09-27,87000.0,88000.0,236768.0,10.05,38610,-11324,-28364
2012-09-28,88400.0,88300.0,174059.0,10.08,-39300,50097,-13709
2012-10-02,88000.0,88100.0,148902.0,10.06,23460,-977,-24240
2012-10-04,88300.0,87800.0,184244.0,10.03,-18804,4559,8079
2012-10-05,88800.0,87600.0,138350.0,10.0,-14045,11263,2623
2012-10-08,87500.0,85800.0,299555.0,9.8,72420,-63092,-9552
2012-10-09,86400.0,84800.0,209939.0,9.68,59732,-55743,-4000
2012-10-10,84000.0,83500.0,271034.0,9.53,78192,-39189,-46759
2012-10-11,82900.0,83600.0,314747.0,9.55,82621,-96151,12167
2012-10-12,83800.0,82000.0,330517.0,9.36,150674,-135900,-23087
2012-10-15,81300.0,80200.0,426060.0,9.16,165557,-199748,19876
2012-10-16,80400.0,81000.0,170690.0,9.25,35577,-40319,4239
2012-10-17,82500.0,81900.0,347380.0,9.35,-44783,25885,19407
2012-10-18,82700.0,84400.0,277925.0,9.64,-45839,53951,-2808
2012-10-19,83800.0,83000.0,147265.0,9.48,9773,1433,-10106
2012-10-22,81400.0,81700.0,181360.0,9.33,54311,-56431,2345
2012-10-23,81700.0,80300.0,361724.0,9.17,169859,-117823,-41606
2012-10-24,79100.0,79000.0,286455.0,9.02,86400,-58946,-23065
