Symbol,카카오_시가(원),카카오_종가(원),카카오_거래량(주),카카오_PER(IFRS-연결),카카오_순매수수량(개인)(주),카카오_순매수수량(기관계)(주),카카오_순매수수량(외국인계)(주)
2001-10-26,31700.0,31050.0,277222.0,297.64,-6549,330,7165
2001-10-29,30500.0,30450.0,356485.0,291.88,-6442,2850,3592
2001-10-30,29900.0,29300.0,293758.0,280.86,774,2390,-900
2001-10-31,29050.0,29650.0,401824.0,284.21,-2595,2966,-592
2001-11-01,29650.0,30050.0,756249.0,288.05,-9294,6328,2887
2001-11-02,30550.0,29850.0,296271.0,286.14,-8570,6850,2020
2001-11-05,30200.0,30200.0,210035.0,289.49,80,70,-150
2001-11-06,31000.0,30700.0,375567.0,294.29,-14760,16960,0
2001-11-07,30900.0,30000.0,239774.0,287.58,23794,-10987,-12807
2001-11-08,30000.0,30150.0,221588.0,289.01,500,5000,-3500
2001-11-09,29750.0,30250.0,174001.0,289.97,5950,-6120,0
2001-11-12,30250.0,31150.0,594172.0,298.59,-7920,3920,0
2001-11-13,31300.0,31500.0,500754.0,301.95,-41774,39980,0
2001-11-14,32200.0,31800.0,624476.0,304.82,-40106,-13048,558
2001-11-15,32100.0,30250.0,792805.0,289.97,54504,-53550,496
2001-11-16,30000.0,30300.0,279641.0,290.45,15633,-10983,0
2001-11-19,29800.0,30500.0,343543.0,292.36,-15554,6000,-1515
2001-11-20,31000.0,30100.0,362066.0,288.53,4040,-3340,0
2001-11-21,30100.0,30000.0,244700.0,287.58,9940,-3440,0
2001-11-22,29500.0,29400.0,222825.0,281.82,8030,-5030,0
2001-11-23,29300.0,30300.0,869000.0,290.45,-10612,18419,-3138
2001-11-26,31000.0,31000.0,546825.0,297.15,-38299,38299,0
2001-11-27,33000.0,34000.0,2296616.0,325.91,-77983,-6037,87935
2001-11-28,35000.0,30800.0,1462539.0,295.24,58407,-10952,-46816
2001-11-29,30900.0,31600.0,547277.0,302.91,15531,-7521,-7420
2001-11-30,32000.0,30900.0,523632.0,296.2,26260,-18,-25611
2001-12-03,30000.0,30700.0,312172.0,294.29,1496,-636,-1050
2001-12-04,30500.0,31600.0,654178.0,302.91,-18080,13435,4384
2001-12-05,32300.0,32500.0,721851.0,311.53,-56388,17353,37593
2001-12-06,35000.0,32900.0,1316133.0,315.37,67679,-17440,-39415
2001-12-07,33700.0,36000.0,3066514.0,345.08,26543,-16487,-16205
2001-12-10,36700.0,38400.0,2248699.0,368.09,-11959,-10471,11840
2001-12-11,37500.0,36300.0,977473.0,347.96,-42900,16540,12570
2001-12-12,37000.0,39100.0,2356569.0,374.81,-11484,39051,-33156
2001-12-13,38500.0,39200.0,2246918.0,375.76,-116624,78932,2545
2001-12-14,38050.0,36700.0,948617.0,351.79,36549,-33549,1000
2001-12-17,36150.0,35700.0,2129438.0,342.21,110128,-80203,-2000
2001-12-18,35950.0,32700.0,959354.0,313.46,570,1898,1898
2001-12-19,32700.0,32200.0,726997.0,308.66,10708,-8588,-308
2001-12-20,31600.0,32350.0,546943.0,310.09,-13288,4188,11900
2001-12-21,31200.0,30800.0,458089.0,295.24,3284,8708,-11992
2001-12-24,30600.0,30750.0,439202.0,294.76,14352,-14712,-140
2001-12-26,30600.0,30800.0,579500.0,295.24,37114,9809,0
2001-12-27,32100.0,32500.0,732033.0,311.53,-9909,10609,0
2001-12-28,32800.0,32950.0,608161.0,315.85,4788,-4288,-500
2002-01-02,33200.0,33300.0,451461.0,,5788,-2188,0
2002-01-03,33700.0,32850.0,544906.0,,-7504,-6869,10500
2002-01-04,33650.0,35500.0,1599639.0,,-19157,5266,-500
2002-01-07,36900.0,35250.0,926455.0,,12146,-13065,1700
2002-01-08,35750.0,33800.0,575575.0,,-7242,8702,-60
2002-01-09,34300.0,34000.0,427648.0,,12296,-3731,0
2002-01-10,33200.0,34500.0,900127.0,,33027,2888,0
2002-01-11,34250.0,33450.0,347735.0,,-2617,347,0
2002-01-14,33500.0,33100.0,347142.0,,27301,1079,-34710
2002-01-15,32400.0,31750.0,345781.0,,54304,-27404,-27500
2002-01-16,31750.0,32800.0,1125939.0,,131192,-6812,-120150
2002-01-17,33000.0,32750.0,553952.0,,54164,10548,-56500
2002-01-18,33500.0,32200.0,1252182.0,,123692,2118,-127400
2002-01-21,31800.0,31700.0,425990.0,,45936,3064,-42590
2002-01-22,31800.0,31400.0,474591.0,,36914,-1932,-38000
2002-01-23,31800.0,31850.0,1141607.0,,109439,10460,-113470
2002-01-24,32200.0,31650.0,608723.0,,32834,28306,-60060
2002-01-25,32000.0,32350.0,859780.0,,101819,-13255,-86000
2002-01-28,32350.0,35800.0,2087049.0,,11656,66334,-61870
2002-01-29,35800.0,33500.0,1196488.0,,26720,1724,-9752
2002-01-30,32500.0,31950.0,605191.0,,-11383,7155,3968
2002-01-31,32300.0,32250.0,500410.0,,4533,-5128,595
2002-02-01,32600.0,33150.0,1175499.0,,-90668,91851,0
2002-02-04,33500.0,33500.0,872198.0,,-10524,11803,-1629
2002-02-05,32800.0,33100.0,360823.0,,-30038,24691,-1000
2002-02-06,32900.0,32800.0,368462.0,,460,40,0
2002-02-07,32800.0,31200.0,602028.0,,-9811,3004,5657
2002-02-08,31500.0,31600.0,269276.0,,18979,-17632,-5035
2002-02-14,32000.0,32800.0,397251.0,,6836,-6716,0
2002-02-15,32150.0,32400.0,416964.0,,1024,3134,0
2002-02-18,32400.0,33000.0,522522.0,,-3805,2655,1000
2002-02-19,33400.0,32550.0,676344.0,,13235,-4766,-6000
2002-02-20,32200.0,32000.0,302591.0,,-1983,497,2386
2002-02-21,32350.0,31900.0,295507.0,,25027,-25227,200
2002-02-22,31300.0,32800.0,1529397.0,,21139,-20270,131
2002-02-25,32800.0,31950.0,490403.0,,-7496,3086,4410
2002-02-26,32500.0,31850.0,377908.0,,-3379,485,4594
2002-02-27,32200.0,33000.0,673694.0,,-76804,88329,-15972
2002-02-28,34200.0,36950.0,2511173.0,,-286024,95240,167831
2002-03-04,40000.0,41350.0,768982.0,,-121642,107487,985
2002-03-05,43350.0,41100.0,2650261.0,,203875,-30332,-167053
2002-03-06,41600.0,46000.0,3489069.0,,-48437,32222,-1005
2002-03-07,46000.0,42700.0,2160693.0,,161068,-106020,10911
2002-03-08,43000.0,44450.0,1662723.0,,22343,-19576,-553
2002-03-11,43500.0,42400.0,1534030.0,,-12459,17933,-8523
2002-03-12,43000.0,41350.0,1419836.0,,-22879,32209,-8443
2002-03-13,41050.0,40950.0,714303.0,,-2321,-177,1000
2002-03-14,40700.0,42000.0,934916.0,,-10795,8763,248
2002-03-15,41350.0,42300.0,1261037.0,,-111273,66453,372
2002-03-18,42600.0,46750.0,2223679.0,,-374956,212239,0
2002-03-19,46750.0,48000.0,1359303.0,,-185151,93184,0
2002-03-20,48700.0,46000.0,1122119.0,,-75833,83651,500
2002-03-21,45100.0,46500.0,565937.0,,-89697,63479,-14665
2002-03-22,47400.0,52000.0,2084274.0,,-110201,28572,-3934
2002-03-25,52200.0,51000.0,1372584.0,,-220913,193464,14
2002-03-26,51000.0,48900.0,693766.0,,13552,-23133,2009
2002-03-27,49900.0,49000.0,963937.0,,17629,-8789,-10000
2002-03-28,49000.0,47100.0,806631.0,,6382,12375,1452
2002-03-29,46500.0,45650.0,1191628.0,,116103,-57297,0
2002-04-01,45000.0,42600.0,976743.0,,51095,-42442,-70
2002-04-02,43000.0,43100.0,985834.0,,22348,1523,-7960
2002-04-03,42300.0,43200.0,699351.0,,5589,4307,0
2002-04-04,42100.0,43000.0,347115.0,,-29334,15723,0
2002-04-08,43400.0,43300.0,502441.0,,46147,15919,-15382
2002-04-09,43300.0,40000.0,833303.0,,251634,5079,-260777
2002-04-10,40000.0,40750.0,2471298.0,,239173,-15098,-185055
2002-04-11,40750.0,40500.0,885860.0,,48257,7054,-18500
2002-04-12,39000.0,41000.0,986160.0,,185254,10366,5000
2002-04-15,40500.0,39350.0,1019296.0,,107599,17270,-117278
2002-04-16,39000.0,39800.0,748388.0,,-4921,110982,-114961
2002-04-17,40600.0,39200.0,981371.0,,88958,23537,-103710
2002-04-18,39500.0,37350.0,1257942.0,,296766,-179041,-100000
2002-04-19,37400.0,37250.0,755794.0,,-12708,12468,30
2002-04-22,37400.0,39000.0,1529635.0,,176555,-27078,-140150
2002-04-23,38200.0,37400.0,1763176.0,,73033,14425,-100000
2002-04-24,38500.0,37750.0,1281202.0,,155586,-23442,-135000
2002-04-25,37800.0,35250.0,945644.0,,68001,10492,-79940
2002-04-26,35250.0,34050.0,854185.0,,124395,12721,-131620
2002-04-29,32800.0,31350.0,719415.0,,120079,-55608,-68300
2002-04-30,31000.0,31750.0,1195486.0,,102597,-31408,-65000
2002-05-02,32000.0,32450.0,907843.0,,23841,47122,-92359
2002-05-03,31800.0,31800.0,583450.0,,-17979,55440,-38634
2002-05-06,31800.0,32200.0,1103543.0,,98793,-12231,-86104
2002-05-07,31500.0,31650.0,581444.0,,4046,11985,-16232
2002-05-08,32650.0,33300.0,1368378.0,,10185,-11324,-4000
2002-05-09,34950.0,34300.0,1254721.0,,-104830,7938,108720
2002-05-10,34050.0,33300.0,465456.0,,-23135,22488,-2
2002-05-13,33000.0,33500.0,421753.0,,1750,114,-950
2002-05-14,34000.0,32650.0,451515.0,,9639,-9939,9639
2002-05-15,33500.0,33250.0,514160.0,,-51265,51675,240
2002-05-16,33100.0,33000.0,330530.0,,-9100,17325,-12365
2002-05-17,33100.0,36950.0,1530106.0,,-2049,-4240,9880
2002-05-20,38300.0,36450.0,2684900.0,,14206,15777,-29300
2002-05-21,36100.0,35550.0,1004655.0,,-26382,13550,-240
2002-05-22,35550.0,36950.0,2243331.0,,-13418,29170,500
2002-05-23,36100.0,34450.0,758229.0,,-12513,13177,-480
2002-05-24,35000.0,35500.0,744161.0,,-60317,36135,-4000
2002-05-27,34600.0,34750.0,631901.0,,-11822,9675,-20
2002-05-28,34850.0,37000.0,625226.0,,3396,18401,-19400
2002-05-29,36200.0,36450.0,1012822.0,,-23068,15966,-40
2002-05-30,36100.0,36800.0,1182379.0,,-41024,20974,40
2002-05-31,38000.0,37000.0,1955724.0,,-10677,28853,-3559
2002-06-03,37100.0,36100.0,791575.0,,23608,-20887,-14663
2002-06-04,35500.0,35100.0,649930.0,,34528,-36066,450
2002-06-05,35300.0,35100.0,699329.0,,-32118,38695,450
2002-06-07,34500.0,33100.0,579419.0,,-43166,53088,-7200
2002-06-10,33600.0,34000.0,441704.0,,-37802,50195,-10
2002-06-11,33600.0,34300.0,387815.0,,-30382,30734,100
2002-06-12,33800.0,34000.0,347842.0,,-1881,2285,-186
2002-06-14,34100.0,34350.0,391136.0,,-6301,10193,12
2002-06-17,34800.0,34500.0,348033.0,,-14406,19068,0
2002-06-18,35200.0,33800.0,414175.0,,-18651,21917,1193
2002-06-19,33500.0,31500.0,441130.0,,21076,-28136,10065
2002-06-20,31100.0,31800.0,352695.0,,42809,-37103,-6415
2002-06-21,31000.0,31850.0,299510.0,,-38211,38001,0
2002-06-24,31000.0,30500.0,281992.0,,17181,-15988,0
2002-06-25,30600.0,29600.0,565702.0,,45447,-40402,-4477
2002-06-26,28600.0,26050.0,860701.0,,148799,-146082,2500
2002-06-27,27100.0,27000.0,991463.0,,81041,-80131,-790
2002-06-28,27600.0,28000.0,750573.0,,-33547,25978,0
2002-07-02,26550.0,27900.0,457147.0,,38089,-38366,0
2002-07-03,27200.0,30200.0,1337050.0,,-428,-1660,0
2002-07-04,30500.0,30200.0,968304.0,,-51902,-5100,50460
2002-07-05,30500.0,30400.0,764521.0,,-39347,40307,-300
2002-07-08,31700.0,30800.0,743108.0,,-45946,14427,0
2002-07-09,31300.0,32550.0,1436723.0,,-26263,25838,-934
2002-07-10,32000.0,33150.0,919564.0,,-38491,-9599,48840
2002-07-11,33300.0,32750.0,2387846.0,,35165,-15659,-5000
2002-07-12,33600.0,33150.0,749121.0,,-38956,35092,0
2002-07-15,32900.0,32000.0,628648.0,,-36618,34118,2100
2002-07-16,31850.0,30900.0,532238.0,,-28298,28280,0
2002-07-18,31300.0,31100.0,349932.0,,-2513,2775,-53
2002-07-19,30300.0,30200.0,359411.0,,-11958,6335,-693
2002-07-22,27500.0,28300.0,406547.0,,-9183,11536,-4180
2002-07-23,29000.0,30700.0,920796.0,,12601,-13549,0
2002-07-24,29400.0,29300.0,500588.0,,-9275,-10581,400
2002-07-25,30800.0,29300.0,415009.0,,-9613,12568,0
2002-07-26,28550.0,29350.0,358741.0,,-5454,8793,0
2002-07-29,30000.0,29200.0,1526294.0,,35463,-34767,0
2002-07-30,30500.0,29100.0,529989.0,,-5620,3802,0
2002-07-31,29400.0,28600.0,429943.0,,98891,-98295,0
2002-08-01,28550.0,28400.0,334032.0,,32841,-31548,-741
2002-08-02,28000.0,27950.0,275446.0,,-3419,7921,-5037
2002-08-05,27350.0,26800.0,245144.0,,5346,-7066,1750
2002-08-06,26000.0,27550.0,1177930.0,,15488,-13848,-2700
2002-08-07,28100.0,27850.0,709161.0,,-25071,25268,0
2002-08-08,28300.0,27850.0,279140.0,,-3969,2069,0
2002-08-09,28150.0,27500.0,341561.0,,-36407,40944,0
2002-08-12,28600.0,28100.0,421262.0,,18963,-18863,0
2002-08-13,28300.0,28300.0,312260.0,,4549,15916,0
2002-08-14,27850.0,28450.0,623360.0,,-10663,-13492,0
2002-08-16,29000.0,28200.0,394100.0,,-14228,16694,3900
2002-08-19,28200.0,27900.0,220663.0,,-1707,2959,818
2002-08-20,28500.0,28950.0,695029.0,,-59242,64033,0
2002-08-21,28950.0,29250.0,410160.0,,-62823,62823,0
2002-08-22,30000.0,29550.0,793857.0,,-62079,62547,1920
2002-08-23,30000.0,33050.0,3131938.0,,-14266,-47508,20000
2002-08-26,32550.0,31750.0,1101845.0,,-99468,88436,2110
2002-08-27,32400.0,32200.0,1151517.0,,-99133,88833,-2160
2002-08-28,32500.0,31650.0,630069.0,,-55913,54973,500
2002-08-29,31250.0,31950.0,595673.0,,-33523,36636,-4037
2002-08-30,32300.0,31750.0,341934.0,,-38194,35202,455
2002-09-02,31200.0,32400.0,347740.0,,-11587,24380,4102
2002-09-03,32550.0,32200.0,671473.0,,-51789,-19594,-35
2002-09-04,31000.0,30900.0,320738.0,,8625,5136,0
2002-09-05,31500.0,30800.0,306597.0,,4116,-6638,2453
2002-09-06,30500.0,30250.0,294905.0,,4466,-7126,0
2002-09-09,30300.0,28100.0,483444.0,,96444,-37657,200
2002-09-10,28250.0,28500.0,227644.0,,-6519,7018,402
2002-09-11,28650.0,28950.0,327875.0,,-5180,3840,0
2002-09-12,29000.0,29150.0,185422.0,,3557,4368,-1320
2002-09-13,28600.0,28250.0,209852.0,,453,-5550,-453
2002-09-16,28550.0,28800.0,464244.0,,65163,-62623,870
2002-09-17,30000.0,29650.0,328362.0,,22492,-19380,-670
2002-09-18,28850.0,28350.0,253810.0,,40755,-8340,2586
2002-09-19,28450.0,28500.0,165700.0,,15885,-7580,710
2002-09-23,27900.0,27400.0,282865.0,,103608,-101134,5000
2002-09-24,26800.0,27200.0,198718.0,,-12539,9211,2500
2002-09-25,27000.0,25750.0,274952.0,,66462,-12131,0
2002-09-26,26300.0,26000.0,326273.0,,22735,-21137,3000
2002-09-27,26100.0,26450.0,231121.0,,-24925,19233,980
2002-09-30,25500.0,24900.0,210721.0,,977,-5814,2647
2002-10-01,24000.0,25400.0,286434.0,,18580,3210,-19760
2002-10-02,26150.0,24700.0,252590.0,,-1358,4011,-410
2002-10-04,24150.0,24800.0,218069.0,,1688,513,-2300
2002-10-07,24550.0,25100.0,362653.0,,5618,-11110,4920
2002-10-08,25350.0,26200.0,487200.0,,-8259,6978,-97
2002-10-09,26600.0,25500.0,383056.0,,14904,-15627,0
2002-10-10,25900.0,24700.0,502388.0,,23206,-23593,0
2002-10-11,26300.0,24950.0,673966.0,,-5105,5169,-10
2002-10-14,25700.0,25600.0,453141.0,,-10052,16119,-639
2002-10-15,26200.0,27700.0,2100146.0,,43094,-16148,600
2002-10-16,28100.0,26950.0,665313.0,,-33199,38781,-5150
2002-10-17,27400.0,28500.0,1287830.0,,-123106,69937,14030
2002-10-18,29250.0,29550.0,820124.0,,-83484,67626,3968
2002-10-21,29600.0,29700.0,1594130.0,,-3077,12677,-19500
2002-10-22,30900.0,28350.0,674091.0,,-30260,43193,392
2002-10-23,28550.0,29700.0,521233.0,,-15471,1404,22000
2002-10-24,30200.0,29400.0,561038.0,,-22845,15836,3790
2002-10-25,28700.0,30300.0,475387.0,,-46750,-1921,60536
2002-10-28,31400.0,33350.0,1366808.0,,9753,-9370,4900
2002-10-29,32800.0,31100.0,1113983.0,,-19939,73167,-82000
2002-10-30,31750.0,30100.0,766326.0,,-20046,23814,-2133
2002-10-31,30600.0,29350.0,544587.0,,4245,1211,3674
2002-11-01,29000.0,29350.0,602831.0,,-7303,12499,-900
2002-11-04,29800.0,29950.0,393816.0,,-15917,-5843,23650
2002-11-05,30450.0,30550.0,944345.0,,-100604,39193,58520
2002-11-06,30800.0,30600.0,547335.0,,-23693,19986,500
2002-11-07,30650.0,30000.0,407799.0,,-15986,15986,0
2002-11-08,29500.0,29600.0,274623.0,,21151,-7456,-19598
2002-11-11,29350.0,28700.0,311317.0,,49245,-48627,938
2002-11-12,28200.0,28400.0,260470.0,,7549,-10467,603
2002-11-13,28750.0,28050.0,258127.0,,6608,-4338,0
2002-11-14,28050.0,28200.0,170651.0,,-490,-3083,0
2002-11-15,29000.0,29400.0,397658.0,,2343,2058,2810
2002-11-18,29400.0,29600.0,470097.0,,-59019,36827,-1700
2002-11-19,29900.0,29750.0,262549.0,,-41139,43643,-2422
2002-11-20,29400.0,30350.0,296126.0,,-41548,35947,5142
2002-11-21,31000.0,29950.0,303589.0,,-20420,3702,0
2002-11-22,30800.0,32400.0,3087589.0,,-205075,50764,181069
2002-11-25,32500.0,33200.0,1325000.0,,-283538,278203,3000
2002-11-26,33500.0,33800.0,1211073.0,,-244268,163408,55460
2002-11-27,33250.0,34000.0,543385.0,,-44709,88284,-77200
2002-11-28,34700.0,33700.0,443206.0,,-80692,89507,-9752
2002-11-29,33600.0,35900.0,1286918.0,,-36843,-29641,62739
2002-12-02,36000.0,35800.0,806660.0,,15928,-18587,9829
2002-12-03,36050.0,35950.0,432735.0,,-53407,56020,-748
2002-12-04,35000.0,34150.0,445132.0,,-24788,42033,-8471
2002-12-05,34100.0,36950.0,1656551.0,,-45072,34734,430
2002-12-06,36800.0,37200.0,960004.0,,-58278,-36851,89829
2002-12-09,37600.0,36200.0,377448.0,,-13746,4166,3800
2002-12-10,35200.0,36500.0,462909.0,,-26759,27934,-1105
2002-12-11,36700.0,36900.0,892862.0,,17993,-39457,18478
2002-12-12,37500.0,37350.0,643712.0,,-1329,-29220,36812
2002-12-13,37900.0,36850.0,370884.0,,-44513,17559,-2
2002-12-16,36050.0,35500.0,290747.0,,-52991,53066,-670
2002-12-17,36050.0,35350.0,447357.0,,85893,-40034,160
2002-12-18,34500.0,35500.0,341959.0,,-50992,38902,0
2002-12-20,35850.0,35800.0,428573.0,,44442,-16758,-17234
2002-12-23,35700.0,33400.0,322572.0,,-51927,23465,0
2002-12-24,33500.0,33850.0,356382.0,,-45913,44558,555
2002-12-26,33300.0,33200.0,209403.0,,-24897,28542,0
2002-12-27,32200.0,32500.0,375582.0,,52555,56338,-108875
2002-12-30,32250.0,31500.0,269023.0,,-20889,24574,-2465
2003-01-02,32150.0,34600.0,842535.0,141.32,65700,-47701,-4540
2003-01-03,35400.0,35700.0,867291.0,145.82,-26753,-4615,7716
2003-01-06,35800.0,37500.0,1158485.0,153.17,-78184,27326,51560
2003-01-07,37950.0,37000.0,698845.0,151.13,-93507,15868,86250
2003-01-08,37600.0,39000.0,1561266.0,159.29,6503,-55391,18900
2003-01-09,38000.0,40300.0,1039076.0,164.61,-61615,-4351,75628
2003-01-10,41500.0,38400.0,1078954.0,156.85,-65533,1229,764
2003-01-13,38850.0,40300.0,602502.0,164.61,-85236,120576,-41764
2003-01-14,40000.0,39000.0,650374.0,159.29,-75435,47315,31740
2003-01-15,39900.0,40650.0,717238.0,166.03,-198715,141134,31381
2003-01-16,39950.0,40600.0,479919.0,165.83,-104141,108586,3150
2003-01-17,40300.0,39200.0,893888.0,160.11,-65241,71542,5726
2003-01-20,38700.0,39350.0,304376.0,160.73,-10171,28726,-686
2003-01-21,39050.0,39400.0,335267.0,160.93,-113105,106633,12050
2003-01-22,38700.0,39600.0,434617.0,161.75,-65327,3114,73113
2003-01-23,40000.0,41000.0,540441.0,167.47,-38062,52250,-6804
2003-01-24,40700.0,38500.0,294998.0,157.25,-16643,17884,-6761
2003-01-27,37400.0,37350.0,312108.0,152.56,-18488,25643,2238
2003-01-28,37250.0,37500.0,189776.0,153.17,-14877,12284,0
2003-01-29,37500.0,36250.0,207612.0,148.06,-86749,84613,0
2003-01-30,36300.0,37700.0,224079.0,153.99,-70831,15069,44336
2003-02-03,37500.0,38850.0,172470.0,158.68,-25518,16198,-1000
2003-02-04,39300.0,39300.0,175448.0,160.52,-30831,26819,2666
2003-02-05,39000.0,39400.0,103907.0,160.93,-17218,16044,4084
2003-02-06,39500.0,38700.0,116455.0,158.07,-12724,14399,-1085
2003-02-07,38550.0,38500.0,132002.0,157.25,-19079,13737,420
2003-02-10,38000.0,38500.0,152163.0,157.25,-6419,-6500,15100
2003-02-11,38900.0,39000.0,185020.0,159.29,-23765,16357,3000
2003-02-12,38800.0,39300.0,135876.0,160.52,-25715,25669,-490
2003-02-13,39250.0,39200.0,179689.0,160.11,-6588,8571,-8476
2003-02-14,39000.0,39800.0,97561.0,162.56,-16995,16948,-52
2003-02-17,41200.0,41750.0,352983.0,170.53,3563,15,-30288
2003-02-18,41500.0,41050.0,214327.0,167.67,-16389,31788,-24480
2003-02-19,41950.0,40900.0,196094.0,167.05,-20437,19155,3732
2003-02-20,41000.0,40700.0,113315.0,166.24,1011,-12475,10600
2003-02-21,40700.0,40100.0,116116.0,163.79,23831,-25146,0
2003-02-24,40200.0,41100.0,160537.0,167.87,-21330,21796,-3846
2003-02-25,40200.0,39500.0,155232.0,161.34,-31986,11335,6450
2003-02-26,39650.0,39300.0,174603.0,160.52,41687,-46147,0
2003-02-27,38550.0,39950.0,206187.0,163.17,502,-534,500
2003-02-28,40200.0,38500.0,125721.0,157.25,4877,-10369,716
2003-03-03,38600.0,39100.0,157319.0,159.71,19881,-18571,-181
2003-03-04,38550.0,37400.0,185731.0,152.76,27648,-35540,5206
2003-03-05,36350.0,35900.0,282348.0,146.63,14680,31215,-49605
2003-03-06,36000.0,34600.0,205824.0,141.32,25977,-28875,-4946
2003-03-07,33650.0,31900.0,349198.0,130.3,46712,-55677,-15015
2003-03-10,31300.0,31000.0,282211.0,126.62,14177,-14417,0
2003-03-11,30300.0,31100.0,321702.0,127.03,-61781,12826,44655
2003-03-12,31250.0,33400.0,467921.0,136.42,16088,-4682,7724
2003-03-13,33500.0,32500.0,331819.0,132.74,31241,-46912,13243
2003-03-14,34550.0,34850.0,873852.0,142.34,-26387,-194237,241419
2003-03-17,34850.0,34100.0,326644.0,139.28,-137455,119381,18288
2003-03-18,37000.0,38150.0,594253.0,155.83,-78039,29620,55734
2003-03-19,38150.0,38000.0,597282.0,155.21,-9893,6583,3036
2003-03-20,39300.0,40200.0,752264.0,164.19,-111198,-43757,154215
2003-03-21,40650.0,39700.0,412516.0,162.15,18955,52333,-74168
2003-03-24,40000.0,38000.0,276998.0,155.21,-37375,32405,-80
2003-03-25,36400.0,37700.0,368151.0,153.99,-27028,19495,16103
2003-03-26,38500.0,38800.0,576098.0,158.48,-53086,22825,26670
2003-03-27,38800.0,39800.0,542089.0,162.56,-42597,5825,69000
2003-03-28,40500.0,40500.0,597552.0,165.42,-21397,-40823,62700
