Symbol,쌍용양회_시가(원),쌍용양회_종가(원),쌍용양회_거래량(주),쌍용양회_PER(IFRS-연결),쌍용양회_순매수수량(개인)(주),쌍용양회_순매수수량(기관계)(주),쌍용양회_순매수수량(외국인계)(주)
2015-08-28,19700.0,19050.0,196668.0,14.5,71015,-51067,-22668
2015-08-31,18850.0,18900.0,96696.0,14.38,-5898,1978,3916
2015-09-01,18700.0,18650.0,96808.0,14.19,18621,-14348,-3469
2015-09-02,18500.0,19000.0,96319.0,14.46,-33714,38267,896
2015-09-03,18900.0,20450.0,180235.0,15.56,-21572,37423,-15358
2015-09-04,20100.0,19950.0,169715.0,15.18,-7765,56847,-46520
2015-09-07,20400.0,21300.0,509908.0,16.21,-26758,-5990,32748
2015-09-08,21600.0,19800.0,232287.0,15.07,43093,-15542,-28426
2015-09-09,20000.0,20150.0,267426.0,15.34,799,-76977,76178
2015-09-10,19800.0,21000.0,174155.0,15.98,-27693,9511,18182
2015-09-11,20650.0,21100.0,176052.0,16.06,-7,-4909,5538
2015-09-14,21350.0,19900.0,152146.0,15.14,37392,-36812,-80
2015-09-15,20100.0,19900.0,80033.0,15.14,-1476,-26374,29017
2015-09-16,20250.0,19950.0,80920.0,15.18,11310,-28788,17478
2015-09-17,20250.0,20000.0,119781.0,15.22,-3100,-51330,54921
2015-09-18,20050.0,20400.0,197198.0,15.53,2786,-24336,17687
2015-09-21,20350.0,19750.0,170687.0,15.03,27576,3403,-33063
2015-09-22,19950.0,20000.0,104972.0,15.22,-21525,11186,8716
2015-09-23,19650.0,19200.0,86106.0,14.61,2730,21152,-23882
2015-09-24,19200.0,19450.0,63602.0,14.8,-24825,16501,8611
2015-09-25,19450.0,19800.0,44015.0,15.07,-11821,16950,-4613
2015-09-30,19350.0,19550.0,75342.0,14.88,8471,4594,-12958
2015-10-01,19550.0,19850.0,60101.0,15.11,-7650,13738,-6220
2015-10-02,19800.0,19700.0,78253.0,14.99,24279,-18101,-6178
2015-10-05,19950.0,19600.0,57106.0,14.92,14477,-7607,-6301
2015-10-06,19850.0,20300.0,159256.0,15.45,27589,-53381,25692
2015-10-07,20300.0,19850.0,159412.0,15.11,50748,685,-51433
2015-10-08,22700.0,20600.0,825320.0,15.68,152154,-102325,-49700
2015-10-12,20600.0,20650.0,329834.0,15.72,7064,-26575,18193
2015-10-13,20050.0,20100.0,205710.0,15.3,-4993,18602,-15668
2015-10-14,20000.0,20000.0,112217.0,15.22,-15839,22512,-7028
2015-10-15,20000.0,19900.0,74360.0,15.14,-13563,516,12690
2015-10-16,19800.0,19700.0,76422.0,14.99,-2572,10646,-8074
2015-10-19,19600.0,19700.0,93342.0,14.99,14194,-16391,2197
2015-10-20,19700.0,20150.0,129175.0,15.34,3876,-13708,9832
2015-10-21,20250.0,20000.0,96599.0,15.22,-1636,11077,-10958
2015-10-22,19650.0,19650.0,65017.0,14.95,9327,-6381,-2946
2015-10-23,19700.0,19900.0,83866.0,15.14,-30624,34535,-3911
2015-10-26,20000.0,20150.0,147050.0,15.34,34600,-35636,1036
2015-10-27,20150.0,19900.0,51244.0,15.14,7934,-8941,1007
2015-10-28,19900.0,19750.0,42987.0,15.03,-858,-508,1666
2015-10-29,19650.0,19150.0,96261.0,14.57,24167,-12173,-11926
2015-10-30,19150.0,18050.0,185367.0,13.74,30353,-49070,18973
2015-11-02,17750.0,17500.0,176731.0,13.32,-9243,-32556,43154
2015-11-03,17500.0,17300.0,138449.0,13.17,17619,-46682,28863
2015-11-04,17300.0,16950.0,123457.0,12.9,4401,-15369,13184
2015-11-05,17150.0,17150.0,80442.0,13.05,6651,-16890,10239
2015-11-06,16900.0,16700.0,97250.0,12.71,-9102,-14127,24268
2015-11-09,16700.0,15700.0,126180.0,11.95,15305,-17040,1735
2015-11-10,15650.0,15500.0,111519.0,11.8,-14521,-16557,31078
2015-11-11,15300.0,15750.0,87844.0,11.99,10255,19247,-29502
2015-11-12,15800.0,15400.0,55244.0,11.72,19863,-23146,3188
2015-11-13,15150.0,15700.0,55289.0,11.95,-8323,12496,-4173
2015-11-16,15800.0,15550.0,149757.0,11.83,30131,-15143,-15193
2015-11-17,15600.0,15800.0,38756.0,12.02,3445,-10442,6997
2015-11-18,15850.0,15150.0,68925.0,11.53,23724,-11746,-11917
2015-11-19,15350.0,15800.0,49685.0,12.02,-26786,5314,21985
2015-11-20,15800.0,15900.0,40040.0,12.1,1358,6874,-7867
2015-11-23,15700.0,15500.0,65888.0,11.8,11965,-11056,-909
2015-11-24,15600.0,15600.0,43327.0,11.87,-7602,-9958,17560
2015-11-25,15500.0,15650.0,50294.0,11.91,3436,-20408,16972
2015-11-26,15700.0,16000.0,42706.0,12.18,-18344,11768,6986
2015-11-27,15900.0,15950.0,36907.0,12.14,3328,6926,-11254
2015-11-30,15950.0,16250.0,81160.0,12.37,9392,-572,-10990
2015-12-01,16250.0,15650.0,88789.0,11.91,15888,-22607,6938
2015-12-02,15400.0,15300.0,125388.0,11.64,26717,-28988,2448
2015-12-03,15300.0,15400.0,67541.0,11.72,479,-3852,3373
2015-12-04,15400.0,15400.0,44328.0,11.72,10495,-3785,-6710
2015-12-07,15400.0,15450.0,54766.0,11.76,19982,-5208,-13731
2015-12-08,15300.0,14800.0,56077.0,11.26,4995,-3061,-7393
2015-12-09,14750.0,14900.0,43833.0,11.34,-644,-3275,1743
2015-12-10,14900.0,15500.0,132274.0,11.8,16340,-41435,14806
2015-12-11,15200.0,15150.0,163776.0,11.53,75830,-39766,-36064
2015-12-14,14600.0,14950.0,94980.0,11.38,10325,9973,-20298
2015-12-15,15400.0,15050.0,75784.0,11.45,-6277,13726,-7647
2015-12-16,15150.0,15650.0,74098.0,11.91,-22320,31114,-8899
2015-12-17,16000.0,17150.0,674542.0,13.05,26339,-20055,-6594
2015-12-18,17300.0,16800.0,190823.0,12.79,-3709,-4125,6728
2015-12-21,17000.0,16850.0,113550.0,12.82,18682,-9608,-10792
2015-12-22,16600.0,16400.0,116744.0,12.48,-3254,-4041,7314
2015-12-23,17300.0,16500.0,204387.0,12.56,9946,-18462,7516
2015-12-24,16800.0,16500.0,94607.0,12.56,-36572,21108,15464
2015-12-28,16550.0,16400.0,93425.0,12.48,-26995,20551,5456
2015-12-29,16400.0,16400.0,74708.0,12.48,14434,-17247,1975
2015-12-30,17000.0,16400.0,114856.0,12.48,30674,-37677,6853
2016-01-04,16150.0,15900.0,140500.0,16.57,46560,-51359,4799
2016-01-05,16050.0,16300.0,103030.0,16.99,16489,-32595,16094
2016-01-06,16200.0,16400.0,128320.0,17.09,31725,-31251,-474
2016-01-07,16400.0,16200.0,73542.0,16.88,18030,-1213,-16817
2016-01-08,16300.0,16450.0,74119.0,17.15,-21782,2661,19121
2016-01-11,16100.0,16250.0,62833.0,16.94,15745,-8530,-7215
2016-01-12,16500.0,15800.0,78116.0,16.47,13461,-74,-9306
2016-01-13,15900.0,16050.0,45877.0,16.73,-19196,5594,14301
2016-01-14,16000.0,15900.0,62681.0,16.57,12963,-4334,-9502
2016-01-15,16050.0,16200.0,81478.0,16.88,15274,151,-15425
2016-01-18,16300.0,15950.0,69703.0,16.62,-625,11240,-10615
2016-01-19,16000.0,16000.0,92437.0,16.68,2022,-1205,-817
2016-01-20,16100.0,15500.0,88206.0,16.15,13695,-5912,-7693
2016-01-21,15650.0,14950.0,299519.0,15.58,91675,-144345,52402
2016-01-22,15200.0,15300.0,129155.0,15.95,-39772,7295,32477
2016-01-25,15300.0,15550.0,75633.0,16.21,-35154,7154,28000
2016-01-26,15600.0,15600.0,48698.0,16.26,-14733,16046,-1313
2016-01-27,16000.0,16450.0,119573.0,17.15,-39682,33771,5911
2016-01-28,16300.0,16850.0,125436.0,17.56,-24826,23693,-867
2016-01-29,16700.0,17000.0,70800.0,17.72,-19426,25071,-5645
2016-02-01,17350.0,17250.0,92066.0,17.98,8917,-1779,-7138
2016-02-02,17050.0,16950.0,84011.0,17.67,-1488,-10779,12267
2016-02-03,16950.0,17200.0,64182.0,17.93,-16794,6589,10205
2016-02-04,17650.0,17950.0,114308.0,18.71,-39649,42866,-4217
2016-02-05,17950.0,17600.0,31512.0,18.34,4005,7747,-11752
2016-02-11,17500.0,17450.0,49823.0,18.19,-16410,34925,-18457
2016-02-12,17600.0,16700.0,132986.0,17.41,9303,6748,-16051
2016-02-15,17100.0,17350.0,71648.0,18.08,1301,11888,-13095
2016-02-16,17350.0,16950.0,79108.0,17.67,21100,523,-21199
2016-02-17,16800.0,17250.0,89574.0,17.98,-573,27527,-26954
2016-02-18,17500.0,17500.0,138163.0,18.24,-1950,56995,-54700
2016-02-19,17800.0,18750.0,203907.0,19.54,-36414,33540,8578
2016-02-22,18500.0,19100.0,132444.0,19.91,-10627,46656,-37031
2016-02-23,19200.0,19600.0,112851.0,20.43,-18779,43814,-25035
2016-02-24,19700.0,20000.0,95758.0,20.84,-22445,50760,-28915
2016-02-25,19850.0,19200.0,93120.0,20.01,964,-3733,2119
2016-02-26,19200.0,19800.0,90130.0,20.64,-15582,6140,9715
2016-02-29,19800.0,19350.0,102376.0,20.17,13426,-23855,9763
2016-03-02,19350.0,19250.0,109201.0,20.06,12230,-10261,-9350
2016-03-03,19100.0,18950.0,67298.0,19.75,295,-18695,18400
2016-03-04,19000.0,18950.0,93598.0,19.75,84,-14455,14395
2016-03-07,18850.0,18850.0,97304.0,19.65,32389,-15308,-17081
2016-03-08,18550.0,18900.0,58384.0,19.7,-6862,11685,-4823
2016-03-09,18800.0,19200.0,137523.0,20.01,59037,5774,-64810
2016-03-10,19050.0,18600.0,154316.0,19.39,31700,-42960,10572
2016-03-11,18500.0,18550.0,85319.0,19.33,8510,11719,-20229
2016-03-14,18350.0,18350.0,72328.0,19.13,-5665,34331,-28666
2016-03-15,18250.0,17900.0,78661.0,18.66,8356,13560,-21916
2016-03-16,18000.0,18950.0,152713.0,19.75,-20914,32015,-11101
2016-03-17,18950.0,19250.0,250669.0,20.06,26972,6558,-33530
2016-03-18,19100.0,18300.0,159670.0,19.07,38064,-6194,-25536
2016-03-21,18400.0,18200.0,83907.0,18.97,26436,-10753,-15683
2016-03-22,18300.0,18350.0,47592.0,19.13,4317,11066,-15383
2016-03-23,18400.0,18850.0,72481.0,19.65,-12113,14383,-2270
2016-03-24,19050.0,19200.0,150945.0,20.01,15344,-9055,-7472
2016-03-25,19400.0,19300.0,53686.0,20.12,11795,-2977,-8818
2016-03-28,19300.0,19000.0,60690.0,19.8,4762,5078,-9840
2016-03-29,19300.0,19000.0,87336.0,19.8,9125,11314,-18656
2016-03-30,19000.0,19350.0,109488.0,20.17,10877,17367,-30860
2016-03-31,19350.0,19400.0,86118.0,20.22,-8960,12125,-16283
2016-04-01,19700.0,19300.0,94628.0,20.12,14071,-3500,-19388
2016-04-04,19150.0,19200.0,84210.0,20.01,33288,-42949,-839
2016-04-05,19000.0,19200.0,86845.0,20.01,3766,4032,-14798
2016-04-06,19150.0,19200.0,101827.0,20.01,14933,-13065,-3353
2016-04-07,19200.0,19000.0,88849.0,19.8,17001,-7242,-13727
2016-04-08,18950.0,18900.0,86465.0,19.7,25542,-39876,14587
2016-04-11,18750.0,18800.0,67518.0,19.59,10228,-14237,4428
2016-04-12,18700.0,18850.0,79077.0,19.65,28777,-15621,-12737
2016-04-14,18500.0,19650.0,148567.0,20.48,3587,-8324,6669
2016-04-15,19200.0,19450.0,598603.0,20.27,-1294,8778,-7484
2016-04-18,19150.0,19200.0,74513.0,20.01,23453,-30335,3930
2016-04-19,19400.0,19350.0,52426.0,20.17,-3971,524,2959
2016-04-20,19200.0,18800.0,74203.0,19.59,30050,-17602,-12748
2016-04-21,19000.0,18800.0,58083.0,19.59,9377,-11765,2741
2016-04-22,18600.0,18600.0,54294.0,19.39,13814,-22506,6836
2016-04-25,18500.0,18850.0,60972.0,19.65,21850,-18034,-4317
2016-04-26,18850.0,18850.0,84271.0,19.65,8442,10656,-19098
2016-04-27,18700.0,19150.0,134361.0,19.96,-18886,24551,-9665
2016-04-28,19500.0,19900.0,270168.0,20.74,-34408,39815,-15117
2016-04-29,19650.0,21000.0,664496.0,21.89,374,11264,-21853
2016-05-02,20100.0,18850.0,344232.0,19.65,128336,-145510,15185
2016-05-03,19000.0,18650.0,182894.0,19.44,24224,-38670,14446
2016-05-04,18500.0,18450.0,157735.0,19.23,40123,1323,-41446
2016-05-09,18850.0,18600.0,146716.0,19.39,4175,-21430,17617
2016-05-10,18850.0,18600.0,130353.0,19.39,35760,1179,-36939
2016-05-11,18950.0,18450.0,115424.0,19.23,49884,4767,-53263
2016-05-12,18450.0,18800.0,72592.0,19.59,-5831,23859,-18027
2016-05-13,18900.0,18800.0,86814.0,19.59,6362,-2106,-4256
2016-05-16,18950.0,18950.0,121209.0,19.75,11303,20092,-29050
2016-05-17,18950.0,18800.0,119583.0,19.59,49600,4159,-53648
2016-05-18,18800.0,18700.0,80707.0,19.49,27129,1454,-28583
2016-05-19,18500.0,17950.0,202628.0,18.71,119018,-52306,-67712
2016-05-20,17700.0,18250.0,79693.0,19.02,155,10812,-17978
2016-05-23,18400.0,17850.0,231941.0,18.6,83521,-50077,-42726
2016-05-24,18150.0,18450.0,214264.0,19.23,-10426,-11456,20555
2016-05-25,18000.0,18400.0,92006.0,19.39,-22592,6461,16155
2016-05-26,18400.0,17900.0,111031.0,18.86,12824,6942,-19766
2016-05-27,18300.0,17950.0,70478.0,18.91,2338,10789,-13127
2016-05-30,17850.0,18100.0,91244.0,19.07,-19114,23329,-4215
2016-05-31,17950.0,18300.0,145707.0,19.28,-20442,23115,-2673
2016-06-01,18000.0,17750.0,68789.0,18.7,21955,-13017,-8938
2016-06-02,17700.0,17550.0,93726.0,18.49,13963,1547,-15510
2016-06-03,17500.0,17700.0,60001.0,18.65,-3316,6783,-3467
2016-06-07,17650.0,18600.0,116603.0,19.6,-33493,22469,11024
2016-06-08,18250.0,18150.0,121812.0,19.12,14844,15059,-32879
2016-06-09,18050.0,19100.0,249836.0,20.12,-45066,-4475,51999
2016-06-10,19000.0,19050.0,137330.0,20.07,-17551,-9915,27466
2016-06-13,19000.0,18800.0,75819.0,19.81,-9366,2610,5756
2016-06-14,18600.0,18450.0,137341.0,19.44,-12831,-2450,14314
2016-06-15,18350.0,18500.0,124743.0,19.49,10962,14167,-25129
2016-06-16,18650.0,18050.0,133854.0,19.02,23301,-2300,-20301
2016-06-17,18050.0,17700.0,183596.0,18.65,27901,36056,-63957
2016-06-20,17800.0,17850.0,106473.0,18.81,4860,-20323,15463
2016-06-21,18000.0,18000.0,103569.0,18.97,-3360,-5799,10260
2016-06-22,17950.0,17950.0,70771.0,18.91,-472,6525,-6053
2016-06-23,18050.0,17700.0,134894.0,18.65,8479,1398,-9877
2016-06-24,17700.0,17300.0,189136.0,18.23,5428,12567,-17995
2016-06-27,17300.0,17850.0,115957.0,18.81,-53250,56365,-2080
2016-06-28,17550.0,17700.0,54456.0,18.65,-2258,13623,-11760
2016-06-29,17600.0,17550.0,78489.0,18.49,17213,-11511,-12702
2016-06-30,19200.0,18700.0,1115329.0,19.7,71227,937,-69471
2016-07-01,18750.0,18800.0,290898.0,19.81,26522,-29377,575
2016-07-04,18800.0,18350.0,102130.0,19.33,9819,14420,-24689
2016-07-05,18300.0,18600.0,94286.0,19.6,-14278,19244,-12738
2016-07-06,18450.0,19400.0,258684.0,20.44,-29946,56516,-28755
2016-07-07,19800.0,20400.0,314076.0,21.49,-61247,108599,-48063
2016-07-08,20400.0,19800.0,158452.0,20.86,9345,40310,-54385
2016-07-11,20200.0,20200.0,98452.0,21.28,-30586,35281,1885
2016-07-12,19900.0,20550.0,178374.0,21.65,-33050,50288,-13983
2016-07-13,20150.0,20200.0,160127.0,21.28,5494,17706,-20890
2016-07-14,20200.0,20500.0,97551.0,21.6,-20673,31990,-5019
2016-07-15,20550.0,20100.0,143754.0,21.18,-3287,28059,-20130
2016-07-18,19900.0,19950.0,91940.0,21.02,-19746,17615,6442
2016-07-19,20150.0,19700.0,146621.0,20.76,1114,-19967,18470
2016-07-20,19700.0,19600.0,122911.0,20.65,-10941,-4119,19108
2016-07-21,19500.0,19400.0,91317.0,20.44,-11486,8741,7645
2016-07-22,19500.0,19050.0,72369.0,20.07,2539,-1942,-1645
2016-07-25,19050.0,18700.0,113009.0,19.7,13046,-47777,29321
2016-07-26,18750.0,19000.0,73885.0,20.02,-1020,5531,-4511
2016-07-27,19000.0,19000.0,60711.0,20.02,5496,205,-7686
2016-07-28,18700.0,19050.0,79144.0,20.07,-17818,25526,-7708
2016-07-29,19000.0,19100.0,78103.0,20.12,-9117,8081,-2357
2016-08-01,19100.0,18600.0,79568.0,19.6,8184,-3152,-686
2016-08-02,18250.0,18200.0,138454.0,19.18,-13104,-18309,29863
2016-08-03,17900.0,18100.0,136047.0,19.07,21795,-23549,1754
2016-08-04,17900.0,17700.0,251411.0,18.65,102746,-91149,-12734
2016-08-05,17650.0,17850.0,184723.0,18.81,48844,-77915,25905
2016-08-08,18050.0,18050.0,94537.0,19.02,-3503,-14629,18132
2016-08-09,17950.0,18200.0,114442.0,19.18,-21375,1312,21365
2016-08-10,18100.0,18100.0,84472.0,19.07,4936,3191,-8127
2016-08-11,18150.0,18300.0,124069.0,19.28,-16908,29551,-12722
2016-08-12,18300.0,18350.0,75347.0,19.33,-8089,11117,-2557
2016-08-16,18450.0,18400.0,120141.0,19.39,-32843,59505,-26662
2016-08-17,18400.0,18150.0,78590.0,19.12,-5178,27790,-18841
2016-08-18,18150.0,18050.0,103242.0,19.02,60850,-24096,-16961
2016-08-19,18050.0,17900.0,122658.0,18.86,68116,-49192,-18007
2016-08-22,17900.0,17650.0,83061.0,18.6,45023,-25462,-11158
2016-08-23,17700.0,17450.0,94023.0,18.39,34753,-28487,6534
2016-08-24,17500.0,16950.0,166148.0,17.86,58611,-67520,9055
2016-08-25,17150.0,17200.0,94100.0,18.12,9694,2754,-20368
2016-08-26,17150.0,17500.0,14597254.0,18.44,12726,-14192,-14518972
2016-08-29,17750.0,17850.0,123236.0,18.81,19223,6372,-25595
2016-08-30,17750.0,17700.0,61524.0,18.65,-1528,13281,-11753
2016-08-31,17700.0,17600.0,89671.0,18.54,14895,-18286,3391
2016-09-01,17300.0,17200.0,74636.0,18.12,12941,-5859,-7082
2016-09-02,17100.0,17200.0,52335.0,18.12,22492,-16115,-6377
2016-09-05,17400.0,17800.0,103557.0,18.76,-21210,29697,-8601
2016-09-06,17800.0,17550.0,76713.0,18.49,9469,-9587,118
2016-09-07,17450.0,17500.0,59489.0,18.44,20024,-8433,-11591
2016-09-08,17400.0,17450.0,135525.0,18.39,5207,14700,-19666
2016-09-09,17300.0,17100.0,124754.0,18.02,45893,-30253,-15642
2016-09-12,17100.0,17050.0,62566.0,17.96,-13136,15506,-2255
2016-09-13,17050.0,16000.0,185893.0,16.86,76618,-61265,-17157
2016-09-19,15750.0,16050.0,111572.0,16.91,31197,-50509,18912
2016-09-20,15900.0,14550.0,664022.0,15.33,205995,-220904,1931
2016-09-21,14550.0,15450.0,384204.0,16.28,-26462,-395,28498
2016-09-22,15450.0,15450.0,114531.0,16.28,16454,459,-16913
2016-09-23,16100.0,15850.0,156523.0,16.7,-25477,41896,-16419
2016-09-26,16000.0,15950.0,69777.0,16.81,19623,-3162,-11866
2016-09-27,16400.0,16350.0,75245.0,17.23,6905,24743,-26243
2016-09-28,16300.0,16250.0,33184.0,17.12,2481,14464,-16945
2016-09-29,16450.0,16350.0,64626.0,17.23,-4139,12733,-8594
2016-09-30,16050.0,16300.0,95099.0,17.17,-13958,23291,-9333
2016-10-04,16600.0,16500.0,86542.0,17.39,1123,6245,-7368
2016-10-05,16250.0,16400.0,100353.0,17.28,12262,23797,-45084
2016-10-06,16350.0,16400.0,87287.0,17.28,11020,-760,-20329
2016-10-07,16300.0,16350.0,108768.0,17.23,4828,32836,-37787
2016-10-10,16700.0,17000.0,230567.0,17.91,-56069,84437,-28433
2016-10-11,17450.0,17400.0,105618.0,18.33,-24500,75468,-51059
2016-10-12,17800.0,17550.0,122139.0,18.49,-15667,68284,-52957
2016-10-13,17500.0,16800.0,103423.0,17.7,25665,-18974,-6691
2016-10-14,16950.0,16950.0,98671.0,17.86,-9731,25285,-15552
2016-10-17,17300.0,16150.0,135835.0,17.02,51939,-31787,-20152
2016-10-18,16300.0,16550.0,62513.0,17.44,-5033,-4895,9928
2016-10-19,16400.0,16200.0,84326.0,17.07,36804,-14786,-22021
2016-10-20,16200.0,16550.0,56448.0,17.44,1436,7789,-9225
2016-10-21,16700.0,16350.0,52382.0,17.23,15828,4899,-20713
2016-10-24,16450.0,17100.0,95376.0,18.02,-13582,18987,-5405
2016-10-25,17250.0,17100.0,69562.0,18.02,2642,24564,-27206
2016-10-26,17100.0,16850.0,66159.0,17.75,24011,4894,-27905
2016-10-27,17000.0,17100.0,71660.0,18.02,3664,23163,-26825
2016-10-28,16900.0,16400.0,85681.0,17.28,27426,-18651,-9122
2016-10-31,16150.0,16050.0,68197.0,16.91,4377,-5886,-2250
2016-11-01,15950.0,15650.0,150776.0,16.49,34322,-35354,932
2016-11-02,15550.0,15500.0,153143.0,16.33,16989,-25332,8341
2016-11-03,15700.0,15600.0,116187.0,16.44,-42817,47826,-4732
2016-11-04,15950.0,16400.0,141062.0,17.28,-7507,18303,-10939
2016-11-07,16800.0,16250.0,76425.0,17.12,-7578,29590,-19345
2016-11-08,16350.0,16400.0,43571.0,17.28,-10128,14719,-4591
2016-11-09,16600.0,15900.0,117190.0,16.75,-29735,26115,3429
2016-11-10,16200.0,16750.0,109544.0,17.65,-24047,28545,-4551
2016-11-11,17000.0,17500.0,144119.0,18.44,-80137,101129,-20985
2016-11-14,17550.0,17800.0,155784.0,18.76,-35993,20428,15365
2016-11-15,17950.0,17550.0,114726.0,18.49,-19836,45291,-26565
2016-11-16,17450.0,17700.0,106775.0,18.65,-18072,17713,-1724
2016-11-17,17450.0,17650.0,72191.0,18.6,-10109,7621,2352
2016-11-18,17550.0,17200.0,82302.0,18.12,6513,-13073,3810
2016-11-21,17450.0,17100.0,44204.0,18.02,4891,-8584,526
2016-11-22,17050.0,17050.0,65156.0,17.96,8710,-17641,8931
2016-11-23,16850.0,16500.0,62492.0,17.39,16120,-23456,7236
2016-11-24,16600.0,16550.0,58539.0,17.44,-8086,2003,5983
2016-11-25,16750.0,16700.0,51082.0,17.6,-3786,12626,-8840
2016-11-28,16650.0,16650.0,54362.0,17.54,-7956,8923,-710
2016-11-29,16550.0,17100.0,92693.0,18.02,-24051,15038,9013
2016-11-30,17200.0,16750.0,66666.0,17.65,17247,-6445,-10802
2016-12-01,16450.0,16100.0,63485.0,16.96,11859,-7664,-4395
2016-12-02,16150.0,15750.0,101692.0,16.6,32468,-23993,-8775
2016-12-05,15750.0,15750.0,68039.0,16.6,3088,5283,9031
2016-12-06,16250.0,15350.0,143206.0,16.17,-1899,-1634,12137
2016-12-07,15400.0,15100.0,104202.0,15.91,60470,-11923,-48649
2016-12-08,15100.0,15500.0,124327.0,16.33,303,36510,-36893
2016-12-09,15200.0,14850.0,130573.0,15.65,43656,-4138,-39818
2016-12-12,15000.0,15000.0,96491.0,15.8,37889,-2288,-35604
2016-12-13,14950.0,15050.0,98951.0,15.86,14529,16933,-31462
2016-12-14,15050.0,14850.0,130541.0,15.65,2467,11411,-14158
2016-12-15,14800.0,15150.0,90697.0,15.96,5147,16819,-21966
2016-12-16,15000.0,15200.0,93041.0,16.02,11882,1410,-13293
2016-12-19,15200.0,14850.0,91697.0,15.65,40955,-15209,-25948
2016-12-20,14900.0,14800.0,58415.0,15.59,26269,-15608,-10661
2016-12-21,14800.0,14600.0,56137.0,15.38,22698,-20358,-2340
2016-12-22,14600.0,14800.0,41128.0,15.59,338,3648,-3986
2016-12-23,15100.0,14450.0,255348.0,15.23,111589,-78767,-32825
2016-12-26,14300.0,13400.0,611891.0,14.12,270883,-261739,-11953
2016-12-27,13500.0,13500.0,285717.0,14.22,56671,-82570,25878
2016-12-28,13250.0,14650.0,532805.0,15.44,-98519,71131,25569
2016-12-29,14700.0,14800.0,182960.0,15.59,-22779,54476,-31697
2017-01-02,14950.0,14700.0,64327.0,7.34,3928,11254,-15182
2017-01-03,14700.0,14150.0,129104.0,7.07,33294,-45257,11963
2017-01-04,14100.0,14300.0,169784.0,7.14,-16215,-4747,21480
2017-01-05,14200.0,14250.0,111878.0,7.12,-24122,23378,333
2017-01-06,14300.0,14200.0,75458.0,7.09,4703,-10364,5661
2017-01-09,14200.0,13900.0,87677.0,6.94,8619,-23714,15095
2017-01-10,13850.0,14600.0,165140.0,7.29,-4404,12003,-8498
2017-01-11,14400.0,14650.0,127959.0,7.32,12582,9563,-28305
2017-01-12,14550.0,15150.0,190759.0,7.57,-15274,31124,-15774
2017-01-13,15150.0,15250.0,108431.0,7.62,1500,36040,-31312
2017-01-16,15200.0,15000.0,139890.0,7.49,7437,10443,-17599
2017-01-17,15100.0,14900.0,76103.0,7.44,-24842,20698,4325
2017-01-18,14800.0,15150.0,76572.0,7.57,710,18578,-19014
2017-01-19,15050.0,14900.0,58167.0,7.44,15594,-5301,-10293
2017-01-20,15200.0,15050.0,84471.0,7.52,-34076,41987,-7965
2017-01-23,14900.0,14650.0,70332.0,7.32,40032,-24189,-15861
2017-01-24,14500.0,14500.0,42480.0,7.24,4952,-6428,1476
2017-01-25,14700.0,13850.0,116087.0,6.92,14734,-32369,17635
2017-01-26,13850.0,13800.0,93899.0,6.89,9672,-20118,10295
2017-01-31,13650.0,14200.0,77739.0,7.09,10558,-263,-10295
2017-02-01,14250.0,14200.0,88799.0,7.09,32429,-32551,122
2017-02-02,14000.0,14200.0,46863.0,7.09,5973,-5699,-148
2017-02-03,14200.0,14300.0,109306.0,7.14,-1944,-9481,11972
2017-02-06,14650.0,14450.0,68936.0,7.22,14104,4858,-18962
2017-02-07,14750.0,14100.0,117282.0,7.04,3346,-10197,8077
2017-02-08,14000.0,14550.0,100899.0,7.27,-26571,16616,9955
2017-02-09,14550.0,14900.0,105098.0,7.44,16107,-14433,-1675
2017-02-10,15200.0,15700.0,180004.0,7.84,-82123,63689,18760
2017-02-13,15700.0,15750.0,93652.0,7.87,-7193,22242,-15047
2017-02-14,15850.0,15950.0,83798.0,7.97,-28709,20623,8086
2017-02-15,15650.0,16200.0,68336.0,8.09,-44086,20161,23925
2017-02-16,16250.0,15900.0,74381.0,7.94,1534,-10496,8962
2017-02-17,15900.0,15900.0,69268.0,7.94,-9580,18628,-9048
