Symbol,POSCO_시가(원),POSCO_종가(원),POSCO_거래량(주),POSCO_PER(IFRS-연결),POSCO_순매수수량(개인)(주),POSCO_순매수수량(기관계)(주),POSCO_순매수수량(외국인계)(주)
2010-12-01,455000.0,457000.0,126915.0,12.38,8395,-4714,1849
2010-12-02,460000.0,465500.0,335773.0,12.61,-89549,-74849,185093
2010-12-03,471000.0,469000.0,240528.0,12.71,-47660,-34871,74909
2010-12-06,471000.0,468000.0,159457.0,12.68,4893,-34155,26453
2010-12-07,469000.0,474500.0,381576.0,12.85,-85951,64918,23045
2010-12-08,475500.0,469000.0,269142.0,12.71,37639,-29777,15407
2010-12-09,470000.0,469000.0,418145.0,12.71,51693,-90512,27410
2010-12-10,469000.0,467500.0,191245.0,12.66,30558,-34623,1007
2010-12-13,470500.0,475500.0,259584.0,12.88,-46108,16011,22895
2010-12-14,477500.0,477500.0,205814.0,12.94,-3957,9776,23868
2010-12-15,478500.0,474000.0,206533.0,12.84,36652,-42017,17083
2010-12-16,473000.0,470000.0,197684.0,12.73,28331,2386,-30664
2010-12-17,469000.0,473500.0,225915.0,12.83,1195,-34532,39635
2010-12-20,469000.0,469000.0,257733.0,12.71,9988,-7282,-3575
2010-12-21,470500.0,493000.0,751475.0,13.36,-181574,138986,7705
2010-12-22,493500.0,494000.0,318981.0,13.38,-65094,1553,57003
2010-12-23,492000.0,496000.0,234000.0,13.44,-64277,20542,26927
2010-12-24,496000.0,491000.0,165770.0,13.3,-4986,-21553,14563
2010-12-27,488500.0,490000.0,164710.0,13.27,-35092,-2886,28854
2010-12-28,488000.0,493000.0,179369.0,13.36,-75467,46093,31570
2010-12-29,489000.0,487000.0,189730.0,13.19,44339,-38650,-837
2010-12-30,487000.0,487000.0,152835.0,13.19,-14494,-3124,14366
2011-01-03,487000.0,486000.0,170542.0,10.32,16894,-39884,28679
2011-01-04,483500.0,499500.0,571314.0,10.61,-215254,141725,82675
2011-01-05,502000.0,507000.0,426614.0,10.77,-154917,57523,76974
2011-01-06,511000.0,507000.0,290916.0,10.77,-89283,72726,26479
2011-01-07,504000.0,491000.0,435325.0,10.43,99928,-23286,-77439
2011-01-10,491000.0,488500.0,269064.0,10.37,24476,-27767,-6476
2011-01-11,491000.0,496500.0,278848.0,10.54,-45285,-1058,49732
2011-01-12,492500.0,494000.0,208518.0,10.49,13801,29608,-19491
2011-01-13,491500.0,481000.0,549729.0,10.21,258816,-64806,-169540
2011-01-14,476000.0,476000.0,871473.0,10.11,176434,194766,-18865
2011-01-17,477500.0,469500.0,399610.0,9.97,156621,-73040,-62715
2011-01-18,465000.0,466000.0,287793.0,9.9,66832,-38183,-15665
2011-01-19,470500.0,475500.0,367923.0,10.1,22639,-5392,-28029
2011-01-20,473000.0,475500.0,221929.0,10.1,36007,-27356,1772
2011-01-21,473000.0,469500.0,218175.0,9.97,12727,30782,-43486
2011-01-24,466000.0,474000.0,194777.0,10.07,21559,6195,-29325
2011-01-25,479500.0,474000.0,191265.0,10.07,-27179,22194,-15548
2011-01-26,473000.0,472500.0,162798.0,10.03,19368,-6643,-14323
2011-01-27,474500.0,468000.0,283569.0,9.94,77636,-36451,-21138
2011-01-28,463000.0,462000.0,322180.0,9.81,76924,-2357,-69737
2011-01-31,460500.0,454000.0,367222.0,9.64,39445,-21553,-20957
2011-02-01,467500.0,461000.0,289074.0,9.79,-21049,70616,-45904
2011-02-07,465500.0,472000.0,378986.0,10.02,-64235,48185,-8566
2011-02-08,469500.0,482500.0,578845.0,10.25,-157939,209533,-61316
2011-02-09,484500.0,482000.0,272817.0,10.24,-72829,96158,-28717
2011-02-10,478500.0,484500.0,557754.0,10.29,-107946,210340,-130898
2011-02-11,491500.0,480000.0,293742.0,10.19,-56462,90435,-24125
2011-02-14,479000.0,488000.0,276716.0,10.36,-65740,70778,-9487
2011-02-15,485500.0,482500.0,235259.0,10.25,3160,49333,-52745
2011-02-16,482500.0,485500.0,237945.0,10.31,-98536,69464,-2954
2011-02-17,488500.0,488000.0,254548.0,10.36,-61164,74609,-11490
2011-02-18,488000.0,488500.0,173177.0,10.37,-20268,31700,1478
2011-02-21,485000.0,472500.0,427784.0,10.03,57516,-54551,24479
2011-02-22,470000.0,466500.0,357708.0,9.91,-38049,21712,20111
2011-02-23,465000.0,468500.0,291926.0,9.95,-75220,39228,10482
2011-02-24,468500.0,466500.0,288956.0,9.91,-59437,71946,-25435
2011-02-25,464000.0,461000.0,343285.0,9.79,46096,71512,-90027
2011-02-28,460500.0,460000.0,186565.0,9.77,361,32735,-21013
2011-03-02,457000.0,459500.0,159712.0,9.76,2977,-11144,15265
2011-03-03,459500.0,462000.0,157882.0,9.81,25290,-28863,11308
2011-03-04,465500.0,465000.0,199887.0,9.87,19844,-73750,29578
2011-03-07,465000.0,457500.0,207745.0,9.72,60300,-38214,6337
2011-03-08,459000.0,461500.0,207238.0,9.8,-17879,-40950,23020
2011-03-09,462500.0,465500.0,187504.0,9.89,-32590,43769,-10424
2011-03-10,465000.0,456000.0,341336.0,9.68,77067,22190,-114894
2011-03-11,452000.0,450500.0,278311.0,9.57,89630,-10294,-64986
2011-03-14,472000.0,488000.0,1121482.0,10.36,-132133,214917,-92124
2011-03-15,487000.0,471000.0,602594.0,10.0,-73187,125518,-40153
2011-03-16,485000.0,482000.0,378496.0,10.24,-136402,67822,16841
2011-03-17,477500.0,486500.0,411590.0,10.33,-153320,96605,60154
2011-03-18,490500.0,502000.0,625169.0,10.66,-249776,191426,51062
2011-03-21,508000.0,508000.0,335437.0,10.79,-91297,21146,66766
2011-03-22,509000.0,507000.0,309226.0,10.77,-53784,30484,14800
2011-03-23,505000.0,499500.0,279466.0,10.61,9931,-26019,3534
2011-03-24,496000.0,497500.0,275802.0,10.56,29155,-84505,51314
2011-03-25,502000.0,502000.0,334770.0,10.66,-49322,39806,4250
2011-03-28,504000.0,516000.0,522408.0,10.96,-171333,169490,16767
2011-03-29,516000.0,517000.0,270432.0,10.98,-31516,-4189,58173
2011-03-30,519000.0,514000.0,396342.0,10.92,-51347,-30263,91084
2011-03-31,516000.0,505000.0,609613.0,10.72,110510,-235688,137241
2011-04-01,497500.0,500000.0,409408.0,10.62,92054,-77633,-25471
2011-04-04,503000.0,505000.0,333672.0,10.72,-29285,-114608,140756
2011-04-05,503000.0,505000.0,240800.0,10.72,-32085,-73152,101202
2011-04-06,502000.0,493000.0,425362.0,10.47,129152,-135431,29345
2011-04-07,495000.0,490000.0,330173.0,10.41,83809,-92386,28792
2011-04-08,488500.0,486500.0,434632.0,10.33,145559,-155812,52792
2011-04-11,483500.0,480000.0,367389.0,10.19,127892,-105241,-1440
2011-04-12,479000.0,482000.0,250551.0,10.24,11519,-34791,48908
2011-04-13,484500.0,485500.0,183387.0,10.31,13272,-54907,53108
2011-04-14,489500.0,490000.0,408484.0,10.41,30591,-113332,75175
2011-04-15,492500.0,491000.0,351041.0,10.43,-38283,45045,-22947
2011-04-18,489000.0,476000.0,447938.0,10.11,111071,-79602,-10138
2011-04-19,477000.0,476000.0,369054.0,10.11,52219,10417,-54293
2011-04-20,486000.0,489000.0,397078.0,10.38,-72668,-9896,52642
2011-04-21,493000.0,478500.0,573960.0,10.16,132909,-238045,89770
2011-04-22,479000.0,481000.0,247951.0,10.21,820,-89651,89956
2011-04-25,485000.0,472000.0,386702.0,10.02,177625,-170388,7820
2011-04-26,472000.0,471000.0,315274.0,10.0,45580,-95152,40305
2011-04-27,472000.0,476000.0,329570.0,10.11,-57418,-64410,112334
2011-04-28,475000.0,474000.0,247954.0,10.07,12358,-21746,52479
2011-04-29,466500.0,468000.0,417854.0,9.94,133124,-108124,-21106
2011-05-02,470500.0,474000.0,198211.0,10.07,-25634,-26710,24509
2011-05-03,483000.0,475000.0,275555.0,10.09,-45297,41698,-7242
2011-05-04,477000.0,475500.0,249752.0,10.1,-26281,-14956,40462
2011-05-06,475500.0,472500.0,219730.0,10.03,10766,-3709,12177
2011-05-09,471500.0,469000.0,195708.0,9.96,13287,-27512,61987
2011-05-11,472000.0,470000.0,205682.0,9.98,28720,-58739,42073
2011-05-12,467000.0,462500.0,290624.0,9.82,84514,-35212,-41375
2011-05-13,464500.0,465000.0,283000.0,9.87,-2998,52836,-47737
2011-05-16,463000.0,457500.0,261869.0,9.72,66014,5195,-70527
2011-05-17,455500.0,455000.0,184697.0,9.66,18895,-15612,-3074
2011-05-18,456500.0,460000.0,218841.0,9.77,-13820,-18121,27984
2011-05-19,457000.0,454500.0,255239.0,9.65,43877,-36407,-4348
2011-05-20,458000.0,454500.0,204936.0,9.65,34417,-16112,-21160
2011-05-23,452000.0,447000.0,250188.0,9.49,54542,-36009,-20267
2011-05-24,449000.0,445000.0,155756.0,9.45,-3708,-8468,12766
2011-05-25,446000.0,437000.0,286575.0,9.28,36459,-41604,5942
2011-05-26,442000.0,440000.0,292513.0,9.34,13129,-112391,87974
2011-05-27,440000.0,436500.0,323061.0,9.27,78509,-38591,-29138
2011-05-30,434500.0,431500.0,181176.0,9.16,15462,-32657,23263
2011-05-31,432000.0,437500.0,279128.0,9.29,-39118,-10324,-15659
2011-06-01,436000.0,436000.0,257169.0,9.26,29385,26745,-64838
2011-06-02,436000.0,432500.0,197077.0,9.18,18115,12411,-8268
2011-06-03,431000.0,432000.0,174770.0,9.17,14496,12030,-53448
2011-06-07,431000.0,432500.0,197326.0,9.18,3814,12263,-20485
2011-06-08,437500.0,433000.0,301050.0,9.2,16310,82954,-90307
2011-06-09,433000.0,437500.0,469149.0,9.29,-12548,168283,-138069
2011-06-10,440000.0,435000.0,184482.0,9.24,15847,16062,-7406
2011-06-13,434000.0,436500.0,157696.0,9.27,-19663,23137,-33082
2011-06-14,437500.0,435000.0,222541.0,9.24,-10674,-1923,1323
2011-06-15,435500.0,432000.0,295633.0,9.17,16932,-74937,55802
2011-06-16,426000.0,422000.0,182109.0,8.96,31468,-2855,-10365
2011-06-17,425000.0,421000.0,203789.0,8.94,-24334,842,-3726
2011-06-20,419500.0,421500.0,170137.0,8.95,-9481,16319,-6406
2011-06-21,424000.0,439000.0,404996.0,9.32,-102366,132161,-43925
2011-06-22,439000.0,440500.0,228028.0,9.35,-27503,80628,-58974
2011-06-23,439000.0,440500.0,152816.0,9.35,-2396,18585,-11154
2011-06-24,437000.0,455000.0,440892.0,9.66,-139530,151745,-33528
2011-06-27,453500.0,454500.0,230817.0,9.65,-6756,67576,-18542
2011-06-28,455000.0,458000.0,295661.0,9.73,-91804,127695,-67415
2011-06-29,465000.0,461000.0,164599.0,9.79,-41090,21629,13344
2011-06-30,457000.0,464000.0,152129.0,9.85,-35872,14012,24939
2011-07-01,464000.0,458500.0,247491.0,9.74,-11084,20935,-1217
2011-07-04,460000.0,462500.0,125503.0,9.82,-23341,-823,9494
2011-07-05,458500.0,465000.0,195207.0,9.87,-67750,40867,26256
2011-07-06,461500.0,466000.0,160917.0,9.9,-15089,10194,3921
2011-07-07,459500.0,464500.0,162353.0,9.86,-38819,21227,23274
2011-07-08,464500.0,470500.0,232789.0,9.99,-27154,20709,2528
2011-07-11,473000.0,465500.0,202062.0,9.89,13976,-18314,4140
2011-07-12,460000.0,459000.0,198749.0,9.75,-21062,36938,-11192
2011-07-13,460000.0,459000.0,166194.0,9.75,4959,8451,-941
2011-07-14,461000.0,463500.0,252543.0,9.84,2081,-43921,71273
2011-07-15,458000.0,461500.0,116910.0,9.8,3946,-9134,-1078
2011-07-18,456000.0,446500.0,281381.0,9.48,59068,-47906,14658
2011-07-19,443000.0,447500.0,132693.0,9.5,-8272,6519,-24077
2011-07-20,449000.0,457000.0,240435.0,9.7,-53023,81392,-63011
2011-07-21,458000.0,470000.0,391077.0,9.98,-178504,209292,-37490
2011-07-22,470500.0,474000.0,202073.0,10.07,-77918,86641,-15248
2011-07-25,469000.0,476000.0,298718.0,10.11,-98649,178135,-73077
2011-07-26,471500.0,480000.0,217718.0,10.19,-91132,83991,-5859
2011-07-27,471000.0,473500.0,235714.0,10.06,3056,69742,-77381
2011-07-28,463500.0,467000.0,165163.0,9.92,1535,39543,-34690
2011-07-29,463500.0,464500.0,121915.0,9.86,3809,7429,1270
2011-08-01,463000.0,471500.0,229443.0,10.01,-30979,38221,-25336
2011-08-02,468000.0,470000.0,251551.0,9.98,-20785,73326,-37069
2011-08-03,460500.0,461500.0,284336.0,9.8,9101,77735,-50870
2011-08-04,455500.0,453000.0,233064.0,9.62,8325,44807,-70778
2011-08-05,439000.0,443000.0,374988.0,9.41,-46328,93641,-58136
2011-08-08,440000.0,432500.0,423651.0,9.18,-62793,131179,-81268
2011-08-09,414000.0,408000.0,653699.0,8.66,9970,120816,-136406
2011-08-10,420500.0,399000.0,769392.0,8.47,222426,22102,-235846
2011-08-11,385500.0,389500.0,606142.0,8.27,122363,-32047,-79104
2011-08-12,398000.0,387500.0,403768.0,8.23,59490,-44012,-28868
2011-08-16,400000.0,416000.0,422435.0,8.83,-104550,42520,56410
2011-08-17,409000.0,410000.0,254782.0,8.71,15700,45220,-62998
2011-08-18,408000.0,398500.0,283270.0,8.46,37537,-31210,13889
2011-08-19,390000.0,382000.0,447036.0,8.11,25257,-50177,-34167
2011-08-22,385000.0,387500.0,257211.0,8.23,-35144,45952,-34048
2011-08-23,391000.0,391000.0,298112.0,8.3,20463,74263,-65379
2011-08-24,396000.0,382500.0,250460.0,8.12,57032,-16053,4576
2011-08-25,382500.0,387000.0,220160.0,8.22,6076,8024,-5780
2011-08-26,383000.0,385500.0,127619.0,8.19,-5415,-6656,13897
2011-08-29,390000.0,394500.0,266066.0,8.38,-12830,46534,-34128
2011-08-30,399500.0,401000.0,166166.0,8.52,236,-11708,2687
2011-08-31,401000.0,404500.0,160986.0,8.59,-6632,-11232,10433
2011-09-01,403000.0,407500.0,362540.0,8.65,-91741,30604,71466
2011-09-02,408000.0,407500.0,151597.0,8.65,-837,-6614,22877
2011-09-05,402000.0,396000.0,202118.0,8.41,2136,2717,-6751
2011-09-06,398000.0,403000.0,333251.0,8.56,-29628,82454,-60270
2011-09-07,410000.0,418000.0,398433.0,8.88,-85539,186528,-126299
2011-09-08,427000.0,429500.0,331813.0,9.12,-86928,113124,-26712
2011-09-09,427000.0,416000.0,200810.0,8.83,-7245,1206,17087
2011-09-14,410000.0,404000.0,227637.0,8.58,26652,-20932,-18978
2011-09-15,411000.0,411500.0,198318.0,8.74,-28094,37960,-12508
2011-09-16,420500.0,424500.0,239998.0,9.01,-79119,41143,-5478
2011-09-19,418000.0,414000.0,195602.0,8.79,19325,-27914,34669
2011-09-20,416500.0,413000.0,212624.0,8.77,10711,-57420,22493
2011-09-21,408000.0,403500.0,483697.0,8.57,147549,-211526,90148
2011-09-22,395500.0,386000.0,328685.0,8.2,109965,-66668,30704
2011-09-23,374500.0,362000.0,430308.0,7.69,83730,-77857,-4199
2011-09-26,362000.0,358500.0,294537.0,7.61,-30170,-9620,17649
2011-09-27,367000.0,368500.0,395516.0,7.83,3188,9314,-24416
2011-09-28,371000.0,368000.0,260065.0,7.81,-25051,2023,77182
2011-09-29,372500.0,377000.0,208794.0,8.01,-9640,-44973,58070
2011-09-30,372000.0,371000.0,317920.0,7.88,92189,-106711,16181
2011-10-04,355000.0,352500.0,292955.0,7.49,59561,-47570,-18539
2011-10-05,352500.0,351000.0,319729.0,7.45,-13625,-22934,2308
2011-10-06,355500.0,360000.0,233992.0,7.64,-24974,7895,11342
2011-10-07,367000.0,376000.0,332460.0,7.98,-96670,45575,58610
2011-10-10,370500.0,374000.0,165351.0,7.94,-9445,32131,-11790
2011-10-11,383000.0,385000.0,321872.0,8.18,-84421,-3378,82528
2011-10-12,378000.0,373500.0,308303.0,7.93,55769,13916,-41691
2011-10-13,379000.0,376000.0,245582.0,7.98,-7603,310,18938
2011-10-14,376500.0,374000.0,234356.0,7.94,36319,-46228,14995
2011-10-17,379000.0,376500.0,165298.0,8.0,28533,-46321,13489
2011-10-18,370500.0,366000.0,259013.0,7.77,76243,-90141,25773
2011-10-19,371000.0,372500.0,163828.0,7.91,1180,-33706,26528
2011-10-20,370000.0,359500.0,291709.0,7.63,94075,-101293,8884
2011-10-21,361000.0,360500.0,217899.0,7.66,65527,-52570,-6420
2011-10-24,364000.0,363500.0,352059.0,7.72,50594,-116491,47589
2011-10-25,363500.0,366000.0,237954.0,7.77,-13766,-8150,22064
2011-10-26,365000.0,367000.0,221419.0,7.79,-16501,30,8996
2011-10-27,368500.0,385000.0,467994.0,8.18,-138970,132874,-9074
2011-10-28,394000.0,391000.0,337287.0,8.3,-114938,49486,57016
2011-10-31,391000.0,389000.0,157464.0,8.26,-18811,18973,7401
2011-11-01,385500.0,381000.0,195289.0,8.09,24811,-51821,44865
2011-11-02,372000.0,377500.0,220549.0,8.02,-18533,-1689,37085
2011-11-03,378000.0,375500.0,153604.0,7.97,20907,1085,3571
2011-11-04,380500.0,379000.0,234713.0,8.05,26036,16268,-72966
2011-11-07,379000.0,378500.0,418589.0,8.04,16713,6085,3307
2011-11-08,382000.0,380500.0,172403.0,8.08,-16793,12515,-9274
2011-11-09,386000.0,383500.0,158208.0,8.14,-20391,-20523,-2522
2011-11-10,373500.0,363000.0,334235.0,7.71,-3685,37064,4203
2011-11-11,369500.0,368000.0,174478.0,7.81,36107,-7096,17636
2011-11-14,375500.0,385000.0,305287.0,8.18,-67753,106036,-60294
2011-11-15,382000.0,387000.0,306339.0,8.22,-62470,94794,-35476
2011-11-16,389000.0,384500.0,220304.0,8.17,-15450,-6043,37998
2011-11-17,386500.0,391500.0,236636.0,8.31,-34964,-10557,28323
2011-11-18,382000.0,380500.0,274650.0,8.08,56094,-52486,-7679
2011-11-21,380000.0,371500.0,198968.0,7.89,34610,-10560,-23611
2011-11-22,364500.0,366500.0,152421.0,7.78,51010,7308,-54642
2011-11-23,364000.0,355000.0,239327.0,7.54,82674,-35090,-53453
2011-11-24,357000.0,360000.0,113214.0,7.64,5876,9983,-10879
2011-11-25,354000.0,353000.0,152103.0,7.5,29039,16156,-56769
2011-11-28,353000.0,364000.0,181953.0,7.73,-43510,44960,-33653
2011-11-29,365000.0,372000.0,234091.0,7.9,-38740,1372,-13179
2011-11-30,372000.0,372500.0,193199.0,7.91,-42382,43644,-10917
2011-12-01,400000.0,394500.0,599322.0,8.38,-233955,231538,9816
2011-12-02,394000.0,398000.0,239330.0,8.45,-63749,86489,-25327
2011-12-05,400000.0,394500.0,183582.0,8.38,1938,-5667,10203
2011-12-06,392000.0,392000.0,236291.0,8.32,-21830,40104,-14738
2011-12-07,396500.0,397500.0,223166.0,8.44,-48598,84418,-36516
2011-12-08,390000.0,394500.0,486421.0,8.38,5324,73383,-61460
2011-12-09,392000.0,388000.0,163970.0,8.24,8782,49040,-31825
2011-12-12,394500.0,397000.0,143940.0,8.43,-27581,7822,-6542
2011-12-13,394500.0,389500.0,154888.0,8.27,11939,20733,-2135
2011-12-14,388000.0,390000.0,155802.0,8.28,403,32582,-43663
2011-12-15,384500.0,384000.0,246746.0,8.15,6315,14224,12938
2011-12-16,384000.0,386500.0,171736.0,8.21,3627,-17335,22245
2011-12-19,385000.0,380000.0,265951.0,8.07,-21373,-4016,41174
2011-12-20,385000.0,383500.0,148505.0,8.14,-12878,21662,-25382
2011-12-21,390000.0,389000.0,217581.0,8.26,-20606,-22081,10379
2011-12-22,386000.0,391500.0,83337.0,8.31,-15779,25006,-9884
2011-12-23,395000.0,393500.0,181347.0,8.36,-35614,10121,1135
2011-12-26,395000.0,393500.0,61699.0,8.36,-3112,10183,-2800
2011-12-27,393000.0,391000.0,310859.0,8.3,-11771,34220,-13354
2011-12-28,389000.0,385500.0,166876.0,8.19,2908,-10257,66992
2011-12-29,382000.0,380000.0,170517.0,8.07,25591,-27275,45468
2012-01-02,380500.0,376000.0,95001.0,8.99,24432,-18287,11276
2012-01-03,375000.0,387500.0,166063.0,9.26,-33738,-28362,8461
2012-01-04,390000.0,387500.0,139553.0,9.26,-31820,16435,12775
2012-01-05,387500.0,392000.0,197288.0,9.37,-58286,7126,51283
2012-01-06,385000.0,385500.0,168887.0,9.21,24382,-36812,35551
2012-01-09,386000.0,378500.0,227064.0,9.05,36922,4598,2728
2012-01-10,379500.0,382500.0,197808.0,9.14,-18390,-17967,-19256
2012-01-11,383000.0,385000.0,180717.0,9.2,-13918,-41861,66670
2012-01-12,390000.0,389000.0,148488.0,9.3,-5809,-57481,66758
2012-01-13,395000.0,393500.0,184436.0,9.4,-46721,-23011,70876
2012-01-16,393000.0,385500.0,177915.0,9.21,37171,3114,-7829
2012-01-17,389500.0,394000.0,215139.0,9.42,-37339,-56780,75888
2012-01-18,393500.0,396000.0,193772.0,9.46,-10195,-18118,44637
2012-01-19,399500.0,407000.0,305752.0,9.73,-110553,7081,118144
2012-01-20,407000.0,414500.0,216286.0,9.91,-85746,-18476,111888
2012-01-25,416000.0,421500.0,303710.0,10.07,-93157,-56089,151839
2012-01-26,416000.0,416500.0,198729.0,9.95,-10329,-46167,61180
2012-01-27,417000.0,423500.0,146246.0,10.12,-42929,-32410,83352
2012-01-30,419500.0,416500.0,186111.0,9.95,-10669,-28212,26750
2012-01-31,415000.0,414500.0,254385.0,9.91,-2709,-23555,35506
2012-02-01,413500.0,412000.0,207521.0,9.85,34976,-64221,26275
2012-02-02,418000.0,418500.0,189320.0,10.0,11117,-26754,16368
2012-02-03,418500.0,417000.0,115543.0,9.97,-3278,-42017,38623
2012-02-06,419500.0,412000.0,276913.0,9.85,27915,-64486,35205
2012-02-07,412500.0,408000.0,220691.0,9.75,63647,-57650,-3185
2012-02-08,406000.0,407000.0,264157.0,9.73,69989,-90457,20539
2012-02-09,409500.0,409000.0,284160.0,9.77,63386,-12546,-45514
2012-02-10,411000.0,416000.0,393668.0,9.94,-14448,-259,22391
2012-02-13,416000.0,416000.0,156073.0,9.94,-22325,-4220,11891
2012-02-14,414500.0,415000.0,184085.0,9.92,9178,-31181,48650
2012-02-15,411000.0,416000.0,168337.0,9.94,1473,-50710,32110
2012-02-16,410500.0,406000.0,250553.0,9.7,31293,-36343,8031
2012-02-17,413000.0,410000.0,135316.0,9.8,-25096,-39613,50841
2012-02-20,420500.0,413000.0,250395.0,9.87,-20902,-45229,61544
2012-02-21,411000.0,413000.0,129646.0,9.87,-9461,-23449,32306
2012-02-22,415000.0,414000.0,132540.0,9.89,-22086,-39281,65720
2012-02-23,407000.0,413000.0,125766.0,9.87,-17270,-11308,28948
2012-02-24,415000.0,418500.0,214005.0,10.0,-23903,-34997,64145
2012-02-27,419000.0,415500.0,119367.0,9.93,2019,1199,1708
2012-02-28,413000.0,414000.0,128234.0,9.89,-831,23114,-24509
2012-02-29,414500.0,416000.0,171585.0,9.94,13204,-8225,16133
2012-03-02,420000.0,424000.0,310928.0,10.13,-49880,21394,35562
2012-03-05,424000.0,422000.0,155736.0,10.09,1294,12886,-10808
2012-03-06,417500.0,409000.0,340990.0,9.77,49919,-6022,-47490
2012-03-07,405000.0,403500.0,169024.0,9.64,24931,-11604,1601
2012-03-08,400500.0,401500.0,379654.0,9.6,103341,-86774,-20002
2012-03-09,402000.0,399000.0,242963.0,9.54,72505,-92742,14751
2012-03-12,400500.0,395500.0,191716.0,9.45,28381,-33772,15313
2012-03-13,393500.0,397000.0,139679.0,9.49,-3937,-21193,14629
2012-03-14,400000.0,398500.0,203801.0,9.52,1428,-8278,12835
2012-03-15,402000.0,396500.0,173639.0,9.48,22065,-67742,45918
2012-03-16,397500.0,395000.0,149375.0,9.44,31506,-64467,31922
2012-03-19,398000.0,397500.0,110163.0,9.5,-842,-23773,24978
2012-03-20,401000.0,399000.0,195550.0,9.54,16040,-23552,24064
2012-03-21,396000.0,390000.0,305068.0,9.32,78906,-43575,-39983
2012-03-22,390500.0,385000.0,238277.0,9.2,37189,-65051,19770
