Symbol,기업은행_시가(원),기업은행_종가(원),기업은행_거래량(주),기업은행_PER(IFRS-연결),기업은행_순매수수량(개인)(주),기업은행_순매수수량(기관계)(주),기업은행_순매수수량(외국인계)(주)
2005-03-08,9240.0,9170.0,785809.0,10.03,-133160,145240,-58380
2005-03-09,9140.0,9230.0,1050851.0,10.1,-15965,289060,-277550
2005-03-10,9250.0,8920.0,1483371.0,9.76,325166,328714,-446840
2005-03-11,8960.0,9250.0,871830.0,10.12,-303270,279030,-87830
2005-03-14,9260.0,9060.0,676441.0,9.91,154628,4902,-217130
2005-03-15,9080.0,8660.0,1089490.0,9.47,435300,-224960,-209310
2005-03-16,8710.0,8780.0,791828.0,9.61,-117187,248557,-165280
2005-03-17,8630.0,8640.0,659253.0,9.45,-103350,235370,-25500
2005-03-18,8640.0,8520.0,543831.0,9.32,-138860,190520,-96290
2005-03-21,8800.0,8580.0,720424.0,9.39,-189500,195280,59060
2005-03-22,8570.0,8530.0,727375.0,9.33,38367,101103,-151890
2005-03-23,8500.0,8700.0,1197876.0,9.52,-474783,63248,527970
2005-03-24,8750.0,8800.0,1383677.0,9.63,-208814,-150586,387440
2005-03-25,8890.0,8850.0,561817.0,9.68,2839,-192839,154060
2005-03-28,8860.0,9000.0,555843.0,9.85,-191218,130088,3780
2005-03-29,8990.0,8830.0,648109.0,9.66,-19106,-265674,277350
2005-03-30,8720.0,8690.0,468784.0,9.51,-23285,212415,-168640
2005-03-31,8780.0,8790.0,716971.0,9.62,-147031,4480,193671
2005-04-01,8720.0,8920.0,680439.0,9.76,-204673,212123,-100300
2005-04-04,8920.0,8910.0,459942.0,9.75,-37580,101440,-110660
2005-04-06,9000.0,9150.0,2368879.0,10.01,-235899,330049,-100940
2005-04-07,9200.0,9200.0,8007681.0,10.07,-441295,442722,-160887
2005-04-08,9300.0,9320.0,628260.0,10.2,-138296,-96514,252570
2005-04-11,9260.0,9340.0,447260.0,10.22,-27440,-69290,95730
2005-04-12,9170.0,9280.0,650950.0,10.15,-106953,-225977,391100
2005-04-13,9250.0,9100.0,848872.0,9.96,170264,-2291,-102990
2005-04-14,9000.0,8810.0,4732596.0,9.64,-254,-2392046,2288930
2005-04-15,8900.0,8980.0,900507.0,9.82,-17480,116790,-77140
2005-04-18,8950.0,8940.0,1237389.0,9.78,-176248,-316078,506586
2005-04-19,8950.0,8980.0,818706.0,9.82,173340,59520,-250240
2005-04-20,8980.0,8800.0,953130.0,9.63,341193,-15063,-318940
2005-04-21,8680.0,8640.0,1529148.0,9.45,176588,341112,-605140
2005-04-22,8720.0,8950.0,1357000.0,9.79,-257760,423220,-303470
2005-04-25,8800.0,8940.0,591443.0,9.78,-130103,59513,5530
2005-04-26,9110.0,9030.0,740152.0,9.88,-64610,-158420,235500
2005-04-27,9030.0,8730.0,715224.0,9.55,260825,-292305,94630
2005-04-28,8710.0,8680.0,647666.0,9.5,-92303,94913,-25870
2005-04-29,8450.0,8600.0,519530.0,9.41,-143232,204170,26210
2005-05-02,8610.0,8750.0,315700.0,9.57,-48419,-601,22390
2005-05-03,8700.0,8560.0,513837.0,9.37,184264,-52854,-127240
2005-05-04,8460.0,8540.0,576634.0,9.34,-20294,295394,-291530
2005-05-06,8530.0,8540.0,531756.0,9.34,104750,14310,-123540
2005-05-09,8500.0,8400.0,748342.0,9.19,130850,55470,-161770
2005-05-10,8300.0,8440.0,619173.0,9.23,-147240,255570,-146610
2005-05-11,8300.0,8200.0,479692.0,8.97,143996,-55316,-104390
2005-05-12,8100.0,8040.0,742855.0,8.8,230784,134026,-339020
2005-05-13,8000.0,8170.0,743582.0,8.94,-237230,-50690,279190
2005-05-16,8160.0,8300.0,450298.0,9.08,1170,31680,24700
2005-05-17,8400.0,8270.0,435124.0,9.05,-69246,159796,-122130
2005-05-18,8450.0,8330.0,425364.0,9.11,-147630,297930,-132190
2005-05-19,8430.0,8450.0,804668.0,9.25,1588,368718,-407296
2005-05-20,8480.0,8450.0,231625.0,9.25,-32205,45006,-20060
2005-05-23,8600.0,8500.0,298502.0,9.3,36990,82960,-113720
2005-05-24,8580.0,8600.0,181391.0,9.41,-114149,77192,31067
2005-05-25,8540.0,8450.0,368078.0,9.25,31502,-56082,16090
2005-05-26,8410.0,8550.0,315210.0,9.35,-111057,105440,-30833
2005-05-27,8620.0,8840.0,706450.0,9.67,-333600,341810,-129010
2005-05-30,8820.0,8870.0,196442.0,9.7,-72547,42893,29530
2005-05-31,8800.0,8950.0,289831.0,9.79,-77760,106620,-33960
2005-06-01,8900.0,8940.0,449746.0,9.78,-112197,5107,97340
2005-06-02,8910.0,8810.0,622988.0,9.64,71455,57009,-114964
2005-06-03,8830.0,8820.0,348011.0,9.65,105385,-29375,-74360
2005-06-07,8780.0,8670.0,371031.0,9.49,89661,42210,-133521
2005-06-08,8720.0,8880.0,676837.0,9.72,-241895,59725,183390
2005-06-09,8900.0,9200.0,1363781.0,10.07,-257143,-83707,441920
2005-06-10,9100.0,9130.0,490160.0,9.99,-58580,64280,-13770
2005-06-13,9150.0,9200.0,467572.0,10.07,-97119,56929,12730
2005-06-14,9120.0,9120.0,688551.0,9.98,-250738,160148,68650
2005-06-15,9140.0,9340.0,601802.0,10.22,-344130,150780,116190
2005-06-16,9340.0,9400.0,586377.0,10.28,-179667,-82824,230691
2005-06-17,9350.0,9700.0,1390873.0,10.61,-651159,-231816,886105
2005-06-20,9620.0,9490.0,331270.0,10.38,34019,-90059,81690
2005-06-21,9490.0,9410.0,472754.0,10.3,8787,67613,-92730
2005-06-22,9420.0,9840.0,1337570.0,10.77,-277140,217730,220770
2005-06-23,9800.0,9780.0,615802.0,10.7,114579,-35462,-85147
2005-06-24,9690.0,9520.0,718511.0,10.42,173973,-119793,-51440
2005-06-27,9520.0,9380.0,551884.0,10.26,171663,-219043,60250
2005-06-28,9300.0,9500.0,543291.0,10.39,-176475,133925,1640
2005-06-29,9500.0,9560.0,743703.0,10.46,-2616,237906,-238310
2005-06-30,9440.0,9750.0,586071.0,10.67,-124776,169066,-56650
2005-07-01,9610.0,9620.0,506880.0,10.53,195444,-40511,-161233
2005-07-04,9680.0,9740.0,967752.0,10.66,-179756,-193064,429750
2005-07-05,9650.0,9680.0,271890.0,10.59,-12790,480,-350
2005-07-06,9700.0,9690.0,384832.0,10.6,-149946,57766,86380
2005-07-07,9680.0,9670.0,374891.0,10.58,-125024,79674,46660
2005-07-08,9630.0,9580.0,260560.0,10.48,-10708,8818,6150
2005-07-11,9730.0,9700.0,822524.0,10.61,-78691,107661,-12790
2005-07-12,9770.0,9940.0,872642.0,10.88,-232130,31410,206210
2005-07-13,10000.0,10150.0,827386.0,11.11,-149182,258846,-102150
2005-07-14,10250.0,10600.0,1567510.0,11.6,-767869,784399,3890
2005-07-15,10700.0,10450.0,904690.0,11.43,-9020,-146720,231690
2005-07-18,10650.0,10350.0,601558.0,11.32,40248,-154608,206070
2005-07-19,10400.0,10850.0,861376.0,11.87,85691,-54681,24190
2005-07-20,10850.0,10350.0,1045508.0,11.32,523799,-405628,-134660
2005-07-21,10450.0,10150.0,747770.0,11.11,237810,-72660,-196420
2005-07-22,10000.0,10250.0,804964.0,11.21,-63508,130258,-35870
2005-07-25,10300.0,10850.0,1255610.0,11.87,-166691,142051,70510
2005-07-26,11250.0,11500.0,2552875.0,12.58,-21393,-757187,798260
2005-07-27,11500.0,11350.0,1530578.0,12.42,179852,-246852,75590
2005-07-28,11400.0,11300.0,945774.0,12.36,311949,-200259,-78260
2005-07-29,11300.0,11250.0,1397729.0,12.31,236597,-376757,175630
2005-08-01,11300.0,11550.0,1561169.0,12.64,22458,-160878,184130
2005-08-02,11550.0,11550.0,1088268.0,12.64,79719,-247809,177660
2005-08-03,11700.0,11200.0,1486309.0,12.25,-19392,-27928,127000
2005-08-04,11250.0,11200.0,1508995.0,12.25,-227752,-55777,294089
2005-08-05,11100.0,10850.0,670144.0,11.87,3056,3674,-15880
2005-08-08,10600.0,10650.0,1000225.0,11.65,228240,-159450,-70830
2005-08-09,10500.0,11000.0,834172.0,12.04,-8761,-53849,71870
2005-08-10,11000.0,11000.0,955080.0,12.04,126686,-292386,136920
2005-08-11,11050.0,11600.0,1016175.0,12.69,-363706,-52422,372020
2005-08-12,11650.0,11600.0,806257.0,12.69,39302,-223072,215090
2005-08-16,11550.0,11350.0,820730.0,12.42,56410,23360,-90530
2005-08-17,11150.0,11250.0,738532.0,12.31,-65194,220284,-185930
2005-08-18,11300.0,10650.0,1242048.0,11.65,378742,-109022,-260860
2005-08-19,10650.0,10850.0,828866.0,11.87,-72239,37175,21960
2005-08-22,10750.0,11500.0,739597.0,12.58,-318629,296909,-18860
2005-08-23,11500.0,11500.0,578534.0,12.58,-164228,154088,2760
2005-08-24,11500.0,10850.0,1487674.0,11.87,724487,-334757,-405010
2005-08-25,10850.0,11000.0,1422649.0,12.04,146708,393862,-569850
2005-08-26,11000.0,10700.0,438955.0,11.71,12321,-881,-5000
2005-08-29,10400.0,10300.0,671885.0,11.27,15095,-80805,68660
2005-08-30,10450.0,10450.0,545680.0,11.43,37580,-83270,39130
2005-08-31,10400.0,10750.0,776222.0,11.76,-128501,77431,50570
2005-09-01,10850.0,11850.0,1959245.0,12.96,-923774,342669,606170
2005-09-02,11800.0,11600.0,1269654.0,12.69,81163,300322,-376660
2005-09-05,11500.0,11500.0,542548.0,12.58,-30127,127927,-124370
2005-09-06,11500.0,11600.0,1125140.0,12.69,-177828,518788,-355750
2005-09-07,11800.0,12100.0,1811556.0,13.24,-544049,376969,134000
2005-09-08,12300.0,12550.0,3261698.0,13.73,-441933,-36487,640440
2005-09-09,12600.0,12550.0,1723341.0,13.73,-97367,-5784,12041
2005-09-12,12700.0,12500.0,1458272.0,13.68,205206,-8886,-284690
2005-09-13,12600.0,12550.0,1174340.0,13.73,-71910,98510,-80280
2005-09-14,12450.0,12600.0,1829062.0,13.79,704232,490078,-1209370
2005-09-15,12500.0,12800.0,1837275.0,14.0,122184,-82404,-62440
2005-09-16,12750.0,13150.0,1149680.0,14.39,-95687,82473,-29340
2005-09-20,13600.0,13800.0,2118901.0,15.1,82718,-583918,507840
2005-09-21,13800.0,13800.0,1518220.0,15.1,434977,-47997,-401710
2005-09-22,13700.0,14200.0,1221839.0,15.54,-23760,165790,-178900
2005-09-23,14000.0,13600.0,1204221.0,14.88,39853,90077,-237350
2005-09-26,13550.0,13950.0,1350384.0,15.26,137584,349196,-555280
2005-09-27,13950.0,13550.0,2354246.0,14.82,718557,2013,-851920
2005-09-28,13600.0,14000.0,2602340.0,15.32,277760,57080,-687350
2005-09-29,14000.0,13900.0,1878193.0,15.21,161270,-5974,-136476
2005-09-30,14000.0,13200.0,2061013.0,14.44,872227,-217988,-651324
2005-10-04,13250.0,13600.0,1727678.0,14.88,111867,357444,-457881
2005-10-05,13500.0,13450.0,2153227.0,14.72,339549,-487709,214170
2005-10-06,13400.0,13350.0,1641284.0,14.61,270629,-348849,75410
2005-10-07,13050.0,13100.0,1304254.0,14.33,50690,11990,-111630
2005-10-10,13100.0,13600.0,1682804.0,14.88,-395544,77504,326880
2005-10-11,13600.0,14500.0,2835367.0,15.86,-891634,574054,302800
2005-10-12,14800.0,13800.0,2967975.0,15.1,1060597,-487167,-577309
2005-10-13,13350.0,13150.0,37061950.0,14.39,1742839,-15038199,12509960
2005-10-14,13300.0,12800.0,4596015.0,14.0,1483123,469897,-2007730
2005-10-17,12700.0,12400.0,2062195.0,13.57,344925,198715,-569910
2005-10-18,12500.0,12450.0,2533645.0,13.62,453864,367886,-817000
2005-10-19,12200.0,11950.0,2487118.0,13.07,336967,245203,-791970
2005-10-20,12200.0,12100.0,2851482.0,13.24,-87206,200246,-165960
2005-10-21,11850.0,12800.0,3196540.0,14.0,-599719,15959,508540
2005-10-24,12850.0,12950.0,1426908.0,14.17,-117558,157058,-22660
2005-10-25,13300.0,12900.0,2077051.0,14.11,372159,-395879,54290
2005-10-26,13100.0,13000.0,1494465.0,14.22,62078,109882,-152660
2005-10-27,12900.0,12500.0,1601351.0,13.68,438239,-213329,-272410
2005-10-28,12300.0,12150.0,1687405.0,13.29,178815,-394555,252560
2005-10-31,12450.0,12400.0,1225412.0,13.57,17855,-85105,85500
2005-11-01,12800.0,13400.0,3622395.0,14.66,-508978,-118722,537440
2005-11-02,13550.0,13800.0,2261829.0,15.1,-795358,636758,29130
2005-11-03,13950.0,13500.0,1905890.0,14.77,506841,-404371,-62800
2005-11-04,13550.0,13650.0,1927042.0,14.93,-3696,-182184,358490
2005-11-07,13800.0,13850.0,1874583.0,15.15,-16944,-8056,120430
2005-11-08,13950.0,14100.0,2310969.0,15.43,-240251,747850,-621829
2005-11-09,14050.0,13950.0,1413584.0,15.26,-389470,359230,-42560
2005-11-10,13800.0,13950.0,1364948.0,15.26,103668,-195068,-27760
2005-11-11,14200.0,14150.0,1861789.0,15.48,-375367,234477,77300
2005-11-14,14350.0,14250.0,1110067.0,15.59,-124743,-175357,150380
2005-11-15,14100.0,14100.0,1244249.0,15.43,15515,235745,-273090
2005-11-16,13900.0,15000.0,3159692.0,16.41,-610641,675506,-493085
2005-11-17,14900.0,15150.0,1693893.0,16.58,-149936,384796,-261040
2005-11-18,15350.0,15600.0,2380434.0,17.07,-682065,573640,74320
2005-11-21,15650.0,15750.0,1452159.0,17.23,-308051,220281,98600
2005-11-22,15650.0,14850.0,1984459.0,16.25,512368,93072,-582600
2005-11-23,15100.0,15750.0,2632916.0,17.23,-191377,493257,-351210
2005-11-24,15850.0,15800.0,1518793.0,17.29,-105181,43431,50840
2005-11-25,15900.0,15650.0,1601150.0,17.12,398084,10749,-378820
2005-11-28,15600.0,15500.0,1381826.0,16.96,437016,-224656,-200520
2005-11-29,15200.0,15250.0,1877654.0,16.68,-125465,-48985,270280
2005-11-30,15350.0,15800.0,1950147.0,17.29,-337195,386865,-70370
2005-12-01,15800.0,15800.0,1548742.0,17.29,28378,-81118,57960
2005-12-02,16000.0,16300.0,2971213.0,17.83,-275721,-564089,912760
2005-12-05,16250.0,16200.0,1321896.0,17.72,4329,45821,-228260
2005-12-06,16000.0,16150.0,1583088.0,17.67,268836,-265456,-69710
2005-12-07,16100.0,16400.0,2412325.0,17.94,-51988,167228,-123230
2005-12-08,16500.0,16400.0,1711533.0,17.94,-192802,341182,77290
2005-12-09,16550.0,15950.0,1105347.0,17.45,-9270,103110,-117210
2005-12-12,15950.0,16250.0,1152786.0,17.78,-171800,147280,26780
2005-12-13,16200.0,16150.0,966794.0,17.67,354714,-124054,-183990
2005-12-14,16350.0,16500.0,2194374.0,18.05,-86247,-384020,597550
2005-12-15,16800.0,17300.0,2840958.0,18.93,-393513,-288641,778220
2005-12-16,17000.0,17050.0,1583813.0,18.65,168803,-100038,-40395
2005-12-19,17200.0,17400.0,1296264.0,19.04,-149385,559485,-331750
2005-12-20,17250.0,17500.0,1207839.0,19.15,43783,355747,-403620
2005-12-21,17600.0,17700.0,1557334.0,19.37,75736,682474,-712440
2005-12-22,18000.0,17800.0,2152840.0,19.47,-283018,778,340990
2005-12-23,17900.0,17600.0,689622.0,19.26,-25896,48996,-23800
2005-12-26,17400.0,17900.0,1398030.0,19.58,-269428,296388,29500
2005-12-27,17900.0,17750.0,984887.0,19.42,4998,21272,65790
2005-12-28,17600.0,17500.0,706107.0,19.15,106014,25966,19420
2005-12-29,17800.0,17550.0,1209323.0,19.2,225000,-197750,-3270
2006-01-02,17550.0,17350.0,1353901.0,9.03,458192,-382162,-67100
2006-01-03,17300.0,17050.0,1883233.0,8.88,652807,-652717,-25120
2006-01-04,17300.0,16950.0,2022598.0,8.82,-104827,6517,205940
2006-01-05,16900.0,16550.0,2130412.0,8.62,-84494,-53116,145200
2006-01-06,16400.0,16600.0,1844154.0,8.64,232070,88320,-272530
2006-01-09,16800.0,16500.0,1733202.0,8.59,78938,-516428,574500
2006-01-10,16600.0,16100.0,2267038.0,8.38,316703,-667163,524220
2006-01-11,15950.0,15850.0,1490860.0,8.25,106531,36939,143570
2006-01-12,16100.0,16100.0,1716378.0,8.38,196264,-230693,169309
2006-01-13,16150.0,16600.0,2131494.0,8.64,7947,-528437,450780
2006-01-16,17000.0,17100.0,2268708.0,8.9,-504817,-248413,737250
2006-01-17,17250.0,16550.0,1359050.0,8.62,4186,-126956,112000
2006-01-18,16300.0,15600.0,2247767.0,8.12,313066,61484,-357440
2006-01-19,15750.0,15500.0,2023311.0,8.07,79759,86531,-149660
2006-01-20,15750.0,14950.0,1943584.0,7.78,-17912,-270948,402610
2006-01-23,14750.0,15150.0,2877735.0,7.89,-1120113,943493,312100
2006-01-24,15600.0,16050.0,2427984.0,8.36,-554329,-488171,1092630
2006-01-25,16350.0,16800.0,2833938.0,8.75,-703734,-546406,1020220
2006-01-26,16800.0,16600.0,1286891.0,8.64,-300823,396203,-71600
2006-01-27,16950.0,16950.0,898154.0,8.82,-198929,114809,10090
2006-01-31,17100.0,17150.0,798464.0,8.93,-236472,-46378,257470
2006-02-01,17100.0,17050.0,1467285.0,8.88,-527782,181562,341840
2006-02-02,17100.0,16600.0,1465379.0,8.64,352250,-194580,-122380
2006-02-03,16250.0,16000.0,1166780.0,8.33,-15224,-153746,231640
2006-02-06,15750.0,16250.0,1487175.0,8.46,-37967,81797,70350
2006-02-07,16200.0,16400.0,833743.0,8.54,-131478,-26222,166500
2006-02-08,16550.0,16000.0,1122634.0,8.33,68786,-177096,192920
2006-02-09,16150.0,16200.0,1239824.0,8.43,161716,143314,-263440
2006-02-10,16100.0,16500.0,875228.0,8.59,-112647,9757,115450
2006-02-13,16900.0,16600.0,1814603.0,8.64,-244444,-285516,343590
2006-02-14,16600.0,17100.0,1068198.0,8.9,-276040,56830,334560
2006-02-15,17200.0,16700.0,1183339.0,8.69,64120,-56760,25160
2006-02-16,16800.0,16850.0,783722.0,8.77,-181303,197783,-15200
2006-02-17,17050.0,16950.0,838003.0,8.82,33276,18024,-144670
2006-02-20,17000.0,16900.0,1156562.0,8.8,71302,80238,-76020
2006-02-21,16800.0,16400.0,1046748.0,8.54,317299,-156119,-151840
2006-02-22,16400.0,16100.0,1936392.0,8.38,689455,-691145,59340
2006-02-23,16300.0,16200.0,3363228.0,8.43,889049,-1577299,619650
2006-02-24,16200.0,15900.0,2590259.0,8.28,637199,-934368,421676
2006-02-27,15950.0,16000.0,1499197.0,8.33,75930,-267790,180850
2006-02-28,16150.0,16100.0,866315.0,8.38,-132571,-49389,167890
2006-03-02,16200.0,16100.0,1922810.0,8.38,-10509,-190281,338460
2006-03-03,16050.0,15550.0,1621951.0,8.1,109554,-415534,375520
2006-03-06,15550.0,16250.0,1617796.0,8.46,-427211,212281,193590
2006-03-07,16150.0,16000.0,1157232.0,8.33,-239036,-365034,599240
2006-03-08,16200.0,16250.0,937010.0,8.46,-241088,17406,219320
2006-03-09,16250.0,16000.0,1344751.0,8.33,210660,-10010,-193530
2006-03-10,16150.0,16350.0,1259780.0,8.51,-221201,-345959,243710
2006-03-13,16400.0,16100.0,784779.0,8.38,117925,-805,-134980
2006-03-14,16000.0,15750.0,960881.0,8.2,299901,-172436,-120395
2006-03-15,15900.0,15800.0,814636.0,8.23,-119121,279931,-201830
2006-03-16,15700.0,15650.0,695444.0,8.15,-26060,62110,-31430
2006-03-17,15650.0,15850.0,630792.0,8.25,-53363,94233,-58260
2006-03-20,15850.0,15850.0,881676.0,8.25,-93094,90264,7750
2006-03-21,15950.0,16150.0,932096.0,8.41,-289889,-67981,378320
2006-03-22,16100.0,16000.0,811449.0,8.33,-90877,-268418,363365
2006-03-23,16400.0,16550.0,2156778.0,8.62,-624017,-128615,852202
2006-03-24,16700.0,16850.0,1800835.0,8.77,-636919,467449,65850
2006-03-27,16900.0,16850.0,1090014.0,8.77,-210222,207032,-11710
2006-03-28,17000.0,16800.0,650029.0,8.75,-138621,189421,-99090
2006-03-29,16700.0,17000.0,1112883.0,8.85,-357205,219095,141590
2006-03-30,17100.0,17750.0,1564443.0,9.24,-872969,424639,330680
2006-03-31,17700.0,18000.0,1449797.0,9.37,-357746,146446,244140
2006-04-03,18000.0,18250.0,1351968.0,9.5,-146449,-115181,265060
2006-04-04,18000.0,18000.0,1031857.0,9.37,-35833,-159857,144070
2006-04-05,18300.0,18450.0,1267369.0,9.61,-254225,-79646,538941
2006-04-06,18500.0,18500.0,1646525.0,9.63,-14699,77029,-142000
2006-04-07,18400.0,17900.0,1534092.0,9.32,585289,-58259,-412750
2006-04-10,17800.0,18100.0,1527651.0,9.42,-46070,563520,-626200
2006-04-11,17850.0,17750.0,972670.0,9.24,17510,295692,-358032
2006-04-12,17600.0,17700.0,1541336.0,9.21,162397,178233,-403540
2006-04-13,17600.0,17700.0,2963302.0,9.21,553561,393439,-968110
2006-04-14,17900.0,18600.0,2839003.0,9.68,-485769,775779,-124940
2006-04-17,18600.0,18500.0,1059514.0,9.63,-254644,26344,250090
2006-04-18,18350.0,18300.0,1083573.0,9.53,160173,50537,-232610
2006-04-19,18500.0,18900.0,1470675.0,9.84,-308794,-6956,289710
2006-04-20,18900.0,18300.0,1663242.0,9.53,457805,20225,-503530
2006-04-21,18400.0,18600.0,1264131.0,9.68,-172126,38786,147690
2006-04-24,18700.0,19050.0,1816912.0,9.92,-212023,-356657,640010
2006-04-25,19050.0,18900.0,1078450.0,9.84,-85028,206598,-141500
2006-04-26,18900.0,19450.0,1160472.0,10.13,-432261,362428,64150
2006-04-27,19800.0,20450.0,3550205.0,10.65,-618977,-613728,1332230
2006-04-28,20000.0,19000.0,3617426.0,9.89,1696185,-1529645,51660
2006-05-02,19000.0,18550.0,3967598.0,9.66,1479464,-232974,-1278570
2006-05-03,18750.0,18750.0,3505308.0,9.76,-2425,-4710,-24135
2006-05-04,18700.0,18900.0,1689834.0,9.84,64581,-509311,484500
2006-05-08,19100.0,19300.0,1411336.0,10.05,-280813,158343,151790
2006-05-09,19300.0,18900.0,1016171.0,9.84,175918,-267888,80250
2006-05-10,19000.0,18450.0,1306198.0,9.61,495222,-374042,-78350
2006-05-11,18500.0,18200.0,2488292.0,9.48,1178334,-739834,-375830
2006-05-12,17900.0,17900.0,1882046.0,9.32,486550,-623820,166110
2006-05-15,17600.0,17400.0,2028264.0,9.06,240516,347394,-656190
2006-05-16,17700.0,17150.0,2071603.0,8.93,-333833,-142257,479810
2006-05-17,17500.0,17950.0,1417237.0,9.34,-340225,-40535,296320
2006-05-18,17200.0,17600.0,935780.0,9.16,-7757,-115393,117970
2006-05-19,17550.0,17450.0,873848.0,9.08,288199,-38229,-255480
2006-05-22,17500.0,16700.0,1172190.0,8.69,26815,-97096,233660
2006-05-23,16550.0,16800.0,1441958.0,8.75,-396135,582025,-262960
2006-05-24,16850.0,16800.0,1448853.0,8.75,-38067,320897,-349970
2006-05-25,16900.0,16250.0,921128.0,8.46,154192,-156112,-89850
2006-05-26,16500.0,17050.0,1912520.0,8.88,-549800,792720,-299500
2006-05-29,17150.0,17100.0,1017233.0,8.9,24889,-93869,62980
2006-05-30,17050.0,16450.0,1387696.0,8.56,436240,-501150,-142080
2006-06-01,16300.0,15800.0,2103868.0,8.23,565869,-949449,343370
2006-06-02,16150.0,16000.0,2149094.0,8.33,-122018,-398452,565350
2006-06-05,16000.0,16350.0,1174542.0,8.51,-406616,-84074,477530
2006-06-07,15800.0,15550.0,1147743.0,8.1,-74011,-739,83450
2006-06-08,15500.0,14400.0,2952094.0,7.5,921259,-206979,-725700
2006-06-09,14750.0,14550.0,1320832.0,7.57,247932,-11272,-251400
2006-06-12,14550.0,14550.0,1359248.0,7.57,-33820,-7070,2670
2006-06-13,14200.0,13900.0,2666865.0,7.24,248246,812293,-1225439
2006-06-14,13750.0,14300.0,2305366.0,7.44,-72782,540912,-560490
2006-06-15,14500.0,14100.0,1952361.0,7.34,564710,-546160,-75320
2006-06-16,14650.0,15450.0,2818743.0,8.04,-1017601,620551,260880
2006-06-19,15100.0,15500.0,1128658.0,8.07,-211300,51240,124830
2006-06-20,15350.0,14950.0,802942.0,7.78,-20740,38640,-11110
2006-06-21,15000.0,14900.0,515736.0,7.76,-906,-133970,132456
2006-06-22,15300.0,15300.0,1072334.0,7.97,-143270,209330,-37540
2006-06-23,15150.0,15250.0,854622.0,7.94,-70253,132163,-62130
2006-06-26,15300.0,15200.0,495554.0,7.91,-88779,65279,-17920
2006-06-27,15250.0,15200.0,599695.0,7.91,36231,37732,-107050
2006-06-28,14800.0,14900.0,884752.0,7.76,230290,-187270,32720
2006-06-29,15100.0,15300.0,1952936.0,7.97,-40040,371290,-415560
2006-06-30,15700.0,16000.0,2028097.0,8.33,-229700,272730,-105600
2006-07-03,15900.0,16200.0,1431823.0,8.43,-121210,-272920,406110
2006-07-04,16450.0,16200.0,1256783.0,8.43,-99777,-402733,536580
2006-07-05,15650.0,16150.0,1102411.0,8.41,-177351,130761,39500
2006-07-06,15950.0,15850.0,1171011.0,8.25,38311,4689,-31440
2006-07-07,15950.0,15750.0,1344160.0,8.2,130173,76477,-189920
2006-07-10,15600.0,16500.0,1673111.0,8.59,-124051,496921,-303160
2006-07-11,16400.0,16600.0,908647.0,8.64,-130097,-59430,207800
2006-07-12,16700.0,16450.0,950406.0,8.56,-119957,114767,34300
2006-07-13,16300.0,16300.0,1173603.0,8.49,129281,-507351,454230
2006-07-14,15900.0,15800.0,1142820.0,8.23,292771,-447041,187730
