Symbol,대한항공_시가(원),대한항공_종가(원),대한항공_거래량(주),대한항공_PER(IFRS-연결),대한항공_순매수수량(개인)(주),대한항공_순매수수량(기관계)(주),대한항공_순매수수량(외국인계)(주)
2011-10-31,52300.0,50000.0,478036.0,7.15,108541,-127435,44218
2011-11-01,49000.0,49400.0,517458.0,7.07,152391,-91171,23497
2011-11-02,47950.0,48600.0,445233.0,6.95,101845,-99124,8080
2011-11-03,48600.0,47800.0,354531.0,6.84,113063,-131408,33685
2011-11-04,48950.0,49200.0,475600.0,7.04,114510,-154480,57172
2011-11-07,49300.0,49150.0,234134.0,7.03,47848,-32431,6420
2011-11-08,49250.0,47100.0,852970.0,6.74,405647,-352716,-12420
2011-11-09,47500.0,46750.0,597555.0,6.69,217627,-284088,30831
2011-11-10,45050.0,43150.0,822565.0,6.17,218964,-147530,-24850
2011-11-11,44200.0,44850.0,459851.0,6.42,14826,-85775,86351
2011-11-14,45600.0,45300.0,529759.0,6.48,134762,-114930,-27988
2011-11-15,45150.0,44500.0,325300.0,6.37,114096,-136956,17920
2011-11-16,44800.0,43900.0,340190.0,6.28,56896,-88563,39230
2011-11-17,43500.0,43750.0,456998.0,6.26,239529,-224499,-1630
2011-11-18,42900.0,42750.0,493702.0,6.12,285820,-139710,-135690
2011-11-21,42500.0,42700.0,341617.0,6.11,130933,-68658,-87115
2011-11-22,41850.0,42100.0,430018.0,6.02,131113,4719,-140460
2011-11-23,42400.0,42500.0,660534.0,6.08,-50309,204539,-161930
2011-11-24,42600.0,44150.0,954970.0,6.32,5523,188786,-215340
2011-11-25,44000.0,43850.0,386557.0,6.27,-90376,92998,-12152
2011-11-28,44500.0,45150.0,445082.0,6.46,-171855,181734,-28709
2011-11-29,45500.0,45500.0,547162.0,6.51,-147545,179860,-67779
2011-11-30,45500.0,45900.0,565058.0,6.57,-182665,117622,53933
2011-12-01,47200.0,47200.0,794734.0,6.75,-175960,98408,89303
2011-12-02,47100.0,46700.0,442733.0,6.68,14115,-9905,-2190
2011-12-05,47000.0,47000.0,289853.0,6.72,-38341,-16199,53580
2011-12-06,47000.0,45950.0,395096.0,6.57,29173,-40665,24350
2011-12-07,46200.0,47450.0,435956.0,6.79,-210240,203029,16786
2011-12-08,47200.0,48400.0,730323.0,6.93,-299159,219748,62141
2011-12-09,47800.0,48250.0,452660.0,6.9,-134055,164529,-20695
2011-12-12,49100.0,48800.0,408340.0,6.98,-128674,116454,-20280
2011-12-13,48200.0,47500.0,255634.0,6.8,5072,50738,-23680
2011-12-14,47500.0,46850.0,287379.0,6.7,73666,-104866,19480
2011-12-15,46400.0,46050.0,386816.0,6.59,5053,45100,-30980
2011-12-16,46600.0,45600.0,479406.0,6.52,143126,-62983,-96100
2011-12-19,45450.0,42200.0,1024745.0,6.04,404492,-312808,-84297
2011-12-20,42550.0,42750.0,545184.0,6.12,172360,-113724,-4460
2011-12-21,43600.0,43700.0,429367.0,6.25,74015,-142378,42093
2011-12-22,43700.0,43700.0,162370.0,6.25,5802,-21602,13660
2011-12-23,44000.0,43700.0,371261.0,6.25,92299,-159889,55850
2011-12-26,43900.0,43550.0,231643.0,6.23,71232,-78447,9985
2011-12-27,43100.0,42800.0,284981.0,6.12,45420,2574,-16041
2011-12-28,42600.0,42400.0,365719.0,6.07,63824,-13794,-39570
2011-12-29,42100.0,43500.0,337795.0,6.22,-53753,35714,19819
2012-01-02,43750.0,43500.0,332926.0,,18914,44441,-59620
2012-01-03,43900.0,44700.0,572606.0,,-135590,66490,22810
2012-01-04,45000.0,44400.0,376736.0,,76,46458,-84514
2012-01-05,44400.0,44000.0,478889.0,,-15725,112485,-96960
2012-01-06,43550.0,43150.0,382897.0,,139865,-37496,-92159
2012-01-09,42750.0,42600.0,327611.0,,118599,-3335,-86834
2012-01-10,42850.0,42900.0,469177.0,,134716,-94838,-69988
2012-01-11,43100.0,42450.0,588567.0,,269713,-136683,-103230
2012-01-12,42700.0,42850.0,371693.0,,71305,-27842,-33255
2012-01-13,43000.0,44500.0,1170929.0,,-211820,301230,-154680
2012-01-16,43950.0,45050.0,904034.0,,-117168,257423,-153875
2012-01-17,45300.0,47000.0,1287833.0,,-327505,291695,-31720
2012-01-18,46600.0,46450.0,672894.0,,129308,-94064,-31104
2012-01-19,46850.0,47100.0,591213.0,,-161255,40452,101783
2012-01-20,47300.0,47550.0,476126.0,,-113207,-62234,175331
2012-01-25,47400.0,47300.0,420198.0,,-43195,-2506,42806
2012-01-26,47050.0,48600.0,868283.0,,-239995,199834,16766
2012-01-27,48900.0,50300.0,1307124.0,,-486494,152726,358619
2012-01-30,50700.0,50600.0,671205.0,,-177844,-19672,186002
2012-01-31,50600.0,50900.0,702601.0,,-211592,58122,187297
2012-02-01,51000.0,54100.0,1340598.0,,-629023,97497,484763
2012-02-02,55800.0,56400.0,1468378.0,,-338177,128847,208636
2012-02-03,56400.0,55600.0,661394.0,,-92432,-1094,86642
2012-02-06,56400.0,55900.0,492394.0,,-54911,-81378,137051
2012-02-07,55300.0,54500.0,488712.0,,12396,-24549,24195
2012-02-08,54900.0,57100.0,901918.0,,-251690,136525,128816
2012-02-09,57700.0,57500.0,632746.0,,-1843,127423,-117081
2012-02-10,56700.0,56900.0,381608.0,,-25415,-16408,50941
2012-02-13,56900.0,56200.0,394079.0,,-19901,75782,-44832
2012-02-14,55500.0,56300.0,529933.0,,-116699,77650,98592
2012-02-15,56500.0,57800.0,541059.0,,-210295,114748,101589
2012-02-16,57500.0,56800.0,412221.0,,-29547,-36234,41494
2012-02-17,57100.0,58100.0,664159.0,,-225512,185734,47638
2012-02-20,57500.0,56600.0,583546.0,,86735,-85792,33201
2012-02-21,56600.0,53000.0,2180002.0,,604892,-500284,-30969
2012-02-22,52400.0,52800.0,923196.0,,144995,-197903,44999
2012-02-23,52600.0,52400.0,483843.0,,26770,-97653,74608
2012-02-24,51900.0,52800.0,351656.0,,-32901,-63877,96204
2012-02-27,52500.0,50000.0,908901.0,,294137,-124812,-142305
2012-02-28,50500.0,51600.0,636656.0,,-133128,52757,81501
2012-02-29,52300.0,52800.0,838615.0,,-162313,-51755,249818
2012-03-02,52200.0,52500.0,474978.0,,-57070,62414,-9620
2012-03-05,52800.0,53000.0,413349.0,,-42506,8452,36157
2012-03-06,52900.0,51600.0,504454.0,,15382,-35639,9232
2012-03-07,51000.0,51600.0,603491.0,,-16204,87056,-75219
2012-03-08,52100.0,54900.0,975756.0,,-307422,149931,173650
2012-03-09,55500.0,55600.0,759161.0,,-125331,144838,-32956
2012-03-12,55100.0,54700.0,250048.0,,7290,25104,-21433
2012-03-13,55000.0,54800.0,288661.0,,-25330,18390,3463
2012-03-14,55800.0,56200.0,787834.0,,-217201,130673,87493
2012-03-15,56200.0,55400.0,426222.0,,76237,-65851,-11039
2012-03-16,56000.0,55300.0,437357.0,,36347,-62092,28920
2012-03-19,54900.0,54600.0,443081.0,,89302,-145877,20738
2012-03-20,54100.0,54100.0,348610.0,,45610,-28004,-10491
2012-03-21,54700.0,53700.0,322563.0,,105151,-123764,27020
2012-03-22,53700.0,51800.0,977114.0,,450838,-461375,62686
2012-03-23,52000.0,51500.0,721158.0,,353713,-160229,-189766
2012-03-26,51100.0,50700.0,599362.0,,301498,-199597,-61065
2012-03-27,51300.0,51000.0,608231.0,,135361,-139122,6047
2012-03-28,51100.0,49300.0,912490.0,,461318,-221801,-219005
2012-03-29,49700.0,50500.0,686176.0,,-75941,43255,33426
2012-03-30,51200.0,50000.0,508427.0,,56706,36727,-82691
2012-04-02,50200.0,51600.0,507944.0,,-109008,217832,-107911
2012-04-03,51700.0,51300.0,483629.0,,-7315,37088,-58672
2012-04-04,51600.0,50500.0,481871.0,,105967,-55714,-82881
2012-04-05,50400.0,50000.0,396431.0,,99654,-57890,-29063
2012-04-06,50600.0,50000.0,364748.0,,80971,-48470,-14848
2012-04-09,49950.0,49050.0,357493.0,,107432,-84700,13819
2012-04-10,48800.0,49700.0,364076.0,,-29856,24966,-3560
2012-04-12,49200.0,49300.0,386211.0,,48241,-13457,-34514
2012-04-13,49750.0,50500.0,358334.0,,-15301,13082,6280
2012-04-16,49300.0,48100.0,996923.0,,526505,-389603,-87969
2012-04-17,48300.0,47400.0,646933.0,,201440,-196442,-14587
2012-04-18,47950.0,47050.0,494959.0,,114688,-100762,25607
2012-04-19,47000.0,47200.0,291851.0,,-39369,-44290,28930
2012-04-20,47600.0,46150.0,516126.0,,188721,-198791,7216
2012-04-23,46000.0,46950.0,299404.0,,-81844,12211,25133
2012-04-24,46400.0,45650.0,479711.0,,190805,1440,-157348
2012-04-25,45900.0,44950.0,485920.0,,59672,-102227,10484
2012-04-26,45300.0,43950.0,562328.0,,202531,-164602,-38939
2012-04-27,43950.0,44150.0,431123.0,,39975,-3347,-18018
2012-04-30,44600.0,44500.0,592305.0,,83682,-66002,-10120
2012-05-02,44000.0,45600.0,399035.0,,48005,-4965,-43690
2012-05-03,45600.0,45700.0,284071.0,,47459,-469,-50140
2012-05-04,45700.0,48200.0,838517.0,,-307427,316532,-19305
2012-05-07,48700.0,47750.0,713258.0,,-46614,218693,-207399
2012-05-08,48200.0,48350.0,608070.0,,-75874,218800,-156028
2012-05-09,48500.0,48450.0,410648.0,,-68983,83934,-36914
2012-05-10,48000.0,49000.0,518853.0,,-8302,121880,-126670
2012-05-11,49000.0,47500.0,490296.0,,126497,4960,-113217
2012-05-14,47450.0,46600.0,334438.0,,40605,43881,-67023
2012-05-15,46000.0,45500.0,528718.0,,60491,-50002,-34937
2012-05-16,45000.0,44850.0,457394.0,,9846,39596,-72732
2012-05-17,44950.0,45800.0,321995.0,,-29234,69288,-31274
2012-05-18,44950.0,43600.0,555029.0,,227268,-9001,-222329
2012-05-21,43700.0,44050.0,241792.0,,-9162,20597,-15995
2012-05-22,45100.0,44600.0,307517.0,,60496,46927,-102593
2012-05-23,44300.0,44000.0,259272.0,,26311,46364,-71685
2012-05-24,44100.0,44450.0,324904.0,,-7088,99743,-100085
2012-05-25,44800.0,45200.0,322024.0,,-3466,14240,-32644
2012-05-29,45500.0,45800.0,291352.0,,35504,-13182,-26712
2012-05-30,45600.0,45200.0,265593.0,,42207,46655,-84882
2012-05-31,44600.0,45200.0,319572.0,,13650,71986,-92653
2012-06-01,45500.0,45750.0,733197.0,,47407,124394,-199641
2012-06-04,44950.0,44500.0,488835.0,,-17083,-5433,-21564
2012-06-05,45250.0,46500.0,486111.0,,-121486,156206,-50640
2012-06-07,47100.0,46900.0,584160.0,,13580,-42726,20308
2012-06-08,47000.0,46300.0,240640.0,,15000,1322,-6932
2012-06-11,46950.0,47400.0,271274.0,,-58934,81164,-2980
2012-06-12,46750.0,46650.0,397242.0,,59098,117359,-143487
2012-06-13,47250.0,46900.0,313826.0,,-9409,-2708,19730
2012-06-14,46700.0,47250.0,273646.0,,-80321,22897,46822
2012-06-15,47350.0,47300.0,251733.0,,-29585,-24446,46971
2012-06-18,47900.0,47650.0,454001.0,,99745,-152520,53113
2012-06-19,47700.0,47300.0,402813.0,,45250,-26703,-11817
2012-06-20,47600.0,47450.0,279060.0,,-16778,5036,14562
2012-06-21,47700.0,49250.0,1400400.0,,-413612,451201,-24967
2012-06-22,49350.0,49400.0,1043255.0,,-262841,282350,-17519
2012-06-25,49850.0,49200.0,451662.0,,40997,-3238,-17369
2012-06-26,49000.0,49350.0,320962.0,,-28178,42058,-29430
2012-06-27,49500.0,49850.0,437561.0,,-93597,118515,-42848
2012-06-28,50600.0,50300.0,497779.0,,-59270,26330,24980
2012-06-29,50300.0,50300.0,527935.0,,-36616,-7168,24008
2012-07-02,49700.0,49700.0,785257.0,,31468,21372,-49014
2012-07-03,49900.0,51300.0,881230.0,,-388270,318175,71779
2012-07-04,50900.0,51600.0,505633.0,,-156433,51424,125277
2012-07-05,51600.0,51600.0,244595.0,,-49238,58783,-3041
2012-07-06,52100.0,51700.0,235592.0,,-29980,18622,20279
2012-07-09,51500.0,51400.0,436081.0,,-68439,79460,-31935
2012-07-10,51500.0,51400.0,250919.0,,-64411,30830,6787
2012-07-11,51500.0,50800.0,313960.0,,-16539,48435,-9551
2012-07-12,50700.0,50300.0,458644.0,,-53910,28904,29727
2012-07-13,50500.0,50300.0,367803.0,,-26176,92324,-65702
2012-07-16,50500.0,51400.0,549429.0,,-40899,77709,21092
2012-07-17,51400.0,51000.0,495111.0,,-87611,103806,-30568
2012-07-18,51000.0,51300.0,758270.0,,-194841,157372,28985
2012-07-19,51800.0,51800.0,818140.0,,-150396,74169,75497
2012-07-20,52300.0,50600.0,810273.0,,138613,-102583,-40463
2012-07-23,50000.0,49550.0,541179.0,,34338,7235,-52632
2012-07-24,49400.0,49650.0,226099.0,,-35594,41843,4018
2012-07-25,48700.0,49100.0,291052.0,,-11397,-9041,22110
2012-07-26,49100.0,48350.0,399168.0,,90111,-104441,20398
2012-07-27,49000.0,49350.0,424170.0,,11409,47024,-58657
2012-07-30,48400.0,47800.0,861455.0,,267283,-271231,202
2012-07-31,47900.0,48300.0,552270.0,,29957,-92550,70534
2012-08-01,48650.0,49000.0,556026.0,,-93265,12615,77410
2012-08-02,49350.0,49000.0,234793.0,,-34802,41152,-1510
2012-08-03,48550.0,48350.0,242749.0,,58223,-59404,-4201
2012-08-06,48850.0,48650.0,345696.0,,68399,-64839,-8070
2012-08-07,48800.0,48600.0,441206.0,,60903,-59883,-6210
2012-08-08,48700.0,48200.0,529171.0,,101939,-138901,39862
2012-08-09,48300.0,48750.0,535931.0,,-7493,-112893,128960
2012-08-10,48750.0,49200.0,347707.0,,-14065,-11400,28499
2012-08-13,49300.0,49350.0,290644.0,,-87843,84203,15070
2012-08-14,49650.0,50600.0,755883.0,,-230289,206333,35410
2012-08-16,51200.0,50300.0,360049.0,,-7269,-45623,50983
2012-08-17,50200.0,48950.0,802784.0,,244535,-208498,-48700
2012-08-20,49100.0,49500.0,351939.0,,-32326,21426,14570
2012-08-21,49850.0,48500.0,610390.0,,206860,-198388,-13122
2012-08-22,48600.0,48600.0,425580.0,,55580,-44491,1871
2012-08-23,48650.0,48850.0,356396.0,,-62103,115873,-61760
2012-08-24,48650.0,48150.0,327377.0,,55935,7905,-64320
2012-08-27,48300.0,48500.0,247262.0,,-11700,2370,8920
2012-08-28,48250.0,47800.0,482835.0,,215355,-150935,-56680
2012-08-29,47700.0,46800.0,1104542.0,,573581,-460917,-122093
