Symbol,SK디스커버리_시가(원),SK디스커버리_종가(원),SK디스커버리_거래량(주),SK디스커버리_PER(IFRS-연결),SK디스커버리_순매수수량(개인)(주),SK디스커버리_순매수수량(기관계)(주),SK디스커버리_순매수수량(외국인계)(주)
2010-04-09,53900.0,54900.0,260839.0,6.29,-52441,45409,-3194
2010-04-12,55400.0,54000.0,243435.0,6.18,87139,-5320,-86195
2010-04-13,54000.0,54100.0,142276.0,6.2,12800,13569,-29787
2010-04-14,54300.0,54100.0,201000.0,6.2,30889,8459,-39455
2010-04-15,54300.0,53800.0,166677.0,6.16,-5814,1550,15462
2010-04-16,54100.0,52900.0,183310.0,6.06,38055,-687,-33343
2010-04-19,52200.0,52300.0,135350.0,5.99,-20686,24862,-1573
2010-04-20,52800.0,53000.0,77305.0,6.07,-10371,10064,1077
2010-04-21,53000.0,53400.0,127564.0,6.12,429,-3428,8763
2010-04-22,53100.0,52500.0,140702.0,6.01,17007,-3589,686
2010-04-23,52600.0,52900.0,132379.0,6.06,-15239,-8874,5131
2010-04-26,53100.0,54400.0,183082.0,6.23,-63895,51301,-7153
2010-04-27,54400.0,53500.0,134035.0,6.13,30960,-32880,2945
2010-04-28,52600.0,52600.0,150024.0,6.02,1465,9591,-5366
2010-04-29,52800.0,52300.0,115466.0,5.99,-13230,5904,-1510
2010-04-30,52600.0,52000.0,201017.0,5.96,43355,-53830,10494
2010-05-03,52000.0,50900.0,232305.0,5.83,-18168,-7001,14986
2010-05-04,51100.0,49850.0,228931.0,5.71,43620,-48802,7009
2010-05-06,48700.0,49750.0,195983.0,5.7,-23418,7688,-3000
2010-05-07,48900.0,48600.0,179552.0,5.57,36293,-553,-25490
2010-05-10,49150.0,50100.0,170401.0,5.74,-7495,13735,-6450
2010-05-11,51000.0,52000.0,396908.0,5.96,-146668,146080,-15621
2010-05-12,52400.0,56000.0,764007.0,6.41,-248626,234318,-29818
2010-05-13,56700.0,57700.0,785687.0,6.61,-295648,351263,-57736
2010-05-14,57700.0,59400.0,550173.0,6.8,-145116,151163,-9572
2010-05-17,57600.0,57600.0,371268.0,6.6,-43940,44038,-15682
2010-05-18,58400.0,58400.0,412128.0,6.69,-115418,85006,14818
2010-05-19,57800.0,58700.0,247636.0,6.72,-3732,16283,-6863
2010-05-20,58300.0,55700.0,310648.0,6.38,-29761,29867,-1536
2010-05-24,55000.0,56700.0,225070.0,6.49,-78533,61816,20207
2010-05-25,56100.0,56100.0,374094.0,6.43,-92093,101862,-6700
2010-05-26,56800.0,56900.0,248408.0,6.52,-11544,23673,-14399
2010-05-27,56600.0,57000.0,207847.0,6.53,2844,15184,-23248
2010-05-28,57800.0,59100.0,567696.0,6.77,-42181,42743,-16812
2010-05-31,59800.0,61500.0,665085.0,7.04,-181026,113170,21076
2010-06-01,61600.0,61200.0,285361.0,7.01,-31685,30214,959
2010-06-03,61500.0,61100.0,206359.0,7.0,-38954,42508,-7551
2010-06-04,61500.0,59200.0,544017.0,6.78,-76347,30957,35353
2010-06-07,57900.0,58600.0,351960.0,6.71,-18336,-9834,32651
2010-06-08,58600.0,60500.0,189393.0,6.93,-37068,28176,6260
2010-06-09,60600.0,60600.0,189295.0,6.94,-9442,23490,-6878
2010-06-10,60900.0,60200.0,148307.0,6.89,3693,4710,-8016
2010-06-11,60900.0,59800.0,171673.0,6.85,22423,-28743,11536
2010-06-14,59600.0,59800.0,232564.0,6.85,18225,-19040,27472
2010-06-15,59300.0,60800.0,232224.0,6.96,28970,-1288,-28920
2010-06-16,61300.0,60300.0,234500.0,6.91,-5198,34938,-29467
2010-06-17,60600.0,62900.0,631445.0,7.2,-5624,10838,-6763
2010-06-18,62900.0,62600.0,251125.0,7.17,-3315,42008,-38079
2010-06-21,63000.0,63200.0,366572.0,7.24,-16763,11955,11393
2010-06-22,62900.0,62800.0,268513.0,7.19,-8495,17453,-9795
2010-06-23,62200.0,61900.0,127719.0,7.09,-17112,14010,128
2010-06-24,62000.0,62100.0,284044.0,7.11,24236,-33133,8898
2010-06-25,61300.0,63100.0,368602.0,7.23,-101504,104903,1417
2010-06-28,63500.0,64600.0,431409.0,7.4,-106424,128664,-9120
2010-06-29,64900.0,63500.0,730184.0,7.27,-299139,286932,-2832
2010-06-30,63000.0,66900.0,774988.0,7.66,-302699,282317,11579
2010-07-01,66400.0,69400.0,922246.0,7.95,-376469,407640,-38629
2010-07-02,69400.0,68500.0,539057.0,7.85,-121182,139005,-25029
2010-07-05,68500.0,67800.0,235573.0,7.77,3808,-18200,-5093
2010-07-06,68000.0,66800.0,268343.0,7.65,-9784,19163,-10777
2010-07-07,67500.0,69900.0,481521.0,8.01,-95966,106801,11842
2010-07-08,70300.0,69300.0,281998.0,7.94,15094,329,-20666
2010-07-09,69600.0,69000.0,198980.0,7.9,-47881,46276,283
2010-07-12,69600.0,70300.0,225914.0,8.05,-57253,29692,28285
2010-07-13,70500.0,70300.0,206135.0,8.05,-40011,24903,7243
2010-07-14,70500.0,68000.0,775132.0,7.79,167926,-183338,24714
2010-07-15,67600.0,68000.0,358865.0,7.79,-49039,-17637,56379
2010-07-16,68700.0,68400.0,292949.0,7.83,-79913,54643,27142
2010-07-19,67800.0,70600.0,418048.0,8.09,-178811,163942,25278
2010-07-20,71000.0,69800.0,149695.0,7.99,6459,16586,-10343
2010-07-21,70100.0,69600.0,155346.0,7.97,26702,-15910,-10282
2010-07-22,69000.0,68500.0,277290.0,7.85,-23800,19748,2726
2010-07-23,69500.0,67200.0,338011.0,7.7,25210,-24428,11090
2010-07-26,67800.0,66700.0,162126.0,7.64,35953,-43755,6345
2010-07-27,67200.0,66800.0,183818.0,7.65,18347,-29508,11469
2010-07-28,66900.0,65700.0,236835.0,7.52,9710,-41779,24483
2010-07-29,65700.0,67300.0,156956.0,7.71,-27166,12363,12293
2010-07-30,67500.0,66500.0,109695.0,7.62,6756,-7999,-2147
2010-08-02,66500.0,66300.0,100104.0,7.59,-11045,7526,3889
2010-08-03,66500.0,66200.0,134702.0,7.58,12866,-39581,12115
2010-08-04,66200.0,65800.0,292902.0,7.54,13115,-26216,25907
2010-08-05,65900.0,64200.0,177812.0,7.35,39920,-44275,14836
2010-08-06,63900.0,65000.0,132885.0,7.44,2999,-19485,18897
2010-08-09,65300.0,67200.0,178264.0,7.7,-29156,13541,9123
2010-08-10,67200.0,66100.0,109565.0,7.57,-4626,8770,643
2010-08-11,66400.0,65200.0,117390.0,7.47,10603,-1115,-5344
2010-08-12,64100.0,63700.0,130078.0,7.3,21817,-12337,-3861
2010-08-13,63900.0,64100.0,132330.0,7.34,14811,-3827,-9432
2010-08-16,64200.0,62200.0,186637.0,7.12,55716,-50774,-2285
2010-08-17,62200.0,63200.0,239084.0,7.24,36638,-39429,7859
2010-08-18,63300.0,65100.0,324674.0,7.46,-45938,41265,6265
2010-08-19,65100.0,64000.0,249253.0,7.33,67603,-59762,-13798
2010-08-20,63100.0,63100.0,172094.0,7.23,52963,-59831,5561
2010-08-23,63200.0,62100.0,245073.0,7.11,78926,-100125,16133
2010-08-24,62200.0,63900.0,265835.0,7.32,-34112,14310,23325
2010-08-25,63700.0,63200.0,217963.0,7.24,-3323,32358,-29703
2010-08-26,63400.0,62200.0,101573.0,7.12,17887,-2903,-13475
2010-08-27,63000.0,61800.0,176699.0,7.08,20911,4810,-18133
2010-08-30,62200.0,61800.0,156098.0,7.08,-152,-15868,-6973
2010-08-31,61300.0,62500.0,171176.0,7.16,-29713,7801,23993
2010-09-01,62200.0,64500.0,298326.0,7.39,-7143,-4343,4476
2010-09-02,64900.0,64400.0,224610.0,7.38,-18022,23296,-7942
2010-09-03,65000.0,66100.0,391941.0,7.57,-58241,42142,12873
2010-09-06,66500.0,65500.0,161910.0,7.5,18672,-3551,-12950
2010-09-07,65500.0,64200.0,201488.0,7.35,66506,-37733,-16563
2010-09-08,64000.0,65200.0,131094.0,7.47,-21835,30584,3493
2010-09-09,65300.0,65900.0,191530.0,7.55,33803,-27637,-17836
2010-09-10,65900.0,65100.0,268034.0,7.46,65935,-71363,2925
2010-09-13,65100.0,64700.0,260172.0,7.41,58511,-58485,7558
2010-09-14,65000.0,63400.0,287432.0,7.26,71914,-82173,3205
2010-09-15,62900.0,63100.0,178554.0,7.23,4780,-22685,15351
2010-09-16,63500.0,63000.0,126409.0,7.22,14061,-28780,8343
2010-09-17,62800.0,64700.0,163740.0,7.41,-31284,23144,7810
2010-09-20,64700.0,64300.0,98612.0,7.36,17383,-9693,-6189
2010-09-24,64300.0,63400.0,142875.0,7.26,35267,-40685,6675
2010-09-27,63500.0,63000.0,252689.0,7.22,105077,-90374,3543
2010-09-28,63100.0,65200.0,400216.0,7.47,45131,-36936,8833
2010-09-29,65600.0,66300.0,450750.0,7.59,-22830,42059,-16574
2010-09-30,66200.0,66400.0,294734.0,7.61,-67091,59260,12718
2010-10-01,66100.0,68000.0,484130.0,7.79,-131245,84068,39551
2010-10-04,68500.0,67100.0,280847.0,7.69,27178,-383,-25126
2010-10-05,66800.0,66400.0,184160.0,7.61,601,-2358,9876
2010-10-06,66900.0,68200.0,341098.0,7.81,-220,9966,-7990
2010-10-07,67900.0,66800.0,275335.0,7.65,53086,-19340,-15762
2010-10-08,66800.0,65200.0,246623.0,7.47,81100,-89958,13874
2010-10-11,65900.0,65200.0,524720.0,7.47,-10426,-398219,407202
2010-10-12,65500.0,63600.0,288619.0,7.28,145763,-19624,-129411
2010-10-13,63500.0,63300.0,258721.0,7.25,117009,-17528,-102061
2010-10-14,63100.0,64000.0,271182.0,7.33,106230,-45238,-63283
2010-10-15,63800.0,63600.0,218389.0,7.28,79682,-20372,-59294
2010-10-18,64000.0,63500.0,192263.0,7.27,-284,-9311,20643
2010-10-19,64000.0,63500.0,150209.0,7.27,11148,828,138
2010-10-20,63100.0,63800.0,106233.0,7.31,11524,-9000,-2624
2010-10-21,63800.0,62800.0,216716.0,7.19,39967,-29124,-11603
2010-10-22,62700.0,63000.0,158566.0,7.22,4633,-15691,12175
2010-10-25,63500.0,63300.0,124349.0,7.25,-19994,12085,8611
2010-10-26,63100.0,63100.0,128197.0,7.23,3552,-18939,14102
2010-10-27,63100.0,64100.0,329942.0,7.34,34015,-59554,28549
2010-10-28,64100.0,64900.0,283256.0,7.43,-22674,19444,5846
2010-10-29,65700.0,62700.0,266778.0,7.18,42304,-15583,-21236
2010-11-01,62800.0,62200.0,203319.0,7.12,4528,-9887,4758
2010-11-02,62400.0,62000.0,135201.0,7.1,5773,-4948,751
2010-11-03,62600.0,62200.0,186051.0,7.12,9252,-14861,9086
2010-11-04,62500.0,62600.0,126991.0,7.17,5520,726,-1565
2010-11-05,63100.0,62100.0,155361.0,7.11,-13083,-9063,18511
2010-11-08,63000.0,62200.0,89144.0,7.12,-8268,-4253,8859
2010-11-09,62500.0,64800.0,307650.0,7.42,-62675,48772,6666
2010-11-10,65000.0,63400.0,257535.0,7.26,31907,-21543,-9847
2010-11-11,63400.0,62000.0,253248.0,7.1,77420,-6277,-56243
2010-11-12,62400.0,60700.0,273310.0,6.95,34709,-12513,-5434
2010-11-15,60300.0,59800.0,238395.0,6.85,14451,4006,-17845
2010-11-16,59800.0,59500.0,137920.0,6.81,30311,-14501,-9090
2010-11-17,58400.0,60000.0,72483.0,6.87,6367,-130,-2955
2010-11-18,60000.0,60000.0,106293.0,6.87,29743,-1533,-31219
2010-11-19,60100.0,59700.0,213295.0,6.84,87477,-30536,-57711
2010-11-22,59800.0,59000.0,531653.0,6.76,61686,-434096,371756
2010-11-23,59400.0,58000.0,279621.0,6.64,139501,-41125,-96765
2010-11-24,55700.0,56500.0,283348.0,6.47,64918,-15390,-51098
2010-11-25,57500.0,56600.0,225675.0,6.48,94124,-36513,-60468
2010-11-26,57200.0,56200.0,119060.0,6.44,-6912,16477,-19445
2010-11-29,55700.0,55400.0,106815.0,6.35,6822,17117,-26677
2010-11-30,55900.0,55400.0,189557.0,6.35,65521,-42907,-21911
2010-12-01,55600.0,57400.0,172942.0,6.57,24798,2277,-23537
2010-12-02,57900.0,56900.0,196325.0,6.52,27930,-7225,-40269
2010-12-03,57100.0,56900.0,136909.0,6.52,10955,-3887,-10057
2010-12-06,57500.0,56700.0,140051.0,6.49,39220,-23911,-15816
2010-12-07,56700.0,56000.0,127380.0,6.41,45276,-38093,-2776
2010-12-08,56400.0,55800.0,166543.0,6.39,61320,-58380,7249
2010-12-09,56300.0,56900.0,144607.0,6.52,-5413,7,1824
2010-12-10,56900.0,58500.0,259787.0,6.7,11020,-6833,-4768
2010-12-13,58800.0,58200.0,116725.0,6.67,-2086,-388,2155
2010-12-14,58200.0,57900.0,131788.0,6.63,43473,-11966,-1651
2010-12-15,58200.0,57900.0,154121.0,6.63,46171,-29241,-3741
2010-12-16,58100.0,58200.0,204934.0,6.67,14427,-9313,4902
2010-12-17,58700.0,57700.0,179507.0,6.61,32828,-48725,15374
2010-12-20,56800.0,56600.0,197985.0,6.48,9742,-1195,-61
2010-12-21,57000.0,58400.0,239569.0,6.69,8479,-30678,14466
2010-12-22,58500.0,58200.0,176688.0,6.67,-13986,46066,-29425
2010-12-23,58400.0,58500.0,181620.0,6.7,4374,5675,-8539
2010-12-24,58500.0,58500.0,180240.0,6.7,-24522,32843,-6366
2010-12-27,58500.0,60300.0,428348.0,6.91,-96875,81712,4593
2010-12-28,60800.0,60700.0,438416.0,6.95,-100802,115267,-29706
2010-12-29,60900.0,61700.0,214054.0,7.07,-12390,27936,-15295
2010-12-30,61900.0,61800.0,179683.0,7.08,-67944,49603,-341
2011-01-03,62000.0,60600.0,209619.0,3.95,16905,-20610,2604
2011-01-04,60800.0,62300.0,387694.0,4.06,-157687,131559,22585
2011-01-05,62600.0,62700.0,284144.0,4.09,-93262,135910,-15360
2011-01-06,62300.0,61800.0,206327.0,4.03,-17898,12640,-8535
2011-01-07,61300.0,61800.0,114775.0,4.03,-40675,39713,-2393
2011-01-10,61700.0,60700.0,162470.0,3.96,-26847,14578,11688
2011-01-11,60500.0,61400.0,164801.0,4.0,-34514,26205,9308
2011-01-12,61400.0,61400.0,147983.0,4.0,-631,894,1428
2011-01-13,61600.0,60600.0,163483.0,3.95,39843,-19052,-11465
2011-01-14,60600.0,59000.0,256722.0,3.85,84484,-69126,-7237
2011-01-17,59400.0,58300.0,173989.0,3.8,4685,-12833,10122
2011-01-18,57700.0,57900.0,167348.0,3.78,21353,-26862,3703
2011-01-19,57900.0,57900.0,127969.0,3.78,33671,-21953,-14180
2011-01-20,57900.0,56700.0,234127.0,3.7,34737,-31081,-875
2011-01-21,56700.0,56000.0,393149.0,3.65,18307,-219670,200518
2011-01-24,56200.0,55600.0,206973.0,3.63,78814,-3208,-75686
2011-01-25,56000.0,55800.0,304596.0,3.64,43105,-49599,7630
2011-01-26,56300.0,58200.0,261199.0,3.8,-91393,77131,8209
2011-01-27,58200.0,58400.0,228216.0,3.81,-43761,74761,-28383
2011-01-28,58700.0,58900.0,231236.0,3.84,-122698,66628,51831
2011-01-31,58300.0,59700.0,248007.0,3.89,-76267,84732,-10583
2011-02-01,59800.0,58900.0,168084.0,3.84,-42902,57830,-11598
2011-02-07,59400.0,60100.0,200106.0,3.92,-72225,62946,8083
2011-02-08,60100.0,59100.0,96535.0,3.85,-7291,16746,-12575
2011-02-09,59200.0,58900.0,140342.0,3.84,-39229,4124,37443
2011-02-10,58800.0,57700.0,137754.0,3.76,-21272,-7389,24629
2011-02-11,57900.0,57700.0,129915.0,3.76,-37500,-15103,50950
2011-02-14,58000.0,58100.0,104201.0,3.79,-21267,-1884,24926
2011-02-15,57500.0,57300.0,142321.0,3.74,-1162,-3417,31315
2011-02-16,56900.0,58300.0,144456.0,3.8,-59251,22954,32124
2011-02-17,58400.0,59600.0,277927.0,3.89,-100174,107899,-4500
2011-02-18,59700.0,60400.0,297248.0,3.94,-78263,119639,-13433
2011-02-21,60200.0,60300.0,170267.0,3.93,-43511,68306,-20150
2011-02-22,60300.0,58800.0,164277.0,3.83,-20596,43491,-22297
2011-02-23,58800.0,58800.0,172695.0,3.83,-10063,-8540,13423
2011-02-24,58600.0,58300.0,104714.0,3.8,-30407,10665,13041
2011-02-25,58400.0,60000.0,160087.0,3.91,-48479,49167,-11442
2011-02-28,60000.0,58800.0,112379.0,3.83,-4873,16594,-6388
2011-03-02,58200.0,57400.0,107422.0,3.74,8106,-6919,1063
2011-03-03,57800.0,58100.0,114531.0,3.79,7450,-10027,5908
2011-03-04,58100.0,57600.0,181789.0,3.76,15429,-18480,59
2011-03-07,57000.0,56500.0,105141.0,3.68,-10038,1468,14054
2011-03-08,56600.0,58500.0,149740.0,3.81,-74497,49737,20490
2011-03-09,59100.0,58900.0,125892.0,3.84,-27485,27657,-5825
2011-03-10,60500.0,61700.0,689022.0,4.02,-295467,294587,-8104
2011-03-11,61100.0,62500.0,527502.0,4.08,-261429,285686,-22347
2011-03-14,61800.0,62400.0,299080.0,4.07,-91819,99123,4395
2011-03-15,63000.0,61000.0,415999.0,3.98,-40249,45114,-4826
2011-03-16,62000.0,61300.0,220427.0,4.0,32436,-48999,7526
2011-03-17,60000.0,61100.0,192467.0,3.98,-23300,12340,10308
2011-03-18,61200.0,62900.0,278912.0,4.1,3805,-13019,2471
2011-03-21,62700.0,62200.0,432064.0,4.06,22226,-23143,2434
2011-03-22,62100.0,62000.0,346105.0,4.04,8855,-27524,18166
2011-03-23,62100.0,63200.0,219907.0,4.12,-20504,31051,-9954
2011-03-24,63600.0,63500.0,326048.0,4.14,29597,-23873,-2484
2011-03-25,63500.0,62100.0,250137.0,4.05,-3965,-30113,35421
2011-03-28,63000.0,61900.0,165824.0,4.04,-9830,-4345,18153
2011-03-29,62200.0,64900.0,567408.0,4.23,-57799,-82451,124690
2011-03-30,64900.0,64800.0,356298.0,4.23,-53687,17559,33573
2011-03-31,64800.0,64200.0,286357.0,4.19,32310,-51761,45298
2011-04-01,64400.0,64500.0,278372.0,4.21,-19950,-25323,43127
2011-04-04,64600.0,63900.0,243476.0,4.17,3059,-56669,45694
2011-04-05,64000.0,66100.0,291829.0,4.31,-36962,22786,7741
2011-04-06,66000.0,65800.0,343952.0,4.29,-66873,-5742,37894
2011-04-07,65600.0,66200.0,200931.0,4.32,-460,-27566,32713
2011-04-08,66000.0,65800.0,221461.0,4.29,-1976,-31007,33657
2011-04-11,65800.0,62200.0,419580.0,4.06,148880,-160178,3081
2011-04-12,62500.0,60800.0,533412.0,3.96,167336,-223662,71856
2011-04-13,60900.0,61400.0,198013.0,4.0,29141,-42361,26166
2011-04-14,61400.0,62800.0,221266.0,4.09,-17999,2571,9847
2011-04-15,63000.0,62700.0,198497.0,4.09,-33306,32190,-3399
2011-04-18,63000.0,65000.0,356854.0,4.24,-74620,57725,17727
2011-04-19,64300.0,64400.0,351807.0,4.2,-5739,21085,-39169
2011-04-20,65200.0,64300.0,363441.0,4.19,-130297,98214,28280
2011-04-21,64900.0,73900.0,1724472.0,4.82,-243741,150280,65258
2011-04-22,75000.0,77500.0,2246673.0,5.05,-52400,37680,-57878
2011-04-25,76700.0,77600.0,807260.0,5.06,-8265,8295,-1460
2011-04-26,79400.0,74400.0,620059.0,4.85,9967,-18310,1537
2011-04-27,75400.0,72200.0,739037.0,4.71,-19722,-40559,66811
2011-04-28,73000.0,72500.0,555932.0,4.73,89360,-20494,-56502
2011-04-29,72900.0,75600.0,636229.0,4.93,-174115,8989,177069
2011-05-02,75500.0,74600.0,361575.0,4.86,46179,-13669,-23830
2011-05-03,74200.0,71700.0,347485.0,4.68,5363,-12505,7374
2011-05-04,71500.0,71900.0,304224.0,4.69,-63308,16613,49150
2011-05-06,71800.0,72000.0,193831.0,4.69,-13845,-17463,38724
2011-05-09,72100.0,69300.0,286974.0,4.52,88193,-72762,-5668
2011-05-11,69600.0,68500.0,341221.0,4.47,8716,-41486,23062
2011-05-12,68400.0,68500.0,205964.0,4.47,7172,2659,-13109
2011-05-13,69500.0,67600.0,154687.0,4.41,9426,326,-12838
2011-05-16,67600.0,66200.0,205703.0,4.32,1580,-34190,33741
2011-05-17,66400.0,69000.0,294312.0,4.5,-107542,24107,64483
2011-05-18,69400.0,68600.0,177662.0,4.47,45432,3830,-46826
2011-05-19,68700.0,68300.0,285446.0,4.45,-34346,45477,-11329
2011-05-20,68800.0,67300.0,182037.0,4.39,24988,867,-28626
2011-05-23,67000.0,64600.0,174664.0,4.21,38,3246,-10169
2011-05-24,64100.0,64500.0,173103.0,4.21,-1508,-24325,36195
2011-05-25,65000.0,62000.0,208744.0,4.04,27805,-29069,3969
2011-05-26,63100.0,64500.0,199629.0,4.21,-29147,29046,6927
2011-05-27,64100.0,63600.0,146550.0,4.15,23989,351,-11551
2011-05-30,64200.0,63600.0,94294.0,4.15,-653,14454,-8310
2011-05-31,63700.0,65800.0,284700.0,4.29,-61403,64757,12112
2011-06-01,66400.0,66300.0,177752.0,4.32,-13381,24027,-16465
2011-06-02,64900.0,65300.0,190125.0,4.26,30913,-11238,-34619
2011-06-03,65800.0,66500.0,207788.0,4.34,-9918,8295,-990
2011-06-07,66100.0,67000.0,131765.0,4.37,-5988,12484,-9123
2011-06-08,67000.0,64700.0,198061.0,4.22,8500,-15009,22229
2011-06-09,64400.0,67600.0,188044.0,4.41,-52349,69632,-3989
2011-06-10,68000.0,66400.0,156794.0,4.33,-13435,35590,-17555
2011-06-13,65900.0,65100.0,186071.0,4.24,-3149,-11166,7529
2011-06-14,64600.0,66700.0,127971.0,4.35,-31940,24841,-1166
2011-06-15,67500.0,69200.0,269081.0,4.51,-53892,62093,-6712
2011-06-16,68700.0,68500.0,486569.0,4.47,-94387,100341,-2449
2011-06-17,69400.0,70500.0,311470.0,4.6,-106057,82829,-446
2011-06-20,70700.0,70500.0,199319.0,4.6,-42448,62932,-15396
2011-06-21,71200.0,69000.0,210780.0,4.5,-2556,-9904,2961
2011-06-22,70600.0,71400.0,451754.0,4.66,-92603,82126,28805
2011-06-23,70700.0,69300.0,236262.0,4.52,28726,-31130,4700
2011-06-24,69100.0,69900.0,207091.0,4.56,-42144,14093,27445
2011-06-27,69000.0,70000.0,199308.0,4.56,-7973,5357,10355
2011-06-28,70800.0,69900.0,210750.0,4.56,-33714,36883,-9640
2011-06-29,70500.0,71000.0,170970.0,4.63,-23356,15423,4040
2011-06-30,71400.0,71600.0,154247.0,4.67,-6332,23997,-2625
2011-07-01,72100.0,71800.0,144545.0,4.68,1176,-2140,-8557
2011-07-04,72000.0,71300.0,175557.0,4.65,6240,-2258,-4337
2011-07-05,71100.0,70700.0,162247.0,4.61,-925,-9639,11687
2011-07-06,70800.0,71300.0,140293.0,4.65,-20411,6862,16499
2011-07-07,70300.0,72400.0,282560.0,4.72,-69090,39642,28502
2011-07-08,72500.0,73600.0,239007.0,4.8,-31652,29347,8444
2011-07-11,73600.0,73400.0,147629.0,4.79,-46567,24860,10174
2011-07-12,72500.0,72100.0,171389.0,4.7,-40798,19230,18350
2011-07-13,73000.0,74900.0,349634.0,4.88,-80494,80422,5952
2011-07-14,75300.0,76000.0,286629.0,4.96,-49010,51627,946
2011-07-15,76000.0,77700.0,270890.0,5.07,-114642,115509,-1053
2011-07-18,78000.0,77000.0,220776.0,5.02,-82812,70043,-14874
2011-07-19,76900.0,78000.0,258634.0,5.09,-68348,-274,62533
2011-07-20,78200.0,78000.0,296642.0,5.09,-67140,57429,22905
2011-07-21,77900.0,76100.0,129083.0,4.96,11183,-23595,15952
2011-07-22,76600.0,77000.0,182083.0,5.02,-26108,-515,26382
2011-07-25,77000.0,78600.0,227210.0,5.13,-59461,7374,61176
2011-07-26,78600.0,78900.0,191419.0,5.14,-46059,49843,-12170
2011-07-27,78400.0,78900.0,208858.0,5.14,-69770,52505,17451
2011-07-28,78000.0,81500.0,322542.0,5.31,-70035,54839,18794
2011-07-29,82000.0,79900.0,252152.0,5.21,-2923,53434,-40378
2011-08-01,80400.0,80000.0,191395.0,5.22,11973,-16811,1447
2011-08-02,79300.0,79200.0,448503.0,5.16,-103688,105876,-9587
2011-08-03,78200.0,80300.0,250907.0,5.24,-48827,56329,-13503
2011-08-04,80400.0,75800.0,207712.0,4.94,-4958,35330,-38407
2011-08-05,72000.0,74400.0,328987.0,4.85,-108921,107524,4564
2011-08-08,73100.0,72800.0,328670.0,4.75,-55622,63216,-15895
2011-08-09,70500.0,69500.0,405493.0,4.53,-4253,43935,-58395
2011-08-10,72200.0,68000.0,411956.0,4.43,89344,-73478,-20344
2011-08-11,64600.0,68100.0,246073.0,4.44,-5218,-9168,16668
2011-08-12,69300.0,70000.0,350397.0,4.56,-82993,96135,-700
2011-08-16,72000.0,76800.0,478571.0,5.01,-160316,174835,8263
2011-08-17,77400.0,82700.0,861337.0,5.39,-147873,152190,22812
2011-08-18,82100.0,84900.0,751548.0,5.54,-149266,336174,-155322
2011-08-19,82200.0,82300.0,496499.0,5.37,-162875,236032,-61085
2011-08-22,81700.0,78800.0,375658.0,5.14,-74249,100789,-20287
2011-08-23,79700.0,79900.0,325691.0,5.21,40787,-1772,-18823
2011-08-24,80100.0,80000.0,290326.0,5.22,42341,-26210,-4223
2011-08-25,80000.0,78000.0,362832.0,5.09,-6253,49487,-18644
2011-08-26,77200.0,74500.0,270968.0,4.86,10743,-7314,13400
2011-08-29,75700.0,77300.0,212711.0,5.04,-10496,-17142,35423
2011-08-30,77600.0,77900.0,176858.0,5.08,-4391,-9709,13494
2011-08-31,78200.0,81600.0,266843.0,5.32,-53708,36843,13414
2011-09-01,81100.0,79400.0,349548.0,5.18,22076,-18131,9322
2011-09-02,79600.0,80300.0,142067.0,5.24,-6188,2845,5815
2011-09-05,79000.0,79500.0,187434.0,5.18,-40328,70158,-29164
2011-09-06,78900.0,76700.0,134569.0,5.0,1814,-19358,19023
2011-09-07,77900.0,78000.0,220937.0,5.09,40234,-16339,-9927
