Symbol,한솔케미칼_시가(원),한솔케미칼_종가(원),한솔케미칼_거래량(주),한솔케미칼_PER(IFRS-연결),한솔케미칼_순매수수량(개인)(주),한솔케미칼_순매수수량(기관계)(주),한솔케미칼_순매수수량(외국인계)(주)
2012-08-08,20250.0,20400.0,40460.0,12.35,4333,-7903,1480
2012-08-09,20400.0,20200.0,52871.0,12.23,2820,-4190,-1900
2012-08-10,20300.0,20300.0,17841.0,12.29,-1100,800,670
2012-08-13,20100.0,20150.0,9800.0,12.2,650,-3000,1650
2012-08-14,19950.0,20250.0,31346.0,12.26,3730,-7600,2570
2012-08-16,20250.0,20300.0,28040.0,12.29,-6420,4050,780
2012-08-17,20300.0,20100.0,12830.0,12.17,1830,-4830,1170
2012-08-20,19800.0,19850.0,6650.0,12.02,2180,-1120,290
2012-08-21,19850.0,19500.0,35010.0,11.8,1860,-3780,-320
2012-08-22,19400.0,19450.0,22890.0,11.77,3610,-3470,1860
2012-08-23,19100.0,20000.0,28441.0,12.11,-11451,6291,5150
2012-08-24,19650.0,19600.0,3660.0,11.87,-760,300,290
2012-08-27,19800.0,19050.0,14410.0,11.53,953,-2913,1960
2012-08-28,19150.0,19950.0,23203.0,12.08,-14203,5463,8790
2012-08-29,20300.0,20250.0,27991.0,12.26,2129,-6659,3850
2012-08-30,20300.0,21050.0,107483.0,12.74,-6063,923,1670
2012-08-31,21050.0,21450.0,34883.0,12.99,1050,-4070,630
2012-09-03,21550.0,21400.0,25640.0,12.96,5320,-4600,-1110
2012-09-04,21400.0,21250.0,25910.0,12.86,-10930,10100,710
2012-09-05,21250.0,20900.0,9170.0,12.65,-1160,330,840
2012-09-06,20900.0,21600.0,39920.0,13.08,-6340,7240,-1060
2012-09-07,21600.0,21650.0,13871.0,13.11,-5410,7260,-1710
2012-09-10,21950.0,21150.0,11292.0,12.8,2652,-832,-1130
2012-09-11,20900.0,20950.0,25370.0,12.68,1570,-3760,1490
2012-09-12,20700.0,21350.0,28250.0,12.92,-3200,2290,910
2012-09-13,21250.0,21300.0,19951.0,12.89,470,-1030,550
2012-09-14,21300.0,21600.0,213890.0,13.08,4720,-2570,-120
2012-09-17,21550.0,21750.0,30787.0,13.17,-470,-70,-120
2012-09-18,21700.0,21950.0,34603.0,13.29,3180,-2460,230
2012-09-19,21700.0,21700.0,22661.0,13.14,-3021,5431,-2450
2012-09-20,21750.0,22950.0,84894.0,13.89,-23115,27625,670
2012-09-21,23400.0,23300.0,47959.0,14.11,3168,-1628,-2350
2012-09-24,23450.0,23600.0,48662.0,14.29,-8659,14069,-4220
2012-09-25,23350.0,23300.0,59381.0,14.11,-8750,6550,1870
2012-09-26,23450.0,23850.0,44540.0,14.44,-5390,11340,-950
2012-09-27,23800.0,23400.0,47990.0,14.17,-1990,2820,-830
2012-09-28,23400.0,22850.0,74021.0,13.83,-1500,-3530,4040
2012-10-02,23000.0,22900.0,45090.0,13.86,-13600,11530,1620
2012-10-04,22900.0,23000.0,60543.0,13.92,-8497,2337,3450
2012-10-05,23000.0,23600.0,67821.0,14.29,-24930,19730,1900
2012-10-08,23900.0,23400.0,223948.0,14.17,-8220,-191310,-470
2012-10-09,23350.0,23100.0,63112.0,13.98,-2670,11540,3320
2012-10-10,23100.0,23000.0,52800.0,13.92,-20610,22290,-930
2012-10-11,23000.0,22800.0,39942.0,13.8,4604,1266,-240
2012-10-12,23100.0,23650.0,43040.0,14.32,-16120,13170,2030
2012-10-15,23600.0,23900.0,94298.0,14.47,8847,-16439,3600
2012-10-16,24000.0,23200.0,99045.0,14.04,34819,-23509,2010
2012-10-17,23450.0,23500.0,69214.0,14.23,-8170,17250,-11790
2012-10-18,23600.0,23000.0,123841.0,13.92,33310,-9610,1750
2012-10-19,23000.0,23250.0,33980.0,14.07,-9099,7429,280
2012-10-22,22800.0,23400.0,33354.0,14.17,-3434,8074,-3170
2012-10-23,23550.0,24400.0,93247.0,14.77,-30487,27887,2640
2012-10-24,24100.0,25200.0,56885.0,15.26,8419,-10029,980
2012-10-25,25200.0,24400.0,60350.0,14.77,11364,-18504,-1910
2012-10-26,24400.0,24000.0,47550.0,14.53,520,1990,-3150
2012-10-29,24000.0,23450.0,26860.0,14.2,-2773,5173,-2390
2012-10-30,23050.0,23950.0,48032.0,14.5,-830,1150,-820
2012-10-31,23700.0,23750.0,52113.0,14.38,-8630,6590,2050
2012-11-01,23750.0,24200.0,40430.0,14.65,14500,-10670,-3850
2012-11-02,24200.0,24750.0,36550.0,14.98,-13890,19230,-5020
2012-11-05,24750.0,24950.0,75600.0,15.1,-4589,6169,-1590
2012-11-06,24700.0,25200.0,28332.0,15.26,5290,-11720,1170
2012-11-07,25200.0,25500.0,30010.0,15.44,-11030,6370,-1860
2012-11-08,24950.0,25400.0,15300.0,15.38,-3550,3170,740
2012-11-09,25400.0,26000.0,32540.0,15.74,2270,-2400,-2830
2012-11-12,26000.0,26650.0,44190.0,16.13,4380,-11970,-3290
2012-11-13,26750.0,26350.0,28973.0,15.95,-608,6748,-6140
2012-11-14,26000.0,26650.0,61540.0,16.13,-14170,5400,140
2012-11-15,26600.0,25650.0,51580.0,15.53,6830,-6460,-4120
2012-11-16,25300.0,26100.0,38082.0,15.8,-13430,18460,-5590
2012-11-19,26500.0,26100.0,28340.0,15.8,30,-1110,1080
2012-11-20,26400.0,25900.0,32620.0,15.68,1930,4470,-2090
2012-11-21,25900.0,25500.0,19321.0,15.44,7090,-6740,1360
2012-11-22,25500.0,25450.0,50450.0,15.41,9110,-13270,3970
2012-11-23,24850.0,25800.0,40068.0,15.62,-590,590,-130
2012-11-26,25850.0,25800.0,15610.0,15.62,5770,-7880,1010
2012-11-27,25900.0,25400.0,27280.0,15.38,3460,-7840,3980
2012-11-28,25500.0,25000.0,12220.0,15.13,2950,-5350,2360
2012-11-29,25150.0,25000.0,26200.0,15.13,220,-3490,3270
2012-11-30,25150.0,24900.0,15176.0,15.07,-210,-3340,3440
2012-12-03,25450.0,25300.0,48550.0,15.32,-999,-9771,4770
2012-12-04,25300.0,24950.0,52294.0,15.1,-1691,-9359,-1170
2012-12-05,24950.0,24950.0,31737.0,15.1,-15270,11850,620
2012-12-06,24800.0,25100.0,40560.0,15.19,770,-15410,2490
2012-12-07,25200.0,24900.0,5800.0,15.07,-100,210,-220
2012-12-10,25000.0,25750.0,76291.0,15.59,-13130,-3400,3470
2012-12-11,26200.0,25750.0,19400.0,15.59,-2207,1217,990
