Symbol,KT_시가(원),KT_종가(원),KT_거래량(주),KT_PER(IFRS-연결),KT_순매수수량(개인)(주),KT_순매수수량(기관계)(주),KT_순매수수량(외국인계)(주)
2015-06-04,29400.0,29350.0,798903.0,,52032,-313644,261760
2015-06-05,29350.0,29500.0,812540.0,,-82305,-278535,368360
2015-06-08,29350.0,29300.0,576164.0,,45376,-63839,8980
2015-06-09,29250.0,29500.0,738001.0,,-87711,-90941,190998
2015-06-10,29750.0,29400.0,689653.0,,45333,-160548,115750
2015-06-11,29400.0,29150.0,894649.0,,224203,-352480,125931
2015-06-12,29350.0,29200.0,508289.0,,-88088,-3538,90446
2015-06-15,29200.0,29250.0,447517.0,,-55964,-23599,79563
2015-06-16,29250.0,28950.0,881468.0,,-24428,-77451,104285
2015-06-17,29100.0,28950.0,510983.0,,-3844,1473,4349
2015-06-18,28750.0,29100.0,671188.0,,61716,-35655,-24287
2015-06-19,29050.0,28500.0,1418730.0,,654975,-301286,-348965
2015-06-22,28550.0,28500.0,562957.0,,49121,94788,-148586
2015-06-23,28750.0,28900.0,592759.0,,-89086,35935,45901
2015-06-24,29100.0,28850.0,490983.0,,131792,-71881,-66808
2015-06-25,28850.0,29000.0,511485.0,,-41575,-96973,125864
2015-06-26,28950.0,28700.0,661604.0,,86560,78432,-157616
2015-06-29,28550.0,28400.0,743101.0,,-3716,122877,-122641
2015-06-30,28500.0,28450.0,692787.0,,46266,-84410,38000
2015-07-01,28600.0,28400.0,552662.0,,204039,-38255,-167595
2015-07-02,28500.0,28650.0,711856.0,,26175,-34452,4236
2015-07-03,28800.0,28700.0,447687.0,,-64100,113092,-51302
2015-07-06,28700.0,28750.0,1142031.0,,-27843,-80998,117423
2015-07-07,28950.0,29300.0,1449045.0,,-418546,231337,186280
2015-07-08,29400.0,28900.0,896189.0,,-10405,103213,-106555
2015-07-09,28850.0,29100.0,910363.0,,-234406,222764,11307
2015-07-10,29150.0,29300.0,549563.0,,-170510,183453,-13650
2015-07-13,29200.0,29350.0,531046.0,,140226,55955,-191312
2015-07-14,29350.0,29150.0,622709.0,,21664,-32177,-8244
2015-07-15,29250.0,29400.0,516222.0,,-139558,67456,64112
2015-07-16,29350.0,29250.0,394277.0,,18606,-21916,2218
2015-07-17,29350.0,29550.0,591578.0,,-91550,59773,41246
2015-07-20,29600.0,29500.0,463959.0,,82928,-53211,-32304
2015-07-21,29500.0,29400.0,454744.0,,28619,43871,-76756
2015-07-22,29400.0,29250.0,525394.0,,80692,-81721,814
2015-07-23,29250.0,29200.0,289517.0,,-37026,34489,-904
2015-07-24,29250.0,29100.0,480632.0,,-23354,-32904,59811
2015-07-27,29000.0,28900.0,612611.0,,51964,-20846,-30848
2015-07-28,28900.0,29500.0,976279.0,,-232348,161882,72722
2015-07-29,29400.0,30100.0,1849139.0,,-335409,-180878,498964
2015-07-30,30050.0,30200.0,1274316.0,,-370051,243580,138430
2015-07-31,30450.0,30600.0,2264110.0,,-741950,379369,425438
2015-08-03,31050.0,31000.0,2197177.0,,-382400,224946,232148
2015-08-04,31000.0,30700.0,1297022.0,,-362383,81372,281812
2015-08-05,30700.0,30700.0,932756.0,,-177403,2077,174826
2015-08-06,30850.0,30250.0,1166089.0,,-63708,-82166,177422
2015-08-07,30250.0,29850.0,1080402.0,,78118,-15160,-79710
2015-08-10,29850.0,29900.0,711985.0,,55212,30880,-90226
2015-08-11,30050.0,29750.0,635215.0,,32324,-16564,-22623
2015-08-12,29850.0,30150.0,1272581.0,,-190873,229018,-27299
2015-08-13,30150.0,29600.0,1171972.0,,155253,186878,-354513
2015-08-17,29750.0,29800.0,520049.0,,-126159,34755,91610
2015-08-18,29850.0,29600.0,609353.0,,-51350,90298,-37975
2015-08-19,29700.0,30350.0,2120566.0,,-832121,184643,667842
2015-08-20,30500.0,29950.0,1120941.0,,178702,138290,-312009
2015-08-21,29300.0,29400.0,1246660.0,,-411467,342155,73079
2015-08-24,29250.0,28650.0,1694123.0,,-117389,203447,-104001
2015-08-25,28500.0,28500.0,1439401.0,,434133,-263333,-199364
2015-08-26,28500.0,28950.0,1094979.0,,-15067,107945,-71866
2015-08-27,28950.0,29100.0,1231489.0,,-26464,20565,350
2015-08-28,29150.0,29100.0,944576.0,,66456,-48488,-20547
2015-08-31,29050.0,28850.0,1122312.0,,154740,-67592,-86650
2015-09-01,28850.0,28550.0,1380173.0,,239257,-277369,38483
2015-09-02,28400.0,28750.0,796631.0,,-110685,-85399,196584
2015-09-03,28800.0,29000.0,731645.0,,-58156,-205883,264839
2015-09-04,28900.0,28900.0,562451.0,,-82625,-47853,126342
2015-09-07,28950.0,28600.0,471354.0,,68924,7876,-85846
2015-09-08,28600.0,29050.0,470205.0,,-80121,129587,-50883
2015-09-09,28950.0,29050.0,1225282.0,,177024,286294,-478843
2015-09-10,29050.0,29200.0,811078.0,,-179727,113125,67287
2015-09-11,29100.0,29450.0,940151.0,,-227329,-105087,322264
2015-09-14,29400.0,29300.0,416686.0,,-19079,1092,15725
2015-09-15,29300.0,29500.0,484722.0,,-56753,-19050,119856
2015-09-16,29500.0,29700.0,750937.0,,-195080,-87788,285769
2015-09-17,29800.0,29850.0,999298.0,,-397255,-190363,589904
2015-09-18,29850.0,29400.0,1232139.0,,126121,-166971,59412
2015-09-21,29400.0,29200.0,647331.0,,32119,33026,-53873
2015-09-22,29150.0,29700.0,799998.0,,-218576,39231,195043
2015-09-23,29500.0,29850.0,1092293.0,,-203646,76285,176313
2015-09-24,30200.0,29800.0,1374991.0,,78572,-67281,-11427
2015-09-25,29750.0,30000.0,886392.0,,-42685,82010,-41711
2015-09-30,30050.0,30700.0,2126625.0,,-387753,-158270,558839
2015-10-01,30700.0,30450.0,921398.0,,-156224,36722,109983
2015-10-02,30600.0,29900.0,1402552.0,,360089,-180501,-180221
2015-10-05,30050.0,30150.0,709610.0,,-793,-160512,161350
2015-10-06,30350.0,30500.0,929190.0,,-375138,-161131,542519
2015-10-07,30350.0,30250.0,821479.0,,27256,-112480,86502
2015-10-08,30300.0,30500.0,580964.0,,-112952,5630,110386
2015-10-12,30650.0,30700.0,1054815.0,,-277248,-136345,396689
2015-10-13,30650.0,30650.0,1577163.0,,-270787,-679687,971054
2015-10-14,30600.0,30400.0,559197.0,,-34671,12034,22577
2015-10-15,30400.0,30300.0,462267.0,,1940,2171,-6818
2015-10-16,30300.0,30400.0,474451.0,,33362,-21560,-12227
2015-10-19,30350.0,30450.0,360027.0,,-28352,22940,4901
2015-10-20,30300.0,30500.0,309649.0,,-53653,47361,4478
2015-10-21,30550.0,30700.0,619900.0,,-207425,204423,1911
2015-10-22,30700.0,30400.0,470735.0,,-5821,2806,-3482
2015-10-23,30650.0,30600.0,525196.0,,-125482,134866,-15116
2015-10-26,30650.0,30700.0,623917.0,,-139996,132331,2412
2015-10-27,30750.0,30600.0,640710.0,,6285,-39364,-186
2015-10-28,30600.0,30400.0,1847238.0,,-309,16487,-16874
2015-10-29,30250.0,30000.0,1652142.0,,407004,-263434,-154070
2015-10-30,30050.0,29550.0,1472557.0,,61391,32993,-117595
2015-11-02,29700.0,29050.0,1339689.0,,253933,135971,-430926
2015-11-03,29100.0,29250.0,798580.0,,22381,19683,-29194
2015-11-04,29200.0,29350.0,707301.0,,115590,6145,-123385
2015-11-05,29400.0,29550.0,638236.0,,-13135,-52039,68176
2015-11-06,29500.0,29400.0,633516.0,,99737,242528,-352649
2015-11-09,29200.0,28900.0,925927.0,,212144,116939,-344027
2015-11-10,28900.0,28850.0,657596.0,,18434,-4154,-801
2015-11-11,28850.0,29000.0,673357.0,,-85526,42944,44364
2015-11-12,28950.0,28750.0,397966.0,,108036,32452,-163676
2015-11-13,28900.0,28900.0,717837.0,,-57286,-29744,88105
2015-11-16,28700.0,28800.0,708762.0,,-26003,188261,-161928
2015-11-17,29000.0,28900.0,367290.0,,21406,450,-28550
2015-11-18,29100.0,29000.0,367822.0,,-29230,-47686,71825
2015-11-19,29200.0,29600.0,943603.0,,-398210,34291,257365
2015-11-20,29550.0,29650.0,619742.0,,-54664,19514,33500
2015-11-23,29600.0,29550.0,698265.0,,-56501,-92232,124353
2015-11-24,29550.0,29800.0,573500.0,,-144532,96319,44939
2015-11-25,29800.0,29550.0,456944.0,,68456,-37361,-14676
2015-11-26,29550.0,29650.0,607957.0,,-3324,-138654,140991
2015-11-27,29500.0,29800.0,661944.0,,-210494,-108252,312977
2015-11-30,30950.0,29950.0,4679401.0,,267875,-777203,578623
2015-12-01,30350.0,30100.0,1285432.0,,-201166,65758,137786
2015-12-02,30150.0,29700.0,799178.0,,53035,-51478,-2557
2015-12-03,29450.0,29550.0,707382.0,,-139128,155407,-15300
2015-12-04,29500.0,29550.0,435842.0,,-3648,-37903,23776
2015-12-07,29650.0,29350.0,327291.0,,25286,-10072,-23814
2015-12-08,29500.0,29200.0,418663.0,,-57121,44519,14228
2015-12-09,29200.0,29200.0,393217.0,,-8299,11968,4215
2015-12-10,29150.0,28750.0,1034917.0,,162873,-144853,-20482
2015-12-11,28800.0,28950.0,715947.0,,-108742,134653,-21695
2015-12-14,28750.0,29050.0,466956.0,,-121970,101595,26984
2015-12-15,29050.0,29050.0,476018.0,,-16097,30443,-12611
2015-12-16,29150.0,29350.0,445475.0,,-105050,77300,31526
2015-12-17,29300.0,29050.0,493925.0,,29474,-3147,-26194
2015-12-18,29050.0,28850.0,637310.0,,134900,-118166,-17611
2015-12-21,28800.0,28850.0,405043.0,,8191,-32502,27844
2015-12-22,28850.0,28850.0,652762.0,,165898,-18740,-131456
2015-12-23,29050.0,28950.0,501816.0,,-101404,45909,59887
2015-12-24,29100.0,28900.0,670040.0,,53528,-27133,-10772
2015-12-28,28950.0,28650.0,1004629.0,,238663,-172272,-56485
2015-12-29,28500.0,28350.0,876456.0,,208976,-198713,-12481
2015-12-30,28400.0,28250.0,708755.0,,213798,-205594,-9544
2016-01-04,28050.0,28000.0,782252.0,13.22,91660,-42541,-47555
2016-01-05,27900.0,28200.0,544914.0,13.32,-109691,-43024,141907
2016-01-06,28400.0,28100.0,692434.0,13.27,131116,-262474,139246
2016-01-07,28100.0,27750.0,743159.0,13.1,98453,-106319,7626
2016-01-08,27500.0,27750.0,702618.0,13.1,-29173,98257,4372
2016-01-11,27600.0,27600.0,419012.0,13.03,102660,-105820,9003
2016-01-12,27700.0,27500.0,301460.0,12.99,69402,-63372,-7313
2016-01-13,27550.0,27650.0,616692.0,13.06,78500,-88301,12128
2016-01-14,27450.0,27350.0,609172.0,12.91,79254,-52476,-27518
2016-01-15,27500.0,27150.0,716424.0,12.82,-47055,42758,18117
2016-01-18,27050.0,27300.0,543564.0,12.89,-20596,7214,15496
2016-01-19,27250.0,27000.0,577594.0,12.75,-12869,4220,11677
2016-01-20,26850.0,26350.0,1145486.0,12.44,-160857,149794,3233
2016-01-21,26200.0,26500.0,471697.0,12.51,17013,-17975,-1289
2016-01-22,26600.0,26450.0,486044.0,12.49,38085,-46708,7783
2016-01-25,26600.0,26800.0,364963.0,12.66,-31553,30989,4660
2016-01-26,26800.0,26800.0,428758.0,12.66,-45984,49995,5138
2016-01-27,27050.0,27000.0,818356.0,12.75,76584,-74206,-7378
2016-01-28,26650.0,26900.0,627658.0,12.7,79130,-85746,1137
2016-01-29,27150.0,27250.0,1452003.0,12.87,135823,-115479,-28279
2016-02-01,28050.0,27750.0,1511284.0,13.1,-103849,63490,34578
2016-02-02,27750.0,28200.0,1459401.0,13.32,-309225,311422,-3602
2016-02-03,28150.0,28200.0,796809.0,13.32,-155544,147140,-4538
2016-02-04,28200.0,28200.0,525623.0,13.32,-69162,74287,-465
2016-02-05,28200.0,28250.0,335478.0,13.34,-41770,55094,18
2016-02-11,27750.0,28150.0,526680.0,13.29,-313234,313363,21
2016-02-12,27850.0,27850.0,793601.0,13.15,-205997,207905,-19
2016-02-15,27900.0,28150.0,398996.0,13.29,-164949,171234,-7122
2016-02-16,28200.0,28400.0,560312.0,13.41,-41024,32831,4540
2016-02-17,28450.0,28500.0,1214487.0,13.46,-112896,102351,2557
2016-02-18,28650.0,28550.0,455604.0,13.48,-119497,132257,-46
2016-02-19,28550.0,28600.0,337569.0,13.51,-81562,75163,-883
2016-02-22,28650.0,28700.0,406092.0,13.55,-84258,82824,50
2016-02-23,28700.0,28850.0,535301.0,13.62,-190735,187231,-520
2016-02-24,28800.0,28750.0,279106.0,13.58,1139,2416,165
2016-02-25,28750.0,28750.0,239187.0,13.58,-95177,95704,-1547
2016-02-26,28800.0,29050.0,815220.0,13.72,-201900,206721,-5112
2016-02-29,29000.0,28900.0,572064.0,13.65,-160944,180266,-11884
2016-03-02,29100.0,28900.0,590612.0,13.65,-3507,6870,15897
2016-03-03,28950.0,28700.0,535157.0,13.55,87134,-79874,-220
2016-03-04,28700.0,28600.0,519953.0,13.51,34334,-31260,-4874
2016-03-07,28600.0,28500.0,985138.0,13.46,34008,-34162,5023
2016-03-08,28400.0,28500.0,545912.0,13.46,-11355,6253,-4398
2016-03-09,28500.0,28750.0,361004.0,13.58,-75069,75676,-587
2016-03-10,28800.0,28500.0,1268969.0,13.46,97381,-94613,-1390
2016-03-11,28650.0,28850.0,605631.0,13.62,-113104,113954,191
2016-03-14,29000.0,29000.0,448837.0,13.69,-49754,51950,-1579
2016-03-15,28950.0,28800.0,225963.0,13.6,-48587,54278,-1
2016-03-16,28850.0,28850.0,279032.0,13.62,-22690,24263,-55
2016-03-17,28850.0,28950.0,345620.0,13.67,-88611,76390,518
2016-03-18,28900.0,28750.0,446356.0,13.58,-57934,58054,-425
2016-03-21,28850.0,28800.0,448194.0,13.6,-53648,51576,70
2016-03-22,28950.0,28700.0,564324.0,13.55,-81968,84225,-2005
2016-03-23,28900.0,29100.0,734983.0,13.74,-215898,213323,790
2016-03-24,29200.0,29200.0,498495.0,13.79,-125659,125195,-20
2016-03-25,29400.0,29450.0,682777.0,13.91,-331998,358333,-1904
2016-03-28,29500.0,29450.0,402792.0,13.91,-194130,219536,169
2016-03-29,29450.0,29600.0,584363.0,13.98,-287216,293940,-12
2016-03-30,29700.0,29750.0,583495.0,14.05,-235840,236141,-1149
2016-03-31,29850.0,29800.0,700632.0,14.07,-202984,197885,1039
2016-04-01,29900.0,29650.0,492168.0,14.0,-121927,123770,-160
2016-04-04,29650.0,29700.0,649116.0,14.02,-154698,153473,81
2016-04-05,29750.0,30000.0,644102.0,14.17,-280153,299137,-2662
2016-04-06,29950.0,30100.0,588429.0,14.21,-127361,117481,1505
2016-04-07,30150.0,30200.0,525597.0,14.26,-216838,203927,8013
2016-04-08,30100.0,30450.0,756365.0,14.38,-257885,258033,80
2016-04-11,30450.0,30600.0,501818.0,14.45,-179074,182666,-1438
2016-04-12,30600.0,30500.0,452161.0,14.4,-92528,80330,6340
2016-04-14,30400.0,30950.0,736770.0,14.61,-235314,246017,-5371
2016-04-15,30750.0,30800.0,595795.0,14.54,-259246,254308,5726
2016-04-18,30700.0,30650.0,353964.0,14.47,-89790,97496,-5411
2016-04-19,30500.0,30450.0,453039.0,14.38,-108111,109750,2042
2016-04-20,30400.0,30500.0,529342.0,14.4,-136771,139428,-78
2016-04-21,30550.0,30500.0,560648.0,14.4,-22943,29138,-2449
2016-04-22,30350.0,30300.0,435178.0,14.31,922,-8221,2550
2016-04-25,30150.0,30200.0,397460.0,14.26,-97762,102152,-112
2016-04-26,30200.0,30200.0,532562.0,14.26,-58281,47966,-1637
2016-04-27,30250.0,30650.0,728615.0,14.47,-99457,110177,-2101
2016-04-28,30750.0,30700.0,570971.0,14.5,-107402,117479,1888
2016-04-29,30850.0,30550.0,519775.0,14.43,-42145,35393,6279
2016-05-02,30650.0,30800.0,660173.0,14.54,-247223,312468,-67307
2016-05-03,31000.0,31650.0,1341134.0,14.95,-532469,544456,-4729
2016-05-04,31550.0,31650.0,1176328.0,14.95,-418633,400884,6952
2016-05-09,31550.0,31850.0,966535.0,15.04,-429107,453690,411
2016-05-10,31800.0,31850.0,561686.0,15.04,-206013,215482,-428
2016-05-11,32050.0,31700.0,411182.0,14.97,-70912,69444,901
2016-05-12,31600.0,31350.0,885305.0,14.8,99942,-128266,224
2016-05-13,31450.0,31350.0,540835.0,14.8,-196427,187546,-4
2016-05-16,31400.0,31800.0,493991.0,15.02,-178113,189248,-2442
2016-05-17,31800.0,31900.0,403428.0,15.06,-183302,180289,-50
2016-05-18,31850.0,31900.0,402633.0,15.06,-128867,163354,-41434
2016-05-19,31700.0,31450.0,500164.0,14.85,-59650,60488,376
2016-05-20,31300.0,31550.0,344293.0,14.9,-136485,136355,-27
2016-05-23,31550.0,32100.0,724256.0,15.16,-271704,291434,-204
2016-05-24,32050.0,32100.0,701635.0,15.16,-195227,250736,-675
2016-05-25,32150.0,32100.0,427969.0,15.16,-73897,63712,285
2016-05-26,32000.0,31950.0,460606.0,15.09,-23671,386,-315
2016-05-27,31850.0,32100.0,772558.0,15.16,-231940,232388,-1108
2016-05-30,31850.0,32550.0,617268.0,15.37,-332267,345985,-1026
2016-05-31,32400.0,32100.0,701691.0,15.16,-82674,77929,1134
2016-06-01,32300.0,31950.0,742107.0,15.09,72117,-90968,-124
2016-06-02,31650.0,31100.0,1231707.0,14.69,-67234,62095,2522
2016-06-03,31100.0,31300.0,499737.0,14.78,-129376,130081,1303
2016-06-07,31300.0,30900.0,543258.0,14.59,17021,-8335,118
2016-06-08,30750.0,30900.0,839594.0,14.59,62300,-63679,591
2016-06-09,30750.0,31100.0,1162838.0,14.69,-32539,31048,31
2016-06-10,30800.0,30300.0,1868648.0,14.31,342791,-324202,-129
2016-06-13,30000.0,29950.0,1523989.0,14.14,159021,-161145,185
2016-06-14,30200.0,30250.0,846266.0,14.28,-89164,78950,2210
2016-06-15,30300.0,30150.0,424107.0,14.24,-85802,119330,-36102
2016-06-16,30150.0,29750.0,753125.0,14.05,44336,-36583,9576
2016-06-17,29750.0,29650.0,558971.0,14.0,-38589,48878,-10008
2016-06-20,29900.0,29900.0,442065.0,14.12,134124,-137665,630
2016-06-21,29850.0,29850.0,349969.0,14.1,-7686,10715,-1371
2016-06-22,29800.0,29800.0,315146.0,14.07,42636,-45584,863
2016-06-23,29800.0,29800.0,255158.0,14.07,15023,-15371,348
2016-06-24,29800.0,29150.0,943218.0,13.76,19789,-25140,103
2016-06-27,28900.0,29450.0,608516.0,13.91,-185460,191245,-2990
2016-06-28,29250.0,29850.0,742089.0,14.1,-150759,163724,1389
2016-06-29,29800.0,30400.0,474708.0,14.35,-93444,86051,43
2016-06-30,30350.0,29650.0,700025.0,14.0,290330,-263821,-7892
2016-07-01,29700.0,29850.0,420474.0,14.1,-89844,78875,12549
2016-07-04,29950.0,30050.0,171124.0,14.19,-25801,23485,1974
2016-07-05,30100.0,30200.0,390358.0,14.26,-101997,108039,-1689
2016-07-06,30350.0,30200.0,268097.0,14.26,-86113,103829,-20525
2016-07-07,30400.0,30400.0,222355.0,14.35,-88248,86934,1414
2016-07-08,30300.0,30650.0,2022886.0,14.47,-122696,125870,-2
2016-07-11,30850.0,30850.0,1014801.0,14.57,-145393,148509,-20
2016-07-12,30800.0,30700.0,348267.0,14.5,-72832,78808,-71
2016-07-13,30700.0,30700.0,394483.0,14.5,-13128,28890,-95
2016-07-14,30700.0,30250.0,478611.0,14.28,169573,-167161,-130
2016-07-15,30350.0,30400.0,287346.0,14.35,-28285,31383,-21
2016-07-18,30300.0,30300.0,332063.0,14.31,71863,-49573,-19858
2016-07-19,30400.0,30000.0,301780.0,14.17,118800,-121272,2280
2016-07-20,30000.0,30450.0,428933.0,14.38,-106049,105752,-84
2016-07-21,30350.0,30750.0,507723.0,14.52,-153587,173741,-17548
2016-07-22,30700.0,30850.0,371640.0,14.57,-110831,115252,-441
2016-07-25,30950.0,31400.0,792885.0,14.83,-269322,260014,-117
2016-07-26,31400.0,31750.0,424084.0,14.99,-220121,232598,244
2016-07-27,31800.0,31750.0,324767.0,14.99,-136150,142586,-1051
2016-07-28,31750.0,31500.0,399140.0,14.87,-68720,68214,360
2016-07-29,31700.0,31750.0,1098071.0,14.99,-315132,330404,-1661
2016-08-01,32200.0,32600.0,855499.0,15.39,-411255,423177,962
2016-08-02,32450.0,32600.0,655392.0,15.39,-153259,163782,-16575
2016-08-03,32350.0,32750.0,883260.0,15.46,-361770,376191,180
2016-08-04,32650.0,32700.0,508990.0,15.44,-127740,132287,621
2016-08-05,32550.0,32300.0,309475.0,15.25,-14707,13208,-815
2016-08-08,32300.0,32150.0,255448.0,15.18,-30095,35290,2
2016-08-09,32100.0,32000.0,312333.0,15.11,16990,6977,-18107
2016-08-10,31900.0,31850.0,277015.0,15.04,-7712,10663,207
2016-08-11,31950.0,32350.0,641805.0,15.28,-129025,170231,-640
2016-08-12,32450.0,32450.0,288873.0,15.32,-52124,58134,-106
2016-08-16,32700.0,32550.0,309775.0,15.37,-66275,95656,-398
2016-08-17,32450.0,32650.0,372811.0,15.42,-137147,137925,176
2016-08-18,32700.0,32600.0,347725.0,15.39,-58444,67182,33
2016-08-19,32400.0,32100.0,361710.0,15.16,36004,-31582,-5107
2016-08-22,32000.0,31300.0,623582.0,14.78,30219,5866,-16793
2016-08-23,31300.0,31450.0,447137.0,14.85,-50847,46033,0
2016-08-24,31400.0,31400.0,915584.0,14.83,50426,-47017,29
2016-08-25,31500.0,31950.0,421124.0,15.09,-136802,142808,0
2016-08-26,31600.0,32300.0,316218.0,15.25,-122288,140599,-18308
2016-08-29,32050.0,31950.0,286657.0,15.09,-59639,64513,154
2016-08-30,32000.0,31950.0,369026.0,15.09,-11501,11661,-159
2016-08-31,31850.0,31600.0,386612.0,14.92,51661,-51165,-70
2016-09-01,31550.0,31850.0,390995.0,15.04,-64292,64201,55
2016-09-02,31850.0,31650.0,434848.0,14.95,-101845,100988,-38
2016-09-05,31950.0,32400.0,442278.0,15.3,-179098,165249,276
2016-09-06,32250.0,32150.0,275000.0,15.18,14466,-15467,-15
2016-09-07,32150.0,32300.0,215809.0,15.25,-24600,24733,-13
2016-09-08,32200.0,31850.0,646723.0,15.04,29523,-22562,-211
2016-09-09,32000.0,31900.0,353375.0,15.06,27282,-23070,-320
2016-09-12,31750.0,31850.0,345961.0,15.04,-119771,126022,-450
2016-09-13,31850.0,31400.0,603960.0,14.83,168408,-176205,0
2016-09-19,31100.0,31250.0,443626.0,14.76,180975,-179194,-713
2016-09-20,31050.0,30900.0,309660.0,14.59,113994,-115737,583
2016-09-21,30800.0,30850.0,416320.0,14.57,54429,-56473,81
2016-09-22,31050.0,31150.0,318479.0,14.71,-46420,40077,31
2016-09-23,31450.0,31400.0,263469.0,14.83,-97051,96046,200
2016-09-26,31600.0,31450.0,290569.0,14.85,4881,10884,-14767
2016-09-27,31400.0,31800.0,356345.0,15.02,-189725,188879,-46
2016-09-28,31700.0,31950.0,263981.0,15.09,-90236,90162,-209
2016-09-29,31950.0,31900.0,256108.0,15.06,-44679,49321,-141
2016-09-30,31800.0,31900.0,413165.0,15.06,-87996,87107,200
2016-10-04,31900.0,32150.0,362684.0,15.18,-82218,89140,199
2016-10-05,32100.0,32050.0,247741.0,15.13,-17186,12689,0
2016-10-06,31800.0,31800.0,376234.0,15.02,68958,-71899,-100
2016-10-07,31800.0,31400.0,318042.0,14.83,55134,-55633,0
2016-10-10,31650.0,31200.0,463696.0,14.73,132572,-131640,50
2016-10-11,31600.0,31550.0,397328.0,14.9,-22403,27028,0
2016-10-12,31600.0,31900.0,401087.0,15.06,-169034,169746,-200
2016-10-13,31750.0,31600.0,420448.0,14.92,113408,-114572,-600
2016-10-14,31550.0,31550.0,274313.0,14.9,-20446,18817,90
2016-10-17,31750.0,31550.0,269934.0,14.9,47048,-46963,-84
2016-10-18,31400.0,31700.0,443859.0,14.97,-47262,46176,0
2016-10-19,31600.0,31850.0,300309.0,15.04,-59140,60428,0
2016-10-20,31700.0,31750.0,182825.0,14.99,23449,-19182,0
2016-10-21,31700.0,31850.0,463234.0,15.04,-132628,134945,0
2016-10-24,31900.0,32200.0,457280.0,15.2,-156728,160320,1668
2016-10-25,32300.0,32300.0,415029.0,15.25,-105688,102736,143
