Symbol,제일기획_시가(원),제일기획_종가(원),제일기획_거래량(주),제일기획_PER(IFRS-연결),제일기획_순매수수량(개인)(주),제일기획_순매수수량(기관계)(주),제일기획_순매수수량(외국인계)(주)
2017-04-04,18600.0,18250.0,300702.0,23.79,117264,-160169,44375
2017-04-05,18400.0,18400.0,226729.0,23.98,24002,-97098,73856
2017-04-06,18400.0,18400.0,272195.0,23.98,-30410,-64723,95133
2017-04-07,18400.0,18200.0,497918.0,23.72,87846,-188288,100442
2017-04-10,18100.0,17750.0,369165.0,23.14,90399,-195689,103730
2017-04-11,17700.0,17900.0,244953.0,23.33,23769,-100748,76979
2017-04-12,18000.0,17800.0,291086.0,23.2,51939,-131390,67451
2017-04-13,17900.0,18000.0,387255.0,23.46,-14630,-66372,78753
2017-04-14,18000.0,17900.0,135528.0,23.33,20407,35366,-55773
2017-04-17,18000.0,18350.0,283611.0,23.92,-141923,85197,54626
2017-04-18,18350.0,18300.0,183065.0,23.85,14446,6286,-20833
2017-04-19,18250.0,18000.0,211665.0,23.46,49526,-43696,-6089
2017-04-20,18000.0,18250.0,137039.0,23.79,-54000,10972,44839
2017-04-21,18150.0,18050.0,261435.0,23.53,45841,-44299,-1744
2017-04-24,18000.0,17850.0,144795.0,23.27,50278,-33133,-17345
2017-04-25,17850.0,18300.0,214731.0,23.85,-45702,-44703,89133
2017-04-26,18300.0,18300.0,290342.0,23.85,-46010,-99903,134535
2017-04-27,18450.0,18400.0,204574.0,23.98,-51393,35674,15719
2017-04-28,18250.0,18450.0,483179.0,24.05,-115174,-56120,171294
2017-05-02,18550.0,17800.0,566572.0,23.2,259742,-95766,-164685
2017-05-04,17850.0,18050.0,480788.0,23.53,-59337,-147290,206821
2017-05-08,18150.0,18250.0,457724.0,23.79,-18905,-215586,234455
2017-05-10,18350.0,18850.0,698180.0,24.57,-293588,29551,262012
2017-05-11,18850.0,19050.0,379455.0,24.83,-108755,34582,74983
2017-05-12,19050.0,19300.0,390198.0,25.16,-132602,113920,15672
2017-05-15,19300.0,19200.0,237739.0,25.03,-28106,37379,-10773
2017-05-16,19400.0,19250.0,330037.0,25.09,-16977,-39484,56460
2017-05-17,19050.0,19000.0,341677.0,24.76,5947,65965,-71912
2017-05-18,18900.0,19200.0,233880.0,25.03,-59569,32207,27849
2017-05-19,19100.0,19150.0,134583.0,24.96,-3110,53431,-50329
2017-05-22,19300.0,19050.0,211481.0,24.83,46643,-67782,21140
2017-05-23,18900.0,19150.0,473092.0,24.96,-74470,-106657,148149
2017-05-24,19300.0,19550.0,355356.0,25.48,-123836,-13589,135925
2017-05-25,19450.0,19150.0,411913.0,24.96,162881,-127362,-37619
2017-05-26,19100.0,19250.0,301098.0,25.09,-2794,-79970,82764
2017-05-29,19300.0,19200.0,313117.0,25.03,-12674,-41981,55100
2017-05-30,19050.0,19250.0,214515.0,25.09,-73606,-27572,101312
2017-05-31,19200.0,19200.0,360656.0,25.03,-3244,-43340,46586
2017-06-01,19200.0,19050.0,139796.0,24.83,9723,-22296,12580
2017-06-02,19100.0,19150.0,273663.0,24.96,18937,-92146,73209
2017-06-05,19100.0,19100.0,120183.0,24.89,-9879,-13783,21063
2017-06-07,19000.0,18800.0,299288.0,24.5,89052,-86264,-2954
2017-06-08,18900.0,19050.0,312082.0,24.83,-58109,27392,30699
2017-06-09,19100.0,18800.0,257391.0,24.5,109053,-36110,-73046
2017-06-12,18800.0,18500.0,284673.0,24.11,37461,-43028,6568
2017-06-13,18650.0,18700.0,202064.0,24.37,37238,-66581,29343
2017-06-14,18600.0,18550.0,187269.0,24.18,56247,-58554,4366
2017-06-15,18450.0,18450.0,206356.0,24.05,54496,-10295,-54201
2017-06-16,18350.0,18400.0,142887.0,23.98,-6098,27690,-23564
2017-06-19,18350.0,18550.0,130399.0,24.18,-22718,19184,3214
2017-06-20,18500.0,18150.0,175177.0,23.66,71195,-41767,-26428
2017-06-21,18100.0,18300.0,194562.0,23.85,-11787,11074,1713
2017-06-22,18100.0,18150.0,323757.0,23.66,40553,-13307,-76611
2017-06-23,18050.0,18600.0,239257.0,24.24,-73025,-22577,96602
2017-06-26,18550.0,18300.0,185215.0,23.85,55630,-86004,-6801
2017-06-27,18250.0,18250.0,196618.0,23.79,78019,-125274,47255
2017-06-28,18300.0,18300.0,151496.0,23.85,-5217,-47282,44006
2017-06-29,18300.0,18400.0,261364.0,23.98,-64138,-35232,28370
2017-06-30,18400.0,18400.0,186335.0,23.98,-32998,20197,12801
2017-07-03,18400.0,18750.0,192087.0,24.44,-47989,38265,9724
2017-07-04,18600.0,18600.0,112422.0,24.24,10404,14063,-24467
2017-07-05,18550.0,18450.0,133433.0,24.05,23657,-14904,-18335
2017-07-06,18350.0,18300.0,166041.0,23.85,29007,-41411,12362
2017-07-07,18150.0,18350.0,59802.0,23.92,-23071,16068,9603
2017-07-10,18400.0,18800.0,248997.0,24.5,-82512,42798,39714
2017-07-11,18750.0,18350.0,178752.0,23.92,89056,-15815,-73241
2017-07-12,18400.0,18300.0,157960.0,23.85,54576,-89647,35071
2017-07-13,18300.0,18200.0,177032.0,23.72,8834,-29225,20391
2017-07-14,18200.0,18450.0,135564.0,24.05,-8864,-35497,44361
2017-07-17,18500.0,18600.0,146520.0,24.24,-59695,-6794,66489
2017-07-18,18700.0,18800.0,228602.0,24.5,-97975,46013,54122
2017-07-19,18900.0,18950.0,820373.0,24.7,-111486,-403479,514836
2017-07-20,19100.0,18800.0,202396.0,24.5,22866,47939,-70840
2017-07-21,18750.0,18650.0,132987.0,24.31,43200,-23756,-19444
2017-07-24,18800.0,18950.0,130873.0,24.7,-31110,9269,21834
2017-07-25,18950.0,19000.0,143672.0,24.76,-2513,-22558,25071
2017-07-26,19100.0,18700.0,222737.0,24.37,13367,8067,-21634
2017-07-27,18750.0,18750.0,225851.0,24.44,-13830,6705,7125
2017-07-28,18750.0,19450.0,944927.0,25.35,-232693,-122736,355429
2017-07-31,19450.0,20350.0,1432172.0,26.52,-457763,-37214,493917
2017-08-01,20300.0,20600.0,820756.0,26.85,-76482,-307584,384556
2017-08-02,20650.0,20500.0,370658.0,26.72,-9549,-152925,162474
2017-08-03,20500.0,20200.0,355288.0,26.33,-367,-140112,137526
2017-08-04,20100.0,20300.0,223815.0,26.46,-24693,-89782,114474
2017-08-07,20400.0,20150.0,273363.0,26.26,-51160,-92317,123477
2017-08-08,20200.0,20000.0,295153.0,26.07,-3661,-68396,54057
2017-08-09,19950.0,19850.0,308231.0,25.87,-14496,-24212,38708
2017-08-10,19850.0,19850.0,506406.0,25.87,-36653,17142,19511
2017-08-11,19850.0,19600.0,290268.0,25.55,-28485,38609,-10124
2017-08-14,19700.0,19800.0,244283.0,25.81,-7216,-5100,11316
2017-08-16,19800.0,19800.0,232293.0,25.81,-2966,-33257,36223
2017-08-17,19750.0,19550.0,182836.0,25.48,25994,-87471,61478
2017-08-18,19450.0,19450.0,79670.0,25.35,3474,-17208,14384
2017-08-21,19500.0,19550.0,144818.0,25.48,3273,-24447,21224
2017-08-22,19500.0,19600.0,137100.0,25.55,-1567,23751,-22142
2017-08-23,19550.0,19250.0,200461.0,25.09,27150,-49845,22695
2017-08-24,19300.0,19700.0,263630.0,25.68,-23129,-47004,70133
2017-08-25,19650.0,19600.0,184095.0,25.55,-2664,25089,-23425
2017-08-28,19550.0,19400.0,123593.0,25.29,16511,-29267,10714
