Symbol,효성_시가(원),효성_종가(원),효성_거래량(주),효성_PER(IFRS-연결),효성_순매수수량(개인)(주),효성_순매수수량(기관계)(주),효성_순매수수량(외국인계)(주)
2010-09-15,108000.0,109500.0,397583.0,11.89,-11000,-24124,32567
2010-09-16,109500.0,111500.0,417755.0,12.11,-19526,-30336,38589
2010-09-17,113000.0,110500.0,312691.0,12.0,6981,-6941,5621
2010-09-20,110000.0,111500.0,186213.0,12.11,2028,2241,-10241
2010-09-24,111000.0,117000.0,435255.0,12.7,-53437,-40877,113357
2010-09-27,117000.0,122500.0,342617.0,13.3,-57260,24699,30343
2010-09-28,122500.0,126500.0,433514.0,13.74,-69221,19539,50308
2010-09-29,126000.0,125000.0,246854.0,13.57,24245,-4561,-22436
2010-09-30,124500.0,123000.0,373501.0,13.36,16511,-89372,82745
2010-10-01,122000.0,118000.0,700591.0,12.81,99274,-225582,125989
2010-10-04,118000.0,117000.0,529172.0,12.7,99942,-72901,-11208
2010-10-05,116000.0,114000.0,573103.0,12.38,53293,-33837,-21267
2010-10-06,115500.0,118500.0,444525.0,12.87,-30194,41239,-29161
2010-10-07,119000.0,110500.0,1174585.0,12.0,117331,-69372,-56500
2010-10-08,108500.0,110500.0,897558.0,12.0,-5710,252675,-273088
2010-10-11,111500.0,111000.0,497968.0,12.05,6002,118202,-118456
2010-10-12,111000.0,108000.0,558576.0,11.73,71413,-49552,-11593
2010-10-13,109000.0,111500.0,229837.0,12.11,-19776,18999,1344
2010-10-14,112500.0,119500.0,583720.0,12.98,-49081,49917,2492
2010-10-15,120000.0,118000.0,336703.0,12.81,52957,-14394,-33398
2010-10-18,119000.0,116000.0,259990.0,12.6,52060,-17064,108
2010-10-19,116000.0,114500.0,224632.0,12.43,1933,-4333,16656
2010-10-20,113000.0,115000.0,231648.0,12.49,4405,25870,-21358
2010-10-21,115500.0,109000.0,609532.0,11.84,136588,-107294,-5235
2010-10-22,109000.0,112500.0,443912.0,12.22,-14945,-6868,31809
2010-10-25,114000.0,115500.0,416003.0,12.54,-53093,-6310,45627
2010-10-26,116500.0,124500.0,817823.0,13.52,-119928,63957,48970
2010-10-27,125000.0,126000.0,570217.0,13.68,-28396,92530,-65812
2010-10-28,127000.0,125000.0,277966.0,13.57,5948,-7747,13528
2010-10-29,126000.0,125000.0,358458.0,13.57,25357,-46463,28957
2010-11-01,126000.0,130000.0,443390.0,14.12,-7052,-23288,17215
2010-11-02,130000.0,134000.0,435252.0,14.55,-66031,57639,4841
2010-11-03,134500.0,131000.0,346362.0,14.22,40490,-43270,-8406
2010-11-04,130500.0,131000.0,322688.0,14.22,5657,-31543,33305
2010-11-05,132000.0,122000.0,1112593.0,13.25,248744,-256763,37452
2010-11-08,121000.0,123500.0,631595.0,13.41,19609,-27935,23021
2010-11-09,122000.0,126500.0,455850.0,13.74,-48823,-29433,87360
2010-11-10,125500.0,120500.0,919451.0,13.08,127656,-104066,-11052
2010-11-11,120000.0,118500.0,569074.0,12.87,-5337,55499,-47851
2010-11-12,120000.0,114000.0,539977.0,12.38,90192,-128288,32966
2010-11-15,114500.0,111500.0,399324.0,12.11,88499,-111013,41576
2010-11-16,113000.0,111000.0,432220.0,12.05,112444,-119354,29007
2010-11-17,109500.0,116000.0,427957.0,12.6,-93258,86438,115
2010-11-18,116500.0,116500.0,346770.0,12.65,64711,-39370,-27876
2010-11-19,116500.0,116500.0,410589.0,12.65,-31385,66665,-23109
2010-11-22,117000.0,107000.0,1262579.0,11.62,418263,-378465,-47793
2010-11-23,109000.0,111000.0,860379.0,12.05,14424,-56968,61628
2010-11-24,107500.0,107000.0,526305.0,11.62,97393,-72768,-28986
2010-11-25,109000.0,108500.0,374198.0,11.78,1550,4657,-3369
2010-11-26,107500.0,104000.0,493591.0,11.29,-1186,-20168,5336
2010-11-29,103500.0,103000.0,311316.0,11.18,20226,-23469,-16116
2010-11-30,102000.0,106500.0,391279.0,11.56,-53279,84609,-32953
2010-12-01,107000.0,111000.0,544047.0,12.05,-113947,79862,20499
2010-12-02,111500.0,111500.0,477123.0,12.11,7807,20531,-16207
2010-12-03,111500.0,107000.0,403349.0,11.62,110658,-73048,-35336
2010-12-06,107000.0,105000.0,260663.0,11.4,75314,-51821,-21654
2010-12-07,105000.0,106000.0,200345.0,11.51,20901,-19024,2322
2010-12-08,103500.0,104000.0,375661.0,11.29,141874,-148746,15833
2010-12-09,105000.0,109500.0,554621.0,11.89,-42652,-15950,62539
2010-12-10,110000.0,110500.0,433848.0,12.0,40261,-38504,-3247
2010-12-13,110500.0,110000.0,260254.0,11.94,13922,-6387,-4788
2010-12-14,110500.0,112000.0,349134.0,12.16,-190,1120,10395
2010-12-15,113500.0,112000.0,498149.0,12.16,35261,-99354,60742
2010-12-16,111500.0,109500.0,302499.0,11.89,18766,-38372,11583
2010-12-17,110500.0,110000.0,264714.0,11.94,18861,-59284,46962
2010-12-20,108000.0,106500.0,473154.0,11.56,125701,-114008,7678
2010-12-21,107000.0,108500.0,477283.0,11.78,65841,-97042,39275
2010-12-22,110000.0,109000.0,516061.0,11.84,30193,-22533,4269
2010-12-23,110000.0,106500.0,310970.0,11.56,87297,-110422,32893
2010-12-24,106500.0,104000.0,410771.0,11.29,72840,-68743,25409
2010-12-27,103500.0,103000.0,250609.0,11.18,44307,-63509,20185
2010-12-28,103500.0,103500.0,277277.0,11.24,555,-13038,26333
2010-12-29,104000.0,106500.0,289453.0,11.56,21832,-24042,6132
2010-12-30,107000.0,106000.0,244884.0,11.51,24903,-3719,-31063
2011-01-03,106000.0,109000.0,358403.0,12.52,-10931,27343,-9521
2011-01-04,109500.0,103000.0,1186403.0,11.83,498953,-505028,9783
2011-01-05,103500.0,104000.0,435654.0,11.95,67164,-86652,33134
2011-01-06,104500.0,100500.0,650746.0,11.54,139446,-140194,19318
2011-01-07,101000.0,103000.0,400569.0,11.83,86373,-65058,-14415
2011-01-10,102000.0,102500.0,265447.0,11.77,37622,-1644,-38321
2011-01-11,102500.0,100500.0,735595.0,11.54,376366,-364442,63949
2011-01-12,101000.0,97800.0,1259645.0,11.23,637042,-590709,20844
2011-01-13,98300.0,97700.0,888789.0,11.22,354916,-343562,17000
2011-01-14,98300.0,100500.0,691765.0,11.54,20375,-30185,-7455
2011-01-17,99100.0,95200.0,1352679.0,10.94,275325,-196589,-73270
2011-01-18,95000.0,92100.0,879883.0,10.58,238097,-178273,-42805
2011-01-19,92500.0,92300.0,618132.0,10.6,38073,-97674,53069
2011-01-20,92000.0,92400.0,659586.0,10.61,223150,-191414,-37293
2011-01-21,92600.0,93400.0,734636.0,10.73,-41656,124725,-105373
2011-01-24,94700.0,94300.0,407524.0,10.83,38049,-27392,-18625
2011-01-25,94700.0,92500.0,501699.0,10.63,30509,-54447,13096
2011-01-26,92100.0,93000.0,282694.0,10.68,-15126,14190,105
2011-01-27,93400.0,95500.0,1236292.0,10.97,20668,-34532,35903
2011-01-28,95000.0,93700.0,492409.0,10.76,55881,-5020,-28078
2011-01-31,92000.0,92000.0,432651.0,10.57,81562,-100369,23031
2011-02-01,92300.0,89200.0,870895.0,10.25,229447,-215931,-1624
2011-02-07,89400.0,87700.0,788578.0,10.07,263088,-228185,4930
2011-02-08,88300.0,90300.0,647781.0,10.37,-50717,27481,21082
2011-02-09,90100.0,90000.0,462973.0,10.34,19746,-30212,10600
2011-02-10,89100.0,89000.0,479644.0,10.22,12722,-59847,48385
2011-02-11,88900.0,83000.0,2262861.0,9.53,58648,-229593,167023
2011-02-14,83700.0,82700.0,509031.0,9.5,20529,-12427,-23502
2011-02-15,82400.0,83600.0,611211.0,9.6,86947,-73432,-25937
2011-02-16,83100.0,84300.0,452002.0,9.68,29856,-31729,-10166
2011-02-17,84400.0,80600.0,584148.0,9.26,43234,-74112,42668
2011-02-18,80600.0,84200.0,374144.0,9.67,-76515,31377,47998
2011-02-21,83600.0,82500.0,298561.0,9.48,50735,-27491,-18551
2011-02-22,79500.0,80200.0,473849.0,9.21,-31125,98172,-62480
2011-02-23,80000.0,81600.0,316727.0,9.37,-46132,44977,-29311
2011-02-24,81400.0,80500.0,252363.0,9.25,34105,-6604,-33376
2011-02-25,80200.0,81100.0,465630.0,9.32,32058,-27908,17244
2011-02-28,81100.0,78000.0,371026.0,8.96,121403,-14237,-99514
2011-03-02,76600.0,76800.0,328566.0,8.82,-7920,-49263,58086
2011-03-03,76700.0,78800.0,231600.0,9.05,-28198,4735,19494
2011-03-04,79800.0,79300.0,245651.0,9.11,26200,-15843,-20179
2011-03-07,79700.0,78600.0,273681.0,9.03,74655,8782,-78836
2011-03-08,79000.0,80100.0,254131.0,9.2,10165,-195,-30889
2011-03-09,80800.0,82800.0,694664.0,9.51,-9516,84661,-83183
2011-03-10,83700.0,85500.0,892478.0,9.82,-33780,149306,-132956
2011-03-11,84100.0,85000.0,342871.0,9.76,31150,30198,-64189
2011-03-14,84200.0,82400.0,437685.0,9.47,-58801,21782,30795
2011-03-15,83200.0,84500.0,764014.0,9.71,8680,1885,-21854
2011-03-16,85500.0,84400.0,374989.0,9.69,8586,8851,-30841
2011-03-17,82700.0,83900.0,277860.0,9.64,-32467,23850,8562
2011-03-18,85200.0,86500.0,574842.0,9.94,25600,-42037,-2660
2011-03-21,86700.0,86700.0,368380.0,9.96,-17042,8479,4179
2011-03-22,87700.0,87200.0,346112.0,10.02,-27108,46427,-17606
2011-03-23,87200.0,85000.0,576992.0,9.76,14617,34312,-44507
2011-03-24,85000.0,84700.0,405026.0,9.73,48271,-11289,-24883
2011-03-25,85300.0,86000.0,429437.0,9.88,-54289,-1208,28106
2011-03-28,85500.0,85900.0,215869.0,9.87,-28140,7418,21979
2011-03-29,85400.0,85400.0,295433.0,9.81,15181,16452,-32362
2011-03-30,85000.0,84600.0,449234.0,9.72,31533,-1491,-22915
2011-03-31,84700.0,88000.0,664068.0,10.11,-17765,-11223,8297
2011-04-01,86700.0,87700.0,446507.0,10.07,-70930,52103,17141
2011-04-04,88900.0,89700.0,659010.0,10.3,22807,28675,-37492
2011-04-05,90400.0,89800.0,478272.0,10.32,-15437,12977,7898
2011-04-06,89600.0,89800.0,355017.0,10.32,-11362,-25881,54401
2011-04-07,90200.0,89500.0,313516.0,10.28,-39136,-2696,48759
2011-04-08,90100.0,91000.0,599666.0,10.45,358,-33176,55901
2011-04-11,90800.0,89800.0,343845.0,10.32,-20103,56948,-32047
2011-04-12,92400.0,91600.0,871526.0,10.52,-203493,198900,-44789
2011-04-13,92600.0,92300.0,417095.0,10.6,-46941,107492,-53187
2011-04-14,91700.0,92100.0,368672.0,10.58,-4342,3915,-2630
2011-04-15,92900.0,92800.0,468425.0,10.66,-62801,87821,-3666
2011-04-18,93800.0,92200.0,345333.0,10.59,-176,2428,11086
2011-04-19,91100.0,90700.0,315120.0,10.42,-65869,16694,48716
2011-04-20,91700.0,91600.0,446981.0,10.52,10262,-57350,31033
2011-04-21,91100.0,89900.0,807513.0,10.33,-36892,-40578,66601
2011-04-22,89000.0,90300.0,544386.0,10.37,83522,-141038,48898
2011-04-25,90600.0,90800.0,414582.0,10.43,9428,-2474,-5264
2011-04-26,90800.0,90200.0,306444.0,10.36,-48320,25155,15751
2011-04-27,91100.0,90000.0,314106.0,10.34,-1941,2742,11011
2011-04-28,91200.0,89300.0,304130.0,10.26,-47183,23133,35962
2011-04-29,89700.0,87900.0,334129.0,10.1,-10289,-9028,19243
2011-05-02,88700.0,88600.0,227576.0,10.18,27115,-17314,-17920
2011-05-03,87100.0,88500.0,332817.0,10.17,-44303,28995,2356
2011-05-04,89000.0,89500.0,498565.0,10.28,17726,-26614,2000
2011-05-06,89600.0,88400.0,317331.0,10.15,21250,2171,-2786
2011-05-09,89000.0,86900.0,236513.0,9.98,12574,-10126,16086
2011-05-11,87000.0,86900.0,267589.0,9.98,42266,-55130,16028
2011-05-12,86500.0,84600.0,425802.0,9.72,-11493,27188,-8659
2011-05-13,85000.0,83300.0,518729.0,9.57,-108443,85987,27103
2011-05-16,84100.0,82400.0,246373.0,9.47,30176,-18372,-11729
2011-05-17,81300.0,81400.0,265962.0,9.35,9519,10614,-2450
2011-05-18,81800.0,81400.0,228013.0,9.35,40742,-37005,-4037
2011-05-19,81400.0,81800.0,554553.0,9.4,1273,87813,-88229
2011-05-20,83300.0,81900.0,240570.0,9.41,3156,48304,-44915
2011-05-23,82900.0,81100.0,234732.0,9.32,-40548,60034,-15267
2011-05-24,80500.0,80200.0,289641.0,9.21,37677,7271,-23310
2011-05-25,79800.0,78200.0,392919.0,8.98,-43540,31565,12808
2011-05-26,79400.0,78900.0,284136.0,9.06,82504,-71111,-22426
2011-05-27,78200.0,78400.0,244345.0,9.01,12462,-47683,29404
2011-05-30,79400.0,79100.0,133642.0,9.09,9131,-1489,-6138
2011-05-31,80000.0,81100.0,384564.0,9.32,-929,9144,-27826
2011-06-01,79000.0,79800.0,588190.0,9.17,-158855,162420,4356
2011-06-02,78200.0,79300.0,240579.0,9.11,-18335,20535,61
2011-06-03,79600.0,79600.0,148921.0,9.14,-30325,24360,-1011
2011-06-07,79500.0,79600.0,108364.0,9.14,-8850,15479,-5265
2011-06-08,78600.0,78500.0,154270.0,9.02,-23070,39550,-4623
2011-06-09,78500.0,79900.0,262743.0,9.18,37021,-21731,-6965
2011-06-10,80300.0,80700.0,371019.0,9.27,-11562,49252,-39276
2011-06-13,82400.0,81900.0,659698.0,9.41,-40898,21041,-25905
2011-06-14,82200.0,82900.0,375667.0,9.52,-56940,56276,-26215
2011-06-15,84600.0,86600.0,1122976.0,9.95,-35023,282146,-262933
2011-06-16,86300.0,86700.0,470724.0,9.96,-1721,72687,-65830
2011-06-17,87300.0,87600.0,1025617.0,10.06,-106198,264200,-177215
2011-06-20,88800.0,89900.0,865612.0,10.33,-113469,239774,-132438
2011-06-21,89900.0,89900.0,351189.0,10.33,-83251,34610,38898
2011-06-22,91100.0,89500.0,317737.0,10.28,-33045,16080,23868
2011-06-23,89100.0,90200.0,423265.0,10.36,-33971,72345,-44074
2011-06-24,90100.0,90600.0,286542.0,10.41,-70341,46435,16220
2011-06-27,90300.0,90400.0,165109.0,10.38,-12967,-7914,26716
2011-06-28,90800.0,90900.0,414367.0,10.44,-96789,101570,6028
2011-06-29,91900.0,91900.0,322627.0,10.56,-66185,38992,16546
2011-06-30,92900.0,91800.0,166238.0,10.54,-31718,17169,18726
2011-07-01,92400.0,92600.0,350942.0,10.64,-5708,33013,-36275
2011-07-04,93000.0,92400.0,274875.0,10.61,-79771,81056,-10810
2011-07-05,93100.0,92800.0,251409.0,10.66,-4152,20930,-14245
2011-07-06,92500.0,91700.0,592582.0,10.53,-22729,1741,805
2011-07-07,92000.0,91000.0,281962.0,10.45,-297,-39980,40477
2011-07-08,91500.0,90500.0,328894.0,10.4,-2310,-69803,71214
2011-07-11,91000.0,94000.0,789940.0,10.8,-230,-14521,-14880
2011-07-12,93000.0,94100.0,621055.0,10.81,-57961,214924,-131950
2011-07-13,94700.0,96200.0,635940.0,11.05,-95361,186038,-88946
2011-07-14,96200.0,97900.0,695542.0,11.25,-129404,217019,-95123
2011-07-15,98200.0,97800.0,461079.0,11.23,-59717,78986,-13904
2011-07-18,98100.0,101000.0,545897.0,11.6,-91392,141523,-36321
2011-07-19,100000.0,99300.0,313036.0,11.41,-66504,84969,-31793
2011-07-20,100000.0,97600.0,553764.0,11.21,-32874,96070,-80049
2011-07-21,97700.0,99000.0,394687.0,11.37,-54640,103814,-47539
2011-07-22,100000.0,102000.0,601842.0,11.72,-108624,165563,-65403
2011-07-25,101000.0,101000.0,281491.0,11.6,-71055,106285,-40834
2011-07-26,101500.0,99000.0,667425.0,11.37,77279,-47761,-32511
2011-07-27,98100.0,97600.0,304915.0,11.21,33547,-59996,44402
2011-07-28,96200.0,97100.0,316526.0,11.15,42659,-101926,58120
2011-07-29,97000.0,93400.0,537322.0,10.73,8429,-113504,132779
2011-08-01,95000.0,95100.0,273426.0,10.92,-39344,-5558,36774
2011-08-02,94500.0,93800.0,347886.0,10.77,2677,-24440,65266
2011-08-03,91800.0,90000.0,458548.0,10.34,193,-52026,66674
2011-08-04,90100.0,86900.0,444727.0,9.98,32750,-47424,14746
2011-08-05,81000.0,81600.0,860572.0,9.37,-106402,15233,126161
2011-08-08,80900.0,79700.0,624733.0,9.16,-89089,38952,47894
2011-08-09,76600.0,77200.0,957652.0,8.87,50816,-35083,-48273
2011-08-10,80700.0,76100.0,721384.0,8.74,150079,-5496,-132994
2011-08-11,72000.0,77700.0,632452.0,8.93,9830,-5832,-13715
2011-08-12,79000.0,75500.0,498892.0,8.67,70715,-56271,-26582
2011-08-16,77700.0,78500.0,396785.0,9.02,-33613,18243,16747
2011-08-17,78900.0,80600.0,555433.0,9.26,-21805,60572,-46880
2011-08-18,81400.0,81200.0,508753.0,9.33,-53420,73043,-16558
2011-08-19,78100.0,78000.0,665563.0,8.96,-189123,208582,-58140
2011-08-22,77500.0,73500.0,396223.0,8.44,-58490,41309,15833
2011-08-23,74200.0,76300.0,577586.0,8.76,37951,-15809,-9996
2011-08-24,76600.0,74500.0,475022.0,8.56,-12274,-10366,39586
2011-08-25,75600.0,73400.0,487408.0,8.43,56333,-90392,57365
2011-08-26,72700.0,74100.0,194058.0,8.51,-25995,9446,13704
2011-08-29,75700.0,77900.0,352936.0,8.95,-24071,61242,-40231
2011-08-30,79000.0,78500.0,243275.0,9.02,18605,-18931,2073
2011-08-31,78600.0,78700.0,392969.0,9.04,77735,-71629,1991
2011-09-01,79000.0,80400.0,665705.0,9.24,-133609,65719,67836
2011-09-02,80400.0,78500.0,363585.0,9.02,139841,-81896,-9380
2011-09-05,77500.0,72900.0,590823.0,8.37,57357,-29336,24046
2011-09-06,71000.0,70200.0,570738.0,8.06,106190,-117583,36581
2011-09-07,71800.0,72200.0,451442.0,8.29,102478,-134330,35337
2011-09-08,73200.0,71300.0,436090.0,8.19,47111,-92994,57969
2011-09-09,70500.0,69700.0,455414.0,8.01,153385,-166499,23292
2011-09-14,69200.0,66200.0,481777.0,7.6,63993,-95583,31137
2011-09-15,68100.0,67000.0,409782.0,7.7,89478,-96571,28828
2011-09-16,68300.0,69100.0,381936.0,7.94,37979,-60034,11018
2011-09-19,68500.0,67100.0,406993.0,7.71,72330,-22106,-23876
2011-09-20,66000.0,68700.0,363784.0,7.89,-3657,-4116,-12450
2011-09-21,68700.0,69700.0,336025.0,8.01,-54805,-27224,62362
2011-09-22,67100.0,65000.0,776611.0,7.47,313911,-279864,22494
2011-09-23,61500.0,56000.0,1348570.0,6.43,422769,-351202,-11235
2011-09-26,56800.0,50200.0,1032009.0,5.77,10991,-17343,17022
2011-09-27,52200.0,53800.0,592031.0,6.18,30234,-109365,93738
2011-09-28,54200.0,51700.0,571134.0,5.94,78037,-58112,-7794
2011-09-29,51100.0,54000.0,603417.0,6.2,160167,-213011,59141
2011-09-30,53900.0,55500.0,857069.0,6.38,-87069,101540,-18881
2011-10-04,52000.0,53800.0,596665.0,6.18,-38681,42718,3199
2011-10-05,54800.0,51400.0,504974.0,5.9,-30344,40926,-17962
2011-10-06,53500.0,53600.0,416610.0,6.16,-56054,5175,36590
2011-10-07,55100.0,57500.0,683941.0,6.6,-115441,49419,55610
2011-10-10,58200.0,58700.0,406986.0,6.74,-4349,10154,-10008
2011-10-11,60600.0,59300.0,387749.0,6.81,-44648,25252,13393
2011-10-12,59400.0,59300.0,389956.0,6.81,109937,-20696,-72479
2011-10-13,60200.0,59500.0,376611.0,6.83,-14705,13425,2000
2011-10-14,59400.0,58400.0,398140.0,6.71,153598,-151343,-5974
2011-10-17,59100.0,59500.0,533430.0,6.83,90422,-115205,26949
2011-10-18,57700.0,57000.0,548631.0,6.55,155354,-114129,-23882
2011-10-19,57600.0,56600.0,362062.0,6.5,53926,-56729,3112
2011-10-20,56800.0,54000.0,548568.0,6.2,56160,-44219,11185
2011-10-21,55300.0,56400.0,282402.0,6.48,-6960,28496,-29839
2011-10-24,57400.0,58900.0,444577.0,6.77,43068,404,-21983
2011-10-25,59500.0,60600.0,754353.0,6.96,-136693,114209,40943
2011-10-26,61500.0,63400.0,875544.0,7.28,-98396,121551,-4706
2011-10-27,64200.0,66100.0,904450.0,7.59,-207492,117731,91767
2011-10-28,68000.0,66800.0,700104.0,7.67,-148932,79843,80780
2011-10-31,66700.0,64900.0,370658.0,7.45,-3977,-121,3714
2011-11-01,63600.0,64000.0,354172.0,7.35,6287,-8642,10677
2011-11-02,61700.0,63700.0,380918.0,7.32,-10789,13874,1198
2011-11-03,64200.0,60800.0,459927.0,6.98,177794,-142842,-20346
2011-11-04,62600.0,63500.0,464956.0,7.29,69166,-124816,44297
2011-11-07,63000.0,66900.0,546054.0,7.68,-100992,64507,28119
2011-11-08,67600.0,67700.0,535896.0,7.78,-143085,149515,-24134
2011-11-09,68200.0,66900.0,399155.0,7.68,-135067,143045,-2974
2011-11-10,64400.0,62100.0,457689.0,7.13,15834,17632,-21086
2011-11-11,63700.0,64500.0,334213.0,7.41,-10642,-8694,23377
2011-11-14,64200.0,67200.0,480726.0,7.72,9408,-18687,20540
2011-11-15,66500.0,65300.0,314212.0,7.5,38533,6215,-35063
2011-11-16,65400.0,62400.0,710747.0,7.17,104889,-75153,-4917
2011-11-17,62700.0,63400.0,276617.0,7.28,20693,-31970,10595
2011-11-18,61500.0,61300.0,352688.0,7.04,99230,-74150,-12003
2011-11-21,61000.0,60200.0,169066.0,6.92,3790,-10311,6714
2011-11-22,58500.0,60400.0,158735.0,6.94,-1765,12413,-10313
2011-11-23,60500.0,59800.0,262510.0,6.87,49273,-15215,-36970
2011-11-24,59500.0,59400.0,190278.0,6.82,7186,4525,-963
2011-11-25,58800.0,58100.0,195196.0,6.67,-14521,11112,9117
2011-11-28,59000.0,58800.0,231753.0,6.75,48033,-29683,-34297
2011-11-29,59600.0,61000.0,271716.0,7.01,-66798,24480,33117
2011-11-30,61100.0,61200.0,184069.0,7.03,-28486,22835,-323
2011-12-01,63500.0,62500.0,549192.0,7.18,18430,-54897,39516
2011-12-02,62500.0,62200.0,205391.0,7.14,13912,-25250,12647
2011-12-05,62600.0,62000.0,177305.0,7.12,882,10203,-13103
2011-12-06,61700.0,60700.0,376151.0,6.97,45194,-37056,-9704
2011-12-07,61400.0,61700.0,272223.0,7.09,-48017,41988,4469
2011-12-08,61800.0,61400.0,209014.0,7.05,-6360,6632,3451
2011-12-09,60300.0,59800.0,229146.0,6.87,73194,-47556,-17745
2011-12-12,60900.0,60300.0,264574.0,6.93,37683,-60154,16135
2011-12-13,59300.0,59700.0,158583.0,6.86,9033,-3876,1238
2011-12-14,59000.0,59200.0,227204.0,6.8,33654,-51800,13990
2011-12-15,58000.0,56000.0,490430.0,6.43,143234,-78733,-41092
2011-12-16,56100.0,55300.0,298915.0,6.35,107177,-101896,1344
2011-12-19,56100.0,52900.0,374772.0,6.08,43351,-30905,-10565
2011-12-20,52600.0,53200.0,169430.0,6.11,43115,-35292,-13317
2011-12-21,54800.0,55400.0,195030.0,6.36,-32015,4229,17715
2011-12-22,55200.0,55000.0,82839.0,6.32,9140,-9404,-192
2011-12-23,55000.0,55400.0,142289.0,6.36,-9487,-6637,6020
2011-12-26,56200.0,55100.0,176832.0,6.33,60667,-61618,1261
2011-12-27,55000.0,53900.0,170579.0,6.19,53244,-55442,6888
2011-12-28,53800.0,53500.0,83707.0,6.15,7986,-10636,11948
2011-12-29,53200.0,53600.0,87980.0,6.16,1120,-4405,7912
2012-01-02,53300.0,52900.0,248136.0,,86730,-97896,23527
2012-01-03,53600.0,53500.0,380074.0,,87706,-123885,34180
2012-01-04,54000.0,53400.0,250752.0,,17360,-39778,13017
2012-01-05,53300.0,53400.0,198074.0,,30680,-44550,15670
2012-01-06,53600.0,52800.0,177024.0,,8774,-7050,5439
2012-01-09,52700.0,53000.0,151576.0,,-17646,-15252,46022
2012-01-10,53200.0,54200.0,224075.0,,-63052,-3105,48723
2012-01-11,54400.0,54700.0,232504.0,,-62860,55309,2635
2012-01-12,54700.0,56500.0,311154.0,,-19779,-8857,22613
2012-01-13,56700.0,57200.0,231235.0,,-36811,14725,22073
2012-01-16,56700.0,56500.0,145733.0,,9781,-5692,5453
2012-01-17,56800.0,57000.0,242006.0,,-45650,23305,14375
2012-01-18,57000.0,58000.0,347175.0,,-35955,-34351,64418
2012-01-19,58600.0,58800.0,244197.0,,-72414,18945,50116
2012-01-20,58700.0,60200.0,310849.0,,-106222,33626,79039
2012-01-25,60500.0,59900.0,281219.0,,-23329,-8808,30183
2012-01-26,60200.0,60400.0,207661.0,,-61845,41248,22263
2012-01-27,60700.0,61300.0,181266.0,,-76914,11372,67698
2012-01-30,61000.0,61200.0,241522.0,,-86526,61632,11105
2012-01-31,61400.0,62600.0,299951.0,,-90242,42471,53244
2012-02-01,62800.0,64600.0,441187.0,,-110278,160636,-48831
2012-02-02,65800.0,64700.0,397904.0,,-95164,98475,-13735
