Symbol,한화케미칼_시가(원),한화케미칼_종가(원),한화케미칼_거래량(주),한화케미칼_PER(IFRS-연결),한화케미칼_순매수수량(개인)(주),한화케미칼_순매수수량(기관계)(주),한화케미칼_순매수수량(외국인계)(주)
2010-02-01,14700.0,15750.0,3226335.0,6.43,-455567,-251388,550584
2010-02-02,16000.0,15550.0,5385992.0,6.35,-1114904,-116706,399340
2010-02-03,15900.0,15550.0,1455461.0,6.35,44112,-58801,-59331
2010-02-04,15550.0,14800.0,1992292.0,6.05,540401,-277590,-247130
2010-02-05,14100.0,14300.0,1837884.0,5.84,-48389,-162751,73250
2010-02-08,14500.0,13950.0,1104300.0,5.7,249997,-17528,-221769
2010-02-09,13850.0,14250.0,1175469.0,5.82,211638,-69268,-136320
2010-02-10,14600.0,14050.0,1241302.0,5.74,465752,-344102,-118760
2010-02-11,14150.0,14200.0,1237769.0,5.8,229122,-108112,-126040
2010-02-12,14250.0,14450.0,1068389.0,5.9,-57467,143080,-59933
2010-02-16,14300.0,14300.0,868283.0,5.84,110731,-165451,16450
2010-02-17,14450.0,14550.0,1009107.0,5.94,-116061,19770,73921
2010-02-18,15000.0,14650.0,2287694.0,5.98,459786,-388338,-49520
2010-02-19,14450.0,14000.0,1872576.0,5.72,395500,-410390,15490
2010-02-22,14300.0,14450.0,907795.0,5.9,-383099,349440,60971
2010-02-23,14450.0,14900.0,1164972.0,6.09,-330940,225910,92140
2010-02-24,14800.0,15100.0,1520506.0,6.17,-444892,184127,221465
2010-02-25,15300.0,14800.0,1360132.0,6.05,-294521,321051,-7950
2010-02-26,15000.0,15250.0,1203429.0,6.23,-217392,232012,5200
2010-03-02,15300.0,15150.0,1866694.0,6.19,95700,-62324,-14576
2010-03-03,15000.0,14700.0,1666670.0,6.01,713452,-181442,-354740
2010-03-04,14700.0,14800.0,761996.0,6.05,15168,-6478,15900
2010-03-05,14900.0,14700.0,854539.0,6.01,92506,-117026,17790
2010-03-08,14850.0,14700.0,2224887.0,6.01,486875,-504627,18792
2010-03-09,14650.0,14850.0,1137478.0,6.07,84488,-162694,86640
2010-03-10,15000.0,15250.0,2558480.0,6.23,-391426,639510,-261194
2010-03-11,15350.0,14800.0,1814224.0,6.05,587713,-245510,-336537
2010-03-12,14850.0,14450.0,1791775.0,5.9,570326,-593216,20070
2010-03-15,14450.0,14250.0,1478193.0,5.82,472269,-637652,170333
2010-03-16,14400.0,14400.0,1242839.0,5.88,432599,-398067,-8558
2010-03-17,14500.0,14600.0,1447096.0,5.96,-62926,-87614,154860
2010-03-18,14500.0,14650.0,1044680.0,5.98,-190578,60168,183240
2010-03-19,14700.0,14450.0,1521762.0,5.9,231337,-112807,-228770
2010-03-22,14550.0,14600.0,855211.0,5.96,27490,16050,-35070
2010-03-23,14650.0,14050.0,3105899.0,5.74,1650422,-1412702,-201820
2010-03-24,14150.0,13800.0,1964526.0,5.64,696586,-389866,-326520
2010-03-25,13800.0,13850.0,1427822.0,5.66,179598,29462,-246110
2010-03-26,14000.0,14150.0,1016439.0,5.78,254428,-263038,19710
2010-03-29,13900.0,13900.0,994235.0,5.68,138601,-206581,74190
2010-03-30,14100.0,14050.0,810775.0,5.74,37569,23321,-62230
2010-03-31,14150.0,13800.0,919946.0,5.64,98020,-110620,8750
2010-04-01,13850.0,13850.0,1693003.0,5.66,603877,-70297,-577010
2010-04-02,13950.0,13750.0,1614384.0,5.62,353845,-414035,41790
2010-04-05,13850.0,13850.0,1380998.0,5.66,138232,-261812,149140
2010-04-06,13950.0,13450.0,1673224.0,5.49,473209,-86319,-358420
2010-04-07,13550.0,14200.0,2255077.0,5.8,-644977,442537,146300
2010-04-08,14150.0,14400.0,1785680.0,5.88,-340313,147593,176350
2010-04-09,14450.0,14300.0,1323239.0,5.84,57427,-36617,2980
2010-04-12,14300.0,14300.0,1129241.0,5.84,-248553,37116,184983
2010-04-13,14400.0,14750.0,2585905.0,6.03,-931069,949409,-8560
2010-04-14,14950.0,14950.0,1767114.0,6.11,-349182,243612,116240
2010-04-15,15050.0,14750.0,1232905.0,6.03,-8108,-35582,30850
2010-04-16,14800.0,15250.0,2849777.0,6.23,-1241133,839173,285720
2010-04-19,15050.0,15000.0,1810177.0,6.13,-306804,144102,85340
2010-04-20,15250.0,15300.0,1832456.0,6.25,-294075,389285,440
2010-04-21,15450.0,15900.0,2426592.0,6.5,-981082,844272,160890
2010-04-22,15800.0,16000.0,1678978.0,6.54,-386905,279555,3760
2010-04-23,16150.0,15600.0,1150620.0,6.37,-126245,94095,16850
2010-04-26,15700.0,16000.0,2265431.0,6.54,-725600,413010,191940
2010-04-27,16050.0,16700.0,3393969.0,6.82,-654612,305881,95771
2010-04-28,16350.0,17450.0,5051498.0,7.13,-338134,553149,-300460
2010-04-29,17600.0,16800.0,3179606.0,6.86,-95455,86215,-35430
2010-04-30,17100.0,16900.0,2106882.0,6.9,11276,-144506,197200
2010-05-03,16800.0,16900.0,2458337.0,6.9,43150,-14417,-18333
2010-05-04,17150.0,16000.0,2882919.0,6.54,518427,-67437,-447310
2010-05-06,15650.0,16100.0,3857571.0,6.58,321541,-441597,123026
2010-05-07,15600.0,16150.0,3070497.0,6.6,11502,-70393,-36420
2010-05-10,16350.0,16150.0,1886327.0,6.6,336860,-132000,-210570
2010-05-11,16300.0,16700.0,3101964.0,6.82,-703362,380212,195840
2010-05-12,16950.0,17000.0,2739621.0,6.94,-543320,524673,-31460
2010-05-13,17300.0,17050.0,1996657.0,6.96,-120936,227666,-14150
2010-05-14,17000.0,16750.0,1789961.0,6.84,169150,-146740,-35200
2010-05-17,16450.0,15900.0,2792676.0,6.5,336527,-280640,16383
2010-05-18,16200.0,15450.0,2193051.0,6.31,59755,60551,-155256
2010-05-19,15250.0,15000.0,2249134.0,6.13,500538,-2778,-517520
2010-05-20,15000.0,14850.0,2058206.0,6.07,-130329,202359,-165180
2010-05-24,15000.0,15100.0,1788510.0,6.17,-5462,273972,-192430
2010-05-25,15000.0,14600.0,1816968.0,5.96,-359317,274447,139880
2010-05-26,14850.0,15050.0,1641906.0,6.15,25360,66986,-70366
2010-05-27,15050.0,15600.0,2794151.0,6.37,-110454,201464,-70120
2010-05-28,15850.0,15900.0,2236756.0,6.5,-264239,359209,-272470
2010-05-31,15900.0,15750.0,1234271.0,6.43,235513,-276578,-8285
2010-06-01,15750.0,15150.0,1831170.0,6.19,594983,-424073,-139300
2010-06-03,15450.0,15700.0,1488512.0,6.41,-266693,105230,153743
2010-06-04,15600.0,15750.0,1544639.0,6.43,-153583,103986,66595
2010-06-07,15300.0,15350.0,1178549.0,6.27,162627,-67005,-141750
2010-06-08,15350.0,15900.0,1394387.0,6.5,-233789,170839,38670
2010-06-09,16200.0,16250.0,2937174.0,6.64,-582042,443074,58438
2010-06-10,16550.0,16450.0,1472461.0,6.72,-227375,218812,-19471
2010-06-11,16750.0,16400.0,1046667.0,6.7,-201181,122294,3427
2010-06-14,16550.0,16250.0,1169958.0,6.64,136411,25232,-25583
2010-06-15,16300.0,16750.0,1529659.0,6.84,-19200,34913,-2553
2010-06-16,16900.0,17200.0,2339582.0,7.03,-639609,636112,-121393
2010-06-17,17500.0,18400.0,6729999.0,7.52,-1315681,1475260,-141183
2010-06-18,18600.0,18800.0,4410959.0,7.68,-707408,564538,53310
2010-06-21,18900.0,18850.0,2428257.0,7.7,-124529,-24768,83200
2010-06-22,18450.0,18850.0,2554105.0,7.7,-565933,337166,439037
2010-06-23,18950.0,18850.0,3624003.0,7.7,-190710,552493,-416983
2010-06-24,19000.0,19400.0,2153056.0,7.92,-504116,495476,-13630
2010-06-25,19250.0,19300.0,1995798.0,7.88,-210467,561804,-330067
2010-06-28,19400.0,19150.0,1006675.0,7.82,-4372,110372,-18500
2010-06-29,19100.0,18150.0,3791491.0,7.41,320556,-207106,-126390
2010-06-30,17700.0,17750.0,3815857.0,7.25,570411,-30971,-511170
2010-07-01,17850.0,18300.0,3086143.0,7.48,-359688,245623,136215
2010-07-02,18600.0,18000.0,2931397.0,7.35,265125,-316915,165600
2010-07-05,18000.0,17300.0,3583072.0,7.07,120200,103136,-268936
2010-07-06,17150.0,17500.0,2374281.0,7.15,280560,-41409,-308911
2010-07-07,17550.0,17500.0,1591842.0,7.15,13073,7207,-20090
2010-07-08,18100.0,18350.0,2454496.0,7.5,-737980,772310,-73880
2010-07-09,18600.0,18500.0,1571807.0,7.56,-223431,-125163,364194
2010-07-12,18650.0,18400.0,1457863.0,7.52,-200932,201927,-15930
2010-07-13,18500.0,17700.0,2698295.0,7.23,390068,-559993,162310
2010-07-14,18000.0,17750.0,2776658.0,7.25,361518,-520358,249750
2010-07-15,17800.0,17850.0,1131666.0,7.29,128462,-256732,129150
2010-07-16,17850.0,17800.0,1414840.0,7.27,-192679,-127681,286280
2010-07-19,17750.0,18500.0,2085433.0,7.56,-420193,108883,324040
2010-07-20,18650.0,18200.0,1360236.0,7.43,255813,-136062,-94731
2010-07-21,18500.0,18900.0,2547164.0,7.72,-484598,155797,244904
2010-07-22,19000.0,18750.0,2645561.0,7.66,-348732,137082,214180
2010-07-23,19200.0,18550.0,1505759.0,7.58,14437,-60747,68870
2010-07-26,18700.0,18700.0,1369332.0,7.64,-4731,-47369,57910
2010-07-27,18950.0,18250.0,1349858.0,7.46,173731,-298141,107110
2010-07-28,18250.0,19000.0,1734358.0,7.76,-671440,513327,113140
2010-07-29,19100.0,19250.0,3396241.0,7.86,-760441,516140,102881
2010-07-30,19450.0,19250.0,1146604.0,7.86,-205773,147565,-5402
2010-08-02,19400.0,20500.0,2863695.0,8.37,-1180408,1027338,153470
2010-08-03,20650.0,21250.0,3874214.0,8.68,-885286,1086684,-108550
2010-08-04,21650.0,21900.0,5030726.0,8.95,54606,176170,-368306
2010-08-05,21950.0,21450.0,2666159.0,8.76,-77766,-63026,52232
2010-08-06,21450.0,20950.0,2469540.0,8.56,333238,-475538,81160
2010-08-09,20900.0,21700.0,1955079.0,8.86,163383,-300543,76980
2010-08-10,21700.0,22000.0,1861723.0,8.99,-87244,-213298,318882
2010-08-11,21950.0,21900.0,2621249.0,8.95,-230708,154015,95370
2010-08-12,21400.0,21450.0,3205495.0,8.76,-61096,-116210,177779
2010-08-13,21650.0,21600.0,1564609.0,8.82,237825,-3445,-265500
2010-08-16,21600.0,23050.0,2399259.0,9.42,10370,-172000,160800
2010-08-17,22500.0,23050.0,2375089.0,9.42,-236837,251609,-50730
2010-08-18,23300.0,24400.0,3615825.0,9.97,-329644,107434,229230
2010-08-19,24450.0,24400.0,3088705.0,9.97,-382009,-264381,645000
2010-08-20,24450.0,26150.0,3393132.0,10.68,-377470,129350,184970
2010-08-23,26300.0,26150.0,3224000.0,10.68,24522,-287515,306490
2010-08-24,26050.0,24500.0,4045029.0,10.01,742453,-738441,43858
2010-08-25,24100.0,24700.0,3233776.0,10.09,-248936,-127424,294150
2010-08-26,24900.0,23950.0,4110840.0,9.78,-337558,177511,194137
2010-08-27,24200.0,25450.0,2459659.0,10.4,55181,73169,-100200
2010-08-30,25650.0,25750.0,1931078.0,10.52,-30283,-29257,37000
2010-08-31,25400.0,26850.0,4068098.0,10.97,-385511,17813,383996
2010-09-01,27200.0,26850.0,2332938.0,10.97,302109,-310170,48539
2010-09-02,27100.0,26350.0,2634269.0,10.76,608383,-382027,-193301
2010-09-03,26100.0,25200.0,3236005.0,10.29,444891,-674856,249780
2010-09-06,24800.0,25750.0,4255306.0,10.52,283257,-179907,-8190
2010-09-07,25500.0,25050.0,2164455.0,10.23,504838,-434938,47360
2010-09-08,24800.0,25600.0,1963301.0,10.46,38182,37978,-119520
2010-09-09,25800.0,26450.0,2092385.0,10.8,-471668,499934,-133936
2010-09-10,26550.0,26450.0,1540165.0,10.8,-117803,66223,49540
2010-09-13,26500.0,24950.0,4374718.0,10.19,1264920,-1267743,51053
2010-09-14,25050.0,24950.0,3368325.0,10.19,36838,-284538,111770
2010-09-15,25150.0,25100.0,2713950.0,10.25,135133,-375898,168515
2010-09-16,25500.0,25200.0,3604620.0,10.29,-178411,-30369,48680
2010-09-17,24850.0,24800.0,2945581.0,10.13,129037,-355196,134749
2010-09-20,24200.0,24550.0,1922283.0,10.03,213271,-341845,217240
2010-09-24,24550.0,25850.0,2108897.0,10.56,-450396,229246,206280
2010-09-27,26400.0,26850.0,2286762.0,10.97,-374197,239910,181980
2010-09-28,26850.0,27850.0,2340647.0,11.38,-511761,327461,145870
2010-09-29,28200.0,27450.0,2256618.0,11.21,142991,285649,-425620
2010-09-30,27400.0,27350.0,1600922.0,11.17,122013,-80593,-104070
2010-10-01,27700.0,28000.0,3059721.0,11.44,-128281,162551,12570
2010-10-04,28200.0,26350.0,3039204.0,10.76,749392,-620672,-2210
2010-10-05,26200.0,25850.0,3005242.0,10.56,277730,-352647,80457
2010-10-06,26500.0,25950.0,3050426.0,10.6,425050,-196918,-199532
2010-10-07,25800.0,26150.0,2397504.0,10.68,183339,174828,-404597
2010-10-08,26300.0,26400.0,1426248.0,10.78,-24947,27980,-46353
2010-10-11,26600.0,24900.0,2571450.0,10.17,387981,-443114,64248
2010-10-12,25100.0,24700.0,1921021.0,10.09,328822,-165606,-151466
2010-10-13,25200.0,26150.0,2022056.0,10.68,-172935,122345,66720
2010-10-14,26400.0,27800.0,4332106.0,11.36,-1525795,736640,722025
2010-10-15,28150.0,27800.0,2826251.0,11.36,-188959,373575,-124966
2010-10-18,27800.0,27150.0,1804617.0,11.09,-39110,-299000,382650
2010-10-19,27100.0,26600.0,2993433.0,10.87,-321252,147799,221203
2010-10-20,26750.0,27400.0,2423421.0,11.19,196834,129226,-287980
2010-10-21,27850.0,27650.0,1865778.0,11.3,-419586,333913,63443
2010-10-22,27900.0,29950.0,4949493.0,12.23,-1299532,1014130,196532
2010-10-25,30000.0,30200.0,3749705.0,12.34,-168768,12562,131270
2010-10-26,30300.0,30400.0,2152773.0,12.42,110241,-58358,17507
2010-10-27,30250.0,31300.0,3420836.0,12.79,-123784,-34746,143490
2010-10-28,31400.0,31600.0,1745517.0,12.91,-259121,249191,-28240
2010-10-29,31800.0,30550.0,1672967.0,12.48,68800,-44495,-80495
2010-11-01,30500.0,32550.0,2741737.0,13.3,-221295,-54495,244530
2010-11-02,32300.0,32400.0,1825815.0,13.24,-22863,106281,-44642
2010-11-03,32550.0,32150.0,2564441.0,13.13,366356,-422346,37980
2010-11-04,31900.0,32050.0,1761417.0,13.09,46022,-249662,219910
2010-11-05,32050.0,30500.0,4395767.0,12.46,429862,-723462,332440
2010-11-08,30250.0,31000.0,1500464.0,12.66,70680,-187052,139902
2010-11-09,31000.0,31900.0,2611222.0,13.03,-429328,304828,116510
2010-11-10,32050.0,33450.0,2622191.0,13.66,-575234,254604,331640
2010-11-11,33700.0,32600.0,2438589.0,13.32,59135,120551,-213385
2010-11-12,33300.0,33000.0,3069949.0,13.48,-14913,-156877,162310
2010-11-15,32750.0,31950.0,3294153.0,13.05,540269,-623297,181342
2010-11-16,31800.0,31900.0,1929062.0,13.03,133719,-347783,279540
2010-11-17,31500.0,33150.0,2217342.0,13.54,-4092,82832,18160
2010-11-18,33550.0,34150.0,1883321.0,13.95,-292944,314254,-75930
2010-11-19,34300.0,34000.0,1266067.0,13.89,18920,150512,-66892
2010-11-22,34350.0,33250.0,2162034.0,13.58,361484,-389604,35210
2010-11-23,33050.0,33200.0,2247886.0,13.56,150473,-271293,164190
2010-11-24,32000.0,32750.0,1886665.0,13.38,-95229,-4031,45150
2010-11-25,33300.0,33050.0,1441504.0,13.5,-202882,235662,-23340
2010-11-26,33150.0,31750.0,1619751.0,12.97,-32207,81475,-106520
2010-11-29,31550.0,31650.0,1071111.0,12.93,138829,-140169,-39450
2010-11-30,31700.0,31750.0,1869502.0,12.97,175345,67352,-257467
2010-12-01,31750.0,33350.0,1979653.0,13.62,-635660,491050,159350
2010-12-02,33700.0,33350.0,1796438.0,13.62,-424787,402497,9000
2010-12-03,33800.0,33600.0,1162192.0,13.73,-205388,86208,29400
2010-12-06,34000.0,33350.0,959611.0,13.62,57206,-26976,-30310
2010-12-07,33300.0,32450.0,2068880.0,13.26,721930,-635290,-20880
2010-12-08,32400.0,31950.0,1063360.0,13.05,194553,-281813,105910
2010-12-09,32300.0,32250.0,1430962.0,13.17,535417,-526119,-3298
2010-12-10,32100.0,32250.0,930920.0,13.17,103104,-139536,41842
2010-12-13,32600.0,31900.0,1173690.0,13.03,423092,-313777,-3555
2010-12-14,32250.0,33200.0,1793111.0,13.56,-237642,219412,9530
2010-12-15,33400.0,33450.0,2363073.0,13.66,-100058,208578,-118460
2010-12-16,33400.0,33250.0,2362091.0,13.58,72667,148263,-246880
2010-12-17,33550.0,32550.0,1546882.0,13.3,217145,-175023,-32222
2010-12-20,31850.0,32200.0,1280242.0,13.15,-162628,151303,8565
2010-12-21,32800.0,33850.0,1751167.0,13.83,-63622,5868,22284
2010-12-22,34100.0,33400.0,1558867.0,13.64,229002,-148011,-41706
2010-12-23,33400.0,33000.0,1084002.0,13.48,177075,-170505,-27140
2010-12-24,33150.0,33250.0,1063002.0,13.58,13794,-31529,2465
2010-12-27,33050.0,32000.0,1527307.0,13.07,500979,-327249,-85840
2010-12-28,32150.0,31850.0,1426122.0,13.01,106681,-110691,22460
2010-12-29,31750.0,32200.0,1243442.0,13.15,38701,-200222,45015
2010-12-30,32100.0,31000.0,2574722.0,12.66,1162548,-458923,-611113
2011-01-03,31400.0,32050.0,1255919.0,10.08,-92606,2710,91720
2011-01-04,32450.0,33100.0,1623380.0,10.41,-617786,621359,38067
2011-01-05,33100.0,34300.0,2981147.0,10.78,-590287,507619,33448
2011-01-06,34650.0,34700.0,3340074.0,10.91,-564286,401606,212690
2011-01-07,34950.0,35300.0,1571207.0,11.1,-187156,175516,3040
2011-01-10,35300.0,35400.0,1297174.0,11.13,-182660,158770,25370
2011-01-11,35600.0,35700.0,1780641.0,11.22,-514505,543825,-51610
2011-01-12,36200.0,37600.0,2893797.0,11.82,-691861,114374,617280
2011-01-13,37500.0,37450.0,1774186.0,11.77,154156,41436,-173105
2011-01-14,37400.0,37650.0,1442147.0,11.84,-13580,-11620,35530
2011-01-17,37300.0,36300.0,1559906.0,11.41,291574,-166337,-40427
2011-01-18,35800.0,36550.0,1090833.0,11.49,44543,-100873,68440
2011-01-19,36600.0,36700.0,1400497.0,11.54,-64561,64407,-48846
2011-01-20,36600.0,37250.0,1611097.0,11.71,-138251,225231,-90590
2011-01-21,37250.0,36700.0,1269897.0,11.54,-115897,126417,-6690
2011-01-24,36500.0,37400.0,1062004.0,11.76,-163878,259183,-94440
2011-01-25,37600.0,38600.0,2317026.0,12.13,-394579,402299,-95680
2011-01-26,38600.0,39350.0,1537293.0,12.37,-231593,113083,124040
2011-01-27,39450.0,40600.0,1860171.0,12.76,-319539,225709,139000
2011-01-28,41000.0,40950.0,1295360.0,12.87,-132253,170051,-30418
2011-01-31,40200.0,40450.0,1623995.0,12.72,2570,200790,-214180
2011-02-01,40800.0,39550.0,1922934.0,12.43,90988,-258308,166690
2011-02-07,39800.0,40000.0,1342527.0,12.57,-115424,-82382,159123
2011-02-08,40050.0,39900.0,1167492.0,12.54,-24100,-205494,226980
2011-02-09,40400.0,38900.0,1179861.0,12.23,212592,-257822,89740
2011-02-10,38600.0,36500.0,2036161.0,11.47,363656,-338484,-75900
2011-02-11,36000.0,35000.0,1928076.0,11.0,112372,-16816,-163840
2011-02-14,35800.0,36450.0,1319939.0,11.46,224373,-269033,50610
2011-02-15,36450.0,37350.0,988931.0,11.74,16139,46751,-84840
2011-02-16,37450.0,35350.0,1625874.0,11.11,419007,-141695,-318520
2011-02-17,35700.0,33800.0,3111330.0,10.63,632920,-455311,-179094
2011-02-18,34050.0,35000.0,1926522.0,11.0,232502,129738,-398410
2011-02-21,35550.0,35850.0,1504076.0,11.27,158415,83035,-193190
2011-02-22,35350.0,34900.0,1550620.0,10.97,301296,-125716,-188430
2011-02-23,34800.0,33800.0,1675006.0,10.63,305127,-212418,-64610
2011-02-24,33450.0,32150.0,2722548.0,10.11,737188,-344265,-345070
2011-02-25,32400.0,33700.0,1697150.0,10.59,20702,182978,-213880
2011-02-28,33600.0,33600.0,1335916.0,10.56,-68216,104996,-55780
2011-03-02,33200.0,32800.0,1172700.0,10.31,219125,-190972,-16020
2011-03-03,33500.0,35450.0,2171117.0,11.14,-504783,373850,123250
2011-03-04,36300.0,36250.0,1664780.0,11.4,-126378,117917,-26920
2011-03-07,36350.0,36950.0,1824733.0,11.62,-510054,647224,-112270
2011-03-08,37100.0,37450.0,1537808.0,11.77,-352020,613845,-302195
2011-03-09,37850.0,37400.0,1287452.0,11.76,-47193,306188,-305685
2011-03-10,37650.0,38300.0,1603189.0,12.04,-209124,168581,1173
2011-03-11,37800.0,38100.0,1418916.0,11.98,54503,18380,-66000
2011-03-14,40100.0,41650.0,4011925.0,13.09,-1293401,797769,500712
2011-03-15,41600.0,40750.0,4474971.0,12.81,-458350,617551,-194151
2011-03-16,41950.0,40200.0,2316384.0,12.64,22612,186838,-272430
2011-03-17,39050.0,41400.0,2413799.0,13.01,-380551,291296,120185
2011-03-18,42050.0,40800.0,1970612.0,12.83,-224578,302932,-76552
2011-03-21,41450.0,42800.0,1789047.0,13.45,-183681,17086,140665
2011-03-22,42700.0,43750.0,2533251.0,13.75,-466884,301214,133930
2011-03-23,43900.0,42600.0,2844646.0,13.39,-81180,76006,-51306
2011-03-24,42900.0,43900.0,1246471.0,13.8,-45420,-45853,68870
2011-03-25,44550.0,44250.0,1397770.0,13.91,85033,-28911,-49100
2011-03-28,44000.0,43800.0,1174169.0,13.77,215184,-169314,-37150
2011-03-29,43800.0,44300.0,1190871.0,13.93,97522,-117479,7167
2011-03-30,44400.0,43100.0,1929074.0,13.55,332063,-326273,58840
2011-03-31,43300.0,43300.0,1573782.0,13.61,-123189,-158345,266844
2011-04-01,43300.0,43100.0,1000259.0,13.55,94133,-202004,124820
2011-04-04,42600.0,42650.0,1251563.0,13.41,156562,-245742,72880
2011-04-05,43000.0,46500.0,3033895.0,14.62,-648400,476910,142940
2011-04-06,46600.0,47200.0,2800659.0,14.84,-171349,202318,-66349
2011-04-07,47750.0,48500.0,1390559.0,15.25,44650,96150,-104770
2011-04-08,47800.0,48300.0,1751536.0,15.18,-230767,287947,-39260
2011-04-11,48100.0,47800.0,1702008.0,15.03,218072,5528,-158850
2011-04-12,47800.0,47100.0,1460244.0,14.81,300493,-118443,-135880
2011-04-13,47000.0,47750.0,1628046.0,15.01,261684,-37238,-134676
2011-04-14,47500.0,47450.0,3556506.0,14.92,-3117,68477,-33110
2011-04-15,48300.0,50000.0,2249258.0,15.72,-405034,391164,19310
2011-04-18,50600.0,51400.0,2416029.0,16.16,160014,-132324,46033
2011-04-19,50800.0,51400.0,1609223.0,16.16,61476,100722,-131539
2011-04-20,52500.0,50800.0,1790676.0,15.97,304317,-102719,-241328
2011-04-21,51300.0,52400.0,2648072.0,16.47,19126,-151705,108661
2011-04-22,53000.0,53800.0,3524358.0,16.91,371264,-394964,71331
2011-04-25,54600.0,54300.0,1583480.0,17.07,214203,-89943,-67482
2011-04-26,54400.0,53900.0,2217749.0,16.94,474349,-287621,-241365
2011-04-27,54900.0,50500.0,3144896.0,15.87,747893,-570946,-167298
2011-04-28,50900.0,51900.0,2121335.0,16.31,167679,-203416,188585
2011-04-29,52600.0,47700.0,3648459.0,14.99,1211515,-873648,-261692
2011-05-02,48450.0,48800.0,1819007.0,15.34,358566,-381540,56323
2011-05-03,47900.0,45600.0,3899985.0,14.33,1109161,-713888,-275202
2011-05-04,46000.0,46450.0,2170113.0,14.6,-4372,-97042,118814
2011-05-06,45300.0,44650.0,2328184.0,14.04,533098,-116118,-392750
2011-05-09,45300.0,45850.0,2231951.0,14.41,473603,199729,-655962
2011-05-11,46850.0,47750.0,2020863.0,15.01,-137329,420692,-306577
2011-05-12,46700.0,47300.0,2133120.0,14.87,349052,256056,-667138
2011-05-13,48300.0,47150.0,1889757.0,14.82,24687,262439,-241530
2011-05-16,46900.0,45800.0,1576360.0,14.4,179836,4145,-179630
2011-05-17,45900.0,46000.0,1867196.0,14.46,378434,-65789,-342275
2011-05-18,46300.0,49100.0,2627252.0,15.43,-449822,852303,-397850
2011-05-19,49500.0,48000.0,2899998.0,15.09,-98380,481616,-458786
2011-05-20,47150.0,47400.0,3305216.0,14.9,13252,320704,-497432
2011-05-23,46800.0,44400.0,1865249.0,13.96,690078,-211677,-441030
2011-05-24,44100.0,44500.0,2333151.0,13.99,367701,-228603,-174790
2011-05-25,45000.0,41700.0,2956771.0,13.11,380328,-236497,-52412
2011-05-26,42650.0,43200.0,4956765.0,13.58,153111,-183564,-19614
