Symbol,동양_시가(원),동양_종가(원),동양_거래량(주),동양_PER(IFRS-연결),동양_순매수수량(개인)(주),동양_순매수수량(기관계)(주),동양_순매수수량(외국인계)(주)
2010-06-04,2330.0,2390.0,211290.0,,3570,-540,-1400
2010-06-07,2255.0,2280.0,231373.0,,31380,-11630,-20510
2010-06-08,2285.0,2325.0,105842.0,,950,-13860,11010
2010-06-09,2310.0,2270.0,98759.0,,1300,730,-320
2010-06-10,2310.0,2250.0,99780.0,,-1410,-9500,10910
2010-06-11,2275.0,2390.0,162306.0,,-26953,-9710,36663
2010-06-14,2410.0,2625.0,562735.0,,15517,-4390,-10937
2010-06-15,2605.0,2590.0,176594.0,,-9173,-19280,28453
2010-06-16,2590.0,2540.0,214150.0,,16537,-20090,3553
2010-06-17,2530.0,2545.0,136738.0,,-15437,-259,15696
2010-06-18,2590.0,2535.0,107441.0,,-13137,170,12967
2010-06-21,2520.0,2585.0,200321.0,,-6540,-10610,17150
2010-06-22,2550.0,2600.0,176773.0,,25727,-18160,-7567
2010-06-23,2600.0,2630.0,186821.0,,11628,-9247,-2381
2010-06-24,2605.0,2610.0,102600.0,,2970,-30,1060
2010-06-25,2605.0,2570.0,91742.0,,2920,-420,-2500
2010-06-28,2520.0,2520.0,88494.0,,-3270,0,3270
2010-06-29,2515.0,2510.0,195343.0,,740,-17340,16600
2010-06-30,2450.0,2485.0,99340.0,,-2530,-2220,4750
2010-07-01,2485.0,2470.0,89907.0,,5250,-800,-4450
2010-07-02,2445.0,2440.0,109083.0,,-1330,-3740,5070
2010-07-05,2460.0,2445.0,76591.0,,-679,-5772,6451
2010-07-06,2450.0,2400.0,123854.0,,26440,-6130,-20310
2010-07-07,2450.0,2375.0,117947.0,,33630,-17800,-15830
2010-07-08,2385.0,2375.0,122967.0,,14890,-6380,-8510
2010-07-09,2405.0,2375.0,121438.0,,5936,-11006,5070
2010-07-12,2400.0,2370.0,136549.0,,7460,-8200,740
2010-07-13,2375.0,2415.0,158841.0,,-15920,870,15050
2010-07-14,2445.0,2550.0,436478.0,,-39930,6540,33390
2010-07-15,2545.0,2490.0,246192.0,,23700,-630,-23070
2010-07-16,2475.0,2400.0,193110.0,,-28840,1250,27590
2010-07-19,2360.0,2350.0,147374.0,,15900,-10000,-5900
2010-07-20,2340.0,2360.0,131030.0,,2470,-1850,-620
2010-07-21,2370.0,2290.0,243459.0,,28440,-17810,-10630
2010-07-22,2220.0,2245.0,126510.0,,18490,-9180,-7310
2010-07-23,2245.0,2250.0,149590.0,,13770,-13610,-160
2010-07-26,2255.0,2240.0,120971.0,,19080,-8050,-11030
2010-07-27,2255.0,2265.0,111771.0,,5230,-9040,3810
2010-07-28,2265.0,2340.0,182733.0,,-5850,400,5450
2010-07-29,2280.0,2300.0,138820.0,,-14300,8270,3670
2010-07-30,2300.0,2300.0,106646.0,,2730,600,-3330
2010-08-02,2280.0,2250.0,174391.0,,34009,-25529,-480
2010-08-03,2275.0,2195.0,188213.0,,39900,-31980,-7920
2010-08-04,2195.0,2215.0,127392.0,,-21690,6760,14930
2010-08-05,2210.0,2210.0,138994.0,,-34090,9630,24460
2010-08-06,2210.0,2305.0,191054.0,,-35680,32280,3400
2010-08-09,2310.0,2360.0,186175.0,,-25120,20420,4700
2010-08-10,2390.0,2495.0,560888.0,,-10270,13460,-3790
2010-08-11,2415.0,2555.0,813626.0,,-64120,8500,56220
2010-08-12,2500.0,2555.0,407136.0,,-12107,-403,12510
2010-08-13,2555.0,2470.0,332154.0,,23640,-5970,-17670
2010-08-16,2450.0,2410.0,274834.0,,-12830,-2490,15320
2010-08-17,2370.0,2440.0,228242.0,,-4270,-130,4400
2010-08-18,2445.0,2440.0,124203.0,,6160,770,-6930
2010-08-19,2470.0,2525.0,239546.0,,-1020,990,30
2010-08-20,2530.0,2150.0,1357752.0,,4750,500,-7250
2010-08-23,1980.0,2150.0,1309321.0,,-29720,590,29130
2010-08-24,2195.0,2160.0,496110.0,,47560,-520,-49540
2010-08-25,2145.0,1950.0,1134305.0,,44860,-10,-44850
2010-08-26,1915.0,1905.0,594567.0,,33360,0,-33360
2010-08-27,1850.0,2015.0,571100.0,,6445,-1495,-4960
2010-08-30,2000.0,1990.0,249540.0,,19140,-120,-19010
2010-08-31,1965.0,1990.0,140353.0,,10070,-200,-9870
2010-09-01,1980.0,2000.0,188473.0,,49104,-17894,-14910
2010-09-02,2015.0,2035.0,265218.0,,-2996,-14,3010
2010-09-03,2060.0,2100.0,335319.0,,8850,-4980,-3870
2010-09-06,2145.0,2110.0,156306.0,,-2240,100,2140
2010-09-07,2100.0,2085.0,100009.0,,-10600,-240,10840
2010-09-08,2090.0,2075.0,139350.0,,-4010,-270,4280
2010-09-09,2100.0,2040.0,129095.0,,27290,-6970,-20320
2010-09-10,2015.0,2065.0,125070.0,,-39640,-60,39700
2010-09-13,2085.0,2190.0,401768.0,,-22290,780,27510
2010-09-14,2220.0,2260.0,288370.0,,-28790,35120,-6330
2010-09-15,2230.0,2240.0,209920.0,,-16300,-5100,21400
2010-09-16,2250.0,2250.0,140112.0,,-13530,-5540,17070
2010-09-17,2255.0,2450.0,466034.0,,7420,440,-7860
2010-09-20,2455.0,2500.0,378495.0,,20400,-120,-20280
2010-09-24,2525.0,2525.0,263241.0,,-540,-450,990
2010-09-27,2570.0,2480.0,160739.0,,-14460,0,14460
2010-09-28,2450.0,2405.0,222389.0,,-15940,-120,16060
2010-09-29,2415.0,2695.0,728000.0,,-44890,180,44710
2010-09-30,2720.0,2660.0,282213.0,,-3930,490,3440
2010-10-01,2660.0,2670.0,222197.0,,-23820,870,22450
2010-10-04,2745.0,2755.0,413103.0,,-8950,-50,9000
2010-10-05,2750.0,2685.0,569330.0,,-29280,520,28060
2010-10-06,2730.0,2680.0,243530.0,,-22910,-10,22920
2010-10-07,2705.0,2805.0,410855.0,,-44094,-16,44110
2010-10-08,2770.0,2805.0,312014.0,,-26600,-70,26670
2010-10-11,2840.0,2690.0,274190.0,,21840,-60,-21780
2010-10-12,2740.0,2705.0,238611.0,,-12490,4270,8220
2010-10-13,2760.0,2700.0,100740.0,,-5880,10,5870
2010-10-14,2745.0,2780.0,286543.0,,-14214,0,14214
2010-10-15,2780.0,2780.0,205553.0,,-7190,-10,9900
2010-10-18,2780.0,2670.0,533834.0,,5710,0,-5710
2010-10-19,2660.0,2620.0,269373.0,,13910,-540,-11390
2010-10-20,2560.0,2585.0,265003.0,,-14647,-473,16020
2010-10-21,2630.0,2610.0,306952.0,,-16610,-90,16790
2010-10-22,2650.0,2575.0,209652.0,,20830,0,-1640
2010-10-25,2580.0,2605.0,169750.0,,-4650,490,2660
2010-10-26,2620.0,2440.0,678660.0,,64640,-5810,3170
2010-10-27,2395.0,2435.0,251508.0,,-6910,1490,3420
2010-10-28,2485.0,2400.0,358189.0,,-4430,1990,5440
2010-10-29,2400.0,2300.0,539962.0,,35460,-820,-34640
2010-11-01,2300.0,2340.0,401377.0,,68430,-35000,-23430
2010-11-02,2285.0,2245.0,254089.0,,21690,170,-23860
2010-11-03,2250.0,2130.0,692831.0,,3740,-10,-3730
2010-11-04,2130.0,2065.0,1434505.0,,-12400,0,24400
2010-11-05,2350.0,2370.0,1781860.0,,9510,0,-9510
2010-11-08,2530.0,2400.0,2702884.0,,67180,-100,-67080
2010-11-09,2320.0,2290.0,931109.0,,-84240,0,84240
2010-11-10,2270.0,2570.0,1489055.0,,-72410,650,59470
2010-11-11,2510.0,2390.0,1159182.0,,114712,13368,-128080
2010-11-12,2435.0,2520.0,1039164.0,,10680,4440,-12760
2010-11-15,2145.0,2145.0,168378.0,,-106250,-1950,-1800
2010-11-16,1825.0,1825.0,270078.0,,-18470,-500,19970
2010-11-17,1555.0,1560.0,13862433.0,,-733990,-9150,-371050
2010-11-18,1610.0,1580.0,4177100.0,,-141690,17060,-4050
2010-11-19,1580.0,1440.0,3425906.0,,45569,-17264,-9150
2010-11-22,1500.0,1510.0,2965057.0,,-1445211,-1640,71150
2010-11-23,1520.0,1530.0,1247426.0,,-292970,-50400,-53310
2010-11-24,1530.0,1635.0,2763566.0,,-811980,3670,-52140
2010-11-25,1625.0,1615.0,912001.0,,-227810,-430,-71760
2010-11-26,1670.0,1655.0,1464047.0,,-708270,720,26170
2010-11-29,1670.0,1660.0,518437.0,,-41680,4130,-37810
2010-11-30,1670.0,1680.0,844664.0,,-451530,1200,-26330
2010-12-01,1690.0,1680.0,426158.0,,-63660,23400,21380
2010-12-02,1700.0,1750.0,817053.0,,-319660,-20,-720
2010-12-03,1765.0,1800.0,410679.0,,-67700,50000,-30720
2010-12-06,1820.0,1800.0,457012.0,,-183610,10,-33990
2010-12-07,1810.0,1800.0,329291.0,,-198219,-91,-16830
2010-12-08,1805.0,1850.0,424790.0,,-205681,-39,21180
2010-12-09,1855.0,1900.0,309872.0,,-51300,5600,-2310
2010-12-10,1930.0,1960.0,318169.0,,9960,6000,-16070
2010-12-13,1990.0,1965.0,338062.0,,-60628,-2,8170
2010-12-14,1960.0,1935.0,492121.0,,-324500,-30,59540
2010-12-15,1955.0,1960.0,434657.0,,-377550,-460,24000
2010-12-16,1995.0,1995.0,257422.0,,-136826,-44,2130
2010-12-17,2050.0,2050.0,442558.0,,-268040,-11560,7680
2010-12-20,2050.0,2070.0,1621860.0,,-1427306,356,-2840
2010-12-21,2090.0,2120.0,224064.0,,12319,-119,3690
2010-12-22,2140.0,2100.0,257449.0,,-135476,-624,2340
2010-12-23,2100.0,2100.0,410160.0,,-332710,-10180,9070
2010-12-24,2100.0,2100.0,367803.0,,-296140,-11130,3470
2010-12-27,2100.0,2100.0,485277.0,,-383740,620,-17060
2010-12-28,2080.0,2140.0,627573.0,,-546070,640,18730
2010-12-29,2190.0,2225.0,311140.0,,-37868,-112,-22780
2010-12-30,2290.0,2385.0,467901.0,,-99447,-23,-2190
2011-01-03,2410.0,2420.0,177691.0,,-85990,490,1250
2011-01-04,2380.0,2415.0,253045.0,,-98870,-190,-1160
2011-01-05,2445.0,2400.0,277060.0,,-182720,0,-4050
2011-01-06,2350.0,2420.0,278014.0,,-226314,-26,-860
2011-01-07,2450.0,2455.0,139435.0,,-59964,1254,29290
2011-01-10,2470.0,2480.0,142263.0,,-60880,6560,3210
2011-01-11,2510.0,2545.0,188351.0,,-65520,-90,23180
2011-01-12,2560.0,2730.0,233988.0,,-49460,-90,8430
2011-01-13,2485.0,2450.0,898128.0,,-420176,-1800,-48354
2011-01-14,2500.0,2570.0,230363.0,,-64790,-70,35640
2011-01-17,2605.0,2545.0,284153.0,,-55390,90,-26380
2011-01-18,2485.0,2545.0,263574.0,,-164800,1710,-7910
2011-01-19,2545.0,2560.0,381572.0,,-321460,10170,16560
2011-01-20,2560.0,2520.0,346275.0,,-263590,-970,-21590
2011-01-21,2550.0,2530.0,585075.0,,-544240,-170,5620
2011-01-24,2520.0,2520.0,380584.0,,-353240,230,1020
2011-01-25,2520.0,2520.0,671513.0,,-621420,-250,7500
2011-01-26,2530.0,2530.0,678950.0,,-604500,150,7470
2011-01-27,2450.0,2495.0,377172.0,,-114450,-22870,5190
2011-01-28,2495.0,2495.0,0.0,,0,0,0
2011-01-31,2495.0,2495.0,0.0,,0,0,0
2011-02-01,2495.0,2495.0,0.0,,0,0,0
2011-02-07,2495.0,2495.0,0.0,,0,0,0
2011-02-08,2495.0,2495.0,0.0,,0,0,0
2011-02-09,2495.0,2495.0,0.0,,0,0,0
2011-02-10,2495.0,2495.0,0.0,,0,0,0
2011-02-11,2495.0,2495.0,0.0,,0,0,0
2011-02-14,2540.0,2550.0,655316.0,,-462200,-30,-71980
2011-02-15,2600.0,2600.0,523812.0,,-388110,-330,-44430
2011-02-16,2590.0,2670.0,338355.0,,-254089,-8840,-11630
2011-02-17,2700.0,2705.0,409859.0,,-216430,-27230,2600
2011-02-18,2705.0,2760.0,467350.0,,-360161,-19,-30510
2011-02-21,2760.0,2800.0,832934.0,,-680769,19000,-25671
2011-02-22,2785.0,2750.0,407485.0,,-224580,14960,-57340
2011-02-23,2730.0,2700.0,668325.0,,-590882,2641,-10289
2011-02-24,2720.0,2700.0,744819.0,,-613250,30,12650
2011-02-25,2655.0,2680.0,263686.0,,-238710,-90,9060
2011-02-28,2635.0,2655.0,465810.0,,-371860,100,-24920
2011-03-02,2645.0,2600.0,358655.0,,-305720,-5000,14950
2011-03-03,2610.0,2550.0,223330.0,,-158860,1700,19920
2011-03-04,2565.0,2550.0,339826.0,,-277880,90,21350
2011-03-07,2550.0,2540.0,198750.0,,-130540,-30,13910
2011-03-08,2540.0,2550.0,307976.0,,-243860,-40,-15390
2011-03-09,2555.0,2550.0,345310.0,,-260730,-90,41460
2011-03-10,2540.0,2550.0,151519.0,,-77176,-54,-25730
2011-03-11,2550.0,2550.0,153611.0,,-123460,16730,-3920
2011-03-14,2565.0,2550.0,188440.0,,-29310,-10,-50960
2011-03-15,2560.0,2550.0,283010.0,,-158720,-10,-20010
2011-03-16,2550.0,2550.0,380180.0,,-297540,100,-4950
2011-03-17,2550.0,2550.0,0.0,,0,0,0
2011-03-18,2500.0,2380.0,127670.0,,-7746,-155,-32099
2011-03-21,2380.0,2330.0,121343.0,,-70460,0,25460
2011-03-22,2300.0,2245.0,75801.0,,-35350,-7010,42360
2011-03-23,2220.0,2405.0,141100.0,,23420,-10,-23410
2011-03-24,2400.0,2475.0,72926.0,,-15880,-10,15890
2011-03-25,2480.0,2105.0,500994.0,,272350,-8250,-264100
2011-03-28,2110.0,2195.0,143530.0,,33760,50,-33810
2011-03-29,2195.0,2105.0,129275.0,,10727,-27,-10700
2011-03-30,2110.0,2120.0,184905.0,,-57800,310,57490
2011-03-31,2140.0,2120.0,106534.0,,-32842,-10,32852
2011-04-01,2120.0,2280.0,133605.0,,-32370,-170,32540
2011-04-04,2275.0,2150.0,151191.0,,57935,2560,-60495
2011-04-05,2150.0,2220.0,91870.0,,-27170,1180,25990
2011-04-06,2220.0,2220.0,96167.0,,-6519,-11,6530
2011-04-07,2220.0,2145.0,44914.0,,-6230,-170,6400
2011-04-08,2150.0,2150.0,49955.0,,-31050,2840,28210
2011-04-11,2155.0,2135.0,35650.0,,-6390,0,6390
2011-04-12,2130.0,2090.0,75226.0,,26320,-1610,-24710
2011-04-13,2090.0,2050.0,70821.0,,12190,-330,-11860
2011-04-14,2040.0,2005.0,76263.0,,15720,0,-15720
2011-04-15,2010.0,2010.0,70520.0,,-4470,0,4470
2011-04-18,2010.0,1940.0,49510.0,,6580,-1690,-4890
2011-04-19,1880.0,1670.0,172884.0,,68340,80,-68420
2011-04-20,1720.0,1800.0,149574.0,,4983,-320,-5663
2011-04-21,1815.0,1985.0,112875.0,,-48780,1920,46860
2011-04-22,2000.0,2045.0,90161.0,,-30840,-20,30860
2011-04-25,2045.0,1905.0,115124.0,,-12113,-177,12290
2011-04-26,1905.0,1905.0,52760.0,,-9820,-190,10010
2011-04-27,1905.0,1965.0,121461.0,,-74300,350,73950
2011-04-28,1980.0,1945.0,39306.0,,3060,-10,-3050
2011-04-29,1945.0,1875.0,66980.0,,-620,-2780,1240
2011-05-02,1945.0,1865.0,59930.0,,14681,-31611,16930
2011-05-03,1890.0,1880.0,60373.0,,-3520,-12820,16340
2011-05-04,1900.0,2120.0,164421.0,,-51750,450,51300
2011-05-06,2120.0,2100.0,99669.0,,-3010,0,3010
2011-05-09,2100.0,2000.0,75410.0,,28010,0,-25850
2011-05-11,2015.0,1980.0,95210.0,,32160,-630,-31530
2011-05-12,1980.0,1870.0,184116.0,,103600,-360,-103240
2011-05-13,1885.0,1890.0,101710.0,,39440,-960,-40480
2011-05-16,1890.0,1840.0,144991.0,,69600,2490,-72090
2011-05-17,1845.0,1800.0,86489.0,,61199,-38249,-22950
2011-05-18,1780.0,1765.0,53564.0,,29401,1680,-31321
2011-05-19,1800.0,1660.0,142476.0,,78138,-18,-77880
2011-05-20,1670.0,1650.0,85531.0,,52101,-42261,-9840
2011-05-23,1650.0,1560.0,71419.0,,33710,-1690,-32020
2011-05-24,1550.0,1590.0,29290.0,,1500,-10,-1490
2011-05-25,1600.0,1535.0,59517.0,,30890,-2810,-28080
2011-05-26,1555.0,1650.0,30981.0,,830,230,-1060
2011-05-27,1650.0,1665.0,31361.0,,1470,0,-1470
2011-05-30,1675.0,1615.0,23731.0,,8470,110,-8580
2011-05-31,1615.0,1610.0,48570.0,,1980,0,-3660
2011-06-01,1605.0,1580.0,52144.0,,11850,0,-12090
2011-06-02,1570.0,1525.0,50240.0,,31272,-68,-29764
2011-06-03,1530.0,1570.0,37274.0,,2570,-50,-3000
2011-06-07,1570.0,1715.0,196650.0,,9320,0,-9560
2011-06-08,1730.0,1715.0,70171.0,,1870,0,-670
2011-06-09,1720.0,1970.0,383001.0,,-99825,84975,12050
2011-06-10,1970.0,1925.0,425112.0,,-35693,0,38013
2011-06-13,1900.0,2100.0,591790.0,,-8110,50,-9500
2011-06-14,2100.0,1830.0,398412.0,,6835,-21875,13470
2011-06-15,1850.0,1830.0,125844.0,,-7530,-1060,8290
2011-06-16,1855.0,1790.0,100308.0,,-2257,-2493,6960
2011-06-17,1795.0,2055.0,572693.0,,-131300,-9410,149760
2011-06-20,2110.0,1965.0,428438.0,,-41660,3480,20670
2011-06-21,2000.0,1980.0,112065.0,,-16605,1695,13570
2011-06-22,1995.0,2005.0,121670.0,,-20240,-6280,25420
2011-06-23,1985.0,2005.0,74390.0,,-8790,12280,-1510
2011-06-24,2020.0,2070.0,156473.0,,-64150,9150,53530
2011-06-27,2070.0,2045.0,62317.0,,8430,1060,4510
2011-06-28,2040.0,2090.0,108908.0,,-55790,-1890,50400
2011-06-29,2090.0,2000.0,70351.0,,-11820,-1620,14720
2011-06-30,1985.0,2000.0,50690.0,,-9970,550,6890
2011-07-01,2015.0,1970.0,65419.0,,1000,2370,-2450
2011-07-04,2030.0,2025.0,86477.0,,-4120,1620,-1040
2011-07-05,1995.0,2045.0,71063.0,,-33292,3382,27550
2011-07-06,2070.0,2050.0,98148.0,,-26440,-160,27260
2011-07-07,2100.0,2190.0,283543.0,,-57400,-10,57560
2011-07-08,2220.0,2270.0,194364.0,,-25330,850,21890
2011-07-11,2210.0,2250.0,141044.0,,-31120,1430,29690
2011-07-12,2200.0,2180.0,71372.0,,2660,600,-820
2011-07-13,2200.0,2135.0,65110.0,,35,-425,1800
2011-07-14,2105.0,2085.0,54315.0,,16180,-3230,-6110
2011-07-15,2040.0,2050.0,45434.0,,-3830,-760,3390
2011-07-18,2055.0,2075.0,54450.0,,12900,-670,-5750
2011-07-19,2050.0,2030.0,80220.0,,-8650,1970,390
2011-07-20,2015.0,2010.0,62220.0,,-1470,630,-2050
2011-07-21,2010.0,2000.0,55481.0,,-9823,3733,7600
2011-07-22,2025.0,2030.0,68071.0,,-18580,5400,14850
2011-07-25,2020.0,1985.0,55499.0,,12550,-640,-9370
2011-07-26,2030.0,2005.0,62170.0,,-18150,-5820,21240
2011-07-27,2000.0,1980.0,46363.0,,-2790,580,1330
2011-07-28,1965.0,1985.0,38800.0,,2970,200,-2800
2011-07-29,1990.0,1975.0,50084.0,,12079,-1650,-6449
2011-08-01,1935.0,2025.0,86946.0,,-21150,1430,24900
2011-08-02,2025.0,2325.0,1271479.0,,46411,-2510,-37491
2011-08-03,2285.0,2120.0,577539.0,,60710,-6390,-43990
2011-08-04,2155.0,2000.0,311646.0,,17710,-9440,-8870
2011-08-05,1880.0,1865.0,235937.0,,-9340,1230,6050
2011-08-08,1865.0,1730.0,152306.0,,-5550,3460,4910
2011-08-09,1675.0,1590.0,262984.0,,94420,7050,-101190
2011-08-10,1670.0,1685.0,528100.0,,177640,17940,-194300
2011-08-11,1545.0,1665.0,206615.0,,-4280,-1160,6080
2011-08-12,1700.0,1675.0,176429.0,,43630,950,-44900
2011-08-16,1700.0,1810.0,169499.0,,9250,-90,-8840
2011-08-17,1820.0,1820.0,133775.0,,80,9180,-10050
2011-08-18,1835.0,1840.0,216760.0,,31930,12710,-41610
2011-08-19,1785.0,1870.0,342731.0,,23521,1529,-49400
2011-08-22,1920.0,1985.0,167259.0,,9650,580,-13340
2011-08-23,1965.0,1985.0,74327.0,,4090,1190,-2890
2011-08-24,1980.0,1970.0,124947.0,,15250,-170,-10250
2011-08-25,2265.0,2150.0,730997.0,,24740,2040,-25030
2011-08-26,2100.0,2040.0,174756.0,,5730,-3550,860
2011-08-29,2045.0,2025.0,95810.0,,-4946,-164,7030
2011-08-30,2035.0,2075.0,90330.0,,-21469,7529,11710
2011-08-31,2060.0,2045.0,103826.0,,-6514,-406,3880
2011-09-01,2070.0,2090.0,96005.0,,-12700,-310,14600
2011-09-02,2115.0,2035.0,124990.0,,-1550,-580,5460
2011-09-05,2000.0,1930.0,114061.0,,19040,180,-19060
2011-09-06,1960.0,1900.0,104156.0,,-250,-960,1210
2011-09-07,1940.0,1920.0,86532.0,,-9620,280,11950
2011-09-08,1950.0,1980.0,71034.0,,-16180,-1180,12930
2011-09-09,1945.0,2035.0,75799.0,,4610,5180,-2470
2011-09-14,1900.0,1730.0,859943.0,,28050,1450,-24820
2011-09-15,1760.0,1550.0,765939.0,,-28389,170,26329
2011-09-16,1415.0,1535.0,1097028.0,,-156070,-6520,155490
2011-09-19,1570.0,1470.0,378035.0,,35927,-207,-30840
2011-09-20,1470.0,1470.0,194879.0,,-5889,-110,1579
2011-09-21,1480.0,1450.0,168632.0,,-4240,730,1470
2011-09-22,1425.0,1380.0,198425.0,,18377,-667,-6330
2011-09-23,1350.0,1310.0,202054.0,,19250,-520,-18640
2011-09-26,1265.0,1185.0,251856.0,,-16248,3740,8050
2011-09-27,1165.0,1135.0,449580.0,,-6090,1490,1100
2011-09-28,1180.0,1095.0,347648.0,,-91120,-1090,101560
2011-09-29,1050.0,1010.0,591001.0,,10550,-340,-7810
2011-09-30,1010.0,1035.0,768495.0,,-38114,-2276,48860
2011-10-04,980.0,990.0,173503.0,,10110,1140,-11550
2011-10-05,1000.0,967.0,106198.0,,-16569,-319,11318
2011-10-06,990.0,1050.0,196983.0,,-7204,1000,4764
2011-10-07,1055.0,1015.0,205900.0,,43485,-12255,-31240
2011-10-10,1015.0,1005.0,103745.0,,6100,250,-4510
2011-10-11,1040.0,1035.0,158966.0,,5980,230,-14430
2011-10-12,903.0,897.0,3828656.0,,185750,-180,-46460
2011-10-13,900.0,900.0,1548669.0,,53812,19248,-20000
2011-10-14,897.0,883.0,1243178.0,,28630,160,-27990
2011-10-17,891.0,864.0,1443851.0,,-43170,-160,43170
2011-10-18,848.0,815.0,1765438.0,,-44650,-1870,48440
2011-10-19,835.0,785.0,1391465.0,,-16840,-160,15950
2011-10-20,790.0,803.0,2476199.0,,207460,-9770,-197820
2011-10-21,811.0,816.0,1026114.0,,136567,-247,-137020
2011-10-24,832.0,842.0,1069685.0,,65960,480,-72750
2011-10-25,855.0,819.0,758166.0,,5090,1200,-6420
2011-10-26,814.0,800.0,881045.0,,-36590,470,32540
2011-10-27,805.0,800.0,670932.0,,85350,1790,-89060
2011-10-28,813.0,838.0,892440.0,,35279,1280,-37039
2011-10-31,845.0,905.0,8133070.0,,1038040,-3300,-73640
2011-11-01,913.0,878.0,1356329.0,,55233,-653,-50640
2011-11-02,850.0,865.0,1319066.0,,-16440,660,19950
2011-11-03,885.0,840.0,1208167.0,,79270,-690,-80800
2011-11-04,845.0,875.0,1501637.0,,-51750,480,21250
2011-11-07,888.0,893.0,1882181.0,,22990,-1410,-12990
2011-11-08,888.0,885.0,861129.0,,-8200,1410,-320
2011-11-09,889.0,865.0,719201.0,,5880,1040,-12090
2011-11-10,847.0,813.0,1105732.0,,100280,-800,-96000
2011-11-11,820.0,814.0,543665.0,,37550,6010,26630
2011-11-14,830.0,847.0,1030697.0,,-122440,12620,111660
2011-11-15,855.0,834.0,341363.0,,10830,1690,-13160
2011-11-16,847.0,810.0,683869.0,,34929,-800,-29619
2011-11-17,810.0,840.0,669363.0,,-64450,-100,63690
2011-11-18,830.0,828.0,534407.0,,39820,-2060,-34340
2011-11-21,824.0,813.0,430456.0,,57660,-14710,-42950
2011-11-22,814.0,800.0,581470.0,,33650,-10,-33640
2011-11-23,804.0,760.0,1033188.0,,18380,-640,-27740
2011-11-24,753.0,767.0,350259.0,,-88010,190,87820
2011-11-25,765.0,727.0,874486.0,,56186,754,-56460
2011-11-28,730.0,756.0,477726.0,,-202320,670,195700
2011-11-29,757.0,755.0,345390.0,,-23845,1295,16510
2011-11-30,748.0,868.0,3271600.0,,-287270,330,287000
2011-12-01,899.0,887.0,3794764.0,,-91470,3960,75050
2011-12-02,883.0,937.0,5255922.0,,-437130,23040,166480
2011-12-05,973.0,939.0,2320451.0,,-2320,3800,-2240
2011-12-06,941.0,913.0,1851814.0,,-6260,3740,-17430
2011-12-07,917.0,949.0,2175402.0,,-160472,85020,90102
2011-12-08,961.0,1090.0,6705593.0,,-150630,141860,13770
2011-12-09,1140.0,1250.0,5745935.0,,130920,-750,-16690
2011-12-12,1390.0,1285.0,18495583.0,,362771,-14511,-191720
2011-12-13,1285.0,1290.0,7610859.0,,182980,-43820,-11870
2011-12-14,1290.0,1210.0,5168668.0,,-431380,119810,9640
2011-12-15,1230.0,1245.0,4016591.0,,-104020,99390,4790
2011-12-16,1270.0,1325.0,4948286.0,,24050,49180,-100060
2011-12-19,1285.0,1180.0,3540247.0,,-13380,-2170,20150
2011-12-20,1150.0,1250.0,2232122.0,,-103850,590,149500
2011-12-21,1290.0,1300.0,3398642.0,,173930,-270,-58210
2011-12-22,1290.0,1255.0,1395405.0,,16470,0,-4470
2011-12-23,1250.0,1215.0,1585836.0,,-274,-78766,86930
2011-12-26,1240.0,1160.0,1436796.0,,-42342,-18,39930
2011-12-27,1150.0,1180.0,1972923.0,,-228785,-25,120450
2011-12-28,1185.0,1185.0,1092772.0,,-90192,-1578,-21950
2011-12-29,1185.0,1145.0,976107.0,,-49720,0,-59480
2012-01-02,1130.0,1045.0,1770884.0,,13145,-71855,5510
2012-01-03,1070.0,1115.0,1380041.0,,-139635,-32075,201520
2012-01-04,1120.0,1120.0,710144.0,,-21160,1060,23550
2012-01-05,1130.0,1075.0,1164636.0,,-17601,3371,13850
2012-01-06,1060.0,1100.0,1037254.0,,94260,-900,63810
2012-01-09,1090.0,1070.0,741750.0,,64990,-104280,46610
2012-01-10,1065.0,1060.0,1128206.0,,-101222,2380,49802
2012-01-11,1060.0,1150.0,2709305.0,,118470,-149940,-19630
2012-01-12,1140.0,1115.0,1116630.0,,29297,1013,-29340
2012-01-13,1115.0,1125.0,1244977.0,,41230,6330,-47370
2012-01-16,1100.0,1100.0,470451.0,,-44330,-250,31130
2012-01-17,1110.0,1175.0,1271845.0,,21980,3080,-36580
2012-01-18,1195.0,1155.0,1020421.0,,88140,0,-84970
2012-01-19,1175.0,1135.0,881826.0,,-12990,4780,-4580
2012-01-20,1155.0,1100.0,705104.0,,-123234,50,120384
2012-01-25,1100.0,1145.0,809069.0,,-205233,15120,183573
2012-01-26,1155.0,1165.0,951754.0,,-85378,5130,80258
2012-01-27,1165.0,1160.0,667990.0,,38580,930,-39510
2012-01-30,1150.0,1100.0,1472967.0,,832,-82,-13750
2012-01-31,1100.0,1105.0,1178373.0,,-123956,3780,111176
2012-02-01,1120.0,1090.0,1091369.0,,-13480,-730,14200
2012-02-02,984.0,1040.0,3439374.0,,-238559,20,235679
2012-02-03,1050.0,1060.0,1066980.0,,-60800,760,58050
2012-02-06,1065.0,1070.0,791831.0,,-14490,-1030,14920
2012-02-07,1075.0,1070.0,533773.0,,-31629,24148,7281
2012-02-08,1060.0,1110.0,1254266.0,,-50460,-49920,102180
