Symbol,한국전력_시가(원),한국전력_종가(원),한국전력_거래량(주),한국전력_PER(IFRS-연결),한국전력_순매수수량(개인)(주),한국전력_순매수수량(기관계)(주),한국전력_순매수수량(외국인계)(주)
2015-01-13,41650.0,40850.0,1565927.0,9.76,364749,-180499,-182709
2015-01-14,41050.0,40000.0,2093539.0,9.56,239183,-226309,-8798
2015-01-15,39750.0,39850.0,1835262.0,9.52,-34459,254919,-229190
2015-01-16,39750.0,39150.0,1631957.0,9.35,148514,103645,-286163
2015-01-19,39250.0,39300.0,916297.0,9.39,-66107,-42497,96109
2015-01-20,39850.0,41700.0,2571126.0,9.96,-689089,-58152,730285
2015-01-21,42000.0,41500.0,1556237.0,9.92,-32525,-4544,32054
2015-01-22,41800.0,43250.0,2255375.0,10.33,-779478,-109923,910775
2015-01-23,43400.0,43150.0,1573831.0,10.31,-160781,-238741,405624
2015-01-26,43100.0,42700.0,722055.0,10.2,10622,28467,-44636
2015-01-27,42350.0,42150.0,2122124.0,10.07,207710,24056,-235150
2015-01-28,42200.0,42850.0,1076619.0,10.24,-282419,-38279,313571
2015-01-29,43300.0,42600.0,912348.0,10.18,-71246,-60164,133253
2015-01-30,42750.0,43200.0,1055899.0,10.32,-329799,19647,308699
2015-02-02,42900.0,43500.0,764851.0,10.39,-13670,-151847,166954
2015-02-03,43500.0,42300.0,1871123.0,10.11,280617,-336177,47846
2015-02-04,42450.0,42750.0,1166439.0,10.21,-68022,-125832,199865
2015-02-05,42750.0,42450.0,850392.0,10.14,38590,-75030,36631
2015-02-06,42150.0,41900.0,1634543.0,10.01,123907,-83957,-69039
2015-02-09,41900.0,42050.0,1076028.0,10.05,-165347,253775,-87496
2015-02-10,43150.0,42550.0,1332114.0,10.17,-186730,205139,-10234
2015-02-11,42650.0,43500.0,3230700.0,10.39,-531852,274506,282240
2015-02-12,43500.0,44900.0,2286349.0,10.73,-789258,489685,308144
2015-02-13,45200.0,45900.0,1636650.0,10.97,-516159,-47437,565960
2015-02-16,45700.0,45350.0,844579.0,10.84,10476,14758,-25592
2015-02-17,45650.0,44400.0,847265.0,10.61,183577,-26975,-170314
2015-02-23,45350.0,45050.0,765852.0,10.76,-39551,-142317,183039
2015-02-24,45550.0,44550.0,872067.0,10.64,-11720,6721,15068
2015-02-25,45900.0,45550.0,1037223.0,10.88,-215334,-133063,348514
2015-02-26,46000.0,45900.0,1197203.0,10.97,-124239,-316811,442693
2015-02-27,46100.0,44700.0,1291977.0,10.68,240197,-95662,-140267
2015-03-02,45300.0,44350.0,1238440.0,10.6,109752,-296113,196410
2015-03-03,44750.0,44600.0,1156725.0,10.66,57253,-255752,208602
2015-03-04,45000.0,45250.0,1047516.0,10.81,-134816,-118114,257712
2015-03-05,45250.0,44400.0,1262426.0,10.61,267979,-314078,51176
2015-03-06,44900.0,44700.0,1059924.0,10.68,-70651,-378113,452990
2015-03-09,45350.0,44850.0,1102076.0,10.72,-51051,-219825,273754
2015-03-10,44850.0,43950.0,794206.0,10.5,110741,-208352,97181
2015-03-11,43250.0,43700.0,1594400.0,10.44,60372,-86528,33263
2015-03-12,43200.0,42200.0,1981753.0,10.08,679599,-547845,-129155
2015-03-13,42400.0,43850.0,2171920.0,10.48,-439793,135912,316087
2015-03-16,43400.0,43450.0,1414130.0,10.38,-64625,287927,-245785
2015-03-17,43700.0,44500.0,1155692.0,10.63,-341900,36639,280576
2015-03-18,44650.0,44750.0,1056660.0,10.69,-272627,197662,75373
2015-03-19,44650.0,45600.0,1515759.0,10.9,-527031,38412,478580
2015-03-20,45100.0,45150.0,896684.0,10.79,53241,-46355,-20642
2015-03-23,45250.0,45200.0,486210.0,10.8,-65345,60517,5384
2015-03-24,45400.0,45800.0,611052.0,10.94,-148855,22178,132714
2015-03-25,45550.0,45500.0,554199.0,10.87,-17616,-84115,104002
2015-03-26,45000.0,45900.0,872739.0,10.97,-187387,69346,123727
2015-03-27,45200.0,45000.0,1074061.0,10.75,136056,-405990,265643
2015-03-30,44900.0,45600.0,938777.0,10.9,-207320,222316,755
2015-03-31,45800.0,46000.0,798494.0,10.99,-101468,-40910,144113
2015-04-01,46000.0,45950.0,794505.0,10.98,-205483,109090,78535
2015-04-02,45950.0,46300.0,867306.0,11.06,-244099,94307,164299
2015-04-03,46600.0,46650.0,350372.0,11.15,-19728,72453,-51427
2015-04-06,46700.0,45750.0,472390.0,10.93,72769,30345,-101840
2015-04-07,46250.0,45350.0,781736.0,10.84,185681,-213826,36453
2015-04-08,44850.0,43700.0,1948686.0,10.44,751230,-306507,-440929
2015-04-09,44000.0,43100.0,1308196.0,10.3,328884,-293415,-51596
2015-04-10,43200.0,43650.0,1348731.0,10.43,-19543,-336117,356928
2015-04-13,43000.0,43300.0,909897.0,10.35,62739,-280891,211357
2015-04-14,43250.0,43900.0,1299456.0,10.49,52878,-136381,81654
2015-04-15,43900.0,43800.0,1758769.0,10.46,114470,-599019,481792
2015-04-16,44150.0,46000.0,1827980.0,10.99,-692482,-127216,832501
2015-04-17,46400.0,47550.0,2429743.0,11.36,-843040,-222908,1082626
2015-04-20,47400.0,46250.0,1403791.0,11.05,306187,-308854,2340
2015-04-21,46400.0,46050.0,965311.0,11.0,116554,-272068,150303
2015-04-22,45700.0,45500.0,1131683.0,10.87,157365,-269165,113677
2015-04-23,46000.0,45800.0,985579.0,10.94,61012,-105290,40386
2015-04-24,46700.0,46850.0,1555639.0,11.19,-501769,49471,452589
2015-04-27,47250.0,47000.0,841702.0,11.23,-41831,-136945,186514
2015-04-28,47500.0,47950.0,1700373.0,11.46,-471550,179814,319219
2015-04-29,48000.0,47700.0,925056.0,11.4,-17354,173561,-122412
2015-04-30,47350.0,46850.0,895578.0,11.19,112473,-89535,-22403
2015-05-04,46850.0,47950.0,991374.0,11.46,-115197,-72453,196992
2015-05-06,47850.0,46550.0,1002476.0,11.12,221480,-110945,-111161
2015-05-07,46400.0,46250.0,679675.0,11.05,43929,-106074,59380
2015-05-08,46250.0,45800.0,846748.0,10.94,268427,-158292,-120405
2015-05-11,46250.0,46800.0,1046627.0,11.18,10052,-173598,163620
2015-05-12,46800.0,47100.0,1429882.0,11.25,-37516,126806,-81707
2015-05-13,47400.0,47200.0,1183888.0,11.28,-94734,-123845,227874
2015-05-14,46850.0,46800.0,786048.0,11.18,-5099,-83556,88992
2015-05-15,47050.0,46800.0,675930.0,11.18,6222,-285079,276986
2015-05-18,47000.0,46700.0,698912.0,11.16,15848,-172375,178274
2015-05-19,46250.0,46100.0,559866.0,11.01,149187,-187673,38643
2015-05-20,46500.0,47900.0,1091430.0,11.44,-402536,391014,25540
2015-05-21,47900.0,47450.0,921140.0,11.34,-53267,56678,-9533
2015-05-22,47800.0,48500.0,834322.0,11.59,-358085,44736,310845
2015-05-26,48050.0,47000.0,890284.0,11.23,221909,-128232,-103032
2015-05-27,46500.0,45750.0,1182850.0,10.93,319924,-177853,-128996
2015-05-28,45850.0,45700.0,1041765.0,10.92,81577,-244118,162041
2015-05-29,45700.0,46200.0,1047784.0,11.04,9861,-125389,116871
2015-06-01,46300.0,45500.0,1272257.0,10.87,222149,-234078,12965
2015-06-02,45950.0,45850.0,1382784.0,10.95,-114855,56119,160150
2015-06-03,45850.0,45300.0,890978.0,10.82,81051,-146229,66102
2015-06-04,44800.0,44500.0,1133192.0,10.63,436719,-234777,-207632
2015-06-05,44500.0,44800.0,786751.0,10.7,-63709,-33813,91718
2015-06-08,44400.0,44800.0,583672.0,10.7,4663,64956,-78627
2015-06-09,45000.0,44700.0,724961.0,10.68,112485,-82826,-24907
2015-06-10,44500.0,43700.0,1553767.0,10.44,449125,-308684,-138238
2015-06-11,43750.0,43850.0,1251599.0,10.48,175228,24806,-204184
2015-06-12,44000.0,43500.0,945269.0,10.39,40817,250125,-291551
2015-06-15,43000.0,43800.0,1266926.0,10.46,-92485,373676,-308796
2015-06-16,43800.0,43000.0,3933484.0,10.27,372812,574998,-975843
2015-06-17,42950.0,42700.0,1077422.0,10.2,11404,222219,-237295
2015-06-18,42750.0,42450.0,1216574.0,10.14,-81029,268077,-190358
2015-06-19,42750.0,44100.0,1244026.0,10.54,-318838,79366,255867
2015-06-22,46000.0,46200.0,1999926.0,11.04,-561347,-11,573461
2015-06-23,46950.0,46050.0,1333199.0,11.0,-358822,-17107,372924
2015-06-24,46500.0,45450.0,724346.0,10.86,33413,-48162,14461
2015-06-25,45100.0,45100.0,684339.0,10.78,-30125,103440,-71917
2015-06-26,45100.0,45200.0,528062.0,10.8,-62050,-72697,140130
2015-06-29,44700.0,44800.0,659408.0,10.7,-109059,216542,-101295
2015-06-30,45000.0,45800.0,902335.0,10.94,-236935,113143,127832
2015-07-01,46200.0,46350.0,706855.0,11.07,-225842,47190,180203
2015-07-02,46300.0,46600.0,800572.0,11.13,-183437,37325,142704
2015-07-03,46850.0,46900.0,641125.0,11.21,-208564,91009,120881
2015-07-06,46700.0,47000.0,1026470.0,11.23,-234472,282059,-34714
2015-07-07,46650.0,46550.0,931642.0,11.12,-27011,263867,-239636
2015-07-08,46950.0,47250.0,1054521.0,11.29,-260653,150568,108096
2015-07-09,47200.0,48050.0,1981662.0,11.48,-624045,401330,210219
2015-07-10,48100.0,47400.0,822930.0,11.33,53468,-125135,71354
2015-07-13,47500.0,48000.0,831013.0,11.47,-112071,-47958,157740
2015-07-14,47650.0,49000.0,1070820.0,11.71,-473316,-133788,606813
2015-07-15,48750.0,49050.0,687053.0,11.72,-33377,-10186,36349
2015-07-16,49300.0,48900.0,488493.0,11.68,-17395,-48578,65969
2015-07-17,49000.0,49050.0,540005.0,11.72,-120840,-30029,152994
2015-07-20,49100.0,49900.0,672296.0,11.92,-240604,-62088,315120
2015-07-21,50400.0,50400.0,691866.0,12.04,-242302,30865,219068
2015-07-22,50200.0,48650.0,898191.0,11.62,176664,-86883,-115299
2015-07-23,48400.0,49750.0,677605.0,11.89,-61125,-85028,151374
2015-07-24,48800.0,48150.0,659600.0,11.5,116588,-109741,-11955
2015-07-27,47600.0,47650.0,895221.0,11.38,48292,-146181,92124
2015-07-28,47700.0,48200.0,894713.0,11.52,10872,111244,-133215
2015-07-29,47700.0,48500.0,613734.0,11.59,-31253,-94011,126829
2015-07-30,49250.0,48600.0,935264.0,11.61,-81596,102590,-20745
2015-07-31,49300.0,50900.0,1890287.0,12.16,-648655,-84378,742000
2015-08-03,50500.0,52200.0,1192632.0,12.47,-277450,109479,174641
2015-08-04,51500.0,51700.0,928220.0,12.35,104683,47173,-152839
2015-08-05,51400.0,51600.0,1690110.0,12.33,263570,-134514,-139136
2015-08-06,51800.0,51100.0,2059980.0,12.21,150463,-469404,327129
2015-08-07,51100.0,51000.0,1006043.0,12.19,-33076,-257463,290918
2015-08-10,51000.0,51300.0,731751.0,12.26,-13698,25173,-10303
2015-08-11,51300.0,50300.0,1080337.0,12.02,165042,-38224,-138190
2015-08-12,50000.0,49800.0,992349.0,11.9,-46322,234306,-197968
2015-08-13,49800.0,49600.0,840887.0,11.85,66439,-4325,-59450
2015-08-17,50700.0,50500.0,878215.0,12.07,-75724,64348,12012
2015-08-18,50500.0,50800.0,916618.0,12.14,-116200,128227,-11039
2015-08-19,51000.0,50600.0,778190.0,12.09,-70403,76088,-10762
2015-08-20,50100.0,51700.0,916378.0,12.35,-245479,177531,61749
2015-08-21,51300.0,49500.0,1767231.0,11.83,16195,438555,-465713
2015-08-24,48600.0,47700.0,1728776.0,11.4,120248,439173,-556020
2015-08-25,48000.0,47500.0,1543484.0,11.35,272888,-119009,-158613
2015-08-26,47600.0,49150.0,1726462.0,11.74,-257290,-97868,360081
2015-08-27,49000.0,49500.0,1280812.0,11.83,-13441,-58356,70566
2015-08-28,50000.0,49200.0,1191595.0,11.76,135683,-329468,194370
2015-08-31,49050.0,48000.0,1460585.0,11.47,217970,-199492,-20654
2015-09-01,47950.0,48500.0,841190.0,11.59,-45930,-134732,180911
2015-09-02,48100.0,47650.0,1084643.0,11.38,170226,66240,-268468
2015-09-03,47800.0,47500.0,1171554.0,11.35,153905,-242672,88106
2015-09-04,47100.0,46750.0,901100.0,11.17,119874,-105184,-26762
2015-09-07,46300.0,47300.0,836722.0,11.3,-90020,107525,-15550
2015-09-08,47200.0,46300.0,1374763.0,11.06,138414,82,-149021
2015-09-09,47150.0,47650.0,1042311.0,11.38,-120115,114708,16750
2015-09-10,47600.0,49250.0,1427275.0,11.77,-321722,183420,138398
2015-09-11,49200.0,48050.0,650518.0,11.48,62685,-103892,42006
2015-09-14,48450.0,48650.0,502513.0,11.62,-58687,20548,42069
2015-09-15,49100.0,48650.0,698707.0,11.62,-38472,194545,-151700
2015-09-16,49000.0,48700.0,958799.0,11.64,-55121,15078,46545
2015-09-17,49350.0,47650.0,1115233.0,11.38,216773,-135555,-67541
2015-09-18,48200.0,47500.0,1135770.0,11.35,131061,-42851,-79265
2015-09-21,47700.0,47400.0,792552.0,11.33,38527,114292,-154010
2015-09-22,47900.0,49700.0,1607776.0,11.87,-505135,54567,454796
2015-09-23,49150.0,48300.0,626531.0,11.54,91109,75340,-169842
2015-09-24,48900.0,48800.0,529377.0,11.66,-27312,93216,-65500
2015-09-25,48500.0,49050.0,733878.0,11.72,-88726,208171,-117579
2015-09-30,48700.0,49000.0,1086834.0,11.71,13272,-109777,96720
2015-10-01,49050.0,49000.0,600778.0,11.71,12725,2287,-13202
2015-10-02,48700.0,48250.0,645457.0,11.53,126824,44548,-175481
2015-10-05,49000.0,48950.0,546982.0,11.7,-62995,-88994,152621
2015-10-06,49100.0,49200.0,606849.0,11.76,-62413,13688,49470
2015-10-07,49600.0,48350.0,756370.0,11.55,200603,-158330,-53023
2015-10-08,48850.0,48350.0,1111954.0,11.55,123924,-127660,-15422
2015-10-12,48600.0,48250.0,713303.0,11.53,28153,-31892,1537
2015-10-13,48100.0,48300.0,682773.0,11.54,32995,-69992,36539
2015-10-14,48650.0,49950.0,1695422.0,11.93,-316717,522519,-199975
2015-10-15,50500.0,50600.0,886280.0,12.09,-201032,-20590,224604
2015-10-16,50600.0,51400.0,904400.0,12.28,-230112,-16504,253685
2015-10-19,51400.0,51800.0,529348.0,12.38,-64352,-39243,101918
2015-10-20,51400.0,52300.0,1313124.0,12.5,-272144,-76769,371562
2015-10-21,52900.0,52500.0,799217.0,12.54,-105780,-152907,259507
2015-10-22,51800.0,52500.0,538397.0,12.54,-52769,-78811,130768
2015-10-23,52600.0,51800.0,897347.0,12.38,-86643,-55301,146826
2015-10-26,51800.0,53000.0,488705.0,12.66,-81125,-54483,130491
2015-10-27,52500.0,53300.0,651986.0,12.73,-9197,-16339,28789
2015-10-28,52500.0,52500.0,715522.0,12.54,113285,33185,-146244
2015-10-29,51800.0,51600.0,679110.0,12.33,97422,-46865,-50423
2015-10-30,51600.0,51400.0,641398.0,12.28,14709,40200,-54414
2015-11-02,51200.0,50700.0,634229.0,12.11,95821,-21584,-74839
2015-11-03,50700.0,52000.0,647561.0,12.42,-43846,39568,31104
2015-11-04,52000.0,53000.0,579872.0,12.66,-45079,-70630,60719
2015-11-05,52400.0,52500.0,1444143.0,12.54,188599,-274098,84169
2015-11-06,52200.0,52700.0,1162449.0,12.59,-184252,112130,75133
2015-11-09,52800.0,52700.0,765828.0,12.59,-10892,57152,-48660
2015-11-10,52000.0,50500.0,1881672.0,12.07,563367,-35660,-542176
2015-11-11,50500.0,50700.0,565659.0,12.11,-27046,-209511,241960
2015-11-12,51000.0,49600.0,810739.0,11.85,189854,-116948,-83223
2015-11-13,49250.0,49200.0,954036.0,11.76,44842,-20097,-24479
2015-11-16,48800.0,49800.0,1024893.0,11.9,-218031,-60263,277520
2015-11-17,50300.0,50000.0,694741.0,11.95,-33193,-57989,89522
2015-11-18,50400.0,50800.0,810080.0,12.14,-133348,-61708,200255
2015-11-19,51300.0,50600.0,862572.0,12.09,57064,-92981,40156
2015-11-20,50300.0,50400.0,780240.0,12.04,63384,-139213,72769
2015-11-23,50100.0,50100.0,499469.0,11.97,88900,-102308,11973
2015-11-24,50000.0,49600.0,1319886.0,11.85,183436,-138371,-49491
2015-11-25,49600.0,49100.0,859292.0,11.73,220359,-340608,117132
2015-11-26,49450.0,49350.0,1183765.0,11.79,153961,-225178,82065
2015-11-27,49500.0,49750.0,843407.0,11.89,34883,-125424,90717
2015-11-30,49750.0,48950.0,1446188.0,11.7,141766,-72402,-78864
2015-12-01,49250.0,49750.0,889510.0,11.89,-73318,-101634,172820
2015-12-02,49750.0,48750.0,839462.0,11.65,272045,-122562,-146674
2015-12-03,48700.0,48950.0,591690.0,11.7,55110,-56880,2514
2015-12-04,48600.0,47950.0,1076296.0,11.46,287832,4351,-296662
2015-12-07,48250.0,47500.0,698030.0,11.35,89010,-28432,-63891
2015-12-08,47700.0,48400.0,1073499.0,11.56,-29243,90943,-59499
2015-12-09,48800.0,49650.0,1251828.0,11.86,-479665,75368,395565
2015-12-10,49650.0,48650.0,1075584.0,11.62,101889,-80483,-27159
2015-12-11,48550.0,48600.0,969353.0,11.61,60924,162028,-223602
2015-12-14,48850.0,49450.0,804443.0,11.81,-236042,190906,50253
2015-12-15,49250.0,48700.0,639572.0,11.64,65747,208335,-274419
2015-12-16,49300.0,48850.0,1005982.0,11.67,66503,-30082,-37162
2015-12-17,49500.0,49850.0,1023689.0,11.91,-199829,43740,156729
2015-12-18,49550.0,49700.0,797819.0,11.87,-23868,37940,-16518
2015-12-21,49800.0,49500.0,917221.0,11.83,-163611,94713,126544
2015-12-22,49700.0,49950.0,1335742.0,11.93,-194331,-52062,249168
2015-12-23,50000.0,50300.0,1079479.0,12.02,-147245,10367,126601
2015-12-24,50400.0,50300.0,661239.0,12.02,-245149,56277,178262
2015-12-28,50300.0,49400.0,956789.0,11.8,-190004,-54228,247834
2015-12-29,48700.0,49650.0,811491.0,11.86,154087,-219721,74753
2015-12-30,49650.0,50000.0,743735.0,11.95,-6506,-95623,108741
2016-01-04,50100.0,50000.0,1168262.0,2.42,-18590,-154950,139815
2016-01-05,49650.0,50700.0,881713.0,2.45,-227581,191798,41540
2016-01-06,51200.0,50800.0,770189.0,2.45,-62918,-13298,78871
2016-01-07,51000.0,50300.0,533328.0,2.43,-49255,-21879,82969
2016-01-08,49000.0,49900.0,1027981.0,2.41,10384,189570,-196978
2016-01-11,50200.0,50700.0,696821.0,2.45,-188807,-84437,284441
2016-01-12,51200.0,50500.0,980236.0,2.44,-113048,31088,84757
2016-01-13,50800.0,52000.0,1523369.0,2.51,-469019,-141552,635214
2016-01-14,51800.0,52000.0,1606061.0,2.51,-92509,-53808,171084
2016-01-15,51800.0,51000.0,882603.0,2.46,28357,41766,-68764
2016-01-18,51000.0,50600.0,904786.0,2.44,-76582,182525,-116148
2016-01-19,51200.0,51600.0,898141.0,2.49,-113217,113902,4389
2016-01-20,52000.0,51500.0,995636.0,2.49,-105561,77681,48594
2016-01-21,50900.0,50500.0,861126.0,2.44,102933,251457,-376478
2016-01-22,50200.0,49800.0,1292457.0,2.41,242654,59211,-305225
2016-01-25,50400.0,50600.0,967568.0,2.44,-147942,-17567,166461
2016-01-26,51100.0,51600.0,1191218.0,2.49,-307903,54558,256293
2016-01-27,51900.0,51700.0,1194303.0,2.5,-18610,-355310,380928
2016-01-28,51700.0,52700.0,946606.0,2.55,-270086,97082,168743
2016-01-29,52000.0,52600.0,929883.0,2.54,-169868,-49802,219961
2016-02-01,53700.0,53200.0,848200.0,2.57,-18875,-34419,53564
2016-02-02,53400.0,53300.0,692808.0,2.57,-116598,3549,115535
2016-02-03,53200.0,53000.0,1013131.0,2.56,21339,225263,-252381
2016-02-04,53600.0,53800.0,1476438.0,2.6,-186522,-86796,284530
2016-02-05,53400.0,52300.0,1386926.0,2.53,234758,58359,-314762
2016-02-11,52200.0,52200.0,1042109.0,2.52,-100829,43009,75429
2016-02-12,52500.0,52900.0,2192213.0,2.56,-364636,360327,59800
2016-02-15,53000.0,52600.0,1716442.0,2.54,132786,36637,-153575
2016-02-16,52400.0,53300.0,901801.0,2.57,-101668,88099,46549
2016-02-17,54400.0,54400.0,1376604.0,2.63,-212849,-94045,314120
2016-02-18,54600.0,54500.0,1087982.0,2.63,-22456,-55323,77801
2016-02-19,55500.0,55800.0,1245608.0,2.7,-405258,-215015,635274
2016-02-22,55200.0,55500.0,903681.0,2.68,158384,-119982,-39876
2016-02-23,55300.0,55400.0,758190.0,2.68,131065,-159443,22924
2016-02-24,56100.0,56600.0,962511.0,2.73,-203331,-139930,342443
2016-02-25,57500.0,59500.0,2050397.0,2.87,-189706,-391791,538511
2016-02-26,59900.0,60600.0,2154370.0,2.93,-118285,-295980,428200
2016-02-29,60100.0,58700.0,2258954.0,2.84,306633,142977,-451857
2016-03-02,59800.0,60000.0,1217662.0,2.9,-2706,-394131,397480
2016-03-03,60000.0,58500.0,1546574.0,2.83,233243,-193225,-18451
2016-03-04,58800.0,58400.0,980720.0,2.82,63924,-113914,67995
2016-03-07,58000.0,56800.0,2088653.0,2.74,565174,-25661,-533955
2016-03-08,56000.0,55900.0,3070719.0,2.7,343746,571906,-937397
2016-03-09,55900.0,57400.0,1228623.0,2.77,-245927,124574,138796
2016-03-10,57300.0,58000.0,1337486.0,2.8,-85585,-131266,217471
2016-03-11,58200.0,58200.0,1124691.0,2.81,-160772,-81132,242529
2016-03-14,58200.0,58800.0,1100110.0,2.84,-110889,-44528,154519
2016-03-15,58800.0,58600.0,928928.0,2.83,-73956,-88834,159453
2016-03-16,58700.0,59800.0,837152.0,2.89,-124781,101668,30877
2016-03-17,59500.0,59300.0,911812.0,2.86,72512,-154027,81004
2016-03-18,58900.0,59600.0,1250986.0,2.88,-15586,-176577,195147
2016-03-21,60000.0,60100.0,912719.0,2.9,-111287,-72955,186008
2016-03-22,59700.0,59200.0,1028394.0,2.86,103517,-100833,-1496
2016-03-23,59200.0,58900.0,689905.0,2.85,-51458,11930,42481
2016-03-24,59000.0,59300.0,629654.0,2.86,-103575,-115618,220719
2016-03-25,59200.0,59300.0,423230.0,2.86,-72180,107589,-33014
2016-03-28,59500.0,58600.0,390914.0,2.83,24705,-95270,65651
2016-03-29,58900.0,59800.0,944211.0,2.89,-95089,-66379,163083
2016-03-30,59800.0,59900.0,755258.0,2.89,-68299,-621,72480
2016-03-31,59900.0,60200.0,1253616.0,2.91,113524,139953,-258827
2016-04-01,59500.0,59100.0,1032767.0,2.85,184445,53038,-244514
2016-04-04,59500.0,58900.0,551135.0,2.85,99388,-163995,64208
2016-04-05,58400.0,58000.0,751695.0,2.8,163534,-20822,-149812
2016-04-06,57900.0,58300.0,691676.0,2.82,52680,-129335,70833
2016-04-07,58300.0,59000.0,787294.0,2.85,-68706,-192007,258990
2016-04-08,58800.0,58700.0,848786.0,2.84,12689,-210190,199042
2016-04-11,58500.0,58700.0,597254.0,2.84,41358,-163640,124058
2016-04-12,58800.0,59000.0,594755.0,2.85,-30512,-77704,111868
2016-04-14,59600.0,59500.0,1362463.0,2.87,-120521,-277516,406826
2016-04-15,60000.0,59100.0,820388.0,2.85,-6269,29491,-22143
2016-04-18,59100.0,59000.0,522890.0,2.85,15493,-90533,75128
2016-04-19,59500.0,59500.0,530044.0,2.87,-21036,-29411,50981
2016-04-20,60000.0,59900.0,735253.0,2.89,-162599,-115457,292487
2016-04-21,59700.0,59400.0,947873.0,2.87,167477,-372594,204863
2016-04-22,59200.0,59200.0,787338.0,2.86,59499,62053,-122394
2016-04-25,59800.0,59500.0,917010.0,2.87,-93221,219394,-127093
2016-04-26,59900.0,61400.0,1418298.0,2.97,-188515,10829,165033
2016-04-27,61800.0,62300.0,1516887.0,3.01,-74759,-42770,122138
