Symbol,유한양행_시가(원),유한양행_종가(원),유한양행_거래량(주),유한양행_PER(IFRS-연결),유한양행_순매수수량(개인)(주),유한양행_순매수수량(기관계)(주),유한양행_순매수수량(외국인계)(주)
2010-12-13,167500.0,167500.0,6136.0,14.35,-727,483,206
2010-12-14,167000.0,166500.0,13841.0,14.27,6356,-1598,-1092
2010-12-15,166500.0,167000.0,18638.0,14.31,4929,-1494,-686
2010-12-16,167000.0,167000.0,10505.0,14.31,-541,521,-885
2010-12-17,167000.0,167000.0,11679.0,14.31,101,771,1714
2010-12-20,166000.0,165500.0,18726.0,14.18,1360,755,-3469
2010-12-21,165500.0,166500.0,33060.0,14.27,13934,-9744,-6112
2010-12-22,167000.0,169000.0,41947.0,14.48,-7057,4306,2806
2010-12-23,170000.0,171500.0,20930.0,14.7,-7944,1203,4414
2010-12-24,172500.0,172000.0,16788.0,14.74,3967,-5930,1226
2010-12-27,171500.0,177500.0,36116.0,15.21,-22513,15509,3909
2010-12-28,178000.0,178000.0,32463.0,15.25,-12672,4031,8558
2010-12-29,170000.0,170000.0,23025.0,15.25,-7237,6037,1684
2010-12-30,168500.0,173500.0,20066.0,15.57,-12893,11670,978
2011-01-03,173500.0,172000.0,25760.0,14.4,-9826,-7261,17658
2011-01-04,172500.0,171500.0,25937.0,14.35,-4173,-12036,19941
2011-01-05,171500.0,171500.0,54819.0,14.35,-8594,9454,-2164
2011-01-06,170500.0,171000.0,29372.0,14.31,-5639,-5499,12647
2011-01-07,169500.0,170500.0,16936.0,14.27,-3214,-5786,7580
2011-01-10,169500.0,169500.0,26589.0,14.19,-2670,-12974,14288
2011-01-11,169500.0,169000.0,42754.0,14.14,-3703,-5221,9666
2011-01-12,168000.0,167000.0,28709.0,13.98,1437,-6138,8060
2011-01-13,166000.0,166000.0,90732.0,13.89,4653,-61321,61849
2011-01-14,165000.0,163500.0,26767.0,13.68,4373,685,-5183
2011-01-17,163500.0,165000.0,18112.0,13.81,561,-13,1193
2011-01-18,165000.0,165000.0,26133.0,13.81,-3881,-1497,8167
2011-01-19,164500.0,161500.0,21722.0,13.52,1041,-4167,2091
2011-01-20,162500.0,161000.0,21718.0,13.47,4605,-2944,-229
2011-01-21,161500.0,162000.0,13267.0,13.56,-4047,5369,-1351
2011-01-24,161000.0,164000.0,17495.0,13.73,-3016,-2338,6049
2011-01-25,163000.0,161500.0,23145.0,13.52,8007,-10755,900
2011-01-26,163000.0,159500.0,33078.0,13.35,12793,-18826,5814
2011-01-27,158500.0,158000.0,63597.0,13.22,21852,-15626,438
2011-01-28,157500.0,152000.0,52500.0,12.72,30036,-33788,3894
2011-01-31,152000.0,150500.0,24514.0,12.6,5983,1985,-9449
2011-02-01,150500.0,150000.0,24540.0,12.55,11811,-4376,-5161
2011-02-07,153500.0,150500.0,15051.0,12.6,4626,856,-5191
2011-02-08,151500.0,151500.0,24122.0,12.68,1211,3049,-3889
2011-02-09,151000.0,150000.0,25137.0,12.55,8683,2059,-10842
2011-02-10,150000.0,145000.0,50967.0,12.14,28096,-1688,-28755
2011-02-11,146500.0,140000.0,87920.0,11.72,46460,3744,-52659
2011-02-14,140000.0,141000.0,22598.0,11.8,7014,-6798,374
2011-02-15,141000.0,143500.0,29966.0,12.01,-4842,6204,-750
2011-02-16,143000.0,150500.0,31705.0,12.6,-14903,8792,745
2011-02-17,149000.0,150500.0,29206.0,12.6,-6165,4702,2176
2011-02-18,149500.0,149000.0,28524.0,12.47,799,13168,-12709
2011-02-21,150000.0,150500.0,23542.0,12.6,-2260,6804,-1911
2011-02-22,150000.0,147500.0,14555.0,12.35,1080,2279,-3314
2011-02-23,149500.0,151500.0,28311.0,12.68,-10833,-4520,11037
2011-02-24,151500.0,151500.0,33394.0,12.68,-7645,-11310,15723
2011-02-25,150500.0,151500.0,21722.0,12.68,-2145,1709,4060
2011-02-28,152500.0,152000.0,21410.0,12.72,-6095,538,7331
2011-03-02,152000.0,151000.0,23770.0,12.64,-4225,1420,3794
2011-03-03,151000.0,151000.0,8980.0,12.64,354,-1667,2745
2011-03-04,151000.0,151500.0,23098.0,12.68,-3766,514,1426
2011-03-07,150500.0,152000.0,16380.0,12.72,-2893,6837,-1291
2011-03-08,150000.0,153500.0,15795.0,12.85,-4524,4846,-4721
2011-03-09,153500.0,153000.0,37427.0,12.81,456,8909,-11241
2011-03-10,152000.0,148000.0,52875.0,12.39,5337,12757,-23997
2011-03-11,148000.0,150000.0,34996.0,12.55,-13511,10463,445
2011-03-14,150000.0,149000.0,51265.0,12.47,-5180,22497,-16648
2011-03-15,149000.0,145500.0,52988.0,12.18,6536,15703,-18251
2011-03-16,147000.0,145500.0,83677.0,12.18,10154,10721,-26914
2011-03-17,145000.0,143500.0,53360.0,12.01,2482,19886,-21804
2011-03-18,143500.0,143500.0,49065.0,12.01,4597,10003,-14014
2011-03-21,143500.0,145500.0,22659.0,12.18,-1150,4834,-3638
2011-03-22,145000.0,147000.0,22618.0,12.3,-695,-4511,3688
2011-03-23,147500.0,146500.0,21693.0,12.26,278,-3628,1660
2011-03-24,146000.0,149500.0,18592.0,12.51,-4407,4997,-1291
2011-03-25,149000.0,151000.0,41811.0,12.64,-14105,15203,-1883
2011-03-28,151500.0,152000.0,22391.0,12.72,-1193,3709,-1971
2011-03-29,152500.0,150000.0,14871.0,12.55,1935,3374,-5299
2011-03-30,149000.0,152000.0,30904.0,12.72,770,5986,-6135
2011-03-31,150500.0,148000.0,73927.0,12.39,28731,5186,-33164
2011-04-01,148000.0,148000.0,56965.0,12.39,15674,-1110,-14736
2011-04-04,148000.0,147500.0,38365.0,12.35,13875,1896,-16683
2011-04-05,148000.0,150000.0,27831.0,12.55,-7974,11098,-3779
2011-04-06,149500.0,150500.0,67309.0,12.6,2161,17865,-21177
2011-04-07,150000.0,150000.0,29085.0,12.55,-1739,1724,388
2011-04-08,149000.0,148500.0,31204.0,12.43,4441,8582,-8361
2011-04-11,147500.0,146500.0,26072.0,12.26,4893,5909,-9008
2011-04-12,146500.0,143500.0,50672.0,12.01,16074,1675,-14089
2011-04-13,143500.0,144500.0,64713.0,12.09,12148,-2143,-8493
2011-04-14,143500.0,146000.0,45851.0,12.22,1287,-18361,15433
2011-04-15,146000.0,145500.0,15405.0,12.18,688,711,-2743
2011-04-18,145500.0,144500.0,26141.0,12.09,2150,-8447,10480
2011-04-19,144500.0,142500.0,19450.0,11.93,6555,169,-6192
2011-04-20,142500.0,140000.0,104170.0,11.72,54587,-7603,-50885
2011-04-21,140500.0,139500.0,79169.0,11.68,16046,-36205,14985
2011-04-22,139500.0,141000.0,44994.0,11.8,5962,-15984,9129
2011-04-25,140000.0,140500.0,17238.0,11.76,-31,836,65
2011-04-26,140000.0,141000.0,46411.0,11.8,176,-13115,622
2011-04-27,141000.0,142500.0,36712.0,11.93,-7342,-3871,7654
2011-04-28,142000.0,141500.0,38522.0,11.84,-5439,-3399,4455
2011-04-29,140000.0,143500.0,30514.0,12.01,-12370,6052,5045
2011-05-02,141500.0,144000.0,18025.0,12.05,-4670,2744,-3442
2011-05-03,142500.0,142000.0,22828.0,11.88,1857,3620,-5804
2011-05-04,141500.0,144000.0,21859.0,12.05,-6341,-143,6156
2011-05-06,144000.0,140500.0,21629.0,11.76,5798,632,-6244
2011-05-09,140500.0,137000.0,46380.0,11.47,26239,-2751,-17462
2011-05-11,137000.0,133000.0,77372.0,11.13,38673,-10800,-4332
2011-05-12,133500.0,132500.0,47904.0,11.09,356,10725,-10599
2011-05-13,133000.0,133000.0,32567.0,11.13,14988,-12305,-2790
2011-05-16,133000.0,132000.0,21110.0,11.05,7054,6045,-12345
2011-05-17,131000.0,133500.0,29763.0,11.17,-3841,-1024,3064
2011-05-18,134000.0,133000.0,14761.0,11.13,1818,-55,-2337
2011-05-19,132000.0,132000.0,25550.0,11.05,5091,4828,-9455
2011-05-20,132000.0,134500.0,25204.0,11.26,-11613,8471,3184
2011-05-23,135500.0,133500.0,22728.0,11.17,-5523,10571,-5317
2011-05-24,134000.0,131000.0,15804.0,10.96,4987,473,-5727
2011-05-25,131500.0,128000.0,31076.0,10.71,4846,-7308,2417
2011-05-26,128000.0,126500.0,31198.0,10.59,13893,-2811,-9827
2011-05-27,127000.0,126500.0,29064.0,10.59,5224,-2511,-1152
2011-05-30,127500.0,131000.0,21216.0,10.96,-10544,10185,640
2011-05-31,132000.0,135000.0,32578.0,11.3,-17982,6020,-2652
2011-06-01,135000.0,136000.0,24875.0,11.38,-3504,-6400,9196
2011-06-02,135500.0,132000.0,17798.0,11.05,1468,636,1640
2011-06-03,132000.0,136000.0,22642.0,11.38,-7480,830,1094
2011-06-07,136000.0,135500.0,26719.0,11.34,1513,-5550,2178
2011-06-08,136000.0,132000.0,16025.0,11.05,7029,-5655,-67
2011-06-09,132000.0,128000.0,35735.0,10.71,20408,-20286,1314
2011-06-10,128500.0,127500.0,25491.0,10.67,4673,-4617,3199
2011-06-13,129000.0,131000.0,20256.0,10.96,-7903,4650,-46
2011-06-14,133000.0,131500.0,14249.0,11.01,-4022,15,2384
2011-06-15,131500.0,134500.0,19768.0,11.26,-5111,151,4537
2011-06-16,135500.0,136500.0,37499.0,11.42,-14508,10342,6520
2011-06-17,135500.0,134000.0,33798.0,11.22,-5351,692,-577
2011-06-20,134000.0,132000.0,17051.0,11.05,2021,-4770,2178
2011-06-21,132500.0,134000.0,20167.0,11.22,-1024,-5272,4743
2011-06-22,135000.0,136000.0,19887.0,11.38,-2150,-5835,7525
2011-06-23,135000.0,131500.0,25819.0,11.01,16552,-16484,823
2011-06-24,131000.0,134000.0,22129.0,11.22,-9886,-2296,10815
2011-06-27,133500.0,132000.0,22026.0,11.05,10451,-6114,3632
2011-06-28,133000.0,134000.0,20429.0,11.22,-3645,-4896,4771
2011-06-29,135000.0,135500.0,21172.0,11.34,-5755,-1186,6199
2011-06-30,135500.0,135000.0,16213.0,11.3,-714,-5479,6421
2011-07-01,135000.0,136000.0,18859.0,11.38,-7647,765,8343
2011-07-04,136000.0,134000.0,22990.0,11.22,4511,-2397,-3447
2011-07-05,134000.0,138000.0,35752.0,11.55,-6823,8848,-2599
2011-07-06,137500.0,138500.0,19927.0,11.59,-4428,4223,74
2011-07-07,138500.0,138500.0,18861.0,11.59,-6933,5223,1862
2011-07-08,138000.0,140500.0,17923.0,11.76,-8960,2243,6691
2011-07-11,141000.0,143000.0,23312.0,11.97,-12883,6506,8049
2011-07-12,140000.0,142500.0,25977.0,11.93,-8096,11321,-3023
2011-07-13,141500.0,140000.0,19258.0,11.72,2804,1513,-2685
2011-07-14,139000.0,138500.0,34732.0,11.59,8429,-6328,2765
2011-07-15,138500.0,139000.0,9222.0,11.63,-1381,810,-1065
2011-07-18,139000.0,137500.0,16473.0,11.51,785,-479,2775
2011-07-19,137500.0,142500.0,22785.0,11.93,-15298,3001,9469
2011-07-20,141500.0,145000.0,26993.0,12.14,-13173,5131,1603
2011-07-21,146000.0,145000.0,11138.0,12.14,-3231,652,1905
2011-07-22,144500.0,145500.0,12944.0,12.18,-2363,-1229,3488
2011-07-25,146000.0,145500.0,10278.0,12.18,-381,-218,2238
2011-07-26,145000.0,146000.0,11763.0,12.22,-4448,1500,1812
2011-07-27,146500.0,149000.0,31320.0,12.47,-20609,16143,6144
2011-07-28,147500.0,145000.0,20556.0,12.14,4515,-3140,-2146
2011-07-29,144000.0,146500.0,21365.0,12.26,-4131,5036,3975
2011-08-01,148000.0,148000.0,15389.0,12.39,-5160,2642,83
2011-08-02,148000.0,147000.0,14631.0,12.3,696,2169,503
2011-08-03,145000.0,142000.0,25340.0,11.88,4340,1372,-1856
2011-08-04,142000.0,142000.0,22002.0,11.88,-2886,3714,-2822
2011-08-05,137000.0,136000.0,40745.0,11.38,-11276,7983,1559
2011-08-08,136000.0,130500.0,48000.0,10.92,2947,7405,-10209
2011-08-09,128500.0,124000.0,74949.0,10.38,6249,6528,-13440
2011-08-10,127000.0,122500.0,77095.0,10.25,33134,-2043,-32520
2011-08-11,120000.0,121000.0,50233.0,10.13,-246,7344,-6589
2011-08-12,123000.0,125000.0,55891.0,10.46,-695,8606,-9333
2011-08-16,124500.0,125500.0,45770.0,10.5,-6753,12744,-4630
2011-08-17,124000.0,123500.0,50882.0,10.34,19177,12131,-31962
2011-08-18,123000.0,121500.0,48976.0,10.17,3499,19586,-21209
2011-08-19,120500.0,119500.0,44780.0,10.0,-3434,19101,-23320
2011-08-22,118000.0,118500.0,37473.0,9.92,-6120,18946,-16729
2011-08-23,119500.0,115000.0,88478.0,9.62,34721,30171,-61320
2011-08-24,116500.0,113500.0,70996.0,9.5,9046,23564,-26584
2011-08-25,114000.0,114500.0,63172.0,9.58,5944,12205,-16714
2011-08-26,115000.0,116500.0,46447.0,9.75,-11705,27309,-15318
2011-08-29,117000.0,116500.0,46981.0,9.75,10163,12671,-22846
2011-08-30,117000.0,120500.0,47845.0,10.09,3211,11419,-16491
2011-08-31,120000.0,122000.0,36015.0,10.21,-6308,13222,-8303
2011-09-01,121000.0,118000.0,56425.0,9.88,8549,-1773,-5951
2011-09-02,118000.0,117500.0,25447.0,9.83,1310,1767,-1286
2011-09-05,116000.0,113500.0,31282.0,9.5,15889,-957,-15248
2011-09-06,113500.0,109000.0,41592.0,9.12,13541,2476,-15472
2011-09-07,111500.0,113500.0,14650.0,9.5,-5235,1239,1581
2011-09-08,115000.0,116000.0,24756.0,9.71,-4541,6524,-1369
2011-09-09,114000.0,112000.0,19254.0,9.37,5067,-1787,-1801
2011-09-14,111500.0,110000.0,28358.0,9.21,570,4744,-7293
2011-09-15,111000.0,110000.0,16980.0,9.21,1269,1920,-3872
2011-09-16,112500.0,111500.0,36973.0,9.33,-10102,9149,-5406
2011-09-19,112000.0,112500.0,18836.0,9.42,1752,266,1529
2011-09-20,113000.0,112500.0,19142.0,9.42,380,974,-5536
2011-09-21,111500.0,111500.0,28565.0,9.33,8124,401,-9080
2011-09-22,110000.0,113500.0,33036.0,9.5,-6491,18150,-3149
2011-09-23,110500.0,107000.0,32679.0,8.96,9309,-2354,-6108
2011-09-26,107000.0,106500.0,30594.0,8.91,-11151,11256,-4312
2011-09-27,107500.0,108000.0,23503.0,9.04,-4841,452,2166
2011-09-28,109500.0,107500.0,32411.0,9.0,1412,-6164,11491
2011-09-29,107500.0,108500.0,25969.0,9.08,-85,-9034,9543
2011-09-30,108000.0,108000.0,27781.0,9.04,1603,-3708,2430
2011-10-04,106500.0,105500.0,42500.0,8.83,-4785,-4294,15295
2011-10-05,106000.0,109000.0,34189.0,9.12,-22380,6367,11228
2011-10-06,110000.0,109500.0,19671.0,9.16,-3354,3479,-373
2011-10-07,110500.0,116000.0,29399.0,9.71,-13132,1679,11788
2011-10-10,114500.0,112000.0,23860.0,9.37,5969,-8356,4302
2011-10-11,113500.0,115500.0,15622.0,9.67,-7296,3214,2664
2011-10-12,115000.0,115000.0,14436.0,9.62,-712,678,3547
2011-10-13,115500.0,117000.0,23643.0,9.79,-10250,9,9243
2011-10-14,116000.0,117000.0,13251.0,9.79,-3483,-460,4561
2011-10-17,118500.0,119000.0,12594.0,9.96,-4373,1518,2697
2011-10-18,118500.0,117500.0,10322.0,9.83,377,-471,714
2011-10-19,118000.0,122000.0,18352.0,10.21,-11267,3267,6910
2011-10-20,121000.0,119000.0,12402.0,9.96,-533,709,-349
2011-10-21,120000.0,117500.0,11199.0,9.83,1300,-364,-535
2011-10-24,118000.0,122000.0,12177.0,10.21,-7829,2717,284
2011-10-25,120500.0,123000.0,14597.0,10.29,-4764,-515,5241
2011-10-26,122000.0,123500.0,17178.0,10.34,-6049,5646,-874
2011-10-27,122000.0,122000.0,20642.0,10.21,-2056,4642,-4818
2011-10-28,122500.0,125000.0,23548.0,10.46,-15324,11022,2997
2011-10-31,124000.0,122500.0,16767.0,10.25,1640,160,-789
2011-11-01,121000.0,117000.0,24958.0,9.79,10863,-2703,-5608
2011-11-02,116500.0,115500.0,25068.0,9.67,8605,-846,-5701
2011-11-03,116000.0,116500.0,24945.0,9.75,5522,3344,-5097
2011-11-04,116000.0,119000.0,19537.0,9.96,-7114,6510,-3488
2011-11-07,120500.0,118500.0,16199.0,9.92,-1952,5354,323
2011-11-08,119500.0,120000.0,17691.0,10.04,-7690,7543,-1000
2011-11-09,120500.0,123500.0,16307.0,10.34,-8681,5863,-3375
2011-11-10,122500.0,119000.0,35969.0,9.96,-5030,9683,-71
2011-11-11,120500.0,118000.0,24628.0,9.88,1232,11182,-7110
2011-11-14,118500.0,121000.0,12554.0,10.13,-4968,6210,-1922
2011-11-15,120500.0,119500.0,17020.0,10.0,-1660,11181,-10631
2011-11-16,121000.0,120500.0,24338.0,10.09,-6195,8743,404
2011-11-17,120000.0,119500.0,13960.0,10.0,3622,55,-4469
2011-11-18,118000.0,116000.0,22165.0,9.71,2393,3904,-4816
2011-11-21,116500.0,118000.0,14235.0,9.88,574,1312,-2249
2011-11-22,115000.0,115000.0,9235.0,9.62,5212,-1656,-3090
2011-11-23,114500.0,110000.0,34490.0,9.21,4028,-932,-4096
2011-11-24,112000.0,113000.0,17547.0,9.46,-6147,3580,3120
2011-11-25,114000.0,110000.0,8819.0,9.21,3011,324,-2855
2011-11-28,111500.0,112000.0,20138.0,9.37,-7378,6428,-1492
2011-11-29,112500.0,119000.0,30253.0,9.96,-12054,7367,-1353
2011-11-30,119000.0,122500.0,28553.0,10.25,-11595,4533,5582
2011-12-01,122000.0,128000.0,44786.0,10.71,-23879,14534,7799
2011-12-02,127500.0,130500.0,34001.0,10.92,-14770,8994,5254
2011-12-05,132000.0,134000.0,18222.0,11.22,-10957,5388,5301
2011-12-06,132500.0,134000.0,24811.0,11.22,-7104,8884,-1782
2011-12-07,133000.0,130000.0,58092.0,10.88,-196,9764,-8430
2011-12-08,130500.0,131000.0,30573.0,10.96,-4277,961,5953
2011-12-09,132000.0,127000.0,17405.0,10.63,5891,733,-3247
2011-12-12,128000.0,130500.0,15238.0,10.92,763,-3402,-629
2011-12-13,129500.0,127000.0,30167.0,10.63,5131,668,-2711
2011-12-14,126500.0,130500.0,29090.0,10.92,-3834,576,1687
2011-12-15,130000.0,127500.0,33614.0,10.67,4701,3445,-6182
2011-12-16,127000.0,126000.0,14280.0,10.55,1021,760,-237
2011-12-19,126000.0,122000.0,17776.0,10.21,-481,-438,2508
2011-12-20,126000.0,127000.0,14938.0,10.63,-2244,-155,466
2011-12-21,128500.0,131500.0,14990.0,11.01,-6758,-177,4098
2011-12-22,131500.0,133000.0,15027.0,11.13,-6157,6059,-89
2011-12-23,132500.0,135000.0,23684.0,11.3,-11953,609,6609
2011-12-26,134000.0,134000.0,5417.0,11.22,-596,1619,-1203
2011-12-27,134000.0,133500.0,14134.0,11.17,-2696,937,2705
2011-12-28,128000.0,128000.0,19696.0,10.71,-338,6643,-3131
2011-12-29,126500.0,127500.0,14847.0,10.67,-1001,440,1594
2012-01-02,127500.0,127500.0,14695.0,14.78,738,2001,-467
2012-01-03,125500.0,127000.0,21598.0,14.73,-1334,1648,-8879
2012-01-04,128500.0,128500.0,8549.0,14.9,-5220,3066,1453
2012-01-05,127500.0,131000.0,17696.0,15.19,-8076,6239,1473
2012-01-06,132000.0,128000.0,15026.0,14.84,2434,1936,-833
2012-01-09,128000.0,125000.0,20084.0,14.49,4001,3098,-1215
2012-01-10,126500.0,128500.0,26417.0,14.9,-4383,2218,-6006
2012-01-11,128500.0,131000.0,17146.0,15.19,-4898,8352,-3149
2012-01-12,132000.0,133500.0,15813.0,15.48,-9070,8764,75
2012-01-13,131500.0,134000.0,15898.0,15.54,-7945,6891,431
2012-01-16,133000.0,130500.0,16973.0,15.13,344,10685,-7565
2012-01-17,131500.0,134000.0,22104.0,15.54,-6633,12119,-8865
2012-01-18,132500.0,133000.0,13253.0,15.42,651,1448,-1022
2012-01-19,133000.0,133000.0,24602.0,15.42,-2551,2092,-202
2012-01-20,132500.0,135000.0,23081.0,15.65,-8345,3172,5397
2012-01-25,133500.0,135500.0,21205.0,15.71,-7381,223,6586
2012-01-26,135000.0,134500.0,14601.0,15.59,-1223,3127,-1904
2012-01-27,134500.0,136000.0,15555.0,15.77,-5264,1096,4585
2012-01-30,135000.0,134500.0,10197.0,15.59,-505,-371,-659
2012-01-31,135000.0,134500.0,20057.0,15.59,-2701,1542,2087
2012-02-01,133500.0,133500.0,14562.0,15.48,1534,-6879,4684
2012-02-02,132500.0,134000.0,15348.0,15.54,-3815,-1026,5192
2012-02-03,134000.0,136000.0,10672.0,15.77,-4261,279,3080
2012-02-06,135000.0,137000.0,13827.0,15.88,-9292,2116,7022
2012-02-07,137000.0,136000.0,18991.0,15.77,-5286,-127,5569
2012-02-08,136000.0,135000.0,10333.0,15.65,-486,-957,1553
2012-02-09,134500.0,133500.0,16383.0,15.48,3968,14,-3060
2012-02-10,132500.0,129500.0,20056.0,15.02,6168,1166,-5667
2012-02-13,129500.0,129500.0,10556.0,15.02,-1281,-230,-639
2012-02-14,129000.0,127000.0,19245.0,14.73,7860,300,-4501
2012-02-15,127000.0,129500.0,10524.0,15.02,-1100,-397,-1003
2012-02-16,127500.0,128000.0,11366.0,14.84,4179,96,-3995
2012-02-17,127500.0,127000.0,15901.0,14.73,2216,-3788,25
2012-02-20,126000.0,125500.0,15717.0,14.55,3952,-1129,-3741
2012-02-21,125000.0,124000.0,14491.0,14.38,7013,-4731,-2426
2012-02-22,124000.0,123500.0,30373.0,14.32,2294,807,-5662
2012-02-23,123500.0,125000.0,14698.0,14.49,-1754,4129,-2833
2012-02-24,125000.0,122000.0,16962.0,14.15,4918,-2556,-2290
2012-02-27,122000.0,121500.0,11790.0,14.09,1076,1519,-2125
2012-02-28,121000.0,120000.0,10952.0,13.91,3941,-4030,-389
2012-02-29,119500.0,119500.0,25044.0,13.86,6690,-3912,-492
2012-03-02,120000.0,120500.0,29105.0,13.97,-581,-4659,5329
2012-03-05,120000.0,117500.0,15966.0,13.62,6659,853,-6568
2012-03-06,117500.0,117500.0,21428.0,13.62,-2810,4395,-3388
2012-03-07,117500.0,115500.0,20163.0,13.39,7222,-1273,-4069
2012-03-08,115500.0,113000.0,48671.0,13.1,15519,-3508,-13115
2012-03-09,114000.0,116000.0,13752.0,13.45,-2048,141,672
2012-03-12,114500.0,116000.0,13932.0,13.45,644,2359,-2316
2012-03-13,117000.0,118000.0,16663.0,13.68,-5803,4236,-471
2012-03-14,119500.0,119000.0,19866.0,13.8,-3053,503,3443
2012-03-15,118500.0,120000.0,32707.0,13.91,-5277,17756,-12536
2012-03-16,119000.0,120000.0,18795.0,13.91,-4512,4968,-602
2012-03-19,118500.0,120000.0,12324.0,13.91,-1736,2347,-673
2012-03-20,119000.0,118500.0,11038.0,13.74,1238,3675,-1658
2012-03-21,118000.0,117000.0,13809.0,13.57,-357,2304,-400
2012-03-22,118500.0,117000.0,8713.0,13.57,-1288,2131,-454
2012-03-23,118500.0,117500.0,10900.0,13.62,-713,2121,958
2012-03-26,117500.0,119000.0,15323.0,13.8,-1084,27,-103
2012-03-27,119500.0,117000.0,10953.0,13.57,-1350,1111,877
2012-03-28,117000.0,118000.0,10108.0,13.68,-1756,2683,-729
2012-03-29,117500.0,119000.0,14178.0,13.8,-2800,4911,591
2012-03-30,119500.0,118000.0,16877.0,13.68,1469,2391,-2200
2012-04-02,117500.0,117500.0,19228.0,13.62,-1634,2093,-3167
2012-04-03,118000.0,120000.0,21932.0,13.91,-3090,1637,-1629
2012-04-04,120000.0,119000.0,14736.0,13.8,-2480,-859,-2176
2012-04-05,120000.0,118000.0,11628.0,13.68,-754,2660,313
2012-04-06,118500.0,116500.0,8011.0,13.51,1917,34,-246
2012-04-09,117500.0,114500.0,11467.0,13.28,1462,1210,-1104
2012-04-10,114000.0,118000.0,16157.0,13.68,-5372,3528,-487
2012-04-12,116500.0,113500.0,21916.0,13.16,9269,3326,-11864
2012-04-13,114000.0,114000.0,16585.0,13.22,-241,-3335,3329
2012-04-16,114000.0,113000.0,10405.0,13.1,4515,-1618,153
2012-04-17,114000.0,117000.0,11160.0,13.57,-4471,2009,-999
2012-04-18,115500.0,117500.0,14268.0,13.62,-5343,8613,-3559
2012-04-19,116500.0,115500.0,8938.0,13.39,-430,-1840,1142
2012-04-20,115500.0,116000.0,6187.0,13.45,-991,632,-302
2012-04-23,117000.0,117000.0,10721.0,13.57,-1481,827,-127
2012-04-24,116000.0,114000.0,18440.0,13.22,4634,3199,-3221
2012-04-25,115000.0,112000.0,19828.0,12.99,5481,-268,-2446
2012-04-26,112000.0,110500.0,30478.0,12.81,2859,1590,-6636
2012-04-27,111000.0,106000.0,35677.0,12.29,7727,5372,-11026
2012-04-30,107500.0,106000.0,16162.0,12.29,971,205,-937
2012-05-02,106500.0,107000.0,58777.0,12.41,-5140,10799,-4927
2012-05-03,107500.0,109000.0,29711.0,12.64,-1337,20013,-20183
2012-05-04,109500.0,112000.0,37247.0,12.99,-3531,24772,-20745
2012-05-07,112000.0,108000.0,19178.0,12.52,5255,-3107,-156
2012-05-08,107500.0,110000.0,55278.0,12.75,-3593,34702,-32309
2012-05-09,110500.0,113500.0,31058.0,13.16,-9016,16924,-10853
2012-05-10,112500.0,112000.0,40245.0,12.99,-1310,9457,-6652
2012-05-11,112500.0,112000.0,38244.0,12.99,-5537,14781,-9027
2012-05-14,111000.0,113500.0,28607.0,13.16,-4000,8864,-3954
2012-05-15,112500.0,111000.0,34222.0,12.87,81,1771,-3264
2012-05-16,111000.0,112000.0,30806.0,12.99,-6680,-3695,8056
2012-05-17,110500.0,112000.0,23919.0,12.99,-5715,2940,6227
2012-05-18,111000.0,116000.0,46195.0,13.45,-12827,7761,2259
2012-05-21,115000.0,115500.0,18445.0,13.39,-2692,3279,-59
2012-05-22,115000.0,118000.0,33337.0,13.68,-3384,-2190,6258
2012-05-23,116500.0,117500.0,24409.0,13.62,-1899,7235,-6042
