Symbol,현대해상_시가(원),현대해상_종가(원),현대해상_거래량(주),현대해상_PER(IFRS-연결),현대해상_순매수수량(개인)(주),현대해상_순매수수량(기관계)(주),현대해상_순매수수량(외국인계)(주)
2010-09-30,22200.0,22200.0,1006455.0,10.76,201790,-324030,7050
2010-10-01,21900.0,23000.0,1673526.0,11.14,-283615,241575,23650
2010-10-04,23250.0,23500.0,1268694.0,11.38,-263205,368005,-111500
2010-10-05,23250.0,23300.0,737925.0,11.29,128005,-119515,-8280
2010-10-06,23600.0,22750.0,1038495.0,11.02,368559,-141952,-224547
2010-10-07,22900.0,22100.0,1005886.0,10.71,434146,-239276,-168670
2010-10-08,22350.0,22950.0,800052.0,11.12,-268747,236677,27690
2010-10-11,23050.0,22850.0,540226.0,11.07,-81430,96000,-19270
2010-10-12,22750.0,23350.0,1031850.0,11.31,-324477,474497,-157820
2010-10-13,23450.0,23950.0,1462835.0,11.6,-663670,640090,-1520
2010-10-14,23900.0,22800.0,2230095.0,11.05,407880,-32910,-418320
2010-10-15,22850.0,22700.0,736181.0,11.0,160476,-78186,-73170
2010-10-18,22600.0,22200.0,933115.0,10.76,383954,-129596,-232768
2010-10-19,22350.0,22000.0,591508.0,10.66,143045,-79737,-57890
2010-10-20,22400.0,23100.0,1442774.0,11.19,-455010,469172,26360
2010-10-21,23150.0,22700.0,659588.0,11.0,-69303,101633,-30100
2010-10-22,22750.0,22550.0,523148.0,10.92,145778,-77788,-67490
2010-10-25,22800.0,23650.0,1033259.0,11.46,-551782,494882,25710
2010-10-26,23650.0,23750.0,861152.0,11.51,-220020,118000,55230
2010-10-27,23750.0,23750.0,637941.0,11.51,-104698,132668,-54530
2010-10-28,23450.0,24350.0,1014492.0,11.8,-508485,470973,28882
2010-10-29,24300.0,24000.0,724473.0,11.63,-256385,234715,13720
2010-11-01,24100.0,24600.0,697127.0,11.92,-180369,206149,-42140
2010-11-02,24500.0,24650.0,623318.0,11.94,-34192,-4318,16070
2010-11-03,25000.0,25750.0,1570674.0,12.47,-379573,433658,8080
2010-11-04,25750.0,25300.0,1039346.0,12.26,339729,-349909,-14550
2010-11-05,25600.0,24550.0,687312.0,11.89,199301,-157481,-18550
2010-11-08,24550.0,24250.0,469856.0,11.75,148705,-141655,-11580
2010-11-09,24600.0,24700.0,713274.0,11.97,159373,-173323,22270
2010-11-10,24650.0,24900.0,421727.0,12.06,-11622,64620,-61870
2010-11-11,25050.0,24100.0,753140.0,11.68,254790,-179427,-75203
2010-11-12,24100.0,23350.0,755779.0,11.31,165147,-76379,-52690
2010-11-15,23500.0,24000.0,1081986.0,11.63,115070,-42210,-32000
2010-11-16,24000.0,22700.0,1725866.0,11.0,81169,11401,-99750
2010-11-17,22250.0,22950.0,363035.0,11.12,-84573,66313,27890
2010-11-18,23150.0,23350.0,361490.0,11.31,-83901,101159,-9090
2010-11-19,23200.0,23600.0,558711.0,11.43,-150773,172273,-34330
2010-11-22,23450.0,22900.0,664732.0,11.09,127097,-106907,-46700
2010-11-23,22950.0,22800.0,431916.0,11.05,27658,-5928,9910
2010-11-24,21950.0,22500.0,742353.0,10.9,97914,-152664,73200
2010-11-25,22700.0,22800.0,767139.0,11.05,-69655,-20385,45580
2010-11-26,22800.0,22400.0,261433.0,10.85,-34329,31540,-9460
2010-11-29,22550.0,22550.0,247841.0,10.92,-75100,88440,130
2010-11-30,22600.0,22400.0,318434.0,10.85,47904,3306,-51560
2010-12-01,22500.0,23200.0,816057.0,11.24,-87656,230586,-130590
2010-12-02,23100.0,22850.0,742662.0,11.07,132806,133474,-281250
2010-12-03,23000.0,22100.0,744027.0,10.71,471511,-366921,-89660
2010-12-06,22200.0,21850.0,833173.0,10.59,271539,-297159,28370
2010-12-07,21800.0,21450.0,1301313.0,10.39,751732,-547459,-138490
2010-12-08,21550.0,21800.0,887840.0,10.56,85015,-43035,-60820
2010-12-09,21950.0,22150.0,648017.0,10.73,-293076,263066,-2550
2010-12-10,22200.0,22450.0,551642.0,10.88,-193958,214428,-4470
2010-12-13,22550.0,22900.0,714104.0,11.09,-240640,55470,179800
2010-12-14,23000.0,23400.0,1019834.0,11.34,-553697,560847,-40990
2010-12-15,23150.0,24050.0,1187466.0,11.65,-462876,389516,88060
2010-12-16,23800.0,23750.0,361136.0,11.51,-59264,50634,18900
2010-12-17,23600.0,23450.0,653339.0,11.36,199003,-219443,33560
2010-12-20,23050.0,23300.0,463507.0,11.29,-30263,20523,25590
2010-12-21,23650.0,23300.0,689759.0,11.29,155028,-167008,32630
2010-12-22,23300.0,22500.0,906575.0,10.9,451178,-499560,94267
2010-12-23,22700.0,22650.0,590370.0,10.97,214041,-182041,2200
2010-12-24,22650.0,23900.0,1343443.0,11.58,-467843,507536,-23495
2010-12-27,24350.0,24250.0,1569130.0,11.75,-217645,229880,-20125
2010-12-28,24400.0,24150.0,1145904.0,11.7,-101654,76804,57830
2010-12-29,24500.0,24400.0,777277.0,11.82,-176608,158077,-13745
2010-12-30,24800.0,26150.0,2416289.0,12.67,-1064556,459706,555700
2011-01-03,26200.0,25950.0,1109206.0,12.57,-31993,-101026,55650
2011-01-04,25950.0,26750.0,1338463.0,12.96,-295469,-362261,615820
2011-01-05,26700.0,25250.0,1289413.0,12.23,475541,-492221,10290
2011-01-06,25400.0,25550.0,959200.0,12.38,-60113,-24837,105860
2011-01-07,25550.0,26700.0,1610584.0,12.94,-347797,-224883,610330
2011-01-10,26900.0,27700.0,1787531.0,13.42,-330659,-170616,568230
2011-01-11,27500.0,27750.0,1820044.0,13.44,-72703,-225297,242190
2011-01-12,27400.0,26500.0,771622.0,12.84,317195,-173145,-156700
2011-01-13,27000.0,26750.0,1300510.0,12.96,172708,-202999,50371
2011-01-14,26750.0,26450.0,510135.0,12.81,91500,-30210,-45452
2011-01-17,26700.0,26550.0,829423.0,12.86,188020,-229600,20790
2011-01-18,26300.0,26200.0,547659.0,12.69,103183,-98443,-1800
2011-01-19,26300.0,27750.0,1414854.0,13.44,-312169,185485,66990
2011-01-20,28000.0,28450.0,1140995.0,13.78,43382,-36172,-49950
2011-01-21,28450.0,28350.0,901817.0,13.73,-187195,88495,74770
2011-01-24,28350.0,27800.0,1123886.0,13.47,127583,-105608,-33960
2011-01-25,27750.0,26900.0,1031825.0,13.03,481505,-528164,51030
2011-01-26,27200.0,27300.0,526502.0,13.23,141129,-175609,43280
2011-01-27,27550.0,28500.0,1016184.0,13.81,-320366,34446,303650
2011-01-28,28500.0,28050.0,614178.0,13.59,-95895,-16754,129799
2011-01-31,27850.0,29300.0,1031627.0,14.19,-232913,212283,20510
2011-02-01,30000.0,30400.0,1484721.0,14.73,-352520,-15727,340600
2011-02-07,31400.0,30500.0,460439.0,14.78,-1428,-37602,39660
2011-02-08,30250.0,29400.0,792713.0,14.24,334247,-364207,40030
2011-02-09,29650.0,29300.0,617406.0,14.19,81485,-96795,-64520
2011-02-10,29500.0,29350.0,715097.0,14.22,73727,138053,-206660
2011-02-11,28800.0,28500.0,1158522.0,13.81,-78058,257468,-233200
2011-02-14,28500.0,29100.0,559928.0,14.1,10314,89686,-135160
2011-02-15,29100.0,27900.0,583766.0,13.52,133315,-129745,-7560
2011-02-16,28050.0,27600.0,583328.0,13.37,9541,-187241,150390
2011-02-17,27400.0,28250.0,936985.0,13.69,-67996,-125315,112480
2011-02-18,28350.0,28350.0,517994.0,13.73,78718,-73888,-36490
2011-02-21,28050.0,28650.0,405572.0,13.88,51551,-16098,-25230
2011-02-22,28500.0,29000.0,389142.0,14.05,-101654,116024,10010
2011-02-23,29000.0,29000.0,780400.0,14.05,19818,-97879,139071
2011-02-24,29300.0,27700.0,732246.0,13.42,141960,-80120,-83790
2011-02-25,27900.0,27400.0,817008.0,13.27,256265,90025,-347870
2011-02-28,27300.0,27150.0,1026292.0,13.15,142044,76775,-242609
2011-03-02,27300.0,28300.0,996820.0,13.71,-207204,552233,-324730
2011-03-03,28750.0,29800.0,954570.0,14.44,-104242,-73270,140890
2011-03-04,29550.0,29800.0,618967.0,14.44,-88971,29712,50449
2011-03-07,30100.0,29500.0,602143.0,14.29,30899,-177689,137780
2011-03-08,29900.0,30200.0,752872.0,14.63,-156108,143252,-2560
2011-03-09,30550.0,30150.0,634371.0,14.61,37140,-97860,43480
2011-03-10,29800.0,30500.0,607806.0,14.78,-246190,198560,-27610
2011-03-11,29900.0,29900.0,678535.0,14.49,1777,-31190,-4969
2011-03-14,29100.0,29200.0,670130.0,14.15,-102013,116443,-14880
2011-03-15,29100.0,28600.0,854635.0,13.86,6434,-71794,-32580
2011-03-16,28800.0,28000.0,727974.0,13.56,79803,-193474,118860
2011-03-17,27300.0,27000.0,836131.0,13.08,110821,28839,-121670
2011-03-18,27350.0,27250.0,728483.0,13.2,105031,-113109,11181
2011-03-21,27600.0,28650.0,564384.0,13.88,-127724,82414,11850
2011-03-22,28900.0,28750.0,515414.0,13.93,-10695,31005,-37530
2011-03-23,28750.0,29000.0,409061.0,14.05,-68291,65811,3550
2011-03-24,29100.0,28950.0,305302.0,14.03,-2378,24523,-24799
2011-03-25,29500.0,29100.0,620820.0,14.1,128312,-211152,77880
2011-03-28,29200.0,28700.0,531019.0,13.9,27779,-99189,77170
2011-03-29,28900.0,29300.0,520992.0,14.19,-4219,-98084,100300
2011-03-30,29000.0,29250.0,701342.0,14.17,-76083,1695,88970
2011-03-31,29850.0,30600.0,1903316.0,14.82,-395789,173125,220847
2011-04-01,30900.0,31000.0,1318490.0,11.78,-236183,84017,135290
2011-04-04,31300.0,31100.0,1076129.0,11.82,-79723,33100,67770
2011-04-05,31000.0,30750.0,858422.0,11.69,270147,-294551,15960
2011-04-06,30600.0,30600.0,993771.0,11.63,149547,-303917,189500
2011-04-07,30600.0,30700.0,660646.0,11.67,139445,-229325,126640
2011-04-08,30700.0,30900.0,866568.0,11.74,106298,-220856,60680
2011-04-11,30900.0,29450.0,1547086.0,11.19,625388,-470788,-58480
2011-04-12,29400.0,28450.0,1005792.0,10.81,323476,-229742,-18204
2011-04-13,28650.0,29600.0,740342.0,11.25,-133325,112205,8710
2011-04-14,29700.0,29650.0,575218.0,11.27,-43118,-29422,78180
2011-04-15,29650.0,28800.0,772088.0,10.94,357330,-188160,-110690
2011-04-18,29000.0,27950.0,1426329.0,10.62,355931,-450917,123506
2011-04-19,27500.0,27900.0,1141103.0,10.6,172988,-261892,119710
2011-04-20,28350.0,29200.0,1085016.0,11.1,4329,25788,-36217
2011-04-21,28850.0,27750.0,1848741.0,10.55,684453,-728223,78180
2011-04-22,27700.0,27850.0,1506363.0,10.58,307294,-414925,97350
2011-04-25,27850.0,27100.0,870271.0,10.3,340263,-313345,-28348
2011-04-26,27250.0,28050.0,1367503.0,10.66,-62458,131160,-103092
2011-04-27,28200.0,28750.0,1380343.0,10.93,-277437,312037,-37850
2011-04-28,28800.0,27350.0,872851.0,10.39,76900,-63372,10830
2011-04-29,27300.0,28150.0,1068258.0,10.7,-96805,62611,26434
2011-05-02,28600.0,28800.0,849298.0,10.94,-78749,108164,-38010
2011-05-03,28500.0,28600.0,626229.0,10.87,-11954,-48413,61180
2011-05-04,29100.0,28300.0,912056.0,10.75,-55198,121268,-58390
2011-05-06,28000.0,27700.0,550907.0,10.53,20024,-20679,2925
2011-05-09,28000.0,27350.0,386181.0,10.39,37162,-15342,-35240
2011-05-11,27500.0,27500.0,612299.0,10.45,198407,-14786,-169490
2011-05-12,27350.0,27450.0,521621.0,10.43,53583,46567,-105400
2011-05-13,27750.0,26000.0,1764201.0,9.88,419301,-374371,34100
2011-05-16,25800.0,26100.0,460331.0,9.92,-63662,74608,17620
2011-05-17,26000.0,25950.0,495962.0,9.86,33234,98706,-133720
2011-05-18,26200.0,25650.0,578664.0,9.75,130517,-43335,1970
2011-05-19,25850.0,24000.0,1193321.0,9.12,249952,-214387,-6912
2011-05-20,24300.0,24400.0,1030623.0,9.27,-39087,291527,-249560
2011-05-23,24600.0,24700.0,705331.0,9.39,-252614,176274,47430
2011-05-24,24800.0,25550.0,516363.0,9.71,-176048,131708,24650
2011-05-25,25600.0,25850.0,580829.0,9.82,-277090,301606,-20590
2011-05-26,25850.0,26200.0,402658.0,9.96,-50347,-5391,36780
2011-05-27,26200.0,26150.0,516378.0,9.94,134546,-144776,8590
2011-05-30,26300.0,25900.0,293041.0,9.84,-46389,18299,19880
2011-05-31,26200.0,27000.0,1005870.0,10.26,-17365,-22367,33090
2011-06-01,27450.0,28600.0,1833837.0,10.87,-631448,259780,377390
2011-06-02,28000.0,27550.0,1052966.0,10.47,-135685,198145,-61180
2011-06-03,28000.0,27950.0,635631.0,10.62,-111693,126903,-12820
2011-06-07,28150.0,28500.0,746244.0,10.83,-206296,53976,190550
2011-06-08,28300.0,28000.0,572470.0,10.64,-80714,69334,16660
2011-06-09,28300.0,27600.0,379277.0,10.49,-117540,82810,25090
2011-06-10,27600.0,28350.0,1056867.0,10.77,-315756,172526,96790
2011-06-13,28450.0,28800.0,637294.0,10.94,-160398,179352,-59040
2011-06-14,28500.0,28800.0,576981.0,10.94,-215151,202361,-26440
2011-06-15,28900.0,28200.0,531925.0,10.72,-28058,12088,14040
2011-06-16,27850.0,27650.0,434672.0,10.51,-44627,-16463,57400
2011-06-17,27750.0,28200.0,391081.0,10.72,-156077,145036,-31139
2011-06-20,28600.0,29400.0,699072.0,11.17,-396260,292550,109490
2011-06-21,29500.0,29900.0,428950.0,11.36,-150884,148974,-11450
2011-06-22,30000.0,29850.0,590894.0,11.34,-14421,-43699,51590
2011-06-23,29750.0,30500.0,497245.0,11.59,-183942,152336,31280
2011-06-24,30200.0,30450.0,440819.0,11.57,-51391,69541,-19960
2011-06-27,30050.0,29700.0,368630.0,11.29,-46943,4213,26250
2011-06-28,30350.0,30500.0,577679.0,11.59,-248274,131904,81080
2011-06-29,30550.0,30450.0,389074.0,11.57,-139896,170972,-38656
2011-06-30,30600.0,31800.0,1226442.0,12.08,-317083,247320,32880
2011-07-01,31850.0,32750.0,696554.0,12.45,-192067,153957,690
2011-07-04,32750.0,32350.0,771934.0,12.29,31768,109982,-143790
2011-07-05,32250.0,33350.0,538589.0,12.67,-36759,57899,-24410
2011-07-06,33400.0,34150.0,974115.0,12.98,-163688,45701,136917
2011-07-07,34650.0,33950.0,658498.0,12.9,45323,-91655,87892
2011-07-08,34100.0,33050.0,965928.0,12.56,-60173,27451,62313
2011-07-11,32900.0,33700.0,439840.0,12.81,-64773,80183,-12500
2011-07-12,33100.0,35000.0,530073.0,13.3,-211315,180502,31943
2011-07-13,34750.0,34850.0,589890.0,13.24,-27761,173556,-127065
2011-07-14,35000.0,34900.0,493198.0,13.26,69193,129202,-177045
2011-07-15,34700.0,34600.0,424812.0,13.15,-17754,43553,-23529
2011-07-18,34900.0,34050.0,358166.0,12.94,-78798,112820,-5402
2011-07-19,34300.0,35400.0,491281.0,13.45,-103965,85532,9463
2011-07-20,35900.0,34900.0,531627.0,13.26,1172,-104708,112456
2011-07-21,35700.0,34600.0,532258.0,13.15,40764,-30302,-10282
2011-07-22,34550.0,34250.0,466986.0,13.02,85274,-15382,-39510
2011-07-25,34250.0,34750.0,525547.0,13.21,-90167,142810,-57080
2011-07-26,35350.0,35150.0,274418.0,13.36,-47559,49188,-1199
2011-07-27,34950.0,33900.0,1611861.0,12.88,-67089,76809,17310
2011-07-28,33200.0,34400.0,408826.0,13.07,-39579,20298,-3729
2011-07-29,34300.0,33800.0,488741.0,12.84,-30388,167724,-138156
2011-08-01,33750.0,33300.0,963227.0,12.65,169865,-64695,-87410
2011-08-02,32650.0,33000.0,684907.0,12.54,-148893,101913,54460
2011-08-03,32550.0,32650.0,496498.0,12.41,-159591,83134,51915
2011-08-04,33000.0,32050.0,359652.0,12.18,19030,-32719,14259
2011-08-05,30550.0,31650.0,542240.0,12.03,-122213,157784,-39131
2011-08-08,31000.0,31000.0,765644.0,11.78,-189561,121123,33937
2011-08-09,30000.0,31000.0,590586.0,11.78,-128972,39098,28230
2011-08-10,31600.0,30100.0,534552.0,11.44,152686,-138106,-14940
2011-08-11,29000.0,29800.0,727474.0,11.32,-43837,-21420,53870
2011-08-12,30200.0,29200.0,515759.0,11.1,27308,-94538,21020
2011-08-16,29850.0,31450.0,575709.0,11.95,-97342,54478,57704
2011-08-17,31550.0,31950.0,675139.0,12.14,-50692,127589,-73314
2011-08-18,31850.0,31050.0,311406.0,11.8,-13698,25121,-15083
2011-08-19,29850.0,29850.0,365691.0,11.34,-71469,15560,51739
2011-08-22,30000.0,28700.0,459768.0,10.91,-28323,59314,-38061
2011-08-23,28850.0,28400.0,930417.0,10.79,266968,-75655,-209463
2011-08-24,28600.0,29000.0,585783.0,11.02,-80710,42727,31053
2011-08-25,29900.0,28850.0,376790.0,10.96,13040,-88718,73838
2011-08-26,28350.0,28450.0,285161.0,10.81,-44268,3118,32830
2011-08-29,28800.0,30150.0,309860.0,11.46,-4581,-6779,12720
2011-08-30,30450.0,31500.0,673621.0,11.97,-133173,-54079,177642
2011-08-31,31500.0,33700.0,1093864.0,12.81,72848,122426,-213413
2011-09-01,33450.0,33400.0,666253.0,12.69,-75321,80690,13651
2011-09-02,33950.0,33250.0,285676.0,12.64,1977,122469,-128996
2011-09-05,32950.0,32600.0,437380.0,12.39,-149207,142407,32040
2011-09-06,32250.0,31950.0,258118.0,12.14,-38347,40240,8197
2011-09-07,32300.0,32100.0,381473.0,12.2,-2415,26345,2020
2011-09-08,32650.0,31900.0,377615.0,12.12,-7462,35856,-19574
2011-09-09,31700.0,31350.0,215601.0,11.91,45541,-39281,14910
2011-09-14,31900.0,30750.0,234505.0,11.69,-26156,5468,22428
2011-09-15,31150.0,30500.0,417379.0,11.59,25190,-68725,52660
2011-09-16,30700.0,31200.0,429749.0,11.86,10472,-37102,58910
2011-09-19,31000.0,31200.0,167702.0,11.86,-15884,-42690,58644
2011-09-20,30900.0,32350.0,273682.0,12.29,-57553,49983,6360
2011-09-21,32350.0,32600.0,251921.0,12.39,-48562,-43840,103922
2011-09-22,31700.0,32600.0,226571.0,12.39,-39271,-4359,53430
2011-09-23,31350.0,31100.0,355954.0,11.82,-77829,-5230,4949
2011-09-26,30650.0,29400.0,665003.0,11.17,33841,-12820,-62750
2011-09-27,29950.0,31000.0,305143.0,11.78,-6052,-139867,155049
2011-09-28,31000.0,30350.0,322182.0,11.53,30663,-125003,98250
2011-09-29,29600.0,30150.0,559254.0,11.46,86339,-38023,-22796
2011-09-30,30000.0,29350.0,669676.0,11.15,111900,-75100,-22010
2011-10-04,28000.0,29700.0,397580.0,11.29,-124539,124465,-8066
2011-10-05,29600.0,28600.0,206373.0,10.87,-3235,-40465,35210
2011-10-06,29150.0,29100.0,402499.0,11.06,-58650,-2260,62250
2011-10-07,29800.0,29350.0,459971.0,11.15,870,-74290,85060
2011-10-10,29750.0,29300.0,401451.0,11.13,38204,-49254,-1340
2011-10-11,29800.0,31050.0,599760.0,11.8,-119807,74607,45380
2011-10-12,30950.0,31300.0,337359.0,11.89,-34680,-12710,47550
2011-10-13,31350.0,30550.0,456226.0,11.61,90979,-89283,10954
2011-10-14,30350.0,32000.0,677681.0,12.16,-198728,-91458,293726
2011-10-17,32700.0,31800.0,360200.0,12.08,82411,-117709,28843
2011-10-18,31150.0,31350.0,298233.0,11.91,14555,-91099,78124
2011-10-19,31700.0,31300.0,227533.0,11.89,10083,-6627,-6266
2011-10-20,31500.0,30500.0,587563.0,11.59,116332,-273784,186662
2011-10-21,30500.0,30500.0,435905.0,11.59,79599,-75970,17721
2011-10-24,30850.0,31150.0,288795.0,11.84,-39157,5341,38676
2011-10-25,31150.0,30400.0,637746.0,11.55,104935,-171620,70452
2011-10-26,29950.0,30950.0,302116.0,11.76,-38638,-19372,58980
2011-10-27,31250.0,31400.0,288857.0,11.93,10998,-70268,65910
2011-10-28,32150.0,31050.0,413275.0,11.8,3429,-108139,136320
2011-10-31,30850.0,32550.0,1048984.0,12.37,-138328,231818,-75740
2011-11-01,32700.0,33100.0,718857.0,12.58,-6388,-36062,54230
2011-11-02,32100.0,32500.0,433587.0,12.35,-26837,-41883,76720
2011-11-03,32700.0,32100.0,258516.0,12.2,6901,12866,-17397
2011-11-04,32700.0,33850.0,464227.0,12.86,-79387,-58023,178790
2011-11-07,34000.0,34050.0,468134.0,12.94,13355,-94216,129431
2011-11-08,34300.0,33700.0,233636.0,12.81,-22385,-64325,90150
2011-11-09,33550.0,33050.0,339826.0,12.56,35413,-145617,145004
2011-11-10,32200.0,32550.0,371034.0,12.37,-156487,2123,157186
2011-11-11,32950.0,33700.0,364056.0,12.81,-63783,-74333,133906
2011-11-14,34000.0,33500.0,371647.0,12.73,65125,-164635,111250
2011-11-15,33500.0,33600.0,381227.0,12.77,10552,-189412,179770
2011-11-16,34400.0,34250.0,644610.0,13.02,-74342,-20529,94201
2011-11-17,34600.0,35000.0,590369.0,13.3,-75052,-82275,145387
2011-11-18,34500.0,34300.0,495699.0,13.03,76698,-186398,98640
2011-11-21,34250.0,34450.0,453200.0,13.09,-29942,-209948,242080
2011-11-22,34000.0,33950.0,599132.0,12.9,5030,-254773,254490
2011-11-23,33950.0,33200.0,821657.0,12.62,43589,-275759,272350
2011-11-24,32800.0,33900.0,507150.0,12.88,-60100,-155270,234680
2011-11-25,33650.0,33650.0,537653.0,12.79,30237,-143159,113110
2011-11-28,34000.0,34300.0,869065.0,13.03,-74840,-209970,326910
2011-11-29,34600.0,33900.0,1240647.0,12.88,317754,-522340,230193
2011-11-30,33550.0,33250.0,4814041.0,12.64,88027,-1231392,1217375
2011-12-01,33950.0,31950.0,1712552.0,12.14,875690,-834445,30002
2011-12-02,32150.0,32600.0,548391.0,12.39,-119866,53286,72660
2011-12-05,32550.0,32400.0,351941.0,12.31,-24435,-58085,100480
2011-12-06,32450.0,31900.0,261288.0,12.12,28861,-57172,29023
2011-12-07,32200.0,33100.0,487101.0,12.58,-194298,14553,174725
2011-12-08,33050.0,33300.0,292399.0,12.65,-66879,-15911,83490
2011-12-09,32800.0,32550.0,228657.0,12.37,40826,-66987,28961
2011-12-12,33400.0,33150.0,384741.0,12.6,-75211,25131,61080
2011-12-13,33150.0,33050.0,267874.0,12.56,-73377,-1871,74208
2011-12-14,32700.0,32800.0,331056.0,12.46,-73494,87368,-11724
2011-12-15,32650.0,32950.0,430250.0,12.52,-89549,149439,-57320
2011-12-16,33000.0,33000.0,318234.0,12.54,-87684,92834,-11910
2011-12-19,33250.0,32200.0,277749.0,12.24,-53195,1918,50970
2011-12-20,32750.0,31850.0,246319.0,12.1,33949,-25129,-12030
2011-12-21,32100.0,33150.0,426969.0,12.6,-48088,24388,27580
2011-12-22,33500.0,33500.0,403037.0,12.73,-132280,96940,40240
2011-12-23,34000.0,33550.0,366236.0,12.75,-80855,71325,19660
2011-12-26,33350.0,33650.0,241331.0,12.79,-23232,28701,-3450
2011-12-27,33500.0,34000.0,289174.0,12.92,-114702,141905,-11120
2011-12-28,34050.0,34800.0,263420.0,13.22,-78191,90221,-460
2011-12-29,34400.0,34500.0,268704.0,13.11,9350,-12402,3762
2012-01-02,34100.0,33150.0,319060.0,12.6,136846,-115029,-5980
2012-01-03,33400.0,33100.0,447292.0,12.58,153013,-165943,54430
2012-01-04,33250.0,32650.0,512572.0,12.41,77267,-94378,41950
2012-01-05,32650.0,32200.0,603609.0,12.24,76879,-13939,-16880
2012-01-06,32450.0,33000.0,401483.0,12.54,-184708,8398,178300
2012-01-09,33000.0,33400.0,302646.0,12.69,-102428,11598,97200
2012-01-10,33400.0,33000.0,331444.0,12.54,34337,10696,-4557
2012-01-11,33250.0,31600.0,498062.0,12.01,116847,-115513,57380
2012-01-12,31700.0,32200.0,325425.0,12.24,-53998,-82142,170180
2012-01-13,32200.0,31250.0,484554.0,11.88,201258,-145098,-67970
2012-01-16,31150.0,31200.0,290091.0,11.86,31158,14452,-44760
2012-01-17,31500.0,32450.0,298882.0,12.33,-188802,51530,144742
2012-01-18,32250.0,31700.0,397613.0,12.05,114394,-125564,27350
2012-01-19,32000.0,32200.0,384925.0,12.24,5104,-18154,13860
2012-01-20,32350.0,31300.0,779119.0,11.89,389987,-394709,59640
2012-01-25,31650.0,31800.0,590671.0,12.08,-190062,-29298,227320
