Symbol,호텔신라_시가(원),호텔신라_종가(원),호텔신라_거래량(주),호텔신라_PER(IFRS-연결),호텔신라_순매수수량(개인)(주),호텔신라_순매수수량(기관계)(주),호텔신라_순매수수량(외국인계)(주)
2001-10-24,6270.0,6190.0,384400.0,16.16,6380,3620,-10000
2001-10-25,6190.0,6100.0,281270.0,15.93,59700,8400,-68100
2001-10-26,6100.0,6110.0,234140.0,15.95,-71780,34810,38970
2001-10-29,6110.0,6210.0,282930.0,16.21,-74520,81210,0
2001-10-30,6250.0,6430.0,1211710.0,16.79,-209610,-139790,352400
2001-10-31,6380.0,6340.0,501240.0,16.55,-84300,34300,0
2001-11-01,6370.0,6530.0,607380.0,17.05,-143540,10540,135000
2001-11-02,6520.0,6480.0,370110.0,16.92,1370,53860,-58430
2001-11-05,6530.0,6590.0,289150.0,17.21,-17930,-29940,370
2001-11-06,6670.0,6620.0,475160.0,17.29,-107670,-27090,102760
2001-11-07,6560.0,6480.0,351840.0,16.92,142920,-18190,-122730
2001-11-08,6480.0,6480.0,500890.0,16.92,102920,-79670,-32770
2001-11-09,6480.0,6490.0,409420.0,16.95,64930,2470,-112520
2001-11-12,6510.0,6720.0,338970.0,17.55,49370,-24970,-4400
2001-11-13,6700.0,6630.0,372530.0,17.31,24990,52860,-74650
2001-11-14,6630.0,6700.0,447750.0,17.49,88960,-31860,-47100
2001-11-15,6790.0,6800.0,864660.0,17.76,126780,-61090,4580
2001-11-16,6750.0,6720.0,479990.0,17.55,63550,32690,-126240
2001-11-19,6800.0,6880.0,1039970.0,17.96,160510,-147370,0
2001-11-20,7120.0,7240.0,2160720.0,18.9,-326000,265200,56800
2001-11-21,7200.0,7290.0,942080.0,19.03,-31100,-46320,89120
2001-11-22,7300.0,7320.0,403880.0,19.11,-148340,120420,23450
2001-11-23,7210.0,7310.0,499560.0,19.09,57300,28310,-73150
2001-11-26,7450.0,7900.0,1440910.0,20.63,-313450,277920,76530
2001-11-27,7800.0,7700.0,593910.0,20.11,-93480,85580,7900
2001-11-28,7510.0,7330.0,548380.0,19.14,-133970,54070,74900
2001-11-29,7610.0,7690.0,2084930.0,20.08,460550,-268770,-100090
2001-11-30,7900.0,8460.0,4330180.0,22.09,34900,-325490,372620
2001-12-03,8500.0,8450.0,1489620.0,22.06,115110,81270,-199380
2001-12-04,8400.0,8500.0,1288420.0,22.19,-7740,50940,-48600
2001-12-05,8520.0,8500.0,953170.0,22.19,23910,217130,-244830
2001-12-06,8500.0,8360.0,1141140.0,21.83,72920,-31640,-1600
2001-12-07,8420.0,8290.0,557760.0,21.65,88500,-88000,0
2001-12-10,8200.0,7960.0,805520.0,20.78,-80940,149400,-62460
2001-12-11,7850.0,8200.0,452280.0,21.41,10540,-7090,-6450
2001-12-12,8010.0,7900.0,566070.0,20.63,171920,70550,-243470
2001-12-13,7800.0,8040.0,1400270.0,20.99,509570,159830,-907700
2001-12-14,7810.0,7910.0,459130.0,20.65,-82420,87570,-55150
2001-12-17,7770.0,7700.0,538690.0,20.11,-145740,127110,1960
2001-12-18,7700.0,7610.0,516630.0,19.87,-135970,99100,-19950
2001-12-19,7530.0,7650.0,342120.0,19.97,-108480,68390,0
2001-12-20,7500.0,7710.0,434730.0,20.13,86220,-47630,-52190
2001-12-21,7550.0,7700.0,342560.0,20.11,-54980,8150,42000
2001-12-24,8400.0,8010.0,444930.0,20.91,10420,-6810,-1810
2001-12-26,8000.0,8100.0,421690.0,21.15,53870,-29060,-31400
2001-12-27,7950.0,8140.0,332130.0,21.25,-6150,-28160,-3600
2001-12-28,8150.0,8500.0,724010.0,22.19,-168120,167060,0
2002-01-02,8600.0,9290.0,1659897.0,36.98,-205940,53670,0
2002-01-03,9250.0,9150.0,821980.0,36.42,880,-21960,1000
2002-01-04,9300.0,9200.0,727042.0,36.62,15209,-13039,-10810
2002-01-07,9170.0,9450.0,1133803.0,37.62,37850,-24500,1080
2002-01-08,9360.0,9050.0,684600.0,36.02,7470,2540,-44310
2002-01-09,9000.0,9200.0,647743.0,36.62,-132947,73597,-6950
2002-01-10,9010.0,9160.0,404500.0,36.46,-68090,41130,0
2002-01-11,9090.0,8730.0,1090998.0,34.75,427440,-51440,-379540
2002-01-14,8400.0,8680.0,744090.0,34.55,-9200,-36210,45410
2002-01-15,8510.0,8350.0,373910.0,33.24,13430,13400,-26830
2002-01-16,8350.0,8600.0,1109307.0,34.23,-26820,-46240,83060
2002-01-17,8600.0,8810.0,813111.0,35.07,-73190,134010,-720
2002-01-18,8850.0,8670.0,364600.0,34.51,-29330,24960,4440
2002-01-21,8590.0,8970.0,802690.0,35.71,39970,-42360,-4610
2002-01-22,8950.0,9000.0,858306.0,35.83,-90614,86604,1860
2002-01-23,8940.0,9080.0,588694.0,36.14,-89150,88370,220
2002-01-24,9250.0,9350.0,1141540.0,37.22,49670,-84280,-4080
2002-01-25,9490.0,9550.0,2236902.0,38.01,-116420,42990,-3970
2002-01-28,9980.0,9890.0,1624690.0,39.37,-192120,174660,2060
2002-01-29,9890.0,9990.0,941835.0,39.77,-14500,-107340,102740
2002-01-30,9500.0,9450.0,841195.0,37.62,18016,136854,-95370
2002-01-31,9700.0,9650.0,443072.0,38.41,-167360,163320,3040
2002-02-01,9650.0,9390.0,457115.0,37.38,1390,-67700,13310
2002-02-04,9150.0,9040.0,362850.0,35.98,-24390,2300,90
2002-02-05,8980.0,9200.0,370090.0,36.62,-25150,17950,9200
2002-02-06,9330.0,9850.0,1944980.0,39.21,-320290,-155350,483900
2002-02-07,9750.0,9830.0,2541845.0,39.13,-370530,131050,-14820
2002-02-08,9930.0,9820.0,505536.0,39.09,-53140,36600,21540
2002-02-14,10000.0,10600.0,1453200.0,42.19,-324900,218630,-7050
2002-02-15,10550.0,10600.0,680561.0,42.19,17972,-24912,3490
2002-02-18,10800.0,11050.0,1012627.0,43.99,23180,-37580,24470
2002-02-19,11050.0,11050.0,789441.0,43.99,6470,-99020,125300
2002-02-20,10800.0,11100.0,545082.0,44.18,-13470,-24340,27810
2002-02-21,11450.0,11500.0,1029970.0,45.78,31390,-57730,-660
2002-02-22,11250.0,11350.0,436685.0,45.18,-21430,-530,12680
2002-02-25,11350.0,10850.0,637760.0,43.19,167570,-23450,-74310
2002-02-26,11000.0,10800.0,706360.0,42.99,126100,-110250,4150
2002-02-27,11000.0,11000.0,921660.0,43.79,384630,-174630,-34960
2002-02-28,11150.0,10850.0,649127.0,43.19,58030,-54970,-1980
2002-03-04,11000.0,10850.0,928140.0,43.19,198230,-198790,11380
2002-03-05,10900.0,11500.0,1307621.0,45.78,-110080,57480,60670
2002-03-06,11600.0,11300.0,845971.0,44.98,3040,-38910,14000
2002-03-07,11300.0,10800.0,883724.0,42.99,360414,-285014,-6900
2002-03-08,10700.0,10700.0,576759.0,42.59,93910,-6960,-81710
2002-03-11,10700.0,10500.0,549970.0,41.8,125730,-56780,8610
2002-03-12,10600.0,11200.0,1147532.0,44.58,45250,-15350,-7400
2002-03-13,11000.0,11050.0,821452.0,43.99,292910,-247420,3160
2002-03-14,11150.0,11250.0,1298439.0,44.78,-62710,59270,-3180
2002-03-15,11500.0,12400.0,3835329.0,49.36,39640,-80140,-1840
2002-03-18,12400.0,12100.0,2183965.0,48.16,601170,45710,-642380
2002-03-19,12150.0,12150.0,1128350.0,48.36,182180,-119820,-48320
2002-03-20,12300.0,11900.0,1353353.0,47.37,4700,-26720,9320
2002-03-21,11600.0,12150.0,838605.0,48.36,-53620,98380,-38400
2002-03-22,12200.0,12100.0,941908.0,48.16,131940,-28540,-78820
2002-03-25,12000.0,11700.0,841335.0,46.57,65120,-34620,-13300
2002-03-26,11500.0,11550.0,840371.0,45.98,23280,51620,-80840
2002-03-27,11600.0,11900.0,941507.0,47.37,-69770,-42050,-33960
2002-03-28,12000.0,11600.0,806909.0,46.17,106360,-161590,10230
2002-03-29,11600.0,11400.0,735575.0,45.38,241550,-12280,-239460
2002-04-01,11400.0,10650.0,916678.0,42.39,54500,-23610,-5390
2002-04-02,10700.0,10950.0,585445.0,43.59,30040,14970,7840
2002-04-03,10700.0,10950.0,559440.0,43.59,71080,9310,-83390
2002-04-04,10750.0,11100.0,773963.0,44.18,173680,-148530,-12150
2002-04-08,11100.0,10700.0,711904.0,42.59,161694,-111174,-39170
2002-04-09,10750.0,10600.0,551080.0,42.19,90860,-12820,-77540
2002-04-10,10500.0,9940.0,828080.0,39.57,120480,69470,-198840
2002-04-11,9900.0,9950.0,820360.0,39.61,210560,73000,-251910
2002-04-12,9700.0,9780.0,584616.0,38.93,116220,-4980,-115540
2002-04-15,9880.0,10100.0,766970.0,40.2,142260,-59000,-35260
2002-04-16,10100.0,10000.0,472591.0,39.81,138010,350,-119960
2002-04-17,10400.0,10300.0,843968.0,41.0,190530,-116830,-19300
2002-04-18,10400.0,10450.0,757349.0,41.6,60110,-19250,1510
2002-04-19,10600.0,10150.0,504586.0,40.4,36810,2540,-52350
2002-04-22,10250.0,10650.0,916550.0,42.39,24630,-49030,30700
2002-04-23,10450.0,10300.0,509999.0,41.0,129660,-135260,5100
2002-04-24,10350.0,10300.0,628190.0,41.0,-22860,5870,19900
2002-04-25,10100.0,9780.0,699460.0,38.93,89090,-60880,-8210
2002-04-26,9950.0,10700.0,1901439.0,42.59,298390,-92600,-203790
2002-04-29,10450.0,10500.0,2680120.0,41.8,76740,183460,-200400
2002-04-30,10800.0,11000.0,2062337.0,43.79,184810,-46610,-149900
2002-05-02,11700.0,11500.0,3804036.0,45.78,285150,-153950,-151480
2002-05-03,11200.0,11100.0,1960364.0,44.18,45750,-60160,-5160
2002-05-06,10850.0,10600.0,1330354.0,42.19,59950,-31350,-1750
2002-05-07,10150.0,10700.0,1599917.0,42.59,17510,-7260,-7000
2002-05-08,10900.0,10700.0,1085063.0,42.59,-110670,126960,3710
2002-05-09,10800.0,11400.0,2325369.0,45.38,80840,12140,-80400
2002-05-10,11200.0,10950.0,1320423.0,43.59,-65780,14220,49840
2002-05-13,10850.0,10850.0,1236320.0,43.19,5050,-28580,-1470
2002-05-14,11000.0,10700.0,1012460.0,42.59,36690,-41700,46700
2002-05-15,10750.0,10800.0,1089127.0,42.99,28310,-8310,600
2002-05-16,10550.0,10600.0,1131237.0,42.19,45000,-14690,520
2002-05-17,10600.0,10650.0,1142996.0,42.39,17900,-20140,-410
2002-05-20,10550.0,10200.0,1134931.0,40.6,63240,-62200,-1040
2002-05-21,10200.0,9750.0,1417585.0,38.81,42050,-55000,66440
2002-05-22,9650.0,9630.0,1677136.0,38.33,137580,-138240,660
2002-05-23,9630.0,9200.0,1345365.0,36.62,90640,-31720,-58920
2002-05-24,9020.0,9160.0,1483585.0,36.46,260050,-248020,-12030
2002-05-27,9230.0,9250.0,1168957.0,36.82,163706,-142046,640
2002-05-28,9100.0,8710.0,1234110.0,34.67,82790,-88220,-10100
2002-05-29,8400.0,8070.0,1320730.0,32.12,54048,-68248,730
2002-05-30,8030.0,7740.0,1353470.0,30.81,144180,-116030,-85890
2002-05-31,7700.0,7700.0,946062.0,30.65,-208650,177030,-7380
2002-06-03,7510.0,7200.0,2067400.0,28.66,408960,-109430,-346130
2002-06-04,6990.0,7190.0,1592974.0,28.62,164830,-116890,-89140
2002-06-05,7260.0,7000.0,2065419.0,27.86,85800,-145360,3950
2002-06-07,6900.0,6780.0,818763.0,26.99,52310,-106070,-13300
2002-06-10,6800.0,7150.0,2243499.0,28.46,49950,223920,-263870
2002-06-11,7090.0,7490.0,2212508.0,29.81,-533850,524510,-17860
2002-06-12,7490.0,7570.0,1412976.0,30.13,-133530,-5300,155810
2002-06-14,7600.0,7450.0,784511.0,29.66,8560,-17770,10040
2002-06-17,7550.0,7620.0,1064700.0,30.33,-82250,13760,60840
2002-06-18,7640.0,7300.0,759710.0,29.06,-16570,61310,-50840
2002-06-19,7150.0,6870.0,716217.0,27.35,13140,-21520,22920
2002-06-20,6810.0,6810.0,480690.0,27.11,15470,0,-15470
2002-06-21,6710.0,6810.0,408839.0,27.11,-5300,-2850,5880
2002-06-24,6600.0,6390.0,745380.0,25.44,156460,-59200,-80660
2002-06-25,6400.0,6050.0,559949.0,24.08,-2650,-17590,29850
2002-06-26,5990.0,5600.0,955844.0,22.29,-100720,74840,-17000
2002-06-27,5720.0,5960.0,1129490.0,23.72,166150,-311960,35010
2002-06-28,6000.0,6290.0,678535.0,25.04,-181280,36020,137280
2002-07-02,6100.0,6290.0,846400.0,25.04,109950,26880,-327580
2002-07-03,6180.0,6600.0,869053.0,26.27,-111680,96690,-67060
2002-07-04,6650.0,6700.0,727920.0,26.67,-222340,162440,9900
2002-07-05,6670.0,6740.0,653427.0,26.83,-102790,57060,59000
2002-07-08,6850.0,6500.0,585908.0,25.87,-81160,29940,68050
2002-07-09,6500.0,6600.0,709209.0,26.27,111276,-106276,-1000
2002-07-10,6530.0,6970.0,1409335.0,27.74,145030,-31440,-110570
2002-07-11,6780.0,6680.0,507440.0,26.59,-12990,4990,0
2002-07-12,6800.0,7150.0,1095308.0,28.46,-141800,46140,92000
2002-07-15,7150.0,7400.0,2831700.0,29.46,-214350,-114360,344210
2002-07-16,7500.0,7320.0,3327636.0,29.14,543530,-1443160,1012580
2002-07-18,7400.0,6800.0,1709298.0,27.07,303870,-22800,-288070
2002-07-19,6640.0,6950.0,1266195.0,27.66,-490850,263770,-2420
2002-07-22,6360.0,6450.0,663450.0,25.67,-345250,346530,-1780
2002-07-23,6400.0,6710.0,543404.0,26.71,-31360,34460,-3400
2002-07-24,6550.0,6820.0,620753.0,27.15,-132500,75500,0
2002-07-25,7100.0,6800.0,726573.0,27.07,-99250,99490,-240
2002-07-26,6790.0,6640.0,412740.0,26.43,-79990,69990,0
2002-07-29,6640.0,6520.0,198068.0,25.95,-15180,10050,130
2002-07-30,6650.0,6770.0,384090.0,26.95,-69130,71680,-50
2002-07-31,6820.0,6900.0,432710.0,27.47,-119170,157490,-4000
2002-08-01,6990.0,6850.0,213224.0,27.27,-63900,67640,-1460
2002-08-02,6660.0,6570.0,287794.0,26.15,86720,8060,-93130
2002-08-05,6490.0,6150.0,293750.0,24.48,79190,-46530,-34660
2002-08-06,5980.0,6070.0,284740.0,24.16,-42940,42490,-50
2002-08-07,6170.0,6100.0,260317.0,24.28,43680,-44180,0
2002-08-08,6110.0,6200.0,220503.0,24.68,9040,-9000,-40
2002-08-09,6330.0,6170.0,198805.0,24.56,-3710,3710,0
2002-08-12,6170.0,6170.0,174520.0,24.56,44180,-34180,0
2002-08-13,6200.0,6450.0,442810.0,25.67,-205160,167350,9100
2002-08-14,6350.0,6490.0,227290.0,25.83,-9730,-31480,10200
2002-08-16,6540.0,6440.0,345070.0,25.63,-47022,7992,1330
2002-08-19,6400.0,6400.0,288822.0,25.48,-33700,28370,3800
2002-08-20,6500.0,6410.0,375110.0,25.52,24070,9330,300
2002-08-21,6410.0,6470.0,207834.0,25.75,-9070,25310,0
2002-08-22,6540.0,6610.0,660730.0,26.31,26850,-31700,11090
2002-08-23,6650.0,6750.0,484876.0,26.87,-117850,112350,5500
2002-08-26,6640.0,6600.0,234610.0,26.27,-9020,3510,15910
2002-08-27,6600.0,6500.0,210900.0,25.87,-8980,8980,2000
2002-08-28,6490.0,6470.0,205590.0,25.75,-18530,19420,-2390
2002-08-29,6400.0,6410.0,130069.0,25.52,-1151,11440,-10299
2002-08-30,6480.0,6520.0,225854.0,25.95,-27260,4450,-30090
2002-09-02,6530.0,6840.0,508029.0,27.23,-81981,-1509,0
2002-09-03,6890.0,6810.0,427840.0,27.11,4180,-10570,-110
2002-09-04,6660.0,6580.0,267940.0,26.19,69750,-69740,-10
2002-09-05,6650.0,6610.0,160650.0,26.31,9840,-9190,-7650
2002-09-06,6460.0,6330.0,243079.0,25.2,-20590,19390,0
2002-09-09,6340.0,6100.0,184190.0,24.28,-2900,3000,-100
2002-09-10,6150.0,6200.0,99343.0,24.68,-1647,297,1200
2002-09-11,6200.0,6380.0,174380.0,25.4,-77380,25230,0
2002-09-12,6300.0,6400.0,161460.0,25.48,-30980,16280,-4660
2002-09-13,6240.0,6190.0,169800.0,24.64,29590,12840,-53430
2002-09-16,6180.0,6000.0,304970.0,23.88,109550,-4350,-107050
2002-09-17,6150.0,6160.0,252020.0,24.52,77200,-87700,12500
2002-09-18,6060.0,6150.0,192030.0,24.48,-76260,-10360,0
2002-09-19,6160.0,6100.0,166443.0,24.28,-18910,-50270,-19320
2002-09-23,6000.0,6000.0,154040.0,23.88,-35080,-7000,17000
2002-09-24,6000.0,6030.0,302100.0,24.0,-53560,3430,49630
2002-09-25,6000.0,6040.0,334647.0,24.04,-181800,-47000,158530
2002-09-26,6090.0,6020.0,153620.0,23.96,-32300,260,10
2002-09-27,6000.0,5980.0,134120.0,23.8,-38770,22940,14830
2002-09-30,5710.0,5780.0,133040.0,23.01,-51740,3000,52740
2002-10-01,5620.0,5950.0,148488.0,23.68,-76450,-24540,820
2002-10-02,6050.0,5970.0,150760.0,23.76,-105690,-10,2490
2002-10-04,5950.0,6000.0,94420.0,23.88,-21010,-2590,-38810
2002-10-07,6060.0,5970.0,75170.0,23.76,-55250,17100,-650
2002-10-08,5810.0,5890.0,68850.0,23.45,-24190,15010,-140
2002-10-09,5950.0,5670.0,85540.0,22.57,3000,0,-7000
2002-10-10,5700.0,5270.0,211310.0,20.98,55300,-56300,0
2002-10-11,5360.0,4990.0,441118.0,19.86,180868,-173268,-20000
2002-10-14,5120.0,5080.0,263247.0,20.22,116090,-94690,-20000
2002-10-15,5130.0,5250.0,366578.0,20.9,75880,-53780,5600
2002-10-16,5440.0,5380.0,417980.0,21.42,-35630,-30090,-20000
2002-10-17,5320.0,5700.0,454112.0,22.69,-302557,131580,0
2002-10-18,5800.0,5900.0,333380.0,23.49,-94080,-68980,2240
2002-10-21,5810.0,5750.0,163130.0,22.89,-25710,-20000,-38000
2002-10-22,5800.0,5380.0,317260.0,21.42,153750,-99970,-103280
2002-10-23,5350.0,5580.0,288990.0,22.21,112060,-127010,-16720
2002-10-24,5600.0,5480.0,106030.0,21.81,390,-390,0
2002-10-25,5410.0,5410.0,70190.0,21.53,-13240,11240,2000
2002-10-28,5500.0,5570.0,129146.0,22.17,4860,4140,3000
2002-10-29,5510.0,5460.0,143350.0,21.73,4990,10,-3000
2002-10-30,5460.0,5350.0,173700.0,21.3,48310,9850,-60660
2002-10-31,5400.0,5280.0,159560.0,21.02,69560,1900,-51460
2002-11-01,5240.0,5280.0,122847.0,21.02,-5700,0,5700
2002-11-04,5310.0,5380.0,160250.0,21.42,43860,7400,-51260
2002-11-05,5450.0,5310.0,102670.0,21.14,14660,14220,-28880
2002-11-06,5340.0,5390.0,289530.0,21.46,178500,-30000,-138120
2002-11-07,5400.0,5340.0,262700.0,21.26,122460,2430,-124890
2002-11-08,5280.0,5230.0,240607.0,20.82,98260,1030,-97290
2002-11-11,5200.0,5150.0,194080.0,20.5,16490,-27990,33500
2002-11-12,5120.0,5280.0,270450.0,21.02,-52170,900,52790
2002-11-13,5270.0,5300.0,209920.0,21.1,-21100,1140,19460
2002-11-14,5260.0,5260.0,116440.0,20.94,-9510,1100,3810
2002-11-15,5300.0,5280.0,141270.0,21.02,-15200,15600,-1400
2002-11-18,5240.0,5140.0,330930.0,20.46,187350,-151010,660
2002-11-19,5140.0,5120.0,234550.0,20.38,137040,-138540,1500
2002-11-20,5080.0,5180.0,315430.0,20.62,29810,-140810,110000
2002-11-21,5270.0,5520.0,1089200.0,21.97,-86060,63240,46500
2002-11-22,5790.0,5480.0,416230.0,21.81,1220,-2870,-1850
2002-11-25,5480.0,5650.0,317540.0,22.49,8190,-7300,-1000
2002-11-26,5680.0,5570.0,384360.0,22.17,72190,-19690,-69000
2002-11-27,5530.0,5610.0,311740.0,22.33,57780,-8660,-51020
2002-11-28,5720.0,5830.0,951480.0,23.21,-41090,113720,-75200
2002-11-29,5830.0,5830.0,380380.0,23.21,-64000,61500,1500
2002-12-02,5900.0,5800.0,453780.0,23.09,169260,-137260,0
2002-12-03,5760.0,5760.0,544070.0,22.93,186460,-72300,-155160
2002-12-04,5690.0,5500.0,345921.0,21.89,3300,1030,-13330
2002-12-05,5470.0,5570.0,189050.0,22.17,14010,-17510,0
2002-12-06,5460.0,5470.0,403230.0,21.77,193410,-194410,0
2002-12-09,5450.0,5400.0,377907.0,21.5,81220,-83520,0
2002-12-10,5330.0,5340.0,183141.0,21.26,11711,1289,-13000
2002-12-11,5350.0,5380.0,277030.0,21.42,8860,-10230,-350
2002-12-12,5360.0,5500.0,244831.0,21.89,40120,-12000,-4320
2002-12-13,5460.0,5490.0,154631.0,21.85,14100,2680,0
2002-12-16,5430.0,5360.0,181315.0,21.34,10130,-10030,-2500
2002-12-17,5430.0,5410.0,147520.0,21.53,30410,-30010,0
2002-12-18,5410.0,5400.0,268590.0,21.5,27240,-29340,0
2002-12-20,5370.0,5390.0,105430.0,21.46,-1750,10,0
2002-12-23,5370.0,5190.0,211969.0,20.66,-5891,17661,0
2002-12-24,5180.0,5150.0,276499.0,20.5,90109,-59309,-23800
2002-12-26,5140.0,5100.0,224986.0,20.3,84170,-87510,0
2002-12-27,5000.0,4920.0,223780.0,19.58,80490,-47980,-50000
2002-12-30,4880.0,4750.0,359950.0,18.91,31730,-84730,0
2003-01-02,4730.0,4845.0,108824.0,29.86,-2340,-10370,13100
2003-01-03,4960.0,4900.0,533550.0,30.2,250600,-286100,35500
2003-01-06,4930.0,4850.0,159630.0,29.89,59210,20,-49230
2003-01-07,4910.0,4740.0,355895.0,29.22,184185,-100350,-83835
2003-01-08,4740.0,4755.0,205150.0,29.31,45060,-39530,0
2003-01-09,4700.0,4700.0,197390.0,28.97,9520,-18520,6000
2003-01-10,4730.0,4600.0,328380.0,28.35,95290,-76110,0
2003-01-13,4700.0,4720.0,219060.0,29.09,-56240,5000,52400
2003-01-14,4770.0,4700.0,229160.0,28.97,42530,-27460,-7250
2003-01-15,4750.0,4760.0,159020.0,29.34,18810,0,1190
2003-01-16,4725.0,4725.0,96621.0,29.12,0,0,0
2003-01-17,4700.0,4730.0,87092.0,29.15,10,-10,0
2003-01-20,4680.0,4750.0,102892.0,29.28,-14500,-1500,16000
2003-01-21,4710.0,4670.0,100733.0,28.78,-21000,7000,14000
2003-01-22,4650.0,4565.0,187001.0,28.14,-8970,5000,3970
2003-01-23,4510.0,4565.0,97452.0,28.14,-17381,1482,16030
2003-01-24,4585.0,4420.0,164160.0,27.24,-3800,-600,2600
2003-01-27,4290.0,4340.0,126380.0,26.75,-53000,0,50000
2003-01-28,4300.0,4370.0,85980.0,26.94,3800,-3800,0
2003-01-29,4310.0,4300.0,96010.0,26.5,-290,30,260
2003-01-30,4290.0,4370.0,53582.0,26.94,0,0,0
2003-02-03,4320.0,4380.0,58670.0,27.0,-10,10,0
2003-02-04,4390.0,4440.0,113850.0,27.37,19250,-19250,0
2003-02-05,4400.0,4460.0,119970.0,27.49,4220,-3520,-1000
2003-02-06,4405.0,4360.0,100780.0,26.87,0,0,0
2003-02-07,4360.0,4265.0,145280.0,26.29,61380,-2170,-59210
2003-02-10,4250.0,4215.0,87794.0,25.98,10270,-3800,-6570
2003-02-11,4200.0,4180.0,233095.0,25.76,-14610,-50390,0
2003-02-12,4135.0,4200.0,65680.0,25.89,-8470,0,0
2003-02-13,4215.0,4185.0,88490.0,25.8,-14350,-10,0
2003-02-14,4180.0,4220.0,131296.0,26.01,33940,-41940,0
2003-02-17,4280.0,4360.0,242630.0,26.87,110460,-70000,-45460
2003-02-18,4365.0,4450.0,315800.0,27.43,29920,50,-36970
2003-02-19,4540.0,4380.0,177210.0,27.0,-950,-10,-4240
2003-02-20,4390.0,4390.0,84140.0,27.06,1400,0,-3400
2003-02-21,4330.0,4335.0,96360.0,26.72,25280,-10,-25270
2003-02-24,4330.0,4380.0,148760.0,27.0,49930,0,-46000
2003-02-25,4315.0,4350.0,229190.0,26.81,34470,40000,-24470
2003-02-26,4390.0,4340.0,135250.0,26.75,40350,23550,-45000
2003-02-27,4320.0,4400.0,869510.0,27.12,330190,-26850,-279000
2003-02-28,4450.0,4220.0,414990.0,26.01,109370,27330,-129950
2003-03-03,4220.0,4200.0,339923.0,25.89,38640,14750,-87390
2003-03-04,4160.0,4070.0,415950.0,25.09,135790,-12950,-145040
2003-03-05,4050.0,3985.0,279520.0,24.56,20440,6430,-35820
2003-03-06,4000.0,3950.0,243870.0,24.35,-84490,7080,72410
2003-03-07,3855.0,3860.0,251060.0,23.79,-15930,12630,4500
2003-03-10,3910.0,3800.0,208900.0,23.42,10460,-40340,29880
2003-03-11,3800.0,3800.0,253085.0,23.42,15060,-35660,20460
2003-03-12,3810.0,3960.0,227560.0,24.41,-37370,33620,0
2003-03-13,3990.0,3910.0,267550.0,24.1,-2680,36380,-33560
2003-03-14,4050.0,4060.0,436510.0,25.02,122180,7820,-180000
2003-03-17,4045.0,3970.0,170530.0,24.47,-1740,4740,-3000
2003-03-18,4030.0,4040.0,377310.0,24.9,103510,4970,-112170
2003-03-19,4000.0,4000.0,170460.0,24.65,13600,-13460,0
