Symbol,삼성전기_시가(원),삼성전기_종가(원),삼성전기_거래량(주),삼성전기_PER(IFRS-연결),삼성전기_순매수수량(개인)(주),삼성전기_순매수수량(기관계)(주),삼성전기_순매수수량(외국인계)(주)
2009-10-08,90200.0,95200.0,2165742.0,153.79,-243293,57781,228613
2009-10-09,96500.0,97100.0,1087241.0,156.86,-85280,90796,-14318
2009-10-12,98000.0,99200.0,950996.0,160.25,-242475,247028,3915
2009-10-13,99800.0,98700.0,1212893.0,159.45,-81645,95807,-27164
2009-10-14,99100.0,100500.0,756438.0,162.35,-113846,19775,113296
2009-10-15,102500.0,99600.0,1080730.0,160.9,-1279,-76621,116251
2009-10-16,98500.0,94000.0,1875013.0,151.85,376136,-269700,-65038
2009-10-19,92900.0,96800.0,1198903.0,156.38,-21266,-12176,29930
2009-10-20,97200.0,95600.0,696067.0,154.44,42249,-67619,29821
2009-10-21,94400.0,95400.0,638780.0,154.11,13669,-44670,29250
2009-10-22,94800.0,95600.0,929245.0,154.44,-36421,71395,-32032
2009-10-23,97300.0,100000.0,1621312.0,161.55,-397169,166566,211506
2009-10-26,99700.0,103000.0,1489226.0,166.39,-430217,202248,242258
2009-10-27,102000.0,104500.0,1087594.0,168.82,-244504,132562,105042
2009-10-28,104000.0,101000.0,1171379.0,163.16,-48162,109872,-50115
2009-10-29,99000.0,103000.0,1264099.0,166.39,-64505,55461,-2990
2009-10-30,104500.0,99900.0,1132053.0,161.38,159740,-47530,-50141
2009-11-02,96500.0,96500.0,1185050.0,155.89,123155,-126716,10299
2009-11-03,97000.0,94600.0,859696.0,152.82,168856,-230927,31816
2009-11-04,95500.0,97600.0,822815.0,157.67,21901,-64556,38157
2009-11-05,97000.0,95000.0,499784.0,153.47,67738,-43186,-21874
2009-11-06,97000.0,96100.0,544307.0,155.25,10669,2184,-10071
2009-11-09,96900.0,99000.0,748672.0,159.93,-69156,-942,74494
2009-11-10,100500.0,97400.0,995337.0,157.35,211932,-157942,-53361
2009-11-11,97900.0,98700.0,469903.0,159.45,29767,-13883,-1402
2009-11-12,98900.0,96600.0,622621.0,156.05,143702,-146461,-419
2009-11-13,96200.0,94500.0,1048606.0,152.66,245515,-245442,9837
2009-11-16,95000.0,95100.0,659372.0,153.63,70282,-134205,-3990
2009-11-17,95800.0,92100.0,1098360.0,148.78,336997,-299761,-36363
2009-11-18,92800.0,93500.0,644066.0,151.05,28602,-13193,-11322
2009-11-19,93500.0,96400.0,876744.0,155.73,-155648,-42078,197430
2009-11-20,96200.0,96400.0,468662.0,155.73,447,13557,-12748
2009-11-23,96900.0,95400.0,622186.0,154.11,128352,-123783,2706
2009-11-24,96100.0,93800.0,700669.0,151.53,234063,-114724,-103516
2009-11-25,93800.0,93500.0,529995.0,151.05,128472,-101161,-33443
2009-11-26,93100.0,92500.0,708956.0,149.43,190852,-213412,42576
2009-11-27,90500.0,90800.0,1164476.0,146.68,-157812,39147,115665
2009-11-30,92700.0,93000.0,821773.0,150.24,-90695,42266,37189
2009-12-01,93100.0,95300.0,968217.0,153.95,-166342,202483,-60201
2009-12-02,96500.0,98200.0,1278895.0,158.64,-458659,236040,200026
2009-12-03,98600.0,98700.0,893503.0,159.45,-76619,36718,42140
2009-12-04,98100.0,99000.0,744482.0,159.93,10606,-29760,24324
2009-12-07,99300.0,98800.0,482164.0,159.61,-37385,23207,10712
2009-12-08,98600.0,98000.0,652524.0,158.31,65632,-25288,-15622
2009-12-09,96800.0,99000.0,625789.0,159.93,-51467,44130,9233
2009-12-10,99300.0,101000.0,1431470.0,163.16,-184606,81277,99040
2009-12-11,101500.0,102000.0,896032.0,164.78,-164958,-921,167454
2009-12-14,103000.0,101000.0,598978.0,163.16,108125,-59967,-26172
2009-12-15,101000.0,98900.0,1318462.0,159.77,509514,-468718,6421
2009-12-16,98500.0,98400.0,705914.0,158.96,64110,-123283,59522
2009-12-17,98600.0,98500.0,786402.0,159.12,65481,-169977,144596
2009-12-18,98200.0,100000.0,565928.0,161.55,-89430,25930,59556
2009-12-21,101000.0,99900.0,519033.0,161.38,-67182,36645,18514
2009-12-22,101000.0,99500.0,476364.0,160.74,-256,-19195,14927
2009-12-23,100000.0,101500.0,988845.0,163.97,-200026,117631,85440
2009-12-24,102500.0,102500.0,705858.0,165.58,-85682,47268,35629
2009-12-28,103000.0,103000.0,833101.0,166.39,-200620,72341,128692
2009-12-29,103500.0,106000.0,1026322.0,171.24,-134246,86665,52310
2009-12-30,106000.0,107500.0,816008.0,173.66,-153621,161988,12639
2010-01-04,107000.0,108500.0,768988.0,29.67,-135144,56519,95319
2010-01-05,109500.0,103000.0,1519170.0,28.17,210198,-234812,11683
2010-01-06,103000.0,102000.0,1535345.0,27.89,264114,-288041,-18252
2010-01-07,103000.0,98200.0,1786627.0,26.85,518930,-271870,-263601
2010-01-08,98700.0,96400.0,2444174.0,26.36,1032215,-458774,-584296
2010-01-11,96900.0,94300.0,1802052.0,25.79,576805,-499256,-76053
2010-01-12,94700.0,95700.0,1149942.0,26.17,372785,-330993,-36245
2010-01-13,95300.0,96700.0,833614.0,26.44,-27802,61028,-30426
2010-01-14,97100.0,96200.0,1213206.0,26.31,247921,-77355,-147471
2010-01-15,96200.0,96000.0,1174377.0,26.25,-31217,207388,-177248
2010-01-18,96800.0,99500.0,1064119.0,27.21,-232350,98791,129815
2010-01-19,100500.0,96300.0,1428361.0,26.33,447487,-420081,-7653
2010-01-20,96500.0,92800.0,2266261.0,25.38,932250,-202695,-706135
2010-01-21,92000.0,93800.0,813885.0,25.65,1735,-39451,30715
2010-01-22,92300.0,94900.0,890226.0,25.95,-104644,170067,-74565
2010-01-25,94500.0,97900.0,2275364.0,26.77,-1106517,1052501,-54807
2010-01-26,98700.0,96000.0,1260696.0,26.25,-140725,238526,-100123
2010-01-27,96800.0,96800.0,919338.0,26.47,-306738,322128,-22400
2010-01-28,97500.0,100000.0,1780532.0,27.34,-740298,610288,129149
2010-01-29,99000.0,97500.0,1470406.0,26.66,-138638,256955,-133404
2010-02-01,98000.0,97600.0,1000063.0,26.69,-11782,34462,-62090
2010-02-02,98000.0,94100.0,1172445.0,25.73,348604,-225638,-71698
2010-02-03,95000.0,94300.0,659653.0,25.79,57138,-66856,13179
2010-02-04,93900.0,95600.0,487347.0,26.14,-152062,32745,119373
2010-02-05,92300.0,93100.0,696155.0,25.46,-100209,91786,3691
2010-02-08,93800.0,94000.0,620557.0,25.7,-171890,152343,13801
2010-02-09,94400.0,96700.0,695712.0,26.44,-197206,91864,80728
2010-02-10,98000.0,98100.0,1038496.0,26.83,-405543,280794,144434
2010-02-11,98400.0,98600.0,738609.0,26.96,-206037,157907,23704
2010-02-12,99000.0,98600.0,559068.0,26.96,-54934,153346,-106202
2010-02-16,98400.0,97600.0,401283.0,26.69,-110160,164197,-57304
2010-02-17,98800.0,98300.0,700060.0,26.88,-103319,47804,44139
2010-02-18,98700.0,98000.0,432078.0,26.8,-34807,104521,-77471
2010-02-19,97500.0,95800.0,709779.0,26.2,51504,-26780,-35909
2010-02-22,97400.0,98900.0,606456.0,27.04,-208471,104212,107830
2010-02-23,98900.0,100500.0,1143958.0,27.48,-370414,47075,344388
2010-02-24,99900.0,102000.0,1139042.0,27.89,-464184,220848,231231
2010-02-25,103500.0,99900.0,1019149.0,27.32,-107662,-66926,181349
2010-02-26,101000.0,100000.0,478314.0,27.34,-11750,3501,5839
2010-03-02,102000.0,101500.0,524637.0,27.75,-131717,23741,109932
2010-03-03,101500.0,103000.0,526482.0,28.17,-232465,138420,75415
2010-03-04,103500.0,102500.0,559106.0,28.03,-145083,20513,122661
2010-03-05,103500.0,103500.0,448940.0,28.3,-134801,37023,75423
2010-03-08,104500.0,103500.0,672684.0,28.3,31438,-192719,177769
2010-03-09,103500.0,104000.0,673477.0,28.44,-5107,-118850,146983
2010-03-10,104000.0,104000.0,459469.0,28.44,-72456,-77407,180174
2010-03-11,103500.0,100500.0,1073130.0,27.48,428542,-271352,-147855
2010-03-12,100500.0,99400.0,1218309.0,27.18,241621,-192090,-47402
2010-03-15,99100.0,99900.0,570498.0,27.32,-119877,-24335,134801
2010-03-16,100000.0,98900.0,563985.0,27.04,146545,-159775,23771
2010-03-17,99800.0,103000.0,1058223.0,28.17,-252712,231236,8644
2010-03-18,104000.0,103000.0,800779.0,28.17,-88080,-5207,83834
2010-03-19,104000.0,104000.0,631668.0,28.44,-59327,36647,25127
2010-03-22,103500.0,104500.0,757522.0,28.58,-202854,167136,37234
2010-03-23,106000.0,109000.0,1612455.0,29.81,-797771,747025,42049
2010-03-24,110500.0,109000.0,1011705.0,29.81,-282997,332990,-52025
2010-03-25,109000.0,110000.0,852493.0,30.08,-56805,106831,-50810
2010-03-26,109500.0,108500.0,656197.0,29.67,26959,37502,-61283
2010-03-29,107000.0,107000.0,514118.0,29.26,-60733,50063,8841
2010-03-30,109000.0,110500.0,1004474.0,30.22,-98993,10851,80729
2010-03-31,111500.0,115000.0,1899042.0,31.45,-528060,165414,346933
2010-04-01,116000.0,120000.0,1718535.0,32.81,-526027,237671,220164
2010-04-02,121000.0,119500.0,1196395.0,32.68,140778,-152942,31803
2010-04-05,121000.0,122500.0,880764.0,33.5,-46477,-66358,91061
2010-04-06,123500.0,121500.0,1005856.0,33.22,-53464,-20975,55799
2010-04-07,122000.0,121500.0,858557.0,33.22,-92386,6744,90605
2010-04-08,120000.0,128000.0,1673912.0,35.0,-173573,-96727,213384
2010-04-09,129000.0,129000.0,1183990.0,35.27,37032,-88600,41505
2010-04-12,130000.0,122000.0,1780585.0,33.36,250933,-224985,-34533
2010-04-13,123000.0,126000.0,1260561.0,34.45,-106160,-77150,185448
2010-04-14,128000.0,128500.0,1016034.0,35.14,57629,-69555,-3038
2010-04-15,127500.0,126500.0,1423298.0,34.59,121078,117961,-204528
2010-04-16,125500.0,122500.0,1077807.0,33.5,271877,-244844,-31255
2010-04-19,120500.0,123000.0,877135.0,33.63,19681,448,-10130
2010-04-20,124000.0,125000.0,596044.0,34.18,-15520,-8583,24096
2010-04-21,126000.0,130500.0,1299336.0,35.68,-241952,113990,92709
2010-04-22,130500.0,133000.0,1084017.0,36.37,-92088,-62819,162016
2010-04-23,133500.0,132500.0,1024578.0,36.23,-83203,93043,-16534
2010-04-26,136000.0,139000.0,1250019.0,38.01,-213850,-173170,401557
2010-04-27,139000.0,140000.0,966423.0,38.28,134823,-243121,143675
2010-04-28,136500.0,142000.0,1198104.0,38.83,-35971,106546,-38961
2010-04-29,143000.0,137000.0,1303244.0,37.46,117168,-191399,121940
2010-04-30,139000.0,141500.0,1085982.0,38.69,-223893,33357,189043
2010-05-03,140500.0,140000.0,670475.0,38.28,32204,16811,-69887
2010-05-04,142000.0,143000.0,639177.0,39.1,-53061,-55561,112119
2010-05-06,138500.0,139000.0,1018325.0,38.01,66871,120927,-196559
2010-05-07,134000.0,138000.0,1460600.0,37.74,-99659,150626,-85474
2010-05-10,140000.0,140500.0,802284.0,38.42,109657,-38195,-53386
2010-05-11,141500.0,146000.0,1340491.0,39.92,-158120,-1043,209180
2010-05-12,147500.0,145500.0,1295392.0,39.79,78747,-297797,251451
2010-05-13,148500.0,148500.0,631668.0,40.61,-98601,18035,81536
2010-05-14,148500.0,151000.0,872008.0,41.29,-57690,31582,20247
2010-05-17,149000.0,152000.0,845562.0,41.56,85977,-33083,-71390
2010-05-18,153500.0,142500.0,1761777.0,38.97,199899,-187696,49194
2010-05-19,141000.0,146000.0,1721379.0,39.92,-19398,20257,8826
2010-05-20,144500.0,136000.0,2127560.0,37.19,483945,-297602,-191978
2010-05-24,134000.0,133000.0,1462190.0,36.37,5982,38934,-42757
2010-05-25,129500.0,134000.0,2125560.0,36.64,-252300,342342,-103796
2010-05-26,134000.0,137000.0,967506.0,37.46,46718,69476,-122201
2010-05-27,135000.0,139500.0,804006.0,38.15,-115288,97360,20667
2010-05-28,141500.0,139500.0,846277.0,38.15,42971,-68809,27776
2010-05-31,139000.0,138000.0,739750.0,37.74,264689,-149383,-68173
2010-06-01,137500.0,133000.0,962216.0,36.37,396428,-303424,-60996
2010-06-03,135000.0,136000.0,681856.0,37.19,58749,-86937,26758
2010-06-04,135500.0,141000.0,1079007.0,38.56,36840,-99314,78711
2010-06-07,137000.0,140000.0,935381.0,38.28,52369,111595,-126188
2010-06-08,142000.0,142500.0,1139589.0,38.97,29682,45634,-85419
2010-06-09,143500.0,141500.0,884856.0,38.69,63144,-14970,-36999
2010-06-10,141500.0,144000.0,756965.0,39.38,8932,-12318,-5670
2010-06-11,147000.0,144500.0,741517.0,39.51,-49082,-17047,74555
2010-06-14,145000.0,144500.0,496065.0,39.51,-9210,-7551,21688
2010-06-15,144500.0,146500.0,744292.0,40.06,-42383,55065,-5093
2010-06-16,147500.0,148500.0,780600.0,40.61,-257809,294505,-38972
2010-06-17,149500.0,149000.0,656328.0,40.74,45450,100547,-144705
2010-06-18,150000.0,152000.0,729891.0,41.56,-129018,60625,63905
2010-06-21,153500.0,154500.0,765281.0,42.25,-175049,-60587,231746
2010-06-22,153000.0,152500.0,438178.0,41.7,96633,-73255,-11763
2010-06-23,151500.0,148500.0,645595.0,40.61,136820,-69053,-61877
2010-06-24,148000.0,148000.0,735710.0,40.47,106688,-3566,-98185
2010-06-25,146000.0,150000.0,554246.0,41.02,-100894,108847,4497
2010-06-28,151500.0,155000.0,799716.0,42.38,-143461,51318,82782
2010-06-29,157500.0,152000.0,772658.0,41.56,-17296,5951,-9349
2010-06-30,149500.0,154500.0,657160.0,42.25,-14535,30892,-25336
2010-07-01,153500.0,153000.0,653381.0,41.84,-4989,22906,-4282
2010-07-02,154000.0,145000.0,1459838.0,39.65,461898,-454708,37424
2010-07-05,144500.0,147000.0,845134.0,40.2,-27379,17305,-476
2010-07-06,146500.0,148500.0,678358.0,40.61,8257,114936,-118912
2010-07-07,149500.0,145500.0,712306.0,39.79,86695,61137,-156877
2010-07-08,149000.0,148000.0,705308.0,40.47,30459,35434,-84782
2010-07-09,149000.0,150000.0,591096.0,41.02,3087,-46903,41452
2010-07-12,151500.0,153000.0,755000.0,41.84,-2682,57470,-73830
2010-07-13,153500.0,149000.0,848497.0,40.74,241828,-182206,-69859
2010-07-14,151000.0,150000.0,809631.0,41.02,-45105,-75706,142238
2010-07-15,150000.0,152000.0,624237.0,41.56,3162,-46297,43398
2010-07-16,152500.0,156000.0,1041282.0,42.66,-131919,-16367,150229
2010-07-19,154000.0,159500.0,1111659.0,43.61,-274246,250559,5387
2010-07-20,160000.0,156000.0,877508.0,42.66,183013,-144530,-2052
2010-07-21,157500.0,154000.0,984916.0,42.11,299513,-341876,47944
2010-07-22,153000.0,147000.0,2243012.0,40.2,1187634,-966513,-230279
2010-07-23,146000.0,141000.0,3930005.0,38.56,1606420,-952367,-659087
2010-07-26,142000.0,144500.0,1162916.0,39.51,65167,-80381,-1550
2010-07-27,146000.0,141000.0,1439928.0,38.56,321759,-305815,1322
2010-07-28,141500.0,138500.0,1323197.0,37.87,229340,-178631,-60000
2010-07-29,139000.0,134000.0,1656757.0,36.64,622854,-285962,-342838
2010-07-30,134500.0,136500.0,1048119.0,37.33,224892,61303,-286802
2010-08-02,137500.0,138500.0,1070652.0,37.87,277166,-167373,-142028
2010-08-03,140500.0,141000.0,889270.0,38.56,-128798,170469,-60736
2010-08-04,140500.0,137500.0,875753.0,37.6,217135,-222949,16010
2010-08-05,138500.0,125000.0,4966917.0,34.18,1717071,-795303,-894766
2010-08-06,123500.0,126500.0,2710623.0,34.59,379013,259119,-681257
2010-08-09,126000.0,126000.0,866876.0,34.45,55044,39141,-86471
2010-08-10,127000.0,127500.0,1224662.0,34.86,101556,-48703,-59022
2010-08-11,125500.0,120500.0,2015047.0,32.95,424613,-52823,-373264
2010-08-12,119000.0,121000.0,1853152.0,33.09,221200,312052,-548109
2010-08-13,123000.0,128500.0,1505438.0,35.14,-303896,198866,88446
2010-08-16,127500.0,130000.0,1137909.0,35.55,64413,148899,-229815
2010-08-17,128500.0,129500.0,770709.0,35.41,-1500,17127,-19294
2010-08-18,130000.0,127000.0,779404.0,34.73,73073,-56718,-10117
2010-08-19,128000.0,127500.0,1029128.0,34.86,204114,-163259,-65393
2010-08-20,126000.0,126500.0,815961.0,34.59,145512,-104865,-54311
2010-08-23,126000.0,122500.0,1331515.0,33.5,401315,-113739,-297253
2010-08-24,121500.0,126000.0,1068826.0,34.45,-40723,-4403,22842
2010-08-25,124500.0,121000.0,1389523.0,33.09,535320,-351619,-171760
2010-08-26,122000.0,120500.0,893055.0,32.95,71651,62191,-152704
2010-08-27,120500.0,118500.0,1499630.0,32.4,404328,-112131,-283108
2010-08-30,121000.0,119000.0,1027584.0,32.54,256992,-207582,-22338
2010-08-31,117500.0,114000.0,1804372.0,31.17,340040,-242173,-80077
2010-09-01,114000.0,116000.0,1636571.0,31.72,40878,-15071,-56557
2010-09-02,119000.0,121500.0,1481529.0,33.22,-153647,209244,-58564
2010-09-03,122000.0,123000.0,1291402.0,33.63,-342637,371256,-38243
2010-09-06,125500.0,122500.0,849913.0,33.5,139938,-33480,-92381
2010-09-07,122000.0,120500.0,952828.0,32.95,204079,-137366,-49464
2010-09-08,119000.0,117500.0,1447687.0,32.13,482947,-514830,20207
2010-09-09,116500.0,117500.0,1524079.0,32.13,463583,-196835,-244538
2010-09-10,118500.0,117500.0,1068546.0,32.13,188411,-26806,-162125
2010-09-13,117500.0,115000.0,1812608.0,31.45,436756,-173421,-237683
2010-09-14,115000.0,111500.0,1995014.0,30.49,644604,-305081,-340061
2010-09-15,112500.0,113000.0,2656638.0,30.9,504990,-238908,-217294
2010-09-16,112000.0,116000.0,1600242.0,31.72,-336572,313668,-18916
2010-09-17,117500.0,122000.0,2424563.0,33.36,-547172,480478,56286
2010-09-20,122000.0,122000.0,979155.0,33.36,99334,-31173,-51870
2010-09-24,120000.0,117500.0,1202506.0,32.13,82487,-63491,8399
2010-09-27,119500.0,118000.0,1064883.0,32.27,88142,-88428,29259
2010-09-28,118000.0,119000.0,714195.0,32.54,43491,-15340,-33000
2010-09-29,120000.0,123500.0,1641843.0,33.77,-347215,252823,77350
2010-09-30,124000.0,124500.0,1085175.0,34.04,-147944,82239,42652
2010-10-01,123500.0,124000.0,1281393.0,33.91,-56590,-97947,129013
2010-10-04,125000.0,124000.0,1050733.0,33.91,-134425,-19449,162390
2010-10-05,122500.0,120500.0,1194934.0,32.95,117655,-90138,-2331
2010-10-06,122500.0,119000.0,1282776.0,32.54,149722,-161053,25374
2010-10-07,118500.0,117000.0,1647917.0,31.99,257443,-231343,-62842
2010-10-08,118000.0,117000.0,925675.0,31.99,123262,-69958,-67912
2010-10-11,118000.0,115500.0,968216.0,31.58,267225,-128838,-127817
2010-10-12,115000.0,114000.0,761947.0,31.17,169027,-572,-144011
2010-10-13,115500.0,116000.0,615947.0,31.72,-11412,51317,-38865
2010-10-14,118000.0,121000.0,1461296.0,33.09,-155443,146631,-62385
2010-10-15,121000.0,122500.0,972496.0,33.5,-274489,268064,-7496
2010-10-18,123000.0,121500.0,753204.0,33.22,485,-19759,35744
2010-10-19,121000.0,119500.0,654258.0,32.68,-9708,-24990,56844
2010-10-20,117500.0,120000.0,1111026.0,32.81,65168,-81381,24207
2010-10-21,121000.0,126000.0,2474455.0,34.45,-532267,462944,67240
2010-10-22,126500.0,126500.0,1399222.0,34.59,-148234,89588,47469
2010-10-25,128000.0,127500.0,1048740.0,34.86,-161495,112308,23421
2010-10-26,127000.0,129000.0,1788462.0,35.27,-164887,27874,138520
2010-10-27,129500.0,127000.0,1433470.0,34.73,-18573,-212240,252341
2010-10-28,126500.0,125500.0,892556.0,34.32,213397,-244170,38847
2010-10-29,125500.0,123500.0,944211.0,33.77,131009,-108521,27524
2010-11-01,123500.0,122500.0,823793.0,33.5,178020,-176963,-8639
2010-11-02,122500.0,120500.0,1029342.0,32.95,200381,-249384,59017
2010-11-03,121500.0,120500.0,764550.0,32.95,32596,-69245,20027
2010-11-04,122000.0,124000.0,999549.0,33.91,-4920,-19714,13685
2010-11-05,126500.0,126500.0,1176995.0,34.59,-269301,-95953,334003
2010-11-08,128000.0,126000.0,816769.0,34.45,-56492,-35118,82345
2010-11-09,125500.0,126000.0,661392.0,34.45,-84781,-91858,192345
2010-11-10,125500.0,125500.0,711940.0,34.32,168790,-181565,15278
2010-11-11,125000.0,124000.0,1429700.0,33.91,66955,123523,-225948
2010-11-12,125500.0,122500.0,1011077.0,33.5,-79705,-35941,127729
2010-11-15,122500.0,126000.0,1033900.0,34.45,-40404,-14347,64357
2010-11-16,125000.0,126000.0,877825.0,34.45,-89572,92921,37500
2010-11-17,125500.0,127500.0,839879.0,34.86,-48406,124424,-52870
2010-11-18,128500.0,127500.0,977416.0,34.86,214822,-147047,-38681
2010-11-19,128000.0,128000.0,1053028.0,35.0,-38934,-57110,149215
2010-11-22,129500.0,135500.0,2969863.0,37.05,-620971,405534,197838
2010-11-23,136000.0,137000.0,2231805.0,37.46,-616822,531828,121333
2010-11-24,134500.0,135000.0,2479917.0,36.92,88109,-96816,20766
2010-11-25,137000.0,134000.0,1271766.0,36.64,12794,69670,-88996
2010-11-26,133500.0,125500.0,3573148.0,34.32,170130,-249470,62274
2010-11-29,125500.0,126000.0,819509.0,34.45,-14414,-14772,20587
2010-11-30,126000.0,125000.0,764590.0,34.18,61879,17270,-64115
2010-12-01,124500.0,126000.0,710928.0,34.45,130914,-46813,-75615
2010-12-02,127500.0,127000.0,744893.0,34.73,182385,-144118,-32755
2010-12-03,127500.0,125000.0,977516.0,34.18,316144,-319573,39658
2010-12-06,125000.0,125000.0,640712.0,34.18,175827,-124934,-58383
2010-12-07,124500.0,125500.0,728854.0,34.32,-36255,-11476,31745
2010-12-08,126500.0,127500.0,1168788.0,34.86,-5250,-70607,43135
2010-12-09,128000.0,129500.0,845143.0,35.41,-193689,47698,155779
2010-12-10,129500.0,128500.0,693479.0,35.14,120471,32689,-152005
2010-12-13,128500.0,129500.0,685661.0,35.41,-3527,11068,-17581
2010-12-14,130000.0,130500.0,822051.0,35.68,-68484,40595,74937
2010-12-15,131000.0,128000.0,834503.0,35.0,167075,-72533,-89736
2010-12-16,127000.0,128500.0,638835.0,35.14,-28128,-98926,130863
2010-12-17,129000.0,128000.0,657274.0,35.0,111689,-91819,-171
2010-12-20,125500.0,125000.0,1031790.0,34.18,163410,-116434,-50327
2010-12-21,126000.0,124500.0,882719.0,34.04,195802,-186193,-11403
2010-12-22,124500.0,126000.0,956032.0,34.45,-48123,-26072,113358
2010-12-23,127000.0,125000.0,435035.0,34.18,-3165,-48290,6156
2010-12-24,125000.0,123000.0,1067635.0,33.63,109053,-168244,33132
2010-12-27,121500.0,122000.0,594007.0,33.36,-45459,38171,28250
2010-12-28,122500.0,122500.0,691634.0,33.5,-81991,86412,4666
2010-12-29,123500.0,124000.0,535616.0,33.91,9477,42018,-58697
2010-12-30,124000.0,124000.0,334250.0,33.91,-15741,28929,-21950
2011-01-03,125000.0,128000.0,1273525.0,17.91,-123879,160714,-41058
2011-01-04,129000.0,128500.0,892527.0,17.98,-186580,184221,57872
2011-01-05,128000.0,129000.0,1174803.0,18.05,-301556,235576,39136
2011-01-06,130500.0,129000.0,915337.0,18.05,-230944,118566,85882
2011-01-07,130500.0,131500.0,1786105.0,18.4,-237883,63207,130715
2011-01-10,132000.0,128500.0,778418.0,17.98,-92,46526,-28664
2011-01-11,128500.0,129500.0,457333.0,18.12,-1665,-10778,14435
2011-01-12,129000.0,127000.0,734762.0,17.77,122769,-50775,-12261
2011-01-13,127000.0,126000.0,987476.0,17.63,248648,-193273,-2355
