Symbol,현대건설_시가(원),현대건설_종가(원),현대건설_거래량(주),현대건설_PER(IFRS-연결),현대건설_순매수수량(개인)(주),현대건설_순매수수량(기관계)(주),현대건설_순매수수량(외국인계)(주)
2005-07-19,28700.0,28500.0,855445.0,43.93,-110710,35310,72760
2005-07-20,29000.0,28400.0,1159704.0,43.77,-102106,-10874,131390
2005-07-21,28500.0,28800.0,969398.0,44.39,-99146,-90364,231580
2005-07-22,28500.0,28200.0,553345.0,43.46,-53574,28690,17334
2005-07-25,28000.0,28250.0,556188.0,43.54,-36919,-2371,36190
2005-07-26,28400.0,28700.0,752219.0,44.23,64785,-37165,-1100
2005-07-27,28900.0,28850.0,1621721.0,44.47,83302,1288,-122470
2005-07-28,29200.0,29100.0,750793.0,44.85,-5375,-37805,67120
2005-07-29,29500.0,30600.0,2257924.0,47.16,-647736,239716,319640
2005-08-01,30600.0,31300.0,860802.0,48.24,-141150,-6270,152100
2005-08-02,31350.0,32200.0,917928.0,49.63,-199623,13703,211560
2005-08-03,32450.0,35200.0,4074194.0,54.25,190704,-570344,564590
2005-08-04,35200.0,32400.0,2552410.0,49.94,466314,-169317,-234037
2005-08-05,31500.0,32600.0,1890723.0,50.25,-50692,93053,-81391
2005-08-08,31500.0,31150.0,1141452.0,48.01,-36640,-84620,112910
2005-08-09,30550.0,31650.0,1171109.0,48.78,-200,-60180,76600
2005-08-10,32000.0,32000.0,997641.0,49.32,-9038,-61603,47340
2005-08-11,31300.0,32900.0,941146.0,50.71,-65062,76662,-29720
2005-08-12,33400.0,33950.0,1246267.0,52.33,-19967,50567,-106240
2005-08-16,34050.0,32800.0,796018.0,50.55,38249,-66639,29950
2005-08-17,32500.0,32800.0,653239.0,50.55,22603,23418,-51280
2005-08-18,33300.0,32900.0,1228338.0,50.71,94008,-106831,18593
2005-08-19,32650.0,32300.0,738740.0,49.78,129332,-34602,-96590
2005-08-22,32600.0,33150.0,774287.0,51.09,23210,3830,30160
2005-08-23,33000.0,33550.0,687116.0,51.71,-35317,-1603,70070
2005-08-24,34100.0,33950.0,1344497.0,52.33,211728,-236568,10230
2005-08-25,34350.0,33850.0,1858144.0,52.17,279424,-121274,103860
2005-08-26,34550.0,31500.0,1056369.0,48.55,6509,-131869,131310
2005-08-29,30900.0,29000.0,1257505.0,44.7,242090,-187669,-31571
2005-08-30,30000.0,30000.0,1261368.0,46.24,83101,-177941,98230
2005-08-31,30000.0,31200.0,1208443.0,48.09,35159,-88749,55640
2005-09-01,31700.0,31700.0,856015.0,48.86,-69324,12224,89170
2005-09-02,31700.0,32000.0,610792.0,49.32,-138181,84690,61280
2005-09-05,32150.0,32000.0,429290.0,49.32,-106514,94284,-960
2005-09-06,32000.0,32150.0,446359.0,49.55,-88293,75773,40
2005-09-07,32400.0,31650.0,1026357.0,48.78,231562,-43922,-292220
2005-09-08,32150.0,31500.0,711133.0,48.55,-52170,61030,9410
2005-09-09,31250.0,30800.0,985414.0,47.47,252520,-99020,-249580
2005-09-12,30800.0,30800.0,771216.0,47.47,278614,-140304,-106610
2005-09-13,30650.0,28800.0,1892336.0,44.39,658842,-331062,-313790
2005-09-14,29300.0,29800.0,1162991.0,45.93,226933,-190286,44430
2005-09-15,29800.0,29050.0,1048813.0,44.77,178222,-149692,-12590
2005-09-16,29100.0,29350.0,1299844.0,45.24,284430,-87930,-223200
2005-09-20,31600.0,31100.0,2059157.0,47.93,-47758,19278,22770
2005-09-21,30500.0,30500.0,813307.0,47.01,83076,-86816,4920
2005-09-22,30100.0,31250.0,2311516.0,48.16,119100,-41480,30340
2005-09-23,31050.0,30100.0,1100036.0,46.39,142912,-69422,-56150
2005-09-26,30300.0,31400.0,1181316.0,48.4,-363208,86738,289760
2005-09-27,31900.0,32000.0,1355159.0,49.32,-315860,125800,135300
2005-09-28,32150.0,32100.0,796115.0,49.47,9906,2257,4980
2005-09-29,32500.0,32800.0,1580148.0,50.55,-516268,456288,-31770
2005-09-30,32950.0,33000.0,1641527.0,50.86,-542424,505794,59380
2005-10-04,33300.0,32600.0,802602.0,50.25,-111876,100835,-32949
2005-10-05,32300.0,31600.0,864945.0,48.7,6336,32964,-34140
2005-10-06,31200.0,33100.0,1390774.0,51.02,-368196,283146,-11830
2005-10-07,32750.0,32800.0,736377.0,50.55,-281479,222291,47220
2005-10-10,32700.0,33200.0,613772.0,51.17,-163165,175005,-14500
2005-10-11,33550.0,33450.0,846079.0,51.56,42660,20671,-166881
2005-10-12,33300.0,32600.0,696779.0,50.25,-52361,23011,27700
2005-10-13,32200.0,32000.0,648544.0,49.32,190470,-93410,-88810
2005-10-14,33100.0,33500.0,1525579.0,51.63,-210945,50975,144330
2005-10-17,34000.0,34150.0,1180038.0,52.63,-181198,53478,-46310
2005-10-18,33600.0,32850.0,675574.0,50.63,-78641,103781,-51000
2005-10-19,32200.0,30950.0,826686.0,47.7,96262,38348,-161080
2005-10-20,31200.0,31050.0,665268.0,47.86,-70094,21184,6230
2005-10-21,30000.0,31900.0,805192.0,49.17,-189749,195539,-6690
2005-10-24,31900.0,31350.0,475785.0,48.32,73766,32384,-107910
2005-10-25,31850.0,31800.0,618045.0,49.01,50132,-75322,13210
2005-10-26,32450.0,32750.0,612528.0,50.48,-153501,101251,1380
2005-10-27,32750.0,32650.0,636044.0,50.32,-51030,76370,-36830
2005-10-28,32600.0,32000.0,505831.0,49.32,45965,-42995,-22870
2005-10-31,32050.0,32450.0,445573.0,50.01,-112058,47558,51020
2005-11-01,32700.0,33200.0,656019.0,51.17,-105703,-1017,97610
2005-11-02,33250.0,34500.0,1237851.0,53.17,-264947,242497,20200
2005-11-03,35000.0,36500.0,1897173.0,56.26,-394784,204124,149680
2005-11-04,36450.0,36500.0,662035.0,56.26,-190434,162264,10430
2005-11-07,36400.0,37400.0,1307403.0,57.64,-389147,1737,308400
2005-11-08,37450.0,38300.0,576619.0,59.03,-104191,79301,16320
2005-11-09,38000.0,37550.0,632923.0,57.87,-88273,107623,-48840
2005-11-10,37150.0,36900.0,648866.0,56.87,129974,26812,-201400
2005-11-11,37500.0,38550.0,913274.0,59.42,-361776,274845,-5360
2005-11-14,39500.0,38850.0,747813.0,59.88,92989,-66719,-43980
2005-11-15,38650.0,39000.0,446430.0,60.11,-102670,53350,48440
2005-11-16,38400.0,39000.0,379829.0,60.11,-60591,38841,14790
2005-11-17,39000.0,39600.0,445814.0,61.03,-99169,91939,450
2005-11-18,39900.0,39500.0,396404.0,60.88,-102770,53150,5310
2005-11-21,39400.0,38800.0,565646.0,59.8,98107,-36987,-65980
2005-11-22,38350.0,37600.0,597404.0,57.95,37898,32322,-90890
2005-11-23,38400.0,39200.0,589842.0,60.42,-60777,-12473,82660
2005-11-24,39300.0,42400.0,2023014.0,65.35,-75310,-129176,230400
2005-11-25,42900.0,41450.0,1025960.0,63.89,30432,-43572,16720
2005-11-28,41100.0,40850.0,449927.0,62.96,-38849,-14591,52800
2005-11-29,40100.0,39850.0,566136.0,61.42,45655,-32815,-14660
2005-11-30,39400.0,40950.0,678804.0,63.11,-88703,77293,9820
2005-12-01,40950.0,40250.0,469769.0,62.04,49991,-14041,-30690
2005-12-02,40650.0,41400.0,790147.0,63.81,29512,-162262,158890
2005-12-05,40800.0,40650.0,515306.0,62.65,25246,-38706,7490
2005-12-06,40400.0,40600.0,511074.0,62.58,7140,3000,2460
2005-12-07,40450.0,38900.0,753977.0,59.95,227609,-202509,-27810
2005-12-08,38650.0,39550.0,642248.0,60.96,66532,37138,-32260
2005-12-09,39350.0,39600.0,417704.0,61.03,-57224,28324,31220
2005-12-12,38800.0,42000.0,1356143.0,64.73,-144971,95868,76420
2005-12-13,42000.0,41300.0,530150.0,63.65,-70479,25919,37250
2005-12-14,41450.0,41500.0,668586.0,63.96,20434,-56084,21970
2005-12-15,41500.0,43650.0,1611222.0,67.28,-412293,188940,201430
2005-12-16,43000.0,44700.0,918674.0,68.89,-186651,-32289,210870
2005-12-19,44000.0,45000.0,643665.0,69.36,-182939,227009,-44890
2005-12-20,44100.0,45250.0,1313259.0,69.74,98647,-211767,123260
2005-12-21,46000.0,44500.0,663929.0,68.59,143271,-164481,25800
2005-12-22,44800.0,43700.0,651729.0,67.35,63578,-94958,58450
2005-12-23,43550.0,43700.0,467709.0,67.35,43235,-35215,-8670
2005-12-26,43500.0,43350.0,398838.0,66.81,-82579,-10931,85000
2005-12-27,42650.0,43850.0,481820.0,67.58,-97138,63288,29710
2005-12-28,43600.0,45150.0,418145.0,69.59,-46746,51886,-120
2005-12-29,44800.0,45150.0,513763.0,69.59,-10191,64191,-59470
2006-01-02,45250.0,47100.0,698926.0,15.1,-60811,39961,10640
2006-01-03,47500.0,47350.0,455236.0,15.18,-29365,27095,-5270
2006-01-04,47550.0,47400.0,508586.0,15.19,-125450,67069,53580
2006-01-05,47800.0,51300.0,2944463.0,16.44,-392952,-326484,737340
2006-01-06,51500.0,53000.0,1735926.0,16.99,-91963,-130247,656460
2006-01-09,53600.0,53800.0,1512605.0,17.25,84492,-218318,147176
2006-01-10,52800.0,48600.0,1364150.0,15.58,198443,-72253,-122680
2006-01-11,48700.0,51000.0,741888.0,16.35,-159730,-78040,266200
2006-01-12,49700.0,49550.0,938445.0,15.88,148231,-188137,91736
2006-01-13,50500.0,50800.0,471778.0,16.28,-2909,-34761,54950
2006-01-16,50200.0,48900.0,995242.0,15.68,374687,-73705,-150532
2006-01-17,48400.0,46900.0,763390.0,15.03,154745,-241635,89820
2006-01-18,46900.0,45800.0,1136409.0,14.68,-9838,106958,-81300
2006-01-19,45100.0,45500.0,1025629.0,14.59,149674,101874,-260498
2006-01-20,45300.0,44200.0,805328.0,14.17,-109821,42311,75600
2006-01-23,42500.0,43200.0,767918.0,13.85,-235617,93417,134930
2006-01-24,43500.0,44000.0,850796.0,14.1,-8033,30563,-29570
2006-01-25,43600.0,44500.0,796568.0,14.27,141286,-92486,-40030
2006-01-26,44950.0,44650.0,505527.0,14.31,-14391,16211,9900
2006-01-27,45100.0,45600.0,578106.0,14.62,38589,2981,-30660
2006-01-31,46000.0,47000.0,681245.0,15.07,-97626,-78444,159670
2006-02-01,47100.0,45250.0,687620.0,14.51,60657,13293,-46330
2006-02-02,45250.0,45000.0,501857.0,14.43,31744,69756,-75160
2006-02-03,44700.0,42500.0,673114.0,13.62,126990,29740,-129230
2006-02-06,42000.0,42700.0,984257.0,13.69,203784,97646,-327740
2006-02-07,42700.0,42000.0,638751.0,13.46,18585,126715,-129320
2006-02-08,41250.0,40000.0,512274.0,12.82,72936,-23656,-46080
2006-02-09,40300.0,39550.0,645731.0,12.68,117990,-106780,-890
2006-02-10,39200.0,42600.0,1247953.0,13.66,-163891,36531,156070
2006-02-13,42300.0,41500.0,428096.0,13.3,65488,-46888,-14440
2006-02-14,41500.0,41800.0,439409.0,13.4,22669,16951,-51430
2006-02-15,42300.0,42200.0,1022655.0,13.53,-26587,-3903,60970
2006-02-16,42300.0,41450.0,417994.0,13.29,41681,33439,-90250
2006-02-17,41600.0,41300.0,508993.0,13.24,12647,31523,-43540
2006-02-20,41300.0,41300.0,555315.0,13.24,61459,-17699,-46430
2006-02-21,41150.0,41450.0,775342.0,13.29,176910,-97840,-109750
2006-02-22,41400.0,43850.0,1332522.0,14.06,-381350,-83157,432040
2006-02-23,44700.0,47800.0,1564224.0,15.32,-522000,33490,530140
2006-02-24,47550.0,47350.0,480254.0,15.18,-57289,8279,46350
2006-02-27,47800.0,46800.0,551506.0,15.0,104196,-50856,-57780
2006-02-28,47000.0,47250.0,606795.0,15.15,34351,-26851,30220
2006-03-02,47700.0,46850.0,477667.0,15.02,-105844,13000,87490
2006-03-03,46000.0,44000.0,788681.0,14.1,214818,-37878,-169540
2006-03-06,43550.0,44600.0,599583.0,14.3,51168,84942,-145980
2006-03-07,44500.0,44000.0,411778.0,14.1,-107313,7313,99610
2006-03-08,43200.0,45100.0,661364.0,14.46,-40667,35697,22800
2006-03-09,45100.0,46050.0,844135.0,14.76,-41436,-35274,86070
2006-03-10,46500.0,46450.0,590162.0,14.89,58082,-61952,-4720
2006-03-13,47200.0,46800.0,327782.0,15.0,-62718,56288,-4890
2006-03-14,46800.0,46400.0,518042.0,14.87,-38699,67399,-16750
2006-03-15,46950.0,47600.0,464087.0,15.26,-162262,126682,41400
2006-03-16,47600.0,46650.0,431427.0,14.95,15775,-8175,-26320
2006-03-17,46400.0,46850.0,211237.0,15.02,-25564,18224,2060
2006-03-20,46900.0,47500.0,308555.0,15.23,-50153,46753,19880
2006-03-21,47500.0,46850.0,277602.0,15.02,39836,-7686,-47200
2006-03-22,46500.0,45200.0,436423.0,14.49,60780,-95040,43940
2006-03-23,46000.0,45900.0,316196.0,14.71,-68148,-29162,97480
2006-03-24,45350.0,47000.0,270199.0,15.07,-98155,33085,70230
2006-03-27,46600.0,47000.0,301711.0,15.07,-39198,83978,-64770
2006-03-28,46800.0,46500.0,175289.0,14.91,-12500,13270,2480
2006-03-29,46200.0,48650.0,521664.0,15.6,-77312,62102,17950
2006-03-30,49100.0,48400.0,444019.0,15.52,-56579,89329,-29410
2006-03-31,48700.0,49550.0,436626.0,15.88,-88514,80234,20600
2006-04-03,50200.0,50000.0,441975.0,16.03,18432,-90173,77901
2006-04-04,49900.0,51500.0,544425.0,16.51,-89443,60549,-25100
2006-04-05,51800.0,50900.0,325527.0,16.32,-29997,32647,-8040
2006-04-06,51700.0,52600.0,355443.0,16.86,-147939,148139,-4350
2006-04-07,52600.0,52900.0,366209.0,16.96,-24212,48762,-80590
2006-04-10,52600.0,52700.0,306923.0,16.89,21231,26227,-71280
2006-04-11,52700.0,51900.0,285240.0,16.64,39758,-27548,-560
2006-04-12,51400.0,51600.0,248490.0,16.54,12648,-2366,17200
2006-04-13,51600.0,52300.0,383422.0,16.77,11922,19096,26190
2006-04-14,52500.0,54000.0,418346.0,17.31,-33001,42861,-21920
2006-04-17,54900.0,52500.0,483173.0,16.83,227546,-125986,-92540
2006-04-18,52000.0,52600.0,486517.0,16.86,-39906,99906,-53340
2006-04-19,53000.0,53500.0,705542.0,17.15,-79146,230116,-171700
2006-04-20,54400.0,57000.0,1351053.0,18.27,-143251,-1559,136820
2006-04-21,57300.0,57200.0,496735.0,18.34,-28285,-12785,45610
2006-04-24,57100.0,57500.0,537350.0,18.43,-53422,-65788,122610
2006-04-25,56000.0,55200.0,699634.0,17.7,-39196,-17212,54578
2006-04-26,56100.0,58900.0,505804.0,18.88,-63001,-28029,84680
2006-04-27,59100.0,58000.0,340734.0,18.59,53590,800,-22970
2006-04-28,57500.0,58700.0,730294.0,18.82,-85984,158644,-89160
2006-05-02,61300.0,60400.0,2836962.0,19.36,776320,-431910,-309340
2006-05-03,62500.0,60000.0,936133.0,19.23,-13487,-63643,83940
2006-05-04,60200.0,58800.0,720061.0,18.85,-60222,192,75720
2006-05-08,59200.0,58800.0,483957.0,18.85,26888,15202,-28930
2006-05-09,58800.0,59800.0,645176.0,19.17,-40291,-78000,90621
2006-05-10,59800.0,60500.0,430536.0,19.39,-47930,-16481,56181
2006-05-11,60700.0,61000.0,359357.0,19.55,-38217,35397,-7560
2006-05-12,60000.0,59700.0,318110.0,19.14,19885,-52825,30110
2006-05-15,58800.0,57000.0,797238.0,18.27,176033,-28403,-161390
2006-05-16,57000.0,54200.0,797380.0,17.37,133690,-51590,-52490
2006-05-17,54100.0,54500.0,644836.0,17.47,125824,-125934,-3480
2006-05-18,51900.0,49450.0,1316684.0,15.85,621789,-510679,730
2006-05-19,49250.0,50100.0,1349634.0,16.06,516852,-172624,-358848
2006-05-22,50600.0,47300.0,1041691.0,15.16,133969,-14119,-18210
2006-05-23,46800.0,46050.0,1284656.0,14.76,224436,94084,-317700
2006-05-24,46050.0,48800.0,1369964.0,15.64,-70100,21240,38570
2006-05-25,49800.0,46450.0,1284244.0,14.89,218825,-27295,-204780
2006-05-26,47800.0,49000.0,922008.0,15.71,-72779,1179,63830
2006-05-29,49600.0,47850.0,817277.0,15.34,57974,100226,-166680
2006-05-30,48000.0,46600.0,788344.0,14.94,76360,-50470,-24810
2006-06-01,45750.0,43400.0,1281675.0,13.91,235076,246049,-487305
2006-06-02,44500.0,43450.0,899682.0,13.93,5522,207238,-237720
2006-06-05,44400.0,43450.0,711295.0,13.93,47081,-48691,-18030
2006-06-07,41900.0,41600.0,1051298.0,13.34,-34382,165160,-220968
2006-06-08,41000.0,40000.0,1140007.0,12.82,143103,135317,-318370
2006-06-09,40700.0,41350.0,1108828.0,13.26,100515,77225,-204990
2006-06-12,40950.0,43100.0,837177.0,13.82,90571,-77068,-32220
2006-06-13,41800.0,40800.0,587862.0,13.08,53382,-23024,-46928
2006-06-14,40600.0,42400.0,724328.0,13.59,-38515,159595,-135520
2006-06-15,42950.0,43200.0,655708.0,13.85,-15688,19568,-8870
2006-06-16,44700.0,46250.0,1265084.0,14.83,-208200,39010,223200
2006-06-19,45700.0,44950.0,681371.0,14.41,117593,38987,-117700
2006-06-20,43100.0,41550.0,6925060.0,13.32,315555,-731860,410765
2006-06-21,41450.0,39100.0,2062352.0,12.53,716859,50801,-798250
2006-06-22,40000.0,39300.0,1046997.0,12.6,-24944,135174,-138950
2006-06-23,38950.0,39050.0,1168160.0,12.52,-129005,96245,-930
2006-06-26,38800.0,39100.0,598781.0,12.53,-6678,50259,-36681
2006-06-27,39700.0,40350.0,990778.0,12.93,-17703,12764,38800
2006-06-28,39600.0,40350.0,546188.0,12.93,19293,6867,-14860
2006-06-29,41200.0,41800.0,758762.0,13.4,-207041,163231,29280
2006-06-30,43000.0,43500.0,1054721.0,13.94,-124806,144306,21790
2006-07-03,43750.0,44800.0,1155738.0,14.36,-78561,-8469,156850
2006-07-04,45500.0,44000.0,715068.0,14.1,166698,-102518,-88390
2006-07-05,42500.0,43150.0,676971.0,13.83,-1034,90154,-129840
2006-07-06,42850.0,42200.0,440875.0,13.53,80204,-65474,-11960
2006-07-07,43150.0,45000.0,1287770.0,14.43,-221132,115952,126960
2006-07-10,44700.0,47100.0,1310975.0,15.1,-206715,143205,22550
2006-07-11,47500.0,46700.0,960959.0,14.97,38300,-297430,288470
2006-07-12,47950.0,46750.0,1013006.0,14.99,212849,-78019,-121070
2006-07-13,46000.0,46900.0,771257.0,15.03,-21953,-62397,113910
2006-07-14,45750.0,45700.0,644091.0,14.65,49093,-53893,-4050
2006-07-18,44600.0,43000.0,671109.0,13.78,-12520,58770,-92740
2006-07-19,43100.0,43500.0,526528.0,13.94,-22621,16461,1790
2006-07-20,45400.0,45500.0,617712.0,14.59,-95182,-35438,122430
2006-07-21,44400.0,45250.0,292609.0,14.51,28681,-21761,-8210
2006-07-24,44650.0,44850.0,352397.0,14.38,60795,-3255,-53430
2006-07-25,46400.0,46350.0,691918.0,14.86,-49975,81175,-38530
2006-07-26,46450.0,46600.0,580813.0,14.94,-48250,104380,-77610
2006-07-27,47000.0,48300.0,806397.0,15.48,-351446,221676,51310
2006-07-28,48500.0,48900.0,400676.0,15.68,-107690,42950,58970
2006-07-31,49900.0,47400.0,519779.0,15.19,61085,-85875,18140
2006-08-01,47400.0,48000.0,489313.0,15.39,-24876,-37774,75640
2006-08-02,48300.0,48000.0,398006.0,15.39,78981,10773,-88814
2006-08-03,47300.0,46500.0,3383961.0,14.91,639482,-1341503,688303
2006-08-04,46900.0,47300.0,833360.0,15.16,245591,-135025,-14280
2006-08-07,48150.0,46850.0,704442.0,15.02,130080,-87090,-56010
2006-08-08,46500.0,47900.0,580590.0,15.36,-99850,88600,-330
2006-08-09,47700.0,48000.0,505585.0,15.39,57276,-28971,-40813
2006-08-10,47400.0,47200.0,674701.0,15.13,137527,-93587,-54720
2006-08-11,47350.0,45700.0,595050.0,14.65,33014,-43554,18940
2006-08-14,45700.0,45350.0,503538.0,14.54,90381,-11711,-78470
2006-08-16,45500.0,46100.0,482376.0,14.78,-115850,46600,79220
2006-08-17,46600.0,47000.0,520838.0,15.07,-88230,27010,66530
2006-08-18,47150.0,47450.0,529848.0,15.21,-35568,14318,53320
2006-08-21,47950.0,47700.0,1039243.0,15.29,181542,-169012,-35440
2006-08-22,47350.0,47900.0,448243.0,15.36,-63768,112538,-3240
2006-08-23,48050.0,47900.0,436957.0,15.36,-9747,-26143,27530
2006-08-24,47850.0,46800.0,411771.0,15.0,79427,-27257,-54080
2006-08-25,46600.0,47200.0,353803.0,15.13,-29603,-30487,51560
2006-08-28,47250.0,46650.0,324080.0,14.95,47410,-31230,4300
2006-08-29,46700.0,50000.0,1428145.0,16.03,-59371,-102439,229390
2006-08-30,50500.0,50200.0,870173.0,16.09,12392,-35684,25159
2006-08-31,50700.0,50800.0,598386.0,16.28,-101447,15885,78091
2006-09-01,50500.0,51200.0,490772.0,16.41,-40006,31260,22720
2006-09-04,51800.0,51400.0,384267.0,16.48,37743,-30472,19619
2006-09-05,51400.0,50800.0,328102.0,16.28,32389,-27271,-5902
2006-09-06,50600.0,50400.0,405347.0,16.16,-32956,-15430,59377
2006-09-07,49700.0,49400.0,346583.0,15.84,34462,19246,-56806
2006-09-08,49450.0,50900.0,538677.0,16.32,-72299,55367,30332
2006-09-11,51300.0,49950.0,370293.0,16.01,-16407,18706,-1463
2006-09-12,49950.0,49200.0,324140.0,15.77,-11167,66127,-44870
2006-09-13,49900.0,48800.0,336547.0,15.64,-15189,54739,-61720
2006-09-14,48800.0,49900.0,643442.0,16.0,13605,114695,-77700
2006-09-15,49600.0,50600.0,520864.0,16.22,-18560,-129150,136190
2006-09-18,51200.0,51200.0,528499.0,16.41,-81915,49074,29718
2006-09-19,51200.0,51900.0,361226.0,16.64,-17542,40874,-37783
2006-09-20,51600.0,51500.0,355147.0,16.51,-28855,630,23385
2006-09-21,51700.0,51600.0,532799.0,16.54,-35083,45261,9821
2006-09-22,51200.0,50500.0,434786.0,16.19,-15928,39565,-23640
2006-09-25,50000.0,50800.0,462454.0,16.28,36133,-14236,-12346
2006-09-26,51000.0,51000.0,466637.0,16.35,-30817,51883,-7348
2006-09-27,51200.0,50600.0,500887.0,16.22,-79324,96895,-24554
2006-09-28,50800.0,52000.0,579756.0,16.67,-232709,268638,-27554
2006-09-29,51900.0,50900.0,355194.0,16.32,24863,-20194,3819
2006-10-02,50900.0,50200.0,281667.0,16.09,23974,20451,-45474
2006-10-04,50500.0,49700.0,622390.0,15.93,99160,-6996,-119508
2006-10-09,49200.0,46600.0,1250892.0,14.94,-109132,420812,-318560
2006-10-10,46000.0,47000.0,590123.0,15.07,-129804,33594,81200
2006-10-11,46000.0,46450.0,414422.0,14.89,-68468,-2472,66550
2006-10-12,46200.0,48450.0,497029.0,15.53,-65317,-18143,72080
2006-10-13,48950.0,48300.0,384202.0,15.48,22284,-1821,-7791
2006-10-16,48600.0,49450.0,588831.0,15.85,-55531,58511,-11600
2006-10-17,50000.0,49750.0,395888.0,15.95,-36483,81393,-49540
2006-10-18,49450.0,51000.0,785746.0,16.35,-248127,66496,150901
2006-10-19,51600.0,51600.0,630045.0,16.54,-187033,104099,79170
2006-10-20,51600.0,51700.0,402069.0,16.57,-3877,3443,8230
2006-10-23,52300.0,53300.0,573097.0,17.09,-86988,25969,59565
2006-10-24,53800.0,53900.0,885630.0,17.28,-289380,165174,85497
2006-10-25,54600.0,55200.0,538688.0,17.7,-154898,60085,114798
2006-10-26,55300.0,55500.0,518535.0,17.79,-179080,-27426,205035
2006-10-27,55500.0,54000.0,517006.0,17.31,69822,-49772,-24308
2006-10-30,52800.0,53000.0,447970.0,16.99,9439,45658,-59250
2006-10-31,53000.0,52700.0,806330.0,16.89,260134,-149786,-39256
2006-11-01,54000.0,52500.0,803682.0,16.83,243875,-65677,-139344
2006-11-02,52000.0,53300.0,600095.0,17.09,118887,-109418,-42188
2006-11-03,53000.0,54200.0,884760.0,17.37,52252,-42192,-26070
2006-11-06,53800.0,53300.0,389837.0,17.09,27028,-17159,-2018
